
[00:00:00.000 --> 00:00:01.320]  鄧小平不安
[00:02:00.400 --> 00:02:01.200]  等了一段時間
[00:02:01.200 --> 00:02:04.400]  耶穌說應該回來的日子
[00:02:04.400 --> 00:02:05.400]  都沒有回來的時候
[00:02:05.400 --> 00:02:06.600]  他們就問這位領袖
[00:02:06.600 --> 00:02:08.600]  他說究竟耶穌什麼時候回來
[00:02:08.600 --> 00:02:10.600]  這位領袖就說
[00:02:10.600 --> 00:02:12.400]  耶穌說祂也是晚一點才回來
[00:02:12.400 --> 00:02:13.600]  大家先回家吧
[00:02:13.600 --> 00:02:14.800]  繼續你們的生活
[00:02:14.800 --> 00:02:17.000]  耶穌再告訴我祂什麼時候回來
[00:02:17.000 --> 00:02:18.000]  我再告訴大家
[00:02:18.000 --> 00:02:19.200]  於是大家就回家了
[00:02:19.200 --> 00:02:22.800]  有一次
[00:02:22.800 --> 00:02:23.600]  不知道是不是那段時間
[00:02:23.600 --> 00:02:25.200]  飛碟熱
[00:02:25.200 --> 00:02:27.400]  有位教會領袖跟領袖們說
[00:02:27.400 --> 00:02:28.800]  他說耶穌要告訴我
[00:02:28.800 --> 00:02:30.800]  祂駕飛碟回來接大家
[00:02:30.800 --> 00:02:33.000]  我想一隻飛碟能接到多少人呢?
[00:02:33.000 --> 00:02:33.600]  不知道
[00:02:33.600 --> 00:02:34.600]  但是他就說
[00:02:34.600 --> 00:02:35.600]  既然是這個緣故
[00:02:35.600 --> 00:02:37.800]  我們也要記住要換白色的衣服
[00:02:37.800 --> 00:02:40.200]  到了一個很大的空曠的空地裡面
[00:02:40.200 --> 00:02:41.200]  等耶穌回來
[00:02:41.200 --> 00:02:43.000]  他說看到飛碟的時候
[00:02:43.000 --> 00:02:44.000]  我們就歡呼了
[00:02:44.000 --> 00:02:46.800]  但是他們等了很久
[00:02:46.800 --> 00:02:47.800]  還是等不到
[00:02:47.800 --> 00:02:49.800]  然後這位領袖就說
[00:02:49.800 --> 00:02:51.000]  神指示我
[00:02:51.000 --> 00:02:53.400]  他說因為祂想更多人得救
[00:02:53.600 --> 00:02:55.000]  所以祂不回來
[00:02:55.000 --> 00:02:55.800]  大家先回家
[00:02:55.800 --> 00:02:57.200]  好好的傳福音
[00:02:57.200 --> 00:02:58.400]  讓更多人得救
[00:02:58.400 --> 00:02:59.200]  祂就回來了
[00:02:59.200 --> 00:03:03.000]  有另外一位教會領袖就跟他的信徒說
[00:03:03.000 --> 00:03:05.400]  他說耶穌很快就回來了
[00:03:05.400 --> 00:03:06.800]  我們也是要穿白色的衣服
[00:03:06.800 --> 00:03:08.400]  到山上等候耶穌
[00:03:08.400 --> 00:03:11.200]  但是等了一段時間
[00:03:11.200 --> 00:03:12.200]  他們又再等一段時間
[00:03:12.200 --> 00:03:14.000]  但是耶穌也沒有回來
[00:03:14.000 --> 00:03:15.600]  於是這些人就問他們的領袖
[00:03:15.600 --> 00:03:17.200]  他說耶穌又是回來的
[00:03:17.200 --> 00:03:20.200]  這次的領袖就說
[00:03:20.200 --> 00:03:21.200]  他說我不知道
[00:03:23.000 --> 00:03:25.000]  耶穌明明告訴我們祂是回來的
[00:03:25.000 --> 00:03:27.600]  他就說算了
[00:03:27.600 --> 00:03:28.200]  如果耶穌沒有回來
[00:03:28.200 --> 00:03:29.200]  我們就回家吧
[00:03:29.200 --> 00:03:34.400]  這次沒有上兩次這麼和平
[00:03:34.400 --> 00:03:36.400]  人們回到山上之後
[00:03:36.400 --> 00:03:38.600]  沒多久就開始發覺
[00:03:38.600 --> 00:03:41.000]  這群人裡面有些人開始自殺
[00:03:41.000 --> 00:03:43.600]  因為他們覺得
[00:03:43.600 --> 00:03:45.400]  是不是耶穌回來了不要我們
[00:03:45.400 --> 00:03:49.000]  於是他們就離開了這個世界
[00:03:49.000 --> 00:03:51.800]  有一次有一個領袖就說
[00:03:51.800 --> 00:03:52.800]  耶穌很快就回來了
[00:03:52.800 --> 00:03:56.400]  但是進入天堂的要求就是
[00:03:56.400 --> 00:03:58.400]  你必須加入我創立的群體
[00:03:58.400 --> 00:04:00.000]  你在其他教會是沒有用的
[00:04:00.000 --> 00:04:02.200]  你要來我創立的群體才可以
[00:04:02.200 --> 00:04:05.200]  於是不知道為什麼
[00:04:05.200 --> 00:04:07.600]  他創立這個群體吸引了很多知識分子
[00:04:07.600 --> 00:04:09.600]  也吸引了很多年輕人
[00:04:09.600 --> 00:04:11.600]  很多年輕人離家出走
[00:04:11.600 --> 00:04:12.800]  去到這個群體裡面
[00:04:12.800 --> 00:04:14.600]  住在那個地方當中
[00:04:14.600 --> 00:04:17.000]  因為很多年輕人離家出走
[00:04:17.000 --> 00:04:18.000]  於是家人報警
[00:04:18.000 --> 00:04:22.200]  警察就去到這群人所住的那個農莊裡面
[00:04:22.200 --> 00:04:24.400]  當他們進去的時候就發覺所有人都死了
[00:04:24.400 --> 00:04:28.000]  以及每個人都是中毒死的
[00:04:28.000 --> 00:04:31.200]  後來調查發現
[00:04:31.200 --> 00:04:35.000]  可能是這個社群的領袖告訴他們
[00:04:35.000 --> 00:04:36.600]  人的肉體是邪惡的
[00:04:36.600 --> 00:04:38.800]  我們脫離這個肉體
[00:04:38.800 --> 00:04:40.600]  我們的靈魂可以回到神那裡
[00:04:40.600 --> 00:04:42.000]  讓神接我們離開
[00:04:42.000 --> 00:04:45.800]  另外有一個領袖就跟他的會眾說
[00:04:45.800 --> 00:04:47.000]  耶穌很快就回來了
[00:04:47.000 --> 00:04:48.200]  我們不用到處去的
[00:04:48.200 --> 00:04:49.800]  那天我們回來教會聚集
[00:04:49.800 --> 00:04:51.800]  我們唱詩等待耶穌回來
[00:04:52.400 --> 00:04:54.200]  但是又是過了那個時間
[00:04:54.200 --> 00:04:55.000]  耶穌也沒有回來
[00:04:55.000 --> 00:04:56.000]  於是人們就問
[00:04:56.000 --> 00:04:58.200]  耶穌究竟什麼時候回來呢?
[00:04:58.200 --> 00:04:59.400]  這個領袖就說
[00:04:59.400 --> 00:05:01.000]  他說你問得真好
[00:05:01.000 --> 00:05:02.000]  耶穌剛剛告訴我
[00:05:02.000 --> 00:05:04.400]  祂在天堂太忙沒空回來
[00:05:04.400 --> 00:05:06.600]  所以我們先回家
[00:05:06.600 --> 00:05:08.600]  不過我相信他說錯了
[00:05:08.600 --> 00:05:10.400]  可能是我們太忙還沒準備好
[00:05:10.400 --> 00:05:12.000]  所以耶穌還沒回來
[00:05:12.000 --> 00:05:13.200]  應該也不會的
[00:05:13.200 --> 00:05:13.800]  就算我們太忙
[00:05:13.800 --> 00:05:14.600]  耶穌也會回來
[00:05:14.600 --> 00:05:18.200]  耶穌一出來傳道的時候
[00:05:18.200 --> 00:05:18.800]  祂就說
[00:05:18.800 --> 00:05:20.000]  你們要悔改
[00:05:20.000 --> 00:05:21.600]  因為天國近了
[00:05:21.600 --> 00:05:22.600]  記得嗎?
[00:05:22.600 --> 00:05:23.600]  耶穌一出來傳道
[00:05:23.600 --> 00:05:24.400]  祂就這麼說
[00:05:24.400 --> 00:05:26.800]  於是來到這個時間
[00:05:26.800 --> 00:05:28.800]  巴尼塞人就問耶穌
[00:05:28.800 --> 00:05:31.600]  他說耶穌說祢常常說天國近了
[00:05:31.600 --> 00:05:34.400]  究竟天國什麼時候會來呢?
[00:05:34.400 --> 00:05:37.000]  他們問這個問題的原因就是
[00:05:37.000 --> 00:05:37.800]  其實他們說
[00:05:37.800 --> 00:05:40.200]  耶穌說祢說天國很快會降臨
[00:05:40.200 --> 00:05:44.000]  什麼時候我們才可以用我們肉身的眼
[00:05:44.000 --> 00:05:45.600]  真真正正看到
[00:05:45.600 --> 00:05:48.600]  有一個天國降臨在這個地上
[00:05:48.600 --> 00:05:51.200]  而且神會臨在這個地上
[00:05:51.200 --> 00:05:54.400]  親自作王來統治我們
[00:05:54.400 --> 00:05:56.800]  以致我們不再需要流離失所
[00:05:56.800 --> 00:05:59.200]  不再需要在列國當中走來走去
[00:05:59.200 --> 00:06:01.200]  更加不需要被羅馬來統治
[00:06:01.200 --> 00:06:04.800]  耶穌回應說
[00:06:04.800 --> 00:06:07.200]  祂說你們的想法是一個錯誤的想法
[00:06:07.200 --> 00:06:10.000]  祂說天國不是好像看得見的物質一樣
[00:06:10.000 --> 00:06:13.200]  所以不會在地上有一個看得見的角度
[00:06:13.200 --> 00:06:19.200]  祂說天國其實是存在於你和我的心裡面
[00:06:19.800 --> 00:06:23.200]  你回來問的是地上什麼時候有一個國家
[00:06:23.200 --> 00:06:24.600]  是屬神的
[00:06:24.600 --> 00:06:26.400]  是在行神的律法的
[00:06:26.400 --> 00:06:28.200]  耶穌說沒有這個國家
[00:06:28.200 --> 00:06:31.000]  耶穌說天國在天上
[00:06:31.000 --> 00:06:34.000]  但是透過聖靈已經住在我們的心裡面
[00:06:34.000 --> 00:06:37.400]  所以換句話來說
[00:06:37.400 --> 00:06:41.600]  天國其中一個很重要的特徵就是有神的同在
[00:06:41.600 --> 00:06:43.800]  而且在天國裡面
[00:06:43.800 --> 00:06:48.000]  每一個子民都願意以神為首
[00:06:49.400 --> 00:06:51.800]  所以今天我們相信耶穌
[00:06:51.800 --> 00:06:53.800]  我們是否真的以神為首
[00:06:53.800 --> 00:06:56.800]  耶穌很明確地說
[00:06:56.800 --> 00:06:59.200]  祂在再來的時候好像閃電一樣
[00:06:59.200 --> 00:07:03.000]  我想過去在香港我們也見過一些新聞
[00:07:03.000 --> 00:07:04.600]  有些很厲害的閃電
[00:07:04.600 --> 00:07:08.600]  其實耶穌說當我再回來的時候
[00:07:08.600 --> 00:07:10.200]  是好像閃電一樣
[00:07:10.200 --> 00:07:12.000]  非常耀眼
[00:07:12.000 --> 00:07:13.400]  照遍天際
[00:07:13.400 --> 00:07:14.800]  而且非常快速
[00:07:14.800 --> 00:07:16.800]  所有人都會看到
[00:07:16.800 --> 00:07:18.800]  而且馬上就成就
[00:07:19.600 --> 00:07:22.000]  祂說當天國降臨的時候
[00:07:22.000 --> 00:07:23.800]  人是意料不到的
[00:07:23.800 --> 00:07:26.200]  我們看到閃電
[00:07:26.200 --> 00:07:27.800]  但是祂什麼時候閃
[00:07:27.800 --> 00:07:28.400]  我們不知道
[00:07:28.400 --> 00:07:29.800]  我們猜不到祂什麼時候閃出來
[00:07:29.800 --> 00:07:30.800]  我們不可以說等一下
[00:07:30.800 --> 00:07:32.800]  例如做魔術是可以的
[00:07:32.800 --> 00:07:34.000]  或者做電視是可以的
[00:07:34.000 --> 00:07:36.000]  但是真正的閃電不會是這樣
[00:07:36.000 --> 00:07:38.200]  祂說是人意料不到
[00:07:38.200 --> 00:07:39.800]  出乎意料之外
[00:07:39.800 --> 00:07:41.800]  好像迅雷一樣
[00:07:41.800 --> 00:07:44.400]  到我們看到的時候已經過去了
[00:07:44.400 --> 00:07:46.000]  是我們措手不及
[00:07:46.000 --> 00:07:48.200]  但是祂說眾人都能夠目睹
[00:07:48.200 --> 00:07:50.000]  所以並不隱蔽
[00:07:50.000 --> 00:07:52.600]  也不需要有任何人告訴我們
[00:07:52.600 --> 00:07:54.200]  天國來了
[00:07:54.200 --> 00:07:56.000]  一來我們就會見到
[00:07:56.000 --> 00:07:58.600]  但是祂說天國來是震撼人心的
[00:07:58.600 --> 00:08:00.800]  但是也是一個可怕的景象
[00:08:00.800 --> 00:08:03.400]  耶穌在這裡告訴法尼塞人
[00:08:03.400 --> 00:08:04.800]  一個很重要的預示
[00:08:04.800 --> 00:08:07.400]  祂說天國降臨之前
[00:08:07.400 --> 00:08:12.600]  主耶穌必須先被當時世代的人氣絕
[00:08:12.600 --> 00:08:15.200]  並且受痛苦和死亡
[00:08:15.200 --> 00:08:17.200]  就像剛才施班幫我們唱的那首歌
[00:08:17.200 --> 00:08:22.000]  耶穌在瑪利縣為他面對的死亡而掙扎
[00:08:22.000 --> 00:08:23.400]  不過他信服
[00:08:23.400 --> 00:08:25.400]  所以下星期我們有受苦節的紀念
[00:08:25.400 --> 00:08:27.800]  也有復活節的慶祝
[00:08:27.800 --> 00:08:30.800]  耶穌說這是天國降臨的首要條件
[00:08:30.800 --> 00:08:34.800]  因為神的救贖的恩典必須先要發出
[00:08:34.800 --> 00:08:37.800]  然後人因此而得贖
[00:08:37.800 --> 00:08:41.400]  才能夠進入神為我們所預備的天國裡面
[00:08:41.400 --> 00:08:44.200]  耶穌為了讓當時的人聽得更加明白
[00:08:44.200 --> 00:08:46.600]  於是他用了兩個舊約的事實
[00:08:46.600 --> 00:08:49.200]  來詳細地描述
[00:08:49.200 --> 00:08:52.200]  其中一個是一個挪亞的故事
[00:08:52.200 --> 00:08:54.400]  在《創世紀》第六第七章
[00:08:54.400 --> 00:08:55.800]  聖經說在挪亞的時代
[00:08:55.800 --> 00:08:58.400]  很多人在世界當中犯罪
[00:08:58.400 --> 00:09:00.800]  神看到那些人犯罪的時候
[00:09:00.800 --> 00:09:03.800]  他就決定要用洪水來毀滅當時的世界
[00:09:03.800 --> 00:09:07.600]  不過我們的神是一個充滿恩慈和憐憫的神
[00:09:07.600 --> 00:09:09.400]  所以他覺得洪水來之前
[00:09:09.400 --> 00:09:10.800]  要有一個救贖的方法
[00:09:10.800 --> 00:09:12.200]  讓那些願意悔改
[00:09:12.200 --> 00:09:13.800]  願意離開罪惡的人
[00:09:13.800 --> 00:09:16.200]  能夠得到拯救
[00:09:16.200 --> 00:09:17.800]  而不會被洪水來消滅
[00:09:17.800 --> 00:09:20.400]  於是他找了當時的一個義人叫做挪亞
[00:09:20.400 --> 00:09:21.200]  他說挪亞
[00:09:21.200 --> 00:09:24.800]  你幫我在地上做一艘四方
[00:09:24.800 --> 00:09:26.200]  長方形的船
[00:09:26.200 --> 00:09:29.000]  因為是在一個平地裡面
[00:09:29.000 --> 00:09:30.400]  所以要平的
[00:09:30.400 --> 00:09:33.800]  這艘船挪亞一做就做了一百年
[00:09:33.800 --> 00:09:35.600]  因為他請不到工人
[00:09:35.600 --> 00:09:37.400]  只有他一家幾口做
[00:09:37.400 --> 00:09:38.400]  沒有人會理睬他
[00:09:38.400 --> 00:09:42.200]  我想這也是神給人的憐憫
[00:09:42.200 --> 00:09:43.400]  就是在這一百年裡面
[00:09:43.400 --> 00:09:46.000]  挪亞用了很多方法來告訴別人
[00:09:46.000 --> 00:09:47.600]  是邀請人進入方舟裡面
[00:09:47.600 --> 00:09:48.800]  因為神告訴我們
[00:09:48.800 --> 00:09:52.000]  很快就會有洪水淋到這個地上
[00:09:52.000 --> 00:09:53.800]  不過可惜沒有人相信他
[00:09:53.800 --> 00:09:56.800]  最後當挪亞一家進入方舟裡面
[00:09:56.800 --> 00:09:58.200]  門關上的時候
[00:09:58.200 --> 00:09:59.200]  洪水就降臨
[00:09:59.200 --> 00:10:01.000]  當洪水下來
[00:10:01.000 --> 00:10:02.600]  人就不再有機會進入
[00:10:02.600 --> 00:10:03.800]  因為門不再開
[00:10:03.800 --> 00:10:06.400]  當洪水來的時候
[00:10:06.400 --> 00:10:09.200]  在《創世紀》裡面那段經文
[00:10:09.200 --> 00:10:11.600]  它說當洪水降臨的時候
[00:10:11.600 --> 00:10:14.600]  人朝上吃喝玩樂
[00:10:16.400 --> 00:10:17.800]  如果用我們今天的字眼
[00:10:17.800 --> 00:10:19.800]  就是開車就繼續開車
[00:10:19.800 --> 00:10:21.200]  玩遊戲機就繼續玩遊戲機
[00:10:21.200 --> 00:10:22.200]  上班就繼續上班
[00:10:22.200 --> 00:10:23.400]  拍拖就繼續拍拖
[00:10:23.400 --> 00:10:25.400]  睡覺就繼續睡覺
[00:10:25.400 --> 00:10:27.800]  炒菜就繼續炒菜
[00:10:27.800 --> 00:10:30.200]  就是在日常裡面
[00:10:30.200 --> 00:10:31.400]  我們平時做的事情
[00:10:31.400 --> 00:10:32.600]  我們都是這樣做的
[00:10:32.600 --> 00:10:35.200]  然後羅德的故事也是差不多
[00:10:35.200 --> 00:10:37.200]  羅德是阿伯拉罕的侄子
[00:10:37.200 --> 00:10:39.400]  羅德聽到神的呼召
[00:10:39.400 --> 00:10:42.000]  就帶著這個侄兒羅德離開他的家鄉
[00:10:42.000 --> 00:10:43.800]  當我們去到抗議的時候
[00:10:43.800 --> 00:10:46.400]  阿伯拉罕和羅德都覺得大家的家庭都大
[00:10:46.400 --> 00:10:47.400]  很多的牛羊
[00:10:47.400 --> 00:10:49.200]  他說不如我們分開地方
[00:10:49.200 --> 00:10:52.000]  以致我們能夠找到好的草原
[00:10:52.000 --> 00:10:53.400]  給我們的牲畜來吃
[00:10:53.400 --> 00:10:57.200]  中國人就說後輩應該讓前輩選擇的
[00:10:57.200 --> 00:10:58.600]  但聖經不是
[00:10:58.600 --> 00:11:01.000]  阿伯拉罕一問羅德之後
[00:11:01.000 --> 00:11:02.200]  羅德就馬上到處看
[00:11:02.200 --> 00:11:04.400]  說那裡最好
[00:11:04.400 --> 00:11:06.000]  他說叔叔不用說了
[00:11:06.000 --> 00:11:07.400]  你去哪裡不關我的事
[00:11:07.400 --> 00:11:08.200]  我去那裡
[00:11:08.200 --> 00:11:12.200]  羅德就越搬越遠
[00:11:12.200 --> 00:11:13.400]  然後聖經就告訴我們
[00:11:13.400 --> 00:11:14.200]  搬來搬去
[00:11:14.200 --> 00:11:15.400]  羅德突然間就發覺
[00:11:15.400 --> 00:11:16.100]  咦?
[00:11:16.100 --> 00:11:17.800]  我為什麼住在抗議這麼慘
[00:11:17.800 --> 00:11:18.800]  餐風露宿
[00:11:18.800 --> 00:11:20.600]  前面有一個這麼漂亮的城市
[00:11:20.600 --> 00:11:21.600]  好像香港一樣
[00:11:21.600 --> 00:11:23.800]  晚上燈光璀璨
[00:11:23.800 --> 00:11:25.000]  有各地的美食
[00:11:25.000 --> 00:11:28.600]  於是他想著想著就搬進了索多瑪這個城市裡面
[00:11:28.600 --> 00:11:30.800]  但索多瑪這個城市
[00:11:30.800 --> 00:11:31.800]  在神的眼中
[00:11:31.800 --> 00:11:33.200]  神用了一個形容詞
[00:11:33.200 --> 00:11:35.800]  祂說這個城市罪大惡極
[00:11:35.800 --> 00:11:39.400]  不過羅德搬進去的時候可能不知道
[00:11:39.400 --> 00:11:40.400]  可能神沒有跟他說
[00:11:40.400 --> 00:11:41.400]  他搬進去了
[00:11:41.600 --> 00:11:44.200]  因為這個城市罪大惡極的緣故
[00:11:44.200 --> 00:11:46.400]  神就說要毀滅這個城市
[00:11:46.400 --> 00:11:47.200]  於是
[00:11:47.200 --> 00:11:51.600]  他就派天使進入索多瑪這個地方
[00:11:51.600 --> 00:11:53.000]  因為亞伯拉罕祈禱
[00:11:53.000 --> 00:11:55.200]  就說神救我的侄兒出來
[00:11:55.200 --> 00:11:58.200]  於是聖經說這兩個天使很英俊
[00:11:58.200 --> 00:12:02.400]  找到羅德就進入羅德的家
[00:12:02.400 --> 00:12:06.400]  當這兩個天使進入羅德的家之後沒多久
[00:12:06.400 --> 00:12:09.000]  羅德就聽到有人敲他家的門
[00:12:10.200 --> 00:12:12.200]  羅德一開門就看到很多
[00:12:12.200 --> 00:12:14.200]  索多瑪城的居民就在門口
[00:12:14.200 --> 00:12:15.200]  就跟羅德說
[00:12:15.200 --> 00:12:16.200]  羅德
[00:12:16.200 --> 00:12:18.000]  是不是有兩個外人來了你家裡?
[00:12:18.000 --> 00:12:19.200]  羅德就說是啊
[00:12:19.200 --> 00:12:20.600]  叫他們出來
[00:12:20.600 --> 00:12:24.400]  兩個外國人來我家裡做客
[00:12:24.400 --> 00:12:26.200]  是不是這個城市不歡迎人呢?
[00:12:26.200 --> 00:12:27.200]  不是
[00:12:27.200 --> 00:12:28.600]  這幫人就說
[00:12:28.600 --> 00:12:31.400]  你叫他們出來跟我們行淫亂的事
[00:12:31.400 --> 00:12:36.400]  原來這個城市說的是同性戀的罪惡
[00:12:36.400 --> 00:12:39.600]  他說我們看到有兩個很英俊的男士去了你家裡
[00:12:39.800 --> 00:12:40.800]  你把他們交出來
[00:12:40.800 --> 00:12:41.800]  跟我們行淫
[00:12:41.800 --> 00:12:46.000]  不知道你是羅德你會有什麼反應?
[00:12:46.000 --> 00:12:47.800]  羅德真的說不行
[00:12:47.800 --> 00:12:49.000]  我不會把他們交出來
[00:12:49.000 --> 00:12:50.200]  於是就關門
[00:12:50.200 --> 00:12:53.800]  但不知道是否羅德真的因為搬進了這個城市
[00:12:53.800 --> 00:12:57.200]  他的道德感和道德觀都開始有些轉變
[00:12:57.200 --> 00:12:58.600]  他後面那一句
[00:12:58.600 --> 00:12:59.600]  我看完聖經那一句
[00:12:59.600 --> 00:13:00.800]  我說羅德你不是站在我面前
[00:13:00.800 --> 00:13:02.400]  你在我面前我就打你一巴掌
[00:13:02.400 --> 00:13:04.200]  我看完聖經的時候我真的這麼說
[00:13:04.200 --> 00:13:06.600]  羅德接著說
[00:13:06.600 --> 00:13:08.000]  他說不過我有兩個女兒
[00:13:09.000 --> 00:13:10.800]  我交我兩個女兒給你們好嗎?
[00:13:10.800 --> 00:13:14.000]  誰當我爸爸呢?
[00:13:14.000 --> 00:13:16.400]  所以我相信他搬進去之後
[00:13:16.400 --> 00:13:20.600]  他自己也被那個城市的道德觀影響
[00:13:20.600 --> 00:13:23.000]  在這個情況下
[00:13:23.000 --> 00:13:24.600]  天使就跟羅德說
[00:13:24.600 --> 00:13:25.600]  羅德不要理他們
[00:13:25.600 --> 00:13:26.600]  天使就救他們
[00:13:26.600 --> 00:13:27.800]  然後他跟羅德說
[00:13:27.800 --> 00:13:30.600]  你帶你整個家庭的人跟我們走
[00:13:30.600 --> 00:13:32.000]  帶你離開這個城
[00:13:32.000 --> 00:13:34.000]  因為神一定要滅這個城
[00:13:34.000 --> 00:13:35.400]  但很可惜
[00:13:35.400 --> 00:13:36.800]  羅德跟他兩個女婿說的時候
[00:13:36.800 --> 00:13:38.200]  兩個女婿都不相信他說
[00:13:38.200 --> 00:13:39.400]  不要開玩笑
[00:13:39.400 --> 00:13:40.800]  這麼好的城市
[00:13:40.800 --> 00:13:41.600]  這麼好的生活
[00:13:41.600 --> 00:13:43.000]  為什麼要離開這個地方
[00:13:43.000 --> 00:13:45.400]  進入一個不知道什麼的地方
[00:13:45.400 --> 00:13:46.600]  於是羅德沒有辦法
[00:13:46.600 --> 00:13:48.800]  就帶著太太和兩個女兒離開索多瑪城
[00:13:48.800 --> 00:13:50.800]  但是天使就說
[00:13:50.800 --> 00:13:53.000]  你離開的時候不要回頭望
[00:13:53.000 --> 00:13:57.800]  稍後我們會問為什麼
[00:13:57.800 --> 00:13:58.800]  不要回頭望
[00:13:58.800 --> 00:14:02.200]  但到了最後聖經一樣這樣說
[00:14:02.200 --> 00:14:07.400]  當羅德和他太太和兩個女兒離開索多瑪之後
[00:14:07.400 --> 00:14:09.600]  當天火流亡降下來的時候
[00:14:09.600 --> 00:14:14.000]  當時的人仍然照常吃喝玩樂
[00:14:14.000 --> 00:14:16.000]  這兩個故事
[00:14:16.000 --> 00:14:17.600]  這兩個事實告訴我們
[00:14:17.600 --> 00:14:18.800]  神的國
[00:14:18.800 --> 00:14:21.800]  就好像我們今天在日常生活當中
[00:14:21.800 --> 00:14:23.200]  我們不知不覺之間
[00:14:23.200 --> 00:14:25.400]  也沒有什麼特別處理的情況下
[00:14:25.400 --> 00:14:26.600]  神就要來到
[00:14:26.600 --> 00:14:28.200]  耶穌強調
[00:14:28.200 --> 00:14:29.800]  神的國降臨的時候
[00:14:29.800 --> 00:14:31.600]  真正的時間是沒有人知道的
[00:14:31.600 --> 00:14:33.600]  不過
[00:14:33.600 --> 00:14:36.800]  從這兩個歷史事件中
[00:14:36.800 --> 00:14:37.600]  來告訴我們
[00:14:37.600 --> 00:14:39.200]  當耶穌再來的時候
[00:14:39.200 --> 00:14:41.000]  那些未有相信耶穌基督的人
[00:14:41.000 --> 00:14:44.400]  不會有最後一次機會來信主
