
[00:00:00.000 --> 00:00:05.000]  今天我們要看一個題目,叫做「有神同在的生命」
[00:06:51.000 --> 00:06:52.000]  不惜互相爭奪地球上的資源
[00:06:52.000 --> 00:06:53.000]  不惜互相爭奪地球上的資源
[00:06:53.000 --> 00:06:54.000]  不惜互相爭奪地球上的資源
[00:06:54.000 --> 00:06:55.000]  不惜互相爭奪地球上的資源
[00:06:55.000 --> 00:06:56.000]  不惜互相爭奪地球上的資源
[00:06:56.000 --> 00:06:57.000]  不惜互相爭奪地球上的資源
[00:06:57.000 --> 00:06:58.000]  不惜互相爭奪地球上的資源
[00:06:58.000 --> 00:06:59.000]  不惜互相爭奪地球上的資源
[00:06:59.000 --> 00:07:00.000]  不惜互相爭奪地球上的資源
[00:07:00.000 --> 00:07:15.000]  不惜互相爭奪地球上的資源
[00:07:15.000 --> 00:07:16.000]  不惜互相爭奪地球上的資源
[00:07:16.000 --> 00:07:17.000]  不惜互相爭奪地球上的資源
[00:07:17.000 --> 00:07:18.000]  不惜互相爭奪地球上的資源
[00:07:18.000 --> 00:07:19.000]  不惜互相爭奪地球上的資源
[00:07:19.000 --> 00:07:20.000]  不惜互相爭奪地球上的資源
[00:07:20.000 --> 00:07:21.000]  不惜互相爭奪地球上的資源
[00:07:21.000 --> 00:07:22.000]  不惜互相爭奪地球上的資源
[00:07:22.000 --> 00:07:23.000]  不惜互相爭奪地球上的資源
[00:07:23.000 --> 00:07:24.000]  不惜互相爭奪地球上的資源
[00:07:24.000 --> 00:07:25.000]  不惜互相爭奪地球上的資源
[00:07:25.000 --> 00:07:26.000]  不惜互相爭奪地球上的資源
[00:07:26.000 --> 00:07:30.000]  不惜互相爭奪地球上的資源
[00:07:30.000 --> 00:07:31.000]  不惜互相爭奪地球上的資源
[00:07:31.000 --> 00:07:32.000]  不惜互相爭奪地球上的資源
[00:07:32.000 --> 00:07:33.000]  不惜互相爭奪地球上的資源
[00:07:33.000 --> 00:07:34.000]  不惜互相爭奪地球上的資源
[00:07:34.000 --> 00:07:35.000]  不惜互相爭奪地球上的資源
[00:07:35.000 --> 00:07:36.000]  不惜互相爭奪地球上的資源
[00:07:36.000 --> 00:07:37.000]  不惜互相爭奪地球上的資源
[00:07:37.000 --> 00:07:38.000]  不惜互相爭奪地球上的資源
[00:07:38.000 --> 00:07:39.000]  不惜互相爭奪地球上的資源
[00:07:39.000 --> 00:07:40.000]  不惜互相爭奪地球上的資源
[00:07:40.000 --> 00:07:41.000]  不惜互相爭奪地球上的資源
[00:07:41.000 --> 00:07:57.000]  不惜互相爭奪地球上的資源
[00:07:57.000 --> 00:07:58.000]  不惜互相爭奪地球上的資源
[00:07:58.000 --> 00:07:59.000]  不惜互相爭奪地球上的資源
[00:07:59.000 --> 00:08:00.000]  不惜互相爭奪地球上的資源
[00:08:00.000 --> 00:08:01.000]  不惜互相爭奪地球上的資源
[00:08:01.000 --> 00:08:02.000]  不惜互相爭奪地球上的資源
[00:08:02.000 --> 00:08:03.000]  不惜互相爭奪地球上的資源
[00:08:03.000 --> 00:08:04.000]  不惜互相爭奪地球上的資源
[00:08:04.000 --> 00:08:05.000]  不惜互相爭奪地球上的資源
[00:08:05.000 --> 00:08:06.000]  不惜互相爭奪地球上的資源
[00:08:06.000 --> 00:08:07.000]  不惜互相爭奪地球上的資源
[00:08:07.000 --> 00:08:08.000]  不惜互相爭奪地球上的資源
[00:08:08.000 --> 00:08:13.000]  不惜互相爭奪地球上的資源
[00:08:13.000 --> 00:08:14.000]  不惜互相爭奪地球上的資源
[00:08:14.000 --> 00:08:15.000]  不惜互相爭奪地球上的資源
[00:08:15.000 --> 00:08:16.000]  不惜互相爭奪地球上的資源
[00:08:16.000 --> 00:08:17.000]  不惜互相爭奪地球上的資源
[00:08:17.000 --> 00:08:18.000]  不惜互相爭奪地球上的資源
[00:08:18.000 --> 00:08:19.000]  不惜互相爭奪地球上的資源
[00:08:19.000 --> 00:08:20.000]  不惜互相爭奪地球上的資源
[00:08:20.000 --> 00:08:21.000]  不惜互相爭奪地球上的資源
[00:08:21.000 --> 00:08:22.000]  不惜互相爭奪地球上的資源
[00:08:22.000 --> 00:08:23.000]  不惜互相爭奪地球上的資源
[00:08:23.000 --> 00:08:24.000]  不惜互相爭奪地球上的資源
[00:08:24.000 --> 00:08:39.000]  不惜互相爭奪地球上的資源
[00:08:39.000 --> 00:08:40.000]  不惜互相爭奪地球上的資源
[00:08:40.000 --> 00:08:41.000]  不惜互相爭奪地球上的資源
[00:08:41.000 --> 00:08:42.000]  不惜互相爭奪地球上的資源
[00:08:42.000 --> 00:08:43.000]  不惜互相爭奪地球上的資源
[00:08:43.000 --> 00:08:44.000]  不惜互相爭奪地球上的資源
[00:08:44.000 --> 00:08:45.000]  不惜互相爭奪地球上的資源
[00:08:45.000 --> 00:08:46.000]  不惜互相爭奪地球上的資源
[00:08:46.000 --> 00:08:47.000]  不惜互相爭奪地球上的資源
[00:08:47.000 --> 00:08:48.000]  不惜互相爭奪地球上的資源
[00:08:48.000 --> 00:08:49.000]  不惜互相爭奪地球上的資源
[00:08:49.000 --> 00:08:50.000]  不惜互相爭奪地球上的資源
[00:08:50.000 --> 00:08:54.000]  不惜互相爭奪地球上的資源
[00:08:54.000 --> 00:08:55.000]  不惜互相爭奪地球上的資源
[00:08:55.000 --> 00:08:56.000]  不惜互相爭奪地球上的資源
[00:08:56.000 --> 00:08:57.000]  不惜互相爭奪地球上的資源
[00:08:57.000 --> 00:08:58.000]  不惜互相爭奪地球上的資源
[00:08:58.000 --> 00:08:59.000]  不惜互相爭奪地球上的資源
[00:08:59.000 --> 00:09:00.000]  不惜互相爭奪地球上的資源
[00:09:00.000 --> 00:09:01.000]  不惜互相爭奪地球上的資源
[00:09:01.000 --> 00:09:02.000]  不惜互相爭奪地球上的資源
[00:09:02.000 --> 00:09:03.000]  不惜互相爭奪地球上的資源
[00:09:03.000 --> 00:09:04.000]  不惜互相爭奪地球上的資源
[00:09:04.000 --> 00:09:05.000]  不惜互相爭奪地球上的資源
[00:09:05.000 --> 00:09:21.000]  不惜互相爭奪地球上的資源
[00:09:21.000 --> 00:09:22.000]  不惜互相爭奪地球上的資源
[00:09:22.000 --> 00:09:23.000]  不惜互相爭奪地球上的資源
[00:09:23.000 --> 00:09:24.000]  不惜互相爭奪地球上的資源
[00:09:24.000 --> 00:09:25.000]  不惜互相爭奪地球上的資源
[00:09:25.000 --> 00:09:26.000]  不惜互相爭奪地球上的資源
[00:09:26.000 --> 00:09:27.000]  不惜互相爭奪地球上的資源
[00:09:27.000 --> 00:09:28.000]  不惜互相爭奪地球上的資源
[00:09:28.000 --> 00:09:29.000]  不惜互相爭奪地球上的資源
[00:09:29.000 --> 00:09:30.000]  不惜互相爭奪地球上的資源
[00:09:30.000 --> 00:09:31.000]  不惜互相爭奪地球上的資源
[00:09:31.000 --> 00:09:32.000]  不惜互相爭奪地球上的資源
[00:09:32.000 --> 00:09:38.000]  不惜互相爭奪地球上的資源
[00:09:38.000 --> 00:09:39.000]  不惜互相爭奪地球上的資源
[00:09:39.000 --> 00:09:40.000]  不惜互相爭奪地球上的資源
[00:09:40.000 --> 00:09:41.000]  不惜互相爭奪地球上的資源
[00:09:41.000 --> 00:09:42.000]  不惜互相爭奪地球上的資源
[00:09:42.000 --> 00:09:43.000]  不惜互相爭奪地球上的資源
[00:09:43.000 --> 00:09:44.000]  不惜互相爭奪地球上的資源
[00:09:44.000 --> 00:09:45.000]  不惜互相爭奪地球上的資源
[00:09:45.000 --> 00:09:46.000]  不惜互相爭奪地球上的資源
[00:09:46.000 --> 00:09:47.000]  不惜互相爭奪地球上的資源
[00:09:47.000 --> 00:09:48.000]  不惜互相爭奪地球上的資源
[00:09:48.000 --> 00:09:49.000]  不惜互相爭奪地球上的資源
[00:09:49.000 --> 00:10:03.000]  不惜互相爭奪地球上的資源
[00:10:03.000 --> 00:10:04.000]  不惜互相爭奪地球上的資源
[00:10:04.000 --> 00:10:05.000]  不惜互相爭奪地球上的資源
[00:10:05.000 --> 00:10:06.000]  不惜互相爭奪地球上的資源
[00:10:06.000 --> 00:10:07.000]  不惜互相爭奪地球上的資源
[00:10:07.000 --> 00:10:08.000]  不惜互相爭奪地球上的資源
[00:10:08.000 --> 00:10:09.000]  不惜互相爭奪地球上的資源
[00:10:09.000 --> 00:10:10.000]  不惜互相爭奪地球上的資源
[00:10:10.000 --> 00:10:11.000]  不惜互相爭奪地球上的資源
[00:10:11.000 --> 00:10:12.000]  不惜互相爭奪地球上的資源
[00:10:12.000 --> 00:10:13.000]  不惜互相爭奪地球上的資源
[00:10:13.000 --> 00:10:14.000]  不惜互相爭奪地球上的資源
[00:10:14.000 --> 00:10:20.000]  不惜互相爭奪地球上的資源
[00:10:20.000 --> 00:10:21.000]  不惜互相爭奪地球上的資源
[00:10:21.000 --> 00:10:22.000]  不惜互相爭奪地球上的資源
[00:10:22.000 --> 00:10:23.000]  不惜互相爭奪地球上的資源
[00:10:23.000 --> 00:10:24.000]  不惜互相爭奪地球上的資源
[00:10:24.000 --> 00:10:25.000]  不惜互相爭奪地球上的資源
[00:10:25.000 --> 00:10:26.000]  不惜互相爭奪地球上的資源
[00:10:26.000 --> 00:10:27.000]  不惜互相爭奪地球上的資源
[00:10:27.000 --> 00:10:28.000]  不惜互相爭奪地球上的資源
[00:10:28.000 --> 00:10:29.000]  不惜互相爭奪地球上的資源
[00:10:29.000 --> 00:10:30.000]  不惜互相爭奪地球上的資源
[00:10:30.000 --> 00:10:31.000]  不惜互相爭奪地球上的資源
[00:10:31.000 --> 00:10:47.000]  不惜互相爭奪地球上的資源
[00:10:47.000 --> 00:10:48.000]  不惜互相爭奪地球上的資源
[00:10:48.000 --> 00:10:49.000]  不惜互相爭奪地球上的資源
[00:10:49.000 --> 00:10:50.000]  不惜互相爭奪地球上的資源
[00:10:50.000 --> 00:10:51.000]  不惜互相爭奪地球上的資源
[00:10:51.000 --> 00:10:52.000]  不惜互相爭奪地球上的資源
[00:10:52.000 --> 00:10:53.000]  不惜互相爭奪地球上的資源
[00:10:53.000 --> 00:10:54.000]  不惜互相爭奪地球上的資源
[00:10:54.000 --> 00:10:55.000]  不惜互相爭奪地球上的資源
[00:10:55.000 --> 00:10:56.000]  不惜互相爭奪地球上的資源
[00:10:56.000 --> 00:10:57.000]  不惜互相爭奪地球上的資源
[00:10:57.000 --> 00:10:58.000]  不惜互相爭奪地球上的資源
[00:10:58.000 --> 00:11:02.000]  不惜互相爭奪地球上的資源
[00:11:02.000 --> 00:11:03.000]  不惜互相爭奪地球上的資源
[00:11:03.000 --> 00:11:04.000]  不惜互相爭奪地球上的資源
[00:11:04.000 --> 00:11:05.000]  不惜互相爭奪地球上的資源
[00:11:05.000 --> 00:11:06.000]  不惜互相爭奪地球上的資源
[00:11:06.000 --> 00:11:07.000]  不惜互相爭奪地球上的資源
[00:11:07.000 --> 00:11:08.000]  不惜互相爭奪地球上的資源
[00:11:08.000 --> 00:11:09.000]  不惜互相爭奪地球上的資源
[00:11:09.000 --> 00:11:10.000]  不惜互相爭奪地球上的資源
[00:11:10.000 --> 00:11:11.000]  不惜互相爭奪地球上的資源
[00:11:11.000 --> 00:11:12.000]  不惜互相爭奪地球上的資源
[00:11:12.000 --> 00:11:13.000]  不惜互相爭奪地球上的資源
[00:11:13.000 --> 00:11:28.000]  不惜互相爭奪地球上的資源
[00:11:28.000 --> 00:11:29.000]  不惜互相爭奪地球上的資源
[00:11:29.000 --> 00:11:30.000]  不惜互相爭奪地球上的資源
[00:11:30.000 --> 00:11:31.000]  不惜互相爭奪地球上的資源
[00:11:31.000 --> 00:11:32.000]  不惜互相爭奪地球上的資源
[00:11:32.000 --> 00:11:33.000]  不惜互相爭奪地球上的資源
[00:11:33.000 --> 00:11:34.000]  不惜互相爭奪地球上的資源
[00:11:34.000 --> 00:11:35.000]  不惜互相爭奪地球上的資源
[00:11:35.000 --> 00:11:36.000]  不惜互相爭奪地球上的資源
[00:11:36.000 --> 00:11:37.000]  不惜互相爭奪地球上的資源
[00:11:37.000 --> 00:11:38.000]  不惜互相爭奪地球上的資源
[00:11:38.000 --> 00:11:39.000]  不惜互相爭奪地球上的資源
[00:11:39.000 --> 00:11:44.000]  不惜互相爭奪地球上的資源
[00:11:44.000 --> 00:11:45.000]  不惜互相爭奪地球上的資源
[00:11:45.000 --> 00:11:46.000]  不惜互相爭奪地球上的資源
[00:11:46.000 --> 00:11:47.000]  不惜互相爭奪地球上的資源
[00:11:47.000 --> 00:11:48.000]  不惜互相爭奪地球上的資源
[00:11:48.000 --> 00:11:49.000]  不惜互相爭奪地球上的資源
[00:11:49.000 --> 00:11:50.000]  不惜互相爭奪地球上的資源
[00:11:50.000 --> 00:11:51.000]  不惜互相爭奪地球上的資源
[00:11:51.000 --> 00:11:52.000]  不惜互相爭奪地球上的資源
[00:11:52.000 --> 00:11:53.000]  不惜互相爭奪地球上的資源
[00:11:53.000 --> 00:11:54.000]  不惜互相爭奪地球上的資源
[00:11:54.000 --> 00:11:55.000]  不惜互相爭奪地球上的資源
[00:11:55.000 --> 00:12:21.000]  不惜互相爭奪地球上的資源
[00:12:21.000 --> 00:12:22.000]  不惜互相爭奪地球上的資源
[00:12:22.000 --> 00:12:23.000]  不惜互相爭奪地球上的資源
[00:12:23.000 --> 00:12:24.000]  不惜互相爭奪地球上的資源
[00:12:24.000 --> 00:12:25.000]  不惜互相爭奪地球上的資源
[00:12:25.000 --> 00:12:26.000]  不惜互相爭奪地球上的資源
[00:12:26.000 --> 00:12:27.000]  不惜互相爭奪地球上的資源
[00:12:27.000 --> 00:12:28.000]  不惜互相爭奪地球上的資源
[00:12:28.000 --> 00:12:29.000]  不惜互相爭奪地球上的資源
[00:12:29.000 --> 00:12:30.000]  不惜互相爭奪地球上的資源
[00:12:30.000 --> 00:12:31.000]  不惜互相爭奪地球上的資源
[00:12:31.000 --> 00:12:32.000]  不惜互相爭奪地球上的資源
[00:12:32.000 --> 00:12:33.000]  不惜互相爭奪地球上的資源
[00:12:33.000 --> 00:12:34.000]  不惜互相爭奪地球上的資源
[00:12:34.000 --> 00:12:35.000]  不惜互相爭奪地球上的資源
[00:12:35.000 --> 00:12:36.000]  不惜互相爭奪地球上的資源
[00:12:36.000 --> 00:13:04.000]  不惜互相爭奪地球上的資源
[00:13:04.000 --> 00:13:05.000]  不惜互相爭奪地球上的資源
[00:13:05.000 --> 00:13:06.800]  這是多麼可悲的事呢!
[00:13:06.800 --> 00:13:09.700]  我們繼續看以西傑書47章
[00:13:09.700 --> 00:13:13.000]  我們繼續看以西傑書47章
[00:13:13.000 --> 00:13:20.500]  在那裏1-12節記載了一個天使帶以西傑去耶路撒冷的聖殿那裏
[00:13:20.500 --> 00:13:24.800]  這裏記載天使帶以西傑帶到耶路撒冷這個地方去
[00:13:24.800 --> 00:13:30.700]  看到那裏有水從聖殿的南邊流出來
[00:13:30.700 --> 00:13:34.600]  看這裏有水從聖殿的南邊流出來
[00:13:34.600 --> 00:13:37.900]  一直流到約旦河的河谷
[00:13:37.900 --> 00:13:41.000]  一直流到約旦河的河谷
