
[00:00:00.000 --> 00:00:03.400]  大家知不知道今天和大家分享的課題
[00:05:12.760 --> 00:05:16.360]  但可以很合一,可以在愛的裡面
[00:05:16.360 --> 00:05:19.720]  這是其中一幕,其中一個的情況
[00:05:19.720 --> 00:05:22.600]  所以剛才舉手的那些,其實我看上去差不多
[00:05:22.600 --> 00:05:25.920]  如果要比較,贊成反對,其實看上去差不多
[00:05:25.920 --> 00:05:30.880]  可能是六四的比例,四六
[00:05:30.880 --> 00:05:36.440]  我覺得,在不是絕對、飢餓真理上面
[00:05:36.440 --> 00:05:38.800]  我們有不同,其實是很自然的
[00:05:38.800 --> 00:05:42.520]  那裡我們是要明白、理解和尊重
[00:05:42.520 --> 00:05:45.680]  特別是在這些這麼敏感的議題上面
[00:05:45.680 --> 00:05:48.240]  另外還有一幕,是很深刻的
[00:05:48.240 --> 00:05:50.520]  那一堂我沒有參加,但我知道的
[00:05:50.520 --> 00:05:52.880]  就是參加了另外一個聚會
[00:05:52.880 --> 00:05:56.040]  主要是邀請了很多不同意見的基督徒
[00:05:56.040 --> 00:05:57.320]  走過來講同一個議題
[00:05:57.320 --> 00:05:59.760]  一個講正,一個講反,正反、正反
[00:05:59.760 --> 00:06:03.000]  開了一堆,最後那一幕做了一件事
[00:06:03.000 --> 00:06:07.040]  就是怎樣呢?就是邀請了很多牧師來中間
[00:06:07.040 --> 00:06:13.520]  就是師聖餐,師聖餐裡面包括了兩個人
[00:06:13.520 --> 00:06:16.800]  其中一個是朱耀明牧師,跟我無關的
[00:06:16.800 --> 00:06:19.600]  雖然名字很相似,有人經常問他是不是我大哥
[00:06:19.600 --> 00:06:22.560]  我說不是的,他年紀比我大很多
[00:06:22.560 --> 00:06:23.720]  我大哥在這裡
[00:06:23.720 --> 00:06:27.080]  另外一個就是吳忠文牧師
[00:06:27.080 --> 00:06:29.440]  兩個又是很不同的看法
[00:06:29.440 --> 00:06:31.600]  不過他們做了一樣東西,就是我們大家一起
[00:06:31.600 --> 00:06:34.960]  看著他裡面,大家一起領同一個餅、同一個杯
[00:06:34.960 --> 00:06:38.360]  他們是可以這樣的,我覺得我們就是一種
[00:06:38.360 --> 00:06:40.640]  這樣的精神,我覺得我們需要的
[00:06:40.640 --> 00:06:44.800]  所以那個議題其實大家看法不同
[00:06:44.800 --> 00:06:46.520]  我覺得都不是最重要的
[00:06:46.520 --> 00:06:49.640]  其實講到尾,雖然是很不同
[00:06:49.640 --> 00:06:52.400]  我覺得差異其實不是很大
[00:06:52.400 --> 00:06:55.600]  因為大家都覺得原則上面
[00:06:55.600 --> 00:06:58.880]  基本上我們應該對一個城市
[00:06:58.880 --> 00:07:01.440]  國家的政府、政權應該信服的
[00:07:01.440 --> 00:07:03.120]  這個大家都基本上同意
[00:07:03.120 --> 00:07:05.360]  大家都同意,不是百分之百的
[00:07:05.360 --> 00:07:08.360]  有時候我們需要表達反對
[00:07:08.360 --> 00:07:12.880]  甚至有些行動表達和去挑戰那個政府
[00:07:12.880 --> 00:07:15.360]  都可以的,大家都是有這兩個同樣的立場
[00:07:15.360 --> 00:07:17.600]  不過何時去做這件事呢?
[00:07:17.600 --> 00:07:19.520]  大家的判別有些不同了
[00:07:19.520 --> 00:07:23.400]  有些就覺得現在應該是,有些就覺得現在應該不是
[00:07:23.400 --> 00:07:24.760]  這個差別就在這裡
[00:07:24.760 --> 00:07:27.320]  所以我覺得,如果這樣看
[00:07:27.320 --> 00:07:30.440]  我覺得是一個可以討論的地方和空間
[00:07:30.440 --> 00:07:32.200]  今天其實我不是講這件事
[00:07:32.200 --> 00:07:33.480]  我想引出這個話題
[00:07:33.480 --> 00:07:39.880]  因為今天要講的經文正正和政治可能有些關係
[00:07:39.880 --> 00:07:42.200]  OK,大家打開聖經好嗎?
[00:07:42.200 --> 00:07:45.880]  《彼得前書》第二章十三至十七節
[00:07:45.880 --> 00:07:47.880]  今天要講這段聖經
[00:07:47.880 --> 00:07:56.680]  這段聖經之前有兩節
[00:07:56.680 --> 00:07:59.640]  就是上個星期訓衛在這裡分享的
[00:07:59.640 --> 00:08:03.680]  那段經文比較重要的就是,講的是一個總綱
[00:08:03.680 --> 00:08:07.880]  即是十一節,十二節那兩節聖經是一個總綱
[00:08:07.880 --> 00:08:12.080]  帶出後面第十三節,一直去到第三章
[00:08:12.080 --> 00:08:13.600]  尾,去到第四章頭
[00:08:13.600 --> 00:08:16.920]  整大段經文就從那個綱要開始
[00:08:16.920 --> 00:08:20.120]  主要就是說,我們在地上是客裡的,是寄居的
[00:08:20.120 --> 00:08:21.720]  人生的路很短暫
[00:08:21.720 --> 00:08:24.200]  我們客裡,這個不是我們的永恆的家鄉
[00:08:24.200 --> 00:08:27.080]  你的家鄉在哪裡?
[00:08:27.080 --> 00:08:28.760]  在上面,是吧?
[00:08:28.760 --> 00:08:31.240]  可能你的地上的家鄉是潮州
[00:08:31.240 --> 00:08:33.080]  可能你是廣東東莞,不一定
[00:08:33.080 --> 00:08:35.680]  或者香港,你喜歡自己做香港人
[00:08:35.680 --> 00:08:37.480]  但是我們天上的家鄉在上面
[00:08:37.480 --> 00:08:39.400]  地上的時間也很短暫
[00:08:39.400 --> 00:08:42.000]  所以我們要看著盼望向前走
[00:08:42.000 --> 00:08:44.560]  即使地上碰到很多苦難也好
[00:08:44.560 --> 00:08:46.960]  都可以靠著這個力量
[00:08:46.960 --> 00:08:50.520]  我們可以向著天,去為主做好見證
[00:08:50.520 --> 00:08:55.040]  在地上為主能夠贏取很多人的心靈
[00:08:55.040 --> 00:08:57.840]  上個星期主要就是講這件事
[00:08:57.840 --> 00:09:00.720]  接著他應用在不同的層面上
[00:09:00.720 --> 00:09:03.120]  第一個層面,一講就是在社會、城市
[00:09:03.120 --> 00:09:04.520]  特別是在政府之間
[00:09:04.520 --> 00:09:08.800]  怎樣應用這個客裡的、寄居的
[00:09:08.800 --> 00:09:10.800]  應用在這個層面上
[00:09:10.800 --> 00:09:12.360]  大家讀一下這段見聞,好嗎?
[00:09:12.360 --> 00:09:13.920]  不是很長,13、17節
[00:09:13.920 --> 00:09:16.080]  我們一起讀,好嗎?請
[00:09:16.080 --> 00:09:18.320]  你們為主的緣故
[00:09:18.320 --> 00:09:20.960]  要信服人的一切制度
[00:09:20.960 --> 00:09:22.920]  或是在上的君王
[00:09:22.920 --> 00:09:24.840]  或是君王所派
[00:09:24.840 --> 00:09:27.640]  罰惡上善的臣宰
[00:09:27.640 --> 00:09:29.080]  因為臣的旨意
[00:09:29.080 --> 00:09:31.240]  原是要你們行善
[00:09:31.240 --> 00:09:34.560]  可以堵住那糊塗無知人的口
[00:09:34.560 --> 00:09:36.560]  你們雖是自由的
[00:09:36.560 --> 00:09:38.400]  卻不可藉著自由
[00:09:38.400 --> 00:09:40.320]  遮蓋罪惡毒
[00:09:40.320 --> 00:09:42.240]  總要作臣的僕人
[00:09:42.240 --> 00:09:43.960]  務要尊敬眾人
[00:09:43.960 --> 00:09:45.800]  親愛教宗的弟兄
[00:09:45.800 --> 00:09:46.920]  敬畏臣
[00:09:46.920 --> 00:09:48.200]  尊敬君王
[00:09:48.200 --> 00:09:49.240]  好,謝謝
[00:09:49.240 --> 00:09:50.960]  如果要明白這段聖經
[00:09:50.960 --> 00:09:53.920]  我們需要理解
[00:09:53.920 --> 00:09:58.920]  當時候彼得前書寫這段書的時候
[00:09:58.920 --> 00:10:00.080]  那些弟兄姊妹
[00:10:00.080 --> 00:10:02.080]  教會是面對著一個什麼樣的處境
[00:10:02.080 --> 00:10:05.640]  才能夠捉實他們想說什麼
[00:10:05.640 --> 00:10:09.480]  彼得前書大概寫在主學60年左右
[00:10:09.480 --> 00:10:12.240]  那些時間,50多未60頭左右
[00:10:12.240 --> 00:10:15.000]  大概是寫給小學生
[00:10:15.000 --> 00:10:16.400]  即是今天土耳其一帶的地方
[00:10:16.400 --> 00:10:20.160]  那些散居在不同地方的基督徒群體
[00:10:20.160 --> 00:10:22.120]  主要是外邦群體
[00:10:22.120 --> 00:10:26.840]  他提及到有少少內容
[00:10:26.840 --> 00:10:31.920]  就是說要堵住那些無知人的口
[00:10:31.920 --> 00:10:33.240]  有這句說話
[00:10:33.240 --> 00:10:35.600]  上個星期那段經文是說
[00:10:35.600 --> 00:10:36.480]  可以什麼呢
[00:10:36.480 --> 00:10:37.680]  可以說
[00:10:37.680 --> 00:10:40.200]  叫那些毀謗你們是作惡的
[00:10:40.200 --> 00:10:42.120]  因看見你們的好行為
[00:10:42.120 --> 00:10:43.400]  便在監察的日子
[00:10:43.400 --> 00:10:44.760]  歸榮要給臣
[00:10:44.760 --> 00:10:45.800]  其實背後說的一樣東西
[00:10:45.800 --> 00:10:46.960]  就是當時的教會
[00:10:46.960 --> 00:10:50.880]  面對著一個被人毀謗
[00:10:50.880 --> 00:10:54.360]  被人攻擊的處境
[00:10:54.360 --> 00:10:56.560]  初期教會剛剛成立的時候
[00:10:56.560 --> 00:10:57.920]  最初那幾十年
[00:10:57.920 --> 00:11:00.200]  是碰到很多這些情況的
[00:11:00.200 --> 00:11:02.280]  最早期的攻擊,猶太人
[00:11:02.280 --> 00:11:03.320]  大家記不記得
[00:11:03.320 --> 00:11:04.200]  小童傳記載
[00:11:04.200 --> 00:11:05.560]  當保羅傳福音的時候
[00:11:05.560 --> 00:11:06.960]  去到某個地方
[00:11:06.960 --> 00:11:08.080]  有人信主
[00:11:08.080 --> 00:11:10.480]  通常最反對他們的第一批人
[00:11:10.480 --> 00:11:12.120]  就是猶太人
[00:11:12.120 --> 00:11:14.160]  結果將他們趕出會堂
[00:11:14.160 --> 00:11:15.800]  趕走他們,石頭扔他們
[00:11:15.800 --> 00:11:17.040]  很多這些記載的
[00:11:17.040 --> 00:11:19.320]  很多的猶太人攻擊他們
[00:11:19.320 --> 00:11:21.360]  第二種攻擊的人
[00:11:21.360 --> 00:11:24.120]  就是有些當時地區的王
[00:11:24.120 --> 00:11:25.880]  譬如希律王記載過
[00:11:25.880 --> 00:11:28.120]  他殺了十二使徒的雅各
[00:11:28.120 --> 00:11:30.280]  抓了彼得去坐牢
[00:11:30.280 --> 00:11:31.000]  這是第二類
[00:11:31.000 --> 00:11:35.360]  第三類就是外邦的
[00:11:35.360 --> 00:11:38.040]  拜偶像的社會社群
[00:11:38.040 --> 00:11:41.040]  他們中間對這班基督徒
[00:11:41.040 --> 00:11:44.560]  有很多的攻擊和迫害
[00:11:44.560 --> 00:11:45.840]  如果你有印象記得
[00:11:45.840 --> 00:11:50.200]  以弗所教的地方記載過
[00:11:50.200 --> 00:11:51.440]  保羅傳福音之後
[00:11:51.440 --> 00:11:52.920]  因為很多人信耶穌
[00:11:52.920 --> 00:11:54.960]  結果很多人就離棄了偶像
[00:11:54.960 --> 00:11:56.640]  不要那些書
[00:11:56.640 --> 00:11:57.800]  拜偶像的書
[00:11:57.800 --> 00:11:59.880]  那些神暗全部都不要
[00:11:59.880 --> 00:12:01.280]  結果整個城市
[00:12:01.280 --> 00:12:02.400]  很多人經濟受損
[00:12:02.400 --> 00:12:06.160]  就起來要找人出來算帳
[00:12:06.160 --> 00:12:07.240]  誰是保羅
[00:12:07.240 --> 00:12:09.520]  誰是收藏保羅的人
[00:12:09.520 --> 00:12:10.560]  很想抓他們
[00:12:10.560 --> 00:12:13.040]  很想懲治他們
[00:12:13.040 --> 00:12:16.000]  所以他們碰到不同層面的人
[00:12:16.000 --> 00:12:18.320]  當時的教會去進行迫害
[00:12:18.320 --> 00:12:19.600]  大家注意
[00:12:19.600 --> 00:12:20.280]  和今天不同的地方
[00:12:20.280 --> 00:12:23.800]  今天基督教世界已經很廣傳
[00:12:23.800 --> 00:12:25.560]  西方世界
[00:12:25.560 --> 00:12:29.480]  相對來說都受很多人尊重
[00:12:29.480 --> 00:12:30.960]  但初期教會不是
[00:12:30.960 --> 00:12:33.040]  是一個新興的
[00:12:33.040 --> 00:12:34.360]  剛剛出來沒多久
[00:12:34.360 --> 00:12:38.040]  只有二三十年歷史的教會群體
[00:12:38.040 --> 00:12:41.760]  那些人對當時的教會有很多問號
[00:12:41.760 --> 00:12:42.800]  什麼問號呢
[00:12:42.800 --> 00:12:43.680]  第一
[00:12:43.680 --> 00:12:46.160]  這些所謂教會
[00:12:46.160 --> 00:12:47.520]  這些信耶穌的人
[00:12:47.520 --> 00:12:48.320]  很特別的
[00:12:48.320 --> 00:12:50.680]  他們好像是猶太人
[00:12:50.680 --> 00:12:52.360]  因為最初是猶太人信仙
[00:12:52.360 --> 00:12:53.640]  猶太人傳福音
[00:12:53.640 --> 00:12:55.360]  當他們出來的時候
[00:12:55.360 --> 00:12:58.720]  不過為何他們的同胞又不喜歡他們
[00:12:58.720 --> 00:12:59.600]  又要迫害他們
[00:12:59.600 --> 00:13:00.320]  他們就沒有問題
[00:13:00.320 --> 00:13:01.120]  這些人
[00:13:01.120 --> 00:13:02.200]  這是第一個
[00:13:02.200 --> 00:13:03.040]  第二就是
[00:13:03.040 --> 00:13:05.400]  他們又不拜偶像
[00:13:05.400 --> 00:13:07.200]  不拜偶像的
[00:13:07.200 --> 00:13:08.440]  所以他們不拜偶像
[00:13:08.440 --> 00:13:10.240]  都令到很多其他
[00:13:10.240 --> 00:13:12.720]  很多拜偶像的外邦世界
[00:13:12.720 --> 00:13:14.360]  對他們有很多疑惑
[00:13:14.360 --> 00:13:16.000]  他們平時做很多事情
[00:13:16.000 --> 00:13:17.760]  後面的成績都說
[00:13:17.760 --> 00:13:19.280]  他們以前
[00:13:19.280 --> 00:13:21.840]  什麼醉酒 謊言
[00:13:21.840 --> 00:13:25.520]  甚至是奸淫 邪淫等等的事情
[00:13:25.520 --> 00:13:26.960]  其實他們現在不做了
[00:13:26.960 --> 00:13:28.520]  因為這些事情不做的緣故
[00:13:28.520 --> 00:13:30.800]  就令到他們以前的朋友
[00:13:30.800 --> 00:13:32.800]  就覺得這些是不是搞錯
[00:13:32.800 --> 00:13:33.360]  信了耶穌
[00:13:33.360 --> 00:13:35.160]  翻了這些不知道什麼教派
[00:13:35.160 --> 00:13:36.200]  就是
[00:13:36.200 --> 00:13:38.360]  不知道是不是東方閃電
[00:13:38.360 --> 00:13:39.280]  他們會覺得
[00:13:39.280 --> 00:13:40.920]  這是一個新興的群體
[00:13:40.920 --> 00:13:42.360]  他們為什麼會跟我們這麼不同呢
[00:13:42.360 --> 00:13:45.080]  跟我們這麼對抗呢
[00:13:45.080 --> 00:13:46.360]  他們還有一些
[00:13:46.360 --> 00:13:48.280]  教會歷史有些記載的
[00:13:48.280 --> 00:13:49.760]  就是說
[00:13:49.760 --> 00:13:50.480]  在城市裏面
[00:13:50.480 --> 00:13:53.400]  有些人不理解教會的做法
[00:13:53.400 --> 00:13:55.720]  因為很多教會是在家裏聚會的
[00:13:55.720 --> 00:13:56.920]  家裏面的聚會
[00:13:56.920 --> 00:13:58.040]  在家裏面聚會的時候
[00:13:58.040 --> 00:13:58.920]  他們很多人去不了
[00:13:58.920 --> 00:13:59.560]  不知道的
[00:13:59.560 --> 00:14:00.920]  但是聽聞
[00:14:00.920 --> 00:14:03.920]  這個人參加他家庭裏面的聚會
[00:14:03.920 --> 00:14:05.200]  因為基督徒
[00:14:05.200 --> 00:14:08.640]  聽說他們是吃血的
[00:14:08.640 --> 00:14:12.080]  聽說他們會撕爛你的身體
[00:14:12.080 --> 00:14:13.560]  大家明白我說什麼嗎
[00:14:13.560 --> 00:14:14.600]  他們聖餐
[00:14:14.600 --> 00:14:15.280]  他們聚集的時候
[00:14:15.280 --> 00:14:16.600]  就經常做這件事
[00:14:16.600 --> 00:14:17.800]  但是有些人不在現場
[00:14:17.800 --> 00:14:20.960]  他又聽又猜又想
[00:14:20.960 --> 00:14:25.320]  其實就會傳了很多這樣的信息出來
[00:14:25.320 --> 00:14:26.800]  就令到社會裏面
[00:14:26.800 --> 00:14:27.760]  對於這一群
[00:14:27.760 --> 00:14:30.440]  初初出現幾十年的教會
[00:14:30.440 --> 00:14:31.280]  基督教教會
[00:14:31.280 --> 00:14:33.600]  一個很大的問號
[00:14:33.600 --> 00:14:34.960]  背後帶來的影響就是
[00:14:34.960 --> 00:14:35.920]  就是毀謗他們
[00:14:35.920 --> 00:14:36.640]  疑惑他們
[00:14:36.640 --> 00:14:38.160]  對他們有很多的攻擊
[00:14:38.160 --> 00:14:39.920]  這個是一個處境來的
[00:14:39.920 --> 00:14:41.880]  在這個處境裏面
[00:14:41.880 --> 00:14:43.880]  受到很多人的重傷
[00:14:43.880 --> 00:14:45.040]  很多人的誤解
[00:14:45.040 --> 00:14:48.760]  很多人的被冤枉的話
[00:14:48.760 --> 00:14:50.640]  彼得就在這裏寫一封信來
[00:14:50.640 --> 00:14:52.040]  就告訴他們
[00:14:52.040 --> 00:14:53.880]  我們現在面對這個處境
[00:14:53.880 --> 00:14:55.800]  所以我們是寄居的
[00:14:55.800 --> 00:14:56.400]  我們是客戶
[00:14:56.400 --> 00:14:57.840]  我們的盼望在天上面
[00:14:57.840 --> 00:15:00.480]  所以今天我們怎樣面對我們的城市
[00:15:00.480 --> 00:15:01.920]  面對我們的社會呢
[00:15:01.920 --> 00:15:04.800]  就提出了接下來一連串的教導
[00:15:04.800 --> 00:15:06.720]  包括了怎樣面對政權
[00:15:06.720 --> 00:15:08.720]  怎樣面對主僕的關係
[00:15:08.720 --> 00:15:11.520]  怎樣面對夫妻家庭的關係等等
[00:15:11.520 --> 00:15:13.520]  第一個就說
[00:15:13.520 --> 00:15:15.240]  先說在社會裏面
[00:15:15.240 --> 00:15:16.640]  和國家裏面
[00:15:16.640 --> 00:15:17.520]  這裏就說
[00:15:17.520 --> 00:15:19.400]  為了主的緣故
[00:15:19.400 --> 00:15:21.280]  你們要信服人的一切制度
[00:15:21.280 --> 00:15:22.600]  或是在上的君王
[00:15:22.600 --> 00:15:24.040]  或是君王所派
[00:15:24.040 --> 00:15:25.840]  凡惡上善的神作
[00:15:25.840 --> 00:15:28.040]  他用了兩個回應
[00:15:28.040 --> 00:15:29.200]  第一個回應就說
[00:15:29.200 --> 00:15:30.880]  我們應該在這個處境之下
[00:15:30.880 --> 00:15:33.320]  應該用信服和用行善
[00:15:33.320 --> 00:15:35.680]  兩個招去說
[00:15:35.680 --> 00:15:37.680]  去面對周圍的社會
[00:15:37.680 --> 00:15:40.720]  對我們的誤解、毀謗和攻擊
[00:15:40.720 --> 00:15:42.440]  信服和行善
[00:15:42.440 --> 00:15:45.960]  這是他在這裏的教導
[00:15:45.960 --> 00:15:47.040]  他說甚麼呢
[00:15:47.040 --> 00:15:48.120]  我們應該
[00:15:48.120 --> 00:15:48.880]  如果你說信服
[00:15:48.880 --> 00:15:50.480]  其實這是一點消極的
[00:15:50.480 --> 00:15:52.400]  意思就是說
[00:15:52.400 --> 00:15:54.160]  當時候政權、政府
[00:15:54.160 --> 00:15:55.560]  有甚麼規定、法例
[00:15:55.560 --> 00:15:56.760]  我們應該進行
[00:15:56.760 --> 00:15:58.760]  他要你交稅
[00:15:58.760 --> 00:16:00.360]  雖然你很不喜歡那個政府
[00:16:00.360 --> 00:16:01.600]  你交不交
[00:16:01.600 --> 00:16:04.520]  彼得華,你交吧
[00:16:04.520 --> 00:16:05.760]  這個就是在這個社會上
[00:16:05.760 --> 00:16:08.440]  你不會被人毀謗的一個很重要的原因
[00:16:08.440 --> 00:16:12.720]  他紅綠燈過馬路
[00:16:12.720 --> 00:16:14.000]  很簡單
[00:16:14.000 --> 00:16:15.000]  紅燈不准過
[00:16:15.000 --> 00:16:16.080]  應該是的
[00:16:16.080 --> 00:16:17.520]  綠燈天可以過
[00:16:17.520 --> 00:16:19.080]  你很不喜歡
[00:16:19.080 --> 00:16:22.520]  你會不會聽
[00:16:22.520 --> 00:16:24.600]  大家紅綠燈你過不過
[00:16:24.600 --> 00:16:27.160]  如果紅燈
[00:16:27.160 --> 00:16:28.920]  看有沒有警察
[00:16:28.920 --> 00:16:31.080]  在對面有沒有人看著
[00:16:31.080 --> 00:16:32.320]  但原則上
[00:16:32.320 --> 00:16:34.920]  其實這個都是某種程度觸犯法例
[00:16:34.920 --> 00:16:35.720]  如果你真的過
[00:16:35.720 --> 00:16:37.880]  如果有人看著你、指控你的話
[00:16:37.880 --> 00:16:41.280]  他可能會訂立一些規定出來
[00:16:41.280 --> 00:16:43.120]  你可能喜歡、可能不喜歡
[00:16:43.120 --> 00:16:46.040]  不過彼得華其實我們應該尊重
