
[00:00:00.000 --> 00:00:04.500]  先解釋一下這個講題
[00:04:03.960 --> 00:04:09.480]  就是記載他和門徒在加里尼那一帶的工作
[00:04:09.480 --> 00:04:15.000]  首先我們要想一想我們怎樣看待一個人
[00:04:15.000 --> 00:04:18.080]  我們這些在二十一世紀的人
[00:04:18.080 --> 00:04:21.360]  通常我們看一個人是一個組合
[00:04:21.360 --> 00:04:26.960]  主要就是有生理、有心理和有靈性那方面
[00:04:26.960 --> 00:04:30.240]  英文有時是生理和心理
[00:04:30.240 --> 00:04:32.520]  就是Psychosomatic Being
[00:04:32.520 --> 00:04:35.960]  就是生理和心理是一個結合
[00:04:35.960 --> 00:04:40.520]  我們還有第三方面就是靈性那方面
[00:04:40.520 --> 00:04:45.080]  以前我們在醫院實習過做醫院的牧師
[00:04:45.080 --> 00:04:47.760]  我們就說對病人的治療
[00:04:47.760 --> 00:04:52.120]  除了生理和心理還有靈性那方面
[00:04:52.120 --> 00:04:56.560]  一起結合對一個病人很快就好一點
[00:04:56.560 --> 00:04:59.720]  生理的毛病我們當然知道很容易
[00:04:59.720 --> 00:05:03.720]  就是腎臟、呼吸、癌症
[00:05:03.720 --> 00:05:06.080]  有問題我們就找醫生
[00:05:06.080 --> 00:05:10.320]  甚至找專科的醫生做一些檢查
[00:05:10.320 --> 00:05:12.600]  心理方面有沒有毛病
[00:05:12.600 --> 00:05:16.640]  有些是抑鬱或者是精神分裂
[00:05:16.640 --> 00:05:19.560]  我們找心理醫生
[00:05:19.560 --> 00:05:22.160]  如果靈性有毛病
[00:05:22.160 --> 00:05:25.280]  或者連續兩三個月
[00:05:25.280 --> 00:05:28.120]  每晚都發惡夢
[00:05:28.120 --> 00:05:32.000]  可能你們未知道或者未聽過有這樣的報告
[00:05:32.000 --> 00:05:36.880]  連續兩三個月每晚都發惡夢
[00:05:36.880 --> 00:05:41.240]  肯定是睡得不好,白天就沒有精神
[00:05:41.240 --> 00:05:45.000]  不是生理的病
[00:05:45.000 --> 00:05:49.960]  是靈性方面接觸到一些邪靈的攻擊
[00:05:49.960 --> 00:05:53.640]  那就找牧師,或者找一些專門的
[00:05:53.640 --> 00:05:55.600]  牧師都有很多種
[00:05:55.600 --> 00:05:58.440]  我就沒有這種趕鬼的恩賜
[00:05:58.440 --> 00:06:02.600]  有些牧師有,你就找他談談
[00:06:02.600 --> 00:06:05.080]  其實人是一個整體
[00:06:05.080 --> 00:06:09.320]  而且這三方面是相互影響
[00:06:09.320 --> 00:06:11.120]  譬如你身體不舒服的時候
[00:06:11.120 --> 00:06:15.920]  真的不想祈禱,沒有精神
[00:06:15.920 --> 00:06:18.240]  或者靈性有毛病的時候
[00:06:18.240 --> 00:06:21.240]  這樣也會影響你的心理
[00:06:21.240 --> 00:06:24.240]  有些人是這兩方面
[00:06:24.240 --> 00:06:27.240]  這幾方面是相互影響的
[00:06:27.240 --> 00:06:29.760]  身體不好的時候會影響你的心理
[00:06:29.760 --> 00:06:31.680]  也會影響你的靈性
[00:06:31.680 --> 00:06:33.400]  有這樣的影響
[00:06:33.400 --> 00:06:36.960]  所以剛才我們所讀的經文
[00:06:36.960 --> 00:06:40.920]  這個人看不見,是盲眼的
[00:06:40.920 --> 00:06:45.160]  也不懂得說話,是因為被鬼附
[00:06:45.160 --> 00:06:49.240]  絕對有可能,是一個整體
[00:06:49.240 --> 00:06:51.560]  被邪靈或者魔鬼攻擊的時候
[00:06:51.560 --> 00:06:53.800]  身體就會生病
[00:06:53.800 --> 00:06:58.320]  不是所有的病都是因為邪靈攻擊
[00:06:58.320 --> 00:07:01.800]  有些病是被病毒攻擊
[00:07:01.800 --> 00:07:04.880]  譬如COVID病毒攻擊
[00:07:04.880 --> 00:07:07.240]  或者有些細菌攻擊
[00:07:07.240 --> 00:07:10.240]  總之被攻擊的時候
[00:07:10.240 --> 00:07:12.760]  我們身體就會有毛病
[00:07:12.760 --> 00:07:14.680]  所以被邪靈攻擊的時候
[00:07:14.680 --> 00:07:17.800]  就一定會出毛病
[00:07:17.800 --> 00:07:18.920]  有些觀眾可能會問
[00:07:18.920 --> 00:07:23.680]  究竟邪靈是什麼?
[00:07:23.680 --> 00:07:27.600]  這個圖我在一些團體聚會也分享過
[00:07:27.600 --> 00:07:33.080]  大概我們看這個世界是怎樣的
[00:07:33.080 --> 00:07:37.080]  剛才大家唱詩也唱到
[00:07:37.080 --> 00:07:38.960]  神是最大的
[00:07:38.960 --> 00:07:41.000]  祂是創造一切
[00:07:41.000 --> 00:07:42.480]  祂是高高在上
[00:07:42.480 --> 00:07:43.840]  無論發生什麼事
[00:07:43.840 --> 00:07:46.600]  神依然是最高的
[00:07:46.600 --> 00:07:50.640]  上面這裡我們叫靈界
[00:07:50.640 --> 00:07:52.680]  下面就是物界
[00:07:52.680 --> 00:07:59.760]  物界當然包括動物、植物、物質
[00:07:59.760 --> 00:08:03.360]  人類唯一神的創造
[00:08:03.360 --> 00:08:06.560]  就是在靈界和物界之間
[00:08:06.560 --> 00:08:09.160]  兩樣都會牽涉到
[00:08:09.160 --> 00:08:13.680]  所以我們說雞、狗沒有靈魂
[00:08:13.680 --> 00:08:18.360]  雖然有時說All dogs go to heaven
[00:08:18.360 --> 00:08:20.480]  狗的靈魂去天堂
[00:08:20.480 --> 00:08:23.080]  但我們不相信狗有靈魂
[00:08:23.080 --> 00:08:24.800]  是動物
[00:08:24.800 --> 00:08:27.880]  所以吃牛肉、豬肉無所謂
[00:08:27.880 --> 00:08:30.080]  但人就不同了
[00:08:30.080 --> 00:08:32.760]  人是有靈魂的
[00:08:32.760 --> 00:08:34.160]  神創造這些東西
[00:08:34.160 --> 00:08:37.960]  是不是神創造好的天使
[00:08:37.960 --> 00:08:40.280]  創造壞的天使呢?
[00:08:40.280 --> 00:08:44.800]  我們說撒旦其實是一個墮落的天使掌
[00:08:44.800 --> 00:08:46.760]  其實神創造天使的時候
[00:08:46.760 --> 00:08:50.360]  所有都是好的
[00:08:50.360 --> 00:08:51.280]  人都一樣
[00:08:51.280 --> 00:08:53.480]  神不是說做好人、做壞人
[00:08:53.480 --> 00:08:54.680]  所有人都是好的
[00:08:54.680 --> 00:08:56.960]  神創造的時候是好的
[00:08:56.960 --> 00:09:00.280]  但在靈界上的天使
[00:09:00.280 --> 00:09:01.560]  我們不知道有多少
[00:09:01.560 --> 00:09:05.960]  但起碼有米加勒、戈培奧
[00:09:05.960 --> 00:09:08.520]  有幾個天使掌的名字我們知道
[00:09:08.520 --> 00:09:10.160]  但可能會是少數
[00:09:10.160 --> 00:09:11.560]  我們不太知道
[00:09:11.560 --> 00:09:14.760]  其中一個就是墮落的天使掌
[00:09:14.760 --> 00:09:17.480]  我們就叫做撒旦
[00:09:17.480 --> 00:09:18.360]  名字叫撒旦
[00:09:18.360 --> 00:09:21.160]  或者在這段經文裡叫做別西卜
[00:09:21.160 --> 00:09:22.960]  其實都是指同一個
[00:09:22.960 --> 00:09:26.960]  這個天使掌想說權力超過神
[00:09:26.960 --> 00:09:28.760]  他想做神
[00:09:28.760 --> 00:09:31.160]  但神就限制了他的權力
[00:09:31.160 --> 00:09:33.560]  所以有一些其他的天使
[00:09:33.560 --> 00:09:34.360]  本來是好的
[00:09:34.360 --> 00:09:37.360]  後來就跟著他離開神
[00:09:37.360 --> 00:09:41.160]  那些我們叫做邪靈
[00:09:41.160 --> 00:09:42.760]  所以有很多的天使在這裡
[00:09:42.760 --> 00:09:43.960]  很多的邪靈
[00:09:43.960 --> 00:09:49.560]  天使不是由人變的
[00:09:49.560 --> 00:09:51.160]  有些人以為是好人
[00:09:51.160 --> 00:09:52.760]  將來變成天使
[00:09:52.760 --> 00:09:54.560]  不是
[00:09:54.560 --> 00:09:56.160]  或者你做壞事的時候
[00:09:56.160 --> 00:09:57.360]  將來變成邪靈
[00:09:57.360 --> 00:09:59.360]  不是
[00:09:59.360 --> 00:10:01.160]  天使云天使
[00:10:01.160 --> 00:10:02.560]  人歸人
[00:10:02.560 --> 00:10:06.960]  所以聖經特別是哥羅西書裡面
[00:10:06.960 --> 00:10:10.160]  一切所看見的、不看得見的
[00:10:10.160 --> 00:10:11.760]  都是神所創造
[00:10:11.760 --> 00:10:15.760]  所以不看得見的就是靈界上的存在
[00:10:15.760 --> 00:10:17.160]  天使
[00:10:17.160 --> 00:10:21.160]  這裡有一個比較好的了解
[00:10:21.160 --> 00:10:24.960]  我們就知道這個世界是這樣
[00:10:24.960 --> 00:10:29.160]  至於離開了世界的人是怎樣
[00:10:29.160 --> 00:10:30.560]  那些靈魂是怎樣
[00:10:30.560 --> 00:10:32.760]  這個就打做問號
[00:10:32.760 --> 00:10:35.160]  我們不太清楚
[00:10:35.160 --> 00:10:36.960]  聖經有提到一點
[00:10:36.960 --> 00:10:39.160]  但就不是很全面
[00:10:39.160 --> 00:10:42.960]  只不過我們今天相信人離開世界之後
[00:10:42.960 --> 00:10:47.960]  就不會影響仍然在世界上的人
[00:10:47.960 --> 00:10:50.360]  所以離開了世界的祖宗
[00:10:50.360 --> 00:10:51.960]  他們的靈
[00:10:51.960 --> 00:10:54.160]  不會說是保佑後人
[00:10:54.160 --> 00:10:57.560]  或者降禍後人
[00:10:57.560 --> 00:11:01.760]  即是影響人的是邪靈
[00:11:01.760 --> 00:11:04.360]  可能他們假扮祖先
[00:11:04.360 --> 00:11:05.760]  或者假扮某一個人
[00:11:05.760 --> 00:11:09.560]  那麼現身就影響到人
[00:11:09.560 --> 00:11:13.160]  所以今天我們對於死了的人
[00:11:13.160 --> 00:11:14.760]  過世的人的靈魂
[00:11:14.760 --> 00:11:18.760]  我們就不相信他們對我們有什麼特別的影響
[00:11:18.760 --> 00:11:21.160]  紀念他們是應該的
[00:11:21.160 --> 00:11:22.560]  記得他們無所謂
[00:11:22.560 --> 00:11:26.760]  但就不是以為他們有什麼活動影響我們
[00:11:26.760 --> 00:11:29.760]  這裡就是鬼和
[00:11:29.760 --> 00:11:32.760]  我們叫鬼其實就是邪靈
[00:11:32.760 --> 00:11:35.760]  所以在魔鬼的角度裏面
[00:11:35.760 --> 00:11:37.760]  我們統稱就是撒旦
[00:11:37.760 --> 00:11:40.360]  有時也包括所有的邪靈
[00:11:40.360 --> 00:11:42.560]  現今的所謂正邪鬥爭
[00:11:42.560 --> 00:11:45.360]  其實是好的天使和壞的天使
[00:11:45.360 --> 00:11:48.360]  或者邪靈之間的鬥爭
[00:11:48.360 --> 00:11:51.960]  並不是魔鬼和神的鬥爭
[00:11:51.960 --> 00:11:54.160]  因為神高高在上
[00:11:54.160 --> 00:11:55.560]  魔鬼一定會輸的
[00:11:55.560 --> 00:11:57.760]  即是不能打
[00:11:57.760 --> 00:12:02.360]  所以是一個天使和邪靈之間的攻擊
[00:12:02.360 --> 00:12:05.760]  我們知道魔鬼如果不能打的時候
[00:12:05.760 --> 00:12:08.360]  他怎樣傷害神呢?
[00:12:08.360 --> 00:12:12.160]  就是以神最愛的對象
[00:12:12.160 --> 00:12:14.760]  傷害他的對象
[00:12:14.760 --> 00:12:17.560]  神在所有創造裏面
[00:12:17.560 --> 00:12:19.360]  最愛的是什麼?
[00:12:19.360 --> 00:12:22.360]  人
[00:12:22.360 --> 00:12:26.960]  就好像兩夫妻吵架
[00:12:26.960 --> 00:12:29.760]  明知道打不過你
[00:12:29.760 --> 00:12:31.960]  就扔爛你的東西
[00:12:31.960 --> 00:12:37.160]  你最愛的紫砂茶壺就扔那個
[00:12:37.160 --> 00:12:40.160]  以前有一對朋友
[00:12:40.160 --> 00:12:42.560]  兩夫妻吵架
[00:12:42.560 --> 00:12:44.760]  婚姻不好
[00:12:44.760 --> 00:12:48.160]  有時太太見到先生拍的照片
[00:12:48.160 --> 00:12:50.760]  有美女在那裏
[00:12:50.760 --> 00:12:52.760]  兩人吵架
[00:12:52.760 --> 00:12:56.360]  到最後他們住在二樓
[00:12:56.360 --> 00:12:58.360]  開窗看下面沒有人
[00:12:58.360 --> 00:13:00.960]  把相機扔了
[00:13:00.960 --> 00:13:02.560]  幾百元一個
[00:13:02.560 --> 00:13:04.360]  鏡頭也幾百元
[00:13:04.360 --> 00:13:05.960]  扔了
[00:13:05.960 --> 00:13:09.560]  撒旦是沒有能力和神作鬥
[00:13:09.560 --> 00:13:10.960]  所以他就要傷害人
[00:13:10.960 --> 00:13:12.560]  所以撒旦所有的工作
[00:13:12.560 --> 00:13:14.760]  邪靈所有的工作都是要攻擊人
[00:13:14.760 --> 00:13:20.360]  因為人是神最愛的對象
[00:13:20.360 --> 00:13:22.760]  藉著傷害人來傷害神
[00:13:22.760 --> 00:13:27.560]  這是魔鬼最終的目的
[00:13:27.560 --> 00:13:32.160]  撒旦和他權下掌控的那些邪靈
[00:13:32.160 --> 00:13:33.960]  附在一個人身上
[00:13:33.960 --> 00:13:35.960]  可以嗎?可以
[00:13:35.960 --> 00:13:37.560]  可以附在一個人身上
[00:13:37.560 --> 00:13:40.360]  所以剛才我們看見聖經上說
[00:13:40.360 --> 00:13:41.560]  邪靈附在人身上
[00:13:41.560 --> 00:13:45.160]  或者附在人身上做壞事
[00:13:45.160 --> 00:13:46.560]  所以今天我們看到
[00:13:46.560 --> 00:13:49.760]  親生子女把父母都殺了
[00:13:49.760 --> 00:13:54.360]  或者在戰爭當中殘忍、折磨人
[00:13:54.360 --> 00:13:57.760]  那些都是邪靈在壞人身上
[00:13:57.760 --> 00:13:59.360]  藉著他們做這些事
[00:13:59.360 --> 00:14:02.560]  邪靈是有能力的
[00:14:02.560 --> 00:14:03.960]  新約聖經也說
[00:14:03.960 --> 00:14:05.360]  有些假先知出來
[00:14:05.360 --> 00:14:07.160]  他也懂得行騎士
[00:14:07.160 --> 00:14:08.360]  神蹟騎士
[00:14:08.360 --> 00:14:10.960]  不只是神或者天使可以做的
[00:14:10.960 --> 00:14:12.960]  邪靈也可以做的
[00:14:12.960 --> 00:14:15.160]  但為什麼神給他這樣的權力
[00:14:15.160 --> 00:14:16.360]  我們就不太清楚了
[00:14:16.360 --> 00:14:17.760]  不過這是暫時的
[00:14:17.760 --> 00:14:23.760]  所以所有的占卜、算命、星座
[00:14:23.760 --> 00:14:30.160]  或者香港時的問米、碟仙
[00:14:30.160 --> 00:14:33.360]  我們年輕時去玩碟仙
[00:14:33.360 --> 00:14:34.360]  以為沒有害
[00:14:34.360 --> 00:14:38.560]  不是,那些背後都有邪靈
[00:14:38.560 --> 00:14:42.160]  邪靈的工作就在那些地方
[00:14:42.160 --> 00:14:44.160]  神是厭惡這些事的
[00:14:44.160 --> 00:14:45.360]  所以我們要離開
[00:14:45.360 --> 00:14:47.560]  遠離,不要接觸這些
[00:14:47.560 --> 00:14:49.360]  不要算命
[00:14:49.360 --> 00:14:51.560]  如果我們去看廟
[00:14:51.560 --> 00:14:54.160]  參觀一下,拍張照片也無所謂
[00:14:54.160 --> 00:14:55.760]  不過不要裝香
[00:14:55.760 --> 00:14:57.360]  不要給香油錢
[00:14:57.360 --> 00:15:00.160]  那類的事不要接觸
[00:15:00.160 --> 00:15:03.560]  所以神是和邪靈的事
[00:15:03.560 --> 00:15:08.760]  這兩個世界是避開的
[00:15:08.760 --> 00:15:10.360]  為什麼邪靈會這樣呢?
[00:15:10.360 --> 00:15:12.560]  就是要引起一種害怕
[00:15:12.560 --> 00:15:14.360]  一種恐懼
[00:15:14.360 --> 00:15:16.960]  如果你怕了我的時候
[00:15:16.960 --> 00:15:19.560]  叫你捐錢,你就捐錢
[00:15:19.560 --> 00:15:21.760]  叫你做壞事,你就做壞事
[00:15:21.760 --> 00:15:23.560]  因為你怕了我
[00:15:23.560 --> 00:15:25.360]  所以在這樣的情況下
[00:15:25.360 --> 00:15:31.760]  我們就知道整個靈界會發生這樣的事
[00:15:31.760 --> 00:15:34.360]  但我們不怕
[00:15:34.360 --> 00:15:36.760]  因為以弗所書第六章
[00:15:36.760 --> 00:15:38.960]  剛才Vincent也稍為提到
[00:15:38.960 --> 00:15:43.760]  我們的征戰並不是對抗有血有肉的人
[00:15:43.760 --> 00:15:46.560]  而是對抗那些執政的、掌權的
[00:15:46.560 --> 00:15:48.760]  管轄這個幽暗世界的
[00:15:48.760 --> 00:15:52.160]  以及天空屬靈的惡魔
[00:15:52.160 --> 00:15:56.360]  我們的對象是邪靈或魔鬼的世界
[00:15:56.360 --> 00:15:57.760]  對抗魔鬼
[00:15:57.760 --> 00:15:59.160]  但是不用怕
[00:15:59.160 --> 00:16:01.160]  為什麼?
[00:16:01.160 --> 00:16:03.560]  因為以弗所書第六章也說
[00:16:03.560 --> 00:16:06.360]  神給我們有這些武器
[00:16:06.360 --> 00:16:09.560]  真理、公義、信心
[00:16:09.560 --> 00:16:14.160]  當然聖經的時代是羅馬的時代
[00:16:14.160 --> 00:16:17.760]  我們現在要現代化
[00:16:17.760 --> 00:16:22.160]  你拿著聖靈所賜的自動步槍
[00:16:22.160 --> 00:16:24.560]  可以打得到的
[00:16:24.560 --> 00:16:26.360]  打完之後怎麼樣?
[00:16:26.360 --> 00:16:27.960]  壯烈犧牲嗎?
[00:16:27.960 --> 00:16:29.160]  不是
[00:16:29.160 --> 00:16:33.560]  聖經說我們贏了之後還可以站立得住
[00:16:33.560 --> 00:16:35.960]  還可以站著
[00:16:35.960 --> 00:16:40.560]  這是以弗所書給我們的一個應許
[00:16:40.560 --> 00:16:43.760]  你拿著神的武器去打屬靈的戰爭的時候
[00:16:43.760 --> 00:16:46.360]  你會打得贏的
[00:16:46.360 --> 00:16:48.160]  你不用怕的
[00:16:48.160 --> 00:16:51.160]  還可以抵抗仇敵完成之後
[00:16:51.160 --> 00:16:54.160]  還能夠站立得住
[00:16:54.160 --> 00:16:57.160]  所以凡是有一些攻擊來到我們的身上
[00:16:57.160 --> 00:16:58.560]  不用怕
[00:16:58.560 --> 00:17:00.560]  藉著神賜給我們的武器
[00:17:00.560 --> 00:17:02.760]  有些是攻擊的、有些是防衛的
[00:17:02.760 --> 00:17:06.960]  可以打得贏的
[00:17:06.960 --> 00:17:09.360]  第二方面就是
[00:17:09.360 --> 00:17:10.760]  由主的醫治之下
[00:17:10.760 --> 00:17:14.760]  我們可以恢復完整
[00:17:14.760 --> 00:17:17.360]  經文說當耶穌
[00:17:17.360 --> 00:17:21.360]  將這個附在人身的邪靈趕走之後
[00:17:21.360 --> 00:17:23.760]  病人就懂得說話了
[00:17:23.760 --> 00:17:25.960]  又可以看得見
[00:17:25.960 --> 00:17:27.760]  耶穌醫治了他之後
[00:17:27.760 --> 00:17:30.560]  他就恢復一個完整的生命
[00:17:30.560 --> 00:17:33.960]  能夠好像正常人一樣生活
[00:17:33.960 --> 00:17:34.760]  在那個時代
[00:17:34.760 --> 00:17:37.560]  為什麼耶穌的功績是包括醫病趕鬼呢?
[00:17:37.560 --> 00:17:44.560]  是因為一般人將疾病看為神的一種刑罰
[00:17:44.560 --> 00:17:47.560]  譬如《宇航福音》第九章也記載
[00:17:47.560 --> 00:17:51.560]  耶穌遇見一個一出生就盲眼的人
[00:17:51.560 --> 00:17:53.560]  門徒就問了一個問題
[00:17:53.560 --> 00:17:57.560]  這個人一出生就看不見是他自己犯罪
[00:17:57.560 --> 00:18:00.960]  還是他的父母犯罪牽連他呢?
[00:18:00.960 --> 00:18:05.160]  因為罪引起他看不見盲眼呢?
[00:18:05.160 --> 00:18:08.160]  門徒問這個問題
[00:18:08.160 --> 00:18:11.560]  但是耶穌回答
[00:18:11.560 --> 00:18:13.160]  不是他犯罪
[00:18:13.160 --> 00:18:14.760]  也不是他父母犯罪
[00:18:14.760 --> 00:18:18.760]  而是要在他身上顯出神的作為
[00:18:18.760 --> 00:18:20.960]  於是拜他自豪
[00:18:20.960 --> 00:18:23.360]  所以耶穌的說話已經否定了
[00:18:23.360 --> 00:18:28.560]  人有病的時候是由於犯了罪
[00:18:28.560 --> 00:18:32.360]  犯罪當然可能會引起一些毛病
[00:18:32.360 --> 00:18:34.560]  例如吸煙吸得多
[00:18:34.560 --> 00:18:36.960]  可能肺部有問題
[00:18:36.960 --> 00:18:43.960]  或者賭錢輸了有問題
[00:18:43.960 --> 00:18:48.160]  當然我們今天看一些比較廣泛的
[00:18:48.160 --> 00:18:51.560]  神喜悅的我們都叫做罪
[00:18:51.560 --> 00:18:54.560]  犯了罪可能會引起一些毛病
[00:18:54.560 --> 00:18:58.560]  但是有病不一定是因為犯罪
[00:18:58.560 --> 00:19:04.160]  這是耶穌給我們的一個解釋
[00:19:04.160 --> 00:19:07.760]  無論如何耶穌醫治了一個人之後
[00:19:07.760 --> 00:19:11.560]  就叫人能夠有一個完整的生命
[00:19:11.560 --> 00:19:16.160]  但是問題是什麼叫做完整的生命?
[00:19:16.160 --> 00:19:17.960]  很多人在新年的期間
[00:19:17.960 --> 00:19:21.760]  有時都說五福臨門
[00:19:21.760 --> 00:19:22.760]  五福是什麼呢?
[00:19:22.760 --> 00:19:29.960]  就是長壽、富貴、康寧、好德、善終
[00:19:29.960 --> 00:19:33.960]  新年可能不是說善終
[00:19:33.960 --> 00:19:35.760]  總之五福就是
[00:19:35.760 --> 00:19:40.360]  通常我們說有子女有孫
[00:19:40.360 --> 00:19:43.760]  四代五代同堂很有福氣
[00:19:43.760 --> 00:19:47.760]  又有錢又有健康可以去花錢
[00:19:47.760 --> 00:19:49.160]  這樣多好啊
[00:19:49.160 --> 00:19:50.560]  五福臨門
[00:19:50.560 --> 00:19:54.760]  通常我們說這個就是幸福的人生
[00:19:54.760 --> 00:19:58.960]  這樣多好啊
[00:19:58.960 --> 00:20:03.360]  聖經裡面有一個人都是很幸福的
[00:20:03.360 --> 00:20:09.160]  這個人是完全正直、敬畏神、遠離惡事
[00:20:09.160 --> 00:20:11.360]  好人一個
[00:20:11.360 --> 00:20:14.960]  他生了七個兒子、三個女兒
[00:20:14.960 --> 00:20:17.760]  有兒子有女兒這個好字
[00:20:17.760 --> 00:20:19.560]  好幾個好字
[00:20:19.560 --> 00:20:21.760]  他的家產有七千個羊
[00:20:21.760 --> 00:20:23.760]  有三千個駱駝
[00:20:23.760 --> 00:20:25.760]  有五百對牛
[00:20:25.760 --> 00:20:27.960]  還有五百匹母雷
[00:20:27.960 --> 00:20:30.560]  不知道為什麼聖經只記載母雷
[00:20:30.560 --> 00:20:31.760]  應該和他供的
[00:20:31.760 --> 00:20:32.760]  不計算的
[00:20:32.760 --> 00:20:36.360]  還有很多僕人婢女
[00:20:36.360 --> 00:20:40.560]  有錢有財產
[00:20:40.560 --> 00:20:42.160]  又有子女
[00:20:42.160 --> 00:20:44.360]  多好啊
[00:20:44.360 --> 00:20:46.360]  有僕人
