
[00:00:00.000 --> 00:00:02.540]  希伯來書的作者對舊約很熟悉
[00:02:43.460 --> 00:02:45.800]  今天我們上教會是上崇拜
[00:02:45.800 --> 00:02:47.420]  我們做敬拜神
[00:02:47.420 --> 00:02:49.540]  原來這個「禮拜」是對的
[00:02:49.540 --> 00:02:51.180]  如果我們信主內的人
[00:02:51.180 --> 00:02:53.340]  我強調是信主內
[00:02:53.340 --> 00:02:55.000]  不是強調你的年紀
[00:02:55.000 --> 00:02:56.420]  強調信主內的人
[00:02:56.420 --> 00:02:58.180]  其實你會很明白的
[00:02:58.180 --> 00:03:00.580]  我小時候聽我祖母上教會
[00:03:00.580 --> 00:03:01.420]  她怎麼說的呢?
[00:03:01.420 --> 00:03:04.580]  「我現在上教會做禮拜」
[00:03:04.580 --> 00:03:05.460]  大家明白她的意思嗎?
[00:03:05.460 --> 00:03:06.620]  不是做世界
[00:03:06.620 --> 00:03:09.420]  「我上教會是做禮拜」
[00:03:09.420 --> 00:03:12.000]  原來「禮拜」在傳統的
[00:03:12.000 --> 00:03:14.840]  以前對於「worship」這個敬拜
[00:03:14.840 --> 00:03:16.420]  是講到「做禮拜」
[00:03:16.420 --> 00:03:18.800]  所以原來上教會是做「禮拜」的
[00:03:18.800 --> 00:03:20.040]  就是這個意思
[00:03:20.040 --> 00:03:21.180]  所以我們不要說
[00:03:21.180 --> 00:03:22.300]  「和學本這麼差的」
[00:03:22.300 --> 00:03:23.300]  「翻譯得這麼醜」
[00:03:23.300 --> 00:03:25.000]  「禮拜什麼是禮拜」
[00:03:25.000 --> 00:03:27.340]  可能是我們的無知
[00:03:27.340 --> 00:03:28.720]  可能是我們最傳統
[00:03:28.720 --> 00:03:30.880]  未必有很多的了解
[00:03:30.880 --> 00:03:31.800]  他就說
[00:03:31.800 --> 00:03:33.140]  舊約那一篇
[00:03:33.140 --> 00:03:34.720]  在前約那一篇
[00:03:34.720 --> 00:03:36.040]  對這個「worship」
[00:03:36.040 --> 00:03:37.180]  對這個敬拜
[00:03:37.180 --> 00:03:38.620]  對這個「禮拜」
[00:03:38.620 --> 00:03:41.380]  是有一些的條例的
[00:03:41.380 --> 00:03:43.040]  於是由第九章第一節
[00:03:43.040 --> 00:03:45.260]  去到第十章第十八節
[00:03:45.260 --> 00:03:46.580]  一大段聖經
[00:03:46.580 --> 00:03:48.040]  他就開始去描述
[00:03:48.040 --> 00:03:50.120]  他說新約的獻祭
[00:03:50.120 --> 00:03:52.720]  或者新約的敬拜
[00:03:52.720 --> 00:03:54.000]  因為這個敬拜那一篇
[00:03:54.000 --> 00:03:55.220]  有很多的條例
[00:03:55.220 --> 00:03:56.880]  而獻祭就是條例之一
[00:03:56.880 --> 00:03:58.380]  他就說新約的敬拜
[00:03:58.380 --> 00:04:01.380]  是比舊約的敬拜更美
[00:04:01.380 --> 00:04:03.680]  他就講了三個原因
[00:04:03.680 --> 00:04:05.000]  在整段聖經那一篇
[00:04:05.000 --> 00:04:06.180]  講了三個原因
[00:04:06.180 --> 00:04:06.840]  這三個原因就是
[00:04:06.840 --> 00:04:07.880]  第一
[00:04:07.880 --> 00:04:10.580]  他說一個新約的獻祭
[00:04:10.580 --> 00:04:12.580]  即是耶穌基督的獻祭
[00:04:12.580 --> 00:04:15.340]  和舊約的獻祭的地方不同
[00:04:15.340 --> 00:04:16.500]  舊約的地方獻祭
[00:04:16.500 --> 00:04:18.340]  是在地下的
[00:04:18.340 --> 00:04:19.800]  耶穌基督的獻祭
[00:04:19.800 --> 00:04:21.800]  是在天上面的
[00:04:21.800 --> 00:04:23.720]  所以我們去到天上面
[00:04:23.720 --> 00:04:25.580]  見到上帝的榮美
[00:04:25.580 --> 00:04:27.620]  在天上面敬拜
[00:04:27.620 --> 00:04:28.800]  不是不行的
[00:04:28.800 --> 00:04:30.760]  因為耶穌今天這個時候
[00:04:30.760 --> 00:04:32.080]  祂在天上面
[00:04:32.080 --> 00:04:33.760]  在做獻祭
[00:04:33.760 --> 00:04:35.580]  他說獻祭的地方不同
[00:04:35.580 --> 00:04:38.580]  因為地方由地上去到天上
[00:04:38.580 --> 00:04:40.080]  所以天上的獻祭
[00:04:40.080 --> 00:04:42.120]  一定比地上的獻祭更美
[00:04:42.120 --> 00:04:42.960]  第二
[00:04:42.960 --> 00:04:47.760]  血 前約的獻祭是用動物的血
[00:04:47.760 --> 00:04:51.800]  新約的獻祭是耶穌基督的補血
[00:04:51.800 --> 00:04:52.600]  大家明白意思嗎?
[00:04:52.600 --> 00:04:53.500]  血不同
[00:04:53.500 --> 00:04:56.400]  就是說耶穌基督不單是大祭司
[00:04:56.400 --> 00:05:00.000]  祂同樣將自己成為祭物
[00:05:00.000 --> 00:05:02.200]  所以祂所流的補血
[00:05:02.200 --> 00:05:05.500]  是和動物的血不同的
[00:05:05.500 --> 00:05:06.960]  因為耶穌基督的血
[00:05:06.960 --> 00:05:10.460]  遠比動物的血更美
[00:05:10.460 --> 00:05:13.200]  第三就是時間性
[00:05:13.200 --> 00:05:14.400]  第一是地方
[00:05:14.400 --> 00:05:15.800]  第二是內容
[00:05:15.800 --> 00:05:17.040]  第三是時間
[00:05:17.040 --> 00:05:20.040]  他說耶穌基督的獻祭是永恆的
[00:05:20.040 --> 00:05:23.140]  因為耶穌只要一次的獻祭就夠了
[00:05:23.140 --> 00:05:24.300]  但夠了的獻祭
[00:05:24.300 --> 00:05:27.500]  是要每年大祭司去到致勝所那邊
[00:05:27.500 --> 00:05:30.800]  每一年都要獻祭
[00:05:30.800 --> 00:05:33.360]  但今天我們不需要再釘耶穌基督
[00:05:33.360 --> 00:05:35.800]  是逢星期五受難至釘祂一次
[00:05:35.800 --> 00:05:36.600]  然後星期日復會
[00:05:36.600 --> 00:05:37.400]  星期五受難
[00:05:37.400 --> 00:05:38.040]  星期日復會
[00:05:38.040 --> 00:05:39.340]  星期日不需要
[00:05:39.340 --> 00:05:41.260]  所以這個作者就說
[00:05:41.260 --> 00:05:45.340]  我們從來不再需要重釘耶穌基督
[00:05:45.340 --> 00:05:47.540]  在十字架多一次
[00:05:47.540 --> 00:05:49.300]  一次就搞定
[00:05:49.300 --> 00:05:51.400]  所以他就拿著這三個原因
[00:05:51.400 --> 00:05:52.400]  在整段聖經那邊
[00:05:52.400 --> 00:05:53.900]  他就說這三個原因
[00:05:53.900 --> 00:05:55.800]  我要和大家說
[00:05:55.800 --> 00:05:57.540]  新約的獻祭
[00:05:57.540 --> 00:05:58.840]  新約的敬拜
[00:05:58.840 --> 00:06:00.240]  比前約
[00:06:00.240 --> 00:06:01.800]  比舊約的獻祭
[00:06:01.800 --> 00:06:04.160]  舊約的敬拜更美
[00:06:04.160 --> 00:06:05.740]  但今天我講到
[00:06:05.740 --> 00:06:07.860]  不是和大家講這三點
[00:06:07.860 --> 00:06:09.100]  因為這三點很簡單
[00:06:09.100 --> 00:06:10.640]  大家都很明白
[00:06:10.640 --> 00:06:11.560]  這三點
[00:06:11.560 --> 00:06:15.100]  地方、時間和內容的血
[00:06:15.100 --> 00:06:17.200]  真是新約會精彩一點
[00:06:17.200 --> 00:06:18.540]  是超越舊約
[00:06:18.540 --> 00:06:19.900]  今天我不需要大家
[00:06:19.900 --> 00:06:21.900]  每一年帶一隻羊回教會
[00:06:21.900 --> 00:06:22.660]  讓我殺了牠
[00:06:22.660 --> 00:06:23.500]  不需要
[00:06:23.500 --> 00:06:24.760]  不需要將血
[00:06:24.760 --> 00:06:26.100]  打打打到處去
[00:06:26.100 --> 00:06:26.840]  不需要
[00:06:26.840 --> 00:06:28.800]  我們不再需要做這些事
[00:06:28.800 --> 00:06:32.540]  但是在這三點的基礎那邊
[00:06:32.540 --> 00:06:34.540]  一個真理的基礎那邊
[00:06:34.540 --> 00:06:36.540]  對我們今天回來崇拜
[00:06:36.540 --> 00:06:37.860]  有什麼提醒
[00:06:37.860 --> 00:06:42.800]  有什麼對我們一個生命的轉化
[00:06:42.800 --> 00:06:43.860]  今天我們回來教會
[00:06:43.860 --> 00:06:44.940]  回來崇拜
[00:06:44.940 --> 00:06:45.900]  我們回來崇拜
[00:06:45.900 --> 00:06:47.000]  我們回來做禮拜
[00:06:47.000 --> 00:06:48.400]  如果用傳統來說
[00:06:48.400 --> 00:06:50.940]  究竟我們的心態是什麼呢?
[00:06:50.940 --> 00:06:52.540]  我們用這三件事
[00:06:52.540 --> 00:06:55.440]  這個作者講了這個更美的時候
[00:06:55.440 --> 00:06:57.600]  我們看著這三個更美
[00:06:57.600 --> 00:06:59.840]  但是我們今天回來崇拜的心態
[00:06:59.840 --> 00:07:01.200]  有沒有一些轉化呢?
[00:07:01.200 --> 00:07:02.160]  各位聽衆姐妹
[00:07:02.160 --> 00:07:03.440]  當我自己去撕開我的手
[00:07:03.440 --> 00:07:05.360]  再回到30多年前的老師
[00:07:05.360 --> 00:07:08.200]  對我們教導那幾句話的提醒
[00:07:08.200 --> 00:07:09.500]  我就開始這樣
[00:07:09.500 --> 00:07:12.800]  原來當我們有這三件事的基礎
[00:07:12.800 --> 00:07:15.200]  這三件事是很真實的
[00:07:15.200 --> 00:07:16.760]  是真理的基礎
[00:07:16.760 --> 00:07:17.560]  第一
[00:07:17.560 --> 00:07:20.440]  帶給我們一個很重要的心態
[00:07:20.440 --> 00:07:21.960]  今天我們回來教會
[00:07:21.960 --> 00:07:24.840]  是一個全人的敬拜
[00:07:24.840 --> 00:07:26.940]  是一個全人的敬拜
[00:07:26.940 --> 00:07:28.940]  什麼叫全人的敬拜呢?
[00:07:28.940 --> 00:07:31.200]  聖經那邊對於人的界定
[00:07:31.200 --> 00:07:32.760]  是有靈
[00:07:32.760 --> 00:07:33.840]  有魂
[00:07:33.840 --> 00:07:35.000]  有體
[00:07:35.000 --> 00:07:36.860]  是所謂三元論
[00:07:36.860 --> 00:07:38.560]  當然也有神學家就說
[00:07:38.560 --> 00:07:40.260]  不是三元論
[00:07:40.260 --> 00:07:41.300]  應該是二元論
[00:07:41.300 --> 00:07:44.700]  就是應該靈和魂是指向同一樣東西
[00:07:44.700 --> 00:07:46.600]  所以應該靈魂、體
[00:07:46.600 --> 00:07:48.700]  有二元論、有三元論
[00:07:48.700 --> 00:07:50.800]  不論我們的神學觀是什麼
[00:07:50.800 --> 00:07:53.000]  不過我們看回一個全人的時候
[00:07:53.000 --> 00:07:56.800]  我們不只是單單看我們的軀殼
[00:07:56.800 --> 00:07:58.860]  但是我們比較傾向三元論的
[00:07:58.860 --> 00:08:01.960]  所以我們有靈、有魂、有體
[00:08:01.960 --> 00:08:03.460]  這個是我自己的信念
[00:08:03.460 --> 00:08:05.100]  我不是說我一定是對的
[00:08:05.100 --> 00:08:07.000]  所以我們今天回到神的家
[00:08:07.000 --> 00:08:08.200]  去敬拜的時候
[00:08:08.200 --> 00:08:10.000]  我覺得是一個全人的敬拜
[00:08:10.000 --> 00:08:10.900]  為什麼呢?
[00:08:10.900 --> 00:08:12.000]  因為第九章第一節
[00:08:12.000 --> 00:08:13.400]  他一開始說
[00:08:13.400 --> 00:08:14.200]  他就說
[00:08:14.200 --> 00:08:17.500]  原來前若有禮拜的條例
[00:08:17.500 --> 00:08:19.500]  條例這個字在原文意思
[00:08:19.500 --> 00:08:20.900]  是有法律的地位
[00:08:20.900 --> 00:08:22.660]  是有誡命的意思
[00:08:22.660 --> 00:08:23.960]  有要求的意思
[00:08:23.960 --> 00:08:27.460]  就是說舊約上帝對摩西說
[00:08:27.460 --> 00:08:28.900]  他說由今天開始
[00:08:28.900 --> 00:08:30.800]  我們在會幕所作的
[00:08:30.800 --> 00:08:32.860]  任何的憲制的條例
[00:08:32.860 --> 00:08:34.900]  這個做禮拜的條例
[00:08:34.900 --> 00:08:35.900]  一定要守的
[00:08:35.900 --> 00:08:36.660]  在舊約那邊
[00:08:36.660 --> 00:08:39.000]  摩西回到地上
[00:08:39.000 --> 00:08:39.700]  跟百姓說
[00:08:39.700 --> 00:08:42.700]  我們要有足夠的上帝的吩咐
[00:08:42.700 --> 00:08:44.400]  我們要順服上帝的吩咐
[00:08:44.400 --> 00:08:46.860]  做完應該上帝要我們做的事情
[00:08:46.860 --> 00:08:47.500]  因為時間問題
[00:08:47.500 --> 00:08:49.400]  我們不讀十字聖經
[00:08:49.400 --> 00:08:50.200]  但是我們看到
[00:08:50.200 --> 00:08:51.600]  在這十字聖經當中
[00:08:51.600 --> 00:08:53.060]  這個作者就開始
[00:08:53.060 --> 00:08:57.200]  帶我們很簡單的回到舊約
[00:08:57.200 --> 00:08:58.500]  由第二節到第五節
[00:08:58.500 --> 00:08:59.500]  他回到舊約
[00:08:59.500 --> 00:09:02.260]  回到舊約看到一個會幕
[00:09:02.260 --> 00:09:03.900]  這個會幕在舊約來說
[00:09:03.900 --> 00:09:07.260]  是一個很重要的宗教中心
[00:09:07.260 --> 00:09:09.500]  甚至我覺得可能是一個政治中心
[00:09:09.500 --> 00:09:10.400]  也不奇怪
[00:09:10.400 --> 00:09:13.200]  因為任何事情在神治的底下
[00:09:13.200 --> 00:09:15.500]  在神親自的管治底下
[00:09:15.500 --> 00:09:17.800]  每當摩西要說任何事情的時候
[00:09:17.800 --> 00:09:20.000]  他都要回到去問問上帝
[00:09:20.000 --> 00:09:20.500]  問問上帝
[00:09:20.500 --> 00:09:22.200]  喂 上帝 應該怎麼回答
[00:09:22.200 --> 00:09:24.000]  上帝說 哦 說這樣就這樣
[00:09:24.000 --> 00:09:25.600]  是一個神治的社會
[00:09:25.600 --> 00:09:29.600]  每一件事都由神自己親自去掌管
[00:09:29.600 --> 00:09:30.900]  所以這個會幕
[00:09:30.900 --> 00:09:34.100]  是整個以色列百姓中的一個中心點
[00:09:34.100 --> 00:09:36.500]  所以每當這個會幕停在某個地方
[00:09:36.500 --> 00:09:38.300]  在曠野某個地方的時候
[00:09:38.300 --> 00:09:40.600]  十二支派就包圍著
[00:09:40.600 --> 00:09:42.600]  東南西北包圍著這個會幕
[00:09:42.600 --> 00:09:44.300]  而會幕就在正中
[00:09:44.300 --> 00:09:46.400]  換言之這個地方是很重要的
[00:09:46.400 --> 00:09:47.600]  而會幕裡面
[00:09:47.600 --> 00:09:50.500]  有內院 有聖所 有致聖所
[00:09:50.500 --> 00:09:52.600]  不同地方有不同的擺設
[00:09:52.600 --> 00:09:56.000]  而當中他忽然間就提到約桂
[00:09:56.000 --> 00:09:58.200]  約桂就在致聖所那邊
[00:09:58.200 --> 00:09:59.700]  一個很重要的東西
[00:09:59.700 --> 00:10:02.200]  約桂其實是一個盒 一個金的
[00:10:02.200 --> 00:10:04.700]  用金做的一個四方長方的盒
[00:10:04.700 --> 00:10:06.200]  裡面擺了三樣東西
[00:10:06.200 --> 00:10:08.200]  擺了法板 擺了瑪那
[00:10:08.200 --> 00:10:10.200]  擺了亞倫開花的像
[00:10:10.200 --> 00:10:11.700]  是上帝在舊約那邊
[00:10:11.700 --> 00:10:13.500]  吩咐他們這三樣東西
[00:10:13.500 --> 00:10:14.500]  當然在舊約
[00:10:14.500 --> 00:10:16.000]  如果我們嚴格看的話
[00:10:16.000 --> 00:10:17.000]  如果嚴格看的話
[00:10:17.000 --> 00:10:19.700]  這三樣東西好像擺在約桂前面的
[00:10:19.700 --> 00:10:21.700]  不是擺在約桂裡面的
[00:10:21.700 --> 00:10:22.800]  但是去到這裡
[00:10:22.800 --> 00:10:25.700]  就似乎是擺在了約桂的裡面
[00:10:25.700 --> 00:10:27.800]  當然不同的眼睛家有不同的解釋
[00:10:27.800 --> 00:10:30.400]  就說因為我們整天都抬著約桂
[00:10:30.400 --> 00:10:31.700]  不如擺在那邊比較好
[00:10:31.700 --> 00:10:32.700]  就等於我出去買菜
[00:10:32.700 --> 00:10:35.700]  買幾袋東西不如弄一袋就算了
[00:10:35.700 --> 00:10:36.700]  擺在那邊
[00:10:36.700 --> 00:10:38.200]  不同的眼睛家有不同的解釋
[00:10:38.200 --> 00:10:40.700]  但是這三樣東西在當中
[00:10:40.700 --> 00:10:42.700]  也都是看到有些預表
[00:10:42.700 --> 00:10:45.200]  法板 這個十戒的板
[00:10:45.200 --> 00:10:47.200]  就是代表神和人合約
[00:10:47.200 --> 00:10:50.200]  第二 瑪那代表神的公認
[00:10:50.200 --> 00:10:51.700]  而第三 這個亞倫開花的像
[00:10:51.700 --> 00:10:53.700]  有人說是代表以色列的國家
[00:10:53.700 --> 00:10:56.700]  好像花一樣的繁榮開放
[00:10:56.700 --> 00:10:59.700]  但是不同的看法有些預表
[00:10:59.700 --> 00:11:02.700]  但是在約桂上面有個私人座
[00:11:02.700 --> 00:11:04.700]  那個蓋又稱之為私人座
[00:11:04.700 --> 00:11:05.700]  這個私人座就是說
[00:11:05.700 --> 00:11:07.700]  人去到這個私人座前
[00:11:07.700 --> 00:11:08.700]  罪得著赦免
[00:11:08.700 --> 00:11:11.700]  這些就是條例那邊所說的
[00:11:11.700 --> 00:11:12.700]  而去到最終
[00:11:12.700 --> 00:11:13.700]  在這個私人座上面
[00:11:13.700 --> 00:11:17.700]  就有兩個基督柏
[00:11:17.700 --> 00:11:19.700]  而兩個基督柏
[00:11:19.700 --> 00:11:22.700]  在這個私人座上面
[00:11:22.700 --> 00:11:24.700]  但是在第五節
[00:11:24.700 --> 00:11:28.700]  作者寫這個基督柏之前
[00:11:28.700 --> 00:11:29.700]  加多兩個字
[00:11:29.700 --> 00:11:31.700]  就是榮耀的基督柏
[00:11:31.700 --> 00:11:33.700]  他特別寫榮耀基督柏
[00:11:33.700 --> 00:11:35.700]  他說在櫃上面
[00:11:35.700 --> 00:11:37.700]  在櫃上面有榮耀基督柏的
[00:11:37.700 --> 00:11:39.700]  映照著私人座
[00:11:39.700 --> 00:11:41.700]  就是說這兩個基督柏
[00:11:41.700 --> 00:11:42.700]  是榮耀的基督柏
[00:11:42.700 --> 00:11:45.700]  是遮著這個私人座
[00:11:45.700 --> 00:11:47.700]  而這個私人座就蓋著這個約桂
[00:11:47.700 --> 00:11:49.700]  這個就是那個觀點
[00:11:49.700 --> 00:11:51.700]  但是為什麼說榮耀呢
[00:11:51.700 --> 00:11:53.700]  榮耀這個字我問我的同工
[00:11:53.700 --> 00:11:55.700]  榮耀的原文是什麼字呢
[00:11:55.700 --> 00:11:56.700]  他說Doxa
[00:11:56.700 --> 00:11:57.700]  我就看書
[00:11:57.700 --> 00:11:59.700]  我說Doxa也沒什麼特別
[00:11:59.700 --> 00:12:00.700]  但是過去一年多
[00:12:00.700 --> 00:12:03.700]  我們在同福有時候唱一首詩歌
[00:12:03.700 --> 00:12:04.700]  有一首詩歌是
[00:12:04.700 --> 00:12:06.700]  經常都唱Shukanna Glory
[00:12:06.700 --> 00:12:07.700]  記得第一首這樣的詩歌嗎
[00:12:07.700 --> 00:12:08.700]  就是耶路撒冷
[00:12:08.700 --> 00:12:11.700]  最近很多人很喜歡唱耶路撒冷的歌
[00:12:11.700 --> 00:12:12.700]  Shukanna Glory
[00:12:12.700 --> 00:12:14.700]  但是Shukanna這個字
[00:12:14.700 --> 00:12:15.700]  其實不是聖經的字
[00:12:15.700 --> 00:12:17.700]  聖經從來沒有出現過這個字
[00:12:17.700 --> 00:12:19.700]  但是而這個字本身的意思
[00:12:19.700 --> 00:12:20.700]  是居住
[00:12:20.700 --> 00:12:23.700]  居住住在這裡
[00:12:23.700 --> 00:12:24.700]  和榮耀有什麼關係呢
[00:12:24.700 --> 00:12:26.700]  但是我們今天唱的就是Shukanna Glory
[00:12:26.700 --> 00:12:27.700]  Shukanna Glory
[00:12:27.700 --> 00:12:28.700]  唱得很榮耀
[00:12:28.700 --> 00:12:31.700]  那麼究竟神的居住
[00:12:31.700 --> 00:12:33.700]  和榮耀的關係是什麼呢
[00:12:33.700 --> 00:12:35.700]  當然學者就開始去探討
[00:12:35.700 --> 00:12:37.700]  有一個學者叫做Campbell Morgan
[00:12:37.700 --> 00:12:39.700]  他說了一句話
[00:12:39.700 --> 00:12:40.700]  他說的這句話就是
[00:12:40.700 --> 00:12:41.700]  我其實都不太明白
[00:12:41.700 --> 00:12:43.700]  我還是還在思考中
[00:12:43.700 --> 00:12:44.700]  不過我讀給大家聽
[00:12:44.700 --> 00:12:45.700]  大家可能比我聰明
[00:12:45.700 --> 00:12:46.700]  你可能會明白
[00:12:46.700 --> 00:12:47.700]  我讀一讀
[00:12:47.700 --> 00:12:48.700]  讓我讀一讀
[00:12:48.700 --> 00:12:50.700]  他說私人座前
[00:12:50.700 --> 00:12:54.700]  私人座被兩個基督派的翅膀遮掩著
[00:12:54.700 --> 00:12:57.700]  基督派代表最高的受眾物
[00:12:57.700 --> 00:12:58.700]  舊制度當中
[00:12:58.700 --> 00:13:01.700]  基督派的眼睛注視翅膀遮蓋之下
[00:13:01.700 --> 00:13:05.700]  有一盞神秘的燈照耀著私人座
[00:13:05.700 --> 00:13:06.700]  被稱為Shukanna
[00:13:06.700 --> 00:13:09.700]  象徵神的同在
[00:13:09.700 --> 00:13:10.700]  我想了很久
[00:13:10.700 --> 00:13:13.700]  這個學者Campbell Morgan
[00:13:13.700 --> 00:13:15.700]  他為什麼說
[00:13:15.700 --> 00:13:18.700]  在私人座兩個基督派下面
[00:13:18.700 --> 00:13:20.700]  有一盞神秘的燈
[00:13:20.700 --> 00:13:21.700]  我完全看不到
[00:13:21.700 --> 00:13:23.700]  聖經裏面曾經說過
[00:13:23.700 --> 00:13:26.700]  在基督派下面有盞燈
[00:13:26.700 --> 00:13:28.700]  我看不到
[00:13:28.700 --> 00:13:30.700]  我在舊約裏面看不到有盞燈
[00:13:30.700 --> 00:13:31.700]  但這個學者就寫著
[00:13:31.700 --> 00:13:32.700]  這盞燈
[00:13:32.700 --> 00:13:34.700]  這盞神秘的燈就是Shukanna
[00:13:34.700 --> 00:13:36.700]  不過他後面加一句
[00:13:36.700 --> 00:13:38.700]  他說象徵神的同在
[00:13:38.700 --> 00:13:41.700]  就是說每當神的同在
[00:13:41.700 --> 00:13:44.700]  就是有神的榮光光照
[00:13:44.700 --> 00:13:46.700]  所以每當神的榮光光照
[00:13:46.700 --> 00:13:49.700]  其實就是有榮耀的含義
[00:13:49.700 --> 00:13:50.700]  也不出奇
[00:13:50.700 --> 00:13:51.700]  這個就是學者說的
[00:13:51.700 --> 00:13:52.700]  當然
[00:13:52.700 --> 00:13:55.700]  這個作者描述了舊約某些情景
[00:13:55.700 --> 00:13:58.700]  但接著他就說金香爐
[00:13:58.700 --> 00:13:59.700]  如果看回第四節
[00:13:59.700 --> 00:14:01.700]  第九章第四節
[00:14:01.700 --> 00:14:02.700]  我們發覺金香爐
[00:14:02.700 --> 00:14:04.700]  在作者的觀念當中
[00:14:04.700 --> 00:14:08.700]  好像在致勝所裏面
[00:14:08.700 --> 00:14:10.700]  但是如果看回舊約
[00:14:10.700 --> 00:14:12.700]  我不知道大家是否熟悉舊約
[00:14:12.700 --> 00:14:13.700]  如果看回舊約
[00:14:13.700 --> 00:14:17.700]  這個香爐就擺在致勝所的外面
[00:14:17.700 --> 00:14:20.700]  即是在會幕的前面
[00:14:20.700 --> 00:14:22.700]  但是作者就覺得
[00:14:22.700 --> 00:14:24.700]  這個金香爐就在會幕的後面
[00:14:24.700 --> 00:14:27.700]  即是說地方上有些不同
[00:14:27.700 --> 00:14:29.700]  於是又有學者就解釋
[00:14:29.700 --> 00:14:31.700]  他說為何會這樣呢
