
[00:00:00.000 --> 00:00:04.060]  今天我們回來看《士同傳》的經文
[00:07:38.200 --> 00:07:39.200]  又同樣講這個情況
[00:07:39.200 --> 00:07:40.200]  他們懼怕
[00:07:40.200 --> 00:07:41.200]  他們懼怕
[00:07:41.200 --> 00:07:43.200]  或者他們更敬畏上帝
[00:07:43.200 --> 00:07:44.200]  或者他們更敬畏上帝
[00:07:44.200 --> 00:07:45.200]  為什麼呢?
[00:07:45.200 --> 00:07:46.200]  因為同時間我們看見
[00:07:46.200 --> 00:07:48.200]  因為是同時間看見
[00:07:48.200 --> 00:07:53.200]  使徒們又行了許多奇事神蹟
[00:07:53.200 --> 00:07:55.200]  使徒們又行了許多奇事神蹟
[00:07:55.200 --> 00:07:58.200]  每一次上帝有他的工人
[00:07:58.200 --> 00:08:01.200]  做了奇蹟神蹟的時候
[00:08:01.200 --> 00:08:02.200]  每一次上帝的工人
[00:08:02.200 --> 00:08:04.200]  做了奇蹟神蹟的時候
[00:08:04.200 --> 00:08:06.200]  就使得身邊所有的信徒
[00:08:06.200 --> 00:08:09.200]  更對上帝有一份敬畏的心
[00:08:09.200 --> 00:08:11.200]  就使得身邊的所有的信徒
[00:08:11.200 --> 00:08:13.200]  對上帝存著一種敬畏的心
[00:08:13.200 --> 00:08:14.200]  所以我們去明白到
[00:08:14.200 --> 00:08:15.200]  所以我明白到
[00:08:15.200 --> 00:08:17.200]  原來初期教會的信徒
[00:08:17.200 --> 00:08:19.200]  原來初期教會的信徒
[00:08:19.200 --> 00:08:20.200]  他們對上帝敬畏的心
[00:08:20.200 --> 00:08:21.200]  他們對上帝敬畏的心
[00:08:21.200 --> 00:08:23.200]  是怎樣逐漸去更加堅固呢?
[00:08:23.200 --> 00:08:24.200]  他們對上帝的心
[00:08:24.200 --> 00:08:27.200]  是怎樣逐漸去更加堅固呢?
[00:08:27.200 --> 00:08:28.200]  原來是透過
[00:08:28.200 --> 00:08:29.200]  原來是透過
[00:08:29.200 --> 00:08:33.200]  他們見到更多上帝的神蹟奇事
[00:08:33.200 --> 00:08:35.200]  他們見到更多上帝的奇事
[00:08:35.200 --> 00:08:37.200]  在初期教會的時候
[00:08:37.200 --> 00:08:38.200]  在初期教會的時候
[00:08:38.200 --> 00:08:41.200]  他們要靠著這些神蹟奇事去推動
[00:08:41.200 --> 00:08:44.200]  他們要靠著這些神蹟奇事去推動
[00:08:44.200 --> 00:08:46.200]  使得他們更對上帝有敬畏的心
[00:08:46.200 --> 00:08:48.200]  使得他們更對上帝有敬畏的心
[00:08:48.200 --> 00:08:50.200]  有些弟兄姐妹就會問
[00:08:50.200 --> 00:08:51.200]  有些弟兄姐妹會問
[00:08:51.200 --> 00:08:53.200]  為什麼會有這樣的情況呢?
[00:08:53.200 --> 00:08:55.200]  為什麼會有這樣的情況呢?
[00:08:55.200 --> 00:08:56.200]  原來在初期教會的時候
[00:08:56.200 --> 00:08:58.200]  我們發覺他們還沒有
[00:08:58.200 --> 00:09:00.200]  全本的新約聖經出現
[00:09:00.200 --> 00:09:01.200]  在初期教會他們沒有
[00:09:01.200 --> 00:09:02.200]  全本的新約聖經出現
[00:09:02.200 --> 00:09:03.200]  在初期教會他們沒有
[00:09:03.200 --> 00:09:04.200]  全本的新約聖經出現
[00:09:04.200 --> 00:09:05.200]  所以上帝要不斷在他們裡面
[00:09:05.200 --> 00:09:06.200]  所以上帝要不斷在他們裡面
[00:09:06.200 --> 00:09:08.200]  繼續完成聖靈的工作
[00:09:08.200 --> 00:09:10.200]  繼續完成聖靈的工作
[00:09:10.200 --> 00:09:12.200]  透過不同的神蹟奇事
[00:09:12.200 --> 00:09:13.200]  透過不同的神蹟奇事
[00:09:13.200 --> 00:09:15.200]  去鼓勵信徒
[00:09:15.200 --> 00:09:16.200]  去鼓勵信徒
[00:09:16.200 --> 00:09:18.200]  去有一種敬畏上帝的心
[00:09:18.200 --> 00:09:20.200]  去有一種敬畏上帝的心
[00:09:20.200 --> 00:09:22.200]  而在這種心的發展當中
[00:09:22.200 --> 00:09:24.200]  而在這種發展當中
[00:09:24.200 --> 00:09:25.200]  就有更多的人
[00:09:25.200 --> 00:09:28.200]  有共信的就來到他們裡面
[00:09:28.200 --> 00:09:29.200]  而有更多的人
[00:09:29.200 --> 00:09:30.200]  有共信的就來到他們裡面
[00:09:30.200 --> 00:09:32.200]  所以我們在這段聖經的最後
[00:09:32.200 --> 00:09:33.200]  我們看到
[00:09:33.200 --> 00:09:34.200]  而在最後我們看到
[00:09:34.200 --> 00:09:35.200]  第四十七節
[00:09:35.200 --> 00:09:36.200]  第四十七節
[00:09:36.200 --> 00:09:38.200]  主就將得救的人數
[00:09:38.200 --> 00:09:39.200]  天天加給他們
[00:09:39.200 --> 00:09:40.200]  天天加給他們
[00:09:40.200 --> 00:09:41.200]  主將得救的人
[00:09:41.200 --> 00:09:42.200]  天天加給他們
[00:09:42.200 --> 00:09:43.200]  人
[00:09:43.200 --> 00:09:44.200]  人
[00:09:44.200 --> 00:09:45.200]  去相信主
[00:09:45.200 --> 00:09:46.200]  去相信主
[00:09:46.200 --> 00:09:49.200]  是因為大家都有一個共信
[00:09:49.200 --> 00:09:50.200]  是因為大家都有一個共信
[00:09:50.200 --> 00:09:51.200]  是因為大家都有一個共信
[00:09:51.200 --> 00:09:52.200]  而這班人的共信
[00:09:52.200 --> 00:09:53.200]  而這班人的共信
[00:09:53.200 --> 00:09:54.200]  在初期教會
[00:09:54.200 --> 00:09:57.200]  因為沒有新約的整傳啟示
[00:09:57.200 --> 00:09:58.200]  在初期教會
[00:09:58.200 --> 00:10:00.200]  因為沒有整個新約的啟示
[00:10:00.200 --> 00:10:03.200]  於是乎就需要上帝直接介入
[00:10:03.200 --> 00:10:05.200]  於是就需要上帝直接介入
[00:10:05.200 --> 00:10:06.200]  今天
[00:10:06.200 --> 00:10:07.200]  而今天
[00:10:07.200 --> 00:10:08.200]  我們去做基督徒
[00:10:08.200 --> 00:10:09.200]  而今天我們去做基督徒
[00:10:09.200 --> 00:10:10.200]  我們作為基督徒
[00:10:10.200 --> 00:10:11.200]  我們作為基督徒
[00:10:11.200 --> 00:10:12.200]  我們不要掉進一個誤會裡面
[00:10:12.200 --> 00:10:13.200]  我們不要掉進一個誤會裡面
[00:10:13.200 --> 00:10:14.200]  要追求一些神蹟啟示
[00:10:14.200 --> 00:10:15.200]  要追求一些神蹟啟示
[00:10:15.200 --> 00:10:17.200]  才可以使我們更相信主
[00:10:17.200 --> 00:10:18.200]  才可以使我們更相信主
[00:10:18.200 --> 00:10:20.200]  要追求神蹟才能相信主
[00:10:20.200 --> 00:10:21.200]  要追求神蹟才能相信主
[00:10:21.200 --> 00:10:23.200]  因為我們如果繼續用這種思維的話
[00:10:23.200 --> 00:10:24.200]  因為我們如果繼續用這種思維的話
[00:10:24.200 --> 00:10:25.200]  如果用這種思維的話
[00:10:25.200 --> 00:10:26.200]  如果用這種思維的話
[00:10:26.200 --> 00:10:29.200]  其實我們就是在用一種不確定的事情
[00:10:29.200 --> 00:10:30.200]  其實我們就是在用一種不確定的事情
[00:10:30.200 --> 00:10:31.200]  我們就用一個不確定的事情
[00:10:31.200 --> 00:10:32.200]  我們就用一個不確定的事情
[00:10:32.200 --> 00:10:33.200]  就是祈求更多的神蹟
[00:10:33.200 --> 00:10:34.200]  就是祈求更多的神蹟
[00:10:34.200 --> 00:10:36.200]  去取代了已經確定的聖經啟示
[00:10:36.200 --> 00:10:37.200]  去取代了已經確定的聖經啟示
[00:10:37.200 --> 00:10:43.200]  去取代了已經確定的聖經啟示
[00:10:43.200 --> 00:10:44.200]  這種思維是一種迷信
[00:10:44.200 --> 00:10:46.200]  這種思維是一種迷信
[00:10:46.200 --> 00:10:47.200]  所以今天有些信徒說
[00:10:47.200 --> 00:10:48.200]  所以今天有些信徒說
[00:10:48.200 --> 00:10:49.200]  我有沒有神蹟啟示發生在我身上呢?
[00:10:49.200 --> 00:10:50.200]  我有沒有神蹟啟示發生在我身上呢?
[00:10:50.200 --> 00:10:51.200]  所以今天有些信徒說
[00:10:51.200 --> 00:10:52.200]  所以今天有些信徒說
[00:10:52.200 --> 00:10:53.200]  有沒有神蹟啟示發生在你身上呢?
[00:10:53.200 --> 00:10:54.200]  有沒有神蹟啟示發生在你身上呢?
[00:10:54.200 --> 00:10:55.200]  有,我就更信主
[00:10:55.200 --> 00:10:56.200]  有,我就更信主
[00:10:56.200 --> 00:10:57.200]  有,我就更信主
[00:10:57.200 --> 00:10:58.200]  沒有,我就少信主
[00:10:58.200 --> 00:10:59.200]  沒有,我就少信主
[00:10:59.200 --> 00:11:00.200]  甚至沒有神蹟啟示
[00:11:00.200 --> 00:11:01.200]  甚至沒有神蹟啟示
[00:11:01.200 --> 00:11:07.200]  就證明你不是基督徒
[00:11:07.200 --> 00:11:10.200]  這種是迷信
[00:11:10.200 --> 00:11:15.200]  我們今天怎樣會生出一種對上帝更敬畏的心?
[00:11:15.200 --> 00:11:18.200]  我們今天怎樣會生出一種對上帝更敬畏的心?
[00:11:18.200 --> 00:11:19.200]  就是透過我們明白聖經
[00:11:19.200 --> 00:11:20.200]  就是透過我們明白聖經
[00:11:20.200 --> 00:11:21.200]  更深去認識聖經
[00:11:21.200 --> 00:11:22.200]  更深去認識聖經
[00:11:22.200 --> 00:11:23.200]  更深刻地明白聖經
[00:11:23.200 --> 00:11:24.200]  更深刻地明白聖經
[00:11:24.200 --> 00:11:25.200]  更深刻地明白聖經
[00:11:25.200 --> 00:11:26.200]  更深刻地明白聖經
[00:11:26.200 --> 00:11:27.200]  更深刻地明白聖經
[00:11:27.200 --> 00:11:28.200]  更深刻地明白聖經
[00:11:28.200 --> 00:11:29.200]  更深刻地明白聖經
[00:11:29.200 --> 00:11:30.200]  更深刻地明白聖經
[00:11:30.200 --> 00:11:31.200]  更深刻地明白聖經
[00:11:31.200 --> 00:11:32.200]  更深刻地明白聖經
[00:11:32.200 --> 00:11:33.200]  更深刻地明白聖經
[00:11:33.200 --> 00:11:34.200]  更深刻地明白聖經
[00:11:34.200 --> 00:11:35.200]  更深刻地明白聖經
[00:11:35.200 --> 00:11:36.200]  更深刻地明白聖經
[00:11:36.200 --> 00:11:37.200]  更深刻地明白聖經
[00:11:37.200 --> 00:11:38.200]  更深刻地明白聖經
[00:11:38.200 --> 00:11:39.200]  更深刻地明白聖經
[00:11:39.200 --> 00:11:40.200]  更深刻地明白聖經
[00:11:40.200 --> 00:11:41.200]  更深刻地明白聖經
[00:11:41.200 --> 00:11:42.200]  更深刻地明白聖經
[00:11:42.200 --> 00:11:43.200]  更深刻地明白聖經
[00:11:43.200 --> 00:11:44.200]  更深刻地明白聖經
[00:11:44.200 --> 00:11:45.200]  更深刻地明白聖經
[00:11:45.200 --> 00:11:46.200]  更深刻地明白聖經
[00:11:46.200 --> 00:11:47.200]  更深刻地明白聖經
[00:11:47.200 --> 00:11:48.200]  更深刻地明白聖經
[00:11:48.200 --> 00:11:49.200]  更深刻地明白聖經
[00:11:49.200 --> 00:11:50.200]  更深刻地明白聖經
[00:11:50.200 --> 00:11:51.200]  更深刻地明白聖經
[00:11:51.200 --> 00:11:52.200]  更深刻地明白聖經
[00:12:00.200 --> 00:12:01.200]  更深刻地明白聖經
[00:12:01.200 --> 00:12:02.200]  更深刻地明白聖經
[00:12:02.200 --> 00:12:03.200]  更深刻地明白聖經
[00:12:03.200 --> 00:12:04.200]  更深刻地明白聖經
[00:12:04.200 --> 00:12:05.200]  更深刻地明白聖經
[00:12:05.200 --> 00:12:06.200]  更深刻地明白聖經
[00:12:06.200 --> 00:12:07.200]  更深刻地明白聖經
[00:12:07.200 --> 00:12:08.200]  更深刻地明白聖經
[00:12:08.200 --> 00:12:09.200]  更深刻地明白聖經
[00:12:09.200 --> 00:12:10.200]  更深刻地明白聖經
[00:12:10.200 --> 00:12:11.200]  更深刻地明白聖經
[00:12:11.200 --> 00:12:12.200]  更深刻地明白聖經
[00:12:12.200 --> 00:12:13.200]  更深刻地明白聖經
[00:12:13.200 --> 00:12:14.200]  更深刻地明白聖經
[00:12:14.200 --> 00:12:15.200]  更深刻地明白聖經
[00:12:15.200 --> 00:12:16.200]  更深刻地明白聖經
[00:12:16.200 --> 00:12:17.200]  更深刻地明白聖經
[00:12:17.200 --> 00:12:18.200]  更深刻地明白聖經
[00:12:18.200 --> 00:12:19.200]  更深刻地明白聖經
[00:12:19.200 --> 00:12:20.200]  更深刻地明白聖經
[00:12:20.200 --> 00:12:21.200]  更深刻地明白聖經
[00:12:21.200 --> 00:12:22.200]  更深刻地明白聖經
[00:12:30.200 --> 00:12:31.200]  更深刻地明白聖經
[00:12:31.200 --> 00:12:32.200]  更深刻地明白聖經
