
[00:00:00.000 --> 00:00:03.000]  我們打開聖經 預備好
[00:12:48.000 --> 00:12:50.000]  他會和他的子民同在
[00:12:50.000 --> 00:12:54.000]  所以猶太人特別渴想去聖殿的時候
[00:12:54.000 --> 00:12:58.000]  其實他們是想見到神的面
[00:12:58.000 --> 00:13:00.000]  和神同在
[00:13:00.000 --> 00:13:02.000]  所以特別是第四節
[00:13:02.000 --> 00:13:03.000]  大家留意
[00:13:03.000 --> 00:13:06.000]  他們能夠不斷讚美你
[00:13:06.000 --> 00:13:08.000]  你是誰就是神
[00:13:08.000 --> 00:13:11.000]  詩人在此提到對神的居所
[00:13:11.000 --> 00:13:13.000]  神的願寺的渴慕
[00:13:13.000 --> 00:13:16.000]  同時他亦用麻雀和燕子
[00:13:16.000 --> 00:13:19.000]  在神的祭壇當中
[00:13:19.000 --> 00:13:21.000]  找到居住的地方
[00:13:21.000 --> 00:13:24.000]  和安置他們的鳥兒的地方
[00:13:24.000 --> 00:13:26.000]  表示甚麼呢
[00:13:26.000 --> 00:13:27.000]  我們不需要研究
[00:13:27.000 --> 00:13:29.000]  究竟在聖殿裏有沒有鳥兒
[00:13:29.000 --> 00:13:31.000]  有沒有這些巢
[00:13:31.000 --> 00:13:33.000]  詩人是想表達甚麼呢
[00:13:33.000 --> 00:13:38.000]  表達原來神的殿是可以投靠的
[00:13:38.000 --> 00:13:40.000]  受著動物
[00:13:40.000 --> 00:13:42.000]  不知人性的
[00:13:42.000 --> 00:13:44.000]  他們都能夠去到這個地方
[00:13:44.000 --> 00:13:46.000]  覺得是安全的
[00:13:46.000 --> 00:13:47.000]  覺得可以
[00:13:47.000 --> 00:13:48.000]  或者容許我這樣說
[00:13:48.000 --> 00:13:49.000]  用人的看法
[00:13:49.000 --> 00:13:53.000]  是可以作為一個安身立命的地方
[00:13:53.000 --> 00:13:55.000]  我稱之為在這段經文裏
[00:13:55.000 --> 00:13:56.000]  開頭的四節
[00:13:56.000 --> 00:14:01.000]  是表達了詩人的渴慕之情
[00:14:01.000 --> 00:14:03.000]  渴慕之情
[00:14:03.000 --> 00:14:05.000]  對神的渴慕
[00:14:05.000 --> 00:14:09.000]  敬拜是對神的一個渴慕
[00:14:09.000 --> 00:14:11.000]  在詩篇第四十二篇這樣說
[00:14:11.000 --> 00:14:13.000]  神啊,我的心渴慕你
[00:14:13.000 --> 00:14:18.000]  好像鹿渴慕溪水一樣
[00:14:18.000 --> 00:14:20.000]  弟兄姊妹
[00:14:20.000 --> 00:14:23.000]  渴慕之情是甚麼回事呢
[00:14:23.000 --> 00:14:26.000]  渴慕之情是來自心靈的深處
[00:14:26.000 --> 00:14:30.000]  這件事不能夠擠出來
[00:14:30.000 --> 00:14:32.000]  不能夠假扮
[00:14:32.000 --> 00:14:35.000]  不能夠裝的
[00:14:35.000 --> 00:14:37.000]  渴慕之情我們能夠有對神
[00:14:37.000 --> 00:14:40.000]  是因為來自直接的接觸
[00:14:40.000 --> 00:14:42.000]  親身的體驗
[00:14:42.000 --> 00:14:44.000]  經過日久的相處
[00:14:44.000 --> 00:14:46.000]  某程度來說
[00:14:46.000 --> 00:14:48.000]  渴慕之情是不能教的
[00:14:48.000 --> 00:14:51.000]  不能看書得來的
[00:14:51.000 --> 00:14:54.000]  不能夠是二手的經歷
[00:14:54.000 --> 00:14:59.000]  是要靠培養多於教導
[00:14:59.000 --> 00:15:01.000]  是一個關係的建立
[00:15:01.000 --> 00:15:05.000]  正如在座當中還未結婚的
[00:15:05.000 --> 00:15:08.000]  我可以介紹一個男或女朋友給你
[00:15:08.000 --> 00:15:12.000]  但渴慕就要你們自己培養
[00:15:12.000 --> 00:15:15.000]  我可以介紹
[00:15:15.000 --> 00:15:19.000]  可以把對方的履歷告訴你們
[00:15:19.000 --> 00:15:22.000]  但最後是需要你們之間的相處
[00:15:22.000 --> 00:15:24.000]  是一個關係的建立
[00:15:24.000 --> 00:15:26.000]  有關係的建立的時候
[00:15:26.000 --> 00:15:29.000]  才有真正的渴慕之情
[00:15:29.000 --> 00:15:32.000]  渴慕之情是不能教你的
[00:15:32.000 --> 00:15:34.000]  大兄姐妹
[00:15:34.000 --> 00:15:35.000]  是不是
[00:15:35.000 --> 00:15:37.000]  剛才我們唱了一首詩歌
[00:15:37.000 --> 00:15:39.000]  說耶穌我愛你
[00:15:39.000 --> 00:15:41.000]  大家還記得嗎
[00:15:41.000 --> 00:15:43.000]  我們唱第二首詩歌
[00:15:43.000 --> 00:15:45.000]  我不知道大家唱的時候
[00:15:45.000 --> 00:15:47.000]  有沒有感到有一份
[00:15:47.000 --> 00:15:52.000]  對耶穌的一種渴慕的心情
[00:15:52.000 --> 00:15:53.000]  大兄姐妹
[00:15:53.000 --> 00:15:55.000]  這件事不能裝出來
[00:15:55.000 --> 00:15:59.000]  這是每個人信了耶穌之後
[00:15:59.000 --> 00:16:02.000]  經歷了神的恩典的時候
[00:16:02.000 --> 00:16:04.000]  聖靈在他心裡的工作
[00:16:04.000 --> 00:16:06.000]  他不能裝出來
[00:16:06.000 --> 00:16:08.000]  這是渴慕之情
[00:16:08.000 --> 00:16:10.000]  所以敬拜其實很重要
[00:16:10.000 --> 00:16:12.000]  是一個關係
[00:16:12.000 --> 00:16:14.000]  敬拜是一個關係
[00:16:14.000 --> 00:16:16.000]  不只是唱詩歌
[00:16:16.000 --> 00:16:17.000]  不是做一些儀式
[00:16:17.000 --> 00:16:21.000]  詩歌儀式是幫助我們去表達這個關係
[00:16:21.000 --> 00:16:23.000]  我們敬拜的是
[00:16:23.000 --> 00:16:27.000]  一位和我們有活生生關係的神
[00:16:27.000 --> 00:16:30.000]  不是一個在觀念上的神
[00:16:30.000 --> 00:16:33.000]  很多人傾向
[00:16:33.000 --> 00:16:34.000]  基督徒很多
[00:16:34.000 --> 00:16:36.000]  傾向用理性去愛神
[00:16:36.000 --> 00:16:39.000]  咬緊牙關愛神
[00:16:39.000 --> 00:16:41.000]  多於用感性去表達
[00:16:41.000 --> 00:16:44.000]  或者不敢用感性去表達對神的愛
[00:16:44.000 --> 00:16:46.000]  但是這段經文給我們看到
[00:16:46.000 --> 00:16:50.000]  詩人用了很澎湃的字眼和感情
[00:16:50.000 --> 00:16:52.000]  大聲呼喊
[00:16:52.000 --> 00:16:54.000]  愛慕的神都暈了
[00:16:54.000 --> 00:17:01.000]  他的心,身心向神呼籲
[00:17:01.000 --> 00:17:04.000]  當然沒錯
[00:17:04.000 --> 00:17:06.000]  單單對神只是有感性
[00:17:06.000 --> 00:17:09.000]  而沒有理性的認識
[00:17:09.000 --> 00:17:11.000]  是不穩妥的
[00:17:11.000 --> 00:17:12.000]  很容易走錯路
[00:17:12.000 --> 00:17:16.000]  只是去顧著自己的感受
[00:17:16.000 --> 00:17:20.000]  但是如果對神只是有理性的認識
[00:17:20.000 --> 00:17:23.000]  但缺乏真正的感情
[00:17:23.000 --> 00:17:25.000]  全情投入的話
[00:17:25.000 --> 00:17:27.000]  我們的信仰就會變成
[00:17:27.000 --> 00:17:30.000]  一種沒有生命的教條
[00:17:30.000 --> 00:17:35.000]  詩歌、祈禱
[00:17:35.000 --> 00:17:38.000]  是我們整個人的生命
[00:17:38.000 --> 00:17:42.000]  我們渴慕的情緒的投入
[00:17:42.000 --> 00:17:45.000]  因此我們唱詩歌
[00:17:45.000 --> 00:17:47.000]  開心的時候問自己
[00:17:47.000 --> 00:17:49.000]  我們是不是真的開心
[00:17:50.000 --> 00:17:52.000]  我有時看到
[00:17:52.000 --> 00:17:54.000]  唱開心的詩歌
[00:17:54.000 --> 00:17:57.000]  面孔是很木的
[00:17:57.000 --> 00:17:59.000]  跟詩歌裡所說的都不對
[00:17:59.000 --> 00:18:01.000]  是不是?
[00:18:01.000 --> 00:18:03.000]  弟兄姊妹
[00:18:03.000 --> 00:18:08.000]  敬拜是一個愛慕、渴慕之情
[00:18:08.000 --> 00:18:10.000]  是一個關係
[00:18:10.000 --> 00:18:15.000]  是需要培養
[00:18:15.000 --> 00:18:17.000]  不只是單單教
[00:18:18.000 --> 00:18:21.000]  詩篇第42篇再重複
[00:18:21.000 --> 00:18:23.000]  這樣說
[00:18:23.000 --> 00:18:28.000]  神啊!我心渴慕你好像鹿渴慕溪水一樣
[00:18:28.000 --> 00:18:29.000]  弟兄姊妹
[00:18:29.000 --> 00:18:31.000]  你有沒有對神
[00:18:31.000 --> 00:18:34.000]  一個這樣的渴慕之情?
[00:18:34.000 --> 00:18:39.000]  這首詩歌第一段
[00:18:39.000 --> 00:18:41.000]  就表達了這個
[00:18:41.000 --> 00:18:42.000]  剛才大家唱的詩歌
[00:18:42.000 --> 00:18:43.000]  我們再唱一次好嗎?
[00:18:43.000 --> 00:18:45.000]  我們只唱第一段
[00:18:45.000 --> 00:18:46.000]  唱第一段
[00:18:46.000 --> 00:18:50.000]  作為我們講第一點的總結
[00:18:50.000 --> 00:18:51.000]  第一段
[00:18:51.000 --> 00:18:53.000]  我們唱頭、尾
[00:18:53.000 --> 00:18:55.000]  只唱Stanza 1
[00:18:55.000 --> 00:18:56.000]  我們試試
[00:18:56.000 --> 00:19:07.000]  萬光之尊
[00:19:07.000 --> 00:19:11.000]  諾天威心愛我
[00:19:11.000 --> 00:19:18.000]  那國的神請祈我禱告
[00:19:18.000 --> 00:19:26.000]  你的居所可等的可愛
[00:19:26.000 --> 00:19:33.000]  我心真羨慕你的言語
[00:19:33.000 --> 00:19:40.000]  然自在此找到抱著自我
[00:19:40.000 --> 00:19:48.000]  馬雀也有來去之福
[00:19:48.000 --> 00:19:52.000]  萬光之尊
[00:19:52.000 --> 00:19:56.000]  你知我心愛你
[00:19:56.000 --> 00:20:06.000]  那國的神請祈我禱告
[00:20:06.000 --> 00:20:10.000]  這是詩人對神的渴慕之情
[00:20:10.000 --> 00:20:13.000]  我們接著看看第五至第八節
[00:20:13.000 --> 00:20:15.000]  第五至第八節
[00:20:15.000 --> 00:20:18.000]  詩人在做什麼呢?
[00:20:18.000 --> 00:20:19.000]  請聽我讀
[00:20:19.000 --> 00:20:23.000]  靠你有力量心中嚮往通往聖殿大道的
[00:20:23.000 --> 00:20:25.000]  這人是有福的
[00:20:25.000 --> 00:20:27.000]  他們經過乾旱的山谷
[00:20:27.000 --> 00:20:30.000]  使谷變為泉源之地
[00:20:30.000 --> 00:20:33.000]  更有秋雨使谷到處都是水池
[00:20:33.000 --> 00:20:36.000]  他們行走力上加力
[00:20:36.000 --> 00:20:39.000]  直到各人在石安朝見神
[00:20:39.000 --> 00:20:43.000]  而我萬君的神求你聽我的禱告
[00:20:43.000 --> 00:20:47.000]  那國的神求你留心聽
[00:20:47.000 --> 00:20:48.000]  他們在做什麼呢?
[00:20:48.000 --> 00:20:49.000]  大家留意第五節
[00:20:49.000 --> 00:20:54.000]  他們是嚮往通往什麼的
[00:20:54.000 --> 00:20:56.000]  第六節是經過
[00:20:56.000 --> 00:20:59.000]  第七節是行走要朝見
[00:20:59.000 --> 00:21:00.000]  這些是什麼呢?
[00:21:00.000 --> 00:21:03.000]  全部都是行動
[00:21:03.000 --> 00:21:06.000]  或者不是觀念
[00:21:06.000 --> 00:21:12.000]  是他們做過的事
[00:21:12.000 --> 00:21:15.000]  詩人在這裡告訴我們
[00:21:15.000 --> 00:21:17.000]  他所認識的神
[00:21:17.000 --> 00:21:23.000]  是從他的經歷體驗中所認識的神
[00:21:23.000 --> 00:21:24.000]  你可以這樣說
[00:21:24.000 --> 00:21:28.000]  第二個重要的敬拜
[00:21:28.000 --> 00:21:30.000]  對詩人來說
[00:21:30.000 --> 00:21:33.000]  這是他的經驗之談
[00:21:33.000 --> 00:21:34.000]  第一
[00:21:34.000 --> 00:21:36.000]  剛才開頭那段
[00:21:36.000 --> 00:21:39.000]  這是他愛慕之情
[00:21:39.000 --> 00:21:40.000]  第二點
[00:21:40.000 --> 00:21:41.000]  這裡告訴我們
[00:21:41.000 --> 00:21:44.000]  是他的經驗之談
[00:21:44.000 --> 00:21:45.000]  他所認識的上主
[00:21:45.000 --> 00:21:47.000]  是怎樣的上主呢?
[00:21:47.000 --> 00:21:49.000]  原來第五節到第七節說
[00:21:49.000 --> 00:21:52.000]  是一個能夠加能賜力的主
[00:21:52.000 --> 00:21:55.000]  能夠使到乾旱的山谷
[00:21:55.000 --> 00:21:58.000]  或者和本的易造流淚谷
[00:21:58.000 --> 00:22:00.000]  是怎樣的呢?
[00:22:00.000 --> 00:22:02.000]  使這個地方變為泉源
[00:22:02.000 --> 00:22:04.000]  是次夏秋雨
[00:22:04.000 --> 00:22:06.000]  秋雨是什麼呢?
[00:22:06.000 --> 00:22:08.000]  有時候我們覺得香港下雨太多
[00:22:08.000 --> 00:22:09.000]  我們都會感到厭倦
[00:22:09.000 --> 00:22:11.000]  但是當時在農業的社會裡
[00:22:11.000 --> 00:22:12.000]  雨是很重要的
[00:22:12.000 --> 00:22:15.000]  作為農耕豐收
[00:22:15.000 --> 00:22:16.000]  那個重要的
[00:22:16.000 --> 00:22:18.000]  是上天給的
[00:22:18.000 --> 00:22:21.000]  原來雨水是由神賜的
[00:22:21.000 --> 00:22:22.000]  他所認識的上帝
[00:22:22.000 --> 00:22:24.000]  然後告訴我們
[00:22:24.000 --> 00:22:26.000]  太陽是盾牌
[00:22:26.000 --> 00:22:30.000]  比喻神賜給光明
[00:22:30.000 --> 00:22:32.000]  神是給人保護
[00:22:32.000 --> 00:22:33.000]  而最重要的
[00:22:33.000 --> 00:22:34.000]  第九節告訴我們
[00:22:34.000 --> 00:22:36.000]  詩人是怎樣的呢?
[00:22:36.000 --> 00:22:40.000]  原來他所認識的上主
[00:22:40.000 --> 00:22:43.000]  是一個聽禱告的神
[00:22:43.000 --> 00:22:44.000]  不然他也不需要
[00:22:44.000 --> 00:22:47.000]  去跟祂禱告
[00:22:47.000 --> 00:22:48.000]  簡單來說
[00:22:48.000 --> 00:22:49.000]  大家留意
[00:22:49.000 --> 00:22:51.000]  在這段裡還有些什麼呢?
[00:22:51.000 --> 00:22:53.000]  詳細我們不需要去分析
[00:22:53.000 --> 00:22:55.000]  而你也看到
[00:22:55.000 --> 00:22:59.000]  這裡提到詩人是經驗之談
[00:22:59.000 --> 00:23:00.000]  你可以這樣說
[00:23:00.000 --> 00:23:08.000]  敬拜是一個回憶
[00:23:08.000 --> 00:23:12.000]  是一個記起往事
[00:23:12.000 --> 00:23:16.000]  Worship是一個recollection
[00:23:16.000 --> 00:23:20.000]  是一個回憶
[00:23:20.000 --> 00:23:22.000]  原來敬拜是將我們以往經歷
[00:23:22.000 --> 00:23:25.000]  帶到我們要敬拜的那一刻
[00:23:25.000 --> 00:23:27.000]  在敬拜的那一刻
[00:23:27.000 --> 00:23:29.000]  我們回顧以往經歷
[00:23:29.000 --> 00:23:33.000]  神是怎樣在我們生命裡工作
[00:23:33.000 --> 00:23:36.000]  我們看到神的手在當中
[00:23:36.000 --> 00:23:40.000]  因此現在我們能夠去敬拜
[00:23:40.000 --> 00:23:43.000]  是有機的
[00:23:43.000 --> 00:23:48.000]  崇拜不單單是星期日
[00:23:48.000 --> 00:23:51.000]  崇拜的生活是從何時開始呢?
[00:23:51.000 --> 00:23:53.000]  或者預備崇拜的生活
[00:23:53.000 --> 00:23:56.000]  是從何時開始呢?
[00:23:56.000 --> 00:23:58.000]  不是星期日
[00:23:58.000 --> 00:24:02.000]  崇拜的生活是從星期一開始
[00:24:02.000 --> 00:24:03.000]  從星期一
