
[00:00:00.000 --> 00:00:01.920]  各位親愛的朋友你們好
[00:10:41.760 --> 00:10:44.760]  不過因為這次我們是整卷書來看
[00:10:44.760 --> 00:10:48.760]  所以會和大家再一次思想
[00:10:48.760 --> 00:10:52.760]  你留意到每一件偉大的事情
[00:10:52.760 --> 00:10:53.760]  能夠有好的果效
[00:10:53.760 --> 00:10:56.760]  不是單單由於那個人的努力和工作
[00:10:56.760 --> 00:10:58.760]  絕對不可以忽視
[00:10:58.760 --> 00:11:01.760]  那個人的努力和工作是很重要的
[00:11:01.760 --> 00:11:03.760]  但更加重要的是什麼呢
[00:11:03.760 --> 00:11:05.760]  就是要去祈禱
[00:11:05.760 --> 00:11:09.760]  透過禱告我們和神的能力
[00:11:09.760 --> 00:11:11.760]  去接軌
[00:11:11.760 --> 00:11:15.760]  於是我們有更大的能量去面對不同的挑戰
[00:11:15.760 --> 00:11:19.760]  《尼米記》其實記載了有九次的禱告
[00:11:19.760 --> 00:11:23.760]  可以見到他是很重視祈禱的
[00:11:23.760 --> 00:11:27.760]  尼希米他悲哀哭入禁食
[00:11:27.760 --> 00:11:32.760]  這正是表示他有很強烈的感受
[00:11:32.760 --> 00:11:34.760]  要徹徹地去祈禱
[00:11:34.760 --> 00:11:36.760]  不知道你有沒有經歷過
[00:11:36.760 --> 00:11:40.760]  某些事情很難受 很迫切 很緊張
[00:11:40.760 --> 00:11:42.760]  要去禱告呢
[00:11:42.760 --> 00:11:45.760]  最深的感受就是當年我媽媽
[00:11:45.760 --> 00:11:46.760]  因為我很愛她
[00:11:46.760 --> 00:11:49.760]  但是她很年輕就有癌症
[00:11:49.760 --> 00:11:51.760]  在醫院的時候
[00:11:51.760 --> 00:11:54.760]  我用了很長的時間
[00:11:54.760 --> 00:11:56.760]  迫切禱告 甚至禁食祈禱
[00:11:56.760 --> 00:11:59.760]  去叩聖 去憐憫
[00:11:59.760 --> 00:12:03.760]  媽媽很年輕 40多歲就離開了世界
[00:12:03.760 --> 00:12:06.760]  所以令我自己都很難受
[00:12:06.760 --> 00:12:08.760]  但我仍然深信有神對自己的恩典
[00:12:08.760 --> 00:12:09.760]  因為我媽媽都信她住在後面
[00:12:09.760 --> 00:12:13.760]  好了 當我們越關心一件事的時候
[00:12:13.760 --> 00:12:15.760]  越覺得那件事重要
[00:12:15.760 --> 00:12:19.760]  自然就會驅使我們向神來禱告
[00:12:19.760 --> 00:12:20.760]  所以你反思一下
[00:12:20.760 --> 00:12:23.760]  你最多是為那些人祈禱呢
[00:12:23.760 --> 00:12:26.760]  一定不是你凡凡之交
[00:12:26.760 --> 00:12:27.760]  或者普通的朋友
[00:12:27.760 --> 00:12:28.760]  你都會有為他們祈禱
[00:12:28.760 --> 00:12:31.760]  但一定不會是這麼密 這麼迫切
[00:12:31.760 --> 00:12:33.760]  你一定是為你最愛的人
[00:12:33.760 --> 00:12:34.760]  可能是你的家人
[00:12:34.760 --> 00:12:35.760]  可能是你的配偶
[00:12:35.760 --> 00:12:40.760]  可能是你自己的兒女去禱告
[00:12:40.760 --> 00:12:42.760]  但我都想問問大家
[00:12:42.760 --> 00:12:47.760]  你有沒有幾可為你的教會去禱告呢
[00:12:47.760 --> 00:12:50.760]  這個反映你對教會的熱誠
[00:12:50.760 --> 00:12:52.760]  或者愛心是怎麼樣
[00:12:52.760 --> 00:12:54.760]  這個是很重要的
[00:12:54.760 --> 00:13:01.760]  當然 如果我們不能只是憑感覺去祈禱
[00:13:01.760 --> 00:13:05.760]  因為如果我們沒有了這種感覺
[00:13:05.760 --> 00:13:06.760]  我們不去禱告就很糟糕
[00:13:06.760 --> 00:13:09.760]  我們都要用理性去管理自己
[00:13:09.760 --> 00:13:12.760]  當然 如果我們心中已經被罪來蠶食
[00:13:12.760 --> 00:13:13.760]  我們麻木的時候
[00:13:13.760 --> 00:13:16.760]  我們就不會關切神的事
[00:13:16.760 --> 00:13:18.760]  已經別得不濫不業的時候
[00:13:18.760 --> 00:13:21.760]  落到被神掩護的光景當中
[00:13:21.760 --> 00:13:25.760]  我們更加需要在神面前認罪
[00:13:25.760 --> 00:13:27.760]  求神來幫助我們
[00:13:27.760 --> 00:13:33.760]  神讓尼希米看到百姓那種悲惡情的遭遇
[00:13:33.760 --> 00:13:35.760]  神的名受損的時候
[00:13:35.760 --> 00:13:38.760]  他就以神的事來關切
[00:13:38.760 --> 00:13:40.760]  分擔神的優秀
[00:13:40.760 --> 00:13:43.760]  他就來禱告
[00:13:43.760 --> 00:13:45.760]  而這個禱告需要有信心
[00:13:45.760 --> 00:13:47.760]  信心是什麼一回事呢
[00:13:47.760 --> 00:13:54.760]  信心就不是以為我的事情一定會有結果的
[00:13:54.760 --> 00:13:58.760]  我一定知道 我一提到就行了
[00:13:58.760 --> 00:14:00.760]  真正的信心其實是建基於神
[00:14:00.760 --> 00:14:03.760]  而不是建基於自己的禱告
[00:14:03.760 --> 00:14:09.760]  我們很相信今天神有祂自己的作為
[00:14:09.760 --> 00:14:15.760]  我們很願意信服神為我們所安排的
[00:14:15.760 --> 00:14:17.760]  這個是很重要的
[00:14:17.760 --> 00:14:23.760]  今天我們要接受神自己本身的屬性和命令
[00:14:23.760 --> 00:14:26.760]  正如尼希米這個禱告是怎樣呢
[00:14:26.760 --> 00:14:29.760]  就是要回應神祂自己的恩典
[00:14:29.760 --> 00:14:31.760]  所以第一章第五節說到
[00:14:31.760 --> 00:14:34.760]  天上的神大而可為的神
[00:14:34.760 --> 00:14:38.760]  你向愛你守你誡命的人守若私此愛
[00:14:38.760 --> 00:14:40.760]  這個就很重要了
[00:14:40.760 --> 00:14:44.760]  我們的信心是取決於我們對神認識有多少
[00:14:44.760 --> 00:14:47.760]  當你很深信我們的神是滿有主權
[00:14:47.760 --> 00:14:49.760]  祂的安排是最好的時候
[00:14:49.760 --> 00:14:51.760]  我們就願意信服
[00:14:51.760 --> 00:14:53.760]  我們知道我們的主呢
[00:14:53.760 --> 00:14:55.760]  能夠做一些事情
[00:14:55.760 --> 00:14:57.760]  我記得在少年時代呢
[00:14:57.760 --> 00:14:59.760]  唱過一首歌《He's Able》
[00:14:59.760 --> 00:15:03.760]  這首歌要唱英文或中文就不太行
[00:15:03.760 --> 00:15:05.760]  變成像粗口歌一樣
[00:15:05.760 --> 00:15:07.760]  He's Able, He's Able
[00:15:07.760 --> 00:15:09.760]  大家記不記得這首歌了
[00:15:09.760 --> 00:15:14.760]  神是能夠做一些事情
[00:15:14.760 --> 00:15:16.760]  He can do everything
[00:15:16.760 --> 00:15:19.760]  每一件事神都可以做的
[00:15:19.760 --> 00:15:22.760]  但問題是祂願不願意做
[00:15:22.760 --> 00:15:24.760]  很簡單的舉個例子
[00:15:24.760 --> 00:15:30.760]  當你的小朋友要出去旅行
[00:15:30.760 --> 00:15:33.760]  就問你拿錢
[00:15:33.760 --> 00:15:38.760]  媽媽可不可以給我300鎊
[00:15:38.760 --> 00:15:40.760]  讓我可以鬆動一點
[00:15:40.760 --> 00:15:46.760]  其實祂知道你的財富一定不止300鎊
[00:15:46.760 --> 00:15:49.760]  你一定有能力去給他
[00:15:49.760 --> 00:15:51.760]  問題是你願不願意給他
[00:15:51.760 --> 00:15:55.760]  那陣子做事不聽話
[00:15:55.760 --> 00:15:56.760]  令你這麼生氣
[00:15:56.760 --> 00:15:58.760]  當然不會給你
[00:15:58.760 --> 00:16:01.760]  但這陣子你挺乖的
[00:16:01.760 --> 00:16:02.760]  挺聽話的
[00:16:02.760 --> 00:16:03.760]  好啦好啦
[00:16:03.760 --> 00:16:06.760]  你這麼乖的獎勵就給你300鎊
[00:16:06.760 --> 00:16:08.760]  不是你有沒有這個能力
[00:16:08.760 --> 00:16:09.760]  你是有的
[00:16:09.760 --> 00:16:11.760]  問題是你願不願意
[00:16:11.760 --> 00:16:13.760]  神都是這樣的
[00:16:13.760 --> 00:16:16.760]  今天神絕對有能力去做任何事
[00:16:16.760 --> 00:16:20.760]  但問題是祂願不願意做這些事呢
[00:16:20.760 --> 00:16:24.760]  祂一定是出於祂的智慧
[00:16:24.760 --> 00:16:25.760]  祂的愛心
[00:16:25.760 --> 00:16:27.760]  為我們安排是最好的
[00:16:27.760 --> 00:16:30.760]  所以今天我們一定要去禱告
[00:16:30.760 --> 00:16:32.760]  尋求神的心意
[00:16:32.760 --> 00:16:33.760]  而透過禱告
[00:16:33.760 --> 00:16:36.760]  我們的神會給我們有所啟迪
[00:16:36.760 --> 00:16:37.760]  這樣的時候
[00:16:37.760 --> 00:16:40.760]  我們就會知道神是怎樣
[00:16:40.760 --> 00:16:42.760]  於是我們就有熱切的心
[00:16:42.760 --> 00:16:44.760]  去為神來拜上
[00:16:44.760 --> 00:16:47.760]  所以我們不可以輕忽我們的祈禱
[00:16:47.760 --> 00:16:49.760]  我們需要更多的禱告
[00:16:49.760 --> 00:16:51.760]  面對不同的挑戰
[00:16:51.760 --> 00:16:52.760]  困難
[00:16:52.760 --> 00:16:53.760]  和壓力
[00:16:53.760 --> 00:16:54.760]  好啦
[00:16:54.760 --> 00:16:56.760]  我們都主要看看
[00:16:56.760 --> 00:16:59.760]  這一篇很偉大的祈禱
[00:16:59.760 --> 00:17:03.760]  剛才我們看過了
[00:17:03.760 --> 00:17:05.760]  就是祂對神信心的確認
[00:17:05.760 --> 00:17:08.760]  祂絕對相信神的能力
[00:17:08.760 --> 00:17:11.760]  祂是相信耶和華天上的神
[00:17:11.760 --> 00:17:13.760]  是大而可畏的神
[00:17:13.760 --> 00:17:15.760]  祂相信神是滿有能力
[00:17:15.760 --> 00:17:16.760]  是掌管一切
[00:17:16.760 --> 00:17:19.760]  而且是可敬可畏的
[00:17:19.760 --> 00:17:21.760]  絕對不要輕忽這件事
[00:17:21.760 --> 00:17:23.760]  今天我們輕忽了神的權能
[00:17:23.760 --> 00:17:26.760]  以致我們有時候隨便輕率
[00:17:26.760 --> 00:17:29.760]  但又不是遙不可及的
[00:17:29.760 --> 00:17:30.760]  不是高高在上
[00:17:30.760 --> 00:17:31.760]  完全不理我們
[00:17:31.760 --> 00:17:33.760]  不是那些高官
[00:17:33.760 --> 00:17:35.760]  因為祂是信實
[00:17:35.760 --> 00:17:36.760]  守約
[00:17:36.760 --> 00:17:38.760]  和施慈愛
[00:17:38.760 --> 00:17:42.760]  這三大範疇是很重要的
[00:17:42.760 --> 00:17:44.760]  我們禱告之前
[00:17:44.760 --> 00:17:46.760]  我們有沒有想一想
[00:17:46.760 --> 00:17:48.760]  我們的神是一個怎樣的神呢
[00:17:48.760 --> 00:17:50.760]  如果我們能先去想一想
[00:17:50.760 --> 00:17:52.760]  我們的神是一個怎樣的神的時候
[00:17:52.760 --> 00:17:54.760]  我們的禱告是很不同的
[00:17:54.760 --> 00:17:56.760]  神是一位尊貴滿有能力的神
[00:17:56.760 --> 00:17:58.760]  我們就不會躺在床上
[00:17:58.760 --> 00:17:59.760]  去祈禱
[00:17:59.760 --> 00:18:00.760]  除非你重病
[00:18:00.760 --> 00:18:03.760]  我們的禱告的態度和內容
[00:18:03.760 --> 00:18:04.760]  都會有所不同
[00:18:04.760 --> 00:18:07.760]  更加讓我們的信心得以增加
[00:18:07.760 --> 00:18:08.760]  好啦
[00:18:08.760 --> 00:18:10.760]  第二方面就是代求
[00:18:10.760 --> 00:18:12.760]  祂就是求神來
[00:18:12.760 --> 00:18:16.760]  赦免了其他人的罪
[00:18:16.760 --> 00:18:17.760]  我們不讀這篇經文
[00:18:17.760 --> 00:18:20.760]  大家可以去看第六到第八節
[00:18:20.760 --> 00:18:21.760]  很清楚
[00:18:21.760 --> 00:18:23.760]  好像一人做事一人當
[00:18:23.760 --> 00:18:26.760]  但罪其實是會禍及他人的
[00:18:26.760 --> 00:18:27.760]  會言及下一代
[00:18:27.760 --> 00:18:29.760]  甚至是更軟弱
[00:18:29.760 --> 00:18:32.760]  但是代禱禱告
[00:18:32.760 --> 00:18:34.760]  絕對不是說
[00:18:34.760 --> 00:18:38.760]  我們是會來得及做的
