
[00:00:00.000 --> 00:00:01.200]  好 大家早上好
[00:12:38.800 --> 00:12:42.800]  而沒錢差不多做不了事情的話
[00:12:42.800 --> 00:12:44.800]  那我就會問
[00:12:44.800 --> 00:12:47.960]  原來教會是一個
[00:12:47.960 --> 00:12:52.440]  好像一首流行歌曲的歌詞這麼說
[00:12:52.440 --> 00:12:55.360]  No money no talk
[00:12:55.360 --> 00:12:58.520]  有沒有聽過
[00:12:58.520 --> 00:13:02.360]  No money no talk
[00:13:02.360 --> 00:13:04.840]  來吧
[00:13:04.840 --> 00:13:06.320]  有錢就有得來
[00:13:06.320 --> 00:13:07.640]  沒錢沒得來
[00:13:07.640 --> 00:13:09.200]  是不是這樣
[00:13:09.200 --> 00:13:12.200]  我講了一大堆東西其實想說
[00:13:12.200 --> 00:13:14.600]  其實今天的教會很多的信徒
[00:13:14.600 --> 00:13:17.960]  其實有很多東西箍綁著他們的思維
[00:13:17.960 --> 00:13:19.920]  認為教會只有一種模式
[00:13:19.920 --> 00:13:21.120]  一種的信仰
[00:13:21.120 --> 00:13:22.600]  一種的教導
[00:13:22.600 --> 00:13:23.920]  一種的思維
[00:13:23.920 --> 00:13:25.400]  沒有了這種思維
[00:13:25.400 --> 00:13:27.560]  沒有了這個單一的思想
[00:13:27.560 --> 00:13:31.600]  這個就不是教會
[00:13:31.600 --> 00:13:33.280]  甚至有很多人認為
[00:13:33.280 --> 00:13:35.920]  信主的人一定要怎麼樣
[00:13:35.920 --> 00:13:38.840]  要很高調地去傳主的福音
[00:13:38.840 --> 00:13:42.360]  甚至很高調地表揚給其他人知道
[00:13:42.360 --> 00:13:47.280]  我是一個信徒
[00:13:47.280 --> 00:13:49.360]  這種的思想
[00:13:49.360 --> 00:13:54.200]  其實是對上帝傳導的功夫的一種侮辱
[00:13:54.200 --> 00:13:58.040]  而今天我們去看這段聖經
[00:13:58.040 --> 00:14:00.640]  這段聖經我相信馬太來到這裡
[00:14:00.640 --> 00:14:04.920]  是要向很多的人
[00:14:04.920 --> 00:14:09.640]  去將我們去刮醒
[00:14:09.640 --> 00:14:11.760]  然後我們要重新看一下
[00:14:11.760 --> 00:14:13.960]  信主的人
[00:14:13.960 --> 00:14:16.520]  真正信主的人
[00:14:16.520 --> 00:14:19.400]  那種的多樣化
[00:14:19.400 --> 00:14:24.440]  打破很多我們稱之為信仰的paradigm
[00:14:24.440 --> 00:14:26.280]  框框
[00:14:26.280 --> 00:14:27.760]  走出了那個框框
[00:14:27.760 --> 00:14:30.200]  不是代表不信主
[00:14:30.200 --> 00:14:33.720]  不代表那個人不傳導
[00:14:33.720 --> 00:14:35.640]  而是讓我們去看看
[00:14:35.640 --> 00:14:38.480]  一個真真正正的實質信主的人
[00:14:38.480 --> 00:14:39.640]  他的生命是怎樣
[00:14:39.640 --> 00:14:42.440]  所以今天我和大家一起思想的這段經文
[00:14:42.440 --> 00:14:44.440]  馬太福音第27章
[00:14:44.440 --> 00:14:46.320]  第57至61節
[00:14:46.320 --> 00:14:51.320]  我給了一個標題 叫做「沉實的門徒」
[00:14:51.320 --> 00:14:58.600]  有個英文標題叫做「Solid Disciple」
[00:14:58.600 --> 00:15:02.360]  我們一起再次打開這段聖經去讀一次
[00:15:02.360 --> 00:15:05.520]  不是很長的
[00:15:05.520 --> 00:15:07.080]  很短的經文
[00:15:07.080 --> 00:15:09.520]  也有很多經文越短
[00:15:09.520 --> 00:15:11.640]  那些弟兄姊妹以為自己都知道的
[00:15:11.640 --> 00:15:16.640]  但是原來有很多東西我們在裡面是missing的
[00:15:16.640 --> 00:15:21.720]  請大家一起打開馬太福音第27章
[00:15:21.720 --> 00:15:25.360]  第57至61節
[00:15:25.360 --> 00:15:28.360]  我拿一張大字聖經
[00:15:28.360 --> 00:15:30.080]  開始上課了
[00:15:30.080 --> 00:15:41.160]  「到了晚上,有一個財主,名叫約瑟,是阿里馬太來的,他也是耶穌的門徒。」
[00:15:41.160 --> 00:16:00.320]  「這人去見比拉多,求耶穌的身體,比拉多吩咐給他,約瑟取了身體,用乾淨的細麻布裹好,安放在自己的新墳墓裡,就是他作在盆石裡的。」
[00:16:00.320 --> 00:16:18.320]  「他就把大石滾到墓門口去了,有摩特拉的瑪利亞,和那個瑪利亞在那裡,對著墳墓著著。」
[00:16:18.320 --> 00:16:23.200]  在上文當我們去看回之前我們所講到的經文
[00:16:23.200 --> 00:16:28.960]  就是講到耶穌釘死了在十字架上面
[00:16:28.960 --> 00:16:33.600]  我們也講過這個已經是完成了耶穌基督的預言的第二部分
[00:16:33.600 --> 00:16:36.880]  要進入去第三個部分的開始
[00:16:36.880 --> 00:16:40.880]  叫做復活的片段
[00:16:40.880 --> 00:16:45.360]  當我們聽到這班門徒
[00:16:45.360 --> 00:16:48.960]  縱使聽了耶穌三次的預言
[00:16:48.960 --> 00:16:51.960]  說耶穌在整個的過程當中
[00:16:51.960 --> 00:17:00.920]  怎樣是被捆綁,被戲弄,被虐待,然後被釘死,以至於復活的時候
[00:17:00.920 --> 00:17:04.520]  這班門徒個個都雞飛狗走
[00:17:04.520 --> 00:17:16.080]  但是卻剩下來的,在最後只有一群的婦女仍然留守去看著耶穌
[00:17:16.080 --> 00:17:19.280]  這段經文今天我們去看的時候
[00:17:19.280 --> 00:17:24.800]  很多時候信徒就會很快跳過去,並且他們會覺得是很順理成章的事情
[00:17:24.800 --> 00:17:29.360]  但是如果當我們仔細去想清楚的時候
[00:17:29.360 --> 00:17:31.480]  我們就會問
[00:17:31.480 --> 00:17:38.040]  為什麼馬太要在這個時候既再有一個財主叫做約瑟呢
[00:17:38.040 --> 00:17:45.480]  第二,這個約瑟為什麼可以這麼輕易走到去比拉多的面前呢
[00:17:45.480 --> 00:17:52.640]  而且他留在比拉多的面前還可以要耶穌的身體
[00:17:52.640 --> 00:17:56.720]  而比拉多也很順順地把身體給了他
[00:17:56.720 --> 00:17:59.440]  你有沒有想過一連串的問題
[00:17:59.440 --> 00:18:02.760]  為什麼會是這樣呢
[00:18:02.760 --> 00:18:04.800]  就算是死囚也好
[00:18:04.800 --> 00:18:06.480]  要領他的身體
[00:18:06.480 --> 00:18:13.560]  都未輪到一個我們都不知道是屈水的人叫做財主約瑟
[00:18:13.560 --> 00:18:15.280]  還有這個人很特別
[00:18:15.280 --> 00:18:20.760]  這個人很遠而來,這個人是從阿里米泰而來的
[00:18:20.760 --> 00:18:22.680]  哪個地方來的?
[00:18:22.680 --> 00:18:24.840]  Where is it?
[00:18:24.840 --> 00:18:26.800]  我們覺得好像很順理成章
[00:18:26.800 --> 00:18:30.320]  接著他就把耶穌包好身體
[00:18:30.320 --> 00:18:33.160]  跌症好,然後就放在自己的墳墓安放
[00:18:33.160 --> 00:18:38.320]  歌功頌德,把這個約瑟唱好
[00:18:38.320 --> 00:18:42.240]  基督教很多時候是這樣的信仰
[00:18:42.240 --> 00:18:47.880]  但是我們為什麼要馬太在這裡有一連串這樣的介紹
[00:18:47.880 --> 00:18:50.440]  這樣的陳述呢
[00:18:50.440 --> 00:18:52.480]  我們逐一去看一下
[00:18:52.480 --> 00:18:55.560]  而這個過程的記載
[00:18:55.560 --> 00:18:58.360]  也都讓我們今天作為信徒
[00:18:58.360 --> 00:19:04.760]  應該打開很多我們固有的一些信仰的框框
[00:19:04.760 --> 00:19:10.400]  上個星期我講到的時候談及到有一個經文
[00:19:10.400 --> 00:19:17.880]  就是說到這個耶穌被釘死在十字架上面之後
[00:19:17.880 --> 00:19:22.400]  我們就見到在第54節說有一個百夫長
[00:19:22.400 --> 00:19:28.200]  和他同手的士兵在看著耶穌
[00:19:28.200 --> 00:19:29.840]  見到地震
[00:19:29.840 --> 00:19:35.080]  接著就有一連串所講到的這些的墓
[00:19:35.080 --> 00:19:37.360]  怎樣擦開等等
[00:19:37.360 --> 00:19:38.560]  他極其害怕
[00:19:38.560 --> 00:19:42.920]  於是乎就講了這真是神的兒子
[00:19:42.920 --> 00:19:45.800]  有多人很順理成章就說
[00:19:45.800 --> 00:19:52.640]  這段聖經講到的就一定就是看守著耶穌那些兵丁
[00:19:52.640 --> 00:19:53.760]  我不否定的
[00:19:53.760 --> 00:19:57.240]  這裡都寫明了這幫人是看守著耶穌基督的人
[00:19:57.240 --> 00:20:00.080]  不過這個人在聖經裡面
[00:20:00.080 --> 00:20:06.320]  是刻意馬太講到是那一位百夫長
[00:20:06.320 --> 00:20:09.760]  於是乎大家在上個星期聽到我講到
[00:20:09.760 --> 00:20:12.520]  這個那百夫長是指哪一個百夫長
[00:20:12.520 --> 00:20:17.040]  我說在《馬太福音》裡面最有可能所記載到
[00:20:17.040 --> 00:20:19.600]  就應該在第八章裡面所提及
[00:20:19.600 --> 00:20:23.360]  那個要救他家中有一個的僕人
[00:20:23.360 --> 00:20:25.120]  有個年輕的僕人
[00:20:25.120 --> 00:20:30.880]  甚至是他手下的一位百夫長
[00:20:30.880 --> 00:20:34.120]  於是乎有些人就會討論到就說
[00:20:34.120 --> 00:20:37.440]  黃牧師你這樣講你有沒有理據
[00:20:37.440 --> 00:20:39.280]  我說我理據就在聖經而已
[00:20:39.280 --> 00:20:40.960]  聖經講在《馬太福音》
[00:20:40.960 --> 00:20:45.240]  對上講的百夫長就只有九個而已
[00:20:45.240 --> 00:20:47.960]  加上《馬太福音》的結構
[00:20:47.960 --> 00:20:52.280]  有一個叫做所謂交叉式的結構
[00:20:52.280 --> 00:20:57.120]  但有些人他很難因為他聽了很多年
[00:20:57.120 --> 00:20:59.920]  都認為這個只是丁丁其中另一個
[00:20:59.920 --> 00:21:03.600]  他跟著在悔改認罪悔改
[00:21:03.600 --> 00:21:06.840]  他不能夠接受第八章裡面所講的東西
[00:21:06.840 --> 00:21:08.280]  這個不是錯
[00:21:08.280 --> 00:21:10.040]  因為很多時候我們基督有很多
[00:21:10.040 --> 00:21:13.280]  傳統的思維已經綁死了我們
[00:21:13.280 --> 00:21:14.760]  好像今天這段聖經
[00:21:14.760 --> 00:21:17.960]  我剛才一連串開始講到這個財主約瑟
[00:21:17.960 --> 00:21:20.720]  為什麼他又可以來領耶穌基督的身體
[00:21:20.720 --> 00:21:23.320]  我們覺得很自然不過而已
[00:21:23.320 --> 00:21:26.280]  有人死有人領一條屍體埋葬
[00:21:26.280 --> 00:21:29.200]  但他是否配受呢
[00:21:29.200 --> 00:21:31.800]  而《馬太福音》寫這連串的是什麼目的呢
[00:21:31.800 --> 00:21:34.360]  我們仔細看看第一部分
[00:21:34.360 --> 00:21:36.520]  我們看第57節
[00:21:36.520 --> 00:21:41.080]  我們看到這一位是一位很難得的信徒
[00:21:41.080 --> 00:21:42.560]  我再重申一次
[00:21:42.560 --> 00:21:44.800]  這一位是一位很難得的信徒
[00:21:44.800 --> 00:21:46.440]  英文我甚至給一個標題
[00:21:46.440 --> 00:21:49.760]  an extraordinary Christian
[00:21:49.760 --> 00:21:53.160]  我們看看這位信徒有多難得
[00:21:53.160 --> 00:21:55.080]  57節
[00:21:55.080 --> 00:21:56.800]  到了晚上
[00:21:56.800 --> 00:22:00.360]  有一個財主名叫約瑟
[00:22:00.360 --> 00:22:03.240]  是阿利米泰來的
[00:22:03.240 --> 00:22:08.640]  他也是耶穌的門徒
[00:22:08.640 --> 00:22:10.040]  精彩了
[00:22:10.040 --> 00:22:13.360]  在這段聖經的裏面
[00:22:13.360 --> 00:22:16.200]  在《馬太福音》裏面經常講錢的
[00:22:16.200 --> 00:22:18.520]  特別有錢的
[00:22:18.520 --> 00:22:20.200]  我們雖然不是很有錢的人
[00:22:20.200 --> 00:22:23.520]  但是至少我們這裏屬於中產階級
[00:22:23.520 --> 00:22:26.040]  我們在加拿大來算
[00:22:26.040 --> 00:22:27.360]  《馬太福音》講很多錢的
[00:22:27.360 --> 00:22:30.680]  為什麼呢 馬太本身就是一個稅吏
[00:22:30.680 --> 00:22:34.040]  稅吏最精明的是什麼呢
[00:22:34.040 --> 00:22:35.840]  錢
[00:22:35.840 --> 00:22:39.320]  收錢的 天天掌握錢的
[00:22:39.320 --> 00:22:42.240]  所以當誰有錢誰沒有錢
[00:22:42.240 --> 00:22:47.600]  他們信仰的狀態對於馬太來看是很敏感的
[00:22:47.600 --> 00:22:50.520]  而且他們也可以從這個角度裏面
[00:22:50.520 --> 00:22:55.880]  去否白一些我們一般信徒一直有的誤會
[00:22:55.880 --> 00:23:00.080]  譬如在《馬太福音》第十九章二十三節
[00:23:00.080 --> 00:23:02.680]  如果大家有聖經的我們一起打開
[00:23:02.680 --> 00:23:07.800]  《馬太福音》第十九章二十三節裏面
[00:23:07.800 --> 00:23:14.560]  耶穌曾經怎樣對門徒講到
[00:23:14.560 --> 00:23:18.680]  財主的經歷是怎樣
