
[00:00:00.000 --> 00:00:03.620]  菩提神保佑我們在聆聽主的說話以外
[00:07:46.760 --> 00:07:54.200]  在過去我們看過很多很多的經文
[00:07:54.200 --> 00:07:58.920]  談論到有關於生與死或者復活等等的問題
[00:07:58.920 --> 00:08:02.120]  包括《但義理書》我們會去看的
[00:08:02.120 --> 00:08:06.920]  但是來到哥林多前書
[00:08:06.920 --> 00:08:13.240]  保羅去談論到有關於生與死與及復活
[00:08:13.240 --> 00:08:17.640]  似乎是將所有整幅零零碎碎的圖畫
[00:08:17.640 --> 00:08:20.840]  合而為一讓我們看出那個意義
[00:08:20.840 --> 00:08:23.640]  這份聖經講什麼呢?前文
[00:08:23.640 --> 00:08:27.640]  前文是談論到有關於復活之後
[00:08:27.640 --> 00:08:30.520]  究竟有一個什麼樣的身體
[00:08:30.520 --> 00:08:33.880]  為什麼會有一個這樣的討論呢?
[00:08:33.880 --> 00:08:36.360]  其實涉及於教會
[00:08:36.360 --> 00:08:38.840]  在特別哥林多教會當時
[00:08:38.840 --> 00:08:40.120]  有一些人
[00:08:40.120 --> 00:08:43.640]  可能一派或者很多派的人士
[00:08:43.640 --> 00:08:47.080]  他們將耶穌基督復活
[00:08:47.080 --> 00:08:48.360]  全息
[00:08:48.360 --> 00:08:50.120]  成為好像
[00:08:50.120 --> 00:08:55.640]  猶如今天所說的一種罪得釋放的狀態
[00:08:55.640 --> 00:08:58.600]  但是這個罪的釋放
[00:08:58.600 --> 00:09:03.560]  他就更進一步去指到其實是從肉體脫離
[00:09:03.560 --> 00:09:06.760]  人可以透著信了耶穌之後
[00:09:06.760 --> 00:09:12.360]  再不受這個罪的肉體所捆綁著
[00:09:12.360 --> 00:09:15.880]  因為他認為犯罪是因為肉體
[00:09:15.880 --> 00:09:18.120]  因為人的情慾
[00:09:18.120 --> 00:09:20.360]  人身體有需要
[00:09:20.360 --> 00:09:23.080]  而信了耶穌之後
[00:09:23.080 --> 00:09:26.280]  就能夠讓人脫離這個身體
[00:09:26.280 --> 00:09:29.320]  靈與身體分開
[00:09:29.320 --> 00:09:32.040]  構成了一種很早期
[00:09:32.040 --> 00:09:34.760]  我們所看的類似
[00:09:34.760 --> 00:09:38.280]  這個諾斯底主義的哲學思想
[00:09:38.280 --> 00:09:41.400]  流傳在教會裡面
[00:09:41.400 --> 00:09:45.960]  保羅收到哥林多教會的書信之後
[00:09:45.960 --> 00:09:48.680]  發覺他們有這樣的思想
[00:09:48.680 --> 00:09:54.920]  而不合耶穌基督這個死與復活的主題
[00:09:54.920 --> 00:09:57.880]  因此來到這個部份
[00:09:57.880 --> 00:10:04.680]  他強調有關於復活的意義
[00:10:04.680 --> 00:10:10.120]  耶穌的死是承擔罪
[00:10:10.120 --> 00:10:16.440]  但耶穌的復活卻是一場聖像的宣言
[00:10:16.440 --> 00:10:23.080]  當耶穌的復活構成了德性的結果之後
[00:10:23.080 --> 00:10:28.200]  就能夠涵括所有同樣相信耶穌基督的人
[00:10:28.200 --> 00:10:32.520]  可以進入到這個德性的位份
[00:10:32.520 --> 00:10:36.200]  所以當我們在這段聖經裡面
[00:10:36.200 --> 00:10:39.960]  看到保羅的介紹的時候
[00:10:39.960 --> 00:10:42.920]  他就要讓我們重新回到
[00:10:42.920 --> 00:10:48.200]  耶穌基督的生命帶來的改變
[00:10:48.200 --> 00:10:52.840]  尤其是祂為我們每個人帶來的改變
[00:10:52.840 --> 00:10:55.240]  雖然身體死了
[00:10:55.240 --> 00:11:00.440]  但卻可以連身體都同時復活了
[00:11:00.440 --> 00:11:06.360]  在這個我們稱之為一個雙重的條件之下
[00:11:06.360 --> 00:11:09.000]  信徒同樣相信耶穌基督的
[00:11:09.000 --> 00:11:11.960]  同樣好像耶穌基督
[00:11:11.960 --> 00:11:17.720]  不單止靈與上帝再次結連起來
[00:11:17.720 --> 00:11:20.520]  並且祂的身體同樣會復活
[00:11:20.520 --> 00:11:24.600]  而這個復活卻是讓我們有一個新的意義
[00:11:24.600 --> 00:11:27.080]  帶來活在這個地上
[00:11:27.080 --> 00:11:29.800]  所以今天我們看這段聖經
[00:11:29.800 --> 00:11:34.360]  其實基本上保羅是要宣告給我們知道
[00:11:34.360 --> 00:11:37.480]  每一個相信耶穌基督的人
[00:11:37.480 --> 00:11:42.360]  他們的人的生命應該有同樣
[00:11:42.360 --> 00:11:45.320]  好像基督的形象一樣
[00:11:45.320 --> 00:11:51.560]  基督的形象是包括由塵土所構成的人的身體
[00:11:51.560 --> 00:11:57.960]  以及屬天的人應有的靈性的生命的合體
[00:11:57.960 --> 00:12:01.000]  怎樣可以做到呢?
[00:12:01.000 --> 00:12:03.240]  所以這段聖經是很難解的
[00:12:03.240 --> 00:12:05.320]  這段是不容易解的聖經
[00:12:05.320 --> 00:12:10.760]  大部份的大英姐妹讀完以為自己明白
[00:12:10.760 --> 00:12:14.680]  但其實這段聖經裏面有一個很重要的訊息
[00:12:14.680 --> 00:12:16.920]  我們逐步一步去看
[00:12:16.920 --> 00:12:18.520]  第一部份
[00:12:18.520 --> 00:12:22.840]  從第五十節至第五十三節
[00:12:22.840 --> 00:12:24.280]  在這裏我們看見
[00:12:24.280 --> 00:12:35.320]  原來復活這件事是為所有人帶來人生的轉折點
[00:12:35.320 --> 00:12:39.960]  首先我要大家明白一點
[00:12:39.960 --> 00:12:49.480]  復活不是只有基督徒才會復活
[00:12:49.480 --> 00:12:52.840]  聽起來可能會很詫異
[00:12:52.840 --> 00:12:59.480]  但如果我們再次重新認真去看聖經裏面的介紹
[00:12:59.480 --> 00:13:05.800]  復活並非只有基督徒才有的專利
[00:13:05.800 --> 00:13:11.720]  我們一起打開但爾里書第十二章第一節看看好不好
[00:13:11.720 --> 00:13:16.920]  剛剛我們才說完但爾里書沒多久
[00:13:16.920 --> 00:13:21.320]  但爾里書就說了這一點
[00:13:21.320 --> 00:13:26.120]  我們一起打開但爾里書
[00:13:26.120 --> 00:13:35.720]  十二章
[00:13:35.720 --> 00:13:40.040]  找到沒有?十二章第一和第二節
[00:13:40.040 --> 00:13:41.800]  我們一起讀
[00:13:41.800 --> 00:13:43.800]  這裏怎樣說?
[00:13:43.800 --> 00:13:51.240]  那時保佑你本國之民的天使長米加勒必站起來
[00:13:51.240 --> 00:13:59.080]  並且有大艱難從上國以來直到此時沒有這樣的
[00:13:59.080 --> 00:14:05.240]  你本國的民眾凡名錄在冊上的必得拯救
[00:14:05.240 --> 00:14:09.720]  誰在塵埃中的必有多人復蘇
[00:14:09.720 --> 00:14:17.240]  其中有永生的有受羞辱永遠被憎惡的
[00:14:17.240 --> 00:14:20.200]  看不看到?
[00:14:20.200 --> 00:14:22.920]  不是只有基督徒信上帝
[00:14:22.920 --> 00:14:25.720]  我寫了我的名字在生命冊上
[00:14:25.720 --> 00:14:27.800]  我於是乎才有機會復活
[00:14:27.800 --> 00:14:30.200]  不是
[00:14:30.200 --> 00:14:34.520]  所有人都復活
[00:14:34.520 --> 00:14:39.240]  不過基督徒相信主的人的復活
[00:14:39.240 --> 00:14:44.360]  他們多一重的事情會發生在他上面
[00:14:44.360 --> 00:14:46.360]  從這段聖經當中
[00:14:46.360 --> 00:14:51.800]  原來他們會進行一連串的改變
[00:14:51.800 --> 00:14:58.600]  而這些改變是在他的身體上進行了改變
[00:14:58.600 --> 00:15:03.000]  我們看看第五十至第五十三節說什麼
[00:15:03.000 --> 00:15:12.200]  「弟兄們,我告訴你們說,血肉之體不能承受神的國,必扭壞的不能承受不扭壞的。」
[00:15:12.200 --> 00:15:17.400]  這是道出了一個很基本的承受條件
[00:15:17.400 --> 00:15:21.240]  要承受一樣東西你必須要有一個條件
[00:15:21.240 --> 00:15:26.840]  如果你要承受神的國你就必須要有神的國的條件
[00:15:26.840 --> 00:15:32.280]  你才可以承受神國子民的身份
[00:15:32.280 --> 00:15:37.640]  甚至神國子民之後的生活
[00:15:37.640 --> 00:15:39.480]  聖經不停在第五十節說
[00:15:39.480 --> 00:15:42.600]  「我如今擺一件奧秘的事告訴你。」
[00:15:42.600 --> 00:15:44.840]  保羅將一件奧秘的事
[00:15:44.840 --> 00:15:46.600]  奧秘是指一些什麼東西
[00:15:46.600 --> 00:15:51.480]  平日不會很張揚傳開的
[00:15:51.480 --> 00:15:54.040]  同樣的字眼用在《達爾利書》裡面
[00:15:54.040 --> 00:15:56.040]  也都說到一些東西是包裝的
[00:15:56.040 --> 00:15:57.080]  封嵌了的
[00:15:57.080 --> 00:16:01.960]  要在某個時間才會告訴你的
[00:16:01.960 --> 00:16:05.560]  這個奧秘
[00:16:05.560 --> 00:16:08.840]  要有條件才可以拿到這個奧秘
[00:16:08.840 --> 00:16:10.280]  這個奧秘是什麼?
[00:16:10.280 --> 00:16:18.680]  他說「我們不是都要睡覺,乃是要改變。」
[00:16:18.680 --> 00:16:21.960]  第一個聖經的難題
[00:16:21.960 --> 00:16:24.280]  在解釋這段聖經裡面
[00:16:24.280 --> 00:16:33.240]  單單這一句話就有四種不同的翻譯
[00:16:33.240 --> 00:16:37.400]  為了免卻大家的混亂
[00:16:37.400 --> 00:16:40.040]  所以我沒有將那四種的翻譯
[00:16:40.040 --> 00:16:43.880]  去將它詳細層列出來
[00:16:43.880 --> 00:16:46.920]  但是如果你們有興趣去看的話
[00:16:46.920 --> 00:16:51.640]  我會鼓勵你們去看一本聖經的譯本
[00:16:51.640 --> 00:16:55.000]  叫《New English Translation》
[00:16:55.000 --> 00:17:01.000]  是特別為了這個地方作了一個註腳
[00:17:01.000 --> 00:17:03.640]  將四種不同的解釋
[00:17:03.640 --> 00:17:07.880]  都同樣講了給我們知道
[00:17:07.880 --> 00:17:09.560]  說什麼呢?
[00:17:09.560 --> 00:17:14.040]  「你們不是都要睡覺,乃是要改變。」
[00:17:14.040 --> 00:17:17.320]  「睡覺」首先這個字眼在聖經裡面
[00:17:17.320 --> 00:17:19.800]  是指死亡
[00:17:19.800 --> 00:17:22.120]  保羅在這裡所說的
[00:17:22.120 --> 00:17:29.080]  「我們不是都要全部死亡,乃是要改變。」
[00:17:29.080 --> 00:17:35.800]  前文我們才講到那個所謂承受的條件
[00:17:35.800 --> 00:17:37.800]  我們本來的狀態是什麼?
[00:17:37.800 --> 00:17:40.760]  我們是一個血肉肢體來的
[00:17:40.760 --> 00:17:43.560]  我們是一個會扭壞的身體來的
[00:17:43.560 --> 00:17:45.800]  為什麼?在《創世紀》已經講了
[00:17:45.800 --> 00:17:47.320]  因為人的犯罪
[00:17:47.320 --> 00:17:50.600]  所以人的身體已經經歷死亡
[00:17:50.600 --> 00:17:53.720]  所以保羅在這裡針對死亡
[00:17:53.720 --> 00:17:55.880]  「你不是要死」
[00:17:55.880 --> 00:17:58.200]  《創世紀》才講你要死
[00:17:58.200 --> 00:17:59.960]  因為人始早犯罪
[00:17:59.960 --> 00:18:02.440]  影響所有人都是要在死亡的裡面
[00:18:02.440 --> 00:18:06.200]  但是為什麼這裡說你不需要死?
[00:18:06.200 --> 00:18:07.560]  是不是真的死?
[00:18:07.560 --> 00:18:12.040]  其實這裡所講到的意思是什麼呢?
[00:18:12.040 --> 00:18:13.800]  就是講給我們知道
[00:18:13.800 --> 00:18:17.080]  我們作為信徒的
[00:18:17.080 --> 00:18:19.640]  我們的死
[00:18:19.640 --> 00:18:21.720]  肉身的死
[00:18:21.720 --> 00:18:24.440]  有一個改變的過程
[00:18:24.440 --> 00:18:29.960]  是其他不相信主的人沒有辦法去經歷的
[00:18:29.960 --> 00:18:33.480]  所以他說「乃是要改變」
[00:18:33.480 --> 00:18:36.840]  如果你的身體是死了
[00:18:36.840 --> 00:18:38.360]  好像《創世紀》那種死
[00:18:38.360 --> 00:18:42.120]  現在透過相信耶穌的這個死亡
[00:18:42.120 --> 00:18:46.520]  會使他的身體改變過來
[00:18:46.520 --> 00:18:52.920]  這個是唯獨信主的人才會經歷的事情
[00:18:52.920 --> 00:18:55.480]  如果你沒有這個改變的話
[00:18:55.480 --> 00:18:58.840]  你是根本上沒有辦法
[00:18:58.840 --> 00:19:03.400]  進入到去承受神的國當中
[00:19:03.400 --> 00:19:05.720]  你說是不是?牧師
[00:19:05.720 --> 00:19:08.680]  是不是不變就不承受得了?
[00:19:08.680 --> 00:19:13.080]  我給你一個例子
[00:19:13.080 --> 00:19:17.560]  有沒有試過煮東西吃?
[00:19:17.560 --> 00:19:21.480]  煮東西吃你通常有些東西要放油的
[00:19:21.480 --> 00:19:25.000]  那你是不是燒紅了鍋?
[00:19:25.000 --> 00:19:27.160]  然後才攤上微微沒那麼熱
[00:19:27.160 --> 00:19:32.120]  就灑些熱油、灑些冷油下去,是不是?
[00:19:32.120 --> 00:19:35.160]  但是如果在這個時候
[00:19:35.160 --> 00:19:38.360]  你倒些水下去會怎樣?
[00:19:38.360 --> 00:19:40.920]  嘩!彈到七彩
[00:19:40.920 --> 00:19:44.040]  如果我在家裡我一定叫救命
[00:19:44.040 --> 00:19:47.720]  因為要做很久,要擦很久
[00:19:47.720 --> 00:19:51.000]  水和油混在一起
[00:19:51.000 --> 00:19:53.080]  同樣道理你不用用熱油
[00:19:53.080 --> 00:19:57.320]  用冷油倒進冷水裡
[00:19:57.320 --> 00:20:00.360]  我無論你怎樣攪都好
[00:20:00.360 --> 00:20:03.720]  它都不會混在一起
[00:20:03.720 --> 00:20:07.080]  情況就很類似
[00:20:07.080 --> 00:20:12.360]  當一個人如果你和神的生命沒有條件的時候
[00:20:12.360 --> 00:20:16.440]  你是融在一起的
[00:20:16.440 --> 00:20:22.440]  用廣東人一句話叫「話不投機半句多」
[00:20:22.440 --> 00:20:27.560]  如果你和上帝的心態、屬靈的狀態
[00:20:27.560 --> 00:20:30.840]  沒有同樣的條件
[00:20:30.840 --> 00:20:34.760]  我就算讓你進到天國裡面
[00:20:34.760 --> 00:20:39.560]  你和上帝都沒話說
[00:20:39.560 --> 00:20:41.880]  所以保羅在這裡強調一件事
[00:20:41.880 --> 00:20:45.960]  我們每一個人雖然肉身好像會死
[00:20:45.960 --> 00:20:47.960]  但是原來這個死不是帶去
[00:20:47.960 --> 00:20:50.680]  最終和上帝脫離的那種死亡
[00:20:50.680 --> 00:20:51.880]  而是會有改變
[00:20:51.880 --> 00:21:00.360]  改變成為配合、符合上帝天國的狀態
[00:21:00.360 --> 00:21:03.400]  這個稱之為信主
[00:21:03.400 --> 00:21:08.440]  但是這個信不是可以拖延的
[00:21:08.440 --> 00:21:10.760]  再看第52節
[00:21:10.760 --> 00:21:24.360]  「就在一煞時,斬眼之間,號筒末次吹響的時候,因號筒要響,死人要復活,成為不朽為的,我們也要改變。」
[00:21:24.360 --> 00:21:25.880]  還沒停,怎樣改變?
[00:21:25.880 --> 00:21:31.880]  「這必朽為的,總要變成不朽為的,這必死的,總變成不死的。」
[00:21:31.880 --> 00:21:34.440]  原來這裡說給我們知道
[00:21:34.440 --> 00:21:36.680]  有一連串的改變
[00:21:36.680 --> 00:21:39.560]  因著你相信即使你死了那一刻
[00:21:39.560 --> 00:21:43.160]  然後有一個突然的改變
[00:21:43.160 --> 00:21:50.280]  這個改變是「一煞時,斬眼之間」
[00:21:50.280 --> 00:21:55.080]  什麼意思呢?
[00:21:55.080 --> 00:22:02.760]  就是你等都沒得等
[00:22:02.760 --> 00:22:05.320]  今天很多人當你傳福音
[00:22:05.320 --> 00:22:06.600]  甚至基督徒也好
[00:22:06.600 --> 00:22:07.880]  或者教徒
[00:22:07.880 --> 00:22:09.160]  基督教的教徒
[00:22:09.160 --> 00:22:10.680]  我要強調
[00:22:10.680 --> 00:22:13.000]  你跟他說信主的事情
[00:22:13.000 --> 00:22:17.880]  或者追求認識真理的事情
[00:22:17.880 --> 00:22:21.960]  他們不是很理睬你的
[00:22:21.960 --> 00:22:25.800]  你就會帶著愛心的跟他說
[00:22:25.800 --> 00:22:27.080]  弟兄或者姐妹
[00:22:27.080 --> 00:22:29.640]  你都信了主了
[00:22:29.640 --> 00:22:34.760]  你自己都信了主,受了洗了
[00:22:34.760 --> 00:22:37.320]  為什麼不見你回來查經
[00:22:37.320 --> 00:22:39.880]  又不回來祈禱會
[00:22:39.880 --> 00:22:43.720]  弟兄姐妹去傾談聖經的時候
[00:22:43.720 --> 00:22:45.000]  學習、分享
[00:22:45.000 --> 00:22:47.560]  在屬靈生命上經歷
[00:22:47.560 --> 00:22:50.120]  你完全不想參加,為什麼呢?
[00:22:50.120 --> 00:22:51.400]  他通常都會這樣回答你
[00:22:51.400 --> 00:22:53.960]  他就會說
[00:22:53.960 --> 00:22:56.520]  等下先啦
[00:22:56.520 --> 00:22:59.080]  到時先算啦
[00:22:59.080 --> 00:23:02.400]  現在很忙啊
[00:23:02.400 --> 00:23:05.480]  你如果叫人信主也是的
[00:23:05.480 --> 00:23:08.800]  你會跟他說你信主啦
[00:23:08.800 --> 00:23:12.400]  很多人會這樣推你的
[00:23:12.400 --> 00:23:14.440]  我都知道你的主好的
[00:23:14.440 --> 00:23:17.520]  我都知道我是罪人的
[00:23:17.520 --> 00:23:21.100]  等下先啦,等多一會兒先
[00:23:21.100 --> 00:23:24.680]  到時看下怎樣先算啦
[00:23:24.680 --> 00:23:25.960]  我告訴你
[00:23:25.960 --> 00:23:29.040]  不是我告訴你,應該是聖經告訴你
[00:23:29.040 --> 00:23:30.820]  你不用等
[00:23:30.820 --> 00:23:33.900]  沒得你等
[00:23:33.900 --> 00:23:37.740]  你是信就信,你不信就不要信
[00:23:37.740 --> 00:23:41.580]  你不要在這裏等,不要在這裏拖
[00:23:41.580 --> 00:23:45.160]  你是信了你就認真去信,你不要在這裏等
[00:23:45.160 --> 00:23:47.980]  到時看下怎樣先啦
[00:23:47.980 --> 00:23:51.820]  因為我告訴你,到時沒機會讓你等,三時之間
[00:23:51.820 --> 00:23:53.620]  眨眼之時
[00:23:53.620 --> 00:23:55.660]  就出現了,出現什麼呢?
[00:23:55.660 --> 00:23:59.500]  出現號統末次吹響的時候
[00:23:59.500 --> 00:24:02.580]  這句聖經是什麼來的?
[00:24:02.580 --> 00:24:04.880]  圈住它,是你的就
[00:24:04.880 --> 00:24:07.440]  第一個介紹到這段聖經
[00:24:07.440 --> 00:24:10.520]  講到德性的問題
[00:24:10.520 --> 00:24:13.580]  整段聖經裏面有三次提及
[00:24:13.580 --> 00:24:15.880]  德性的問題
[00:24:15.880 --> 00:24:18.180]  是嗎?所以我不見這個字
[00:24:18.180 --> 00:24:20.740]  號統末次吹響的意思
[00:24:20.740 --> 00:24:23.820]  每逢打一場仗在古近東的文化
[00:24:23.820 --> 00:24:26.640]  即或在今時今日都是
[00:24:26.640 --> 00:24:30.220]  打勝仗的時候
[00:24:30.220 --> 00:24:33.280]  勝利一方就會吹響
[00:24:33.280 --> 00:24:35.080]  勝利的號角
[00:24:35.080 --> 00:24:38.660]  場仗未打完,不過你贏定了
[00:24:38.660 --> 00:24:40.720]  勝負已奠定
[00:24:40.720 --> 00:24:42.760]  你就會吹響號角
[00:24:42.760 --> 00:24:44.040]  譬如
[00:24:44.040 --> 00:24:45.840]  你將他的領袖
[00:24:45.840 --> 00:24:47.380]  將他已經
[00:24:47.380 --> 00:24:51.220]  殲滅
[00:24:51.220 --> 00:24:52.500]  就會吹起
[00:24:52.500 --> 00:24:56.580]  末次的響號
[00:24:56.580 --> 00:24:59.920]  原來德性那一刻是
[00:24:59.920 --> 00:25:02.740]  突然間來到的
[00:25:02.740 --> 00:25:04.020]  耶穌基督
[00:25:04.020 --> 00:25:07.600]  所造成的這個生命的改變
[00:25:07.600 --> 00:25:11.180]  讓你可以有個改變的身體符合上帝的
[00:25:11.180 --> 00:25:14.000]  是突然間就來了
[00:25:14.000 --> 00:25:17.580]  不能等,到時再決定
[00:25:17.580 --> 00:25:20.660]  不是這樣
[00:25:20.660 --> 00:25:22.960]  因為這個響號
[00:25:22.960 --> 00:25:24.760]  看清楚這句說話
[00:25:24.760 --> 00:25:26.540]  因這個號
[00:25:26.540 --> 00:25:29.620]  響起的時候
[00:25:29.620 --> 00:25:32.440]  死人就復活成為不留懷的
[00:25:32.440 --> 00:25:34.740]  這裡所指的是哪些死人
[00:25:34.740 --> 00:25:40.620]  是指的是哥林多前書裡面那些受眾,即基督徒
[00:25:40.620 --> 00:25:45.220]  你們會明白到,在這個情況之下,你們要復活就會進入一個
[00:25:45.220 --> 00:25:47.020]  改變的過程
[00:25:47.020 --> 00:25:50.340]  這個改變的過程是由一個
