
[00:00:00.000 --> 00:00:08.000]  今天我們就來學約翰福音的一章十九到二十八節
[00:07:22.000 --> 00:07:24.000]  他們也是在等
[00:07:24.000 --> 00:07:28.000]  那個大衛的後裔是誰
[00:07:28.000 --> 00:07:30.000]  以至於在四百多年前
[00:07:30.000 --> 00:07:32.000]  先知馬拉基也預言了
[00:07:32.000 --> 00:07:37.000]  他說在耶和華在神要拯救和審判的日子之前
[00:07:37.000 --> 00:07:41.000]  必有先知以利亞先來
[00:07:41.000 --> 00:07:44.000]  所以他們也在問
[00:07:44.000 --> 00:07:47.000]  以利亞什麼時候來
[00:07:47.000 --> 00:07:50.000]  以利亞來沒來
[00:07:50.000 --> 00:07:53.000]  所以你看他們在問三個問題
[00:07:53.000 --> 00:07:55.000]  大衛的後裔是誰
[00:07:55.000 --> 00:07:57.000]  像摩西的先知是誰
[00:07:57.000 --> 00:08:00.000]  這個以利亞來不來
[00:08:00.000 --> 00:08:04.000]  所以他們看到施洗約漢
[00:08:04.000 --> 00:08:08.000]  這個人他穿的他吃的
[00:08:08.000 --> 00:08:12.000]  他生活都像先知以利亞
[00:08:12.000 --> 00:08:15.000]  甚至施洗約漢在曠野
[00:08:15.000 --> 00:08:17.000]  傳講這個悔改的道的時候
[00:08:17.000 --> 00:08:21.000]  以至於很多人願意悔改
[00:08:21.000 --> 00:08:26.000]  要來預備他們來預備基督再來的時候
[00:08:26.000 --> 00:08:30.000]  這些人看到這個施洗約漢很厲害
[00:08:30.000 --> 00:08:32.000]  大家都來聽他講道
[00:08:32.000 --> 00:08:34.000]  大家都要來為他受洗
[00:08:34.000 --> 00:08:37.000]  所以自然而然他們就會想到說
[00:08:37.000 --> 00:08:39.000]  他到底是誰
[00:08:39.000 --> 00:08:41.000]  他會不會是基督
[00:08:41.000 --> 00:08:43.000]  他會不會是以利亞
[00:08:43.000 --> 00:08:46.000]  他會不會是那個像摩西的先知
[00:08:46.000 --> 00:08:51.000]  有點像我前幾週在伊蘇有一家新開的奶茶店
[00:08:51.000 --> 00:08:54.000]  我一開始還不知道是奶茶店
[00:08:54.000 --> 00:08:56.000]  但是我第一個看到的
[00:08:56.000 --> 00:08:58.000]  好多人
[00:08:58.000 --> 00:09:00.000]  就是好多好多的人
[00:09:00.000 --> 00:09:02.000]  原來是買一送一
[00:09:02.000 --> 00:09:04.000]  結果我看過去
[00:09:04.000 --> 00:09:06.000]  我是看到了人
[00:09:06.000 --> 00:09:08.000]  我才看到了店
[00:09:08.000 --> 00:09:10.000]  我才看到他們的活動
[00:09:10.000 --> 00:09:12.000]  這些人也是一樣
[00:09:12.000 --> 00:09:15.000]  他看到那麼多人被施洗約漢吸引
[00:09:15.000 --> 00:09:17.000]  他自然而然就要問他說
[00:09:17.000 --> 00:09:20.000]  這個施洗約漢到底是誰
[00:09:20.000 --> 00:09:23.000]  然而我們今天一開始讀到經文
[00:09:23.000 --> 00:09:25.000]  施洗約漢明明白白的
[00:09:25.000 --> 00:09:27.000]  清清楚楚的說
[00:09:27.000 --> 00:09:31.000]  各位 我不是基督
[00:09:31.000 --> 00:09:34.000]  我也不是先知
[00:09:34.000 --> 00:09:36.000]  我也不是以利亞
[00:09:36.000 --> 00:09:39.000]  但是想一想 弟兄姊妹
[00:09:39.000 --> 00:09:42.000]  如果施洗約漢願意
[00:09:42.000 --> 00:09:45.000]  他可以完全有機會
[00:09:45.000 --> 00:09:48.000]  享受這所有的關注
[00:09:48.000 --> 00:09:50.000]  他可以完全有機會
[00:09:50.000 --> 00:09:53.000]  享受這所有的重視
[00:09:53.000 --> 00:09:56.000]  但是施洗約漢沒有
[00:09:56.000 --> 00:09:58.000]  他清清楚楚明明白白的
[00:09:58.000 --> 00:10:00.000]  沒有這個想法
[00:10:00.000 --> 00:10:03.000]  他清楚說 我不是基督
[00:10:03.000 --> 00:10:06.000]  我也不是先知以利亞本人
[00:10:06.000 --> 00:10:09.000]  我也不是那位像摩西的先知
[00:10:09.000 --> 00:10:11.000]  弟兄姊妹 為什麼
[00:10:11.000 --> 00:10:13.000]  因為施洗約漢他清清楚楚
[00:10:13.000 --> 00:10:15.000]  明白自己的身份
[00:10:15.000 --> 00:10:17.000]  施洗約漢明明白白的
[00:10:17.000 --> 00:10:19.000]  記得我們剛開始看的那張照片
[00:10:19.000 --> 00:10:22.000]  他明明知道自己不是救主
[00:10:22.000 --> 00:10:24.000]  他也知道自己不是主角
[00:10:24.000 --> 00:10:28.000]  他只是那位預備道路的人
[00:10:28.000 --> 00:10:30.000]  以至於我們看到
[00:10:30.000 --> 00:10:33.000]  在約翰福音的第三章
[00:10:33.000 --> 00:10:37.000]  施洗約漢用婚禮的畫面
[00:10:37.000 --> 00:10:41.000]  來形容自己跟耶穌的關係
[00:10:41.000 --> 00:10:46.000]  他說 娶新娘的是新郎
[00:10:46.000 --> 00:10:49.000]  新郎的朋友站在一旁聽
[00:10:49.000 --> 00:10:51.000]  聽見新郎的聲音
[00:10:51.000 --> 00:10:53.000]  就歡喜快樂
[00:10:53.000 --> 00:10:55.000]  以至於他能說
[00:10:55.000 --> 00:10:59.000]  他必興亡 我必衰微
[00:10:59.000 --> 00:11:02.000]  弟兄姊妹 施洗約漢
[00:11:02.000 --> 00:11:07.000]  明白耶穌基督才是那個新郎
[00:11:07.000 --> 00:11:12.000]  而他自己只是新郎的朋友
[00:11:12.000 --> 00:11:15.000]  因為施洗約漢知道自己的身份
[00:11:15.000 --> 00:11:17.000]  作為新郎的朋友
[00:11:17.000 --> 00:11:19.000]  他自己的快樂
[00:11:19.000 --> 00:11:23.000]  他的喜樂完全來源在
[00:11:23.000 --> 00:11:25.000]  婚禮的那個時候
[00:11:25.000 --> 00:11:29.000]  他的朋友這個新郎被高舉
[00:11:29.000 --> 00:11:32.000]  被新郎有榮耀
[00:11:32.000 --> 00:11:35.000]  所以我看一下
[00:11:35.000 --> 00:11:38.000]  婚禮的比喻就是這樣
[00:11:38.000 --> 00:11:41.000]  新郎他能夠得到重視
[00:11:41.000 --> 00:11:43.000]  這是他喜樂源頭的來源
[00:11:43.000 --> 00:11:44.000]  不是自己得到重視
[00:11:44.000 --> 00:11:45.000]  自己得到關注
[00:11:45.000 --> 00:11:50.000]  是耶穌基督得到重視跟關注
[00:11:50.000 --> 00:11:51.000]  所以弟兄姊妹
[00:11:51.000 --> 00:11:55.000]  身份的問題很重要的
[00:11:55.000 --> 00:11:58.000]  你是誰
[00:11:58.000 --> 00:12:01.000]  這個問題的答案對你來說是什麼
[00:12:01.000 --> 00:12:04.000]  你用什麼來定義你自己的身份
[00:12:04.000 --> 00:12:06.000]  有的人都說我的職業
[00:12:06.000 --> 00:12:07.000]  我的財產
[00:12:07.000 --> 00:12:09.000]  我的成就
[00:12:09.000 --> 00:12:10.000]  我的家庭
[00:12:10.000 --> 00:12:12.000]  甚至對於我
[00:12:12.000 --> 00:12:13.000]  我可能會拿說
[00:12:13.000 --> 00:12:15.000]  今天大家聽不聽得懂
[00:12:15.000 --> 00:12:17.000]  來定義我的身份
[00:12:17.000 --> 00:12:18.000]  今天大家喜不喜歡我
[00:12:18.000 --> 00:12:20.000]  來定義我的身份
[00:12:20.000 --> 00:12:21.000]  或者我們甚至
[00:12:21.000 --> 00:12:22.000]  我們作為教會的基督徒
[00:12:22.000 --> 00:12:24.000]  我們會用我們的服飾
[00:12:24.000 --> 00:12:26.000]  來定義我們的身份
[00:12:26.000 --> 00:12:28.000]  我是帶敬拜的
[00:12:28.000 --> 00:12:30.000]  我是教主日學的
[00:12:30.000 --> 00:12:31.000]  我是迎新的
[00:12:31.000 --> 00:12:33.000]  我是後勤的
[00:12:33.000 --> 00:12:34.000]  弟兄姊妹
[00:12:34.000 --> 00:12:37.000]  只有我們像施洗約翰那樣
[00:12:37.000 --> 00:12:39.000]  明白我們不是
[00:12:39.000 --> 00:12:42.000]  我們自己生命中的主角
[00:12:42.000 --> 00:12:43.000]  也明白我們不是
[00:12:43.000 --> 00:12:46.000]  我們自己靈魂的舵手
[00:12:46.000 --> 00:12:50.000]  我們才能夠真正的成為一個基督徒
[00:12:50.000 --> 00:12:52.000]  因為基督徒的生命
[00:12:52.000 --> 00:12:57.000]  是來見證神的拯救和主權的生命
[00:12:57.000 --> 00:12:59.000]  因為基督徒身份的關鍵
[00:12:59.000 --> 00:13:02.000]  是明白自己不是誰
[00:13:02.000 --> 00:13:03.000]  我們不是主角
[00:13:03.000 --> 00:13:05.000]  我們不是救主
[00:13:05.000 --> 00:13:07.000]  我們也不是主宰
[00:13:07.000 --> 00:13:08.000]  但感謝神
[00:13:08.000 --> 00:13:10.000]  神所揀選的這個施洗約翰
[00:13:10.000 --> 00:13:13.000]  他不會因為跟隨他的人眾多
[00:13:13.000 --> 00:13:16.000]  而忘記自己身份
[00:13:16.000 --> 00:13:18.000]  因為他自己知道自己的身份
[00:13:18.000 --> 00:13:22.000]  他只是一個被神所使用的僕人
[00:13:22.000 --> 00:13:23.000]  而正是這個施洗約翰
[00:13:23.000 --> 00:13:26.000]  清楚明白自己的身份
[00:13:26.000 --> 00:13:29.000]  他才能夠更好的被神使用
[00:13:29.000 --> 00:13:35.000]  也只有清楚自己知道自己不是誰
[00:13:35.000 --> 00:13:36.000]  我們那樣的人
[00:13:36.000 --> 00:13:40.000]  才能夠清楚知道自己要做什麼
[00:13:40.000 --> 00:13:41.000]  所以我們看到
[00:13:41.000 --> 00:13:43.000]  在第23節施洗約翰
[00:13:43.000 --> 00:13:48.000]  他也清楚的知道自己的服事
[00:13:48.000 --> 00:13:50.000]  我們看到他說
[00:13:50.000 --> 00:13:53.000]  我就是那在曠野有人聲喊說
[00:13:53.000 --> 00:13:54.000]  修子主的道路
[00:13:54.000 --> 00:13:58.000]  正如先知以賽亞所說的
[00:13:58.000 --> 00:14:00.000]  這些猶太人現在知道施洗約翰
[00:14:00.000 --> 00:14:02.000]  不是基督
[00:14:02.000 --> 00:14:03.000]  也不是以利亞
[00:14:03.000 --> 00:14:06.000]  也不是那像摩西的先知
[00:14:06.000 --> 00:14:07.000]  他們就繼續問
[00:14:07.000 --> 00:14:09.000]  那你是誰啊
[00:14:09.000 --> 00:14:13.000]  於是他就用先知以賽亞的預言
[00:14:13.000 --> 00:14:14.000]  來告訴他們
[00:14:14.000 --> 00:14:16.000]  他是誰
[00:14:16.000 --> 00:14:18.000]  他說我就是那個曠野中的聲音
[00:14:18.000 --> 00:14:22.000]  我就是那個預備主道路的人
[00:14:22.000 --> 00:14:24.000]  當這先知以賽亞
[00:14:24.000 --> 00:14:27.000]  在800多年前預言這段經文的時候
[00:14:27.000 --> 00:14:32.000]  他是向當時受苦流浪的以色列民說
[00:14:32.000 --> 00:14:34.000]  我們要來預備道路
[00:14:34.000 --> 00:14:36.000]  我們要來預備自己
[00:14:36.000 --> 00:14:38.000]  因為神要來啦
[00:14:38.000 --> 00:14:40.000]  而當神來的時候
[00:14:40.000 --> 00:14:45.000]  他要帶領我們走出流浪受苦的困境
[00:14:45.000 --> 00:14:50.000]  以至於神要帶領我們走回到應許的之地
[00:14:50.000 --> 00:14:53.000]  所以施洗約翰的服事
[00:14:53.000 --> 00:14:54.000]  我們看到了
[00:14:54.000 --> 00:14:58.000]  他一直在做的是預備的工作
[00:14:58.000 --> 00:15:00.000]  施洗約翰是綠葉
[00:15:00.000 --> 00:15:02.000]  不是紅花
[00:15:02.000 --> 00:15:04.000]  他是舞台背後的燈光
[00:15:04.000 --> 00:15:07.000]  他卻不是舞台上的主角
[00:15:07.000 --> 00:15:10.000]  他是宣傳活動的廣告
[00:15:10.000 --> 00:15:13.000]  但卻不是宣傳活動的本身
[00:15:13.000 --> 00:15:14.000]  施洗約翰的服事
[00:15:14.000 --> 00:15:16.000]  乃是盡自己所能
[00:15:16.000 --> 00:15:21.000]  好讓接下來要到的這個主耶穌
[00:15:21.000 --> 00:15:22.000]  這個救主
[00:15:22.000 --> 00:15:23.000]  這個君王
[00:15:23.000 --> 00:15:26.000]  得到最大的榮耀
[00:15:26.000 --> 00:15:28.000]  所以聽眾姐妹我們想一想
[00:15:28.000 --> 00:15:31.000]  我剛剛提到這個婚禮的畫面
[00:15:31.000 --> 00:15:34.000]  在一個能夠快樂
[00:15:34.000 --> 00:15:36.000]  能夠順利的
[00:15:36.000 --> 00:15:39.000]  在他婚禮那天順利的新郎
[00:15:39.000 --> 00:15:41.000]  他需要一個什麼呢
[00:15:41.000 --> 00:15:44.000]  他需要一個很成功
[00:15:44.000 --> 00:15:47.000]  很重要的伴郎
[00:15:47.000 --> 00:15:48.000]  你想一想
[00:15:48.000 --> 00:15:50.000]  一個好的伴郎他要幹嘛呢
[00:15:50.000 --> 00:15:53.000]  他要確保一切都準備妥當
[00:15:53.000 --> 00:15:57.000]  他要確保場地空調
[00:15:57.000 --> 00:16:00.000]  他要確保花束有沒有擺好
[00:16:00.000 --> 00:16:02.000]  他要確保戒指有沒有放好
[00:16:02.000 --> 00:16:05.000]  他要確保流程順不順利
[00:16:05.000 --> 00:16:08.000]  他要確保新娘來了沒
[00:16:08.000 --> 00:16:09.000]  什麼時候來
[00:16:09.000 --> 00:16:11.000]  在婚禮那一天呢
[00:16:11.000 --> 00:16:14.000]  伴郎的工作是什麼
[00:16:14.000 --> 00:16:15.000]  伴郎的工作
[00:16:15.000 --> 00:16:19.000]  他完完全全是來襯托新郎的
[00:16:19.000 --> 00:16:21.000]  你看他的魅力
[00:16:21.000 --> 00:16:22.000]  在那一天
[00:16:22.000 --> 00:16:26.000]  他是不能夠大過新郎的
[00:16:26.000 --> 00:16:28.000]  他的西裝在那一天
[00:16:28.000 --> 00:16:31.000]  是絕對不能夠好過新郎的
[00:16:31.000 --> 00:16:32.000]  他的皮鞋
[00:16:32.000 --> 00:16:35.000]  那一天是不能夠亮過新郎的
[00:16:35.000 --> 00:16:37.000]  而且他那天的笑容
[00:16:37.000 --> 00:16:40.000]  是不能帥過新郎的
[00:16:40.000 --> 00:16:41.000]  這就是為什麼
[00:16:41.000 --> 00:16:42.000]  弟兄姊妹
[00:16:42.000 --> 00:16:44.000]  一個聰明的新郎
[00:16:44.000 --> 00:16:46.000]  他一定找的是
[00:16:46.000 --> 00:16:48.000]  不那麼好看的伴郎
[00:16:48.000 --> 00:16:50.000]  所以我看到
[00:16:50.000 --> 00:16:52.000]  一個好的伴郎
[00:16:52.000 --> 00:16:55.000]  他是盡可能預備好新郎
[00:16:55.000 --> 00:16:58.000]  讓新郎在他新婚的大喜之日
[00:16:58.000 --> 00:17:00.000]  能夠盡情享受
[00:17:00.000 --> 00:17:03.000]  所以這個伴郎的存在很重要
[00:17:03.000 --> 00:17:06.000]  他的責任也很重大
[00:17:06.000 --> 00:17:07.000]  但是呢
[00:17:07.000 --> 00:17:10.000]  他的光環也很微小
[00:17:10.000 --> 00:17:12.000]  一個好的伴郎
[00:17:12.000 --> 00:17:16.000]  只要新郎能夠享受他的婚禮和宴席
[00:17:16.000 --> 00:17:20.000]  他自己也充滿喜樂
[00:17:20.000 --> 00:17:21.000]  弟兄姊妹
[00:17:21.000 --> 00:17:26.000]  施許約翰的呼召就是這樣子的
[00:17:26.000 --> 00:17:31.000]  他的服飾不是要來焦點來照向自己
[00:17:31.000 --> 00:17:34.000]  乃是基督是他的焦點
[00:17:34.000 --> 00:17:37.000]  他的服飾是把人引向基督
[00:17:37.000 --> 00:17:40.000]  而不是引向自己
[00:17:40.000 --> 00:17:44.000]  所以在神給我們的位置上
[00:17:44.000 --> 00:17:45.000]  無論是講道也好
[00:17:45.000 --> 00:17:47.000]  無論是帶領也好
[00:17:47.000 --> 00:17:48.000]  無論是帶讚美也好
[00:17:48.000 --> 00:17:51.000]  無論是排椅子 全職上班
[00:17:51.000 --> 00:17:55.000]  全職媽媽 全職奶奶
[00:17:55.000 --> 00:17:58.000]  我們基督徒的服飾
[00:17:58.000 --> 00:18:02.000]  我們不是把榮耀歸給自己
[00:18:02.000 --> 00:18:05.000]  我們是把榮耀歸給我們的主耶穌
[00:18:05.000 --> 00:18:09.000]  因為我們的服飾是理所應當的
[00:18:09.000 --> 00:18:13.000]  因為這個主耶穌基督值得我們的服飾
[00:18:13.000 --> 00:18:19.000]  主耶穌基督是值得的
[00:18:19.000 --> 00:18:22.000]  你想一想
[00:18:22.000 --> 00:18:25.000]  誰拯救你啊
[00:18:25.000 --> 00:18:26.000]  不是我吧
[00:18:26.000 --> 00:18:27.000]  也不是你家人吧
[00:18:27.000 --> 00:18:28.000]  不是你老闆吧
[00:18:28.000 --> 00:18:30.000]  也不是薛牧師吧
[00:18:30.000 --> 00:18:32.000]  主耶穌基督啊
[00:18:32.000 --> 00:18:34.000]  誰替你上十字架
[00:18:34.000 --> 00:18:36.000]  主耶穌基督啊
[00:18:36.000 --> 00:18:40.000]  誰替你連死亡跟罪惡都戰勝
[00:18:40.000 --> 00:18:42.000]  主耶穌基督啊
[00:18:42.000 --> 00:18:45.000]  誰給你復活永恆的生命啊
[00:18:45.000 --> 00:18:48.000]  主耶穌基督啊
[00:18:48.000 --> 00:18:51.000]  而誰是最有能力的君王啊
[00:18:51.000 --> 00:18:53.000]  也是主耶穌基督啊
[00:18:53.000 --> 00:18:54.000]  誰要再來啊
[00:18:54.000 --> 00:18:56.000]  主耶穌基督啊
[00:18:56.000 --> 00:18:59.000]  誰替你活出無罪的生命啊
[00:18:59.000 --> 00:19:01.000]  弟兄姊妹 主耶穌基督啊
[00:19:01.000 --> 00:19:04.000]  只有他 也唯有他啊
[00:19:04.000 --> 00:19:07.000]  所以我們的服飾是理所應當的
[00:19:07.000 --> 00:19:12.000]  我們榮耀歸給他 是理所應當的
[00:19:12.000 --> 00:19:14.000]  而且感謝神
[00:19:14.000 --> 00:19:16.000]  施洗約翰在這裡
[00:19:16.000 --> 00:19:19.000]  實在是我們基督徒的榜樣
[00:19:19.000 --> 00:19:20.000]  因為施洗約翰
[00:19:20.000 --> 00:19:22.000]  他不單知道自己的身分
[00:19:22.000 --> 00:19:25.000]  也清楚自己的服飾
[00:19:25.000 --> 00:19:29.000]  而真正明白自己服飾的人
[00:19:29.000 --> 00:19:33.000]  他也明白自己的不配
[00:19:33.000 --> 00:19:35.000]  你看到24到28節
[00:19:35.000 --> 00:19:40.000]  施洗約翰他認識到自己的不配
[00:19:40.000 --> 00:19:42.000]  因為這些人繼續問他
[00:19:42.000 --> 00:19:43.000]  你憑什麼啊
[00:19:43.000 --> 00:19:45.000]  他繼續追問施洗約翰的權柄啊
[00:19:45.000 --> 00:19:47.000]  他說 你既然誰也不是
[00:19:47.000 --> 00:19:49.000]  你也只是個引路的
[00:19:49.000 --> 00:19:52.000]  你憑什麼叫人悔改啊
[00:19:52.000 --> 00:19:53.000]  你憑什麼做一個
[00:19:53.000 --> 00:19:56.000]  預備彌賽亞到來的人啊
[00:19:56.000 --> 00:19:59.000]  你權柄的源頭在哪裡啊
[00:19:59.000 --> 00:20:02.000]  而約翰清楚地告訴他們
[00:20:02.000 --> 00:20:05.000]  他的身分 他的服飾
[00:20:05.000 --> 00:20:09.000]  在於他對這個基督的認識
[00:20:09.000 --> 00:20:10.000]  而這個施洗約翰
[00:20:10.000 --> 00:20:12.000]  他越認識基督
[00:20:12.000 --> 00:20:17.000]  他就越認識自己的渺小
[00:20:17.000 --> 00:20:19.000]  他說 你看到在那個時候啊
[00:20:19.000 --> 00:20:23.000]  只有家中地位極其低下的人
