
[00:00:00.000 --> 00:00:02.000]  各位頂住朋友 你們好
[00:13:08.000 --> 00:13:11.000]  他所傳的福音
[00:13:11.000 --> 00:13:15.000]  不是用智慧的言語來傳
[00:13:15.000 --> 00:13:18.000]  免得基督的十字架落空
[00:13:18.000 --> 00:13:19.000]  意思是甚麼呢
[00:13:19.000 --> 00:13:21.000]  因為我們再看之前
[00:13:21.000 --> 00:13:28.000]  譬如第一章或之前的十七節經文裏面
[00:13:28.000 --> 00:13:29.000]  我們發現了一件事
[00:13:29.000 --> 00:13:31.000]  就是哥倫多教會裏面
[00:13:31.000 --> 00:13:34.000]  他們出現了一個分裂的情況
[00:13:34.000 --> 00:13:36.000]  怎樣分裂呢
[00:13:36.000 --> 00:13:38.000]  就是那些信徒
[00:13:38.000 --> 00:13:41.000]  他們就著不同的人來分黨
[00:13:41.000 --> 00:13:43.000]  那些甚麼人呢
[00:13:43.000 --> 00:13:46.000]  他們就說有些人說自己是屬於阿波羅的
[00:13:46.000 --> 00:13:51.000]  很可能是一個希臘有學識的人
[00:13:51.000 --> 00:13:53.000]  有些是屬於基法的
[00:13:53.000 --> 00:13:58.000]  基法也就是耶穌基督的門徒保羅
[00:13:58.000 --> 00:14:01.000]  有些人又說自己是屬於保羅的
[00:14:01.000 --> 00:14:04.000]  抱歉 剛才說的那個應該是彼得
[00:14:04.000 --> 00:14:06.000]  有些人說自己是屬於保羅的
[00:14:06.000 --> 00:14:10.000]  更有些人說自己是屬於基督的
[00:14:10.000 --> 00:14:12.000]  但是在十三節的時候
[00:14:12.000 --> 00:14:15.000]  保羅就很清楚地去問
[00:14:15.000 --> 00:14:18.000]  基督是不是這樣分開的呢
[00:14:18.000 --> 00:14:22.000]  你們信的是不是這樣去分開的呢
[00:14:22.000 --> 00:14:26.000]  於是保羅就想在這個時間
[00:14:26.000 --> 00:14:28.000]  在哥倫多前書裏面
[00:14:28.000 --> 00:14:30.000]  一開手 祝福完之後
[00:14:30.000 --> 00:14:32.000]  講完分黨這些情況之後
[00:14:32.000 --> 00:14:36.000]  就希望去鞏固 更正
[00:14:36.000 --> 00:14:38.000]  這個哥倫多教會裏面
[00:14:38.000 --> 00:14:41.000]  信仰的情況的問題
[00:14:41.000 --> 00:14:46.000]  才再去引發到有其他的討論
[00:14:46.000 --> 00:14:49.000]  剛才我們講過 讀過
[00:14:49.000 --> 00:14:53.000]  要了解這個現象
[00:14:53.000 --> 00:14:55.000]  我們都要看一件事
[00:14:55.000 --> 00:14:59.000]  就是保羅他透過不同的方向
[00:14:59.000 --> 00:15:04.000]  去搞清楚究竟這個信仰是甚麼來的
[00:15:04.000 --> 00:15:08.000]  他很想去搞清楚這個信仰
[00:15:08.000 --> 00:15:12.000]  你說基督教 當然沒有基督教
[00:15:12.000 --> 00:15:15.000]  在信基督的這班人
[00:15:15.000 --> 00:15:18.000]  那個根源在哪裏
[00:15:18.000 --> 00:15:21.000]  那個基礎在哪裏
[00:15:21.000 --> 00:15:23.000]  而在這個基礎裏面
[00:15:23.000 --> 00:15:27.000]  人所扮演的角色又是甚麼呢
[00:15:27.000 --> 00:15:31.000]  因為這個基礎 搞清楚基礎
[00:15:31.000 --> 00:15:33.000]  搞清楚自己的身份是誰
[00:15:33.000 --> 00:15:40.000]  我們又應該怎樣去就著這個基礎和身份
[00:15:40.000 --> 00:15:43.000]  去回應呢
[00:15:43.000 --> 00:15:46.000]  保羅很清楚地告訴我們
[00:15:46.000 --> 00:15:50.000]  他所宣告的是一個十字架的道理
[00:15:50.000 --> 00:15:55.000]  同時保羅亦都用這個十字架的道理
[00:15:55.000 --> 00:15:59.000]  因著人對這個十字架的道理不同的回應
[00:15:59.000 --> 00:16:02.000]  分開了兩類不同的人
[00:16:02.000 --> 00:16:05.000]  第一類的人是甚麼呢
[00:16:05.000 --> 00:16:09.000]  就是這些人將這個十字架的道理
[00:16:09.000 --> 00:16:11.000]  當為愚蠢的
[00:16:11.000 --> 00:16:13.000]  即是當為一些傻的東西
[00:16:13.000 --> 00:16:16.000]  是一些怎麼會這樣的東西
[00:16:16.000 --> 00:16:19.000]  而這些人 保羅告訴我們
[00:16:19.000 --> 00:16:22.000]  他們的結果是會滅亡
[00:16:22.000 --> 00:16:24.000]  這個是第一類型
[00:16:24.000 --> 00:16:26.000]  第二類型的人是甚麼呢
[00:16:26.000 --> 00:16:29.000]  就是一些保羅稱之為得救的人
[00:16:29.000 --> 00:16:32.000]  這些得救的人他們就認為
[00:16:32.000 --> 00:16:36.000]  十字架的道理是上帝的大能
[00:16:36.000 --> 00:16:39.000]  那些是得救的人呢
[00:16:39.000 --> 00:16:42.000]  大家要留意經文
[00:16:42.000 --> 00:16:44.000]  保羅在講得救的人之前
[00:16:44.000 --> 00:16:46.000]  講的是我們
[00:16:46.000 --> 00:16:49.000]  這個我們包括保羅自己
[00:16:49.000 --> 00:16:54.000]  保羅當時在他的宣教行程裏
[00:16:54.000 --> 00:16:59.000]  亦都包括和他同行的同伴 同工
[00:16:59.000 --> 00:17:01.000]  同時他講這個我們
[00:17:01.000 --> 00:17:05.000]  亦都包括這個哥倫多前書的讀者
[00:17:05.000 --> 00:17:08.000]  亦即是哥倫多教會的信徒
[00:17:08.000 --> 00:17:10.000]  讀到這裏
[00:17:10.000 --> 00:17:12.000]  如果你略為有涉獵一下聖經
[00:17:12.000 --> 00:17:16.000]  或者有看看哥倫多前後書的時候
[00:17:16.000 --> 00:17:19.000]  很可能你的心裏會有一個問題
[00:17:19.000 --> 00:17:22.000]  得救的人是哥倫多信徒
[00:17:22.000 --> 00:17:25.000]  這班基督徒都會得救
[00:17:25.000 --> 00:17:31.000]  這班基督徒如果根據哥倫多前書以下下來
[00:17:31.000 --> 00:17:34.000]  即是第五至十一章的記載
[00:17:34.000 --> 00:17:37.000]  他們是一班很壞的人
[00:17:37.000 --> 00:17:40.000]  他們在道德上是很混亂的人
[00:17:40.000 --> 00:17:43.000]  他們人與人之間會互相去告的
[00:17:43.000 --> 00:17:48.000]  是一班可以說是很道德淪喪的一班人
[00:17:48.000 --> 00:17:52.000]  而且他們處處亦都有跡象告訴我們
[00:17:52.000 --> 00:17:55.000]  他們是一班有不少的當中
[00:17:55.000 --> 00:17:59.000]  是一些抗拒保羅的教訓的人
[00:17:59.000 --> 00:18:02.000]  這些基督徒都會得救
[00:18:02.000 --> 00:18:04.000]  是不是很奇怪
[00:18:04.000 --> 00:18:10.000]  但我們試一下從另外一個角度去思想這個問題
[00:18:10.000 --> 00:18:14.000]  在這裏很清楚保羅在講
[00:18:14.000 --> 00:18:17.000]  原來人的得救與否
[00:18:17.000 --> 00:18:22.000]  是視乎那個人有沒有信這個十字的道理
[00:18:22.000 --> 00:18:26.000]  因為知道我們繼續讀到第二十一節的經文
[00:18:26.000 --> 00:18:29.000]  我們會發現原來得救的人
[00:18:29.000 --> 00:18:31.000]  就是那些相信十字的道理
[00:18:31.000 --> 00:18:33.000]  而不是憑自己的行為
[00:18:33.000 --> 00:18:36.000]  憑自己的智慧來認識上帝
[00:18:36.000 --> 00:18:41.000]  因為人憑自己的智慧根本是不能夠認識神
[00:18:41.000 --> 00:18:45.000]  唯有相信才可以真真正正來得救
[00:18:45.000 --> 00:18:50.000]  真真正正獲神來拯救
[00:18:50.000 --> 00:18:53.000]  這樣講法就對了
[00:18:53.000 --> 00:18:55.000]  保羅這裏都加上一把口
[00:18:55.000 --> 00:18:57.000]  信就可以了
[00:18:57.000 --> 00:18:59.000]  不需要有其他東西
[00:18:59.000 --> 00:19:03.000]  單單憑著那個信就可以來得救了
[00:19:03.000 --> 00:19:08.000]  不需要再講其他的道德行為
[00:19:08.000 --> 00:19:13.000]  或者不需要再講其他的道理
[00:19:13.000 --> 00:19:16.000]  信就可以了
[00:19:16.000 --> 00:19:17.000]  是不是這個意思
[00:19:17.000 --> 00:19:21.000]  是不是保羅在這裏純粹是一種助長
[00:19:21.000 --> 00:19:23.000]  那種只有信
[00:19:23.000 --> 00:19:24.000]  因信得救
[00:19:24.000 --> 00:19:25.000]  因信稱義
[00:19:25.000 --> 00:19:27.000]  那個道理
[00:19:27.000 --> 00:19:32.000]  我們來到這裏就要問一個問題
[00:19:32.000 --> 00:19:36.000]  究竟這個信是甚麼呢
[00:19:36.000 --> 00:19:40.000]  為甚麼保羅會有這樣的東西來講呢
[00:19:40.000 --> 00:19:47.000]  其實這個問題是我們今天的經文要處理的問題
[00:19:47.000 --> 00:19:51.000]  其實整個第一章
[00:19:51.000 --> 00:19:53.000]  今天我們讀到第25節
[00:19:53.000 --> 00:19:59.000]  之後的26節到第31節都會處理這個問題
[00:19:59.000 --> 00:20:05.000]  鼓勵大家自己回去閱讀查考
[00:20:05.000 --> 00:20:08.000]  但我這裏先賣個關子
[00:20:08.000 --> 00:20:12.000]  因為我們一會兒都會繼續看下去
[00:20:12.000 --> 00:20:16.000]  但我們同時要去了解一件事
[00:20:16.000 --> 00:20:18.000]  就是一個人怎樣信
[00:20:18.000 --> 00:20:20.000]  和他信甚麼
[00:20:20.000 --> 00:20:24.000]  是主宰了他的行為是怎樣
[00:20:24.000 --> 00:20:27.000]  他信甚麼和他怎樣信
[00:20:27.000 --> 00:20:30.000]  影響到他外在有甚麼表現
[00:20:30.000 --> 00:20:33.000]  讓我舉一個簡單的例子
[00:20:33.000 --> 00:20:34.000]  很簡單
[00:20:34.000 --> 00:20:38.000]  假如現在這裏放了一罐
[00:20:38.000 --> 00:20:41.000]  一盒的牛奶在這裏
[00:20:41.000 --> 00:20:45.000]  如果我相信這盒牛奶是好的
[00:20:45.000 --> 00:20:46.000]  沒有變壞的
[00:20:46.000 --> 00:20:51.000]  在講北海道2.7還是3.7的牛奶
[00:20:51.000 --> 00:20:54.000]  我相信它沒有變壞
