
[00:00:00.000 --> 00:00:04.680]  各位朋友 各位弟兄姐妹 主內平安
[00:05:31.380 --> 00:05:32.280]  帶些什麼樣本呢
[00:05:32.280 --> 00:05:34.680]  就是當地的果子
[00:05:34.680 --> 00:05:37.680]  好了 經文下面我沒有再打出來
[00:05:37.680 --> 00:05:40.080]  十七節打後
[00:05:40.080 --> 00:05:41.280]  二十一節打後
[00:05:41.280 --> 00:05:42.180]  二十一節打後
[00:05:42.180 --> 00:05:45.380]  他們就真的去了那個地方
[00:05:45.380 --> 00:05:47.780]  用了四十天完成任務回來
[00:05:47.780 --> 00:05:51.780]  把那裡的果子的樣本帶回來
[00:05:51.780 --> 00:05:56.480]  好了 我們很快就跳到二十五節
[00:05:56.480 --> 00:05:58.780]  二十五節就是他們回來報告了
[00:05:58.780 --> 00:06:02.180]  就是你做完一件事要回報回來
[00:06:02.180 --> 00:06:04.180]  他們回來報告
[00:06:04.180 --> 00:06:06.680]  但是這個報告是很特別的
[00:06:06.680 --> 00:06:09.980]  這個報告是有客觀的成分
[00:06:09.980 --> 00:06:11.680]  又有主觀的成分
[00:06:11.680 --> 00:06:13.280]  它有兩個的報告
[00:06:13.280 --> 00:06:15.980]  首先是一個客觀的報告
[00:06:15.980 --> 00:06:19.980]  我們看一下二十七節到二十九節
[00:06:19.980 --> 00:06:21.480]  我們一起讀這段經文
[00:06:21.480 --> 00:06:23.280]  屏幕上面都有的
[00:06:23.280 --> 00:06:25.780]  他們告訴摩西說
[00:06:25.780 --> 00:06:29.480]  我們到了你派我們去的那地
[00:06:29.480 --> 00:06:32.380]  果然是牛奶與蜜之地
[00:06:32.380 --> 00:06:35.080]  這就是那地的果子
[00:06:35.080 --> 00:06:38.680]  但是住那地的百姓很強悍
[00:06:38.680 --> 00:06:41.380]  城鎮又大又堅固
[00:06:41.380 --> 00:06:45.380]  我們也在那裡看見了阿納族人
[00:06:45.380 --> 00:06:48.380]  阿瑪利人住在尼格夫
[00:06:48.380 --> 00:06:50.580]  黑人 耶布斯人
[00:06:50.580 --> 00:06:53.780]  和阿摩利人住在山區
[00:06:53.780 --> 00:06:59.080]  加南人住在沿海一帶和約旦河旁
[00:06:59.080 --> 00:07:02.280]  好了 這裡就是他們的報告
[00:07:02.280 --> 00:07:03.580]  你會發現這個報告
[00:07:03.580 --> 00:07:06.880]  它有人證又有物證的
[00:07:06.880 --> 00:07:10.580]  經文這裡說是強調那些探子
[00:07:10.580 --> 00:07:12.980]  在那裡看見
[00:07:12.980 --> 00:07:16.380]  就是他們在那地看到一些東西回來
[00:07:16.380 --> 00:07:18.180]  是不是 有人證
[00:07:18.180 --> 00:07:19.780]  親眼看見的
[00:07:19.780 --> 00:07:21.880]  又有物證
[00:07:21.880 --> 00:07:25.480]  這裡說他們拿了那些果子回來
[00:07:25.480 --> 00:07:27.380]  如果你在前面二十三節
[00:07:27.380 --> 00:07:30.480]  那裡就說到他們那裡拿個樣本
[00:07:30.480 --> 00:07:34.380]  就是砍了一丘的葡萄
[00:07:34.380 --> 00:07:36.780]  這丘的葡萄是大到怎樣呢
[00:07:36.780 --> 00:07:39.080]  是要兩個人去抬的
[00:07:39.080 --> 00:07:41.180]  今天你去超市買葡萄
[00:07:41.180 --> 00:07:42.880]  都是一盒而已 是不是
[00:07:42.880 --> 00:07:46.980]  但是他拿了一丘葡萄是要兩個人抬
[00:07:46.980 --> 00:07:48.580]  可想而知是多大
[00:07:48.580 --> 00:07:50.780]  可能很大顆 這些葡萄是很大丘的
[00:07:50.780 --> 00:07:52.980]  很豐盛的出產
[00:07:52.980 --> 00:07:55.580]  多到這麼誇張
[00:07:55.580 --> 00:07:56.980]  所以探子說
[00:07:56.980 --> 00:08:00.780]  這個地方果然是牛奶與物之地
[00:08:00.780 --> 00:08:02.780]  真是牛奶與物之地
[00:08:02.780 --> 00:08:06.180]  因為這個是上帝給他們的應許
[00:08:06.180 --> 00:08:09.680]  這塊地是真的 原來是牛奶與物之地
[00:08:09.680 --> 00:08:11.580]  什麼叫牛奶與物呢
[00:08:11.580 --> 00:08:13.480]  這一句我們可能經常聽到
[00:08:13.480 --> 00:08:16.480]  如果你看過《舊約聖經》的時候
[00:08:16.480 --> 00:08:19.980]  可能你不是第一次讀到這一句
[00:08:19.980 --> 00:08:21.680]  奶和物
[00:08:21.680 --> 00:08:26.880]  奶物其實是代表著當地農業的經濟命脈
[00:08:26.880 --> 00:08:29.080]  奶就是畜牧業
[00:08:29.080 --> 00:08:30.780]  就是牛 羊 牲畜
[00:08:30.780 --> 00:08:31.580]  很多
[00:08:31.580 --> 00:08:33.780]  所以就有奶的製品
[00:08:33.780 --> 00:08:37.180]  而蜜就不是蜜蜂的蜜糖
[00:08:37.180 --> 00:08:39.080]  可能第一句想起就是蜜糖
[00:08:39.080 --> 00:08:41.380]  這個就不是蜜蜂的蜜糖
[00:08:41.380 --> 00:08:44.780]  這個蜜的意思就是剛才說的葡萄
[00:08:44.780 --> 00:08:48.780]  以及棗的蜜
[00:08:48.780 --> 00:08:51.080]  我們中國人都會吃的
[00:08:51.080 --> 00:08:52.380]  就是蜜餞
[00:08:52.380 --> 00:08:57.180]  就是你將一些乾果醃製的糖醃製的
[00:08:57.180 --> 00:08:58.380]  類似是這樣
[00:08:58.380 --> 00:09:01.680]  但是這些就是本身的果實
[00:09:01.680 --> 00:09:04.380]  就已經有很多的果糖
[00:09:04.380 --> 00:09:08.780]  所以他們認為就是一種蜜
[00:09:08.780 --> 00:09:10.180]  牛 奶與蜜
[00:09:10.180 --> 00:09:12.080]  其實牛的意思就是滴下來
[00:09:12.080 --> 00:09:14.680]  就是多到滴下來
[00:09:14.680 --> 00:09:17.280]  所以你想像一下他們的農產
[00:09:17.280 --> 00:09:21.880]  就是嘉南地區的農產是很豐富的
[00:09:21.880 --> 00:09:24.480]  這些都是很正面的報告
[00:09:24.480 --> 00:09:26.680]  很正面的報告
[00:09:26.680 --> 00:09:28.480]  但是接著他們下面又說
[00:09:28.480 --> 00:09:32.380]  28節那裡他們就說但是
[00:09:32.380 --> 00:09:35.180]  住在那裡的百姓很強悍
[00:09:35.180 --> 00:09:37.080]  或者黃合本譯做強壯
[00:09:37.080 --> 00:09:38.480]  很強壯
[00:09:38.480 --> 00:09:42.580]  城鎮又大又堅固
[00:09:42.580 --> 00:09:47.280]  這裡他講到的城牆
[00:09:47.280 --> 00:09:49.980]  是一個很有規模的城市
[00:09:49.980 --> 00:09:52.080]  有城牆去到保護
[00:09:52.080 --> 00:09:54.080]  有學者指出這些城牆
[00:09:54.080 --> 00:09:59.780]  大概有9至15米這麼高 4.5米這麼厚
[00:09:59.780 --> 00:10:01.480]  當時來說已經很厲害了
[00:10:01.480 --> 00:10:05.380]  所以他們是嚴密佈防的城市
[00:10:05.380 --> 00:10:06.980]  另外人
[00:10:06.980 --> 00:10:08.980]  人這裡就有這些名字
[00:10:08.980 --> 00:10:10.780]  大家都不是太熟悉
[00:10:10.780 --> 00:10:13.480]  亞納族人 亞馬力人
[00:10:13.480 --> 00:10:17.780]  亞馬力人就是在塞及記出現過的
[00:10:17.780 --> 00:10:21.380]  就是以色列人跟他們相遇打過仗
[00:10:21.380 --> 00:10:23.480]  那裡也是很難打的
[00:10:23.480 --> 00:10:25.680]  摩西很努力的禱告
[00:10:25.680 --> 00:10:28.080]  於是他們以色列人才打勝
[00:10:28.080 --> 00:10:30.780]  塞及記出現過的 17章那裡
[00:10:30.780 --> 00:10:32.780]  另外就有客人
[00:10:32.780 --> 00:10:34.780]  不是客人那些人
[00:10:34.780 --> 00:10:38.380]  都是原文的音譯
[00:10:38.380 --> 00:10:43.580]  這些都是住在加南地不同範圍的人
[00:10:43.580 --> 00:10:46.680]  他說有住在
[00:10:46.680 --> 00:10:48.180]  亞馬力人住在尼格夫
[00:10:48.180 --> 00:10:49.480]  尼格夫都是一個音譯
[00:10:49.480 --> 00:10:52.080]  是指南方 南邊
[00:10:52.080 --> 00:10:54.380]  有山地
[00:10:54.380 --> 00:10:56.080]  也有海邊
[00:10:56.080 --> 00:10:57.680]  還有約旦河旁
[00:10:57.680 --> 00:11:03.180]  其實他基本上是將整個地方勾勒了出來
[00:11:03.180 --> 00:11:04.480]  就像地圖一樣
[00:11:04.480 --> 00:11:06.180]  以前他不會畫地圖
[00:11:06.180 --> 00:11:07.880]  又沒有Google地圖
[00:11:07.880 --> 00:11:09.580]  但是這些探子
[00:11:09.580 --> 00:11:14.380]  他基本上是將整個範圍勾勒了出來
[00:11:14.380 --> 00:11:18.680]  我忘記了展示地圖給你們看
[00:11:18.680 --> 00:11:21.080]  但是如果你有聖經後面
[00:11:21.080 --> 00:11:23.080]  回家看就會有一個地圖
[00:11:23.080 --> 00:11:27.080]  就是他們的加南地的範圍
[00:11:27.080 --> 00:11:31.580]  這些都是一些很客觀的報告
[00:11:31.580 --> 00:11:34.380]  但是我們繼續看下去的時候
[00:11:34.380 --> 00:11:36.580]  正當加勒其中一個探子
[00:11:36.580 --> 00:11:37.880]  就安撫百姓
[00:11:37.880 --> 00:11:40.080]  雖然他說有城牆
[00:11:40.080 --> 00:11:42.680]  那些人好像很強壯
[00:11:42.680 --> 00:11:44.480]  但是我們可以上去
[00:11:44.480 --> 00:11:47.080]  我們能夠去征服他
[00:11:47.080 --> 00:11:49.980]  但是其他的探子
[00:11:49.980 --> 00:11:52.180]  在三十一節
[00:11:52.180 --> 00:11:55.480]  他們就說我們不能夠上去攻打那些百姓
[00:11:55.480 --> 00:11:59.080]  因為他們比我們更加強大
[00:11:59.080 --> 00:12:01.180]  我們特別留意三十二節
[00:12:01.180 --> 00:12:05.980]  他說於是探子裏面有人
[00:12:05.980 --> 00:12:11.180]  向意識人散佈謠言
[00:12:11.180 --> 00:12:14.880]  或者和合本一譯做報惡信
[00:12:14.880 --> 00:12:21.080]  就是這個字的意思是一些重傷 詆毀的意思
[00:12:21.080 --> 00:12:23.680]  是負面的意思
[00:12:23.680 --> 00:12:26.680]  你會發覺三十二到三十三節這個報告
[00:12:26.680 --> 00:12:29.080]  不再是一個客觀的報告
[00:12:29.080 --> 00:12:31.880]  而是一個主觀的觀點
[00:12:31.880 --> 00:12:35.180]  它是主觀的看法
[00:12:35.180 --> 00:12:38.680]  在裏面你會發覺是誇張失實
[00:12:38.680 --> 00:12:40.680]  加嚴加粗
[00:12:40.680 --> 00:12:47.780]  他們說我們走過的地方是吞沒居民之地
[00:12:47.780 --> 00:12:50.080]  剛才是說什麼地 記不記得
[00:12:50.080 --> 00:12:51.380]  牛奶與物之地
[00:12:51.380 --> 00:12:54.280]  現在是吞沒居民之地
[00:12:54.280 --> 00:12:56.380]  就是說是會吃了你的
[00:12:56.380 --> 00:12:58.680]  就是那裏的地太危險了
[00:12:58.680 --> 00:13:00.480]  不要去
[00:13:00.480 --> 00:13:04.180]  你會發覺吞了你 很潰形潰聲
[00:13:04.180 --> 00:13:07.380]  他繼續都會用吃這個做主題
[00:13:07.380 --> 00:13:12.580]  他說那些百姓那裏的人身材高大
[00:13:12.580 --> 00:13:14.780]  中文這個字好像沒什麼
[00:13:14.780 --> 00:13:16.580]  剛才都說他們強悍
[00:13:16.580 --> 00:13:20.980]  但這個字原文的意思是很大的size
[00:13:20.980 --> 00:13:23.180]  很大 很大的size
[00:13:23.180 --> 00:13:26.080]  用的字眼是再誇張一點
[00:13:26.080 --> 00:13:30.380]  更加說他們是巨人
[00:13:30.380 --> 00:13:32.980]  和合本 如果你有看和合本的時候
[00:13:32.980 --> 00:13:39.080]  他就譯為偉人 巨人和偉人好像很不同
[00:13:39.080 --> 00:13:40.980]  其實這個字是有特別意思
[00:13:40.980 --> 00:13:42.680]  偉人或者巨人
[00:13:42.680 --> 00:13:45.680]  其實這個字是來自創世紀第六章
[00:13:45.680 --> 00:13:50.180]  那裏是說上帝的兒子和人的女子
[00:13:50.180 --> 00:13:52.680]  交合而生的後裔
[00:13:52.680 --> 00:13:54.580]  那字經文是非常難解的
[00:13:54.580 --> 00:13:56.780]  不過今天不解那字經文了
[00:13:56.780 --> 00:14:01.080]  不過我想說的是這種的後裔
[00:14:01.080 --> 00:14:04.080]  這種的偉人或者翻譯做巨人的後裔
[00:14:04.080 --> 00:14:07.980]  是一種很特別的民族
[00:14:07.980 --> 00:14:13.080]  是特別的高大 特別厲害
[00:14:13.080 --> 00:14:15.980]  打仗特別勁
[00:14:15.980 --> 00:14:19.480]  所以以色列人是很害怕的
[00:14:19.480 --> 00:14:22.180]  他就說剛才說的阿納族人
[00:14:22.180 --> 00:14:24.880]  就是其中的這些巨人
[00:14:24.880 --> 00:14:27.480]  於是他們就會覺得
[00:14:27.480 --> 00:14:29.880]  在我們看自己
[00:14:29.880 --> 00:14:32.480]  以色列人或者探子他看自己
[00:14:32.480 --> 00:14:35.080]  就好像炸蚊子那樣
[00:14:35.080 --> 00:14:38.080]  而在那些巨人眼中
[00:14:38.080 --> 00:14:41.580]  他們看以色列人都是炸蚊子那樣
[00:14:41.580 --> 00:14:44.080]  炸蚊子在以色列人裏面
[00:14:44.080 --> 00:14:46.080]  是他們吃的
[00:14:46.080 --> 00:14:47.080]  我們是不會吃的
[00:14:47.080 --> 00:14:48.680]  不過他們會吃的炸蚊子
[00:14:48.680 --> 00:14:51.980]  這個他們認為是很小顆的
[00:14:51.980 --> 00:14:54.380]  就好像你塞牙縫那些的
[00:14:54.380 --> 00:14:57.480]  都不夠你塞牙縫那些的點心那樣
[00:14:57.480 --> 00:14:59.580]  就是說在敵人的眼中
[00:14:59.580 --> 00:15:05.280]  他們根本就是完全打不贏
[00:15:05.280 --> 00:15:08.480]  實力很懸殊
[00:15:08.480 --> 00:15:12.880]  探子在這裏他繼續都是說
[00:15:12.880 --> 00:15:14.480]  是他們親眼看到的
[00:15:14.480 --> 00:15:17.580]  說他們所走過 所窺探的地方
[00:15:17.580 --> 00:15:20.580]  是他們在那裏看到
[00:15:20.580 --> 00:15:25.380]  似乎他們在描述的是客觀的體驗
[00:15:25.380 --> 00:15:26.280]  他們親眼看到的東西
[00:15:26.280 --> 00:15:29.880]  不過事實上他們說的東西是主觀的
[00:15:29.880 --> 00:15:32.080]  是誇張的
[00:15:32.080 --> 00:15:34.480]  同一個客觀的報告
[00:15:34.480 --> 00:15:39.380]  他們就有這些負面的批評
[00:15:39.380 --> 00:15:41.080]  很主觀的觀點
[00:15:41.080 --> 00:15:45.280]  但是你發覺剩下有兩個探子
[00:15:45.280 --> 00:15:48.480]  他們的看法是完全不同的
[00:15:48.480 --> 00:15:50.680]  前面三十節這裏
[00:15:50.680 --> 00:15:51.780]  剛才說加勒
[00:15:51.780 --> 00:15:54.180]  也是應該包括約書亞的
[00:15:54.180 --> 00:15:56.880]  不過加勒就是代表發言那個
[00:15:56.880 --> 00:16:00.080]  他就說應該要立刻打工上去
[00:16:00.080 --> 00:16:04.380]  我們一定能夠征服的
[00:16:04.380 --> 00:16:08.080]  為什麼有一個這麼大的天淵之別呢
[00:16:08.080 --> 00:16:09.580]  其實關鍵就是
[00:16:09.580 --> 00:16:13.280]  他們究竟從什麼的角度看
[00:16:13.280 --> 00:16:16.180]  加勒和約書亞從一個角度
[00:16:16.180 --> 00:16:18.480]  其他的探子從另外一個角度
[00:16:18.480 --> 00:16:20.380]  我們可以慢慢去看一下
[00:16:20.380 --> 00:16:22.580]  我們首先看看探子那個
[00:16:22.580 --> 00:16:23.980]  其他的探子
[00:16:23.980 --> 00:16:25.980]  他們就是
[00:16:25.980 --> 00:16:29.680]  當我們好像面對一些不順利的情況
[00:16:29.680 --> 00:16:31.680]  或者一些困難的情況的時候
[00:16:31.680 --> 00:16:33.980]  就會變得很負面的
[00:16:33.980 --> 00:16:36.680]  抹殺了一切好的東西
[00:16:36.680 --> 00:16:38.280]  一切正面的因素
[00:16:38.280 --> 00:16:41.780]  就將負面的東西不斷地去放大
[00:16:41.780 --> 00:16:43.680]  就好像這些探子這樣
[00:16:43.680 --> 00:16:45.080]  不斷地在我們說是什麼
[00:16:45.080 --> 00:16:46.280]  放負
[00:16:46.280 --> 00:16:49.280]  就只是說負面的東西而已
[00:16:49.280 --> 00:16:51.080]  明明是留乃汝物之地
[00:16:51.080 --> 00:16:54.280]  卻說是吞食人之地
[00:16:54.280 --> 00:16:56.880]  雖然客觀上身材都是高大的
[00:16:56.880 --> 00:16:57.880]  不過他們說
[00:16:57.880 --> 00:17:01.380]  那些好像是傳說中的後人
[00:17:01.380 --> 00:17:05.380]  那些巨人的後人這麼厲害
[00:17:05.380 --> 00:17:06.780]  他們沒見過吧
[00:17:06.780 --> 00:17:09.380]  創世紀的時候不是他們的年代
[00:17:09.380 --> 00:17:12.480]  就好像我們中國人都有些傳說
[00:17:12.480 --> 00:17:16.380]  以前有些神獸
[00:17:16.380 --> 00:17:18.980]  很大隻的那些
[00:17:18.980 --> 00:17:21.380]  看自己好像很大隻似的
[00:17:21.380 --> 00:17:23.180]  不知道大家最近有沒有看
[00:17:23.180 --> 00:17:25.180]  《Inside Out 2》這部電影
[00:17:25.180 --> 00:17:27.980]  《玩轉老朋友2》
[00:17:27.980 --> 00:17:34.380]  這部電影的情感主角多了幾個
[00:17:34.380 --> 00:17:37.280]  其中一個最主角的就叫阿蕉
[00:17:37.280 --> 00:17:38.480]  焦慮的阿蕉
[00:17:38.480 --> 00:17:39.280]  Anxiety
[00:17:39.280 --> 00:17:42.780]  如果你看英文版的電影
[00:17:42.780 --> 00:17:44.780]  這些是情緒主角
[00:17:44.780 --> 00:17:46.380]  如果你有看過這部電影
[00:17:46.380 --> 00:17:48.680]  《Inside Out》或者《Inside Out 2》也好
[00:17:48.680 --> 00:17:50.180]  很有趣
[00:17:50.180 --> 00:17:51.680]  我們都很佩服
[00:17:51.680 --> 00:17:54.680]  他就是把人裡面一些的情緒
[00:17:54.680 --> 00:17:57.980]  化成動畫的角色
[00:17:57.980 --> 00:18:00.780]  你看到有我們很熟悉的阿壽
[00:18:00.780 --> 00:18:01.580]  阿樂
[00:18:01.580 --> 00:18:02.480]  阿曾
[00:18:02.480 --> 00:18:04.280]  阿嬤
[00:18:04.280 --> 00:18:05.980]  還有現在站在前面的阿蕉
[00:18:05.980 --> 00:18:08.580]  其實都是在說那個女孩子
[00:18:08.580 --> 00:18:10.080]  那個主角叫Rainey
[00:18:10.080 --> 00:18:11.380]  這個女孩子
[00:18:11.380 --> 00:18:13.780]  她裡面那些的情感
[00:18:13.780 --> 00:18:17.380]  主角這個阿蕉是怎樣呢
[00:18:17.380 --> 00:18:19.380]  當那個女孩子叫Rainey
[00:18:19.380 --> 00:18:22.380]  她面對要進入一個
[00:18:22.380 --> 00:18:23.980]  轉去升高中
[00:18:23.980 --> 00:18:25.880]  一個新的階段的時候
[00:18:25.880 --> 00:18:27.680]  她就有很多焦慮
[00:18:27.680 --> 00:18:28.780]  她叫阿蕉
[00:18:28.780 --> 00:18:30.280]  她就有很多焦慮
[00:18:30.280 --> 00:18:32.180]  於是就想到很負面
[00:18:32.180 --> 00:18:35.580]  她就會想像那個女孩子
[00:18:35.580 --> 00:18:38.280]  一直面對的很多困難
[00:18:38.280 --> 00:18:40.080]  她就要想想方設法
[00:18:40.080 --> 00:18:45.980]  避免Rainey會被同學去孤立
[00:18:45.980 --> 00:18:47.480]  或者是去欺凌
[00:18:47.480 --> 00:18:48.880]  去Bully
[00:18:48.880 --> 00:18:50.880]  但是就搞了很多事情
[00:18:50.880 --> 00:18:54.780]  結果都弄巧反拙
