
[00:00:00.000 --> 00:00:03.000]  好,弟兄姐妹平安,我們再一次祈禱
[00:09:20.000 --> 00:09:23.000]  五餅 二魚 每個人都有東西吃
[00:09:23.000 --> 00:09:26.000]  這一種外在的活動
[00:09:26.000 --> 00:09:28.000]  每個人都看得到
[00:09:28.000 --> 00:09:31.000]  《約翰福音》那裡說得很厲害
[00:09:31.000 --> 00:09:35.000]  那些人甚至乎隔了個海都要搭船去找耶穌
[00:09:35.000 --> 00:09:37.000]  但是耶穌就趕走了他們
[00:09:37.000 --> 00:09:38.000]  為什麼呢
[00:09:38.000 --> 00:09:39.000]  因為耶穌說
[00:09:39.000 --> 00:09:43.000]  你們只顧著吃東西
[00:09:43.000 --> 00:09:47.000]  你們有沒有看到神的榮耀呢
[00:09:47.000 --> 00:09:49.000]  現在結束了 要收起來了
[00:09:49.000 --> 00:09:52.000]  到了結局的時候
[00:09:52.000 --> 00:09:54.000]  你知不知道
[00:09:54.000 --> 00:09:57.000]  你去看一套電影或者看一套話劇
[00:09:57.000 --> 00:09:59.000]  現在都落幕了
[00:09:59.000 --> 00:10:04.000]  知不知道那個核心在說什麼呢
[00:10:04.000 --> 00:10:06.000]  還是那套電影本身
[00:10:06.000 --> 00:10:08.000]  就是那些藝術電影
[00:10:08.000 --> 00:10:11.000]  你看完都一頭霧水都不知道在說什麼呢
[00:10:11.000 --> 00:10:14.000]  很多人可能看耶穌的公眾的侍奉
[00:10:14.000 --> 00:10:17.000]  差不多當是看藝術電影一樣
[00:10:17.000 --> 00:10:20.000]  這一幕都很經典
[00:10:20.000 --> 00:10:22.000]  這一幕都很出名
[00:10:22.000 --> 00:10:24.000]  都很振奮人心
[00:10:24.000 --> 00:10:27.000]  但是那些藝術電影其中一個問題
[00:10:27.000 --> 00:10:28.000]  那些人看不明白
[00:10:28.000 --> 00:10:31.000]  就是找不到主題究竟在說什麼呢
[00:10:31.000 --> 00:10:32.000]  看不起
[00:10:32.000 --> 00:10:34.000]  但是其實
[00:10:34.000 --> 00:10:38.000]  原來耶穌的侍奉本身
[00:10:38.000 --> 00:10:42.000]  是神的榮耀彰顯出來
[00:10:42.000 --> 00:10:46.000]  《福音》一開始已經說
[00:10:46.000 --> 00:10:48.000]  光照在黑暗裡面
[00:10:48.000 --> 00:10:50.000]  黑暗它不接受光
[00:10:50.000 --> 00:10:55.000]  而這個光就是照亮黑暗世界
[00:10:55.000 --> 00:10:58.000]  這種光就是神榮耀的光輝
[00:10:58.000 --> 00:11:01.000]  來照亮這個世界
[00:11:01.000 --> 00:11:03.000]  如果看了這麼多的時候
[00:11:03.000 --> 00:11:05.000]  你都看不到神的榮耀
[00:11:05.000 --> 00:11:08.000]  那就好像錯過了主題
[00:11:08.000 --> 00:11:12.000]  所以這一章對於一個總結的時候
[00:11:12.000 --> 00:11:15.000]  它就提出神的榮耀這個題目
[00:11:15.000 --> 00:11:19.000]  耶穌說人子得榮耀的時候到了
[00:11:19.000 --> 00:11:22.000]  父啊願你榮耀你的名
[00:11:22.000 --> 00:11:24.000]  當時就有聲音從天上來說
[00:11:24.000 --> 00:11:26.000]  我已經榮耀了我的名
[00:11:26.000 --> 00:11:27.000]  還要再榮耀
[00:11:27.000 --> 00:11:30.000]  以賽亞因為看見他的榮耀
[00:11:30.000 --> 00:11:33.000]  就指著他說者話
[00:11:33.000 --> 00:11:36.000]  這裡大家說了很多次榮耀
[00:11:36.000 --> 00:11:38.000]  第十、第二十三、二十八
[00:11:38.000 --> 00:11:41.000]  和四十一節
[00:11:41.000 --> 00:11:45.000]  而這個榮耀本身
[00:11:45.000 --> 00:11:50.000]  在約翰福音有另一種很獨特的傳譯
[00:11:50.000 --> 00:11:52.000]  約翰福音說榮耀
[00:11:52.000 --> 00:11:55.000]  不是我們一般人想的那種榮耀
[00:11:55.000 --> 00:11:57.000]  一般人想的榮耀
[00:11:57.000 --> 00:12:03.000]  就是很顯赫
[00:12:03.000 --> 00:12:05.000]  很體面
[00:12:05.000 --> 00:12:07.000]  很光彩
[00:12:07.000 --> 00:12:10.000]  那種你明白我說什麼嗎
[00:12:10.000 --> 00:12:12.000]  那種榮耀是這個世界的人
[00:12:12.000 --> 00:12:16.000]  看到都是很嚮往的
[00:12:16.000 --> 00:12:18.000]  但約翰福音說
[00:12:18.000 --> 00:12:21.000]  耶穌顯出的那種榮耀
[00:12:21.000 --> 00:12:26.000]  是有屬靈的眼光的人才看得到
[00:12:26.000 --> 00:12:30.000]  而這種榮耀最終的顯現
[00:12:30.000 --> 00:12:32.000]  就是在十字架那裡
[00:12:32.000 --> 00:12:34.000]  就是在十字架那裡
[00:12:34.000 --> 00:12:39.000]  所以說那個榮得榮耀的時候到了
[00:12:39.000 --> 00:12:43.000]  其實它就快上十字架的意思
[00:12:43.000 --> 00:12:45.000]  前面約翰福音也有說
[00:12:45.000 --> 00:12:47.000]  我得榮耀的時候還沒到
[00:12:47.000 --> 00:12:48.000]  其實意思就是說
[00:12:48.000 --> 00:12:51.000]  我還沒到的時候上十字架
[00:12:51.000 --> 00:12:55.000]  所以在神的眼光當中
[00:12:55.000 --> 00:12:57.000]  或者神的計劃當中
[00:12:57.000 --> 00:13:02.000]  十字架本身就是最大的那個榮耀的彰顯
[00:13:02.000 --> 00:13:07.000]  你看不看得到神的榮耀
[00:13:07.000 --> 00:13:12.000]  很大的在乎你明不明白十字架
[00:13:12.000 --> 00:13:19.000]  你看不看得到十字架所帶出來的那種的影響
[00:13:19.000 --> 00:13:23.000]  那個衝擊力
[00:13:23.000 --> 00:13:25.000]  這裡解釋了
[00:13:25.000 --> 00:13:28.000]  下一個問題你就會問
[00:13:28.000 --> 00:13:30.000]  究竟十字架的訊息是什麼
[00:13:30.000 --> 00:13:33.000]  十字架的衝擊力是什麼
[00:13:33.000 --> 00:13:36.000]  保羅在哥倫多前書說得很清楚
[00:13:36.000 --> 00:13:39.000]  他說我在你們中間不知道別的
[00:13:39.000 --> 00:13:41.000]  哥倫多人有很多很有智慧的
[00:13:41.000 --> 00:13:42.000]  很有錢的
[00:13:42.000 --> 00:13:44.000]  很受過教育的
[00:13:44.000 --> 00:13:47.000]  但是保羅說在你們中間不知道別的
[00:13:47.000 --> 00:13:51.000]  只知道傳一個耶穌基督並他釘十字架
[00:13:51.000 --> 00:13:54.000]  十字架的訊息是什麼呢
[00:13:54.000 --> 00:13:58.000]  這裡十二章第二十四節二十五節
[00:13:58.000 --> 00:13:59.000]  耶穌就說
[00:13:59.000 --> 00:14:01.000]  我實實在在地告訴你們
[00:14:01.000 --> 00:14:03.000]  一粒物子不落在地裡死了
[00:14:03.000 --> 00:14:07.000]  仍舊是一粒若死了就結出許多次一粒來
[00:14:07.000 --> 00:14:09.000]  愛惜自己生命的就失喪生命
[00:14:09.000 --> 00:14:14.000]  在這世上恨護自己生命的就要保守
[00:14:14.000 --> 00:14:17.000]  生命到永生
[00:14:17.000 --> 00:14:23.000]  十字架的訊息講出了一個核心
[00:14:23.000 --> 00:14:29.000]  那個核心是要從死亡才可以得到生命
[00:14:29.000 --> 00:14:32.000]  十字架的訊息講出了一個核心
[00:14:32.000 --> 00:14:35.000]  就是我們是要經歷死亡
[00:14:35.000 --> 00:14:39.000]  才能經歷到神的豐盛
[00:14:39.000 --> 00:14:43.000]  而神的兒子本身都是藉著上十字架
[00:14:43.000 --> 00:14:50.000]  以至到將神的榮耀完全地彰顯出來
[00:14:50.000 --> 00:14:52.000]  好像如果用個例子來說
[00:14:52.000 --> 00:14:55.000]  好像一粒合桃
[00:14:55.000 --> 00:14:58.000]  你看到一粒合桃本身就真的沒有什麼好吃的
[00:14:58.000 --> 00:15:00.000]  硬梗梗的
[00:15:00.000 --> 00:15:06.000]  你看到一粒硬梗梗的
[00:15:06.000 --> 00:15:08.000]  好像跟石仔都差不多的
[00:15:08.000 --> 00:15:11.000]  樣子又不漂亮的
[00:15:11.000 --> 00:15:16.000]  但喜歡吃合桃的人就愛不釋手
[00:15:16.000 --> 00:15:18.000]  吃完一粒就一粒
[00:15:18.000 --> 00:15:20.000]  為什麼呢
[00:15:20.000 --> 00:15:23.000]  因為合桃根本就不在乎那個外殼
[00:15:23.000 --> 00:15:26.000]  而是在乎裏面那粒肉
[00:15:26.000 --> 00:15:28.000]  一定要打破那個外殼
[00:15:28.000 --> 00:15:31.000]  才能夠出到那個肉
[00:15:31.000 --> 00:15:35.000]  那個殼一定要打破
[00:15:35.000 --> 00:15:37.000]  而耶穌在這裏所講其實都是這個意思
[00:15:37.000 --> 00:15:40.000]  一粒物子若不落在地裏水裏
[00:15:40.000 --> 00:15:44.000]  仍舊是一粒
[00:15:44.000 --> 00:15:48.000]  你看看那些種子發芽的過程
[00:15:48.000 --> 00:15:50.000]  你有沒有想過其實那種子發芽的過程
[00:15:50.000 --> 00:15:57.000]  其實是一個將那個外殼打破的過程
[00:15:57.000 --> 00:15:59.000]  那種子裏面是有生命的
[00:15:59.000 --> 00:16:02.000]  但如果那種子未發芽的時候
[00:16:02.000 --> 00:16:03.000]  你完全看不到有生命的
[00:16:03.000 --> 00:16:04.000]  一粒粒硬梗梗的
[00:16:04.000 --> 00:16:06.000]  譬如綠豆或者紅豆
[00:16:06.000 --> 00:16:08.000]  你煲個紅豆沙綠豆沙
[00:16:08.000 --> 00:16:10.000]  你完全想像不到有什麼生命在那裏
[00:16:10.000 --> 00:16:12.000]  一粒粒這樣的東西
[00:16:12.000 --> 00:16:14.000]  紅色也好綠色也好
[00:16:14.000 --> 00:16:16.000]  硬梗梗的小小一粒跌在地上
[00:16:16.000 --> 00:16:20.000]  就像踩到石仔一樣
[00:16:20.000 --> 00:16:22.000]  但當它浸了水的時候
[00:16:22.000 --> 00:16:25.000]  當生命開始發出來的時候
[00:16:25.000 --> 00:16:30.000]  你小時候也種過紅豆綠豆
[00:16:30.000 --> 00:16:33.000]  你就發覺它的殼開始軟了之後
[00:16:33.000 --> 00:16:34.000]  它就破開
[00:16:34.000 --> 00:16:38.000]  然後就長出它的苗出來
[00:16:38.000 --> 00:16:40.000]  它的殼不破開
[00:16:40.000 --> 00:16:42.000]  它就不會長出苗
[00:16:42.000 --> 00:16:43.000]  它的殼怎樣破開
[00:16:43.000 --> 00:16:49.000]  它要浸了水軟化了才會破開
[00:16:49.000 --> 00:16:51.000]  十字架那個訊息
[00:16:51.000 --> 00:16:53.000]  那個核心
[00:16:53.000 --> 00:16:58.000]  就是講到人要經歷了死亡
[00:16:58.000 --> 00:17:00.000]  才可以得到生命
[00:17:00.000 --> 00:17:04.000]  而神的兒子也都是經歷了死亡
[00:17:04.000 --> 00:17:09.000]  而彰顯了神的榮耀出來
[00:17:09.000 --> 00:17:13.000]  這個就是從死亡得生命十字架
[00:17:13.000 --> 00:17:18.000]  那個訊息的重點
[00:17:18.000 --> 00:17:24.000]  我不知道你回教會一段時間的時候
[00:17:24.000 --> 00:17:26.000]  我問你一個問題
[00:17:26.000 --> 00:17:31.000]  就是對於信仰
[00:17:31.000 --> 00:17:35.000]  如果叫你用幾句說話來說
[00:17:35.000 --> 00:17:37.000]  或者不要幾句了
[00:17:37.000 --> 00:17:40.000]  用兩句說話或者三句說話來說
[00:17:40.000 --> 00:17:42.000]  你可不可以解釋一下你信什麼
[00:17:42.000 --> 00:17:45.000]  你會怎樣說呢
[00:17:45.000 --> 00:17:48.000]  你會怎樣說呢
[00:17:48.000 --> 00:17:50.000]  我相信很多人都會這樣說
[00:17:50.000 --> 00:17:56.000]  信仰就是無條件白白的
[00:17:56.000 --> 00:17:59.000]  耶穌基督為我們做了一切
[00:17:59.000 --> 00:18:02.000]  所以我一接受我就得到永生
[00:18:02.000 --> 00:18:04.000]  我不知道 我沒有數過
[00:18:04.000 --> 00:18:06.000]  不知道是不是這樣多過三句
[00:18:06.000 --> 00:18:09.000]  基本上很多人就說這樣的內容
[00:18:09.000 --> 00:18:12.000]  是不是
[00:18:12.000 --> 00:18:16.000]  但是如果你看保羅書信
[00:18:16.000 --> 00:18:20.000]  甚至你看約翰福金是不是這樣說呢
[00:18:20.000 --> 00:18:23.000]  是不是這樣說呢
[00:18:23.000 --> 00:18:30.000]  說到十字架的訊息
[00:18:30.000 --> 00:18:37.000]  就是神的兒子為我們經歷了死亡
[00:18:37.000 --> 00:18:45.000]  而人與神的兒子同死同活之後
[00:18:45.000 --> 00:18:49.000]  經歷了新的生命
[00:18:49.000 --> 00:18:51.000]  我剛才所說的
[00:18:51.000 --> 00:18:56.000]  跟第一個版本有什麼不同呢
[00:18:56.000 --> 00:18:57.000]  有沒有不同呢
[00:18:57.000 --> 00:18:58.000]  當然有不同
[00:18:58.000 --> 00:19:02.000]  有什麼不同呢
[00:19:02.000 --> 00:19:04.000]  第一個不同就是
[00:19:04.000 --> 00:19:09.000]  第一個版本是你沒有需要參與的
[00:19:09.000 --> 00:19:11.000]  你好像撿到寶
[00:19:11.000 --> 00:19:13.000]  你明白嗎
[00:19:13.000 --> 00:19:14.000]  神都做了所有
[00:19:14.000 --> 00:19:16.000]  現在撿到寶了
[00:19:16.000 --> 00:19:18.000]  Done
[00:19:18.000 --> 00:19:19.000]  Finish
[00:19:19.000 --> 00:19:20.000]  成了
[00:19:20.000 --> 00:19:22.000]  是不是
[00:19:22.000 --> 00:19:25.000]  但是其實你看保羅的書信
[00:19:25.000 --> 00:19:29.000]  他很強調與主同死同復活
[00:19:29.000 --> 00:19:32.000]  人要經歷復活的大能
[00:19:32.000 --> 00:19:35.000]  那就是好像主耶穌一樣
[00:19:35.000 --> 00:19:37.000]  去同主一起經歷了死亡
[00:19:37.000 --> 00:19:41.000]  他說我希望可以效法祂的死
[00:19:41.000 --> 00:19:44.000]  或者我得以從死裡面復活
[00:19:44.000 --> 00:19:46.000]  經歷神復活的大能
[00:19:46.000 --> 00:19:48.000]  我是功剋己身 叫身復我
[00:19:48.000 --> 00:19:50.000]  免得我傳福音給別人的時候
[00:19:50.000 --> 00:19:52.000]  自己反被氣絕
[00:19:52.000 --> 00:19:53.000]  當然他那裡不是說到救贖
[00:19:53.000 --> 00:19:55.000]  他可以做了什麼
[00:19:55.000 --> 00:19:56.000]  換成救贖
[00:19:56.000 --> 00:19:57.000]  但是意思就是
[00:19:57.000 --> 00:19:59.000]  他希望是功剋己身 叫身復我
[00:19:59.000 --> 00:20:00.000]  這個過程根本就是
[00:20:00.000 --> 00:20:02.000]  將自己的老我自死的過程當中
[00:20:02.000 --> 00:20:05.000]  就經歷到福音那種大能
[00:20:05.000 --> 00:20:08.000]  不但去贏取到聽福音的人
[00:20:08.000 --> 00:20:09.000]  可以信耶穌
[00:20:09.000 --> 00:20:10.000]  更加贏取到他的靈魂
[00:20:10.000 --> 00:20:12.000]  好像重新的突破
[00:20:12.000 --> 00:20:17.000]  而經歷到福音的大能
[00:20:17.000 --> 00:20:18.000]  每日新鮮
[00:20:18.000 --> 00:20:22.000]  他自己首先經歷一樣
[00:20:22.000 --> 00:20:25.000]  丁子梅你信仰
[00:20:25.000 --> 00:20:27.000]  對你來說
[00:20:27.000 --> 00:20:28.000]  你明不明白
[00:20:28.000 --> 00:20:32.000]  為什麼這個才是核心呢
[00:20:32.000 --> 00:20:33.000]  如果你不明白
[00:20:33.000 --> 00:20:35.000]  這個是核心的時候
[00:20:35.000 --> 00:20:38.000]  信仰的影響
[00:20:38.000 --> 00:20:39.000]  那種力量
[00:20:39.000 --> 00:20:42.000]  你是經歷得很少
[00:20:42.000 --> 00:20:44.000]  因為你就好像一開始所說
[00:20:44.000 --> 00:20:46.000]  靠著外在的活動
[00:20:46.000 --> 00:20:50.000]  很多的東西
[00:20:50.000 --> 00:20:52.000]  不斷地刺激你
[00:20:52.000 --> 00:20:53.000]  用現在的說話說
[00:20:53.000 --> 00:20:56.000]  不斷地打些雞血給你
[00:20:56.000 --> 00:20:59.000]  讓你振奮一會
[00:20:59.000 --> 00:21:01.000]  有不同的雞血
[00:21:01.000 --> 00:21:03.000]  可能去一些粉興會
[00:21:03.000 --> 00:21:06.000]  或者聽一些很厲害的牧師
[00:21:06.000 --> 00:21:08.000]  振奮人心的講道
[00:21:08.000 --> 00:21:11.000]  或者去一些很大型的聚會
[00:21:11.000 --> 00:21:13.000]  唱歌唱到熱辣辣
[00:21:13.000 --> 00:21:17.000]  諸如此類你是想得到的
[00:21:17.000 --> 00:21:19.000]  可能你都經歷過
[00:21:19.000 --> 00:21:21.000]  你想像你自己
[00:21:21.000 --> 00:21:22.000]  可能都經歷過這些
[00:21:22.000 --> 00:21:24.000]  你很開心的
[00:21:24.000 --> 00:21:26.000]  但是這些雞血
[00:21:26.000 --> 00:21:30.000]  本身是很快失效的
[00:21:30.000 --> 00:21:33.000]  是不是這樣呢
[00:21:33.000 --> 00:21:34.000]  事實上很多人的信仰
[00:21:34.000 --> 00:21:36.000]  就是不斷地維持著一種
[00:21:36.000 --> 00:21:37.000]  這樣的狀況
[00:21:37.000 --> 00:21:38.000]  又不是死的
[00:21:38.000 --> 00:21:40.000]  因為不斷地還沒死
[00:21:40.000 --> 00:21:42.000]  就好像講得不好一點
[00:21:42.000 --> 00:21:45.000]  有時候就好像癌症發散了
