
[00:00:00.000 --> 00:00:03.080]  近來沒有提醒大家背金句
[00:04:17.840 --> 00:04:21.280]  離開地球越遠的星球傳回來的光
[00:04:21.280 --> 00:04:24.320]  它的光譜是偏向紅色的
[00:04:24.320 --> 00:04:30.080]  接近地球的星球傳回來的光是沒有那麼紅的
[00:04:30.080 --> 00:04:33.760]  過了一段時間再去測光譜
[00:04:33.760 --> 00:04:38.000]  發現遠的星球又越來越變得越來越紅
[00:04:38.000 --> 00:04:42.160]  其實這個發現使科學家相信
[00:04:42.160 --> 00:04:44.160]  並且有證據顯示
[00:04:44.160 --> 00:04:47.200]  宇宙其實是不斷的膨脹的
[00:04:47.200 --> 00:04:49.600]  所以離地球越遠的光
[00:04:49.600 --> 00:04:52.800]  傳回來的光是越來越紅的
[00:04:52.800 --> 00:04:56.160]  地球如果是在膨脹
[00:04:56.160 --> 00:05:00.160]  就證明地球或宇宙
[00:05:00.160 --> 00:05:04.560]  宇宙在膨脹就證明宇宙是有起點的
[00:05:04.560 --> 00:05:06.560]  是有起點的
[00:05:06.560 --> 00:05:08.560]  是從大爆炸開始的
[00:05:08.560 --> 00:05:11.040]  不可能本身存在是永恆的
[00:05:11.040 --> 00:05:14.880]  否定上帝存在的生物學家
[00:05:14.880 --> 00:05:16.880]  我覺得現在更加淒慘
[00:05:16.880 --> 00:05:21.280]  他們不能夠說人是上帝造的
[00:05:21.280 --> 00:05:23.280]  因為他們不信上帝
[00:05:23.280 --> 00:05:25.280]  人不是上帝造的
[00:05:25.280 --> 00:05:28.000]  結果他只剩下一個理論
[00:05:28.000 --> 00:05:30.000]  就是進化論
[00:05:30.000 --> 00:05:32.000]  他只能夠用進化論
[00:05:32.000 --> 00:05:35.040]  來解釋人和其他生物的來源
[00:05:35.040 --> 00:05:39.920]  但達爾文在1859年就發表了進化論
[00:05:39.920 --> 00:05:43.680]  時至今日已經過了一百五十多年
[00:05:43.680 --> 00:05:48.480]  時至今日這個理論可以說是千瘡百孔
[00:05:48.480 --> 00:05:51.280]  很多比較理性的科學家
[00:05:51.280 --> 00:05:55.520]  已經提出了很多進化論不能夠解釋的問題
[00:05:55.520 --> 00:05:59.600]  其中一個比較容易明白的就是缺環
[00:05:59.600 --> 00:06:01.600]  我簡單解釋一下
[00:06:01.600 --> 00:06:07.440]  假設人是由低等的生物慢慢進化的
[00:06:07.440 --> 00:06:09.840]  我們其中的不說了
[00:06:09.840 --> 00:06:12.880]  假設人是由猿猴變成人的
[00:06:12.880 --> 00:06:18.000]  在猿猴變成人的過程當中
[00:06:18.000 --> 00:06:21.040]  進化論是慢慢變化的
[00:06:21.040 --> 00:06:24.320]  由猿猴變成人之間
[00:06:24.320 --> 00:06:28.320]  我們應該期望找到一些化石
[00:06:28.320 --> 00:06:32.800]  一半是猿,一半是人
[00:06:32.800 --> 00:06:37.920]  或者進化過程當中有三分之一像猿猴
[00:06:37.920 --> 00:06:39.440]  三分之二像人
[00:06:39.440 --> 00:06:41.440]  又或者三分之二像人
[00:06:41.440 --> 00:06:44.000]  三分之一像猿猴的化石
[00:06:44.000 --> 00:06:48.000]  這些化石應該有很多吧
[00:06:48.000 --> 00:06:50.000]  這麼長時間慢慢進化
[00:06:50.000 --> 00:06:52.720]  事實是怎樣呢?
[00:06:52.720 --> 00:07:02.640]  不單是猿和人之間的過度性化石完全欠奉
[00:07:02.640 --> 00:07:08.240]  在進化論裡面每一個階層的進化之間
[00:07:08.240 --> 00:07:12.720]  的中期化石、過度化石都完全欠奉
[00:07:12.720 --> 00:07:16.240]  這是缺環的問題
[00:07:16.240 --> 00:07:18.960]  其實進化論有很多漏洞
[00:07:18.960 --> 00:07:23.040]  我不想跟大家講這麼多進化論的破綻
[00:07:23.040 --> 00:07:25.040]  對於人生來說
[00:07:25.040 --> 00:07:28.080]  假如人不認識上帝
[00:07:28.080 --> 00:07:30.400]  可能會追求邪靈
[00:07:30.400 --> 00:07:36.320]  或者其他精神或哲學思想來導引人生
[00:07:36.320 --> 00:07:40.080]  但邪靈不會給人有永恆的福祿
[00:07:40.080 --> 00:07:44.640]  哲學思想隨著時間會改變
[00:07:44.640 --> 00:07:47.760]  不同的年代有不同的哲學家
[00:07:47.760 --> 00:07:51.280]  假如人不追求精神領域的東西
[00:07:51.280 --> 00:07:55.040]  只剩下物質
[00:07:55.040 --> 00:07:59.600]  而物質不能滿足我們心靈的需要
[00:07:59.600 --> 00:08:02.880]  而且物質是可以隨時消失的
[00:08:02.880 --> 00:08:08.960]  一次的金融危機就令很多人傾家蕩產
[00:08:08.960 --> 00:08:14.160]  總而言之認識上帝才是真智慧的開始
[00:08:14.160 --> 00:08:18.480]  故事我們要盡力追求智慧
[00:08:18.480 --> 00:08:24.800]  在四章十三至二十二節提醒人要小心選擇朋友
[00:08:24.800 --> 00:08:31.760]  這個教導在第一章十至十九節提過
[00:08:31.760 --> 00:08:37.520]  我相信很多華人都聽過萬母三千的故事
[00:08:37.520 --> 00:08:41.680]  其實他很想兒子向好人學習
[00:08:41.680 --> 00:08:44.160]  正如二章二十節所說
[00:08:44.160 --> 00:08:48.560]  要以好人為榜樣過正直的生活
[00:08:48.560 --> 00:08:51.840]  回顧了前幾章的教導之後
[00:08:51.840 --> 00:08:56.560]  四章二十三至二十七節有新的教導
[00:08:56.560 --> 00:09:01.920]  先讓我們詳細思想四章二十三節
[00:09:01.920 --> 00:09:05.360]  這節經文比較特別
[00:09:05.360 --> 00:09:11.760]  四章二十三節現中版譯作所思所想要謹慎
[00:09:11.760 --> 00:09:14.960]  因為生命是由思想定型的
[00:09:14.960 --> 00:09:17.040]  但是和合本就不同
[00:09:17.040 --> 00:09:21.600]  它說你要保守你的心勝過保守一切
[00:09:21.600 --> 00:09:26.160]  因為一生的果效是由心發出
[00:09:26.160 --> 00:09:31.120]  驟眼看起來這兩節的聖經似乎有很大的出入
[00:09:31.120 --> 00:09:33.120]  為什麼呢?
[00:09:33.120 --> 00:09:35.920]  我們千萬不要太下結論
[00:09:35.920 --> 00:09:37.920]  認為現中版當然是錯的
[00:09:37.920 --> 00:09:39.920]  一定是和合本才對的
[00:09:39.920 --> 00:09:42.080]  你喜歡和合本
[00:09:42.080 --> 00:09:44.080]  和合本不一定是對的
[00:09:44.080 --> 00:09:48.480]  事實上這兩個版本都沒有根據原文
[00:09:48.480 --> 00:09:52.080]  用對等字的方式來翻譯
[00:09:52.080 --> 00:09:56.880]  兩個版本都是一個意譯
[00:09:56.880 --> 00:09:58.880]  由於是意譯
[00:09:58.880 --> 00:10:02.880]  我們自己可以決定哪個意譯得比較好
[00:10:02.880 --> 00:10:05.600]  當然不要用抽籤的方式
[00:10:05.600 --> 00:10:09.840]  應該先考慮一下原文
[00:10:09.840 --> 00:10:11.840]  希伯來文怎麼說的
[00:10:11.840 --> 00:10:13.840]  我也參考了一些
[00:10:13.840 --> 00:10:16.640]  我做了這個功夫,你們不用做了
[00:10:16.640 --> 00:10:22.240]  我參考了原文,也參考了一些最接近原文的英文翻譯
[00:10:22.240 --> 00:10:25.520]  我認為聖經新譯本的翻譯
[00:10:25.520 --> 00:10:27.520]  其實是最接近原文的
[00:10:27.520 --> 00:10:30.080]  聖經新譯本的翻譯是這樣說的
[00:10:30.080 --> 00:10:32.080]  你要謹守你的心
[00:10:32.080 --> 00:10:34.400]  勝過謹守一切
[00:10:34.400 --> 00:10:38.800]  因為生命的泉源,由此而出
[00:10:38.800 --> 00:10:44.080]  我們可以看到頭兩句和和合本很相似
[00:10:44.080 --> 00:10:48.720]  現中版沒有提到「心」
[00:10:48.720 --> 00:10:52.080]  這裡是提到「思想」
[00:10:52.080 --> 00:10:54.080]  我們要想一下
[00:10:54.080 --> 00:10:56.080]  我們要探討一下「心」
[00:10:56.080 --> 00:10:58.080]  是什麼意思呢
[00:10:58.080 --> 00:11:00.880]  在希伯來人的思想裡面
[00:11:00.880 --> 00:11:05.680]  「心」不只是指我們肉體跳跳的心
[00:11:05.680 --> 00:11:10.160]  而是指一切人的思念
[00:11:10.160 --> 00:11:13.280]  一切心思意念、情感意志
[00:11:13.280 --> 00:11:15.280]  都包括在裡面
[00:11:15.280 --> 00:11:20.080]  事實上我們華人文化
[00:11:20.080 --> 00:11:22.720]  和中東的文化比較接近
[00:11:22.720 --> 00:11:24.720]  和猶太人比較接近
[00:11:24.720 --> 00:11:26.720]  我們可以試一下想一想
[00:11:26.720 --> 00:11:29.680]  華人是怎麼用「心」字的
[00:11:29.680 --> 00:11:31.680]  其實我們華人用「心」字
[00:11:31.680 --> 00:11:33.680]  都會指思想方面的
[00:11:33.680 --> 00:11:35.680]  例如我們教導小朋友
[00:11:35.680 --> 00:11:37.680]  要用心學習
[00:11:37.680 --> 00:11:39.680]  或者廣東的俗語
[00:11:39.680 --> 00:11:41.680]  你給點心機吧
[00:11:41.680 --> 00:11:45.680]  「心」都可以用在意志方面的
[00:11:45.680 --> 00:11:47.680]  我下定決心了
[00:11:47.680 --> 00:11:49.680]  或者有時我們
[00:11:49.680 --> 00:11:51.680]  八心一橫
[00:11:51.680 --> 00:11:53.680]  都是指意志的
[00:11:53.680 --> 00:11:55.680]  但更多時候
[00:11:55.680 --> 00:11:57.680]  「心」是用來形容情緒方面
[00:11:57.680 --> 00:11:59.680]  心驚
[00:11:59.680 --> 00:12:01.680]  心痛
[00:12:01.680 --> 00:12:03.680]  有時心碎了
[00:12:03.680 --> 00:12:05.680]  有時很傷心
[00:12:05.680 --> 00:12:07.680]  但亦都有安心
[00:12:07.680 --> 00:12:09.680]  有純心的時候
[00:12:09.680 --> 00:12:11.680]  有時我們會用顏色去講「心」
[00:12:11.680 --> 00:12:13.680]  這個人黑心
[00:12:13.680 --> 00:12:17.680]  有時他已經灰心了
[00:12:17.680 --> 00:12:21.680]  有些人心紅人鼻遮
[00:12:21.680 --> 00:12:23.680]  有顏色的
[00:12:23.680 --> 00:12:25.680]  有時都會用溫度
[00:12:25.680 --> 00:12:27.680]  寒心
[00:12:27.680 --> 00:12:29.680]  熱心
[00:12:29.680 --> 00:12:31.680]  用溫度去講
[00:12:31.680 --> 00:12:33.680]  有時又用味道
[00:12:33.680 --> 00:12:35.680]  苦心、甜心
[00:12:35.680 --> 00:12:41.680]  我們都會用「心」去形容人的品性
[00:12:41.680 --> 00:12:45.680]  有時形容人的虛心、內心、慈心
[00:12:45.680 --> 00:12:47.680]  有時真的狠心
[00:12:47.680 --> 00:12:49.680]  負心
[00:12:49.680 --> 00:12:51.680]  全部都有「心」
[00:12:51.680 --> 00:12:53.680]  所以華人用「心」字
[00:12:53.680 --> 00:12:55.680]  可以說是多姿多彩
[00:12:55.680 --> 00:12:57.680]  涵義是很廣泛的
[00:12:57.680 --> 00:13:01.680]  故事的中版將「心」字不譯
[00:13:01.680 --> 00:13:03.680]  改為「思想」
[00:13:03.680 --> 00:13:07.680]  似乎將「涵義」收窄了
[00:13:07.680 --> 00:13:09.680]  「心」可以包括「思想」
[00:13:09.680 --> 00:13:11.680]  不過還可以包括很多東西
[00:13:11.680 --> 00:13:13.680]  下半句
[00:13:13.680 --> 00:13:15.680]  希伯來文的原文其實很簡單
[00:13:15.680 --> 00:13:17.680]  如果我直接翻譯
[00:13:17.680 --> 00:13:19.680]  「從他就是傳元」
[00:13:19.680 --> 00:13:21.680]  即是你要緊守你的心
[00:13:21.680 --> 00:13:23.680]  「從他就是傳元」
[00:13:23.680 --> 00:13:25.680]  故此新譯本譯作
[00:13:25.680 --> 00:13:29.680]  「因為生命的傳元由此而出」
[00:13:29.680 --> 00:13:33.680]  加上「生命」去形容「傳元」
[00:13:33.680 --> 00:13:35.680]  是非常合理的翻譯
[00:13:35.680 --> 00:13:37.680]  不過我們可以看到
[00:13:37.680 --> 00:13:39.680]  無論是現中版或是和合本
[00:13:39.680 --> 00:13:41.680]  在這裡都是異譯
[00:13:41.680 --> 00:13:43.680]  不是直譯
[00:13:43.680 --> 00:13:49.680]  這兩個譯本都沒有提「傳元」這個意境
[00:13:51.680 --> 00:13:55.680]  我們要怎樣保守或是緊守我們的心呢?
[00:13:55.680 --> 00:14:00.680]  在二十四至二十五節就提到做人要誠實
[00:14:00.680 --> 00:14:02.680]  不要說謊
[00:14:02.680 --> 00:14:04.680]  有關誠實
[00:14:04.680 --> 00:14:06.680]  前兩個星期
[00:14:06.680 --> 00:14:09.680]  當我說針研第二章的時候
[00:14:09.680 --> 00:14:14.680]  我的題目叫做「誠實正直人」
[00:14:14.680 --> 00:14:16.680]  記不記得?
[00:14:16.680 --> 00:14:18.680]  就說過了
[00:14:18.680 --> 00:14:20.680]  但那天我沒有討論
[00:14:20.680 --> 00:14:23.680]  究竟甚麼算是說謊呢?
[00:14:23.680 --> 00:14:25.680]  白色謊言
[00:14:25.680 --> 00:14:27.680]  說笑的謊言
[00:14:27.680 --> 00:14:30.680]  算不算是說謊呢?
[00:14:30.680 --> 00:14:33.680]  大家可以自己回家思想討論
[00:14:33.680 --> 00:14:36.680]  我只是簡單說一個結論
[00:14:36.680 --> 00:14:38.680]  我們不要慣性說謊
[00:14:38.680 --> 00:14:40.680]  無論白色、黃色、黑色
[00:14:40.680 --> 00:14:43.680]  都不要慣性去說
[00:14:43.680 --> 00:14:47.680]  因為當人一旦養成說謊的習慣
[00:14:47.680 --> 00:14:50.680]  就很容易分不清楚顏色
[00:14:50.680 --> 00:14:52.680]  甚麼都說
[00:14:52.680 --> 00:14:54.680]  隨便說謊
[00:14:54.680 --> 00:14:57.680]  就有失基督徒的身份
[00:14:57.680 --> 00:15:01.680]  或者我想說一個用智慧的說話
[00:15:01.680 --> 00:15:05.680]  代替謊言的故事給大家聽
[00:15:05.680 --> 00:15:07.680]  在中日抗戰期間
[00:15:07.680 --> 00:15:10.680]  這個故事是發生在中日抗戰期間
[00:15:10.680 --> 00:15:13.680]  有一位基督徒有一天在家
[00:15:13.680 --> 00:15:15.680]  突然有人敲門
[00:15:15.680 --> 00:15:17.680]  敲得很急
[00:15:17.680 --> 00:15:20.680]  他敲門看到一位年輕人
[00:15:20.680 --> 00:15:22.680]  年輕人對他說
[00:15:22.680 --> 00:15:24.680]  我是革命軍
[00:15:24.680 --> 00:15:27.680]  現在被日軍追逐
[00:15:27.680 --> 00:15:31.680]  可不可以讓我在你家躲藏一會兒呢?
[00:15:31.680 --> 00:15:32.680]  國難當前
[00:15:32.680 --> 00:15:34.680]  那位基督徒當然義不容辭
[00:15:34.680 --> 00:15:36.680]  帶他到家的後面
[00:15:36.680 --> 00:15:38.680]  把他藏起來
[00:15:38.680 --> 00:15:42.680]  沒多久日軍又來敲門
[00:15:42.680 --> 00:15:45.680]  敲門之後其中一位日軍
[00:15:45.680 --> 00:15:46.680]  有幾個
[00:15:46.680 --> 00:15:47.680]  其中一位會說華語
[00:15:47.680 --> 00:15:49.680]  就問那位基督徒
[00:15:49.680 --> 00:15:52.680]  廣塞有沒有人進過來這裡?
[00:15:52.680 --> 00:15:56.680]  那位基督徒就處於一個兩難的局面
[00:15:56.680 --> 00:15:58.680]  如果他說有
[00:15:58.680 --> 00:16:00.680]  那位革命軍死定了
[00:16:00.680 --> 00:16:02.680]  如果他說沒有
[00:16:02.680 --> 00:16:04.680]  那他就說謊
[00:16:04.680 --> 00:16:06.680]  牧師、聖經叫他不要說謊
[00:16:06.680 --> 00:16:07.680]  怎麼辦呢?
[00:16:07.680 --> 00:16:09.680]  如果你是那位基督徒
[00:16:09.680 --> 00:16:12.680]  你怎麼回答呢?
[00:16:12.680 --> 00:16:14.680]  那位基督徒就說
[00:16:14.680 --> 00:16:16.680]  不回答有也不回答沒有
[00:16:16.680 --> 00:16:20.680]  你自己去搜吧
[00:16:20.680 --> 00:16:22.680]  結果那些日軍就走了
[00:16:22.680 --> 00:16:24.680]  不浪費時間去搜
[00:16:24.680 --> 00:16:25.680]  怕被人逃走了
[00:16:25.680 --> 00:16:28.680]  就趕快去追那個革命軍
[00:16:28.680 --> 00:16:30.680]  這個故事教我們學習到
[00:16:30.680 --> 00:16:32.680]  我們可以用智慧的說話
[00:16:32.680 --> 00:16:34.680]  去代替謊言
[00:16:34.680 --> 00:16:35.680]  這是最理想的
[00:16:35.680 --> 00:16:37.680]  不需要說這個謊言夠了
[00:16:37.680 --> 00:16:39.680]  我這樣說是不是白色呢?
[00:16:39.680 --> 00:16:41.680]  會不會灰灰的色呢?
[00:16:41.680 --> 00:16:43.680]  不用想了
[00:16:43.680 --> 00:16:46.680]  二十七節就教我們
[00:16:46.680 --> 00:16:48.680]  要排除邪惡
[00:16:48.680 --> 00:16:50.680]  朝著前面直走
[00:16:50.680 --> 00:16:53.680]  不要離開正路一步
[00:16:53.680 --> 00:16:56.680]  就是說如果我們裡面有邪惡
[00:16:56.680 --> 00:16:57.680]  我們要排除
[00:16:57.680 --> 00:16:58.680]  走回正路
[00:16:58.680 --> 00:17:00.680]  並且不要離開
[00:17:00.680 --> 00:17:02.680]  我們作為現代基督徒
[00:17:02.680 --> 00:17:04.680]  我們更加可以
[00:17:04.680 --> 00:17:06.680]  從新約的教導裡面去學習
[00:17:06.680 --> 00:17:09.680]  怎樣謹守我們的心
[00:17:09.680 --> 00:17:11.680]  在肥臘比書
[00:17:11.680 --> 00:17:13.680]  二章五至七節就勸導我們
[00:17:13.680 --> 00:17:17.680]  你們要以基督耶穌的心為心
[00:17:17.680 --> 00:17:19.680]  祂原有上帝的本質
[00:17:19.680 --> 00:17:23.680]  卻沒有濫用跟上帝同等的特權
[00:17:23.680 --> 00:17:24.680]  相反地
[00:17:24.680 --> 00:17:26.680]  祂自願放棄一切
[00:17:26.680 --> 00:17:28.680]  取了奴僕的本質
[00:17:28.680 --> 00:17:29.680]  祂成為人
[00:17:29.680 --> 00:17:32.680]  以人的形體出現
[00:17:32.680 --> 00:17:34.680]  第六節提到主耶穌
[00:17:34.680 --> 00:17:36.680]  在未來世界之前
[00:17:36.680 --> 00:17:38.680]  就是上帝
[00:17:38.680 --> 00:17:40.680]  正如《約翰福音》一章一節就說
[00:17:40.680 --> 00:17:42.680]  宇宙被造以前
[00:17:42.680 --> 00:17:43.680]  道已經存在
[00:17:43.680 --> 00:17:45.680]  道與上帝同在
[00:17:45.680 --> 00:17:47.680]  道是上帝
[00:17:47.680 --> 00:17:50.680]  在第六章下半節提到一點
[00:17:50.680 --> 00:17:56.680]  耶穌沒有濫用上帝的特權
[00:17:56.680 --> 00:17:57.680]  在中國國內
[00:17:57.680 --> 00:17:59.680]  曾經流行過一句話
[00:17:59.680 --> 00:18:02.680]  有權不用過其無效
[00:18:02.680 --> 00:18:05.680]  不知道大家有沒有聽過
[00:18:05.680 --> 00:18:07.680]  不知道大家有沒有聽過
[00:18:07.680 --> 00:18:09.680]  有一個朋友跟我說
[00:18:09.680 --> 00:18:13.680]  中國公檢法是最黑的
[00:18:13.680 --> 00:18:15.680]  我第一次聽的時候
[00:18:15.680 --> 00:18:16.680]  我還以為
[00:18:16.680 --> 00:18:19.680]  中國有一條法例叫公檢法
[00:18:19.680 --> 00:18:23.680]  就好像澳洲有公司法那些法例
[00:18:23.680 --> 00:18:26.680]  原來那個朋友跟我說不是
[00:18:26.680 --> 00:18:29.680]  公檢法是代表三個政府部門
[00:18:29.680 --> 00:18:32.680]  就是公安、檢察院和法院
[00:18:32.680 --> 00:18:35.680]  為什麼這三個部門是最黑的呢?
[00:18:35.680 --> 00:18:37.680]  原因很簡單
[00:18:37.680 --> 00:18:39.680]  因為他們有權力
[00:18:39.680 --> 00:18:41.680]  他們不但用他們的權力
[00:18:41.680 --> 00:18:44.680]  去執行應有的責任
[00:18:44.680 --> 00:18:47.680]  他們還會濫用他們的權力
[00:18:47.680 --> 00:18:50.680]  但是耶穌就不同
[00:18:50.680 --> 00:18:51.680]  祂有上帝的權力
[00:18:51.680 --> 00:18:53.680]  但是祂絕對不濫用
[00:18:53.680 --> 00:18:55.680]  也不會抓住
[00:18:55.680 --> 00:18:57.680]  為什麼呢?
[00:18:57.680 --> 00:19:00.680]  因為祂有一個不同的心智
[00:19:00.680 --> 00:19:02.680]  祂納定祂的心智
[00:19:02.680 --> 00:19:04.680]  是要信服上帝的
[00:19:04.680 --> 00:19:06.680]  正如第七節所說
[00:19:06.680 --> 00:19:08.680]  祂是自願放棄一切
[00:19:08.680 --> 00:19:10.680]  取了奴僕的本質
[00:19:10.680 --> 00:19:11.680]  他成為人
[00:19:11.680 --> 00:19:13.680]  以人的形體出現
[00:19:13.680 --> 00:19:15.680]  耶穌來這個世界
[00:19:15.680 --> 00:19:17.680]  不是為了貪過癮來玩玩
[00:19:17.680 --> 00:19:21.680]  不是來這個世界旅遊走一圈
[00:19:21.680 --> 00:19:24.680]  而是由於人類犯了罪
[00:19:24.680 --> 00:19:26.680]  破壞了上帝的計劃
[00:19:26.680 --> 00:19:31.680]  使人不能永遠住在上帝的家裡
[00:19:31.680 --> 00:19:33.680]  所以祂要來
[00:19:33.680 --> 00:19:35.680]  為我們開一條路
[00:19:35.680 --> 00:19:37.680]  重建一條路
[00:19:37.680 --> 00:19:42.680]  一條讓人可以回家的路
[00:19:42.680 --> 00:19:47.680]  回到永恆天父家中的路
[00:19:47.680 --> 00:19:51.680]  我們知道耶穌來到這個世界
[00:19:51.680 --> 00:19:54.680]  祂不是出生在皇宮裡
[00:19:54.680 --> 00:19:57.680]  而是在野外的馬槽裡
[00:19:57.680 --> 00:20:01.680]  祂不是生活得像一位皇帝一樣
[00:20:01.680 --> 00:20:03.680]  在宏偉的宮殿裡
[00:20:03.680 --> 00:20:05.680]  而是活得像一位僕人
[00:20:05.680 --> 00:20:08.680]  祂沒有選擇地上的王座
[00:20:08.680 --> 00:20:12.680]  祂選擇了十字架的道路
[00:20:12.680 --> 00:20:14.680]  祂不是付出一點點
[00:20:14.680 --> 00:20:18.680]  而是將祂的整個生命為我們獻上
[00:20:18.680 --> 00:20:21.680]  所以保羅勸過我們說
[00:20:21.680 --> 00:20:25.680]  你們要以基督耶穌的心為心
[00:20:25.680 --> 00:20:28.680]  就是一個謙卑信服天父的心
[00:20:28.680 --> 00:20:31.680]  是一個關懷罪人的心
[00:20:31.680 --> 00:20:33.680]  是一個愛教會
[00:20:33.680 --> 00:20:39.680]  以天國的事為人生大事的心
[00:20:39.680 --> 00:20:44.680]  既然聖經說要緊守我們的心
[00:20:44.680 --> 00:20:48.680]  其實也包含了一個意思
[00:20:48.680 --> 00:20:52.680]  就是假如我們不緊守的話
[00:20:52.680 --> 00:20:54.680]  就會很容易跌倒
[00:20:54.680 --> 00:20:56.680]  離開智慧的路
[00:20:56.680 --> 00:20:59.680]  離開了正路
[00:20:59.680 --> 00:21:01.680]  有什麼誘惑我們
[00:21:01.680 --> 00:21:03.680]  使我們離開正路呢?
[00:21:03.680 --> 00:21:08.680]  不以基督耶穌為心呢?
[00:21:08.680 --> 00:21:10.680]  第一個要戒備的
[00:21:10.680 --> 00:21:13.680]  就是驕傲的心
[00:21:13.680 --> 00:21:15.680]  剛才說過基督耶穌的心
[00:21:15.680 --> 00:21:18.680]  是一個謙卑信服天父的心
[00:21:18.680 --> 00:21:19.680]  但如果我們記得
[00:21:19.680 --> 00:21:22.680]  聖經創世紀裡面的故事
[00:21:22.680 --> 00:21:26.680]  亞當和夏娃就有一個驕傲的心
[00:21:26.680 --> 00:21:30.680]  他們不甘心讓上帝告訴他們
[00:21:30.680 --> 00:21:32.680]  什麼是善什麼是惡
