
[00:00:00.000 --> 00:00:01.540]  我說的是什麼呢?
[00:11:24.640 --> 00:11:28.140]  當你看看他的出生年日
[00:11:28.140 --> 00:11:29.140]  他的人生的時候
[00:11:29.140 --> 00:11:33.540]  你大概猜到這個人Clement
[00:11:33.540 --> 00:11:39.640]  他親眼目睹彼得和保羅的殉道
[00:11:39.640 --> 00:11:42.440]  他當時已經是一個年輕教會里面的領袖
[00:11:42.440 --> 00:11:47.140]  他看到彼得保羅在尼祿逼迫之下
[00:11:47.140 --> 00:11:48.840]  如何去殉道
[00:11:48.840 --> 00:11:49.640]  不僅如此
[00:11:49.640 --> 00:11:51.340]  聖經學者告訴我們
[00:11:51.340 --> 00:11:54.940]  在公元八十至九十幾年之間
[00:11:54.940 --> 00:12:00.640]  羅馬教會是面對另外一個暴君的逼迫
[00:12:00.640 --> 00:12:03.740]  這個暴君叫做Domitian
[00:12:03.740 --> 00:12:04.840]  陶默禪
[00:12:04.840 --> 00:12:07.140]  所以這樣說我的意思是
[00:12:07.140 --> 00:12:10.340]  這個格利敏
[00:12:10.340 --> 00:12:13.540]  其實他一生他帶領教會的時間
[00:12:13.540 --> 00:12:14.840]  大部分的時間
[00:12:14.840 --> 00:12:20.340]  羅馬教會都是被那些暴君在那裏逼迫的
[00:12:20.340 --> 00:12:22.440]  但是有趣的是
[00:12:22.440 --> 00:12:28.140]  我們今天手上有一本他寫給哥倫多教會的書信
[00:12:28.140 --> 00:12:29.640]  而在那本書信裏面
[00:12:29.640 --> 00:12:34.440]  我們竟然找到他爲當時的掌權者
[00:12:34.440 --> 00:12:40.540]  就是當時的暴君霸權所作出的祈禱
[00:12:40.540 --> 00:12:43.040]  我想和你分享少少這個祈禱
[00:12:43.040 --> 00:12:45.140]  這個祈禱既是他自己的祈禱
[00:12:45.140 --> 00:12:52.640]  也是他帶領當時受逼迫教會爲掌權者所作出的祈禱
[00:12:52.640 --> 00:12:55.440]  當中有兩句
[00:12:55.440 --> 00:12:56.440]  很激勵人心的
[00:12:56.440 --> 00:12:56.940]  他說
[00:12:56.940 --> 00:13:02.140]  Guide our steps to walk in holiness and righteousness and singleness of heart
[00:13:02.140 --> 00:13:06.740]  and to do those things that are good and acceptable in thy sight
[00:13:06.740 --> 00:13:09.740]  and in the sight of our rulers
[00:13:09.740 --> 00:13:11.540]  他說上帝你幫助我們
[00:13:11.540 --> 00:13:13.240]  叫我們過聖潔的生活
[00:13:13.240 --> 00:13:14.440]  公義的生活
[00:13:14.440 --> 00:13:16.140]  全心投入的生活
[00:13:16.140 --> 00:13:19.140]  以至我們可以做好的事
[00:13:19.140 --> 00:13:20.040]  善的事
[00:13:20.040 --> 00:13:23.140]  在你眼中捍衛好的事
[00:13:23.140 --> 00:13:24.640]  不單止在你的眼中
[00:13:24.640 --> 00:13:25.940]  還在誰的眼中
[00:13:25.940 --> 00:13:27.540]  in the sight of our rulers
[00:13:27.540 --> 00:13:31.540]  是我們掌權者眼中捍衛美的事
[00:13:31.540 --> 00:13:33.640]  接着他爲那些掌權者祈禱
[00:13:33.640 --> 00:13:34.140]  他說
[00:13:34.140 --> 00:13:39.540]  Grant them therefore, O Lord, health, peace, concord, and stability
[00:13:39.540 --> 00:13:41.440]  that they may without failure
[00:13:41.440 --> 00:13:45.540]  administer the government which you have committed to them
[00:13:45.540 --> 00:13:46.940]  接着他說
[00:13:46.940 --> 00:13:49.540]  神啊,禰給我們的掌權者
[00:13:49.540 --> 00:13:53.840]  有健康、有平安、有和諧、有穩定
[00:13:53.840 --> 00:13:59.440]  以至他們可以有效地管理
[00:13:59.440 --> 00:14:05.040]  禰給他們管理的事
[00:14:05.040 --> 00:14:08.340]  我說這是一個extraordinary prayer
[00:14:08.340 --> 00:14:10.540]  at an extraordinary time
[00:14:10.540 --> 00:14:13.840]  by an extraordinary people
[00:14:13.840 --> 00:14:15.340]  非凡的羣體
[00:14:15.340 --> 00:14:17.440]  在一個非凡的時代裏面
[00:14:17.440 --> 00:14:25.940]  作了一個非凡的祈禱
[00:14:25.940 --> 00:14:26.840]  今天的教會
[00:14:26.840 --> 00:14:28.140]  香港的教會
[00:14:28.140 --> 00:14:33.540]  有沒有爲掌權者祈禱呢?
[00:14:33.540 --> 00:14:36.140]  我們爲他們祈禱的時候
[00:14:36.140 --> 00:14:38.240]  又祈什麼呢?
[00:14:38.240 --> 00:14:39.940]  當你看回保羅
[00:14:39.940 --> 00:14:41.240]  當我們看回彼得
[00:14:41.240 --> 00:14:45.040]  當我們看回克里曼的時候
[00:14:45.040 --> 00:14:47.440]  你發覺他們對掌權者的祈禱
[00:14:47.440 --> 00:14:50.440]  不是祈禱他們開口夾着利
[00:14:50.440 --> 00:14:55.240]  不是祈禱他們撲倒在街上
[00:14:55.240 --> 00:15:00.740]  更加不是用舊約的詛咒詩篇來祈禱
[00:15:00.740 --> 00:15:01.940]  詛咒他們
[00:15:01.940 --> 00:15:04.840]  相反他們用祈禱來祝福
[00:15:04.840 --> 00:15:06.340]  逼迫他們的人
[00:15:06.340 --> 00:15:12.140]  這個正是主耶穌基督給我們的教導
[00:15:12.140 --> 00:15:13.640]  他們真誠熱愛
[00:15:13.640 --> 00:15:15.740]  他們無懼權貴
[00:15:15.740 --> 00:15:17.040]  因爲他們無懼權貴
[00:15:17.040 --> 00:15:18.840]  他可以尊敬君王
[00:15:18.840 --> 00:15:21.240]  他可以切切地爲君王祈禱
[00:15:21.240 --> 00:15:27.640]  而最後他以善成惡
[00:15:27.640 --> 00:15:28.940]  那我們呢?
[00:15:28.940 --> 00:15:32.040]  我們又怎麼樣呢?
[00:15:32.040 --> 00:15:34.940]  早幾年美國有個牧師
[00:15:34.940 --> 00:15:37.140]  他有一次在觀察他自己的教會
[00:15:37.140 --> 00:15:39.340]  甚至在觀察的同時
[00:15:39.340 --> 00:15:42.140]  他開始哀號
[00:15:42.140 --> 00:15:43.440]  哀號什麼呢?
[00:15:43.440 --> 00:15:48.940]  他說在他教會會有對政府大肆不滿的同時
[00:15:48.940 --> 00:15:52.640]  卻又是他教會、祈禱會
[00:15:52.640 --> 00:15:56.240]  最冷落凋零的日子
[00:15:56.240 --> 00:15:58.140]  你有沒有想過
[00:15:58.140 --> 00:16:01.140]  一間教會
[00:16:01.140 --> 00:16:03.540]  對禱告的熱誠
[00:16:03.540 --> 00:16:05.140]  或者是冷淡
[00:16:05.140 --> 00:16:10.740]  其實是反映了這間教會對社會政治的真關心
[00:16:10.740 --> 00:16:12.440]  真投入
[00:16:12.440 --> 00:16:14.740]  如果我們真是關心政治
[00:16:14.740 --> 00:16:16.540]  真是投入社會的時候
[00:16:16.540 --> 00:16:21.840]  我們的祈禱應該是和我們的關心成正比的
[00:16:21.840 --> 00:16:25.140]  怎麼可能表面上我們好像這麼關心社會
[00:16:25.140 --> 00:16:26.240]  這麼講政治
[00:16:26.240 --> 00:16:28.240]  但其實又沒有人去祈禱會
[00:16:28.240 --> 00:16:32.040]  沒有人祈禱的
[00:16:32.040 --> 00:16:41.640]  究竟我們的關心、投入是真的還是假的呢?
[00:16:41.640 --> 00:16:43.540]  如果是這樣
[00:16:43.540 --> 00:16:46.140]  你猜我們的教會、公理堂
[00:16:46.140 --> 00:16:50.140]  是不是一個真心關心政治
[00:16:50.140 --> 00:16:57.340]  真心投入社會的教會呢?
[00:16:57.340 --> 00:17:01.240]  我想帶你回去看《馬克福音》第十二章
[00:17:01.240 --> 00:17:02.640]  《聖誕學者》告訴我們
[00:17:02.640 --> 00:17:07.440]  《馬克福音》第十二章和《羅馬書》第十二章和第十三章
[00:17:07.440 --> 00:17:10.140]  其實是倒影相對
[00:17:10.140 --> 00:17:11.240]  你可能想都沒想過
[00:17:11.240 --> 00:17:12.640]  倒影相對
[00:17:12.640 --> 00:17:14.240]  耶穌所講的
[00:17:14.240 --> 00:17:17.040]  海撒的歸海撒
[00:17:17.040 --> 00:17:21.040]  正好是對應了保羅對納粹的教導
[00:17:21.040 --> 00:17:21.840]  保羅說
[00:17:21.840 --> 00:17:23.840]  凡人所當得的
[00:17:23.840 --> 00:17:25.640]  在講掌權者
[00:17:25.640 --> 00:17:29.240]  所當得的就給他們交稅
[00:17:29.240 --> 00:17:31.240]  但你記得耶穌的答案
[00:17:31.240 --> 00:17:34.040]  不單單是海撒的歸海撒
[00:17:34.040 --> 00:17:35.840]  耶穌還有下句
[00:17:35.840 --> 00:17:37.440]  下句纔是最重要的那句
[00:17:37.440 --> 00:17:38.240]  耶穌說什麼?
[00:17:38.240 --> 00:17:38.840]  祂說
[00:17:38.840 --> 00:17:42.440]  神的歸神
[00:17:42.440 --> 00:17:45.940]  我想你想想這句話是講給誰聽的
[00:17:45.940 --> 00:17:47.640]  有一羣法利塞人
[00:17:47.640 --> 00:17:49.040]  有一羣希律底人
[00:17:49.040 --> 00:17:50.540]  他們來挑戰耶穌
[00:17:50.540 --> 00:17:51.940]  他們想試探耶穌
[00:17:51.940 --> 00:17:54.840]  致耶穌於死地
[00:17:54.840 --> 00:17:56.640]  耶穌回答了他們的問題
[00:17:56.640 --> 00:18:00.440]  但是耶穌將最後那句留給他們
[00:18:00.440 --> 00:18:02.240]  耶穌和他們說
[00:18:02.240 --> 00:18:04.640]  挑戰着法利塞人的生命
[00:18:04.640 --> 00:18:07.340]  挑戰着所有聽祂教導的人的生命
[00:18:07.340 --> 00:18:09.140]  祂說
[00:18:09.140 --> 00:18:10.740]  你的生命
[00:18:10.740 --> 00:18:13.140]  是否全然給了上帝
[00:18:13.140 --> 00:18:14.640]  屬於上帝的
[00:18:14.640 --> 00:18:16.040]  應該歸還給上帝
[00:18:16.040 --> 00:18:19.640]  請問什麼屬於上帝
[00:18:19.640 --> 00:18:21.740]  你和我屬於上帝
[00:18:21.740 --> 00:18:24.740]  耶穌在問他們一個最尖銳的挑戰
[00:18:24.740 --> 00:18:29.540]  那你的生命是否屬於上帝
[00:18:29.540 --> 00:18:32.440]  而這個挑戰正好對應了
[00:18:32.440 --> 00:18:36.540]  保羅在羅馬書第十二章第一節
[00:18:36.540 --> 00:18:37.540]  他的起頭
[00:18:37.540 --> 00:18:43.440]  他說要將生命獻上當作活祭
[00:18:43.440 --> 00:18:44.040]  弟兄們
[00:18:44.040 --> 00:18:45.640]  我以神的慈悲勸你們
[00:18:45.640 --> 00:18:50.140]  將身體獻上當作活祭
[00:18:50.140 --> 00:18:51.040]  是聖潔的
[00:18:51.040 --> 00:18:52.240]  是神所喜悅的
[00:18:52.240 --> 00:18:55.040]  你們如此侍奉乃是理所當然
[00:18:55.040 --> 00:18:59.240]  是最合乎邏輯的
[00:18:59.240 --> 00:19:03.140]  合乎福音聖經的邏輯
[00:19:03.140 --> 00:19:06.240]  保羅要他們將他們傳言的奉上
[00:19:06.240 --> 00:19:07.540]  不是十一的奉獻
[00:19:07.540 --> 00:19:10.440]  不是十九的奉獻
[00:19:10.440 --> 00:19:11.940]  是十十的奉獻
[00:19:11.940 --> 00:19:15.840]  完全的奉獻
[00:19:15.840 --> 00:19:17.840]  這個又是不是你和我
[00:19:17.840 --> 00:19:22.840]  今天在上帝面前的奉獻呢
[00:19:22.840 --> 00:19:23.640]  轉眼間
[00:19:23.640 --> 00:19:27.640]  我回來香港也有兩年半了
[00:19:27.640 --> 00:19:29.340]  我回來香港的前後
[00:19:29.340 --> 00:19:32.240]  香港發生了很多事
[00:19:32.240 --> 00:19:34.840]  令我們的社會和我們的教會
[00:19:34.840 --> 00:19:38.640]  都有很多分裂
[00:19:38.640 --> 00:19:40.140]  在我自己的朋友當中
[00:19:40.140 --> 00:19:41.340]  無論是在香港的朋友
[00:19:41.340 --> 00:19:43.340]  或者是海外的朋友
[00:19:43.340 --> 00:19:46.640]  都有藍有黃
[00:19:46.640 --> 00:19:48.040]  不過我總覺得
[00:19:48.040 --> 00:19:49.540]  無論他們是藍的
[00:19:49.540 --> 00:19:51.640]  或者是黃的
