
[00:00:00.000 --> 00:00:01.840]  好 請姐妹平安
[00:01:19.240 --> 00:01:20.800]  求主幫助我們
[00:01:20.800 --> 00:01:23.200]  我們一起有個簡單的祈禱
[00:01:23.200 --> 00:01:24.500]  再幫助我們去認識祢
[00:01:24.500 --> 00:01:26.440]  幫助我們更加清楚祢
[00:01:26.440 --> 00:01:29.340]  幫助我們認定祢就是我們生命的主
[00:01:29.340 --> 00:01:30.740]  求主祢就是帶領我們
[00:01:30.740 --> 00:01:33.280]  聽我們祈禱奉耶穌的名字而求
[00:01:33.280 --> 00:01:34.900]  阿們
[00:01:34.900 --> 00:01:38.180]  其實上一次楊牧師和我們分享的時候
[00:01:38.180 --> 00:01:39.680]  《你們說我是誰》
[00:01:39.680 --> 00:01:42.480]  或者今天我給的題目都是《耶穌是誰》的時候
[00:01:42.480 --> 00:01:44.880]  都是問一個很簡單很直接的問題
[00:01:44.880 --> 00:01:46.300]  耶穌是誰
[00:01:46.300 --> 00:01:47.740]  或者這麼說就是
[00:01:47.740 --> 00:01:54.880]  你所認識你回教會這麼久你理解耶穌是怎樣的樣子呢
[00:01:54.880 --> 00:01:56.500]  耶穌是怎樣的樣子呢
[00:01:56.500 --> 00:02:01.340]  所以接下來我就給大家四個樣子去想像一下
[00:02:01.340 --> 00:02:04.900]  究竟哪一個是你認識的樣子
[00:02:04.900 --> 00:02:07.380]  我們先看第一個
[00:02:07.380 --> 00:02:10.280]  第一個就是最左邊A那個
[00:02:10.280 --> 00:02:12.040]  A那個
[00:02:12.040 --> 00:02:14.580]  你見不見到耶穌的樣子
[00:02:14.580 --> 00:02:16.800]  是不是很清楚呢
[00:02:16.800 --> 00:02:18.380]  不是
[00:02:18.380 --> 00:02:23.000]  很清楚你見到下面尖端就是那些鬍子
[00:02:23.000 --> 00:02:26.580]  旁邊這兩個就是祂的頭髮那些長頭髮
[00:02:26.580 --> 00:02:28.040]  撐出來的那些
[00:02:28.040 --> 00:02:29.540]  看不看得到
[00:02:29.540 --> 00:02:31.780]  看不看得到
[00:02:31.780 --> 00:02:33.540]  伐爪魚
[00:02:33.540 --> 00:02:37.540]  是的 原來這個就是被譽為耶穌的樣子
[00:02:37.540 --> 00:02:38.500]  講一點點
[00:02:38.500 --> 00:02:48.240]  其實這塊布被稱為真像
[00:02:48.240 --> 00:02:51.400]  被宣稱為是耶穌真的樣子
[00:02:51.400 --> 00:02:53.640]  為什麼會這樣宣稱這塊布
[00:02:53.640 --> 00:02:59.940]  因為這裡有一個歷史
[00:02:59.940 --> 00:03:03.700]  它說原來耶穌臨死的時候
[00:03:03.700 --> 00:03:07.180]  背著十字架走苦路
[00:03:07.180 --> 00:03:10.540]  其中原來到了第六站的時候
[00:03:10.540 --> 00:03:13.640]  相傳有一個女人被這塊白色的布
[00:03:13.640 --> 00:03:16.100]  耶穌抹了她的血
[00:03:16.100 --> 00:03:17.500]  抹完血之後
[00:03:17.500 --> 00:03:21.500]  這塊布印了耶穌的樣子在這裡
[00:03:21.500 --> 00:03:25.140]  而拿著這塊布被耶穌抹的那個女人
[00:03:25.140 --> 00:03:29.500]  後來教會一些歷史裡面說
[00:03:29.500 --> 00:03:33.100]  可能這個就叫做維瓦尼卡
[00:03:33.100 --> 00:03:36.800]  所以這個叫維瓦尼卡的真像
[00:03:36.800 --> 00:03:41.000]  現在天主教裡面有一幅東西掛在這裡
[00:03:41.000 --> 00:03:42.740]  所以你看得到中間那幅圖
[00:03:42.740 --> 00:03:46.340]  就是在天主教的一個座堂裡面
[00:03:46.340 --> 00:03:49.180]  他們某些日子就會拿這個東西出來
[00:03:49.180 --> 00:03:50.380]  給大家看看
[00:03:50.380 --> 00:03:53.800]  這個就是耶穌的真樣
[00:03:53.800 --> 00:03:58.140]  這是大家心目中在想耶穌的樣子嗎
[00:03:58.140 --> 00:04:01.980]  這個真樣真得來就是看不清楚
[00:04:01.980 --> 00:04:04.240]  看不清楚就是真
[00:04:04.240 --> 00:04:04.780]  這是第一個
[00:04:04.780 --> 00:04:09.340]  你會不會選擇這個就是你心目中認識耶穌的樣子呢
[00:04:09.340 --> 00:04:11.640]  好 多給你一個選擇
[00:04:11.640 --> 00:04:13.880]  第二個 這個重要了
[00:04:13.880 --> 00:04:16.940]  這個大家都曾幾何時應該見過
[00:04:16.940 --> 00:04:20.500]  或者是透過其他方式見過的就是
[00:04:20.500 --> 00:04:25.200]  達文西所畫的最後晚餐
[00:04:25.200 --> 00:04:27.100]  大家應該都有印象了吧
[00:04:27.100 --> 00:04:28.500]  達文西的最後晚餐
[00:04:28.500 --> 00:04:30.000]  不過我又補充一點
[00:04:30.000 --> 00:04:33.900]  這一幅又不是普通的達文西的最後晚餐
[00:04:33.900 --> 00:04:42.880]  這一幅畫是經過高科技去整理的
[00:04:42.880 --> 00:04:43.900]  就是怎樣呢
[00:04:43.900 --> 00:04:48.180]  就是用現在最新的科技
[00:04:48.180 --> 00:04:51.980]  用高清一千倍的方式
[00:04:51.980 --> 00:04:55.200]  去還原了達文西那幅畫的圖畫
[00:04:55.200 --> 00:04:58.980]  所以你看得到這一幅是比較清楚的
[00:04:58.980 --> 00:05:03.180]  這個就是那幅畫裡面的耶穌
[00:05:03.180 --> 00:05:06.380]  這個你覺得像不像你心目中的耶穌的樣子呢
[00:05:06.380 --> 00:05:07.740]  如果你看近一點
[00:05:07.740 --> 00:05:08.840]  你回家有機會再看
[00:05:08.840 --> 00:05:11.780]  覺得眼袋是大一點的
[00:05:11.780 --> 00:05:14.840]  你見得到頭髮長成這樣
[00:05:14.840 --> 00:05:16.680]  這個其實你可以想像
[00:05:16.680 --> 00:05:19.480]  在達文西年代畫的話
[00:05:19.480 --> 00:05:24.040]  就是十六、十七世紀的時候的作品
[00:05:24.040 --> 00:05:25.480]  你就這樣去畫耶穌
[00:05:25.480 --> 00:05:29.680]  這個像不像你心目中的耶穌的樣子
[00:05:29.680 --> 00:05:31.640]  又不知道像不像
[00:05:31.640 --> 00:05:33.540]  給你多一個選擇
[00:05:33.540 --> 00:05:35.980]  這個再近一點的
[00:05:35.980 --> 00:05:38.940]  嘩 這個帥了吧
[00:05:38.940 --> 00:05:43.040]  這個應該是幾十年前
[00:05:43.040 --> 00:05:46.740]  很有名的電影或者歌舞劇
[00:05:46.740 --> 00:05:49.580]  叫《萬世巨星》Superstar
[00:05:49.580 --> 00:05:53.140]  Jesus Christ Superstar的一個電影或者歌舞劇
[00:05:53.140 --> 00:05:55.980]  當然這部歌舞劇裡面是有很多爭議的
[00:05:55.980 --> 00:06:02.780]  因為他用了由大的角度去看裡面的耶穌是怎樣呢
[00:06:02.780 --> 00:06:04.840]  不像我們一般理解的耶穌
[00:06:04.840 --> 00:06:06.340]  所以有很多爭議
[00:06:06.340 --> 00:06:09.440]  但是他就找了這個人做男主角
[00:06:09.440 --> 00:06:11.440]  做耶穌
[00:06:11.440 --> 00:06:15.940]  那你覺得這個又像不像呢
[00:06:15.940 --> 00:06:17.440]  像不像耶穌
[00:06:17.440 --> 00:06:20.540]  又不像
[00:06:20.540 --> 00:06:21.340]  這樣也不像
[00:06:21.340 --> 00:06:24.480]  就是找一個這麼帥的做
[00:06:24.480 --> 00:06:28.040]  那你心目中的耶穌其實是怎樣的呢
[00:06:28.040 --> 00:06:29.920]  我再找最後一個
[00:06:29.920 --> 00:06:34.840]  你看這個像不像
[00:06:34.840 --> 00:06:38.420]  這個就是耶穌了
[00:06:38.420 --> 00:06:40.240]  行不行
[00:06:40.240 --> 00:06:41.940]  這個像了
[00:06:41.940 --> 00:06:44.980]  為什麼像呢
[00:06:44.980 --> 00:06:45.980]  是不是
[00:06:45.980 --> 00:06:47.420]  就是為什麼像呢
[00:06:47.420 --> 00:06:48.180]  你想一想
[00:06:48.180 --> 00:06:50.240]  為什麼你覺得這個像呢
[00:06:50.240 --> 00:06:52.820]  當然有說一點這個不是我自己編出來的
[00:06:52.820 --> 00:06:54.140]  不是亂找出來的
[00:06:54.140 --> 00:06:59.580]  這個是近年在英國的科學研究
[00:06:59.580 --> 00:07:01.740]  在英國的曼徹斯特
[00:07:01.740 --> 00:07:04.620]  曼徹斯特裡面的一個研究團隊
[00:07:04.620 --> 00:07:09.180]  他用了三個耶穌年代同時間的骷髏骨頭
[00:07:09.180 --> 00:07:10.540]  大小的樣子
[00:07:10.540 --> 00:07:11.880]  做了一個模擬
[00:07:11.880 --> 00:07:14.340]  再加上這些科學的鑑證技術
[00:07:14.340 --> 00:07:18.620]  還有聖經裡面對耶穌的樣子的描述
[00:07:18.620 --> 00:07:22.980]  於是去還原了最可能耶穌的面貌
[00:07:22.980 --> 00:07:27.020]  所以這個就是經過科學家多方面的研究
[00:07:27.020 --> 00:07:29.480]  去研究出耶穌的外貌
[00:07:29.480 --> 00:07:30.940]  所以你發現這幅圖
[00:07:30.940 --> 00:07:33.920]  就說耶穌原來不是長頭髮的
[00:07:33.920 --> 00:07:36.620]  他說耶穌是一個短頭髮的
[00:07:36.620 --> 00:07:38.680]  皮膚顏色是一些咖啡色
[00:07:38.680 --> 00:07:40.240]  是比較深色的
[00:07:40.240 --> 00:07:41.880]  你想想又是不是呢
[00:07:41.880 --> 00:07:43.620]  因為其實耶穌是什麼
[00:07:43.620 --> 00:07:47.820]  巴勒斯坦地是不是叫做亞洲地區
[00:07:47.820 --> 00:07:49.680]  不是歐洲地區
[00:07:49.680 --> 00:07:52.220]  所以其實耶穌是亞洲人
[00:07:52.220 --> 00:07:54.640]  所以我們經常都說耶穌是西人
[00:07:54.640 --> 00:07:55.720]  其實我們搞錯了
[00:07:55.720 --> 00:07:57.540]  耶穌不是金頭髮
[00:07:57.540 --> 00:07:59.940]  即是藍眼睛那些人
[00:07:59.940 --> 00:08:01.080]  亞洲人
[00:08:01.080 --> 00:08:02.920]  而且這個研究說
[00:08:02.920 --> 00:08:05.140]  耶穌實際上有多高呢
[00:08:05.140 --> 00:08:08.380]  就是150公分
[00:08:08.380 --> 00:08:11.840]  150公分即是比我矮的
[00:08:11.840 --> 00:08:13.120]  比我矮的
[00:08:13.120 --> 00:08:15.740]  重50公斤而已
[00:08:15.740 --> 00:08:18.880]  50公斤即是110磅
[00:08:18.880 --> 00:08:23.840]  你想想原來這個研究的耶穌只是小小粒
[00:08:23.840 --> 00:08:25.840]  所以你想一想
[00:08:25.840 --> 00:08:27.040]  聽完四個耶穌之後
[00:08:27.040 --> 00:08:28.780]  你覺得哪一個最像你
[00:08:28.780 --> 00:08:33.640]  在聖經裡面認識的耶穌呢
[00:08:33.640 --> 00:08:36.240]  沒有一個是嗎
[00:08:36.240 --> 00:08:37.720]  E
[00:08:37.720 --> 00:08:39.480]  All of the above
[00:08:39.480 --> 00:08:42.040]  因為他本有人的形象
[00:08:42.040 --> 00:08:44.340]  真是值得思考
[00:08:44.340 --> 00:08:45.040]  你想想
[00:08:45.040 --> 00:08:47.640]  其實他們每一點都好像有根據
[00:08:47.640 --> 00:08:49.140]  說耶穌的樣子
[00:08:49.140 --> 00:08:52.640]  不過又似乎有些東西好像差一點
[00:08:52.640 --> 00:08:54.680]  會不會有時候我們都是這樣呢
[00:08:54.680 --> 00:08:57.080]  我們心目中想耶穌是這樣的
[00:08:57.080 --> 00:08:59.240]  會不會其實我們心目中想的耶穌
[00:08:59.240 --> 00:09:02.380]  其實和真正的耶穌又差一點呢
[00:09:02.380 --> 00:09:06.140]  所以今天我們也藉著這段聖經去思考一下
[00:09:06.140 --> 00:09:07.940]  耶穌是誰呢
[00:09:07.940 --> 00:09:09.320]  耶穌的真相是怎樣呢
[00:09:09.320 --> 00:09:11.720]  他的真相是怎樣呢
[00:09:11.720 --> 00:09:13.980]  和大家講了
[00:09:13.980 --> 00:09:16.440]  上一次楊牧師和我們已經用了
[00:09:16.440 --> 00:09:17.880]  《馬赫福音》第十六章
[00:09:17.880 --> 00:09:19.680]  十三至二十節的經文
[00:09:19.680 --> 00:09:22.640]  去講了李仁滿說耶穌是誰
[00:09:22.640 --> 00:09:24.080]  其實今天用的經文
[00:09:24.080 --> 00:09:29.020]  前面這個部分其實都是同一個內容的
[00:09:29.020 --> 00:09:31.020]  因為我們說原來在聖經裡面
[00:09:31.020 --> 00:09:34.440]  馬太 馬可 路加是一個對觀福音
[00:09:34.440 --> 00:09:36.480]  是一個互相參照的福音
[00:09:36.480 --> 00:09:40.580]  甚至乎馬赫福音的寫作出版的時間
[00:09:40.580 --> 00:09:44.680]  是遠過早過馬太和路加的
[00:09:44.680 --> 00:09:47.040]  所以馬太和路加的寫作
[00:09:47.040 --> 00:09:48.440]  就是資料搜集
[00:09:48.440 --> 00:09:51.720]  有時候都基於馬赫福音作為一個參照
[00:09:51.720 --> 00:09:53.480]  這個是學者的研究
[00:09:53.480 --> 00:09:55.480]  所以你會發現這兩個段落
[00:09:55.480 --> 00:09:57.820]  其實很多字眼都是很相近的
[00:09:57.820 --> 00:09:59.440]  所以不需要懷疑
[00:09:59.440 --> 00:10:01.720]  不過不同作者有不同的描述
[00:10:01.720 --> 00:10:03.880]  有一點點重點不同
[00:10:03.880 --> 00:10:06.240]  所以今天我們藉著上個星期有些印象
[00:10:06.240 --> 00:10:09.180]  大家對楊牧師講的信息有些印象的時候
[00:10:09.180 --> 00:10:13.180]  我就希望藉著今天再加深去思考多一點
[00:10:13.180 --> 00:10:16.720]  這一段聖經裡面所講的東西
[00:10:16.720 --> 00:10:18.180]  這一段聖經一開始的時候
[00:10:18.180 --> 00:10:23.220]  就是講到耶穌和門徒出去往蓋薩利亞菲勒比
[00:10:23.220 --> 00:10:25.080]  這個就是一種翻譯
[00:10:25.080 --> 00:10:28.080]  因為剛才你讀的經文就是海薩利亞菲勒比
[00:10:28.080 --> 00:10:31.540]  其實在翻譯上用了一些字眼上不同
[00:10:31.540 --> 00:10:34.080]  其實都是同一個地方
[00:10:34.080 --> 00:10:37.840]  那麼蓋薩利亞菲勒比其實是哪裡來的呢
[00:10:37.840 --> 00:10:41.120]  我們來看看地圖
[00:10:41.120 --> 00:10:46.380]  蓋薩利亞菲勒比其實大約就在這個地圖上面的位置
[00:10:46.380 --> 00:10:48.520]  如果你還記得有一個印象的話
[00:10:48.520 --> 00:10:53.820]  我告訴你第一個水的位置就是加里利湖
[00:10:53.820 --> 00:10:56.980]  然後下面就像食道一樣就是約旦河
[00:10:56.980 --> 00:11:02.780]  再下面就是那個位置就是我們的死海
[00:11:02.780 --> 00:11:04.780]  如果你想像一下這個是一個口的話
[00:11:04.780 --> 00:11:10.280]  再上面的位置就是蓋薩利亞菲勒比
[00:11:10.280 --> 00:11:15.080]  大約有四十公里的距離
[00:11:15.080 --> 00:11:17.280]  其實就不是很遠 是四十公里
[00:11:17.280 --> 00:11:20.280]  但是你再看多一點你就會知道
[00:11:20.280 --> 00:11:23.080]  這個位置其實再看多一點
[00:11:23.080 --> 00:11:25.780]  原來它再上面一點的位置
[00:11:25.780 --> 00:11:30.780]  其實就是我們聖經裡面常常提及的黑門山
[00:11:30.780 --> 00:11:32.580]  黑門山
[00:11:32.580 --> 00:11:33.980]  那麼如果你有印象
[00:11:33.980 --> 00:11:36.880]  就是聖經裡面講到 詩篇裡面講到黑門山的時候是什麼
[00:11:36.880 --> 00:11:39.580]  流出很多很漂亮的一些水
[00:11:39.580 --> 00:11:42.280]  因為事實上黑門山是一個高一點的地方
[00:11:42.280 --> 00:11:44.780]  長期會有一些積雪
[00:11:44.780 --> 00:11:48.080]  積雪當它溶的時候就會流出水
[00:11:48.080 --> 00:11:50.880]  水的時候就會由黑門山一直流
[00:11:50.880 --> 00:11:52.380]  經過蓋薩利亞菲勒比
[00:11:52.380 --> 00:11:56.880]  然後再慢慢下去到加里利湖裡面
[00:11:56.880 --> 00:12:00.280]  加里利湖的水一直再去就去到死海
[00:12:00.280 --> 00:12:02.680]  所以成為約旦河的一個主要的
[00:12:02.680 --> 00:12:05.980]  其中一個水源的地方
[00:12:05.980 --> 00:12:09.480]  所以你怎樣去記得這個聖經的圖畫呢
[00:12:09.480 --> 00:12:13.680]  你就想像一下你的鼻子就黑門山了
[00:12:13.680 --> 00:12:18.580]  你的鼻子尖的時候正常是積雪的
[00:12:18.580 --> 00:12:21.380]  就是你雙方感冒的時候就流鼻水的
[00:12:21.380 --> 00:12:24.280]  接著在黑門山上面就流鼻水下來
[00:12:24.280 --> 00:12:26.780]  經過蓋薩利亞菲勒比
[00:12:26.780 --> 00:12:29.180]  然後再慢慢下去到後面
[00:12:29.180 --> 00:12:30.580]  不過好像很噁心
[00:12:30.580 --> 00:12:32.780]  幫你去記得那幅圖畫
[00:12:32.780 --> 00:12:35.180]  一個黑門山你記得這個就是黑門山了
[00:12:35.180 --> 00:12:37.380]  這裡就是蓋薩利亞菲勒比
[00:12:37.380 --> 00:12:39.280]  然後再下去一點
[00:12:39.280 --> 00:12:40.280]  稍後再解釋一下
[00:12:40.280 --> 00:12:42.180]  我們有一個鼻孔的
[00:12:42.180 --> 00:12:43.580]  鼻孔會不會有一個地方呢
[00:12:43.580 --> 00:12:45.280]  稍後再思考一下
[00:12:45.280 --> 00:12:46.680]  但是你有一個印象了
[00:12:46.680 --> 00:12:49.280]  就是這樣在山上面一直流一些水下來
[00:12:49.280 --> 00:12:54.680]  中間山腳的位置就是蓋薩利亞菲勒比
[00:12:54.680 --> 00:12:57.280]  這段聖經裡面就是這樣的開始
[00:12:57.280 --> 00:13:00.180]  我們再看馬赫福音
[00:13:00.180 --> 00:13:01.880]  我們正在學馬赫福音
[00:13:01.880 --> 00:13:04.180]  跟大家說過
[00:13:04.180 --> 00:13:06.180]  馬赫福音裡面的發展
[00:13:06.180 --> 00:13:07.980]  其實是分開幾個階段的
[00:13:07.980 --> 00:13:10.480]  第一個就是耶穌在加利利
[00:13:10.480 --> 00:13:12.180]  記不記得耶穌在加利利這裡
[00:13:12.180 --> 00:13:16.480]  開始去傳道 趕鬼 治病
[00:13:16.480 --> 00:13:17.880]  講道 講比喻
[00:13:17.880 --> 00:13:21.680]  就在加利利的位置附近加伯隆
[00:13:21.680 --> 00:13:23.380]  而到了後段
[00:13:23.380 --> 00:13:25.580]  其實馬赫福音第十一章開始
[00:13:25.580 --> 00:13:29.180]  就是講耶穌到了耶路撒冷下面
[00:13:29.180 --> 00:13:30.780]  下面耶路撒冷的位置
[00:13:30.780 --> 00:13:34.180]  就去面對祂的死亡
[00:13:34.180 --> 00:13:36.480]  而其中中間的部分
[00:13:36.480 --> 00:13:40.480]  就是講耶穌到了耶路撒冷的時段
[00:13:40.480 --> 00:13:46.480]  就是八章二十二至十章五十二節
[00:13:46.480 --> 00:13:48.080]  如果你有一個印象
[00:13:48.080 --> 00:13:50.080]  你就開始想一想
[00:13:50.080 --> 00:13:54.380]  會不會有些事情很奇怪呢
[00:13:54.380 --> 00:13:55.580]  耶穌在加利利了
[00:13:55.580 --> 00:13:56.980]  一直在傳道
[00:13:56.980 --> 00:13:59.680]  到了最後經過三年多的時間
[00:13:59.680 --> 00:14:03.080]  是時候要下去耶路撒冷了
[00:14:03.080 --> 00:14:04.180]  要下去耶路撒冷
[00:14:04.180 --> 00:14:04.880]  你聽得明白嗎
[00:14:04.880 --> 00:14:07.780]  要下去耶路撒冷
[00:14:07.780 --> 00:14:09.780]  該殺你阿肥 躲在哪裏
[00:14:09.780 --> 00:14:12.280]  在上面
[00:14:12.280 --> 00:14:14.480]  而今天的經文正正好就是
[00:14:14.480 --> 00:14:16.080]  耶穌往耶路撒冷的時候
[00:14:16.080 --> 00:14:20.780]  八章二十二至十章五十二節中間的段落
[00:14:20.780 --> 00:14:22.080]  所以其實是很奇怪的
[00:14:22.080 --> 00:14:25.680]  耶穌在加利利海應該直落
[00:14:25.680 --> 00:14:28.780]  直落下去就是到了耶路撒冷
[00:14:28.780 --> 00:14:33.280]  但是耶穌竟然在要去受死的時候
[00:14:33.280 --> 00:14:36.480]  祂就先北上
[00:14:36.480 --> 00:14:37.980]  到了該殺你阿肥 躲在哪裏
[00:14:37.980 --> 00:14:42.780]  才再下去南面耶路撒冷
[00:14:42.780 --> 00:14:45.580]  繞了一個圈
[00:14:45.580 --> 00:14:47.480]  這個有時候我們讀聖經就發現
[00:14:47.480 --> 00:14:48.880]  有些這麼特別的地方
[00:14:48.880 --> 00:14:50.780]  會不會有些特別的理由
[00:14:50.780 --> 00:14:53.080]  令到祂繞了一個圈呢
[00:14:53.080 --> 00:14:54.980]  所以我們就試一下
[00:14:54.980 --> 00:14:56.480]  了解多一點
[00:14:56.480 --> 00:14:58.380]  為什麼耶穌會繞了一個圈呢
[00:14:58.380 --> 00:15:04.080]  為什麼會到該殺你阿肥 躲在那裏
[00:15:04.080 --> 00:15:05.280]  所以我們來理解一下
[00:15:05.280 --> 00:15:06.980]  該殺你阿肥 躲在那裏
[00:15:06.980 --> 00:15:09.980]  本來在聖經的地圖裏
[00:15:09.980 --> 00:15:12.780]  其實還有一個該殺你阿的
[00:15:12.780 --> 00:15:14.280]  該殺你阿
[00:15:14.280 --> 00:15:17.580]  就是你看到這幅地圖的左邊
[00:15:17.580 --> 00:15:18.780]  左邊藍色的那個
[00:15:18.780 --> 00:15:20.780]  其實就是該殺你阿了
[00:15:20.780 --> 00:15:22.780]  其實本來有一個該殺你阿
[00:15:22.780 --> 00:15:24.680]  該殺你阿的意思就是
[00:15:24.680 --> 00:15:29.780]  當時的羅馬皇帝該殺的城
[00:15:29.780 --> 00:15:31.680]  屬於該殺的城
[00:15:31.680 --> 00:15:36.680]  不過當時同時在上面的位置
[00:15:36.680 --> 00:15:40.880]  其實當時的一個分封王
[00:15:40.880 --> 00:15:43.680]  其實他也很想同時建一個
[00:15:43.680 --> 00:15:45.180]  屬於該殺的城
[00:15:45.180 --> 00:15:47.280]  不過為了避免重複
[00:15:47.280 --> 00:15:50.080]  他就改了一個該殺你阿肥納比
[00:15:50.080 --> 00:15:53.480]  肥納比的意思就代表屬於肥力
[00:15:53.480 --> 00:15:57.280]  屬於肥力的一個該殺的城
[00:15:57.280 --> 00:15:58.280]  就是這樣
[00:15:58.280 --> 00:16:00.780]  所以這個地方就成為了
[00:16:00.780 --> 00:16:03.480]  我們經文裏面的背景
[00:16:03.480 --> 00:16:04.880]  這個地方當然剛才你看得到
[00:16:04.880 --> 00:16:06.780]  就是會有水經過
[00:16:06.780 --> 00:16:13.380]  成為一個很重要的約大河的泉源
[00:16:13.380 --> 00:16:15.680]  原來這個城原本還有一個名字
[00:16:15.680 --> 00:16:19.880]  叫做潘尼亞斯
[00:16:19.880 --> 00:16:24.380]  潘尼亞斯有個PAN這個字
[00:16:24.380 --> 00:16:26.180]  你就記住這個字
[00:16:26.180 --> 00:16:28.180]  潘
[00:16:28.180 --> 00:16:31.280]  後來就改了名叫做班尼亞斯
[00:16:31.280 --> 00:16:33.180]  它特別的地方是什麼呢
[00:16:33.180 --> 00:16:36.880]  很多外邦人住的
[00:16:36.880 --> 00:16:39.280]  好了開始了
[00:16:39.280 --> 00:16:40.180]  你想像一下
[00:16:40.180 --> 00:16:42.880]  耶穌本來在一個他很熟悉的地方
[00:16:42.880 --> 00:16:45.380]  傳道趕鬼醫病做很多事情
[00:16:45.380 --> 00:16:48.880]  現在上了一個外邦人的地方
[00:16:48.880 --> 00:16:51.780]  為什麼上了一個外邦人的地方呢
[00:16:51.780 --> 00:16:55.580]  外邦人的地方最多是什麼呢
[00:16:55.580 --> 00:16:57.680]  對了 真聰明
[00:16:57.680 --> 00:17:00.280]  外邦人最多的地方當然是外邦人
[00:17:00.280 --> 00:17:03.980]  而外邦人最多擁有的是什麼呢
[00:17:03.980 --> 00:17:05.680]  就是外邦的神
[00:17:05.680 --> 00:17:07.080]  你聽得明白嗎
[00:17:07.080 --> 00:17:09.180]  外邦人的地方很雜的
[00:17:09.180 --> 00:17:12.180]  所以有很多外邦的神
[00:17:12.180 --> 00:17:14.080]  所以原來該殺里亞肥納比
[00:17:14.080 --> 00:17:17.680]  是一個充滿外邦人神子居住的地方
[00:17:17.680 --> 00:17:23.080]  包括了在《獵王記》裡面說到的巴力
[00:17:23.080 --> 00:17:26.380]  巴力也在這裡有一定的勢力
[00:17:26.380 --> 00:17:29.580]  而另外一個當地出名的神
[00:17:29.580 --> 00:17:32.980]  就是希臘的神就是宙斯
[00:17:32.980 --> 00:17:35.080]  希臘的神宙斯
[00:17:35.080 --> 00:17:38.280]  還有舊約裡面的巴力
[00:17:38.280 --> 00:17:40.480]  原來還有一個神叫潘
[00:17:40.480 --> 00:17:41.880]  一個潘的神
[00:17:41.880 --> 00:17:43.280]  這個神是什麼呢
[00:17:43.280 --> 00:17:48.280]  這個神是一個半人半馬的神
[00:17:48.280 --> 00:17:49.880]  Pen這個字其實
[00:17:49.880 --> 00:17:52.080]  你會發現跟一個英文字很接近的
[00:17:52.080 --> 00:17:52.680]  什麼意思呢
[00:17:52.680 --> 00:17:54.480]  Panic
[00:17:54.480 --> 00:17:55.880]  Panic 很驚恐
[00:17:55.880 --> 00:17:56.980]  很害怕
[00:17:56.980 --> 00:17:59.480]  其實正正好就是跟這個字有些相關
[00:17:59.480 --> 00:18:03.580]  就是由這個神的名字衍生出來
[00:18:03.580 --> 00:18:04.680]  是帶來驚恐的
[00:18:04.680 --> 00:18:07.980]  因為這個是一個半人半羊的神
[00:18:07.980 --> 00:18:10.880]  他會藉著吹他的頂
[00:18:10.880 --> 00:18:13.980]  去施展魔法的一個惡神
[00:18:13.980 --> 00:18:15.780]  他有時候就會出來
[00:18:15.780 --> 00:18:19.080]  為什麼他們會拜這些神呢
[00:18:19.080 --> 00:18:21.080]  最主要的理由就是因為
[00:18:21.080 --> 00:18:23.280]  跟他們的生活需要有關
