
[00:00:00.000 --> 00:00:04.080]  接着和大家分享今天的題目其實很類似
[00:02:56.400 --> 00:03:00.360]  若是如此,我爲什麼會這樣呢?
[00:03:00.360 --> 00:03:02.640]  他就去求問耶和華
[00:03:02.640 --> 00:03:04.320]  耶和華對他說
[00:03:04.320 --> 00:03:06.320]  兩國在你福中
[00:03:06.320 --> 00:03:09.200]  兩族要從你身上分立
[00:03:09.200 --> 00:03:11.480]  這族必強於那族
[00:03:11.480 --> 00:03:14.480]  將來大的要服侍小的
[00:03:14.480 --> 00:03:16.480]  到了生產的日期
[00:03:16.480 --> 00:03:19.860]  看啊,胎中是對雙胞胎
[00:03:19.860 --> 00:03:22.120]  先出生的身體大紅
[00:03:22.120 --> 00:03:25.040]  渾身有毛,好仗皮衣
[00:03:25.040 --> 00:03:28.080]  他們就給他起名叫二嫂
[00:03:28.080 --> 00:03:31.000]  隨後,二嫂的弟弟也出生
[00:03:31.000 --> 00:03:33.800]  他的手抓住二嫂的腳筋
[00:03:33.800 --> 00:03:36.440]  因此給他起名叫雅各
[00:03:36.440 --> 00:03:39.920]  兩個兒子出生時已達六十歲
[00:03:39.920 --> 00:03:43.880]  好了,一開始講到裏面講這對孿生子出世
[00:03:43.880 --> 00:03:46.480]  這對孿生子出世有什麼特別呢?
[00:03:46.480 --> 00:03:48.000]  第一個特別的地方就是
[00:03:48.000 --> 00:03:50.000]  《聖經》裏面特別提到
[00:03:50.000 --> 00:03:54.320]  當時本來他們的媽媽利伯加
[00:03:54.320 --> 00:03:56.320]  沒有生育的能力
[00:03:56.320 --> 00:03:58.960]  結果就求上帝,上帝就給她有生育的能力
[00:03:58.960 --> 00:04:00.600]  當他們出世的時候
[00:04:00.600 --> 00:04:04.800]  他們的爸爸以薩多少歲?
[00:04:04.800 --> 00:04:07.440]  六十歲
[00:04:07.440 --> 00:04:08.840]  很厲害,六十歲
[00:04:08.840 --> 00:04:11.920]  雖然沒有阿伯拉罕那麼厲害
[00:04:11.920 --> 00:04:13.440]  但是六十歲也很厲害
[00:04:13.440 --> 00:04:17.320]  當六十歲的時候,利伯加生了這對媽胎
[00:04:17.320 --> 00:04:19.320]  《聖經》裏面怎麼描述呢?很有趣的
[00:04:19.320 --> 00:04:21.880]  在肚子裏面的時候,已經相爭
[00:04:21.880 --> 00:04:24.280]  講到一個地步,連這個媽媽就說
[00:04:24.280 --> 00:04:27.280]  哎呀,爲什麼會這樣?
[00:04:27.280 --> 00:04:29.360]  如果你看《聖經》裏面有個注
[00:04:29.360 --> 00:04:30.600]  甚至註釋是什麼呢?
[00:04:30.600 --> 00:04:31.800]  敘利亞譯本說
[00:04:31.800 --> 00:04:34.400]  我爲什麼要活着呢?
[00:04:34.400 --> 00:04:37.920]  即是媽媽託這對媽生的時候託到想死
[00:04:37.920 --> 00:04:39.800]  很簡單,託到想死
[00:04:39.800 --> 00:04:42.160]  我們當中也有些做過媽媽的
[00:04:42.160 --> 00:04:45.320]  你有沒有試過託小朋友的時候託到想死呢?
[00:04:45.320 --> 00:04:47.120]  感受上是很辛苦的
[00:04:47.120 --> 00:04:49.080]  不過這裏講的真的很辛苦,爲什麼呢?
[00:04:49.080 --> 00:04:50.680]  可能因爲肚子很大
[00:04:50.680 --> 00:04:51.800]  媽生嘛
[00:04:51.800 --> 00:04:53.000]  甚至《聖經》裏面描述到
[00:04:53.000 --> 00:04:55.840]  這兩個寶寶在肚子裏面已經爭
[00:04:55.840 --> 00:04:59.200]  你想想,寶寶在肚子裏面已經爭,已經打
[00:04:59.200 --> 00:05:01.000]  都很可怕,都很辛苦
[00:05:01.000 --> 00:05:03.600]  所以這個媽媽真的痛到在辛苦到想死
[00:05:03.600 --> 00:05:05.000]  就求上帝上帝怎麼回答呢?
[00:05:05.000 --> 00:05:09.040]  他說兩個國要出來,兩族要出來
[00:05:09.040 --> 00:05:09.920]  不過講一件很重要的事情
[00:05:09.920 --> 00:05:14.240]  他說將來大的要服侍小的
[00:05:14.240 --> 00:05:16.000]  哇,原來《聖經》裏面一早講了
[00:05:16.000 --> 00:05:19.800]  當以掃同雅各未出世,以先上帝已經講了
[00:05:19.800 --> 00:05:21.840]  這兩個小孩會爭
[00:05:21.840 --> 00:05:24.480]  更講了最後誰會爭贏
[00:05:24.480 --> 00:05:26.000]  小的爭贏
[00:05:26.000 --> 00:05:27.640]  很可愛的
[00:05:27.640 --> 00:05:29.240]  猶太人傳統和中國人傳統一樣
[00:05:29.240 --> 00:05:30.840]  都覺得大兒子比較重要
[00:05:30.840 --> 00:05:32.680]  所以大兒子這個傳統很重要
[00:05:32.680 --> 00:05:35.200]  大兒子,長子會承繼家業
[00:05:35.200 --> 00:05:37.880]  就算分家產,大兒子都會分相分
[00:05:37.880 --> 00:05:39.840]  承繼家財主要是大兒子
[00:05:39.840 --> 00:05:42.080]  中國人很容易明白
[00:05:42.080 --> 00:05:44.640]  家裏有需要的,大兒子都會承擔
[00:05:44.640 --> 00:05:46.640]  不過《聖經》裏面很有趣
[00:05:46.640 --> 00:05:48.040]  你細心留意
[00:05:48.040 --> 00:05:52.720]  《聖經》裏面常常發現承繼的不是大兒子
[00:05:52.720 --> 00:05:54.960]  第二兒子,甚至再小一點的兒子
[00:05:54.960 --> 00:05:56.160]  後面你會發現都是這樣
[00:05:56.160 --> 00:05:58.240]  整個舊約,甚至整個創世紀
[00:05:58.240 --> 00:05:59.480]  講很多人物
[00:05:59.480 --> 00:06:02.480]  大部分都是講不是大兒子承繼
[00:06:02.480 --> 00:06:05.680]  原來《聖經》裏面都很想破除一種當時的概念
[00:06:05.680 --> 00:06:06.920]  一定要大兒子承繼
[00:06:06.920 --> 00:06:09.640]  不過上帝選人就不像人不選人
[00:06:09.640 --> 00:06:11.600]  所以經常選擇小兒子
[00:06:11.600 --> 00:06:13.200]  每次看完這部《聖經》我都很安慰
[00:06:13.200 --> 00:06:15.440]  我家裏就是第二兒子,我不是大兒子
[00:06:15.440 --> 00:06:16.480]  所以《聖經》看看多好
[00:06:16.480 --> 00:06:18.480]  二兒子通常都好一點,威一點
[00:06:18.480 --> 00:06:19.720]  不過不一定
[00:06:19.720 --> 00:06:21.840]  今天就想和大家看看這個雅各
[00:06:21.840 --> 00:06:22.920]  雅各在《聖經》裏面講
[00:06:22.920 --> 00:06:25.000]  當然是上帝選他,他是小兒子
[00:06:25.000 --> 00:06:25.920]  之後得福
[00:06:25.920 --> 00:06:28.800]  後面很多很多福氣在他身上
[00:06:28.800 --> 00:06:29.840]  就算以色列人所講
[00:06:29.840 --> 00:06:32.720]  接下來的十二支派都是由他的兒子開始的
[00:06:32.720 --> 00:06:34.360]  不過究竟在人生裏面
[00:06:34.360 --> 00:06:35.560]  這個雅各
[00:06:35.560 --> 00:06:36.640]  這個上帝祝福的雅各
[00:06:36.640 --> 00:06:38.440]  他如何得到上帝的祝福呢
[00:06:38.440 --> 00:06:40.960]  又或者他的祝福帶來他和他的哥哥
[00:06:40.960 --> 00:06:42.960]  以素一個什麼樣的關係呢
[00:06:42.960 --> 00:06:44.760]  出生的時候他們爭鬥
[00:06:44.760 --> 00:06:46.320]  《聖經》裏面很妙的
[00:06:46.320 --> 00:06:47.720]  很多人經常說《聖經》很難看
[00:06:47.720 --> 00:06:49.720]  但是其實《聖經》很多描述很妙
[00:06:49.720 --> 00:06:51.520]  也很像我們中國人的
[00:06:51.520 --> 00:06:52.960]  所以他用的字其實很像
[00:06:52.960 --> 00:06:54.240]  但是因爲我們不懂那種文
[00:06:54.240 --> 00:06:55.120]  所以不懂而已
[00:06:55.120 --> 00:06:55.800]  舉個例子
[00:06:55.800 --> 00:06:58.240]  他這裏說大兒子的名字叫以素
[00:06:58.240 --> 00:06:59.720]  以素是什麼意思呢
[00:06:59.720 --> 00:07:01.520]  你看看註釋二十五就是
[00:07:01.520 --> 00:07:03.680]  以素是多毛的希伯來話
[00:07:03.680 --> 00:07:05.160]  發音近似
[00:07:05.160 --> 00:07:06.160]  就是喜歡食字的
[00:07:06.160 --> 00:07:07.640]  《聖經》裏面經常都食字
[00:07:07.640 --> 00:07:08.760]  發音近似
[00:07:08.760 --> 00:07:09.800]  大兒子生出來
[00:07:09.800 --> 00:07:10.600]  哇!這麼多毛的
[00:07:10.600 --> 00:07:11.600]  叫他阿毛吧
[00:07:11.600 --> 00:07:12.720]  其實就是這個意思
[00:07:12.720 --> 00:07:15.360]  不過阿毛這個描述
[00:07:15.360 --> 00:07:18.240]  在希伯來文的字就等於以素的名字
[00:07:18.240 --> 00:07:19.040]  所以就叫以素
[00:07:19.040 --> 00:07:20.520]  就是大哥就叫阿毛
[00:07:20.520 --> 00:07:22.280]  後期有個名叫紅哥
[00:07:22.280 --> 00:07:24.320]  因爲他喝了紅湯和紅色
[00:07:24.320 --> 00:07:25.520]  後面會再講
[00:07:25.520 --> 00:07:27.520]  弟弟出生的時候怎麼樣呢
[00:07:27.520 --> 00:07:30.000]  抓住哥哥的腳出生
[00:07:30.000 --> 00:07:32.520]  就叫做跟腳跟
[00:07:32.520 --> 00:07:34.960]  跟腳跟的名字差不多
[00:07:34.960 --> 00:07:36.120]  就叫做阿曾
[00:07:36.120 --> 00:07:37.080]  類似這樣的名
[00:07:37.080 --> 00:07:38.200]  不過阿曾
[00:07:38.200 --> 00:07:40.080]  翻譯出來就是阿國
[00:07:40.080 --> 00:07:42.440]  所以以素阿國其實就是說
[00:07:42.440 --> 00:07:45.920]  這個毛哥和腳曾弟弟
[00:07:45.920 --> 00:07:47.440]  阿曾弟弟
[00:07:47.440 --> 00:07:48.640]  《聖經》用很妙的描述
[00:07:48.640 --> 00:07:50.080]  已經講了他們一生
[00:07:50.080 --> 00:07:51.720]  一生就是兩個人上陣
[00:07:51.720 --> 00:07:54.960]  甚至這個弟弟常常都抓住阿哥的後腿
[00:07:54.960 --> 00:07:56.280]  因爲一開始講二十七節
[00:07:56.280 --> 00:07:58.400]  後面講下去大家比較熟悉的故事
[00:07:58.400 --> 00:07:59.400]  這個故事就是講什麼呢
[00:07:59.400 --> 00:08:01.400]  就是兩個弟弟漸漸長大了
[00:08:01.400 --> 00:08:02.200]  二十七節
[00:08:02.200 --> 00:08:04.280]  他說以素喜歡打獵
[00:08:04.280 --> 00:08:06.720]  阿國就唯恩安靜住在家裏
[00:08:06.720 --> 00:08:08.240]  住在帳篷裏面
[00:08:08.240 --> 00:08:09.160]  我常常這麼說
[00:08:09.160 --> 00:08:10.000]  我開玩笑這麼說
[00:08:10.000 --> 00:08:12.240]  我不知道你覺得阿國是個什麼樣的人
[00:08:12.240 --> 00:08:14.200]  我覺得他都挺羣腳仔的
[00:08:14.200 --> 00:08:16.360]  大家知道什麼叫羣腳仔嗎
[00:08:16.360 --> 00:08:18.520]  這一代可能不太聽過什麼叫羣腳仔
[00:08:18.520 --> 00:08:20.760]  羣腳仔就是那些經常躲在家裏
[00:08:20.760 --> 00:08:21.800]  躲在媽媽身邊
[00:08:21.800 --> 00:08:23.080]  在媽媽裙邊
[00:08:23.080 --> 00:08:24.320]  總之有些什麼叫媽媽
[00:08:24.320 --> 00:08:25.280]  媽媽那種
[00:08:25.280 --> 00:08:26.960]  不知道你是不是這樣
[00:08:26.960 --> 00:08:29.240]  這個弟弟阿國都挺羣腳仔
[00:08:29.240 --> 00:08:30.200]  《聖經》裏面講什麼呢
[00:08:30.200 --> 00:08:31.720]  他比較安靜
[00:08:31.720 --> 00:08:33.320]  就喜歡在帳篷裏
[00:08:33.320 --> 00:08:34.680]  其實在當時舊約時代
[00:08:34.680 --> 00:08:35.600]  或者當時的時代來說
[00:08:35.600 --> 00:08:37.640]  安靜在帳篷裏是比較奇怪的
[00:08:37.640 --> 00:08:39.040]  去打獵是正常的
[00:08:39.040 --> 00:08:40.160]  遊牧民族
[00:08:40.160 --> 00:08:40.880]  要麼就是牧羊
[00:08:40.880 --> 00:08:42.080]  要麼就是打獵
[00:08:42.080 --> 00:08:43.920]  再不然就是耕種
[00:08:43.920 --> 00:08:45.120]  躲在家裏
[00:08:45.120 --> 00:08:46.360]  他常常這麼說
[00:08:46.360 --> 00:08:47.400]  還有很有趣的
[00:08:47.400 --> 00:08:47.880]  他說
[00:08:47.880 --> 00:08:49.880]  以殺愛以掃
[00:08:49.880 --> 00:08:51.880]  因爲常喫他的野味
[00:08:51.880 --> 00:08:54.040]  李伯家就愛阿國
[00:08:54.040 --> 00:08:56.040]  原來伏筆在這裏
[00:08:56.040 --> 00:08:57.640]  這個家庭一開始的時候
[00:08:57.640 --> 00:09:00.360]  出現衝突難處是因爲什麼原因
[00:09:00.360 --> 00:09:03.080]  因爲爸爸喜歡哥哥
[00:09:03.080 --> 00:09:04.200]  比較疼愛哥哥
[00:09:04.200 --> 00:09:06.960]  媽媽就比較疼愛弟弟
[00:09:06.960 --> 00:09:08.600]  像不像你的家
[00:09:08.600 --> 00:09:09.720]  可能也是差不多
[00:09:09.720 --> 00:09:11.040]  爸爸疼愛哥哥多一點
[00:09:11.040 --> 00:09:12.160]  媽媽疼愛弟弟多一點
[00:09:12.160 --> 00:09:13.160]  可能是分工
[00:09:13.160 --> 00:09:14.160]  不過這裏說的很有趣
[00:09:14.160 --> 00:09:15.840]  爸爸爲什麼疼愛哥哥
[00:09:15.840 --> 00:09:16.600]  爲什麼
[00:09:16.600 --> 00:09:18.120]  因爲爸爸餓
[00:09:18.120 --> 00:09:19.400]  這裏說的挺有趣的
[00:09:19.400 --> 00:09:22.080]  《聖經》裏面其實很少講以殺的內容
[00:09:22.080 --> 00:09:23.680]  通常都是講以殺都挺被動的
[00:09:23.680 --> 00:09:24.560]  阿伯拉罕以殺
[00:09:24.560 --> 00:09:25.680]  那不就很乖地去獻
[00:09:25.680 --> 00:09:27.080]  他要找老婆找不到
[00:09:27.080 --> 00:09:27.680]  不知道怎麼找
[00:09:27.680 --> 00:09:30.200]  阿伯拉罕就找個工人去找
[00:09:30.200 --> 00:09:32.840]  不是很講到以殺很多的性格
[00:09:32.840 --> 00:09:33.960]  不過這裏很有趣
[00:09:33.960 --> 00:09:35.600]  講以殺一個比較會喫的人
[00:09:35.600 --> 00:09:37.040]  他喜歡喫野味
[00:09:37.040 --> 00:09:38.040]  他懂得喫的
[00:09:38.040 --> 00:09:40.240]  一個會喫的以殺
[00:09:40.240 --> 00:09:41.440]  當然是喜歡哥哥
[00:09:41.440 --> 00:09:42.400]  哥哥經常打獵
[00:09:42.400 --> 00:09:43.080]  有些好東西
[00:09:43.080 --> 00:09:44.360]  今天打了好東西回來
[00:09:44.360 --> 00:09:45.240]  有些好東西喫
[00:09:45.240 --> 00:09:47.360]  媽媽喜歡小孩子
[00:09:47.360 --> 00:09:48.360]  因爲剛纔講了
[00:09:48.360 --> 00:09:48.960]  裙腳一點
[00:09:48.960 --> 00:09:49.760]  或者這麼說
[00:09:49.760 --> 00:09:50.760]  小孩子安靜一點
[00:09:50.760 --> 00:09:52.080]  經常在家裏黏着媽媽
[00:09:52.080 --> 00:09:53.520]  媽媽就會疼愛小孩子多一點
[00:09:53.520 --> 00:09:54.800]  這也是常見的
[00:09:54.800 --> 00:09:57.160]  《聖經》裏面講的故事
[00:09:57.160 --> 00:09:57.800]  這個也很熟悉
[00:09:57.800 --> 00:09:58.600]  有一天
[00:09:58.600 --> 00:10:00.040]  雅各熬了個湯
[00:10:00.040 --> 00:10:01.080]  以素回來
[00:10:01.080 --> 00:10:02.200]  然後很累
[00:10:02.200 --> 00:10:03.600]  就跟弟弟說
[00:10:03.600 --> 00:10:04.400]  以素跟雅各說
[00:10:04.400 --> 00:10:05.360]  我累死了
[00:10:05.360 --> 00:10:07.400]  讓我喝喝這個紅湯吧
[00:10:07.400 --> 00:10:10.800]  所以說以素後來又叫以冬
[00:10:10.800 --> 00:10:11.920]  以冬就是紅色
[00:10:11.920 --> 00:10:14.440]  慕哥又叫做紅哥
[00:10:14.440 --> 00:10:15.400]  一樣的意思
[00:10:15.400 --> 00:10:16.000]  好了
[00:10:16.000 --> 00:10:16.880]  接着
[00:10:16.880 --> 00:10:18.040]  誰知道雅各就說
[00:10:18.040 --> 00:10:20.440]  你今天把長子名分賣給我吧
[00:10:20.440 --> 00:10:21.880]  我們很熟悉
[00:10:21.880 --> 00:10:24.800]  接着以素就把長子名分賣給雅各了
[00:10:24.800 --> 00:10:26.400]  不過我經常問第一個問題
[00:10:26.400 --> 00:10:28.360]  爲什麼做弟弟的
[00:10:28.360 --> 00:10:31.160]  要保住哥哥的長子名分
[00:10:31.160 --> 00:10:32.880]  這裏沒有說他幾歲
[00:10:32.880 --> 00:10:34.080]  應該也不是很年紀大的
[00:10:34.080 --> 00:10:35.240]  年輕的年代
[00:10:35.240 --> 00:10:36.160]  爲什麼會跟哥哥說
[00:10:36.160 --> 00:10:37.880]  你賣個長子名分給我吧
[00:10:37.880 --> 00:10:40.400]  有沒有弟兄姐妹在家裏試過這樣爭?
[00:10:40.400 --> 00:10:41.520]  我以後不做小的
[00:10:41.520 --> 00:10:42.440]  我要做大的
[00:10:42.440 --> 00:10:43.840]  很有趣
[00:10:43.840 --> 00:10:44.840]  爲什麼他要問呢?
[00:10:44.840 --> 00:10:46.080]  其實是誰教他的呢?
[00:10:46.080 --> 00:10:47.800]  我不知道是不是有人教他
[00:10:47.800 --> 00:10:49.640]  但是很有趣的地方就是
[00:10:49.640 --> 00:10:51.840]  雅各知道長子名分很重要
[00:10:51.840 --> 00:10:54.680]  他用哄哄騙騙也好
[00:10:54.680 --> 00:10:55.480]  騙了回來
[00:10:55.480 --> 00:10:56.640]  同樣地
[00:10:56.640 --> 00:10:57.920]  雅各可能覺得做小的
[00:10:57.920 --> 00:10:58.680]  經常都好像
[00:10:58.680 --> 00:11:00.200]  這個哥哥很了不起
[00:11:00.200 --> 00:11:01.280]  什麼都他說了算
[00:11:01.280 --> 00:11:02.600]  有機會就我做哥哥
[00:11:02.920 --> 00:11:03.720]  可能只是這樣
[00:11:03.720 --> 00:11:05.400]  今天開始你就叫我哥哥吧
[00:11:05.400 --> 00:11:06.560]  可能是這樣的
[00:11:06.560 --> 00:11:07.240]  當然了
[00:11:07.240 --> 00:11:09.800]  在社交媒體裏面描述得比較嚴重的就是
[00:11:09.800 --> 00:11:13.000]  拿了你的長子名分好像是很大一件事
[00:11:13.000 --> 00:11:14.840]  實際上我們在家裏也是這樣的
[00:11:14.840 --> 00:11:17.040]  你以後就叫我哥哥吧
[00:11:17.040 --> 00:11:17.800]  我不做弟弟
[00:11:17.800 --> 00:11:18.800]  其實尤其是孖生
[00:11:18.800 --> 00:11:20.280]  孖生也會差得比較多
[00:11:20.280 --> 00:11:22.400]  我不知道你身邊有沒有孖生的朋友
[00:11:22.400 --> 00:11:24.040]  過去幾年我在蒙文維書院
[00:11:24.040 --> 00:11:24.960]  蒙文維書院很有趣的
[00:11:24.960 --> 00:11:26.520]  很多孖生是託生的
[00:11:26.520 --> 00:11:28.680]  每一屆都差不多有的
[00:11:28.680 --> 00:11:29.560]  我們見到很多
[00:11:29.560 --> 00:11:31.160]  現在在讀書的至少還有三四對
[00:11:31.160 --> 00:11:32.840]  孖生一起讀書的
[00:11:32.840 --> 00:11:35.240]  每次我都分不清是誰帶誰
[00:11:35.240 --> 00:11:37.680]  那些做姐姐的很緊張
[00:11:37.680 --> 00:11:38.680]  我是姐姐來的
[00:11:38.680 --> 00:11:40.080]  做哥哥的我是哥哥來的
[00:11:40.080 --> 00:11:41.840]  接着那個做小的就說
[00:11:41.840 --> 00:11:43.160]  我們差不多一樣
[00:11:43.160 --> 00:11:45.080]  他帶我一分鐘就出生了
[00:11:45.080 --> 00:11:46.960]  有點不服氣的感覺
[00:11:46.960 --> 00:11:48.440]  我不是孖生我不知道
[00:11:48.440 --> 00:11:50.480]  可能孖生就是有一種不服氣的感覺
[00:11:50.480 --> 00:11:52.240]  其實我們一起而已
[00:11:52.240 --> 00:11:53.920]  在肚子裏也是一起長大
[00:11:53.920 --> 00:11:55.120]  不過他先出生
[00:11:55.120 --> 00:11:57.880]  或者現在開刀先把他拿出來
[00:11:57.880 --> 00:11:59.400]  其實一樣
[00:11:59.400 --> 00:12:00.480]  爲什麼他要做哥哥呢
[00:12:00.480 --> 00:12:01.200]  很不值得
[00:12:01.200 --> 00:12:02.240]  覺得不值得
[00:12:02.600 --> 00:12:04.440]  我不知道雅各用什麼心態
[00:12:04.440 --> 00:12:05.720]  總之雅各就覺得
[00:12:05.720 --> 00:12:07.280]  我做大佬就好了
[00:12:07.280 --> 00:12:08.880]  我拿長子名分就好了
[00:12:08.880 --> 00:12:11.800]  當然我們今時今日知道長子名分很重要
[00:12:11.800 --> 00:12:13.000]  會分雙倍加產
[00:12:13.000 --> 00:12:14.320]  會有很多重要的事情
[00:12:14.320 --> 00:12:15.960]  但是當時《聖經》裏面說
[00:12:15.960 --> 00:12:17.000]  耳塑是怎樣的呢
[00:12:17.000 --> 00:12:18.280]  都快死了
[00:12:18.280 --> 00:12:19.000]  《聖經》裏面這麼說
[00:12:19.000 --> 00:12:19.760]  32節
[00:12:19.760 --> 00:12:21.080]  我都快死了
[00:12:21.080 --> 00:12:22.360]  你的長子名分有什麼用呢
[00:12:22.360 --> 00:12:23.600]  你說怎樣就怎樣
[00:12:23.600 --> 00:12:24.680]  他說好
[00:12:24.680 --> 00:12:25.640]  發誓
[00:12:25.640 --> 00:12:26.440]  就發誓了
[00:12:26.440 --> 00:12:27.560]  要了就買了
[00:12:27.560 --> 00:12:28.560]  就喝了這個湯
[00:12:28.560 --> 00:12:29.560]  《聖經》裏面就說
[00:12:29.560 --> 00:12:31.200]  耳塑輕旱了這個名分
[00:12:32.360 --> 00:12:34.720]  你想象一下這對兄弟的關係是怎樣的
[00:12:34.720 --> 00:12:37.280]  其實未必很差的
[00:12:37.280 --> 00:12:38.000]  是不是
[00:12:38.000 --> 00:12:39.440]  我們很快就想到很差
[00:12:39.440 --> 00:12:40.040]  都不是的
[00:12:40.040 --> 00:12:41.120]  起碼我弟弟煮個湯
[00:12:41.120 --> 00:12:42.040]  哥哥會問他喝
[00:12:42.040 --> 00:12:43.760]  起碼不會沒什麼溝通
[00:12:43.760 --> 00:12:47.520]  再加上這些對白可能都很像我們家的
[00:12:47.520 --> 00:12:49.160]  欠下大欠下東西
[00:12:49.160 --> 00:12:50.560]  最後他也有給他
[00:12:50.560 --> 00:12:53.560]  不過因爲這種狀況
[00:12:53.560 --> 00:12:54.600]  令到很多的拉力
[00:12:54.600 --> 00:12:56.120]  究竟由那天開始
[00:12:56.120 --> 00:12:58.480]  是不是雅各已經變成大哥呢
[00:12:58.480 --> 00:13:00.200]  耳塑就變成弟弟呢
[00:13:00.200 --> 00:13:01.560]  很明顯不是
[00:13:01.560 --> 00:13:02.920]  因爲後面你會再看到的
[00:13:02.920 --> 00:13:05.080]  因爲另一個熟悉的片段就是什麼呢
[00:13:05.080 --> 00:13:06.640]  去到後面27章
[00:13:06.640 --> 00:13:07.680]  跳過26章
[00:13:07.680 --> 00:13:08.520]  去到27章
[00:13:08.520 --> 00:13:09.480]  掀開一頁
[00:13:09.480 --> 00:13:12.120]  27章第一節裏面說
[00:13:12.120 --> 00:13:13.240]  就是說
[00:13:13.240 --> 00:13:17.040]  這個雅各用一個方法騙了哥哥
[00:13:17.040 --> 00:13:18.000]  應該有個祝福
[00:13:18.000 --> 00:13:21.480]  在27章開始說耳塞老了
[00:13:21.480 --> 00:13:23.040]  《聖經》裏面特別描述
[00:13:23.040 --> 00:13:24.440]  他眼睛昏花
[00:13:24.440 --> 00:13:25.480]  不能看見
[00:13:25.480 --> 00:13:27.640]  就叫大兒子耳塑來
[00:13:27.640 --> 00:13:28.200]  對他說
[00:13:28.200 --> 00:13:29.120]  兒子啊
[00:13:29.120 --> 00:13:30.960]  我老了
[00:13:30.960 --> 00:13:32.000]  不知道什麼時候死
[00:13:32.000 --> 00:13:33.600]  現在你就去打獵
