
[00:00:00.000 --> 00:00:02.480]  唔知大家點睇呢篇講道
[00:02:09.520 --> 00:02:16.240]  但現在你門說我門能看見你門的罪還在
[00:02:16.240 --> 00:02:20.240]  跟住呢一篇呢就去到十章一節至到廿一節裏面呢
[00:02:20.240 --> 00:02:22.800]  其實就係同快材人嘅對話
[00:02:22.800 --> 00:02:25.200]  因為呢除咗中間冇間長之外呢
[00:02:25.200 --> 00:02:29.760]  我哋喺十九至二十一節呢見到有嗰啲咁嘅顯示
[00:02:29.760 --> 00:02:31.280]  十九節呢就話
[00:02:31.280 --> 00:02:35.120]  猶太人為這些話即係耶穌喺一至十八節所講嘅嘢啦
[00:02:35.120 --> 00:02:36.960]  起了分裂
[00:02:36.960 --> 00:02:38.160]  其中有好些人說
[00:02:38.160 --> 00:02:40.560]  他是被鬼附了且封了
[00:02:40.560 --> 00:02:42.480]  為乜聽他的呢
[00:02:42.480 --> 00:02:46.560]  並有的說這不是被鬼附的人所說的話
[00:02:46.560 --> 00:02:49.520]  鬼豈能開盲人的眼睛呢
[00:02:49.520 --> 00:02:54.000]  喺呢句裏面呢我哋知道呢佢係同上文呢係有一定嘅關係
[00:02:54.000 --> 00:02:56.560]  所以呢即係如果九章裏面呢係講
[00:02:56.560 --> 00:03:00.160]  睇唔睇到或者你睇佢唔到嘅話呢
[00:03:00.160 --> 00:03:04.880]  咁呢一段呢其實就係講聽唔聽到或者你聽唔聽到佢
[00:03:04.880 --> 00:03:09.120]  上一次呢即係國傳都有提到呢就係呢一段上一段嘅經文呢其實係同
[00:03:09.120 --> 00:03:12.960]  鑄棚節很有關係咁我哋今日唔講不過呢
[00:03:12.960 --> 00:03:17.840]  鑄棚節之後呢約翰福音呢對於節期好有興趣嘅好多時呢佢會用
[00:03:17.840 --> 00:03:23.200]  節期呢去一種當中嘅典故啦同埋佢所代表嘅啲嘢呢
[00:03:23.200 --> 00:03:28.560]  去同佢嘅敘事或者同耶穌嘅事蹟呢擺埋一齊呢有一種嘅對應
[00:03:28.560 --> 00:03:33.920]  今日呢段經文呢其實係似係近咩呢其實係近獻殿節
[00:03:33.920 --> 00:03:38.080]  咁我哋呢度見到獻殿節呢就係十章二十二節即係你下個再下個星期呢
[00:03:38.080 --> 00:03:40.880]  聽李牧師講呢就會聽到講獻殿節㗎喇
[00:03:40.880 --> 00:03:45.760]  獻殿節其實係咩嚟嘅呢同我哋今日呢理解呢段經文呢個背景好重要
[00:03:45.760 --> 00:03:49.920]  呢一個呢係唯一一個喺約翰福音嘅節期呢喺舊約裏面係冇出現嘅
[00:03:49.920 --> 00:03:53.040]  呢個係兩約之間出現嘅一個節期
[00:03:53.040 --> 00:03:54.640]  呢個節期幾時出現嘅呢
[00:03:54.640 --> 00:03:59.120]  係主前164年呢猶大瑪加比為咗慶祝
[00:03:59.120 --> 00:04:00.720]  重奪聖殿
[00:04:00.720 --> 00:04:02.720]  係慶祝嘅
[00:04:02.720 --> 00:04:05.920]  慶祝佢哋打倒外邦勢力或者希臘
[00:04:05.920 --> 00:04:09.120]  事源當時希臘分咗幾個王國
[00:04:09.120 --> 00:04:13.200]  統治呢個地區嗰個就係叫做安提亞伯爾比反尼四世
[00:04:13.200 --> 00:04:18.480]  如果你記得幾個禮拜前楊銳純博士呢佢提過呢個名
[00:04:18.480 --> 00:04:22.720]  咁佢呢個安提亞伯爾比反尼四世做咩呢就係喺聖殿獻珠
[00:04:22.720 --> 00:04:24.880]  點解要獻珠呢就知道好大件事啦係咪
[00:04:24.880 --> 00:04:28.640]  咁就希望呢佢完全將猶太人希臘化
[00:04:28.640 --> 00:04:32.800]  呢件事呢就引起咗瑪加比嘅叛變或者佢嘅起義
[00:04:32.800 --> 00:04:35.840]  輾轉三年嘅抗爭之後呢
[00:04:35.840 --> 00:04:40.720]  佢重奪咗聖殿同埋打敗咗呢個嘅希臘嘅勢力
[00:04:40.720 --> 00:04:42.720]  之後就有呢個獻殿節
[00:04:42.720 --> 00:04:47.040]  從此之後呢獻殿節就係講上帝嘅拯救同埋審判
[00:04:47.040 --> 00:04:50.160]  咁呢個呢我諗喺廿二至廿九節都可以再講多啲
[00:04:50.160 --> 00:04:55.520]  但係同呢段經文最有關係呢就係每逢獻殿節必定會重讀嘅一段經文
[00:04:55.520 --> 00:04:57.520]  就係以西傑書三十四章
[00:04:57.520 --> 00:04:58.480]  唔使揭㗎
[00:04:58.480 --> 00:04:59.840]  不過你聽一聽我講
[00:04:59.840 --> 00:05:05.360]  望一望呢十章一至十節呢你就會發現呢有好多得意嘅地方
[00:05:05.360 --> 00:05:08.720]  特別留意下佢講一啲風聖呀
[00:05:08.720 --> 00:05:11.760]  畀人掠奪呀唔同嘅字眼呢
[00:05:11.760 --> 00:05:13.920]  同埋講牧人呢啲字眼係點㗎
[00:05:13.920 --> 00:05:16.640]  以西傑書三十四章第一節佢話
[00:05:16.640 --> 00:05:18.320]  耶和華的話臨到我說
[00:05:18.320 --> 00:05:21.600]  人子呀你要向以色列的牧人說如言
[00:05:21.600 --> 00:05:23.840]  對他們說主耶和華如此說
[00:05:23.840 --> 00:05:27.040]  禍災以色列的牧人只知牧養自己
[00:05:27.040 --> 00:05:29.440]  牧人豈不當牧養群羊嗎
[00:05:29.440 --> 00:05:36.080]  你們吃肥油穿羊毛宰殺肥羊卻不牧養群羊
[00:05:36.080 --> 00:05:37.760]  受虐的你們不調養
[00:05:37.760 --> 00:05:39.200]  有病的你們不醫治
[00:05:39.200 --> 00:05:40.720]  受傷的你們未包紮
[00:05:40.720 --> 00:05:42.320]  被俗的你們不去領會
[00:05:42.320 --> 00:05:44.000]  失喪的你們不尋找
[00:05:44.000 --> 00:05:46.480]  卻用暴力炎炎地核製他們
[00:05:46.480 --> 00:05:48.640]  他們因母牧人就分散
[00:05:48.640 --> 00:05:52.000]  既分散就成為一切野獸的食物
[00:05:52.000 --> 00:05:55.680]  我的羊流落眾山之間和各高崗上
[00:05:55.680 --> 00:05:58.480]  分散全地無人去尋無人去找
[00:05:58.480 --> 00:06:01.680]  所以你們這些牧人要聽耶和華的話
[00:06:01.680 --> 00:06:03.920]  主耶和華說我指著我的永生起誓
[00:06:03.920 --> 00:06:06.800]  我的羊因母牧人就成為掠物
[00:06:06.800 --> 00:06:09.040]  也作了一切野獸的食物
[00:06:09.040 --> 00:06:11.200]  我的牧人不尋找我的羊
[00:06:11.200 --> 00:06:13.440]  這些牧人只知餵養自己
[00:06:13.440 --> 00:06:14.560]  並不餵養我的羊
[00:06:14.560 --> 00:06:17.120]  所以你們這些牧人要聽耶和華的話
[00:06:17.120 --> 00:06:18.560]  主耶和華如此說
[00:06:18.560 --> 00:06:20.880]  看來我必與牧人為敵
[00:06:20.880 --> 00:06:23.520]  從他們手裡討回我的羊
[00:06:23.520 --> 00:06:25.840]  使他們不再牧放群羊
[00:06:25.840 --> 00:06:27.680]  牧人也不再餵養自己
[00:06:27.680 --> 00:06:30.240]  我必救我的羊脫離他們的口
[00:06:30.240 --> 00:06:33.040]  不再作他們的食物
[00:06:33.040 --> 00:06:35.680]  他們的口是牧羊人的口
[00:06:35.680 --> 00:06:37.920]  然後十一節打後
[00:06:37.920 --> 00:06:41.360]  主耶和華自己是一個牧人
[00:06:41.360 --> 00:06:46.320]  他會帶羊在村裡很安全地養
[00:06:46.320 --> 00:06:49.600]  可以在溪水旁有豐富的食物
[00:06:49.600 --> 00:06:51.840]  聽下去你會發現
[00:06:51.840 --> 00:06:55.680]  這一段放在獻殿節的環境下
[00:06:55.680 --> 00:06:59.120]  與《約翰福音》十章一至十節有共鳴
[00:06:59.120 --> 00:07:01.440]  當他們讀這段經文的時候
[00:07:01.440 --> 00:07:02.880]  在獻殿節他們會做什麼
[00:07:02.880 --> 00:07:04.800]  就是在這段時間裡會問一些問題
[00:07:04.800 --> 00:07:07.040]  聖殿的領袖做錯了什麼
[00:07:07.040 --> 00:07:08.800]  令到不是瑪加比起義
[00:07:08.800 --> 00:07:10.880]  為什麼當初會被擄
[00:07:10.880 --> 00:07:12.800]  就是因為以色列的牧人
[00:07:12.800 --> 00:07:14.640]  聖殿的領袖出了問題
[00:07:14.640 --> 00:07:16.800]  誰才是真正的牧人
[00:07:16.800 --> 00:07:18.080]  牧人應該做什麼
[00:07:18.080 --> 00:07:21.440]  耶穌在這個時候說這番話
[00:07:21.440 --> 00:07:24.480]  矛頭直指當時的宗教領袖
[00:07:24.480 --> 00:07:26.240]  嚴重失職
[00:07:26.240 --> 00:07:27.680]  所以這一段經文和下星期
[00:07:27.680 --> 00:07:32.240]  基本上都是說誰才是上帝的牧人
[00:07:32.240 --> 00:07:32.960]  如果是這樣的話
[00:07:32.960 --> 00:07:34.000]  我們就會看到
[00:07:34.000 --> 00:07:35.760]  耶穌原則上這句說話
[00:07:35.760 --> 00:07:38.080]  這一段經文大致上都是說
[00:07:38.080 --> 00:07:40.320]  宗教領袖不是真牧人
[00:07:40.320 --> 00:07:42.080]  我們來看看細節
[00:07:42.080 --> 00:07:43.840]  剛才也讀了這一段經文
[00:07:43.840 --> 00:07:47.520]  一開始一至五節就是比喻的起頭
[00:07:47.520 --> 00:07:51.360]  甚至乎是比喻的差不多全部
[00:07:51.360 --> 00:07:53.440]  這裡其實很有趣
[00:07:53.440 --> 00:07:55.760]  《約翰福音》比較少比喻
[00:07:55.760 --> 00:07:57.920]  和其他科幻書的比喻有些不同
[00:07:57.920 --> 00:07:59.840]  而通常科幻書的比喻
[00:07:59.840 --> 00:08:04.240]  特別是所有科幻書開始的比喻
[00:08:04.240 --> 00:08:07.200]  耶穌都是說一些日常一定會發生的事情
[00:08:07.200 --> 00:08:08.400]  媽媽是女人的事情
[00:08:08.400 --> 00:08:11.760]  所以其實你不用知道牧羊人的情況如何
[00:08:11.760 --> 00:08:15.120]  你也知道任何爬進牆的那些人
[00:08:15.120 --> 00:08:16.880]  都是賊和強盜的
[00:08:16.880 --> 00:08:18.640]  這是正常的
[00:08:18.640 --> 00:08:20.720]  我想你不是爬牆回家的
[00:08:20.720 --> 00:08:23.120]  除非你不怕帶鑰匙
[00:08:23.120 --> 00:08:26.320]  但是正常人是不會爬牆的
[00:08:26.320 --> 00:08:28.080]  所以這是正常的生態
[00:08:28.080 --> 00:08:30.320]  爬牆進去的當然是強盜
[00:08:30.320 --> 00:08:32.480]  當然是賊
[00:08:32.480 --> 00:08:34.720]  當然是從門進去的才是牧羊人
[00:08:34.720 --> 00:08:38.320]  等於說你帶鑰匙回家的才是家裡的主人
[00:08:38.320 --> 00:08:40.960]  爬進去的就不是
[00:08:40.960 --> 00:08:43.280]  然後就是開門的就不開門
[00:08:43.280 --> 00:08:45.120]  這裡有些ClickClack的東西
[00:08:45.120 --> 00:08:47.600]  其實這裡一至五節說的東西
[00:08:47.600 --> 00:08:49.840]  其實你上網YouTube也找得到
[00:08:49.840 --> 00:08:53.600]  你上網看一看 我不想播片
[00:08:53.600 --> 00:08:56.720]  上網看一看中東的牧羊人
[00:08:56.720 --> 00:08:59.760]  大致上都看到一至五節所說的現況
[00:08:59.760 --> 00:09:03.920]  耶穌的比喻很多時候都是說日常的情況如何
[00:09:03.920 --> 00:09:06.160]  通常羊圈在什麼時候出現
[00:09:06.160 --> 00:09:10.000]  你要知道中東的地域都是很多礦物
[00:09:10.000 --> 00:09:13.360]  要找東西吃 找水喝
[00:09:13.360 --> 00:09:16.640]  所以牧羊人通常在夜間的時候
[00:09:16.640 --> 00:09:20.160]  就會在懸崖邊或者峽谷邊圍著羊圈
[00:09:20.160 --> 00:09:24.240]  牧羊人的牆大概高到你的腰
[00:09:24.240 --> 00:09:28.240]  然後旁邊就會有一些荊棘圍著
[00:09:28.240 --> 00:09:31.760]  就是防止野獸跳進去
[00:09:31.760 --> 00:09:34.800]  出入口都是一個門
[00:09:34.800 --> 00:09:36.160]  有時候是一道門
[00:09:36.160 --> 00:09:40.080]  有時候是牧羊人自己坐在那裡就是一道門
[00:09:40.080 --> 00:09:44.400]  所以牧羊人如果你看過那些片就會看到
[00:09:44.400 --> 00:09:47.120]  牧羊人的羊是否真的認得牧羊人的聲音
[00:09:47.120 --> 00:09:48.320]  真的是這樣
[00:09:48.320 --> 00:09:51.280]  牧羊人一說就一群羊衝過來
[00:09:51.280 --> 00:09:55.920]  牧羊人確實也認得自己的羊
[00:09:55.920 --> 00:10:01.520]  而事實上在中東牧羊人跟羊有很密切的關係
[00:10:01.520 --> 00:10:04.240]  真的會跟牠說話 這是正常的
[00:10:04.240 --> 00:10:06.240]  你養狗也會跟你的狗說話
[00:10:06.240 --> 00:10:07.760]  你養貓也會跟你的貓說話
[00:10:07.760 --> 00:10:09.440]  你不會這樣
[00:10:09.440 --> 00:10:10.800]  你會跟牠聊天
[00:10:10.800 --> 00:10:12.800]  很開心 你怎樣
[00:10:12.800 --> 00:10:13.920]  我今天很不開心
[00:10:13.920 --> 00:10:15.120]  其實牧羊人是不自認的
[00:10:15.120 --> 00:10:16.800]  但是你會跟牠說話
[00:10:16.800 --> 00:10:17.760]  羊也是這樣
[00:10:17.760 --> 00:10:18.960]  這也是正常的
[00:10:18.960 --> 00:10:20.480]  你只有人和羊
[00:10:20.480 --> 00:10:22.480]  你跟自己說話 跟羊說話
[00:10:22.480 --> 00:10:25.280]  中東的牧人的確跟羊有很密切的關係
[00:10:25.280 --> 00:10:27.600]  除了牧羊人說話 牧羊人也會跟牠唱歌
[00:10:27.600 --> 00:10:28.720]  也會吹笛
[00:10:28.720 --> 00:10:31.360]  所以牧羊人真的會認得羊
[00:10:31.360 --> 00:10:34.880]  羊也會認得牧羊人
[00:10:34.880 --> 00:10:36.640]  但最特別的不是這個比喻
[00:10:36.640 --> 00:10:37.760]  因為這個比喻我剛才也說了
[00:10:37.760 --> 00:10:39.600]  你YouTube也看到了
[00:10:39.600 --> 00:10:40.800]  這個比喻最特別的是
[00:10:40.800 --> 00:10:42.880]  通常耶穌的比喻是怎樣的
[00:10:42.880 --> 00:10:44.480]  就是很正常的起頭
[00:10:44.480 --> 00:10:46.480]  然後很奇怪的結尾
[00:10:46.480 --> 00:10:48.160]  然後就有東西想說
[00:10:48.160 --> 00:10:49.440]  但是牠有結尾
[00:10:49.440 --> 00:10:50.160]  第五節 他說
[00:10:50.160 --> 00:10:51.600]  羊絕不跟陌生人
[00:10:51.600 --> 00:10:52.560]  反而會逃走
[00:10:52.560 --> 00:10:55.520]  因為不認得陌生人的聲音
[00:10:55.520 --> 00:10:56.800]  正常
[00:10:56.800 --> 00:10:57.840]  接著怎樣
[00:10:57.840 --> 00:10:59.040]  完
[00:10:59.040 --> 00:10:59.600]  第六節
[00:10:59.600 --> 00:11:01.920]  耶穌把自己的比喻告訴他們
[00:11:01.920 --> 00:11:04.800]  但他們不明白牠所說的是什麼
[00:11:04.800 --> 00:11:06.480]  很不尋常的一點就是
[00:11:06.480 --> 00:11:11.280]  這個比喻很奇怪地算是終結了
[00:11:11.280 --> 00:11:12.960]  理論上應該說的
[00:11:12.960 --> 00:11:13.600]  下一句就是
[00:11:13.600 --> 00:11:14.640]  所以我是真陸人
[00:11:14.640 --> 00:11:15.600]  或者是這樣的東西
[00:11:15.600 --> 00:11:16.640]  沒有這件事
[00:11:16.640 --> 00:11:18.560]  完結了這件事
[00:11:18.560 --> 00:11:21.280]  然後接著約翰就跳出來
[00:11:21.280 --> 00:11:23.600]  作為一個罪事者的聲音
[00:11:23.600 --> 00:11:26.640]  去跟約翰福音的受眾說一句話
[00:11:26.640 --> 00:11:29.280]  就是耶穌把這個比方
[00:11:29.280 --> 00:11:31.120]  或者比喻告訴他們
[00:11:31.120 --> 00:11:32.400]  就是那群犯錯的人
[00:11:32.400 --> 00:11:36.240]  但他們不明白他所說的是什麼
[00:11:36.240 --> 00:11:38.720]  其實他想說什麼
[00:11:38.720 --> 00:11:41.360]  他說宗教領袖缺點是什麼
[00:11:41.360 --> 00:11:44.160]  就是跟九章四十一節一樣
[00:11:44.160 --> 00:11:45.280]  看不到
[00:11:45.280 --> 00:11:47.200]  認不到耶穌的聲音
[00:11:47.200 --> 00:11:48.320]  或者他們這樣說
[00:11:48.320 --> 00:11:50.640]  他們認不到真正的牧羊人的聲音
[00:11:50.640 --> 00:11:52.160]  又或者在這一段這樣說
[00:11:52.160 --> 00:11:55.360]  他也不屬於這個牧羊人
[00:11:55.360 --> 00:11:57.600]  這個真正的牧羊人耶穌
[00:11:57.600 --> 00:12:01.120]  跟他們是沒有關係的
[00:12:01.120 --> 00:12:02.560]  這裡福音書
[00:12:02.560 --> 00:12:03.760]  我們也提到一樣東西
[00:12:03.760 --> 00:12:05.440]  福音書通常都有兩個處境
[00:12:05.440 --> 00:12:07.520]  第一個處境就是耶穌的處境
[00:12:07.520 --> 00:12:08.880]  就是他跟那些人說什麼
[00:12:08.880 --> 00:12:09.840]  他想說什麼
[00:12:09.840 --> 00:12:10.720]  大致上是這樣
[00:12:10.720 --> 00:12:11.760]  但還有第二個處境
[00:12:11.760 --> 00:12:12.640]  我們經常忽略的
[00:12:12.640 --> 00:12:14.480]  就是到底福音書作者
[00:12:14.480 --> 00:12:17.440]  想跟他自己的受眾說什麼
[00:12:17.440 --> 00:12:19.600]  這裡似乎想跟他說什麼
[00:12:19.600 --> 00:12:22.960]  真正的牧人的聲音
[00:12:22.960 --> 00:12:25.760]  他是會認得羊的聲音
[00:12:25.760 --> 00:12:26.720]  而牧羊人的聲音
[00:12:26.720 --> 00:12:28.480]  羊人會認得出來
[00:12:28.480 --> 00:12:31.120]  所以說他們的關係上
[00:12:31.120 --> 00:12:34.000]  除了羊是認得牧羊人的聲音
[00:12:34.000 --> 00:12:36.960]  牧羊人也認得羊的樣貌
[00:12:36.960 --> 00:12:39.040]  如果你認得牧羊人的聲音
[00:12:39.040 --> 00:12:41.120]  你就是屬於牧羊人
[00:12:41.120 --> 00:12:42.400]  同樣道理
[00:12:42.400 --> 00:12:44.800]  如果你認得到那些是你的羊
[00:12:44.800 --> 00:12:47.040]  你就是那些人的牧羊人
[00:12:47.040 --> 00:12:49.040]  所以他說的是這件事
[00:12:49.040 --> 00:12:50.560]  值得我們去想的一樣
[00:12:50.560 --> 00:12:52.080]  就是到底
[00:12:52.080 --> 00:12:54.400]  彷彿約翰在問一個問題
[00:12:54.400 --> 00:12:57.680]  到底我們認不認得出他的聲音
[00:12:57.680 --> 00:13:00.640]  認不認得出耶穌的聲音
[00:13:00.640 --> 00:13:02.960]  接著七至十節就說了
[00:13:02.960 --> 00:13:04.480]  說了一句很特別的話
[00:13:04.480 --> 00:13:06.080]  我們經常都會忽略的
[00:13:06.080 --> 00:13:08.160]  所以耶穌又對他們說
[00:13:08.160 --> 00:13:09.920]  就是說他們不明白
[00:13:09.920 --> 00:13:12.320]  這群宗教領袖不明白
[00:13:12.320 --> 00:13:14.080]  這群快翠不明白
[00:13:14.080 --> 00:13:15.920]  所以耶穌繼續說下去
[00:13:15.920 --> 00:13:17.360]  那你期望他會說什麼呢
[00:13:17.360 --> 00:13:18.720]  那當然是再解釋
[00:13:18.720 --> 00:13:21.280]  或者可能是暗喻等等
[00:13:21.280 --> 00:13:22.480]  正常是這樣
[00:13:22.480 --> 00:13:24.480]  如果是暗喻
[00:13:24.480 --> 00:13:27.040]  照道理應該怎麼說呢
[00:13:27.040 --> 00:13:27.920]  你試想想
[00:13:27.920 --> 00:13:28.800]  聽完一節五節
[00:13:28.800 --> 00:13:30.080]  他說完一大堆這樣的東西
[00:13:30.080 --> 00:13:32.080]  接著說羊跟陌生人走了
[00:13:32.080 --> 00:13:32.880]  反而逃走了
[00:13:32.880 --> 00:13:35.120]  因為不認得陌生人的聲音
[00:13:35.120 --> 00:13:38.240]  那時候是憲典節那一頭
[00:13:38.240 --> 00:13:40.400]  要說以西傑說三十四章
[00:13:40.400 --> 00:13:41.200]  說真假的陌人
[00:13:41.200 --> 00:13:42.560]  那你猜他會說什麼呢
[00:13:42.560 --> 00:13:45.040]  我是真陌人
[00:13:45.040 --> 00:13:45.840]  正常是這樣
[00:13:45.840 --> 00:13:48.000]  不過等一下
[00:13:48.000 --> 00:13:49.840]  這個在十一節才出現
[00:13:49.840 --> 00:13:51.840]  無端端耶穌的急轉彎
[00:13:51.840 --> 00:13:53.120]  第七節就說了一些
[00:13:53.120 --> 00:13:54.320]  也不是很尷尬
[00:13:54.320 --> 00:13:56.960]  其實也不是很跟從上面的東西
[00:13:56.960 --> 00:13:59.520]  無端端就說我是羊的門
[00:13:59.520 --> 00:14:01.600]  所以無論是約翰福音的聽眾
[00:14:01.600 --> 00:14:02.960]  或者是現場的聽眾
[00:14:02.960 --> 00:14:05.760]  你都會想想想要說什麼
[00:14:05.760 --> 00:14:09.840]  這個才是耶穌最激動的部分
[00:14:09.840 --> 00:14:11.760]  因為第八節他說
[00:14:11.760 --> 00:14:13.840]  凡在我以前來的
[00:14:13.840 --> 00:14:15.760]  都是賊是強盜
[00:14:15.760 --> 00:14:18.240]  楊沒有聽從他們
[00:14:18.240 --> 00:14:19.920]  這個我就這樣看
[00:14:19.920 --> 00:14:21.680]  就覺得沒什麼特別
[00:14:21.680 --> 00:14:23.600]  以前這個翻譯
[00:14:23.600 --> 00:14:25.200]  你可以翻譯成以前
[00:14:25.200 --> 00:14:27.440]  就是時空上面
[00:14:27.440 --> 00:14:28.560]  時間上面這麼說
[00:14:28.560 --> 00:14:29.280]  以前
[00:14:29.280 --> 00:14:31.440]  也可以是空間上面的翻譯
[00:14:31.440 --> 00:14:33.040]  就是要面前
[00:14:33.040 --> 00:14:35.200]  如果你會英文就會容易一點說
[00:14:35.200 --> 00:14:37.200]  before有兩個意思
[00:14:37.200 --> 00:14:38.320]  時間性
[00:14:38.320 --> 00:14:39.120]  之前的
[00:14:39.120 --> 00:14:39.920]  before
[00:14:39.920 --> 00:14:41.520]  還有I stand before you
[00:14:41.520 --> 00:14:42.240]  就是什麼
[00:14:42.240 --> 00:14:45.280]  我站在你面前
[00:14:45.280 --> 00:14:47.760]  所以同時之間這個字的翻譯
[00:14:47.760 --> 00:14:48.960]  很簡單很容易翻譯
[00:14:48.960 --> 00:14:50.240]  但是它有兩個可能性
[00:14:50.240 --> 00:14:52.000]  一個可能性就是時間性
[00:14:52.000 --> 00:14:54.080]  一個是空間性
[00:14:54.080 --> 00:14:55.760]  如果時間性的意思可以說什麼
[00:14:55.760 --> 00:14:56.720]  那很簡單
[00:14:56.720 --> 00:14:57.920]  不是耶穌之前那些
[00:14:57.920 --> 00:14:59.520]  在時間上面之前來的
[00:14:59.520 --> 00:15:01.520]  就是賊和強盜
[00:15:01.520 --> 00:15:03.280]  如果是這樣也對
[00:15:03.280 --> 00:15:04.560]  因為有很多假的
[00:15:04.560 --> 00:15:06.240]  那些也很正常
[00:15:06.240 --> 00:15:09.440]  但是林三一殘忍未必是
[00:15:09.440 --> 00:15:11.600]  耶穌之前有沒有神的僕人
[00:15:11.600 --> 00:15:12.880]  也有的
[00:15:12.880 --> 00:15:15.840]  那些是不是賊是不是強盜
[00:15:15.840 --> 00:15:18.800]  司祭約翰是不是賊是不是強盜
[00:15:18.800 --> 00:15:21.680]  但是如果我們翻譯做面前
[00:15:21.680 --> 00:15:24.160]  就是說是空間上面的翻譯
[00:15:24.160 --> 00:15:27.840]  這句話就很具火藥味
[00:15:27.840 --> 00:15:30.400]  因為如果你記得場景是怎樣
[00:15:30.400 --> 00:15:32.480]  耶穌旁邊有一個盲人
[00:15:32.480 --> 00:15:33.600]  剛剛開了眼
[00:15:33.600 --> 00:15:35.600]  圍著一個盲了眼的人
[00:15:35.600 --> 00:15:38.640]  就是一群宗教領袖想拯救這個盲人
[00:15:38.640 --> 00:15:41.440]  回到應該是聖殿權威那邊
[00:15:41.440 --> 00:15:42.960]  耶穌有沒有門徒跟著他
[00:15:42.960 --> 00:15:43.520]  有
[00:15:43.520 --> 00:15:45.120]  應該照常來說有群眾
[00:15:45.120 --> 00:15:46.400]  即是花生友
[00:15:46.400 --> 00:15:47.600]  圍著他們
[00:15:47.600 --> 00:15:50.160]  就是說現場大致上是這樣的結構
[00:15:50.160 --> 00:15:52.640]  如果耶穌在這個場景裡面
[00:15:52.640 --> 00:15:53.680]  說一句
[00:15:53.680 --> 00:15:54.720]  這個比喻
[00:15:54.720 --> 00:15:55.760]  陽圈的比喻
[00:15:55.760 --> 00:15:57.520]  在這個獻殿節的時候
