
[00:00:00.000 --> 00:00:01.620]  (主席)各位記者 早安
[00:10:30.060 --> 00:10:32.060]  讓自己分別為聖
[00:10:32.060 --> 00:10:37.060]  其實可能伊斯帖已經慢慢融入了整個波斯文化
[00:10:37.060 --> 00:10:41.060]  他對於他自己的民族其實也不是太有感情
[00:10:41.060 --> 00:10:49.060]  以致後來當權臣哈曼說服了阿哈徐老王
[00:10:49.060 --> 00:10:51.060]  頒佈的指令
[00:10:51.060 --> 00:10:56.060]  去到年尾的時候消滅整個猶太人的民族
[00:10:56.060 --> 00:10:59.060]  沒抵改剛才大家讀的聖經
[00:10:59.060 --> 00:11:01.060]  你看到他怎樣反應
[00:11:01.060 --> 00:11:06.060]  披麻蒙灰 撕裂衣服 哀傷痛哭
[00:11:06.060 --> 00:11:11.060]  其實我有少少懷疑當時的寶衣業非常之蓬勃
[00:11:11.060 --> 00:11:12.060]  為什麼呢
[00:11:12.060 --> 00:11:15.060]  因為經常都撕裂衣服
[00:11:15.060 --> 00:11:17.060]  雖然是這樣的反應
[00:11:17.060 --> 00:11:19.060]  你看看伊斯帖怎樣反應
[00:11:19.060 --> 00:11:21.060]  他做了什麼
[00:11:21.060 --> 00:11:22.060]  剛才大家讀過聖經
[00:11:22.060 --> 00:11:25.060]  但是我想邀請大家一起讀一段
[00:11:25.060 --> 00:11:28.060]  伊斯帖記的四章四節
[00:11:28.060 --> 00:11:30.060]  這個是和合本的版本
[00:11:30.060 --> 00:11:32.060]  剛才大家讀的是更新了
[00:11:32.060 --> 00:11:33.060]  我們一起讀吧
[00:11:33.060 --> 00:11:34.060]  一二三
[00:11:34.060 --> 00:11:40.060]  皇后伊斯帖的宮女和太監來把者事告訴伊斯帖
[00:11:40.060 --> 00:11:42.060]  她甚是憂愁
[00:11:42.060 --> 00:11:45.060]  就送衣服給沒抵改村
[00:11:45.060 --> 00:11:47.060]  要她脫下麻衣
[00:11:47.060 --> 00:11:49.060]  她卻不愁
[00:11:49.060 --> 00:11:53.060]  她現在說的是種族滅絕
[00:11:53.060 --> 00:11:55.060]  整個伊斯帖民族被消滅
[00:11:55.060 --> 00:11:57.060]  你送衣服給她做什麼
[00:11:57.060 --> 00:11:59.060]  就等於有些弟兄姊妹
[00:11:59.060 --> 00:12:02.060]  你很親近的人走來跟她說
[00:12:02.060 --> 00:12:05.060]  我最近失業很慘
[00:12:05.060 --> 00:12:08.060]  我整天愁眉不展
[00:12:08.060 --> 00:12:11.060]  不如在Happy Hour慶祝一下
[00:12:11.060 --> 00:12:13.060]  那你拿幾句贈慶呢
[00:12:13.060 --> 00:12:16.060]  你想想伊斯帖其實他的訊息
[00:12:16.060 --> 00:12:18.060]  跟沒抵改說的是什麼呢
[00:12:18.060 --> 00:12:20.060]  你低調一點
[00:12:20.060 --> 00:12:22.060]  不要搞那麼多事
[00:12:22.060 --> 00:12:24.060]  不要搞那麼多事
[00:12:24.060 --> 00:12:33.060]  後來沒抵改請伊斯帖進宮見皇帝
[00:12:33.060 --> 00:12:36.060]  勸他收回成命
[00:12:36.060 --> 00:12:38.060]  伊斯帖馬上三襲
[00:12:38.060 --> 00:12:40.060]  跟他說不行的
[00:12:40.060 --> 00:12:43.060]  我們現在見皇帝要申請的
[00:12:43.060 --> 00:12:47.060]  如果不申請見他要死的
[00:12:47.060 --> 00:12:49.060]  沒有命的
[00:12:49.060 --> 00:12:51.060]  其實大家看看
[00:12:51.060 --> 00:12:54.060]  其實伊斯帖的一舉一動
[00:12:54.060 --> 00:12:57.060]  他傳達的一個很清楚的訊息
[00:12:57.060 --> 00:12:59.060]  是什麼訊息呢
[00:12:59.060 --> 00:13:01.060]  不要搞那麼多事
[00:13:01.060 --> 00:13:04.060]  我想平平安安
[00:13:04.060 --> 00:13:07.060]  無風無浪做一個皇后
[00:13:07.060 --> 00:13:09.060]  你不要那麼高調搞那麼多事
[00:13:09.060 --> 00:13:11.060]  連累我們
[00:13:11.060 --> 00:13:13.060]  總括來說四個字
[00:13:13.060 --> 00:13:15.060]  不要搞我
[00:13:15.060 --> 00:13:18.060]  我們人生裡面有沒有很多時候
[00:13:18.060 --> 00:13:20.060]  我們都會跟神說
[00:13:20.060 --> 00:13:22.060]  不要搞我
[00:13:22.060 --> 00:13:25.060]  會不會呢
[00:13:25.060 --> 00:13:27.060]  其實我們可能
[00:13:27.060 --> 00:13:32.060]  我們關心服侍有需要的人
[00:13:32.060 --> 00:13:36.060]  當我們關心服侍有需要的人的時候
[00:13:36.060 --> 00:13:38.060]  是麻煩了的
[00:13:38.060 --> 00:13:42.060]  你用了很多精神心機和時間
[00:13:42.060 --> 00:13:45.060]  你會不會跟神說不要搞我
[00:13:45.060 --> 00:13:49.060]  可能你帶未信的朋友
[00:13:49.060 --> 00:13:51.060]  親戚回教會的時候
[00:13:51.060 --> 00:13:53.060]  是麻煩了的
[00:13:53.060 --> 00:13:55.060]  你會為他祈禱的
[00:13:55.060 --> 00:13:57.060]  你會約他吃飯
[00:13:57.060 --> 00:13:59.060]  然後跟他一起回教會
[00:13:59.060 --> 00:14:00.060]  是麻煩了的
[00:14:00.060 --> 00:14:03.060]  你會不會跟神說不要搞我呢
[00:14:03.060 --> 00:14:08.060]  教會可能說彭信心十一奉獻
[00:14:08.060 --> 00:14:10.060]  是麻煩了的
[00:14:10.060 --> 00:14:14.060]  但你會不會跟神說不要搞我呢
[00:14:14.060 --> 00:14:16.060]  當我們人生裡面
[00:14:16.060 --> 00:14:20.060]  經常跟神說不要搞我
[00:14:20.060 --> 00:14:23.060]  其實慢慢會導致一個結果
[00:14:23.060 --> 00:14:25.060]  就是剛才所說的
[00:14:25.060 --> 00:14:27.060]  神沉默了
[00:14:27.060 --> 00:14:32.060]  可能慢慢你會讓神在你生命裡面沉默
[00:14:32.060 --> 00:14:37.060]  慢慢讓神甚至在你人生裡面被踢走
[00:14:37.060 --> 00:14:44.060]  我們看看今天我們有沒有把握神給我們的時機
[00:14:44.060 --> 00:14:49.060]  去善用神給我們的方法
[00:14:49.060 --> 00:14:51.060]  我們一起去看看末底改
[00:14:51.060 --> 00:14:53.060]  怎樣去回答以斯帖話
[00:14:53.060 --> 00:14:54.060]  都是畫本的
[00:14:54.060 --> 00:14:55.060]  我們一起讀
[00:14:55.060 --> 00:14:57.060]  四章十三節
[00:14:57.060 --> 00:15:00.060]  末底改託人回覆以斯帖說
[00:15:00.060 --> 00:15:04.060]  你莫想在王宮裡強過一切猶大人
[00:15:04.060 --> 00:15:06.060]  得免者禍
[00:15:06.060 --> 00:15:11.060]  你不要想著你躲在王宮裡可以獨善其身
[00:15:11.060 --> 00:15:16.060]  神是沉默但不是消失的
[00:15:16.060 --> 00:15:19.060]  可能我們人生都一樣
[00:15:19.060 --> 00:15:22.060]  神對我們每一個人
[00:15:22.060 --> 00:15:24.060]  祂有一個計劃
[00:15:24.060 --> 00:15:27.060]  祂邀請我們去參與祂的計劃
[00:15:27.060 --> 00:15:30.060]  當然我們可以跟神說不要騷擾我
[00:15:30.060 --> 00:15:31.060]  不要理我
[00:15:31.060 --> 00:15:34.060]  但這樣的話人生有沒有意義呢
[00:15:34.060 --> 00:15:39.060]  其實我們每一個人被造都是為神而創造
[00:15:39.060 --> 00:15:42.060]  神在我們生命裡面都有計劃
[00:15:42.060 --> 00:15:48.060]  我們只有我們的人生方向是邁向神在我們生命裡面的計劃
[00:15:48.060 --> 00:15:50.060]  我們才有意義
[00:15:50.060 --> 00:15:52.060]  我們才可以為主發光
[00:15:52.060 --> 00:15:55.060]  我們看看末底改繼續怎樣說
[00:15:55.060 --> 00:15:57.060]  以斯帖四章十四節
[00:15:57.060 --> 00:15:58.060]  我們一起讀
[00:15:58.060 --> 00:16:01.060]  此時你若閉口不言
[00:16:01.060 --> 00:16:04.060]  猶大人必從別處得解脫
[00:16:04.060 --> 00:16:06.060]  蒙請救
[00:16:06.060 --> 00:16:09.060]  你和你父家必自滅亡
[00:16:09.060 --> 00:16:12.060]  焉知你得了皇后的遺憤
[00:16:12.060 --> 00:16:16.060]  不是為現今的機會嗎
[00:16:16.060 --> 00:16:21.060]  你不要以為你不去勸皇帝
[00:16:21.060 --> 00:16:23.060]  這一切就搞不定
[00:16:23.060 --> 00:16:25.060]  其實就像剛才所說
[00:16:25.060 --> 00:16:28.060]  神是沉默而不是消失的
[00:16:28.060 --> 00:16:32.060]  為何神要呼召我們參與祂的計劃呢
[00:16:32.060 --> 00:16:34.060]  不是沒有我們就不行
[00:16:34.060 --> 00:16:37.060]  是因為神愛我們
[00:16:37.060 --> 00:16:40.060]  很想我們在祂的計劃裡面有份
[00:16:40.060 --> 00:16:42.060]  以致我們可以得著尊榮
[00:16:42.060 --> 00:16:44.060]  其實我們可以拒絕
[00:16:44.060 --> 00:16:46.060]  但拒絕神一樣可以用其他方法
[00:16:46.060 --> 00:16:50.060]  用其他群體去成就祂的心意
[00:16:50.060 --> 00:16:51.060]  就好像以斯帖
[00:16:51.060 --> 00:16:53.060]  如果你不答應
[00:16:53.060 --> 00:16:56.060]  可能你父家也有滅亡的危機
[00:16:56.060 --> 00:16:59.060]  以斯帖的末弟說
[00:16:59.060 --> 00:17:01.060]  焉知你得了皇后的遺憤
[00:17:01.060 --> 00:17:04.060]  不是為現今的機會
[00:17:04.060 --> 00:17:09.060]  你怎知道你有皇后的身份
[00:17:09.060 --> 00:17:12.060]  不是為了現在的機會
[00:17:12.060 --> 00:17:14.060]  丁朝我們也一樣
[00:17:14.060 --> 00:17:17.060]  可能我們今天有的健康
[00:17:17.060 --> 00:17:18.060]  我們今天有的資源
[00:17:18.060 --> 00:17:20.060]  我們今天有的專業
[00:17:20.060 --> 00:17:21.060]  我們今天有的經驗
[00:17:21.060 --> 00:17:23.060]  我們今天有的才幹
[00:17:23.060 --> 00:17:25.060]  或者家族的背景
[00:17:25.060 --> 00:17:27.060]  都是神給我們的時機
[00:17:27.060 --> 00:17:30.060]  可能都是為了在神的時機
[00:17:30.060 --> 00:17:33.060]  神的時機 神的機會
[00:17:33.060 --> 00:17:36.060]  等你發現神在你生命裡面的計劃
[00:17:36.060 --> 00:17:39.060]  你會不會對神說YES
[00:17:39.060 --> 00:17:41.060]  在同福堂
[00:17:41.060 --> 00:17:43.060]  我講一下我自己的教會
[00:17:43.060 --> 00:17:46.060]  同福堂我們經常都學習
[00:17:46.060 --> 00:17:48.060]  去看見神的機會
[00:17:48.060 --> 00:17:51.060]  最近我們有一位資體
[00:17:51.060 --> 00:17:52.060]  在中環有一個物業
[00:17:52.060 --> 00:17:55.060]  他看見有一個時機
[00:17:55.060 --> 00:17:57.060]  可能這個時機香港有很多普通話的人
[00:17:57.060 --> 00:17:59.060]  剛才江牧師也跟我說過
[00:17:59.060 --> 00:18:02.060]  其實香港有越來越多普通話的人
[00:18:02.060 --> 00:18:04.060]  他看見這個時機
[00:18:04.060 --> 00:18:07.060]  我們向普通話職場的朋友傳福音
[00:18:07.060 --> 00:18:10.060]  於是他就免費借了一個地方給我們
[00:18:10.060 --> 00:18:13.060]  我們就在那裡搞一個職場的啟發課程
[00:18:13.060 --> 00:18:15.060]  這個就是看見神的時機
[00:18:15.060 --> 00:18:18.060]  我們就把握時機去進入神的計劃
[00:18:18.060 --> 00:18:21.060]  我們的教會在銅鑼灣區
[00:18:21.060 --> 00:18:24.060]  我們的社區是大坑和銅鑼灣
[00:18:24.060 --> 00:18:26.060]  其實我們看見神的機會
[00:18:26.060 --> 00:18:28.060]  我們成為一個社區的教會
[00:18:28.060 --> 00:18:30.060]  所以從去年和今年
[00:18:30.060 --> 00:18:32.060]  我們有一個週末
[00:18:32.060 --> 00:18:35.060]  我們所有同福堂的姐妹都穿上同福T
[00:18:35.060 --> 00:18:38.060]  一起去探訪我們的社區
[00:18:38.060 --> 00:18:39.060]  我們的餐廳
[00:18:39.060 --> 00:18:41.060]  我們的街坊
[00:18:41.060 --> 00:18:43.060]  我們周圍的街坊
[00:18:43.060 --> 00:18:45.060]  那天我們看見很熱鬧
[00:18:45.060 --> 00:18:46.060]  打成一片
[00:18:46.060 --> 00:18:47.060]  我們和我們的街坊
[00:18:47.060 --> 00:18:50.060]  甚至我們有一些附近商舖的老闆
[00:18:50.060 --> 00:18:53.060]  喂 你穿的T恤和我們不同
[00:18:53.060 --> 00:18:55.060]  不如你弄兩件給我們
[00:18:55.060 --> 00:18:56.060]  我們穿上和你一樣
[00:18:56.060 --> 00:19:00.060]  其實其中一個是某間食肆的老闆珍姐
[00:19:00.060 --> 00:19:02.060]  她弄了一件同福T給他
[00:19:02.060 --> 00:19:03.060]  穿上後
[00:19:03.060 --> 00:19:05.060]  我真的有一種感覺
[00:19:05.060 --> 00:19:09.060]  我們的街坊好像成為我們的家人
[00:19:09.060 --> 00:19:14.060]  我覺得這個傳恩堂坐落於北角
[00:19:14.060 --> 00:19:16.060]  我都是你們的街坊
[00:19:16.060 --> 00:19:20.060]  盼望有一天你們的街坊和你們都可以打成一片
[00:19:20.060 --> 00:19:22.060]  我相信這個都是神的計劃
[00:19:22.060 --> 00:19:23.060]  都是神的時機
[00:19:23.060 --> 00:19:25.060]  你會不會say yes呢?
[00:19:25.060 --> 00:19:27.060]  你會不會把握神的時機呢?
[00:19:27.060 --> 00:19:31.060]  我剛才提過我是北角街坊
[00:19:31.060 --> 00:19:34.060]  這位就是師母
[00:19:34.060 --> 00:19:39.060]  師母和我一樣都是回同福堂
[00:19:39.060 --> 00:19:44.060]  她有一次在北角坐電車回去教會
[00:19:44.060 --> 00:19:49.060]  大家知道坐電車在車前車後上車
[00:19:49.060 --> 00:19:53.060]  師母那天就上了北角的電車
[00:19:53.060 --> 00:19:58.060]  一上去就發現電車的地板
[00:19:58.060 --> 00:20:02.060]  有一些白色糊狀好像嘔吐物的東西
[00:20:02.060 --> 00:20:04.060]  一路伸延到車頭
[00:20:04.060 --> 00:20:06.060]  幾乎踩在地上
[00:20:06.060 --> 00:20:08.060]  你知道這些濕濕滑滑的東西
[00:20:08.060 --> 00:20:10.060]  是很噁心的
[00:20:10.060 --> 00:20:12.060]  踩在地上很容易滑倒
[00:20:12.060 --> 00:20:16.060]  有位女士說小心
[00:20:16.060 --> 00:20:19.060]  因為之前有個人買粥
[00:20:19.060 --> 00:20:21.060]  買粥的容器漏了
[00:20:21.060 --> 00:20:22.060]  一路漏
[00:20:22.060 --> 00:20:23.060]  她自己也不清理
[00:20:23.060 --> 00:20:25.060]  下了車
[00:20:25.060 --> 00:20:29.060]  那些粥就一直在車廂
[00:20:29.060 --> 00:20:33.060]  師母就跟那位女士說不行
[00:20:33.060 --> 00:20:37.060]  你知道上車如果是少人
[00:20:37.060 --> 00:20:39.060]  你見到也不會踩下去
[00:20:39.060 --> 00:20:40.060]  不會滑倒
[00:20:40.060 --> 00:20:43.060]  但一群人走進去怎麼辦呢
[00:20:43.060 --> 00:20:47.060]  你知道上樓梯一踩就很危險
[00:20:47.060 --> 00:20:49.060]  會跌下來
[00:20:49.060 --> 00:20:52.060]  師母就跟那位女士說不如這樣吧
[00:20:52.060 --> 00:20:54.060]  我們清潔它好不好
[00:20:54.060 --> 00:20:57.060]  於是整個電車車程
