
[00:00:00.000 --> 00:00:03.000]  我們讀一段經文,在約翰福音第七章
[00:03:14.000 --> 00:03:18.000]  所以神就用我們人所能夠看見
[00:03:18.000 --> 00:03:21.000]  人所能夠感受到的方式
[00:03:21.000 --> 00:03:24.000]  能夠彰顯出祂的同在
[00:03:24.000 --> 00:03:27.000]  那就是神的榮耀
[00:03:27.000 --> 00:03:29.000]  所以在舊約時代我們看見
[00:03:29.000 --> 00:03:31.000]  在摩西的會墓
[00:03:31.000 --> 00:03:34.000]  我們看見在會墓的上空
[00:03:34.000 --> 00:03:35.000]  就是有云彩
[00:03:35.000 --> 00:03:39.000]  神的榮耀如同雲彩遮蓋
[00:03:39.000 --> 00:03:42.000]  以色列人看見這個雲彩
[00:03:42.000 --> 00:03:46.000]  他們就明白神的同在
[00:03:46.000 --> 00:03:49.000]  所以我們看見所榮耀的聖殿也是一樣
[00:03:49.000 --> 00:03:53.000]  在所榮耀的聖殿裏面是有云彩充滿
[00:03:53.000 --> 00:03:56.000]  甚至祭司在聖殿裏面都無法站立
[00:03:56.000 --> 00:03:59.000]  那是可以感受得到的
[00:03:59.000 --> 00:04:03.000]  他們感受得到神的同在
[00:04:03.000 --> 00:04:05.000]  在新約時代我們看見
[00:04:05.000 --> 00:04:07.000]  神界的初代的教會
[00:04:07.000 --> 00:04:12.000]  行神蹟祈祀叫衆人看見
[00:04:12.000 --> 00:04:13.000]  心存敬畏
[00:04:13.000 --> 00:04:16.000]  甚至外邦人走進教會
[00:04:16.000 --> 00:04:18.000]  他們浮浮在地
[00:04:18.000 --> 00:04:21.000]  他們說神果然在你們中間
[00:04:21.000 --> 00:04:22.000]  因爲什麼
[00:04:22.000 --> 00:04:26.000]  因爲他們看見了神的榮耀
[00:04:26.000 --> 00:04:29.000]  那就是神同在的彰顯
[00:04:29.000 --> 00:04:35.000]  這是神對Shakina Glory聖殿的心意
[00:04:35.000 --> 00:04:39.000]  我在座當我們見完了Shakina Glory聖殿
[00:04:39.000 --> 00:04:42.000]  這不是神應許的完成
[00:04:42.000 --> 00:04:45.000]  見完了Shakina Glory聖殿
[00:04:45.000 --> 00:04:49.000]  纔是神應許的開始
[00:04:49.000 --> 00:04:51.000]  神今天要再一次提醒我們
[00:04:51.000 --> 00:04:56.000]  不要停留在神過去的恩典當中
[00:04:56.000 --> 00:04:59.000]  好像過去一年我們停留在
[00:04:59.000 --> 00:05:01.000]  見完功臣這件事情上
[00:05:01.000 --> 00:05:05.000]  但神的心意是要繼續帶我們向前
[00:05:05.000 --> 00:05:09.000]  要進入神應許的祝福當中
[00:05:09.000 --> 00:05:14.000]  所以我們要再一次重新來預備我們自己
[00:05:14.000 --> 00:05:17.000]  好讓神的應許能夠實現
[00:05:17.000 --> 00:05:21.000]  好讓神的榮耀能夠充滿在我們中間
[00:05:21.000 --> 00:05:22.000]  Amen
[00:05:22.000 --> 00:05:26.000]  那你說我們怎麼樣來預備法呢
[00:05:26.000 --> 00:05:28.000]  今天這段經文讓我們看見
[00:05:28.000 --> 00:05:30.000]  三方面我們要預備我們自己
[00:05:30.000 --> 00:05:33.000]  第一個我們要渴慕主的同在
[00:05:33.000 --> 00:05:37.000]  跟你們說要渴慕主的同在
[00:05:37.000 --> 00:05:42.000]  三十七節這裏主說人若渴了
[00:05:42.000 --> 00:05:45.000]  今天我們若是希望主的同在
[00:05:45.000 --> 00:05:47.000]  能夠彰顯在我們中間
[00:05:47.000 --> 00:05:53.000]  第一件事情就是需要我們來渴慕神的同在
[00:05:53.000 --> 00:05:56.000]  就好像詩篇四十二篇第一節
[00:05:56.000 --> 00:06:00.000]  我們可以說神啊我的心怯慕你如露怯慕泣水
[00:06:00.000 --> 00:06:05.000]  詩篇的作者形容到他對神的渴慕像什麼呢
[00:06:05.000 --> 00:06:08.000]  像露怯慕泣水一樣
[00:06:08.000 --> 00:06:10.000]  當露很渴的時候
[00:06:10.000 --> 00:06:12.000]  他知道泣水在哪裏的時候
[00:06:12.000 --> 00:06:14.000]  他就不顧一切會奔跑
[00:06:14.000 --> 00:06:17.000]  要到泣水旁去喝那個水
[00:06:17.000 --> 00:06:19.000]  如露怯慕泣水
[00:06:19.000 --> 00:06:23.000]  對露來講那是不可沒不能沒有的事情
[00:06:23.000 --> 00:06:25.000]  不是那個可有可無
[00:06:25.000 --> 00:06:27.000]  是他必須的
[00:06:27.000 --> 00:06:29.000]  是不能夠沒有的
[00:06:29.000 --> 00:06:33.000]  第二點今天我們若是希望神的榮耀同在
[00:06:33.000 --> 00:06:35.000]  充滿在我們中間
[00:06:35.000 --> 00:06:40.000]  我們就必須要爲神營造一個可慕的環境
[00:06:40.000 --> 00:06:43.000]  我們渴慕主的同在
[00:06:43.000 --> 00:06:45.000]  我們不能夠沒有主的同在
[00:06:45.000 --> 00:06:48.000]  所以我們必須要有你啊
[00:06:48.000 --> 00:06:51.000]  就如露怯慕泣水一樣
[00:06:51.000 --> 00:06:57.000]  第二點讓我告訴你神的同在只有在一個充滿可慕的環境當中
[00:06:57.000 --> 00:07:01.000]  才能夠被彰顯出來
[00:07:01.000 --> 00:07:04.000]  但爲什麼今天我們不可慕呢
[00:07:04.000 --> 00:07:07.000]  或者說不那麼夠可慕呢
[00:07:07.000 --> 00:07:08.000]  有兩個原因
[00:07:08.000 --> 00:07:13.000]  第一個因爲我們不知道自己的需要
[00:07:13.000 --> 00:07:15.000]  我們不知道自己的需要
[00:07:15.000 --> 00:07:18.000]  你知道可慕需要有兩個條件
[00:07:18.000 --> 00:07:19.000]  第一個要知道自己缺乏
[00:07:19.000 --> 00:07:22.000]  不然你怎麼會去可慕呢
[00:07:22.000 --> 00:07:23.000]  第二個你要知道主有答案
[00:07:23.000 --> 00:07:26.000]  不然你不會到主的面前來
[00:07:26.000 --> 00:07:29.000]  兩個條件都需要有
[00:07:29.000 --> 00:07:33.000]  你還記得耶穌的母親被邀請到迦納的婚宴
[00:07:33.000 --> 00:07:36.000]  婚宴一辦他們酒用盡了
[00:07:36.000 --> 00:07:39.000]  用盡了沒有了
[00:07:39.000 --> 00:07:41.000]  所以耶穌的母親到耶穌面前
[00:07:41.000 --> 00:07:44.000]  他們沒有酒了
[00:07:44.000 --> 00:07:45.000]  她知道耶穌有答案
[00:07:45.000 --> 00:07:48.000]  她把需要帶到耶穌面前
[00:07:48.000 --> 00:07:50.000]  她知道自己的缺乏
[00:07:50.000 --> 00:07:52.000]  她知道耶穌有答案
[00:07:52.000 --> 00:07:54.000]  她來到耶穌面前
[00:07:54.000 --> 00:07:57.000]  那個患血漏的婦人也是一樣
[00:07:57.000 --> 00:07:59.000]  她患血漏病
[00:07:59.000 --> 00:08:01.000]  花了一生所有的積蓄
[00:08:01.000 --> 00:08:04.000]  用盡所有都得不到醫治
[00:08:04.000 --> 00:08:07.000]  用盡了又缺乏
[00:08:07.000 --> 00:08:09.000]  但她知道耶穌能夠醫治
[00:08:09.000 --> 00:08:12.000]  她相信她摸到耶穌一上的穗子
[00:08:12.000 --> 00:08:15.000]  她就能夠得到醫治
[00:08:15.000 --> 00:08:16.000]  第二點今天很多時候
[00:08:16.000 --> 00:08:19.000]  我們生活在物質文明的世界裏
[00:08:19.000 --> 00:08:21.000]  我們常常看不見自己的需要
[00:08:21.000 --> 00:08:22.000]  你知道嗎
[00:08:22.000 --> 00:08:23.000]  我們覺得什麼都有了
[00:08:23.000 --> 00:08:27.000]  我們不覺得需要神
[00:08:27.000 --> 00:08:28.000]  我常發現
[00:08:28.000 --> 00:08:30.000]  今天我們在現代的基督徒
[00:08:30.000 --> 00:08:31.000]  最大的問題就是
[00:08:31.000 --> 00:08:35.000]  我們不覺得很需要神
[00:08:35.000 --> 00:08:37.000]  就好像聖誕節的故事一樣
[00:08:37.000 --> 00:08:39.000]  你看見東方的博士
[00:08:39.000 --> 00:08:43.000]  變賣所有的一切來尋找耶穌
[00:08:43.000 --> 00:08:46.000]  變賣一切
[00:08:46.000 --> 00:08:48.000]  來到耶路撒冷
[00:08:48.000 --> 00:08:49.000]  到文師那裏問
[00:08:49.000 --> 00:08:52.000]  生了聖人來做猶太王的在哪裏
[00:08:52.000 --> 00:08:55.000]  這些文師根本不用翻聖經
[00:08:55.000 --> 00:08:56.000]  也不用想
[00:08:56.000 --> 00:08:57.000]  立刻就可以回答
[00:08:57.000 --> 00:09:00.000]  都知道他生在伯利恆
[00:09:00.000 --> 00:09:03.000]  根本不用翻什麼都知道
[00:09:03.000 --> 00:09:06.000]  但不去
[00:09:06.000 --> 00:09:08.000]  雖然知道這麼近
[00:09:08.000 --> 00:09:10.000]  伯利恆離耶路撒冷這麼近
[00:09:10.000 --> 00:09:13.000]  不去
[00:09:13.000 --> 00:09:16.000]  不覺得需要
[00:09:16.000 --> 00:09:21.000]  東方博士變賣這一切來追尋
[00:09:21.000 --> 00:09:22.000]  爲什麼
[00:09:22.000 --> 00:09:24.000]  渴慕
[00:09:24.000 --> 00:09:27.000]  覺得需要
[00:09:27.000 --> 00:09:29.000]  我常常覺得今天
[00:09:29.000 --> 00:09:32.000]  我們真的求神憐憫我們
[00:09:32.000 --> 00:09:33.000]  憐憫我們的什麼
[00:09:33.000 --> 00:09:36.000]  憐憫我們的不渴慕
[00:09:36.000 --> 00:09:38.000]  若是我們不渴慕
[00:09:38.000 --> 00:09:42.000]  神的榮耀怎麼能夠降臨在我們中間
[00:09:42.000 --> 00:09:46.000]  神的同在怎麼能夠彰顯在我們中間
[00:09:46.000 --> 00:09:48.000]  我們要知道我們自己的缺乏
[00:09:48.000 --> 00:09:50.000]  我們要渴慕神
[00:09:50.000 --> 00:09:51.000]  第一個我們不知道自己的需要
[00:09:51.000 --> 00:09:53.000]  第二個我們也不知道
[00:09:53.000 --> 00:09:56.000]  主的恩典何等的寶貴
[00:09:56.000 --> 00:09:59.000]  不知道主的恩典何等寶貴
[00:09:59.000 --> 00:10:00.000]  你要知道
[00:10:00.000 --> 00:10:05.000]  肉體的飢餓跟屬靈的飢渴是很不一樣的
[00:10:05.000 --> 00:10:07.000]  肉體的飢渴
[00:10:07.000 --> 00:10:09.000]  只要你不喫不喝就餓了
[00:10:09.000 --> 00:10:10.000]  就渴了
[00:10:10.000 --> 00:10:11.000]  只要你不喫不喝
[00:10:11.000 --> 00:10:15.000]  你就一定會感覺到飢渴
[00:10:15.000 --> 00:10:18.000]  屬靈的飢渴正好相反
[00:10:18.000 --> 00:10:21.000]  屬靈的飢渴是你越來靠近神
[00:10:21.000 --> 00:10:25.000]  就越渴慕更多靠近神
[00:10:25.000 --> 00:10:26.000]  你不來靠近神
[00:10:26.000 --> 00:10:27.000]  你就不覺得需要
[00:10:27.000 --> 00:10:29.000]  可是你越靠近神
[00:10:29.000 --> 00:10:30.000]  越親近神
[00:10:30.000 --> 00:10:36.000]  你就越覺得渴望更多的要被神所得到
[00:10:36.000 --> 00:10:37.000]  相反
[00:10:37.000 --> 00:10:40.000]  屬肉體的是不喫不喝就覺得餓了
[00:10:40.000 --> 00:10:43.000]  屬靈的是越親近神
[00:10:43.000 --> 00:10:47.000]  越渴望更多的被神得到
[00:10:47.000 --> 00:10:50.000]  比如在前述第二章第二節跟第三節
[00:10:50.000 --> 00:10:51.000]  這裏怎麼說呢
[00:10:51.000 --> 00:10:53.000]  所以就要愛慕那純淨的靈奶
[00:10:53.000 --> 00:10:56.000]  像財神的嬰孩愛慕奶一樣
[00:10:56.000 --> 00:10:58.000]  叫你們因此見長以至得久
[00:10:58.000 --> 00:10:59.000]  你們若什麼
[00:10:59.000 --> 00:11:02.000]  嘗過主的恩的罪
[00:11:02.000 --> 00:11:03.000]  就必
[00:11:03.000 --> 00:11:07.000]  你嘗過就知道你就更加愛慕
[00:11:07.000 --> 00:11:11.000]  就必愛慕
[00:11:11.000 --> 00:11:13.000]  你嘗過就愛慕
[00:11:13.000 --> 00:11:15.000]  越加的愛慕
[00:11:15.000 --> 00:11:17.000]  今天爲什麼我們不渴慕
[00:11:17.000 --> 00:11:21.000]  因爲我們不來親近神
[00:11:21.000 --> 00:11:25.000]  很多時候我們人喜歡來到大崇拜當中
[00:11:25.000 --> 00:11:27.000]  覺得很熱鬧
[00:11:27.000 --> 00:11:28.000]  氣氛好
[00:11:28.000 --> 00:11:30.000]  人氣旺
[00:11:30.000 --> 00:11:32.000]  我們喜歡到小組聚會
[00:11:32.000 --> 00:11:35.000]  三朋五友不亦樂乎
[00:11:35.000 --> 00:11:39.000]  特別是會後的點心更加吸引人
[00:11:39.000 --> 00:11:41.000]  我們喜歡來到人的面前
[00:11:41.000 --> 00:11:44.000]  我們希望聽人講一些智慧的話語
[00:11:44.000 --> 00:11:49.000]  但是我們就是不喜歡來到主的面前
[00:11:49.000 --> 00:11:52.000]  雖然有時候我們也來到主的面前
[00:11:52.000 --> 00:11:55.000]  但倒不是爲了渴慕主的緣故
[00:11:55.000 --> 00:11:58.000]  我們只希望事情趕快得到解決
[00:11:58.000 --> 00:11:59.000]  問題得到解決
[00:11:59.000 --> 00:12:02.000]  主啊,請禰快快幫助我解決問題吧
[00:12:02.000 --> 00:12:08.000]  好,讓我回到我以前正常的光景吧
[00:12:08.000 --> 00:12:12.000]  很多時候我們只是爲了問題解決來到神的面前
[00:12:12.000 --> 00:12:15.000]  卻不是單單爲了主
[00:12:15.000 --> 00:12:17.000]  難怪我們的信仰生活
[00:12:17.000 --> 00:12:22.000]  常常從一個危機到下一個危機而已
[00:12:22.000 --> 00:12:25.000]  但今天主呼召我們
[00:12:25.000 --> 00:12:26.000]  就是到祂的面前
[00:12:26.000 --> 00:12:29.000]  你讀書再讀讀四福音
[00:12:29.000 --> 00:12:33.000]  每一次多少次神說來,來到我這裏
[00:12:33.000 --> 00:12:36.000]  凡勞苦擔重擔的
[00:12:36.000 --> 00:12:39.000]  今天你勞苦重擔嗎
[00:12:39.000 --> 00:12:43.000]  在工作,在家庭,多少在生活
[00:12:43.000 --> 00:12:46.000]  充滿了憂慮,充滿了壓力
[00:12:46.000 --> 00:12:49.000]  好像永遠在解決問題
[00:12:49.000 --> 00:12:53.000]  好像永遠解決不了你的問題
[00:12:53.000 --> 00:12:55.000]  很多時候我們面對生活的難處的時候
[00:12:55.000 --> 00:12:56.000]  不知道如何
[00:12:56.000 --> 00:12:58.000]  其實多少時候主就是呼召我們
[00:12:58.000 --> 00:13:02.000]  come,來,來到我這裏
[00:13:02.000 --> 00:13:07.000]  主多麼渴望我們到祂的面前來與祂面對面
[00:13:07.000 --> 00:13:13.000]  因爲祂知道唯有祂能夠滿足我們一切的需求
[00:13:13.000 --> 00:13:16.000]  今天求神來幫我給我一個渴慕
[00:13:16.000 --> 00:13:18.000]  今天我們要重新來渴慕
[00:13:18.000 --> 00:13:22.000]  知道你一切的答案都在祂手中
[00:13:22.000 --> 00:13:25.000]  渴慕神
[00:13:25.000 --> 00:13:28.000]  第一個,我們要重新渴慕主的同在
[00:13:28.000 --> 00:13:31.000]  第二,我們要領受神的聖靈
[00:13:31.000 --> 00:13:34.000]  跟你們說要領受神的聖靈
[00:13:34.000 --> 00:13:40.000]  主說人若渴了,可以到我這裏來喝
[00:13:40.000 --> 00:13:43.000]  很多人一聽到這個就不大明白什麼意思
[00:13:43.000 --> 00:13:46.000]  什麼意思來喝呢
[00:13:46.000 --> 00:13:51.000]  喫喝都是人生最簡單的事情
[00:13:51.000 --> 00:13:53.000]  渴了就喫嘛
[00:13:53.000 --> 00:13:54.000]  渴了就喝嘛
[00:13:54.000 --> 00:13:56.000]  最自然
[00:13:56.000 --> 00:13:58.000]  喫喝代表什麼
[00:13:58.000 --> 00:14:01.000]  代表一個單純的領受
[00:14:01.000 --> 00:14:06.000]  你不必去分析說這個東西的成分是什麼
[00:14:06.000 --> 00:14:10.000]  你也不需要明白說整個消化過程怎麼進行的
[00:14:10.000 --> 00:14:12.000]  no,你餓的時候拿東西喫就是了
[00:14:12.000 --> 00:14:15.000]  渴的時候拿水喝就是了
[00:14:15.000 --> 00:14:19.000]  是一個單純的領受
[00:14:19.000 --> 00:14:23.000]  在約翰福音7章39主耶穌特別說
[00:14:23.000 --> 00:14:28.000]  這件事情是指的我們要領受聖靈而說的
[00:14:28.000 --> 00:14:31.000]  這個領受聖靈不但在信主的時候
[00:14:31.000 --> 00:14:35.000]  我們能夠領受到聖靈的內注
[00:14:35.000 --> 00:14:40.000]  更是在信徒每天的生活當中我們領受聖靈的充滿
[00:14:40.000 --> 00:14:41.000]  你們
[00:14:41.000 --> 00:14:44.000]  很多時候我們總是想到聖靈充滿的時候
[00:14:44.000 --> 00:14:46.000]  總覺得是很難的事情
[00:14:46.000 --> 00:14:49.000]  要認罪要呼求很難
[00:14:49.000 --> 00:14:50.000]  其實不是這樣
[00:14:50.000 --> 00:14:54.000]  其實聖靈充滿是很簡單的
[00:14:54.000 --> 00:14:57.000]  就是單純的領受就好了
[00:14:57.000 --> 00:15:00.000]  承認你的需要就像喝水一樣
[00:15:00.000 --> 00:15:03.000]  承認你的需要很乾渴
[00:15:03.000 --> 00:15:06.000]  我這個需要一張開口
[00:15:06.000 --> 00:15:08.000]  我們看見神就領受
[00:15:08.000 --> 00:15:10.000]  聖經說我們大大張口
[00:15:10.000 --> 00:15:11.000]  神就怎麼樣
[00:15:11.000 --> 00:15:13.000]  大大充滿我們
[00:15:13.000 --> 00:15:15.000]  不是嗎
[00:15:15.000 --> 00:15:18.000]  那爲什麼不張口呢
[00:15:18.000 --> 00:15:21.000]  因爲我們人常常有自己的想法
[00:15:21.000 --> 00:15:24.000]  我們有自己很多的意見
[00:15:24.000 --> 00:15:26.000]  我們總覺得不應該是這樣
[00:15:26.000 --> 00:15:28.000]  不應該是那樣
[00:15:28.000 --> 00:15:31.000]  特別我們在Silicon Valley的這些信徒
[00:15:31.000 --> 00:15:33.000]  我們所謂的高級知識分子
[00:15:33.000 --> 00:15:36.000]  我們總覺得聖靈充滿應當是這樣
[00:15:36.000 --> 00:15:37.000]  不該是那樣
[00:15:37.000 --> 00:15:40.000]  特別是我們也常常覺得我們很耗面子
[00:15:40.000 --> 00:15:41.000]  不是嗎
[00:15:41.000 --> 00:15:43.000]  不想讓人知道我們有這種需要
[00:15:43.000 --> 00:15:45.000]  所以我們很難張口
[00:15:45.000 --> 00:15:47.000]  我們很難張口我發現
[00:15:47.000 --> 00:15:49.000]  我們很難承認我們需要
[00:15:49.000 --> 00:15:51.000]  其實聖靈充滿不是那麼困難的
[00:15:51.000 --> 00:15:53.000]  是單純的領受
[00:15:53.000 --> 00:15:55.000]  承認我們的需要
[00:15:55.000 --> 00:15:58.000]  單純的領受張開口來
[00:15:58.000 --> 00:16:01.000]  神的靈就要大大充滿我們
[00:16:01.000 --> 00:16:02.000]  Amen
[00:16:02.000 --> 00:16:04.000]  你知道Moody
[00:16:04.000 --> 00:16:08.000]  他是神所使用在美國非常出名的佈道家
[00:16:08.000 --> 00:16:10.000]  當年輕的時候
[00:16:10.000 --> 00:16:13.000]  有一次他在一個地方帶領佈道會
[00:16:13.000 --> 00:16:15.000]  在佈道會他在講道的時候
[00:16:15.000 --> 00:16:18.000]  就發現坐在第一排有一個姐妹
[00:16:18.000 --> 00:16:20.000]  好像都不專心在聽講道
[00:16:20.000 --> 00:16:22.000]  只拼命在禱告
[00:16:22.000 --> 00:16:23.000]  他就蠻不高興
[00:16:23.000 --> 00:16:25.000]  爲什麼有一個人坐在第一排
[00:16:25.000 --> 00:16:27.000]  不聽道在禱告呢
[00:16:27.000 --> 00:16:30.000]  所以他就結束後就問這個姐妹說
[00:16:30.000 --> 00:16:33.000]  姐妹你剛纔在禱告些什麼啊
[00:16:33.000 --> 00:16:35.000]  他就說Moody先生
[00:16:35.000 --> 00:16:37.000]  我在你講道的時候拼命爲你禱告
[00:16:37.000 --> 00:16:40.000]  希望聖靈大大充滿你
[00:16:40.000 --> 00:16:42.000]  他聽了很不高興你知道嗎
[00:16:42.000 --> 00:16:44.000]  他說我這麼有名的佈道家
[00:16:44.000 --> 00:16:46.000]  你還說我沒被聖靈充滿
[00:16:46.000 --> 00:16:48.000]  他很不高興這件事情
[00:16:48.000 --> 00:16:49.000]  但從那天開始
[00:16:49.000 --> 00:16:53.000]  他心中就忽然間有一個渴望
[00:16:53.000 --> 00:16:55.000]  他就跟着祖啊
[00:16:55.000 --> 00:16:57.000]  難道我沒有被聖靈充滿嗎
[00:16:57.000 --> 00:16:59.000]  我真的沒有被聖靈充滿
[00:16:59.000 --> 00:17:02.000]  但怎麼樣才能被聖靈充滿
[00:17:02.000 --> 00:17:03.000]  也不知道爲什麼從那天開始
[00:17:03.000 --> 00:17:05.000]  這個問題就在他腦海當中
[00:17:05.000 --> 00:17:06.000]  沒有辦法除去
[00:17:06.000 --> 00:17:07.000]  他每天就在問神說
[00:17:07.000 --> 00:17:10.000]  祖啊我怎麼要被聖靈充滿呢
[00:17:10.000 --> 00:17:11.000]  什麼是聖靈充滿
[00:17:11.000 --> 00:17:12.000]  怎麼樣被聖靈
[00:17:12.000 --> 00:17:13.000]  他一天到晚就想這個問題
[00:17:13.000 --> 00:17:14.000]  想這個問題
[00:17:14.000 --> 00:17:15.000]  結果有一天
[00:17:15.000 --> 00:17:19.000]  當他走在芝加哥的街道上
[00:17:19.000 --> 00:17:21.000]  走在街道上
[00:17:21.000 --> 00:17:22.000]  他因爲這樣的渴慕
[00:17:22.000 --> 00:17:23.000]  這麼渴慕
[00:17:23.000 --> 00:17:25.000]  忽然間聖靈就澆灌他
[00:17:25.000 --> 00:17:26.000]  充滿他
[00:17:26.000 --> 00:17:29.000]  就被聖靈擊倒在街道上
[00:17:29.000 --> 00:17:32.000]  想想多沒有面子的事情
[00:17:32.000 --> 00:17:34.000]  當場在街道上
[00:17:34.000 --> 00:17:36.000]  聖靈充滿說方言
[00:17:36.000 --> 00:17:39.000]  說沒面子
[00:17:39.000 --> 00:17:40.000]  我告訴你
[00:17:40.000 --> 00:17:42.000]  但感謝神
[00:17:42.000 --> 00:17:44.000]  從那一天開始
[00:17:44.000 --> 00:17:47.000]  他的侍奉完全不一樣了
[00:17:47.000 --> 00:17:48.000]  他的侍奉的果孝
[00:17:48.000 --> 00:17:52.000]  是千百倍比他以前的侍奉
[00:17:52.000 --> 00:17:53.000]  Hallelujah
[00:17:53.000 --> 00:17:54.000]  弟兄姐妹
[00:17:54.000 --> 00:17:55.000]  今天我們需要
[00:17:55.000 --> 00:17:58.000]  重新迴轉到神的面前來
[00:17:58.000 --> 00:18:01.000]  放下我們一切的想法
[00:18:01.000 --> 00:18:03.000]  放下我們一切的面子
[00:18:03.000 --> 00:18:08.000]  承認我們何等需要聖靈來充滿我們
[00:18:08.000 --> 00:18:10.000]  有很多人說我們叫回靈恩靈
[00:18:10.000 --> 00:18:11.000]  我告訴你
[00:18:11.000 --> 00:18:14.000]  Who cares人家怎麼說我們
[00:18:14.000 --> 00:18:16.000]  我們需要聖靈
[00:18:16.000 --> 00:18:17.000]  誰不需要聖靈的充滿
[00:18:17.000 --> 00:18:19.000]  我告訴你
[00:18:19.000 --> 00:18:21.000]  今天我們需要聖靈
[00:18:21.000 --> 00:18:22.000]  不管別人怎麼label我們
[00:18:22.000 --> 00:18:24.000]  我告訴你
[00:18:24.000 --> 00:18:26.000]  我們需要聖靈大大充滿我們
