
[00:00:00.000 --> 00:00:01.240]  菩提姐妹早晨
[00:04:45.480 --> 00:04:49.400]  是不是真的代表了你很虔誠呢
[00:04:49.400 --> 00:04:52.720]  我媽媽那時候跟我說
[00:04:52.720 --> 00:04:54.080]  我其實不是很虔誠
[00:04:54.080 --> 00:04:58.600]  不過前人你祖母說要這樣做
[00:04:58.600 --> 00:04:59.520]  我就照做
[00:04:59.520 --> 00:05:02.600]  媳婦要聽家譜話
[00:05:02.600 --> 00:05:04.160]  是不是這樣的
[00:05:06.200 --> 00:05:10.200]  不聽話就很難過日子
[00:05:10.200 --> 00:05:13.520]  於是她叫你這樣做你就這樣做
[00:05:13.520 --> 00:05:15.200]  我不是很誠心的
[00:05:15.200 --> 00:05:16.200]  你看看我家裡
[00:05:16.200 --> 00:05:20.200]  現在沒多久我將所有香爐
[00:05:20.200 --> 00:05:22.240]  全部變成電子化的
[00:05:22.240 --> 00:05:25.080]  大家知道什麼叫做電子化
[00:05:25.080 --> 00:05:27.480]  其實全部都是電子香
[00:05:27.480 --> 00:05:33.120]  連街口很近的買香的店都不想去
[00:05:33.120 --> 00:05:36.120]  插了牆燭就很虔誠
[00:05:36.120 --> 00:05:38.120]  這是做了的信仰
[00:05:38.120 --> 00:05:43.120]  但是真正的虔誠
[00:05:43.120 --> 00:05:46.120]  或者真正的忠心在上帝
[00:05:46.120 --> 00:05:51.120]  其實是一種截然不同的思維
[00:05:51.120 --> 00:05:55.120]  不是只是為了將命令的條文
[00:05:55.120 --> 00:05:58.120]  或者將聖經的內文
[00:05:58.120 --> 00:06:00.120]  特別很多時候我們說的
[00:06:00.120 --> 00:06:03.120]  摩西五經的律法部份
[00:06:03.120 --> 00:06:06.120]  將它做了就算了
[00:06:06.120 --> 00:06:09.120]  相反很多時候我們嘗試明白
[00:06:09.120 --> 00:06:11.120]  每一個上帝的命令
[00:06:11.120 --> 00:06:14.120]  不只是內容說什麼
[00:06:14.120 --> 00:06:17.120]  並且我們從中去了解到
[00:06:17.120 --> 00:06:22.120]  上帝他的心思為什麼要立這些條例
[00:06:22.120 --> 00:06:25.120]  他的目的是什麼
[00:06:25.120 --> 00:06:27.120]  上帝是不是真的這麼稀罕
[00:06:27.120 --> 00:06:30.120]  要有這些憲制憲在他裡面
[00:06:30.120 --> 00:06:33.120]  還是這些憲制是為那些參與的人
[00:06:33.120 --> 00:06:36.120]  做一些很重要的提醒呢
[00:06:36.120 --> 00:06:38.120]  提醒他怎麼樣
[00:06:38.120 --> 00:06:40.120]  應該有一份什麼心智
[00:06:40.120 --> 00:06:43.120]  來進行這些活動呢
[00:06:43.120 --> 00:06:46.120]  更加廣泛一點這麼說
[00:06:46.120 --> 00:06:49.120]  是不是一定只有這些行為活動
[00:06:49.120 --> 00:06:52.120]  才代表一個人是忠心呢
[00:06:52.120 --> 00:06:54.120]  有沒有其他的地方
[00:06:54.120 --> 00:06:59.120]  也都可以反映出那個人是忠心呢
[00:06:59.120 --> 00:07:01.120]  所以我們在讀聖經裡面
[00:07:01.120 --> 00:07:03.120]  我們去了解到忠心這個題目
[00:07:03.120 --> 00:07:05.120]  是一個很重要的題目
[00:07:05.120 --> 00:07:08.120]  也都反映到我們怎麼樣成為一個
[00:07:08.120 --> 00:07:14.120]  真正和上帝有永恆生命的人
[00:07:14.120 --> 00:07:17.120]  有和上帝忠心的關係的人
[00:07:17.120 --> 00:07:20.120]  他們認為做這些事
[00:07:20.120 --> 00:07:24.120]  不是只是為了做一些事
[00:07:24.120 --> 00:07:31.120]  而是為了去履行上帝他的心願
[00:07:31.120 --> 00:07:33.120]  這個做法我講過很多次
[00:07:33.120 --> 00:07:34.120]  在《馬太福音》當中
[00:07:34.120 --> 00:07:36.120]  耶穌就是有這種心思
[00:07:36.120 --> 00:07:38.120]  而且用英文講
[00:07:38.120 --> 00:07:41.120]  這種是一種擁有Ownership
[00:07:41.120 --> 00:07:45.120]  有一種覺得上帝的事就是我的事
[00:07:45.120 --> 00:07:47.120]  上帝的心思意念
[00:07:47.120 --> 00:07:51.120]  也是我同樣希望達到的心思意念
[00:07:51.120 --> 00:07:53.120]  這種的思想
[00:07:53.120 --> 00:07:55.120]  正正就是反映出一個真正的信徒
[00:07:55.120 --> 00:07:58.120]  與一個不真正的信徒的最大分別
[00:07:58.120 --> 00:08:01.120]  而今天的教會能不能夠幫助信徒
[00:08:01.120 --> 00:08:04.120]  達致後者而不是跌入了
[00:08:04.120 --> 00:08:08.120]  前者那種機械式的律法主義的信仰呢
[00:08:08.120 --> 00:08:12.120]  或者做了的信仰觀念呢
[00:08:12.120 --> 00:08:17.120]  於是耶穌基督很多時候有很多的機會
[00:08:17.120 --> 00:08:23.120]  與他的門徒一起去檢視
[00:08:23.120 --> 00:08:25.120]  他們的每一個信徒
[00:08:25.120 --> 00:08:27.120]  他們的屬靈生命
[00:08:27.120 --> 00:08:31.120]  是不是真的在上帝裡面有一份忠心
[00:08:31.120 --> 00:08:35.120]  而這種的檢視是必須要的
[00:08:35.120 --> 00:08:39.120]  特別是我們這幫活在罪惡世界的人
[00:08:39.120 --> 00:08:43.120]  很容易我們會被這個世界的罪惡的觀念
[00:08:43.120 --> 00:08:45.120]  或者隨波逐流的觀念去將它沖淡
[00:08:45.120 --> 00:08:48.120]  離開了上帝
[00:08:48.120 --> 00:08:53.120]  耶穌於是乎就提供了這些檢視的機會
[00:08:53.120 --> 00:08:59.120]  就好像過去這麼多年我們最熟悉的
[00:08:59.120 --> 00:09:04.120]  COVID-19那些quick test kit
[00:09:04.120 --> 00:09:09.120]  你想知道自己有沒有患COVID-19
[00:09:09.120 --> 00:09:13.120]  COVID-19中文叫什麼我都不記得了
[00:09:13.120 --> 00:09:19.120]  非典型肺炎還是新冠狀病毒肺炎
[00:09:19.120 --> 00:09:21.120]  你要有這些quick test
[00:09:21.120 --> 00:09:24.120]  整天去做著去檢視一下
[00:09:24.120 --> 00:09:25.120]  我是不是有些東西不妥呢
[00:09:25.120 --> 00:09:26.120]  我有些東西不妥呢
[00:09:26.120 --> 00:09:29.120]  所以今天我跟大家直著這段的經文
[00:09:29.120 --> 00:09:33.120]  《馬太福音》第24章從第45至到51節
[00:09:33.120 --> 00:09:35.120]  我們去看一個題目
[00:09:35.120 --> 00:09:40.120]  中心與知其不可行而為之的一種結合
[00:09:40.120 --> 00:09:43.120]  什麼叫知其不可而為之的結合呢
[00:09:43.120 --> 00:09:45.120]  原來當一個中心的人
[00:09:45.120 --> 00:09:47.120]  就算見到面前有一些東西
[00:09:47.120 --> 00:09:50.120]  好像自己能力都真的做不到
[00:09:50.120 --> 00:09:53.120]  但這兩者怎樣結合來見證出
[00:09:53.120 --> 00:09:57.120]  我們對上主仍然是有一份信心
[00:09:57.120 --> 00:10:00.120]  有一份忠誠在他裡面呢
[00:10:00.120 --> 00:10:03.120]  讓我們一起去打開這段聖經
[00:10:03.120 --> 00:10:04.120]  去讀一下好不好
[00:10:04.120 --> 00:10:07.120]  我們一起打開《馬太福音》第24章
[00:10:07.120 --> 00:10:09.120]  第45至51節
[00:10:09.120 --> 00:10:12.120]  可以讀一下這段聖經很特別的
[00:10:12.120 --> 00:10:14.120]  我們一起讀
[00:10:14.120 --> 00:10:17.120]  誰是中心有見識的僕人
[00:10:17.120 --> 00:10:21.120]  為主人所派管理家裡的人
[00:10:21.120 --> 00:10:24.120]  按時分糧給他們呢
[00:10:24.120 --> 00:10:27.120]  主人來到 看見他這樣行
[00:10:27.120 --> 00:10:30.120]  那僕人就有福了
[00:10:30.120 --> 00:10:32.120]  我實在告訴你們
[00:10:32.120 --> 00:10:35.120]  主人要派他管理一切所有的
[00:10:35.120 --> 00:10:38.120]  倘若那惡僕心裡說
[00:10:38.120 --> 00:10:41.120]  我的主人必來得慈
[00:10:41.120 --> 00:10:44.120]  就動手打他的同伴
[00:10:44.120 --> 00:10:47.120]  又和酒醉的人一同吃喝
[00:10:47.120 --> 00:10:49.120]  在想不到的日子
[00:10:49.120 --> 00:10:51.120]  不知道的時辰
[00:10:51.120 --> 00:10:53.120]  那僕人的主人要來
[00:10:53.120 --> 00:10:56.120]  重重地處置他
[00:10:56.120 --> 00:11:00.120]  令他和假冒為善的人同罪
[00:11:00.120 --> 00:11:04.120]  在那裡必要哀哭切齒了
[00:11:04.120 --> 00:11:07.120]  這段聖經好像很突然跳出來
[00:11:07.120 --> 00:11:10.120]  去談論到有關於
[00:11:10.120 --> 00:11:12.120]  兩種僕人
[00:11:12.120 --> 00:11:15.120]  中心僕人與不中心的僕人
[00:11:15.120 --> 00:11:18.120]  但如果當我們去重新
[00:11:18.120 --> 00:11:23.120]  去看一下整卷的24章的時候
[00:11:23.120 --> 00:11:25.120]  其實我們不難發現
[00:11:25.120 --> 00:11:27.120]  其實耶穌來到這個
[00:11:27.120 --> 00:11:29.120]  是給一班門徒
[00:11:29.120 --> 00:11:32.120]  聽著祂說這番話的門徒
[00:11:32.120 --> 00:11:34.120]  提醒這班門徒
[00:11:34.120 --> 00:11:35.120]  我們在末世的時候
[00:11:35.120 --> 00:11:38.120]  很容易受騙的情況之下
[00:11:38.120 --> 00:11:40.120]  他們一個
[00:11:40.120 --> 00:11:41.120]  可以這樣說
[00:11:41.120 --> 00:11:45.120]  是一個checking point
[00:11:45.120 --> 00:11:47.120]  check point
[00:11:47.120 --> 00:11:50.120]  去查一下 檢視一下
[00:11:50.120 --> 00:11:54.120]  自己究竟有沒有走樣呢
[00:11:54.120 --> 00:11:55.120]  上文說什麼
[00:11:55.120 --> 00:11:57.120]  其實上文我們從24章裡面
[00:11:57.120 --> 00:12:00.120]  一直看見末世的情況
[00:12:00.120 --> 00:12:04.120]  靈性的發展是越來越差
[00:12:04.120 --> 00:12:06.120]  沒有一個人
[00:12:06.120 --> 00:12:08.120]  在這種情況之下
[00:12:08.120 --> 00:12:10.120]  我們是有一個壽命
[00:12:10.120 --> 00:12:13.120]  是要扭轉這種發展趨向
[00:12:13.120 --> 00:12:16.120]  世界是走向越來越墮落的情況
[00:12:16.120 --> 00:12:20.120]  越來越可怕 越來越扭曲
[00:12:20.120 --> 00:12:23.120]  昨晚我臨昏前
[00:12:23.120 --> 00:12:25.120]  看了一些
[00:12:25.120 --> 00:12:27.120]  介紹現在
[00:12:27.120 --> 00:12:30.120]  網上一些的影片
[00:12:30.120 --> 00:12:32.120]  他沒有播放內容
[00:12:32.120 --> 00:12:33.120]  那些看什麼
[00:12:33.120 --> 00:12:35.120]  他說現在人的人性
[00:12:35.120 --> 00:12:37.120]  扭曲到一個什麼地步呢
[00:12:37.120 --> 00:12:38.120]  他竟然
[00:12:38.120 --> 00:12:40.120]  厲害的不夠人厲害
[00:12:40.120 --> 00:12:42.120]  於是乎他們就找自己
[00:12:42.120 --> 00:12:44.120]  那些醜惡的地方來張揚
[00:12:44.120 --> 00:12:47.120]  去鬥衰
[00:12:47.120 --> 00:12:49.120]  怎麼鬥衰呢
[00:12:49.120 --> 00:12:52.120]  他說原來有一個
[00:12:52.120 --> 00:12:54.120]  Application
[00:12:54.120 --> 00:12:56.120]  我們叫做App
[00:12:56.120 --> 00:12:57.120]  手機上面的App
[00:12:57.120 --> 00:13:00.120]  就給人們去播一些短片
[00:13:00.120 --> 00:13:02.120]  去張揚自己一些的東西
[00:13:02.120 --> 00:13:03.120]  其中
[00:13:03.120 --> 00:13:05.120]  他說這些短片最多張揚的
[00:13:05.120 --> 00:13:06.120]  一樣東西就是
[00:13:06.120 --> 00:13:10.120]  未婚媽媽 未成年少女懷孕
[00:13:10.120 --> 00:13:12.120]  嘩 我聽見
[00:13:12.120 --> 00:13:13.120]  我聽而已
[00:13:13.120 --> 00:13:14.120]  我不敢看那些片
[00:13:14.120 --> 00:13:17.120]  因為我看完我怕我睡不著
[00:13:17.120 --> 00:13:18.120]  他說不單止這樣
[00:13:18.120 --> 00:13:21.120]  還有很多的人是怎麼樣呢
[00:13:21.120 --> 00:13:22.120]  他既然沒有工作
[00:13:22.120 --> 00:13:24.120]  在農村那裡
[00:13:24.120 --> 00:13:26.120]  於是乎他想
[00:13:26.120 --> 00:13:28.120]  突出他自己的
[00:13:28.120 --> 00:13:29.120]  不同
[00:13:29.120 --> 00:13:33.120]  於是乎他用火燒自己
[00:13:33.120 --> 00:13:37.120]  那些人好像變態到這樣的地步嗎
[00:13:37.120 --> 00:13:40.120]  更加他後來還說到很多
[00:13:40.120 --> 00:13:42.120]  那些人組織黑社會
[00:13:42.120 --> 00:13:46.120]  甚至在額頭上一起去
[00:13:46.120 --> 00:13:48.120]  紋身一隻眼在裡面
[00:13:48.120 --> 00:13:50.120]  然後做一個黑社會黨派
[00:13:50.120 --> 00:13:52.120]  然後為非作歹
[00:13:52.120 --> 00:13:54.120]  強姦非禮什麼都一起做
[00:13:54.120 --> 00:13:55.120]  現在這個世界
[00:13:55.120 --> 00:13:58.120]  可以走到這樣的地步嗎
[00:13:58.120 --> 00:14:01.120]  這個報告其實就是
[00:14:01.120 --> 00:14:02.120]  這段短片裡面說
[00:14:02.120 --> 00:14:05.120]  原來這些所謂暗網
[00:14:05.120 --> 00:14:08.120]  現在是發展得非常之蓬勃
[00:14:08.120 --> 00:14:09.120]  在這個世界裡面
[00:14:09.120 --> 00:14:13.120]  人越來越不講所謂什麼公義
[00:14:13.120 --> 00:14:15.120]  不要講什麼叫美善
[00:14:15.120 --> 00:14:17.120]  而是將自己的醜惡
[00:14:17.120 --> 00:14:19.120]  成為一種賣點
[00:14:19.120 --> 00:14:21.120]  看節目
[00:14:21.120 --> 00:14:24.120]  上帝沒有叫我們做基督徒
[00:14:24.120 --> 00:14:26.120]  在這個世界
[00:14:26.120 --> 00:14:28.120]  去扭轉這個墮落的現象
[00:14:28.120 --> 00:14:30.120]  而且上帝甚至
[00:14:30.120 --> 00:14:31.120]  可以給我們看見
[00:14:31.120 --> 00:14:33.120]  他任由這些情況
[00:14:33.120 --> 00:14:35.120]  繼續衍生發展
[00:14:35.120 --> 00:14:38.120]  讓醜惡在這張牙舞爪
[00:14:38.120 --> 00:14:41.120]  不過我們作為信徒
[00:14:41.120 --> 00:14:43.120]  見到這樣的情況的時候
[00:14:43.120 --> 00:14:45.120]  我們是不是就說
[00:14:45.120 --> 00:14:46.120]  是啦就這樣啦
[00:14:46.120 --> 00:14:49.120]  算數啦世界是這樣的了
[00:14:49.120 --> 00:14:52.120]  於是我採取一種很負面的
[00:14:52.120 --> 00:14:54.120]  或者很被動的態度
[00:14:54.120 --> 00:14:57.120]  活在這個世界裡面呢
[00:14:57.120 --> 00:15:00.120]  還是我們是真的重新
[00:15:00.120 --> 00:15:03.120]  在這個充滿罪惡的世界裡面
[00:15:03.120 --> 00:15:05.120]  甚至被這些罪惡
[00:15:05.120 --> 00:15:09.120]  逐漸在蠶食我們的時候
[00:15:09.120 --> 00:15:12.120]  我們醒覺過來
[00:15:12.120 --> 00:15:15.120]  不會被他們所欺騙到呢
[00:15:15.120 --> 00:15:17.120]  這個是上文所說的
[00:15:17.120 --> 00:15:18.120]  所以耶穌說
[00:15:18.120 --> 00:15:20.120]  甚至在宗教的層面
[00:15:20.120 --> 00:15:22.120]  在猶太人公會的層面裡面
[00:15:22.120 --> 00:15:26.120]  他們來欺騙所有以色列民
[00:15:26.120 --> 00:15:28.120]  用律法主義
[00:15:28.120 --> 00:15:31.120]  去能夠幫他們塑造
[00:15:31.120 --> 00:15:32.120]  成為一種
[00:15:32.120 --> 00:15:34.120]  以為一種忠誠於上帝的
[00:15:34.120 --> 00:15:36.120]  虔誠的狀態
[00:15:36.120 --> 00:15:37.120]  其實這些全部
[00:15:37.120 --> 00:15:41.120]  只不過是一個欺詐人的手段
[00:15:41.120 --> 00:15:46.120]  我們需要常常保持屬靈的警醒
[00:15:46.120 --> 00:15:48.120]  怎樣警醒呢
[00:15:48.120 --> 00:15:50.120]  這裡就是一個很典型的例子
[00:15:50.120 --> 00:15:51.120]  告訴我們
[00:15:51.120 --> 00:15:54.120]  我們需要有一個警醒
[00:15:54.120 --> 00:15:55.120]  檢醒我們是一個
[00:15:55.120 --> 00:15:56.120]  忠心於上主的人
[00:15:56.120 --> 00:15:59.120]  還是不忠心於上主的人
[00:15:59.120 --> 00:16:01.120]  我再詳細說多一點
[00:16:01.120 --> 00:16:02.120]  這個場景是怎樣的
[00:16:02.120 --> 00:16:04.120]  不過首先第一樣東西
[00:16:04.120 --> 00:16:06.120]  我們去看見的就是
[00:16:06.120 --> 00:16:12.120]  上主為我們預備這些檢測
[00:16:12.120 --> 00:16:17.120]  是有一個特別的狀態
[00:16:17.120 --> 00:16:18.120]  而這個狀態
[00:16:18.120 --> 00:16:22.120]  很多時候我們很容易漏過的
[00:16:22.120 --> 00:16:28.120]  就是上主不再長的時候
[00:16:28.120 --> 00:16:34.120]  進行這個的屬靈的檢測
[00:16:34.120 --> 00:16:37.120]  因為這個COVID-19的緣故
[00:16:37.120 --> 00:16:43.120]  自從去年3月28日我中招之後
[00:16:43.120 --> 00:16:45.120]  到今時今日為止
[00:16:45.120 --> 00:16:50.120]  我相信我照了我一生人
[00:16:50.120 --> 00:16:52.120]  所曾經照過所有的
[00:16:52.120 --> 00:16:55.120]  涉及輻射的檢測
[00:16:55.120 --> 00:16:58.120]  過去這麼多年
[00:16:58.120 --> 00:17:01.120]  跟剛剛過去這一年所照的
[00:17:01.120 --> 00:17:05.120]  可以加上我今年所照過的
[00:17:05.120 --> 00:17:07.120]  都已經多過以前
[00:17:07.120 --> 00:17:10.120]  有什麼檢測照過呢
[00:17:10.120 --> 00:17:12.120]  我X光都不知道照過多少塊
[00:17:12.120 --> 00:17:15.120]  我也不知道照過多少次
[00:17:15.120 --> 00:17:20.120]  Cas scan我都叫照過三次
[00:17:20.120 --> 00:17:22.120]  照完又照 照完又照
[00:17:22.120 --> 00:17:25.120]  有一次照完又說看不到什麼
[00:17:25.120 --> 00:17:28.120]  總而言之吐血
[00:17:28.120 --> 00:17:30.120]  為什麼照不到東西呢
[00:17:30.120 --> 00:17:31.120]  一定照得到東西
[00:17:31.120 --> 00:17:34.120]  照不到就照不到
[00:17:34.120 --> 00:17:38.120]  X光又照 Cas scan又照
[00:17:38.120 --> 00:17:40.120]  超聲波又照
[00:17:40.120 --> 00:17:43.120]  打了多少輻射到身體
[00:17:43.120 --> 00:17:45.120]  為了顯影這些病狀
[00:17:45.120 --> 00:17:47.120]  什麼都照過
[00:17:47.120 --> 00:17:49.120]  我不是說大家照這些東西
[00:17:49.120 --> 00:17:51.120]  不過不知道為什麼
[00:17:51.120 --> 00:17:54.120]  大家有沒有留意到一個現象
[00:17:54.120 --> 00:17:56.120]  照這些東西
[00:17:56.120 --> 00:17:59.120]  都有一個這樣的情況
[00:17:59.120 --> 00:18:00.120]  什麼情況呢
[00:18:00.120 --> 00:18:02.120]  就是當那個醫護人員
[00:18:02.120 --> 00:18:05.120]  叫你進去那個機器的時候
[00:18:05.120 --> 00:18:07.120]  很大座的
[00:18:07.120 --> 00:18:10.120]  我記得那次我照腦
[00:18:10.120 --> 00:18:12.120]  他照腦的時候
[00:18:12.120 --> 00:18:13.120]  他就說
[00:18:13.120 --> 00:18:15.120]  一會兒我就要在你的手裡
[00:18:15.120 --> 00:18:17.120]  注射一些東西進去
[00:18:17.120 --> 00:18:18.120]  照的
[00:18:18.120 --> 00:18:20.120]  那個機器就很大個圈
[00:18:20.120 --> 00:18:22.120]  轉轉轉轉轉
[00:18:22.120 --> 00:18:25.120]  那個人就會舉進去
[00:18:25.120 --> 00:18:27.120]  從時又這樣轉的
[00:18:27.120 --> 00:18:29.120]  我不知道為什麼
[00:18:29.120 --> 00:18:31.120]  總之轉來轉去
[00:18:31.120 --> 00:18:32.120]  他說
[00:18:32.120 --> 00:18:33.120]  那個步驟過程
[00:18:33.120 --> 00:18:34.120]  一就是這樣
[00:18:34.120 --> 00:18:35.120]  先打針
[00:18:35.120 --> 00:18:36.120]  第二呢
[00:18:36.120 --> 00:18:37.120]  注射一些東西進去你的身體
[00:18:37.120 --> 00:18:39.120]  接著你會覺得有什麼感覺
[00:18:39.120 --> 00:18:41.120]  接著那些感覺是怎麼樣呢
[00:18:41.120 --> 00:18:42.120]  的時候
[00:18:42.120 --> 00:18:45.120]  我就會在那個機器那裡
[00:18:45.120 --> 00:18:46.120]  跟你說不要呼吸
[00:18:46.120 --> 00:18:47.120]  不要呼吸的時候
[00:18:47.120 --> 00:18:49.120]  那些東西就會流過你的身體
[00:18:49.120 --> 00:18:51.120]  你就會有什麼感覺了
[00:18:51.120 --> 00:18:53.120]  然後那個機器會怎麼動的
[00:18:53.120 --> 00:18:55.120]  接著它全部自動化的
[00:18:55.120 --> 00:18:56.120]  照完之後
[00:18:56.120 --> 00:18:58.120]  完了我會進來
[00:18:58.120 --> 00:19:00.120]  我說什麼
[00:19:00.120 --> 00:19:03.120]  我說什麼
[00:19:03.120 --> 00:19:06.120]  什麼照完進來
[00:19:06.120 --> 00:19:08.120]  你有沒有留意照到這些東西
[00:19:08.120 --> 00:19:09.120]  那個負責人
[00:19:09.120 --> 00:19:12.120]  說完一大輪東西之後給你
[00:19:12.120 --> 00:19:17.120]  他不會在那間房裡的
[00:19:17.120 --> 00:19:20.120]  為什麼是這樣呢
[00:19:20.120 --> 00:19:23.120]  我問他
[00:19:23.120 --> 00:19:26.120]  他說這些東西是很高輻射的
[00:19:26.120 --> 00:19:28.120]  他說這部就沒那麼高
[00:19:28.120 --> 00:19:31.120]  另外那部高一點
[00:19:31.120 --> 00:19:33.120]  我說
[00:19:33.120 --> 00:19:35.120]  如果是這樣說
[00:19:35.120 --> 00:19:37.120]  是不是真的接一次
[00:19:37.120 --> 00:19:38.120]  死很多細胞
[00:19:38.120 --> 00:19:41.120]  我真的有很多東西問的
[00:19:41.120 --> 00:19:43.120]  他說死肯定是死了那些細胞
[00:19:43.120 --> 00:19:44.120]  不過不照不知道
