
[00:00:00.000 --> 00:00:05.000]  讀一段聖經在以色列書第五四章第一節到第三節
[00:03:02.000 --> 00:03:04.800]  都非常的健康
[00:03:04.800 --> 00:03:06.800]  Hallelujah
[00:03:06.800 --> 00:03:11.900]  他們把這三個孩子的名字取為信望愛
[00:03:11.900 --> 00:03:13.700]  Perfect
[00:03:13.700 --> 00:03:15.800]  信望愛 Hallelujah
[00:03:15.800 --> 00:03:18.600]  第二點我們的神真的到如今都行
[00:03:18.600 --> 00:03:21.100]  神機騎士的神
[00:03:21.100 --> 00:03:25.000]  我們的神是到如今能夠在我們生命中帶來突破的神
[00:03:25.000 --> 00:03:26.500]  Amen
[00:03:26.500 --> 00:03:29.600]  那麼今天當我們進入這新的一年
[00:03:29.600 --> 00:03:33.800]  到底神要怎麼繼續帶領我們向前呢
[00:03:33.800 --> 00:03:37.400]  我就想到以色列書第五十四章第一節到第三節的經
[00:03:37.400 --> 00:03:41.100]  我們很熟悉講過很多次聽過很多次
[00:03:41.100 --> 00:03:42.600]  在第一節裡面
[00:03:42.600 --> 00:03:44.400]  我們看見以色列這裡說
[00:03:44.400 --> 00:03:48.900]  那個沒有丈夫的要比有丈夫的兒女更多
[00:03:48.900 --> 00:03:54.400]  換句話說我們的神是能夠將不可能變成可能的神嗎
[00:03:54.400 --> 00:03:57.600]  無論從人的角度來講多麼難以想像
[00:03:57.600 --> 00:04:01.300]  但在神永遠沒有難成的事情的
[00:04:01.300 --> 00:04:02.200]  Amen
[00:04:02.200 --> 00:04:06.700]  光是想到我們過去Shekinah Glory整個建殿的計畫
[00:04:06.700 --> 00:04:10.700]  你我在其中我們經歷過多少艱難的過程
[00:04:10.700 --> 00:04:14.900]  甚至從人的角度來講好像不可能過去的關卡
[00:04:14.900 --> 00:04:18.700]  可是一關一關神都帶領我們度過
[00:04:18.700 --> 00:04:19.400]  Hallelujah
[00:04:19.400 --> 00:04:21.900]  在神真的沒有難成的事情
[00:04:21.900 --> 00:04:22.900]  Amen
[00:04:22.900 --> 00:04:25.100]  所以在第二節裡面
[00:04:25.100 --> 00:04:27.700]  我們看見神就藉著以色列對我們說
[00:04:27.700 --> 00:04:32.800]  既然我們有這位偉大奇妙的真神的話
[00:04:32.800 --> 00:04:34.900]  那我們應當怎麼樣做呢
[00:04:34.900 --> 00:04:38.200]  起碼我們看見以色列告訴我們這三件事情
[00:04:38.200 --> 00:04:40.700]  第一個要擴張我們的境界
[00:04:40.700 --> 00:04:44.200]  跟你們說要擴張境界
[00:04:44.200 --> 00:04:47.700]  為什麼要擴張境界呢
[00:04:47.700 --> 00:04:49.900]  因為神在我們生命當中
[00:04:49.900 --> 00:04:52.400]  地中間是有一個命定的地界
[00:04:52.400 --> 00:04:57.400]  神在我們一生當中就要引導我們進入到這個地界當中
[00:04:57.400 --> 00:05:01.000]  所以我們真的需要不斷的向前奔跑
[00:05:01.000 --> 00:05:05.600]  直到我們得到神所為我們預備的獎賞為止
[00:05:05.600 --> 00:05:08.800]  這為什麼保羅在菲律賓書第三章十三十四節
[00:05:08.800 --> 00:05:10.200]  我們很熟悉的經文
[00:05:10.200 --> 00:05:14.100]  保羅在這裡說在我一生當中只有一件事
[00:05:14.100 --> 00:05:15.600]  雖然很多事情在發生
[00:05:15.600 --> 00:05:19.100]  但保羅說其實在我身上只有一件事
[00:05:19.100 --> 00:05:20.100]  什麼事情呢
[00:05:20.100 --> 00:05:22.100]  就是忘記背後努力面前
[00:05:22.100 --> 00:05:24.300]  為什麼要忘記背後努力面前
[00:05:24.300 --> 00:05:25.600]  因為十四節什麼
[00:05:25.600 --> 00:05:27.600]  因為有個標竿嘛
[00:05:27.600 --> 00:05:29.200]  為什麼忘記背後
[00:05:29.200 --> 00:05:31.000]  因為有個標竿嘛
[00:05:31.000 --> 00:05:32.300]  為什麼要繼續奔跑
[00:05:32.300 --> 00:05:34.600]  因為有個標竿為我預備
[00:05:34.600 --> 00:05:41.500]  而且要得到神在基督耶穌裡從上面招我來得的獎賞
[00:05:41.500 --> 00:05:43.100]  是個標竿的
[00:05:43.100 --> 00:05:44.700]  是個獎賞的
[00:05:44.700 --> 00:05:46.200]  不只是為保羅預備
[00:05:46.200 --> 00:05:47.700]  更是為你我所預備
[00:05:47.700 --> 00:05:48.300]  第二點
[00:05:48.300 --> 00:05:51.100]  既然是有一個標竿為我們預備
[00:05:51.100 --> 00:05:53.500]  既然有一個獎賞為我們預備
[00:05:53.500 --> 00:05:55.100]  那在我們一生當中
[00:05:55.100 --> 00:06:00.200]  我們就要不斷的求神擴張我們的境界了
[00:06:00.200 --> 00:06:02.600]  那你說在哪些方面要擴張呢
[00:06:02.600 --> 00:06:05.100]  首先第一個要擴張生命的境界
[00:06:05.100 --> 00:06:08.800]  跟你們講要擴張生命的境界
[00:06:08.800 --> 00:06:10.900]  第二點做一個基督徒
[00:06:10.900 --> 00:06:12.800]  你有沒有想到過
[00:06:12.800 --> 00:06:18.400]  你應當怎麼樣讓你自己屬靈的生命能成熟長大呢
[00:06:18.400 --> 00:06:21.400]  我們做一個人在地上生活
[00:06:21.400 --> 00:06:24.200]  我們總是會希望自己成熟長大
[00:06:24.200 --> 00:06:27.900]  你肉體的生命總不希望永遠是個小孩子的樣式嘛
[00:06:27.900 --> 00:06:30.400]  你總希望你成熟長大嘛
[00:06:30.400 --> 00:06:32.000]  那你有沒有想到過
[00:06:32.000 --> 00:06:34.400]  你屬靈的生命呢
[00:06:34.400 --> 00:06:37.600]  你有沒有想到怎麼樣讓你的屬靈生命成熟長
[00:06:37.600 --> 00:06:41.700]  你有沒有想到怎麼樣讓你的心思意念更像耶穌的樣式
[00:06:41.700 --> 00:06:45.700]  讓你的心能更多為神火熱起來呢
[00:06:45.700 --> 00:06:49.400]  很多時候我們看一些人在剛信主的時候是蠻火熱的
[00:06:49.400 --> 00:06:53.400]  可是慢慢慢慢失去那個起初的愛心
[00:06:53.400 --> 00:06:59.200]  好像忙碌的生活很容易就讓我們心冷淡下來
[00:06:59.200 --> 00:07:02.800]  第二點正是因為今天我們生活忙碌
[00:07:02.800 --> 00:07:06.500]  所以我告訴你真的需要為你的生活
[00:07:06.500 --> 00:07:10.600]  建立一個好的屬靈生活的習慣
[00:07:10.600 --> 00:07:13.100]  好讓你在每天生活當中
[00:07:13.100 --> 00:07:16.800]  能夠真實的緊緊的來跟隨神
[00:07:16.800 --> 00:07:18.100]  Amen
[00:07:18.100 --> 00:07:22.000]  有人說你偶爾所做的事情
[00:07:22.000 --> 00:07:25.300]  只能代表你的潛能
[00:07:25.300 --> 00:07:27.900]  只有你每天做的事情
[00:07:27.900 --> 00:07:31.300]  才能夠代表那真正的你
[00:07:31.300 --> 00:07:33.300]  如果你偶爾讀經
[00:07:33.300 --> 00:07:34.800]  偶爾禱告
[00:07:34.800 --> 00:07:37.300]  偶爾敬拜讚美一下
[00:07:37.300 --> 00:07:41.700]  那我告訴你你只能偶爾經歷神的得勝而已
[00:07:41.700 --> 00:07:45.800]  只有當你建立一個好的屬靈生活習慣
[00:07:45.800 --> 00:07:50.900]  才能夠幫助你在一切歷經當中不被打倒
[00:07:50.900 --> 00:07:53.500]  反而繼續勇往直前的
[00:07:53.500 --> 00:07:54.700]  Amen
[00:07:54.700 --> 00:07:56.900]  你還記得保羅跟希拉嗎
[00:07:56.900 --> 00:07:58.700]  當他們在菲律賓傳福音的時候
[00:07:58.700 --> 00:08:01.300]  被人抓住打得半死
[00:08:01.300 --> 00:08:03.700]  然後丟到監獄的裡面
[00:08:03.700 --> 00:08:06.600]  上了手銬腳鐐之類的
[00:08:06.600 --> 00:08:08.200]  我們看當他們在那裡
[00:08:08.200 --> 00:08:11.000]  半夜的時候醒過來
[00:08:11.000 --> 00:08:12.400]  聖經裡告訴我們說
[00:08:12.400 --> 00:08:15.300]  保羅希拉半夜醒過來
[00:08:15.300 --> 00:08:19.800]  居然他們在那裡唱詩讚美神
[00:08:19.800 --> 00:08:23.100]  你有沒有想到為什麼保羅希拉他們
[00:08:23.100 --> 00:08:25.300]  被關在監獄裡這麼辛苦
[00:08:25.300 --> 00:08:29.500]  半夜醒來竟然會唱詩讚美神呢
[00:08:29.500 --> 00:08:31.800]  是不是因為在半夜醒來的時候
[00:08:31.800 --> 00:08:33.600]  保羅忽然想起
[00:08:33.600 --> 00:08:37.000]  聖經裡面告訴我們要在苦難當中讚美神
[00:08:37.000 --> 00:08:39.400]  所以跟著希拉選手四個
[00:08:39.400 --> 00:08:41.400]  我們唱唱吧
[00:08:41.400 --> 00:08:43.300]  會不會是這樣子
[00:08:43.300 --> 00:08:45.300]  絕對不會
[00:08:45.300 --> 00:08:47.700]  我請問你如果你平常不讚美神
[00:08:47.700 --> 00:08:50.300]  苦難的時候會讚美神嗎
[00:08:50.300 --> 00:08:51.700]  絕對不會
[00:08:51.700 --> 00:08:53.000]  平常不讚美神
[00:08:53.000 --> 00:08:55.600]  苦難的時候你只會唉聲嘆氣
[00:08:55.600 --> 00:08:57.600]  你只會埋怨神
[00:08:57.600 --> 00:08:59.000]  對不對
[00:08:59.000 --> 00:09:00.700]  你平常不讚美
[00:09:00.700 --> 00:09:03.600]  苦難更不可能讚美
[00:09:03.600 --> 00:09:07.700]  我相信保羅希拉被關在監獄裡面
[00:09:07.700 --> 00:09:09.600]  半夜起來讚美神
[00:09:09.600 --> 00:09:12.200]  是因為他平常就建立好
[00:09:12.200 --> 00:09:14.900]  敬拜讚美的好習慣
[00:09:14.900 --> 00:09:16.300]  Amen
[00:09:16.300 --> 00:09:18.400]  雖然患難來臨了
[00:09:18.400 --> 00:09:21.100]  他們也不至於失去信心
[00:09:21.100 --> 00:09:22.100]  Hallelujah
[00:09:22.100 --> 00:09:23.900]  第二點習慣太重要了
[00:09:23.900 --> 00:09:24.700]  我告訴你
[00:09:24.700 --> 00:09:27.400]  習慣會是你成功的關鍵
[00:09:27.400 --> 00:09:29.600]  也會是你失敗的因素
[00:09:29.600 --> 00:09:31.200]  我告訴你
[00:09:31.200 --> 00:09:32.500]  在年初的時候
[00:09:32.500 --> 00:09:33.800]  我想這是最好的機會
[00:09:33.800 --> 00:09:35.600]  如果你在你生命當中
[00:09:35.600 --> 00:09:37.200]  還沒有好的讀經習慣
[00:09:37.200 --> 00:09:38.900]  還沒有一個禱告的習慣
[00:09:38.900 --> 00:09:40.900]  我建議你今年的開始
[00:09:40.900 --> 00:09:42.600]  是一個最好的機會
[00:09:42.600 --> 00:09:44.900]  你一定要為你的生命
[00:09:44.900 --> 00:09:48.100]  建立一個好的屬靈生活習慣
[00:09:48.100 --> 00:09:50.400]  好讓你在每天的生活當中
[00:09:50.400 --> 00:09:52.300]  剛才我們唱立定心智
[00:09:52.300 --> 00:09:55.900]  你必須要好的生活習慣
[00:09:55.900 --> 00:09:59.000]  才能夠幫助你在每天的生活當中
[00:09:59.000 --> 00:10:00.500]  緊緊跟隨神
[00:10:00.500 --> 00:10:01.700]  Amen
[00:10:01.700 --> 00:10:02.300]  第二個
[00:10:02.300 --> 00:10:05.300]  你一定要擴張人際關係的境界
[00:10:05.300 --> 00:10:09.000]  給你們知道擴張人際關係的境界
[00:10:09.000 --> 00:10:12.900]  為什麼要擴張人際關係的境界呢
[00:10:12.900 --> 00:10:13.600]  因為我告訴你
[00:10:13.600 --> 00:10:21.500]  人際關係常常就是神磨練我們生命的場所
[00:10:21.500 --> 00:10:25.000]  太多時候我常聽到很多弟兄姊妹在那埋怨
[00:10:25.000 --> 00:10:30.500]  說他們的人際關係上所遇到的創傷跟挫折
[00:10:30.500 --> 00:10:35.300]  可是很多人很少真的能明白說
[00:10:35.300 --> 00:10:38.200]  其實神常常是容許這些
[00:10:38.200 --> 00:10:41.800]  人際關係的衝突在我們生命當中
[00:10:41.800 --> 00:10:43.900]  為了磨練我們
[00:10:43.900 --> 00:10:46.600]  好讓我們的生命更加成熟
[00:10:46.600 --> 00:10:49.000]  更像主的樣式
[00:10:49.000 --> 00:10:50.200]  所以我常說
[00:10:50.200 --> 00:10:52.300]  有時候你聽到別人說
[00:10:52.300 --> 00:10:54.800]  當神要操練你愛心的時候
[00:10:54.800 --> 00:10:58.000]  常常在你旁邊放一個很不可愛的人
[00:10:58.000 --> 00:11:00.200]  聽過沒有
[00:11:00.200 --> 00:11:01.200]  跟你旁邊說其實錯了
[00:11:01.200 --> 00:11:04.000]  跟他說
[00:11:04.000 --> 00:11:06.600]  當神要操練你愛心的時候
[00:11:06.600 --> 00:11:10.800]  其實神在你旁邊放一個很可愛的人
[00:11:10.800 --> 00:11:14.700]  好叫你看見你自己多麼不可愛
[00:11:14.700 --> 00:11:16.800]  是你愛不下去
[00:11:16.800 --> 00:11:18.100]  不是他的問題
[00:11:18.100 --> 00:11:20.100]  是你愛不下去
[00:11:20.100 --> 00:11:21.000]  不是他
[00:11:21.000 --> 00:11:23.800]  是你
[00:11:23.800 --> 00:11:26.600]  每一次當你遇到人際關係的衝突
[00:11:26.600 --> 00:11:27.600]  其實我告訴你
[00:11:27.600 --> 00:11:29.800]  多少時候神是開我們的眼睛
[00:11:29.800 --> 00:11:32.800]  再一次看見我們自己多麼缺乏
[00:11:32.800 --> 00:11:35.000]  我們多麼需要神的愛
[00:11:35.000 --> 00:11:36.700]  這樣的人都愛不下去
[00:11:36.700 --> 00:11:39.700]  我們需要神的愛
[00:11:39.700 --> 00:11:42.100]  每一次當人際關係的衝突的時候
[00:11:42.100 --> 00:11:45.200]  都讓我們再一次謙卑的來到神的面前
[00:11:45.200 --> 00:11:47.900]  求神再一次把基督的愛
[00:11:47.900 --> 00:11:50.800]  澆灌在我們心靈深處
[00:11:50.800 --> 00:11:53.700]  所以我常常求神要賜給我們一個寬廣的心
[00:11:53.700 --> 00:11:58.100]  你真的要更寬廣的心來接納不同的人
[00:11:58.100 --> 00:12:02.600]  我常說你不要一天到晚都覺得別人怪怪的
[00:12:02.600 --> 00:12:05.300]  其實我們每個人都怪怪的
[00:12:05.300 --> 00:12:07.600]  你怪怪的我也怪怪的
[00:12:07.600 --> 00:12:10.400]  你不覺得劉牧師也怪怪的嗎
[00:12:10.400 --> 00:12:12.100]  你私下就常常劉牧師就怪怪
[00:12:12.100 --> 00:12:13.400]  就這個樣子
[00:12:13.400 --> 00:12:16.100]  我們每一個人都怪怪的
[00:12:16.100 --> 00:12:18.900]  沒有一個人是完全的
[00:12:18.900 --> 00:12:21.400]  我們要求神給我們一個廣大的心
[00:12:21.400 --> 00:12:23.200]  寬廣的心
[00:12:23.200 --> 00:12:24.700]  神怎麼接納我們
[00:12:24.700 --> 00:12:26.500]  耶穌主怎麼接納我們
[00:12:26.500 --> 00:12:28.300]  我們也要彼此接納
[00:12:28.300 --> 00:12:30.400]  聖經講得很清楚
[00:12:30.400 --> 00:12:32.600]  我們求神給我們一個寬廣的心
[00:12:32.600 --> 00:12:35.100]  來接納彼此的不同
[00:12:35.100 --> 00:12:36.200]  在人際關係上
[00:12:36.200 --> 00:12:41.100]  我們正在求主幫助我們學習做一個堵破口的人
[00:12:41.100 --> 00:12:42.900]  你看到破口嗎
[00:12:42.900 --> 00:12:45.600]  你看到在家庭裡面的破口嗎
[00:12:45.600 --> 00:12:47.600]  你看在教會裡面的破口嗎
[00:12:47.600 --> 00:12:50.900]  你不要到處擴散破口
[00:12:50.900 --> 00:12:53.700]  我們在主裡面要做一個堵破口的人
[00:12:53.700 --> 00:12:57.000]  更正要做一個堵破口的人
[00:12:57.000 --> 00:12:58.100]  你看見破口嗎
[00:12:58.100 --> 00:13:02.100]  你是不是願意站在那個破口上禱告
[00:13:02.100 --> 00:13:05.400]  求神的愛再次澆灌下來
[00:13:05.400 --> 00:13:09.900]  求神的愛跟饒恕能夠永留在我們中間
[00:13:09.900 --> 00:13:10.800]  Amen
[00:13:10.800 --> 00:13:12.300]  我們要看求神幫助我們
[00:13:12.300 --> 00:13:14.400]  擴張人際關係的一個境界
[00:13:14.400 --> 00:13:15.100]  第三
[00:13:15.100 --> 00:13:17.100]  你要擴張侍奉的境界
[00:13:17.100 --> 00:13:20.700]  給你們擴張侍奉的境界
[00:13:20.700 --> 00:13:23.600]  你知道我們人常常在神面前祈求新的
[00:13:23.600 --> 00:13:26.400]  特別在新年我們都說給我新的事情
[00:13:26.400 --> 00:13:27.600]  我們也喜歡唱這個
[00:13:27.600 --> 00:13:29.700]  新的事新的事我們喜歡唱
[00:13:29.700 --> 00:13:32.600]  我們期待神做新的事情
[00:13:32.600 --> 00:13:35.400]  在我們身邊做新的工作
[00:13:35.400 --> 00:13:37.600]  但你有沒有想到過
[00:13:37.600 --> 00:13:41.000]  你有沒有為神做過新的事呢
[00:13:41.000 --> 00:13:41.800]  我請問你
[00:13:41.800 --> 00:13:44.800]  最近為神做新的事是什麼時候
[00:13:44.800 --> 00:13:46.600]  可能想很久
[00:13:46.600 --> 00:13:48.000]  你為神做過什麼新
[00:13:48.000 --> 00:13:48.700]  你只求神
[00:13:48.700 --> 00:13:51.300]  天天求神做新的事
[00:13:51.300 --> 00:13:54.200]  你為神做新的事
[00:13:54.200 --> 00:13:55.300]  所以有人說
[00:13:55.300 --> 00:13:58.400]  如果你希望能夠經歷
[00:13:58.400 --> 00:14:01.100]  從來沒有經歷過的事情
[00:14:01.100 --> 00:14:03.100]  你就必須願意去做
[00:14:03.100 --> 00:14:04.600]  你所從來沒做過的事情
[00:14:04.600 --> 00:14:05.900]  不是嗎
[00:14:05.900 --> 00:14:08.000]  你想經歷新的事
[00:14:08.000 --> 00:14:11.800]  那你一定要願意為神做新的事嗎
[00:14:11.800 --> 00:14:15.000]  如果你從來沒有做過教會的shadow bus來教會
[00:14:15.000 --> 00:14:17.000]  不妨試試看
[00:14:17.000 --> 00:14:20.300]  那是最簡單能夠服侍的方法
[00:14:20.300 --> 00:14:21.500]  平常你說你很忙
[00:14:21.500 --> 00:14:23.800]  沒有時間沒有恩賜又不會服侍
[00:14:23.800 --> 00:14:26.600]  我要搭乘教會shadow bus
[00:14:26.600 --> 00:14:30.300]  就是一個最貼心的服侍我叫做
[00:14:30.300 --> 00:14:34.800]  因為你把停車位留給那些更需要的人群
[00:14:34.800 --> 00:14:38.300]  所以鼓勵你如果沒有搭過shadow bus進來
[00:14:38.300 --> 00:14:40.100]  鼓勵你乘搭一下吧
[00:14:40.100 --> 00:14:42.200]  新年新事
[00:14:42.200 --> 00:14:44.000]  如果沒有去過短宣
[00:14:44.000 --> 00:14:45.800]  不妨今年考慮一下
[00:14:45.800 --> 00:14:49.200]  在周報夾頁裡面有今年短宣所有的資料
[00:14:49.200 --> 00:14:52.200]  今年我們有20支隊伍
[00:14:52.200 --> 00:14:56.000]  要前往17個不同的國家去短宣
[00:14:56.000 --> 00:14:58.300]  你總能夠找到一個合適你的
[00:14:58.300 --> 00:15:01.500]  就算你說牧師我又不會唱詩歌又不會分享
[00:15:01.500 --> 00:15:03.200]  NONO你會禱告吧
[00:15:03.200 --> 00:15:04.300]  只要你會禱告
[00:15:04.300 --> 00:15:08.400]  我們有好幾個禱告行進的隊伍
[00:15:08.400 --> 00:15:10.500]  考慮參加一下
[00:15:10.500 --> 00:15:13.400]  擴張你侍奉的境界
[00:15:13.400 --> 00:15:15.100]  在小組的釋放上
[00:15:15.100 --> 00:15:16.100]  你有沒有想到過
[00:15:16.100 --> 00:15:21.200]  在今年你可以參與帶領小組的侍奉行列呢
[00:15:21.200 --> 00:15:24.200]  在教會準備要成長的新的季節當中
[00:15:24.200 --> 00:15:28.200]  我們需要很多的小組長出來承擔牧羊的工作
[00:15:28.200 --> 00:15:32.500]  我常說做小組長是一個最蒙福的一個服事了
[00:15:32.500 --> 00:15:36.300]  因為你可以親眼見證人生命的改變
[00:15:36.300 --> 00:15:39.800]  親眼見證那種家庭的恢復
[00:15:39.800 --> 00:15:44.500]  那是時間跟金錢都無法換取來的
[00:15:44.500 --> 00:15:47.100]  另一方面在你的職場上
[00:15:47.100 --> 00:15:48.400]  你有沒有想到過
[00:15:48.400 --> 00:15:51.900]  怎麼樣在職場上為主做見證呢
[00:15:51.900 --> 00:15:56.200]  其實侍奉神不一定要做什麼轟轟烈烈的事情
[00:15:56.200 --> 00:15:58.200]  有時候只是一句
[00:15:58.200 --> 00:16:00.000]  Can I pray for you?
[00:16:00.000 --> 00:16:02.200]  我能夠為你禱告嗎
[00:16:02.200 --> 00:16:06.200]  就可能為你打開一個侍奉的門
[00:16:06.200 --> 00:16:09.500]  特別是有時候當你聽見你的同事
[00:16:09.500 --> 00:16:11.200]  你的朋友
[00:16:11.200 --> 00:16:16.300]  他們正在為生活的困境心中很掙扎的時候
[00:16:16.300 --> 00:16:19.000]  以前你聽完了就
[00:16:19.000 --> 00:16:21.400]  一聲嘆息就算了
[00:16:21.400 --> 00:16:23.300]  可是有時候你也可以主動的問他
[00:16:23.300 --> 00:16:26.500]  Hey 我可以為你禱告嗎
[00:16:26.500 --> 00:16:30.500]  神就能使用你成為別人的祝福的
[00:16:30.500 --> 00:16:33.600]  我們一定要持續的禱告
[00:16:33.600 --> 00:16:35.200]  我們求神來幫助我們
[00:16:35.200 --> 00:16:36.900]  真正在每一次侍奉上
[00:16:36.900 --> 00:16:38.900]  求神擴張我們的境界
[00:16:38.900 --> 00:16:41.100]  真的在生命的擴張
[00:16:41.100 --> 00:16:42.600]  在我們侍奉的擴張
[00:16:42.600 --> 00:16:44.700]  在人際關係的擴張
[00:16:44.700 --> 00:16:46.700]  第二要持續的禱告
[00:16:46.700 --> 00:16:49.800]  跟你朋友要持續的禱告
[00:16:49.800 --> 00:16:51.800]  在第二節裡面講到說
[00:16:51.800 --> 00:16:54.900]  要張大居所的蔓子
[00:16:54.900 --> 00:16:56.100]  蔓子是用來幹嘛
[00:16:56.100 --> 00:16:59.100]  蔓子是用來遮蓋用
[00:16:59.100 --> 00:17:00.700]  屬靈的蔓子是什麼
[00:17:00.700 --> 00:17:03.700]  屬靈的蔓子就是我們的禱告
[00:17:03.700 --> 00:17:06.600]  一方面我們要求神擴張我們的境界
[00:17:06.600 --> 00:17:09.700]  但另一方面我們要不斷的禱告
[00:17:09.700 --> 00:17:12.900]  好讓我們經歷到神的大能
[00:17:12.900 --> 00:17:14.600]  因為神的話很清楚告訴我們說
[00:17:14.600 --> 00:17:16.000]  不是依靠勢力
[00:17:16.000 --> 00:17:17.300]  不是依靠才能
[00:17:17.300 --> 00:17:21.400]  而是依靠神的靈方能成事
[00:17:21.400 --> 00:17:23.400]  說明要繼續不斷的禱告
[00:17:23.400 --> 00:17:27.800]  我們才能經歷神偉大奇妙的工作
[00:17:27.800 --> 00:17:29.900]  你知道有本關於禱告的書叫做
[00:17:29.900 --> 00:17:32.400]  The Circle Maker
[00:17:32.400 --> 00:17:35.400]  一個畫圓圈的人
[00:17:35.400 --> 00:17:37.400]  裡面講到一個故事是在
[00:17:37.400 --> 00:17:41.800]  祖前一百年在耶路撒冷
[00:17:41.800 --> 00:17:45.900]  當時以色列正面對極大的一個乾旱
[00:17:45.900 --> 00:17:47.900]  極大的飢荒
[00:17:47.900 --> 00:17:51.000]  幾乎是要使世代都滅絕
[00:17:51.000 --> 00:17:53.600]  那樣一種大災難
[00:17:53.600 --> 00:17:58.300]  雖然那是一個好像不再有先知的時代
