
[00:00:00.000 --> 00:00:01.300]  鼎英姐妹早晨
[00:06:53.100 --> 00:06:55.000]  是否一個門徒
[00:06:55.000 --> 00:06:58.500]  我們有沒有重視神所重視的呢?
[00:06:58.500 --> 00:07:01.500]  我們有沒有體貼神的心意呢?
[00:07:01.500 --> 00:07:04.800]  很明顯神關注的
[00:07:04.800 --> 00:07:06.200]  不是你信了就可以
[00:07:06.200 --> 00:07:09.200]  神關注的是你有沒有跟從祂
[00:07:09.200 --> 00:07:10.400]  成為一個門徒
[00:07:10.400 --> 00:07:12.300]  大使命
[00:07:12.300 --> 00:07:13.300]  我昨晚說
[00:07:13.300 --> 00:07:16.700]  不是使萬民作一個信徒
[00:07:17.300 --> 00:07:21.000]  大使命是使萬民做主的門徒
[00:07:21.000 --> 00:07:24.100]  一個願意計清代價
[00:07:24.100 --> 00:07:25.400]  負上代價
[00:07:25.400 --> 00:07:28.900]  誓死跟從耶穌到底的門徒
[00:07:28.900 --> 00:07:33.000]  今天讓我們看看路加福音第九章
[00:07:33.000 --> 00:07:35.100]  57-62節
[00:07:35.100 --> 00:07:39.200]  耶穌教我們怎樣去計算代價
[00:07:39.200 --> 00:07:40.200]  做門徒
[00:07:40.200 --> 00:07:43.900]  我想說說經文的背景
[00:07:44.000 --> 00:07:50.000]  這段經文座落在路加福音九章五十一到十九章四十四
[00:07:50.000 --> 00:07:52.000]  這一段如果你查路加
[00:07:52.000 --> 00:07:53.000]  你一定會知道
[00:07:53.000 --> 00:07:55.600]  這一段叫做旅途敘事
[00:07:55.600 --> 00:07:59.700]  意思就是指耶穌要上耶路撒冷
[00:07:59.700 --> 00:08:01.500]  去成就這個救恩
[00:08:01.500 --> 00:08:03.200]  在這個旅途裡面
[00:08:03.200 --> 00:08:05.400]  祂的事蹟和教訓
[00:08:05.400 --> 00:08:09.300]  在旅途敘事這個中間段落
[00:08:09.300 --> 00:08:10.100]  這個大段落
[00:08:10.100 --> 00:08:10.900]  一開頭
[00:08:10.900 --> 00:08:12.600]  九章五十一到五十六
[00:08:13.000 --> 00:08:17.300]  是講及耶穌他決心要面向耶路撒冷
[00:08:17.300 --> 00:08:19.100]  他要上耶路撒冷
[00:08:19.100 --> 00:08:21.100]  為了成就這個救恩
[00:08:21.100 --> 00:08:23.500]  接著就是這一段了
[00:08:23.500 --> 00:08:25.200]  五十七到六十二
[00:08:25.200 --> 00:08:26.000]  是指出
[00:08:26.000 --> 00:08:28.700]  跟從耶穌作祂門徒的人
[00:08:28.700 --> 00:08:30.900]  他要付的代價和挑戰
[00:08:30.900 --> 00:08:33.000]  接著下一段
[00:08:33.000 --> 00:08:34.400]  七章一到十二
[00:08:34.400 --> 00:08:37.100]  就是耶穌差遣門徒出去侍奉
[00:08:37.100 --> 00:08:40.200]  我相信路加這個鋪排
[00:08:40.200 --> 00:08:41.400]  這個佈局
[00:08:41.400 --> 00:08:42.700]  是有意思
[00:08:43.600 --> 00:08:45.400]  耶穌去耶路撒冷
[00:08:45.400 --> 00:08:46.800]  祂上十字架
[00:08:46.800 --> 00:08:48.900]  作為祂的門徒
[00:08:48.900 --> 00:08:52.600]  祂必須要走耶穌的道路
[00:08:52.600 --> 00:08:55.200]  這種背十字架的心態
[00:08:55.200 --> 00:08:57.300]  做門徒一樣要有
[00:08:57.300 --> 00:08:59.300]  所以耶穌後來講
[00:08:59.300 --> 00:09:00.300]  在路加福音
[00:09:00.300 --> 00:09:03.900]  他說凡不背著自己十字架來跟從我的
[00:09:03.900 --> 00:09:06.400]  是不能作我的門徒
[00:09:06.400 --> 00:09:08.600]  留意耶穌講什麼
[00:09:08.600 --> 00:09:09.700]  是不能
[00:09:09.700 --> 00:09:11.800]  不是不配
[00:09:11.800 --> 00:09:12.400]  是不能
[00:09:12.400 --> 00:09:13.300]  你做不到的
[00:09:13.300 --> 00:09:15.000]  你不背十字架是做不到的
[00:09:15.000 --> 00:09:17.700]  耶穌做的門徒都要做
[00:09:17.700 --> 00:09:20.300]  所以在旅途敘事一開頭
[00:09:20.300 --> 00:09:23.200]  耶穌就講出作門徒的代價
[00:09:23.200 --> 00:09:25.000]  我覺得是非常有意思的
[00:09:25.000 --> 00:09:26.400]  你跟從耶穌
[00:09:26.400 --> 00:09:30.500]  你必須要去想清楚這個代價
[00:09:30.500 --> 00:09:33.200]  今天我們思想這段經文
[00:09:33.200 --> 00:09:34.800]  很簡單
[00:09:34.800 --> 00:09:36.600]  耶穌跟三個人說話
[00:09:36.600 --> 00:09:40.700]  這三段對話就帶出三個很重要
[00:09:40.800 --> 00:09:44.000]  作耶穌門徒的代價和挑戰
[00:09:44.000 --> 00:09:46.400]  不單止是對這三個人
[00:09:46.400 --> 00:09:48.200]  其實對我們每一個人
[00:09:48.200 --> 00:09:50.500]  這三段對話都很重要
[00:09:50.500 --> 00:09:54.000]  第一段對話是第57到58
[00:09:54.000 --> 00:09:58.200]  我想大家跟我再讀一讀第57到58節
[00:09:58.200 --> 00:10:02.500]  他們在路上走的時候
[00:10:02.500 --> 00:10:04.500]  有一個人對耶穌說
[00:10:04.500 --> 00:10:06.800]  你無論往哪裡去
[00:10:06.800 --> 00:10:08.500]  我都要跟從你
[00:10:08.500 --> 00:10:10.300]  耶穌對他說
[00:10:10.500 --> 00:10:11.700]  狐狸有洞
[00:10:11.700 --> 00:10:13.500]  天空的飛鳥有窩
[00:10:13.500 --> 00:10:16.600]  人子卻沒有枕頭的地方
[00:10:16.600 --> 00:10:19.600]  他們在路上走的時候
[00:10:19.600 --> 00:10:23.700]  就是指耶穌正在走去耶路撒冷
[00:10:23.700 --> 00:10:25.300]  是上十字架的路
[00:10:25.300 --> 00:10:30.300]  有一個人很主動跟耶穌說
[00:10:30.300 --> 00:10:32.700]  你無論往哪裡去
[00:10:32.700 --> 00:10:34.800]  我都要跟從你
[00:10:34.800 --> 00:10:38.800]  根據《馬太福音》第八章十九節
[00:10:39.400 --> 00:10:41.900]  這個人稱呼耶穌為老師
[00:10:41.900 --> 00:10:43.300]  這個人是夫子
[00:10:43.300 --> 00:10:48.400]  很可能他聽了耶穌很多很吸引的教導
[00:10:48.400 --> 00:10:51.000]  這個耶穌教得很好
[00:10:51.000 --> 00:10:53.100]  講得很好聽
[00:10:53.100 --> 00:10:54.100]  很動聽
[00:10:54.100 --> 00:10:57.000]  但似乎他沒有想過
[00:10:57.000 --> 00:10:59.000]  什麼叫跟耶穌
[00:10:59.000 --> 00:11:02.100]  他似乎是一腔熱誠就說
[00:11:02.100 --> 00:11:03.200]  耶穌你去哪裡
[00:11:03.200 --> 00:11:04.200]  我跟你去哪裡
[00:11:04.200 --> 00:11:06.200]  這是好事
[00:11:08.100 --> 00:11:11.300]  跟從耶穌不是單單
[00:11:11.300 --> 00:11:12.700]  我坐在這裡
[00:11:12.700 --> 00:11:14.300]  我聽他講真理
[00:11:14.300 --> 00:11:15.200]  我聽他講道
[00:11:15.200 --> 00:11:16.200]  不是這樣的意思
[00:11:16.200 --> 00:11:18.300]  跟從耶穌是多過這些
[00:11:18.300 --> 00:11:21.300]  在崇拜廳
[00:11:21.300 --> 00:11:22.500]  在主日學
[00:11:22.500 --> 00:11:24.000]  在團契查經
[00:11:24.000 --> 00:11:25.400]  全部都是有益
[00:11:25.400 --> 00:11:26.500]  全部都是好事
[00:11:26.500 --> 00:11:29.600]  但跟從耶穌是多過這些
[00:11:29.600 --> 00:11:32.300]  如果我們單單在崇拜廳
[00:11:32.300 --> 00:11:34.600]  在主日學去學習
[00:11:34.600 --> 00:11:36.600]  在團契裡面去查經
[00:11:36.600 --> 00:11:37.800]  是不夠
[00:11:37.800 --> 00:11:40.400]  這個不可以叫做跟從耶穌
[00:11:40.400 --> 00:11:43.800]  跟從耶穌是要撇下一切
[00:11:43.800 --> 00:11:45.600]  天天背起十字架
[00:11:45.600 --> 00:11:48.200]  是要付上沉重的代價
[00:11:48.200 --> 00:11:51.200]  帶來的是什麼呢
[00:11:51.200 --> 00:11:53.700]  是你價值觀的改變
[00:11:53.700 --> 00:11:56.000]  行事為人的改變
[00:11:56.000 --> 00:11:57.600]  你生命的改變
[00:11:57.600 --> 00:11:59.600]  這個才是跟從耶穌
[00:11:59.600 --> 00:12:02.300]  似乎這個人
[00:12:02.300 --> 00:12:04.900]  他做了一個比較衝動的決定
[00:12:04.900 --> 00:12:06.900]  你教得好
[00:12:06.900 --> 00:12:08.300]  你去哪裡我跟隨你
[00:12:08.300 --> 00:12:10.500]  這種衝動
[00:12:10.500 --> 00:12:11.700]  這種衝勁
[00:12:11.700 --> 00:12:12.700]  其實是需要的
[00:12:12.700 --> 00:12:14.200]  是需要的
[00:12:14.200 --> 00:12:18.100]  但只是有這種衝勁是不夠的
[00:12:18.100 --> 00:12:19.800]  主我跟從你
[00:12:19.800 --> 00:12:21.200]  這個是需要的
[00:12:21.200 --> 00:12:23.300]  但只是有
[00:12:23.300 --> 00:12:24.100]  是不足夠的
[00:12:24.100 --> 00:12:25.700]  我們要想清想楚
[00:12:25.700 --> 00:12:28.100]  我們跟從耶穌的代價
[00:12:28.100 --> 00:12:29.200]  和後果
[00:12:29.200 --> 00:12:31.400]  做耶穌的門徒
[00:12:31.400 --> 00:12:33.600]  我常常都認為
[00:12:33.600 --> 00:12:35.400]  不是一時的衝動
[00:12:36.100 --> 00:12:37.200]  是一生的跟從
[00:12:37.200 --> 00:12:40.300]  不是我現在很火熱
[00:12:40.300 --> 00:12:41.700]  我跟耶穌幾年
[00:12:41.700 --> 00:12:44.300]  所以做耶穌的門徒
[00:12:44.300 --> 00:12:46.200]  永遠都不是一時的衝動
[00:12:46.200 --> 00:12:47.800]  是一生的跟從
[00:12:47.800 --> 00:12:50.000]  你能夠跟從到底
[00:12:50.000 --> 00:12:53.200]  我們看看耶穌怎麼回應這個人
[00:12:53.200 --> 00:12:55.600]  耶穌回答他
[00:12:55.600 --> 00:12:56.900]  他說狐狸有動
[00:12:56.900 --> 00:12:59.000]  天空的飛鳥有窩
[00:12:59.000 --> 00:13:00.000]  人子
[00:13:00.000 --> 00:13:02.600]  就是耶穌在福音書上的自稱
[00:13:02.600 --> 00:13:03.700]  就是他自己
[00:13:04.200 --> 00:13:06.100]  卻沒有枕頭的地方
[00:13:06.100 --> 00:13:09.400]  你留意耶穌當時是怎麼報道的呢
[00:13:09.400 --> 00:13:11.500]  他是一個遊行報道家
[00:13:11.500 --> 00:13:13.700]  他是旅遊報道的
[00:13:13.700 --> 00:13:15.300]  去到那個地方
[00:13:15.300 --> 00:13:18.100]  他是要投靠當地的一個家人
[00:13:18.100 --> 00:13:19.000]  一個家庭
[00:13:19.000 --> 00:13:20.200]  去接待
[00:13:20.200 --> 00:13:22.100]  如果被人拒絕呢
[00:13:22.100 --> 00:13:23.600]  他就睡也沒得睡
[00:13:23.600 --> 00:13:25.700]  他就沒有枕頭的地方
[00:13:25.700 --> 00:13:27.100]  就是沒有家
[00:13:27.100 --> 00:13:29.800]  沒有一個家庭接待他
[00:13:29.800 --> 00:13:31.900]  狐狸的動
[00:13:31.900 --> 00:13:34.100]  飛鳥的窩
[00:13:34.800 --> 00:13:35.900]  枕頭的地方
[00:13:35.900 --> 00:13:36.900]  是代表什麼呢
[00:13:36.900 --> 00:13:38.400]  代表家
[00:13:38.400 --> 00:13:40.200]  代表一個
[00:13:40.200 --> 00:13:41.700]  舒適的地方
[00:13:41.700 --> 00:13:43.100]  一個安樂窩
[00:13:43.100 --> 00:13:45.900]  一個令你舒適安逸的地方
[00:13:45.900 --> 00:13:47.500]  連動物
[00:13:47.500 --> 00:13:49.700]  一般動物都有的
[00:13:49.700 --> 00:13:50.900]  一個安逸生活
[00:13:50.900 --> 00:13:52.800]  跟從耶穌的人
[00:13:52.800 --> 00:13:54.200]  不一定有
[00:13:54.200 --> 00:13:56.800]  耶穌教導我們什麼呢
[00:13:56.800 --> 00:13:58.000]  要跟從他
[00:13:58.000 --> 00:14:01.100]  我們不要貪圖這些安逸的生活
[00:14:01.800 --> 00:14:05.100]  我們願意為他的緣故去捨棄
[00:14:05.100 --> 00:14:07.200]  放棄這些安逸
[00:14:07.200 --> 00:14:08.600]  放棄安舒
[00:14:08.600 --> 00:14:10.600]  其實這是什麼心態呢
[00:14:10.600 --> 00:14:11.900]  聖經說得很清楚
[00:14:11.900 --> 00:14:13.500]  這是客旅的心態
[00:14:13.500 --> 00:14:15.500]  這個世界
[00:14:15.500 --> 00:14:16.900]  我們是客旅來的
[00:14:16.900 --> 00:14:19.000]  很多東西我們
[00:14:19.000 --> 00:14:20.600]  沒有的
[00:14:20.600 --> 00:14:22.900]  我們離開的時候不會帶走的
[00:14:22.900 --> 00:14:26.400]  這個世界給我們的物質生活
[00:14:26.400 --> 00:14:28.700]  給我們的舒適的生活
[00:14:28.700 --> 00:14:30.500]  給我們的享受
[00:14:31.100 --> 00:14:32.400]  過眼雲煙來的
[00:14:32.400 --> 00:14:34.300]  一會兒就沒有了
[00:14:34.300 --> 00:14:35.900]  沒有永恆價值
[00:14:35.900 --> 00:14:38.400]  我們真正的家不在這裡
[00:14:38.400 --> 00:14:39.600]  其實我們真正的家
[00:14:39.600 --> 00:14:42.000]  就在後面第60和62節
[00:14:42.000 --> 00:14:43.100]  所說的
[00:14:43.100 --> 00:14:44.100]  神的國
[00:14:44.100 --> 00:14:46.000]  這是我們真正
[00:14:46.000 --> 00:14:47.300]  永恆的家鄉
[00:14:47.300 --> 00:14:50.600]  我們的應用是什麼呢
[00:14:50.600 --> 00:14:52.500]  耶穌教導這個人
[00:14:52.500 --> 00:14:55.300]  光是衝動是不夠的
[00:14:55.300 --> 00:14:57.200]  我們跟從耶穌
[00:14:57.200 --> 00:14:58.800]  我們要放膽
[00:14:59.600 --> 00:15:01.600]  去突破我們的安舒區
[00:15:01.600 --> 00:15:04.100]  離開我們的安逸的生活
[00:15:04.100 --> 00:15:06.300]  不要留戀在那裡
[00:15:06.300 --> 00:15:09.500]  如果耶穌要帶我們離開安舒區
[00:15:09.500 --> 00:15:11.300]  我們要放膽走出去
[00:15:11.300 --> 00:15:15.400]  所以我經常很喜歡看孫教士的見證
[00:15:15.400 --> 00:15:17.000]  經常給我很多激勵
[00:15:17.000 --> 00:15:18.400]  孫教士
[00:15:18.400 --> 00:15:20.200]  那種勇氣
[00:15:20.200 --> 00:15:22.700]  那種膽量
[00:15:22.700 --> 00:15:23.900]  都令我很敬佩
[00:15:23.900 --> 00:15:25.600]  不要說遠了
[00:15:25.600 --> 00:15:27.700]  說回我們教會支持的
[00:15:27.700 --> 00:15:29.200]  我自己很熟悉的
[00:15:29.600 --> 00:15:30.800]  一對的孫教士
[00:15:30.800 --> 00:15:32.200]  姓楓和淑嫻
[00:15:32.200 --> 00:15:34.900]  淑嫻是我大學的師妹
[00:15:34.900 --> 00:15:37.600]  他們幾年
[00:15:37.600 --> 00:15:39.600]  大概十年前左右
[00:15:39.600 --> 00:15:40.500]  他們一家四口
[00:15:40.500 --> 00:15:42.900]  那時候的小兒子睿文還沒出生
[00:15:42.900 --> 00:15:44.300]  一家四口
[00:15:44.300 --> 00:15:45.500]  帶著兩個女兒
[00:15:45.500 --> 00:15:47.100]  那時候兩個女兒很小
[00:15:47.100 --> 00:15:49.400]  去到東非的烏干達
[00:15:49.400 --> 00:15:51.900]  在那裡去服侍
[00:15:51.900 --> 00:15:54.000]  當地的生活質素
[00:15:54.000 --> 00:15:56.700]  跟香港和台灣完全不同的
[00:15:56.700 --> 00:15:58.100]  姓楓是台灣人
[00:15:58.600 --> 00:15:59.800]  淑嫻是香港人
[00:15:59.800 --> 00:16:01.700]  完全沒得比的
[00:16:01.700 --> 00:16:02.900]  跟她在香港
[00:16:02.900 --> 00:16:03.900]  跟她在台北的生活
[00:16:03.900 --> 00:16:05.000]  完全沒得比的
[00:16:05.000 --> 00:16:06.400]  我覺得她的大女兒
[00:16:06.400 --> 00:16:09.100]  欣如去到
[00:16:09.100 --> 00:16:10.500]  烏干達
[00:16:10.500 --> 00:16:11.700]  幾次約習
[00:16:11.700 --> 00:16:13.700]  然後約習
[00:16:13.700 --> 00:16:15.800]  完全是
[00:16:15.800 --> 00:16:17.400]  跟香港台灣沒得比的
[00:16:17.400 --> 00:16:20.400]  但是他們給我看到的生命見證
[00:16:20.400 --> 00:16:21.800]  他們沒有貪圖
[00:16:21.800 --> 00:16:24.300]  在這些地方很安逸
[00:16:24.300 --> 00:16:25.300]  很舒服
[00:16:25.300 --> 00:16:27.800]  他們一心跟從耶穌的帶領
[00:16:27.800 --> 00:16:29.800]  如果神呼召她去非洲
[00:16:29.800 --> 00:16:30.800]  她就去非洲
[00:16:30.800 --> 00:16:32.400]  在那裡生活
[00:16:32.400 --> 00:16:34.600]  直至神另外有呼召
[00:16:34.600 --> 00:16:37.400]  弟兄姊妹
[00:16:37.400 --> 00:16:38.700]  你有沒有想過
[00:16:38.700 --> 00:16:40.900]  當我們要做一個門徒的時候
[00:16:40.900 --> 00:16:42.300]  要計算一個代價
[00:16:42.300 --> 00:16:44.600]  你願不願意
[00:16:44.600 --> 00:16:48.000]  去放下一些安逸的生活
[00:16:48.000 --> 00:16:49.800]  你願不願意
