
[00:00:00.000 --> 00:00:02.520]  全因的釘姐妹,大家早晨好
[00:07:30.080 --> 00:07:32.000]  他說我真的不認為
[00:07:32.000 --> 00:07:34.800]  我們可以去改變或更新教會
[00:07:34.800 --> 00:07:37.520]  如果我們將教會視為一個機構
[00:07:37.520 --> 00:07:41.120]  我們是很難去更新和改變教會
[00:07:41.120 --> 00:07:42.640]  我們要將教會
[00:07:42.640 --> 00:07:45.600]  將我們的信仰視為一個運動
[00:07:45.600 --> 00:07:47.280]  就是說我們不應該停留在
[00:07:47.280 --> 00:07:48.640]  一個堂會裡面
[00:07:48.640 --> 00:07:50.480]  一個宗派裡面
[00:07:50.480 --> 00:07:54.000]  我們基督徒的視野是要闊的
[00:07:54.000 --> 00:07:55.360]  耶穌是充滿世界
[00:07:55.360 --> 00:07:56.480]  聖靈是充滿世界
[00:07:56.480 --> 00:07:58.240]  我們的視野是要
[00:07:58.240 --> 00:07:59.920]  在我們這個堂會
[00:07:59.920 --> 00:08:01.760]  我們這個宗派以外
[00:08:01.760 --> 00:08:03.680]  看耶穌帶我們去哪裡
[00:08:03.680 --> 00:08:07.520]  看哪裡有耶穌要我們去跟從的使命
[00:08:07.520 --> 00:08:09.360]  我們就跟著耶穌走
[00:08:09.360 --> 00:08:10.880]  所以首先就要將我們
[00:08:10.880 --> 00:08:14.000]  對教會這個概念
[00:08:14.000 --> 00:08:17.200]  我們要超越四面牆
[00:08:17.200 --> 00:08:19.040]  堂會是一個加油站
[00:08:19.040 --> 00:08:20.240]  是一個家
[00:08:20.240 --> 00:08:24.960]  但不是你去為耶穌工作的主要地方
[00:08:24.960 --> 00:08:26.880]  因為這裡的人都是
[00:08:26.880 --> 00:08:29.280]  假設大部分已經得救了
[00:08:29.280 --> 00:08:31.440]  我們當然需要門徒訓練
[00:08:31.440 --> 00:08:33.360]  要加深我們對聖經的認識
[00:08:33.360 --> 00:08:36.160]  但我們不是不斷加深加深在這裡
[00:08:36.160 --> 00:08:37.440]  加了很多油給自己
[00:08:37.440 --> 00:08:39.520]  然後吃飽了就出不去
[00:08:39.520 --> 00:08:41.360]  我們就會肥了
[00:08:41.360 --> 00:08:42.720]  我們走不動
[00:08:42.720 --> 00:08:44.960]  一個基督徒跟隨耶穌的時候
[00:08:44.960 --> 00:08:46.960]  真的是走動的
[00:08:46.960 --> 00:08:48.640]  是要往外跑的
[00:08:48.640 --> 00:08:51.600]  是要看這個世界有什麼需要我們去
[00:08:51.600 --> 00:08:55.040]  去跟隨耶穌的一個照命
[00:08:55.040 --> 00:08:56.320]  所以去更新教會
[00:08:56.320 --> 00:08:58.320]  去令到教會有生氣的時候
[00:08:58.320 --> 00:09:01.760]  我們其實是在一個運動當中
[00:09:01.760 --> 00:09:03.280]  其實什麼叫做運動
[00:09:03.280 --> 00:09:07.120]  我們身邊日常接觸很多不同的運動
[00:09:07.120 --> 00:09:08.800]  例如啟發課程
[00:09:08.800 --> 00:09:10.800]  你們有AVANA我知道
[00:09:10.800 --> 00:09:12.560]  這些其實都是一個運動來的
[00:09:12.560 --> 00:09:14.640]  是有人去開始這件事的時候
[00:09:14.640 --> 00:09:16.640]  覺得這是傳福音的途徑
[00:09:16.640 --> 00:09:17.920]  於是推廣
[00:09:17.920 --> 00:09:18.960]  大家覺得有效
[00:09:18.960 --> 00:09:21.840]  於是大家一起去做這件事
[00:09:21.840 --> 00:09:24.800]  啟發課程初初我最早接觸其實在哪裡呢
[00:09:24.800 --> 00:09:25.680]  在加拿大
[00:09:25.680 --> 00:09:27.600]  多倫多九十年代
[00:09:27.600 --> 00:09:31.280]  啟發是剛剛在英國開始來到加拿大
[00:09:31.280 --> 00:09:32.560]  所以人們說
[00:09:32.560 --> 00:09:37.040]  香港是英國以外啟發最早發現的地方是不對的
[00:09:37.040 --> 00:09:39.760]  其實應該是加拿大已經有的了
[00:09:39.760 --> 00:09:45.520]  因為由聖公會下面有一些牧者去發起的當時
[00:09:45.520 --> 00:09:50.320]  那啟發現在很多教會更新過課程
[00:09:50.320 --> 00:09:51.280]  很多教會去用
[00:09:51.280 --> 00:09:52.480]  我們自己都會用
[00:09:52.480 --> 00:09:53.600]  因為我覺得
[00:09:53.600 --> 00:09:56.960]  這個當然它裡面有一些我們要考慮的問題
[00:09:56.960 --> 00:10:02.320]  但是我覺得啟發課程可以在某程度上去吸引
[00:10:02.320 --> 00:10:04.400]  和去令到不信耶穌的人
[00:10:04.400 --> 00:10:06.640]  對基督教有興趣的人走進教會
[00:10:06.640 --> 00:10:09.280]  或者是坐下一起和基督徒去聊天
[00:10:09.280 --> 00:10:11.120]  用一個軟性的方法
[00:10:11.120 --> 00:10:15.520]  另外大家不知道有沒有聽過潘靈卓
[00:10:15.520 --> 00:10:17.120]  Jackie Poulinger
[00:10:17.120 --> 00:10:19.360]  潘靈卓這個英國的女孩
[00:10:19.360 --> 00:10:21.600]  七十年代二十多歲來到香港
[00:10:21.600 --> 00:10:22.960]  到今天她還在香港
[00:10:22.960 --> 00:10:24.800]  那你七十年代到現在
[00:10:24.800 --> 00:10:26.160]  你算她多少歲
[00:10:26.160 --> 00:10:28.880]  她最早就是進了九龍城寨
[00:10:28.880 --> 00:10:32.880]  去關心去幫助在九龍城寨的
[00:10:32.880 --> 00:10:34.800]  黃賭毒的人
[00:10:34.800 --> 00:10:36.240]  去信耶穌
[00:10:36.240 --> 00:10:39.920]  那她拿了很多香港政府的認受
[00:10:39.920 --> 00:10:44.160]  因為她真的把她整個生命放在我們當中
[00:10:44.160 --> 00:10:48.640]  那她今天的教會仍然有不同的堂會在香港
[00:10:48.640 --> 00:10:51.120]  仍然是專做最貧窮的地方
[00:10:51.120 --> 00:10:53.200]  深水埗 長沙灣
[00:10:53.200 --> 00:10:54.320]  他們的教會不是這樣的
[00:10:54.320 --> 00:10:56.160]  他們的教會是一個工廠
[00:10:56.160 --> 00:10:58.560]  走進去沒有任何十字架
[00:10:58.560 --> 00:11:00.880]  沒有任何祭壇
[00:11:00.880 --> 00:11:03.520]  走進去就是一個大牆
[00:11:03.520 --> 00:11:06.000]  那其實最主要做什麼在這個牆上
[00:11:06.000 --> 00:11:07.840]  煮飯
[00:11:07.840 --> 00:11:09.760]  煮飯吃
[00:11:09.760 --> 00:11:11.760]  傳道人不要叫傳道人
[00:11:11.760 --> 00:11:13.440]  全部大兄姊妹這樣叫
[00:11:13.440 --> 00:11:16.640]  因為他要去應對
[00:11:16.640 --> 00:11:19.600]  很基層的人的需要
[00:11:19.600 --> 00:11:21.280]  所以他要把這個教會
[00:11:21.280 --> 00:11:22.880]  做到是可以他們進來的時候
[00:11:22.880 --> 00:11:24.320]  覺得很放心
[00:11:24.320 --> 00:11:27.520]  所以他們在疫情的時候
[00:11:27.520 --> 00:11:28.960]  整個教會出街
[00:11:28.960 --> 00:11:30.080]  派飯
[00:11:30.080 --> 00:11:31.920]  傳福音 派疫情包
[00:11:31.920 --> 00:11:33.280]  結果有幾百人
[00:11:33.280 --> 00:11:34.080]  在疫情裡面
[00:11:34.080 --> 00:11:36.960]  他們教會可以帶幾百人信主
[00:11:36.960 --> 00:11:39.280]  另外
[00:11:39.280 --> 00:11:41.840]  有一班人發動了聽聖經
[00:11:41.840 --> 00:11:44.400]  用我們無論手機也好
[00:11:44.400 --> 00:11:46.000]  你用錄音帶也好
[00:11:46.000 --> 00:11:47.040]  總之你上網
[00:11:47.040 --> 00:11:48.400]  可以上到網的
[00:11:48.400 --> 00:11:49.120]  去聽聖經
[00:11:49.120 --> 00:11:52.720]  叫Faith Comes By Hearing
[00:11:52.720 --> 00:11:54.640]  你在手機下載一個程式
[00:11:54.640 --> 00:11:56.800]  任你聽聖經
[00:11:56.800 --> 00:11:59.200]  沒有藉口不看聖經不聽聖經
[00:11:59.200 --> 00:12:00.640]  因為原來你坐巴士
[00:12:00.640 --> 00:12:02.320]  塞車 打地鐵
[00:12:02.320 --> 00:12:04.240]  你有個手機 有個耳筒
[00:12:04.240 --> 00:12:05.440]  免費的
[00:12:05.440 --> 00:12:08.160]  這個在手機上面的應用程式
[00:12:08.160 --> 00:12:10.560]  你就可以聽不同語言的聖經
[00:12:10.560 --> 00:12:13.120]  還是不同語言的
[00:12:13.120 --> 00:12:14.480]  是不是很神奇
[00:12:14.480 --> 00:12:15.520]  這是一個運動
[00:12:15.520 --> 00:12:16.800]  我在新加坡的時候
[00:12:16.800 --> 00:12:17.920]  參加一間教會
[00:12:17.920 --> 00:12:19.600]  我們用了四十天
[00:12:19.600 --> 00:12:22.880]  去聽這個聖經程式
[00:12:22.880 --> 00:12:24.400]  在四十天完結的時候
[00:12:24.400 --> 00:12:26.240]  我整個教會
[00:12:26.240 --> 00:12:28.160]  我的教會有幾百人在新加坡
[00:12:28.160 --> 00:12:29.840]  整個教會在教會裡面吃飯
[00:12:29.840 --> 00:12:31.200]  一起慶祝
[00:12:31.200 --> 00:12:32.720]  而當中聽很多見證
[00:12:32.720 --> 00:12:34.160]  就是因為這四十天
[00:12:34.160 --> 00:12:35.440]  一起聽聖經
[00:12:35.440 --> 00:12:36.560]  整個教會
[00:12:36.560 --> 00:12:38.720]  本來經歷了很多困難
[00:12:38.720 --> 00:12:40.080]  死氣沉沉
[00:12:40.080 --> 00:12:41.840]  結果整個教會復興
[00:12:41.840 --> 00:12:43.760]  就是因為大家肯四十天
[00:12:43.760 --> 00:12:46.880]  專心去聽聖經
[00:12:46.880 --> 00:12:48.400]  另外做生意的人
[00:12:48.400 --> 00:12:50.560]  也沒有藉口不跟著耶穌走
[00:12:50.560 --> 00:12:52.160]  因為
[00:12:52.160 --> 00:12:54.640]  有一個叫「使命相道」的運動
[00:12:54.640 --> 00:12:56.960]  鼓勵很多做生意的大英姊妹
[00:12:56.960 --> 00:12:59.440]  你們在不同的領域做生意
[00:12:59.440 --> 00:13:00.800]  你可以去很多地方
[00:13:00.800 --> 00:13:03.040]  去接觸很多不信主的人
[00:13:03.040 --> 00:13:05.200]  不走進教會的人
[00:13:05.200 --> 00:13:08.480]  我們可以透過使命相道
[00:13:08.480 --> 00:13:09.840]  去接觸這些人
[00:13:09.840 --> 00:13:10.320]  去宣教
[00:13:10.320 --> 00:13:11.680]  特別去
[00:13:11.680 --> 00:13:13.600]  一些我們叫封閉的國家
[00:13:13.600 --> 00:13:16.080]  封閉的地域的人
[00:13:16.080 --> 00:13:18.480]  他們也可以透過做生意
[00:13:18.480 --> 00:13:19.680]  去做宣教
[00:13:19.680 --> 00:13:21.120]  這個使命相道
[00:13:21.120 --> 00:13:23.520]  不是叫宣教士學做生意
[00:13:23.520 --> 00:13:26.320]  是做生意人學做宣教
[00:13:26.320 --> 00:13:27.840]  所以是倒過來
[00:13:27.840 --> 00:13:30.320]  但是這個倒過來做
[00:13:30.320 --> 00:13:31.280]  是有很大的分別
[00:13:31.280 --> 00:13:32.720]  因為
[00:13:32.720 --> 00:13:36.000]  你真的要做好一盤生意做見證
[00:13:36.000 --> 00:13:37.600]  而不是靠
[00:13:37.600 --> 00:13:39.360]  把生意放在前面
[00:13:39.360 --> 00:13:42.560]  做一個我們叫仿紙
[00:13:42.560 --> 00:13:44.240]  就是放一個廣告牌在那裏
[00:13:44.240 --> 00:13:44.800]  騙騙別人
[00:13:44.800 --> 00:13:46.000]  你進來
[00:13:46.000 --> 00:13:47.440]  其實我不是買咖啡
[00:13:47.440 --> 00:13:49.360]  我是向你傳福音
[00:13:49.360 --> 00:13:51.600]  因為你要做好一盤生意
[00:13:51.600 --> 00:13:53.840]  你提供就業機會
[00:13:53.840 --> 00:13:54.800]  你創造利潤
[00:13:54.800 --> 00:13:56.720]  可以有資源給教會去用
[00:13:56.720 --> 00:13:59.280]  同時你要以身作則
[00:13:59.280 --> 00:14:00.720]  在做生意的時候
[00:14:00.720 --> 00:14:02.880]  堅守基督教的價值觀
[00:14:02.880 --> 00:14:04.160]  其實這個不容易
[00:14:04.160 --> 00:14:05.520]  因為這個就是我們基督徒
[00:14:05.520 --> 00:14:08.320]  要把燈放在台上的時候
[00:14:08.320 --> 00:14:12.960]  實實際際去做這件事
[00:14:12.960 --> 00:14:15.520]  所以基督教是一個關於耶穌的運動
[00:14:15.520 --> 00:14:16.000]  為什麼呢
[00:14:16.000 --> 00:14:18.400]  因為一個運動裏面有幾個元素
[00:14:18.400 --> 00:14:20.320]  第一就是明確的目標
[00:14:20.320 --> 00:14:21.600]  那我問你
[00:14:21.600 --> 00:14:25.920]  我們基督教信仰的明確目標是什麼
[00:14:25.920 --> 00:14:29.680]  不要回答我是叫人回教會
[00:14:29.680 --> 00:14:34.720]  不是明確的目標
[00:14:34.720 --> 00:14:36.400]  是不是
[00:14:36.400 --> 00:14:38.960]  使人知道知罪
[00:14:38.960 --> 00:14:41.280]  接受主耶穌
[00:14:41.280 --> 00:14:44.560]  他回不回教會不是最重要 弟兄姊妹
[00:14:44.560 --> 00:14:47.280]  但是你能夠讓一個人接受主耶穌
[00:14:47.280 --> 00:14:48.480]  他知道他自己是罪人
[00:14:48.480 --> 00:14:51.200]  知道耶穌是耶穌的兒子
[00:14:51.200 --> 00:14:52.880]  足夠了
[00:14:52.880 --> 00:14:54.800]  這是我們要推動的運動
[00:14:54.800 --> 00:14:57.680]  因為一切的好處不在耶穌以外
[00:14:57.680 --> 00:14:59.600]  不是教會給他
[00:14:59.600 --> 00:15:01.680]  不是教會提供好處給他們
[00:15:01.680 --> 00:15:04.080]  是耶穌親自提供好處給他們
[00:15:04.080 --> 00:15:05.600]  所以我們最重要的責任
[00:15:05.600 --> 00:15:07.840]  就是把人帶到耶穌面前
[00:15:07.840 --> 00:15:10.000]  讓人認識耶穌
[00:15:10.000 --> 00:15:12.080]  跟耶穌建立一個關係
[00:15:12.080 --> 00:15:13.120]  我們有共同的信念
[00:15:13.120 --> 00:15:16.240]  我們只要相信耶穌是神的兒子
[00:15:16.240 --> 00:15:18.160]  信耶穌在二千多年
[00:15:18.160 --> 00:15:19.920]  是作了奇妙的大事
[00:15:19.920 --> 00:15:21.440]  是掛在十字架上
[00:15:21.440 --> 00:15:24.000]  讓我們所有的罪
[00:15:24.000 --> 00:15:26.080]  過去 今天和將來
[00:15:26.080 --> 00:15:27.600]  全部都洗清
[00:15:27.600 --> 00:15:29.280]  因為唯一一位永恆的神
[00:15:29.280 --> 00:15:32.560]  他在十字架上所做的事工
[00:15:32.560 --> 00:15:34.800]  才有永恆的價值
[00:15:34.800 --> 00:15:35.760]  永恆的意思就是
[00:15:35.760 --> 00:15:37.440]  過去 現在 將來
[00:15:37.440 --> 00:15:38.640]  沒有時間限制
[00:15:38.640 --> 00:15:41.200]  所有我們的罪都被赦免
[00:15:41.200 --> 00:15:44.320]  所以我們必須要憑信心
[00:15:44.320 --> 00:15:45.200]  清潔的心
[00:15:45.200 --> 00:15:48.160]  來到耶穌的面前去敬拜他
[00:15:48.160 --> 00:15:49.120]  因為你要相信
[00:15:49.120 --> 00:15:52.320]  你一切的罪已經被赦免
[00:15:52.320 --> 00:15:53.360]  我們要傳容福音
[00:15:53.360 --> 00:15:55.680]  所以傳福音只是手段
[00:15:55.680 --> 00:15:57.680]  並不是目標
[00:15:57.680 --> 00:16:00.640]  記住傳福音是手段並不是目標
[00:16:00.640 --> 00:16:01.840]  另外我們要建立社群
[00:16:01.840 --> 00:16:04.400]  當然我們希望認識了耶穌的人
[00:16:04.400 --> 00:16:05.200]  我們走在一起
[00:16:05.200 --> 00:16:06.080]  我們有相交
[00:16:06.080 --> 00:16:07.200]  我們互相建立
[00:16:07.200 --> 00:16:10.400]  不要讓洋人心灰意冷就走失了
[00:16:10.400 --> 00:16:11.920]  或者離開了
[00:16:11.920 --> 00:16:13.360]  我們要鼓勵 互相鼓勵
[00:16:13.360 --> 00:16:14.880]  所以社群是需要的
[00:16:14.880 --> 00:16:16.640]  所以教會仍然是一個家
[00:16:16.640 --> 00:16:18.000]  團契仍然是需要的
[00:16:18.000 --> 00:16:18.960]  團契生活
