
[00:00:00.000 --> 00:00:10.320]  很快就來到《雅閣書》最後兩節了
[00:02:41.080 --> 00:02:43.280]  這些資料告訴我
[00:02:43.280 --> 00:02:46.040]  他當時因為太過「毒食」
[00:02:46.040 --> 00:02:50.560]  所以他有55次射門
[00:02:50.560 --> 00:02:52.680]  只進了4球
[00:02:52.680 --> 00:02:55.440]  7%而已
[00:02:55.440 --> 00:02:58.280]  但是到了今天就進步了很多
[00:02:58.280 --> 00:03:04.800]  所以他就能夠榮登射手榜的榜首
[00:03:04.800 --> 00:03:08.120]  但當然咬人這件事
[00:03:08.120 --> 00:03:09.040]  都讓我們知道
[00:03:09.040 --> 00:03:11.040]  其實他生命裏面仍然有很多
[00:03:11.040 --> 00:03:15.840]  需要進步對付處理的空間
[00:03:15.840 --> 00:03:18.680]  這個雅各書不知不覺
[00:03:18.680 --> 00:03:23.040]  我找回的資料就說了三個多月了
[00:03:23.040 --> 00:03:25.480]  我上個星期都坐在這裏一會兒
[00:03:25.480 --> 00:03:28.560]  我聽到Paul傳道就說
[00:03:28.560 --> 00:03:31.760]  行了 請大家忍耐
[00:03:31.760 --> 00:03:33.960]  忍耐到底必然得救
[00:03:33.960 --> 00:03:37.760]  終於差不多完成了
[00:03:37.760 --> 00:03:41.560]  其實如果我們要用幾句說話
[00:03:41.560 --> 00:03:46.320]  來概括描述一下雅各書
[00:03:46.320 --> 00:03:48.080]  可能你得出來的印象
[00:03:48.080 --> 00:03:50.040]  就是開始的時候
[00:03:50.040 --> 00:03:51.840]  作者提醒我們
[00:03:51.840 --> 00:03:54.960]  原來生命裏面有很多
[00:03:54.960 --> 00:03:58.240]  我們面對試煉的時候
[00:03:58.240 --> 00:04:00.400]  在那個處境裏面
[00:04:00.400 --> 00:04:02.000]  我們需要忍耐
[00:04:02.000 --> 00:04:04.320]  然後去到中段的時候
[00:04:04.320 --> 00:04:10.160]  就說到其實在歌徒生活裏面
[00:04:10.160 --> 00:04:17.080]  的確信心和行為是兩條腿走路的
[00:04:17.080 --> 00:04:19.400]  兩樣東西都那麼重要
[00:04:19.400 --> 00:04:21.840]  然後去到拉尾的時候
[00:04:21.840 --> 00:04:27.160]  他就提醒我們需要彼此的守望
[00:04:27.160 --> 00:04:30.040]  讓走歪了的
[00:04:30.040 --> 00:04:35.240]  走歪了的人能夠來回轉
[00:04:35.240 --> 00:04:41.840]  雅各其實就沒有好像其他的新約書信那樣
[00:04:41.840 --> 00:04:46.640]  如果大家若有看過其他的新約書信
[00:04:46.640 --> 00:04:49.200]  很多時候當它結束的時候
[00:04:49.200 --> 00:04:54.480]  它都有一番文安 祝福等等的說話
[00:04:54.480 --> 00:04:58.640]  但是奇怪的雅各書它就沒有
[00:04:58.640 --> 00:05:03.480]  它在這裏只是用了一個相當強烈的勸勉
[00:05:03.480 --> 00:05:07.840]  來跟這班讀者說
[00:05:07.840 --> 00:05:10.960]  雖然整體來說整個雅各書
[00:05:10.960 --> 00:05:13.480]  當大家一直聽下去的時候
[00:05:13.480 --> 00:05:16.680]  可能不同的講員都有分享過
[00:05:16.680 --> 00:05:22.960]  裏面有相當多一些命令式的語句
[00:05:22.960 --> 00:05:26.040]  比任何一卷新約書信
[00:05:26.040 --> 00:05:28.920]  按比例來說都是多
[00:05:28.920 --> 00:05:30.120]  雖然是那麼多
[00:05:30.120 --> 00:05:35.720]  但是如果你講到尾要雅各書結束
[00:05:35.720 --> 00:05:37.840]  結帳的時候
[00:05:37.840 --> 00:05:41.120]  雅各仍然是要提出一個勸勉
[00:05:41.120 --> 00:05:46.160]  似乎我們需要對這個勸勉留心一下
[00:05:46.160 --> 00:05:48.760]  去到最後它仍然有勸勉
[00:05:48.760 --> 00:05:51.080]  勸勉些什麼呢?
[00:05:51.080 --> 00:05:54.600]  今天要跟大家分享的聖經只有兩節
[00:05:54.600 --> 00:05:58.480]  所以很想跟大家來讀一次
[00:05:58.480 --> 00:06:00.000]  預備起
[00:06:00.000 --> 00:06:01.200]  「我的弟兄們」
[00:06:01.200 --> 00:06:04.040]  「你們中間若有失迷真道的」
[00:06:04.040 --> 00:06:06.080]  「有人使他迴轉」
[00:06:06.080 --> 00:06:10.120]  「這人該知道叫一個罪人從迷路上轉迴」
[00:06:10.120 --> 00:06:12.400]  「便是救一個靈魂不死」
[00:06:12.400 --> 00:06:16.800]  「並且遮蓋許多的罪」
[00:06:16.800 --> 00:06:22.120]  在這段聖經一開始的時候
[00:06:22.120 --> 00:06:26.520]  雅各又是跟這群讀者說
[00:06:26.520 --> 00:06:29.040]  「我的弟兄們」
[00:06:29.040 --> 00:06:32.080]  他就稱他們為弟兄
[00:06:32.080 --> 00:06:33.360]  換句話來說
[00:06:33.360 --> 00:06:39.320]  這個是表示了這群的肢體
[00:06:39.320 --> 00:06:41.280]  這群的信徒
[00:06:41.280 --> 00:06:44.800]  就是他讀者群的對象
[00:06:44.800 --> 00:06:48.160]  而他跟這群弟兄姊妹的關係
[00:06:48.160 --> 00:06:50.560]  是非常之親密
[00:06:50.560 --> 00:06:53.400]  他要帶著一個讀者的心腸
[00:06:53.400 --> 00:06:57.400]  來跟他們說這番話
[00:06:57.400 --> 00:07:01.400]  接著他就說「你們中間如果有」
[00:07:01.400 --> 00:07:04.600]  雅各要告訴我們
[00:07:04.600 --> 00:07:10.840]  其實人真的有可能在真道上失腳
[00:07:10.840 --> 00:07:15.600]  信仰的掙扎其實很真實
[00:07:15.600 --> 00:07:17.440]  每一個人都有機會
[00:07:17.440 --> 00:07:22.200]  不是因為你的身份、角色
[00:07:22.200 --> 00:07:24.480]  因為你教廉長
[00:07:24.480 --> 00:07:26.480]  甚至因為我是牧師
[00:07:26.480 --> 00:07:27.400]  不是
[00:07:27.400 --> 00:07:30.120]  每一個人都有失腳的機會
[00:07:30.120 --> 00:07:32.720]  其實這個教導已經不新
[00:07:32.720 --> 00:07:36.760]  如果大家記得雅各書在第三章的時候
[00:07:36.760 --> 00:07:40.000]  其實他也有說過類似的話
[00:07:40.000 --> 00:07:44.160]  三章第二節上半節他這樣說
[00:07:44.160 --> 00:07:47.640]  「原來我們在許多事上都有過失」
[00:07:47.640 --> 00:07:48.880]  人都有的
[00:07:48.880 --> 00:07:52.240]  「若有人在話語上沒有過失」
[00:07:52.240 --> 00:07:54.440]  「他就是完全人」
[00:07:54.440 --> 00:07:56.960]  根本不可能的
[00:07:56.960 --> 00:07:59.840]  所以似乎我們真的需要
[00:07:59.840 --> 00:08:02.040]  不要太過自信
[00:08:02.040 --> 00:08:04.040]  不要覺得自己行
[00:08:04.040 --> 00:08:07.040]  以為信了耶穌之後就百毒不侵
[00:08:07.040 --> 00:08:08.240]  不是這樣
[00:08:08.240 --> 00:08:11.840]  好像《莫合小說》裡面的大俠那樣
[00:08:11.840 --> 00:08:15.760]  有神功護體
[00:08:15.760 --> 00:08:18.480]  無論你怎樣打
[00:08:18.480 --> 00:08:19.920]  他都是不死的
[00:08:19.920 --> 00:08:22.360]  可以免疫的
[00:08:22.360 --> 00:08:25.400]  縱然我們不一定會跌倒
[00:08:25.400 --> 00:08:27.280]  這裡說的是「若」
[00:08:27.280 --> 00:08:32.000]  但是這個危險、危機
[00:08:32.000 --> 00:08:35.120]  始終是存在的
[00:08:35.120 --> 00:08:39.400]  這裡告訴我們會「失迷真道」
[00:08:39.400 --> 00:08:42.600]  「失迷」其實是一個動詞
[00:08:42.600 --> 00:08:46.360]  它的相關連的名詞就是
[00:08:46.360 --> 00:08:48.360]  行星 Planet
[00:08:48.360 --> 00:08:50.480]  其實是同一個字根
[00:08:50.480 --> 00:08:52.440]  什麼叫 Planet
[00:08:52.440 --> 00:08:55.840]  就是圍繞在太空裡面
[00:08:55.840 --> 00:08:59.600]  天際當中飄浮的
[00:08:59.600 --> 00:09:03.400]  它的意思不像英文
[00:09:03.400 --> 00:09:05.960]  Wander 走遠了
[00:09:05.960 --> 00:09:09.160]  走歪了那麼窄
[00:09:09.160 --> 00:09:11.440]  因為粗心大意
[00:09:11.440 --> 00:09:14.560]  不小心不知不覺離開了
[00:09:14.560 --> 00:09:17.640]  這個可能是其中一個可能性
[00:09:17.640 --> 00:09:23.040]  但其實它是經常被人用在聖經裡面
[00:09:23.040 --> 00:09:27.880]  偏離了公義的道路的狀態
[00:09:27.880 --> 00:09:31.440]  所以無論你是不小心踩了地雷
[00:09:31.440 --> 00:09:35.000]  有些時候是一半一半
[00:09:35.000 --> 00:09:39.000]  沒辦法去抗拒誘惑
[00:09:39.000 --> 00:09:41.560]  於是就中招了
[00:09:41.560 --> 00:09:44.680]  這個字甚至在聖經裡面
[00:09:44.680 --> 00:09:49.120]  經常和拜偶像拉上關係
[00:09:49.120 --> 00:09:53.640]  所以這裡說的「真道」不是說很俠義上
[00:09:53.640 --> 00:09:56.160]  一些教義上的道理
[00:09:56.160 --> 00:09:57.840]  不單是這樣
[00:09:57.840 --> 00:10:02.000]  而是所有和福音有關的事情
[00:10:02.000 --> 00:10:06.080]  當然這個不是單單說「相信」
[00:10:06.080 --> 00:10:08.960]  也是說「行動」
[00:10:08.960 --> 00:10:14.240]  在行動上原來也可以迷失
[00:10:14.240 --> 00:10:19.960]  正確的信仰是沒辦法和正確的行為分開的
[00:10:19.960 --> 00:10:22.280]  兩者息息相關
[00:10:22.280 --> 00:10:26.520]  當我們知道心裡頭腦上信什麼
[00:10:26.520 --> 00:10:29.200]  我們就有責任將我們所信的
[00:10:29.200 --> 00:10:33.400]  通過我們的生活來表現出來
[00:10:33.400 --> 00:10:38.120]  所以這裡包括了道德上
[00:10:38.120 --> 00:10:41.080]  行為上的失腳
[00:10:41.080 --> 00:10:43.080]  什麼叫迴轉呢?
[00:10:43.080 --> 00:10:48.040]  迴轉這個字可以在聖經裡面有兩種解釋
[00:10:48.040 --> 00:10:51.160]  一就是當我未信耶穌的時候
[00:10:51.160 --> 00:10:52.600]  我認識恩典了
[00:10:52.600 --> 00:10:54.360]  所以得著這個救恩
[00:10:54.360 --> 00:10:57.320]  又或者一個已經信了耶穌的人
[00:10:57.320 --> 00:10:59.080]  走歪了
[00:10:59.080 --> 00:11:06.880]  當他懂得回到原本信仰的軌道上
[00:11:06.880 --> 00:11:09.440]  這個就叫做迴轉
[00:11:09.440 --> 00:11:11.560]  而這裡第十九節
[00:11:11.560 --> 00:11:13.920]  不是說那些未信耶穌的人
[00:11:13.920 --> 00:11:15.880]  是說在座當中
[00:11:15.880 --> 00:11:20.880]  你和我每一個信了主的弟兄姊妹
[00:11:20.880 --> 00:11:23.360]  在人生的歷程裡面剛才說過了
[00:11:23.360 --> 00:11:27.360]  少不免會踏錯腳會跌倒的
[00:11:27.360 --> 00:11:32.840]  但問題重要的是我們有沒有回頭是岸
[00:11:32.840 --> 00:11:35.480]  我們懂不懂得回頭
[00:11:35.480 --> 00:11:38.720]  以色列書三十三章十一節
[00:11:38.720 --> 00:11:40.240]  那裡這樣說
[00:11:40.240 --> 00:11:42.360]  你對他們說主耶和華說
[00:11:42.360 --> 00:11:45.000]  我指著我的永生起誓
[00:11:45.000 --> 00:11:47.840]  我斷不喜悅惡人死亡
[00:11:47.840 --> 00:11:52.560]  為喜悅惡人轉離所行的道而活
[00:11:52.560 --> 00:11:56.760]  以色列家你們轉回吧
[00:11:56.760 --> 00:12:00.600]  離開惡道何必死亡呢
[00:12:00.600 --> 00:12:03.440]  上帝通過以色列先知
[00:12:03.440 --> 00:12:06.440]  要將這個迴轉的信息
[00:12:06.440 --> 00:12:09.680]  來給這些以色列民
[00:12:09.680 --> 00:12:12.200]  目的是希望他們回頭
[00:12:12.200 --> 00:12:15.840]  現代的社會氣氛不是這樣的
[00:12:15.840 --> 00:12:18.400]  當做錯事
[00:12:18.400 --> 00:12:22.120]  結果就是被人罵
[00:12:22.120 --> 00:12:24.880]  還要罵到狗血淋頭
[00:12:24.880 --> 00:12:26.200]  落井下石
[00:12:26.200 --> 00:12:27.640]  怕死不能死
[00:12:27.640 --> 00:12:29.040]  人頭落地
[00:12:29.040 --> 00:12:34.000]  這是我們面對身邊的處境
[00:12:34.000 --> 00:12:36.960]  但上帝不是這樣
[00:12:36.960 --> 00:12:41.760]  叫人迴轉才是祂的心意所在
[00:12:41.760 --> 00:12:45.080]  祂巴不得我們在跌倒之後
[00:12:45.080 --> 00:12:47.760]  能夠可以站起來
[00:12:47.760 --> 00:12:52.280]  回到原本的處境
[00:12:52.280 --> 00:12:54.800]  那個光景當中
[00:12:54.800 --> 00:12:58.360]  講到這裡想跟大家看一條很短的片
[00:12:58.360 --> 00:13:00.840]  兩分鐘左右
[00:13:00.840 --> 00:13:08.280]  這是2008年在美國明尼蘇達大學
[00:13:08.280 --> 00:13:12.480]  一個運動場的紀錄片段
[00:13:12.480 --> 00:13:15.720]  當中講到一位20歲
[00:13:15.720 --> 00:13:18.520]  叫做Heather的女生
[00:13:18.520 --> 00:13:22.760]  她在田徑場上的表現
[00:13:22.760 --> 00:13:24.240]  當大家看的時候
[00:13:24.240 --> 00:13:27.920]  請留意170號選手
[00:13:55.240 --> 00:13:57.200]  三圈
[00:13:57.200 --> 00:13:58.200]  在這個活動中
[00:13:58.200 --> 00:13:59.240]  600米
[00:13:59.240 --> 00:14:01.120]  三圈在200米的距離
[00:14:01.120 --> 00:14:02.440]  在田徑場上
[00:14:02.440 --> 00:14:03.880]  Fon做了一個很酷的動作
[00:14:03.880 --> 00:14:05.480]  她看起來非常自信
[00:14:05.480 --> 00:14:06.840]  而佩納州的跑者
[00:14:06.840 --> 00:14:08.520]  今天跑得非常好
[00:14:08.520 --> 00:14:10.920]  她在400米中贏得了她的熱情
[00:14:10.920 --> 00:14:12.640]  但最後卻拿下了冠軍
[00:14:12.640 --> 00:14:14.600]  這位佩納州的高中生
[00:14:14.600 --> 00:14:17.160]  Fon Doerr進入冠軍
[00:14:17.160 --> 00:14:19.600]  Dorner在第二名
[00:14:19.600 --> 00:14:20.560]  Dorner在上一年
[00:14:20.560 --> 00:14:21.800]  在佩納州的大冠軍賽中
[00:14:21.800 --> 00:14:24.720]  拿下了很多分數
[00:14:24.720 --> 00:14:27.760]  這週末她非常依賴拿到很多分數
[00:14:27.760 --> 00:14:31.360]  她現在在Fon Doerr的臥板上
[00:14:31.360 --> 00:14:33.560]  奔向紅綠燈
[00:14:33.560 --> 00:14:35.560]  Dorner跌倒了
[00:14:35.560 --> 00:14:36.760]  Dorner跌倒了
[00:14:36.760 --> 00:14:37.560]  她很快就站起來了
[00:14:37.560 --> 00:14:39.240]  但這對她來說很危險
[00:14:39.240 --> 00:14:41.080]  幸好她沒有受傷
[00:14:41.080 --> 00:14:42.560]  她的隊友剛才走到前面
[00:14:42.560 --> 00:14:45.760]  所以他們可能會從那裡撿回來
[00:14:45.760 --> 00:14:47.600]  Dorner正在飛到臥板上
[00:14:47.600 --> 00:14:48.880]  她正在追趕
[00:14:48.880 --> 00:14:50.400]  她正在追趕Fon Doer
[00:14:50.400 --> 00:14:52.760]  她可能會抓到領先
[00:14:52.760 --> 00:14:53.760]  她抓到Fon
[00:14:53.760 --> 00:14:56.480]  Dorner真的非常努力
[00:14:56.480 --> 00:14:57.480]  她抓到了
[00:14:57.480 --> 00:14:59.320]  她跳到第三名
[00:14:59.320 --> 00:15:02.240]  Dorner從外面跌倒
[00:15:02.240 --> 00:15:04.160]  Dorner跌倒在臥板上
[00:15:04.160 --> 00:15:05.600]  Dorner跌倒在臥板上
[00:15:05.600 --> 00:15:07.440]  Dorner
[00:15:07.440 --> 00:15:10.240]  她成功了
[00:15:10.240 --> 00:15:12.360]  不可思議
[00:15:12.360 --> 00:15:13.440]  這太厲害了
[00:15:13.440 --> 00:15:15.520]  跌倒在六分之一
[00:15:15.520 --> 00:15:17.320]  太厲害了
[00:15:18.720 --> 00:15:24.040]  在這個一直領先的處境
[00:15:24.040 --> 00:15:25.640]  結果就是
[00:15:25.640 --> 00:15:27.440]  趴在那裡
[00:15:27.440 --> 00:15:29.280]  四腳朝天
[00:15:29.280 --> 00:15:33.520]  但是她立刻爬起來
[00:15:33.520 --> 00:15:35.760]  繼續作戰
[00:15:35.760 --> 00:15:38.160]  結果你看到了
[00:15:38.160 --> 00:15:42.280]  仍然贏出這場比賽
[00:15:42.280 --> 00:15:44.880]  我不知道你看到這個短片的時候
[00:15:44.880 --> 00:15:47.640]  除了覺得很厲害之外
[00:15:47.640 --> 00:15:51.080]  你想到些什麼?
[00:15:51.080 --> 00:15:53.200]  其實
[00:15:53.200 --> 00:15:56.480]  當我們跌倒
[00:15:56.480 --> 00:15:58.800]  再爬起來
[00:15:58.800 --> 00:16:02.840]  有一部比較早期的編劇電影
[00:16:02.840 --> 00:16:04.400]  《合影之謎》
[00:16:04.400 --> 00:16:06.920]  裡面的Thomas Wayne
[00:16:06.920 --> 00:16:10.600]  他曾經有一句很經典的對白
[00:16:10.600 --> 00:16:12.440]  很有意思的
[00:16:12.440 --> 00:16:14.000]  他這樣說
[00:16:14.000 --> 00:16:16.320]  And why do we fall
[00:16:16.320 --> 00:16:21.720]  so we can learn to pick ourselves up
[00:16:21.720 --> 00:16:23.720]  為什麼跌倒?
[00:16:23.720 --> 00:16:25.520]  因為跌倒
[00:16:25.520 --> 00:16:29.760]  才會爬起來
[00:16:29.760 --> 00:16:32.160]  但是老實說
[00:16:32.160 --> 00:16:35.600]  這個經文提醒我們
[00:16:35.600 --> 00:16:39.000]  有人似他回轉
[00:16:39.000 --> 00:16:43.720]  第十九節的下半節這裡所說
[00:16:43.720 --> 00:16:44.640]  老實說
[00:16:44.640 --> 00:16:46.360]  人都有盲點的
[00:16:46.360 --> 00:16:48.440]  每個人都有
[00:16:48.440 --> 00:16:49.640]  跌倒之後
[00:16:49.640 --> 00:16:53.360]  能夠可以在十秒鐘裡面爬起來
[00:16:53.360 --> 00:16:55.160]  繼續跑
[00:16:55.160 --> 00:16:58.640]  我相信是萬中無一
[00:16:58.640 --> 00:17:00.200]  問題就是
[00:17:00.200 --> 00:17:02.120]  當跌的時候
[00:17:02.120 --> 00:17:03.880]  轉捩點就是
[00:17:03.880 --> 00:17:06.600]  有沒有人伸出援手
[00:17:06.600 --> 00:17:09.480]  拖我們起來
[00:17:09.480 --> 00:17:10.440]  所以
[00:17:10.440 --> 00:17:11.800]  現代中文譯館
[00:17:11.800 --> 00:17:14.080]  就有這裡的翻譯
[00:17:14.080 --> 00:17:17.480]  就叫做有人把他抓回來
[00:17:17.480 --> 00:17:18.680]  很清晰的
[00:17:18.680 --> 00:17:20.760]  要有人幫他
[00:17:20.760 --> 00:17:23.320]  翻回來
[00:17:23.320 --> 00:17:28.040]  這裡雅各就專門用了一個叫做「有人」
[00:17:28.040 --> 00:17:29.560]  這個就是
[00:17:29.560 --> 00:17:31.480]  不知道是誰的
[00:17:31.480 --> 00:17:34.520]  沒有任何描述的特質
[00:17:34.520 --> 00:17:35.400]  某某
[00:17:35.400 --> 00:17:36.880]  什麼水
[00:17:36.880 --> 00:17:38.200]  總之就是有人
[00:17:38.200 --> 00:17:39.680]  將他
[00:17:39.680 --> 00:17:41.160]  來到去
[00:17:41.160 --> 00:17:43.160]  拉回來
[00:17:43.160 --> 00:17:45.560]  所以任何一個人
[00:17:45.560 --> 00:17:47.520]  其實都可以
[00:17:47.520 --> 00:17:50.680]  做到這個叫人們回轉
[00:17:50.680 --> 00:17:52.920]  這個角色
[00:17:52.920 --> 00:17:54.560]  成為了他的
[00:17:54.560 --> 00:17:55.440]  守護天使
[00:17:55.440 --> 00:17:57.640]  Guardian Angel
[00:17:57.640 --> 00:17:59.720]  在教會的傳統裡面
[00:17:59.720 --> 00:18:02.760]  都有提過
[00:18:02.760 --> 00:18:04.880]  守護天使這個說法
[00:18:04.880 --> 00:18:07.800]  就是說上帝對於每一個人
[00:18:07.800 --> 00:18:13.120]  都會派一個天使來成為他的守護者
[00:18:13.120 --> 00:18:14.440]  幫助他們
[00:18:14.440 --> 00:18:16.000]  引導他們行善
[00:18:16.000 --> 00:18:18.320]  保守他們不會踏錯腳
[00:18:18.320 --> 00:18:20.440]  脫離凶惡
[00:18:20.440 --> 00:18:22.240]  雖然新約裡面
[00:18:22.240 --> 00:18:25.080]  其實就提到天使
[00:18:25.080 --> 00:18:27.600]  是服役的靈
[00:18:27.600 --> 00:18:29.120]  為人們效勞
[00:18:29.120 --> 00:18:31.080]  但我這裡所說的
[00:18:31.080 --> 00:18:31.960]  請你不要誤會
[00:18:31.960 --> 00:18:34.880]  不是在說中世紀天主教裡面
[00:18:34.880 --> 00:18:35.720]  那個教導
[00:18:35.720 --> 00:18:36.880]  就說每一個人
[00:18:36.880 --> 00:18:38.480]  我們背後都有一個
[00:18:38.480 --> 00:18:39.560]  Guardian Angel
[00:18:39.560 --> 00:18:40.640]  守護天使
[00:18:40.640 --> 00:18:42.920]  來看顧著我們
[00:18:42.920 --> 00:18:43.960]  不是
[00:18:43.960 --> 00:18:46.760]  而是我想借用這個說法
[00:18:46.760 --> 00:18:48.880]  來鼓勵大家
[00:18:48.880 --> 00:18:52.000]  原來在我們身邊的弟兄姊妹
[00:18:52.000 --> 00:18:54.400]  我們是對他們的生命
[00:18:54.400 --> 00:18:58.160]  需要有承擔
[00:18:58.160 --> 00:19:01.800]  其實在我整個信仰的歷程
[00:19:01.800 --> 00:19:05.200]  我同樣有一群很好的弟兄姊妹
[00:19:05.200 --> 00:19:08.280]  在我不同的生命的階段
[00:19:08.280 --> 00:19:11.160]  圍繞著我
[00:19:11.160 --> 00:19:13.240]  如果有上過我的訓練班
[00:19:13.240 --> 00:19:15.040]  可能你都會知道
[00:19:15.040 --> 00:19:17.560]  其實我是在讀大學
[00:19:17.560 --> 00:19:19.520]  在澳洲的時候
[00:19:19.520 --> 00:19:21.880]  認識耶穌的
[00:19:21.880 --> 00:19:23.800]  在澳洲當時
[00:19:23.800 --> 00:19:25.280]  很多年前
[00:19:25.280 --> 00:19:27.440]  在布里斯本這個地方
[00:19:27.440 --> 00:19:29.840]  我所參與的橫教會
[00:19:29.840 --> 00:19:31.920]  其實很小的
[00:19:31.920 --> 00:19:35.320]  裡面那群弟兄姊妹
[00:19:35.320 --> 00:19:37.720]  很近很親近的
[00:19:37.720 --> 00:19:40.320]  就是這一群的年輕人
[00:19:40.320 --> 00:19:41.880]  在大學的年代
[00:19:41.880 --> 00:19:43.320]  陪著我
[00:19:43.320 --> 00:19:47.000]  在這個信仰歷程裡面去成長
[00:19:47.000 --> 00:19:49.120]  直到我回來香港
[00:19:49.120 --> 00:19:52.080]  我找了一間宣道會
[00:19:52.080 --> 00:19:55.040]  成為我落腳的地方教會
[00:19:55.040 --> 00:19:56.080]  當然
[00:19:56.080 --> 00:19:57.240]  不同的人
[00:19:57.240 --> 00:19:58.720]  住不同的地區
[00:19:58.720 --> 00:20:00.440]  畢業的時間不同
[00:20:00.440 --> 00:20:02.960]  所以我們不能夠常常聯絡
[00:20:02.960 --> 00:20:04.320]  但上帝又很好
[00:20:04.320 --> 00:20:06.000]  在我生命的當中
[00:20:06.000 --> 00:20:07.920]  重新讓我建立
[00:20:07.920 --> 00:20:10.680]  另外一群的弟兄姊妹
[00:20:10.680 --> 00:20:14.440]  陪著我成長和同行
[00:20:14.440 --> 00:20:15.200]  好了
[00:20:15.200 --> 00:20:18.680]  到了拍拖結婚
[00:20:18.680 --> 00:20:22.440]  這個生命階段有些不同了
[00:20:22.440 --> 00:20:25.240]  這些已婚的弟兄姊妹
[00:20:25.240 --> 00:20:28.440]  其中有一對就是我和我太太
[00:20:28.440 --> 00:20:29.920]  我們就走出來
[00:20:29.920 --> 00:20:33.320]  有一些夫婦的小組
[00:20:33.320 --> 00:20:35.880]  面對那個的需要
[00:20:35.880 --> 00:20:37.480]  的確不同了
[00:20:37.480 --> 00:20:39.720]  特別小朋友出生了
[00:20:39.720 --> 00:20:44.160]  面對的困難挑戰更多
[00:20:44.160 --> 00:20:46.640]  又是另一群弟兄姊妹了
[00:20:46.640 --> 00:20:50.480]  到了我放下我的工作
[00:20:50.480 --> 00:20:52.440]  進入神學院
[00:20:52.440 --> 00:20:57.400]  上帝仍然給我有一群很好的弟兄
[00:20:57.400 --> 00:20:59.200]  圍繞著我
[00:20:59.200 --> 00:21:00.880]  當時我很有印象
[00:21:00.880 --> 00:21:04.120]  因為讀書很久沒有讀書了
[00:21:04.120 --> 00:21:05.560]  都很辛苦
[00:21:05.560 --> 00:21:08.360]  所以當時的神學生
[00:21:08.360 --> 00:21:10.800]  只認得兩件事
[00:21:10.800 --> 00:21:13.000]  第一就是我的書
[00:21:13.000 --> 00:21:14.360]  第二就是我的電腦
[00:21:14.360 --> 00:21:15.920]  就是對著電腦
[00:21:15.920 --> 00:21:17.800]  我們說笑地說
[00:21:17.800 --> 00:21:21.000]  太太換了眼鏡剪了頭髮都不知道
[00:21:21.000 --> 00:21:22.920]  「你換了眼鏡嗎?」
[00:21:22.920 --> 00:21:24.040]  甚麼都不管了
