
[00:00:00.000 --> 00:00:03.800]  走這條信耶穌的路是艱辛的
[00:06:21.920 --> 00:06:24.640]  因爲在安息日裏面是不可以做事的
[00:06:24.640 --> 00:06:27.080]  她們在這段日子裏面
[00:06:27.080 --> 00:06:28.000]  二十多個小時
[00:06:28.000 --> 00:06:28.800]  可能三十個小時
[00:06:28.800 --> 00:06:29.760]  很傷心
[00:06:29.760 --> 00:06:31.040]  很不開心
[00:06:31.040 --> 00:06:34.120]  是因爲她們死了一個
[00:06:34.120 --> 00:06:36.560]  她們很愛的耶穌
[00:06:36.560 --> 00:06:39.760]  她們想念的是一個死了的耶穌
[00:06:39.760 --> 00:06:42.360]  究竟祂有沒有包紮得好呢
[00:06:42.360 --> 00:06:44.640]  祂有沒有安放得好呢
[00:06:44.640 --> 00:06:49.120]  她們一直很默默去懷念的
[00:06:49.120 --> 00:06:51.400]  是在墳墓裏面
[00:06:51.400 --> 00:06:54.160]  躺着的那條屍體
[00:06:54.160 --> 00:06:56.720]  所以一早她們就立刻去看
[00:06:56.720 --> 00:06:57.560]  很可惜
[00:06:57.560 --> 00:06:59.520]  當她們一見到墳墓
[00:06:59.520 --> 00:07:01.440]  石頭就打開了
[00:07:01.440 --> 00:07:02.080]  而最慘的是
[00:07:02.080 --> 00:07:05.160]  在裏面不見了耶穌的身體
[00:07:05.160 --> 00:07:06.480]  所以你可以想象
[00:07:06.480 --> 00:07:07.520]  那裏很高頻的
[00:07:07.520 --> 00:07:08.720]  一定尖叫
[00:07:08.720 --> 00:07:10.240]  一定發瘋
[00:07:10.240 --> 00:07:12.800]  是因爲她們很愛耶穌
[00:07:12.800 --> 00:07:15.920]  但是爲什麼耶穌會不見了
[00:07:15.920 --> 00:07:18.800]  她們只想念死了的耶穌
[00:07:18.800 --> 00:07:21.120]  竟然不見了
[00:07:21.120 --> 00:07:23.240]  天使很憐憫她們
[00:07:23.240 --> 00:07:26.160]  在她們面前出現去幫助她們
[00:07:26.160 --> 00:07:28.800]  但是這羣女人所得到的情緒
[00:07:28.800 --> 00:07:30.920]  只是困惑和害怕
[00:07:30.920 --> 00:07:33.320]  大部分都是一般姐妹的反應
[00:07:33.320 --> 00:07:35.160]  不好意思
[00:07:35.160 --> 00:07:36.320]  天使跟我們說什麼呢
[00:07:36.320 --> 00:07:36.840]  她說
[00:07:36.840 --> 00:07:41.840]  爲什麼你們在死人當中尋找活人
[00:07:41.840 --> 00:07:43.640]  他不在這裏
[00:07:43.640 --> 00:07:46.120]  已經復活了
[00:07:46.120 --> 00:07:48.520]  原來我們很多時候信主
[00:07:48.520 --> 00:07:50.000]  我們聽了很多
[00:07:50.000 --> 00:07:52.320]  我們都很愛主
[00:07:52.320 --> 00:07:57.240]  但是不等同我們已經認識了主
[00:07:57.240 --> 00:07:58.760]  明白了主
[00:07:58.760 --> 00:08:02.120]  甚至我們沒有相信祂說的話
[00:08:02.120 --> 00:08:03.400]  這羣女人
[00:08:03.400 --> 00:08:04.560]  她們去到墳墓
[00:08:04.560 --> 00:08:07.000]  她們不是大聲歡呼
[00:08:07.000 --> 00:08:07.920]  哈利路亞
[00:08:07.920 --> 00:08:09.120]  哇 耶穌說的話
[00:08:09.120 --> 00:08:10.120]  靈驗了
[00:08:10.120 --> 00:08:11.360]  她們已經復活了
[00:08:11.360 --> 00:08:13.160]  都沒有想過
[00:08:13.160 --> 00:08:15.360]  想都沒有想過
[00:08:15.360 --> 00:08:16.600]  她們心裏只是擔心
[00:08:16.600 --> 00:08:19.040]  原來有人偷了耶穌的屍體
[00:08:19.040 --> 00:08:22.000]  所以當天使出現去幫助她們的時候
[00:08:22.000 --> 00:08:23.000]  感恩的
[00:08:23.000 --> 00:08:24.920]  她們還會記得
[00:08:24.920 --> 00:08:27.440]  她們還會想起
[00:08:27.440 --> 00:08:30.720]  就是想起耶穌原來曾經說過
[00:08:30.720 --> 00:08:31.280]  沒錯
[00:08:31.280 --> 00:08:32.880]  祂是會被釘十字架
[00:08:32.880 --> 00:08:35.560]  祂在第三天會復活
[00:08:35.560 --> 00:08:37.520]  她們會不會覺得很可憐
[00:08:37.520 --> 00:08:39.400]  一羣那麼愛主的人
[00:08:39.400 --> 00:08:41.200]  時刻在上帝的身邊
[00:08:41.200 --> 00:08:42.760]  她們經歷了上帝的恩典
[00:08:42.760 --> 00:08:44.760]  她們又很愛上帝
[00:08:44.760 --> 00:08:46.960]  但是原來聽
[00:08:46.960 --> 00:08:48.080]  是聽了
[00:08:48.080 --> 00:08:50.400]  不過沒有入心
[00:08:50.400 --> 00:08:51.800]  沒有明白
[00:08:51.800 --> 00:08:53.880]  更加沒有真正去相信
[00:08:53.880 --> 00:08:56.360]  以至其實上帝已經很憐憫她們
[00:08:56.360 --> 00:08:59.120]  一早已經把南途告訴她們
[00:08:59.120 --> 00:09:02.080]  劇情發展已經說得很清楚
[00:09:02.080 --> 00:09:04.360]  但是這羣人仍然在恐慌
[00:09:04.360 --> 00:09:06.040]  在憂傷裏面
[00:09:06.040 --> 00:09:07.200]  但感謝主
[00:09:07.200 --> 00:09:08.680]  這第一身的經驗
[00:09:08.680 --> 00:09:11.080]  幫助了這羣婦女
[00:09:11.080 --> 00:09:13.200]  她們不再一樣
[00:09:13.200 --> 00:09:16.200]  她們不會再理會自己是不是女人
[00:09:16.200 --> 00:09:18.040]  她們忘記了自己的身份
[00:09:18.040 --> 00:09:20.520]  忘記了自己的限制
[00:09:20.520 --> 00:09:21.920]  她們很勇敢的
[00:09:21.920 --> 00:09:24.320]  走去和那十一個男人
[00:09:24.320 --> 00:09:26.240]  那羣悶徒
[00:09:26.240 --> 00:09:27.880]  去宣揚
[00:09:27.880 --> 00:09:30.480]  耶穌基督已經復活
[00:09:30.480 --> 00:09:31.680]  她們忘記了
[00:09:31.680 --> 00:09:34.080]  她們根本沒有辦法做見證人
[00:09:34.080 --> 00:09:37.320]  女人說話是沒有人聽的
[00:09:37.320 --> 00:09:38.560]  因爲這一切的限制
[00:09:38.560 --> 00:09:40.880]  對她們來說已經不重要了
[00:09:40.880 --> 00:09:43.120]  耶穌基督已經復活
[00:09:43.120 --> 00:09:44.240]  對她們來說
[00:09:44.240 --> 00:09:46.360]  纔是最重要
[00:09:46.360 --> 00:09:48.160]  她們得到這份能力
[00:09:48.160 --> 00:09:52.160]  去宣揚上帝這個奇妙的作爲
[00:09:52.160 --> 00:09:53.560]  那羣男人
[00:09:53.560 --> 00:09:55.040]  你看十一節
[00:09:55.040 --> 00:09:56.840]  那羣使徒聽完之後
[00:09:56.840 --> 00:09:58.080]  有沒有反應呢
[00:09:58.080 --> 00:09:59.280]  沒有反應
[00:09:59.280 --> 00:10:00.600]  只是說什麼
[00:10:00.600 --> 00:10:02.600]  以爲他們是胡言
[00:10:02.600 --> 00:10:04.240]  就不相信
[00:10:04.240 --> 00:10:05.240]  連反應都沒有
[00:10:05.240 --> 00:10:07.280]  是不是很冷靜
[00:10:07.280 --> 00:10:09.240]  好像我們這些弟兄
[00:10:09.240 --> 00:10:12.880]  那羣婦女說話根本不足爲信
[00:10:12.880 --> 00:10:13.480]  用不着反應
[00:10:13.480 --> 00:10:15.080]  用不着理會他們
[00:10:15.080 --> 00:10:16.240]  但感恩的
[00:10:16.240 --> 00:10:17.240]  當中有彼得
[00:10:17.240 --> 00:10:18.880]  你看四封音
[00:10:18.880 --> 00:10:20.080]  是不止彼得的
[00:10:20.080 --> 00:10:21.000]  有封音說
[00:10:21.000 --> 00:10:23.320]  彼得和耶穌所愛的門徒
[00:10:23.320 --> 00:10:25.080]  和約翰
[00:10:25.080 --> 00:10:28.200]  他們還有一絲絲的好奇
[00:10:28.200 --> 00:10:30.200]  對於他們的上帝
[00:10:30.200 --> 00:10:31.240]  他們的主耶穌
[00:10:31.240 --> 00:10:33.480]  他們還有一點點的好奇
[00:10:33.480 --> 00:10:34.960]  所以聽完之後
[00:10:34.960 --> 00:10:36.200]  雖然不相信
[00:10:36.200 --> 00:10:40.680]  但他們願意去尋求真相
[00:10:40.680 --> 00:10:42.240]  他們跑去墳墓
[00:10:42.240 --> 00:10:43.120]  然後去看
[00:10:43.120 --> 00:10:45.040]  發現真是大件事
[00:10:45.040 --> 00:10:46.000]  只有一些布
[00:10:46.000 --> 00:10:48.360]  不見了所謂的屍體
[00:10:48.360 --> 00:10:50.560]  他們因爲所發生的事情
[00:10:50.560 --> 00:10:53.000]  是不是就已經相信呢
[00:10:53.000 --> 00:10:54.040]  對不起
[00:10:54.040 --> 00:10:55.280]  聖經沒有這樣說
[00:10:55.280 --> 00:11:00.320]  聖經只是說他們心裏驚訝
[00:11:00.320 --> 00:11:02.480]  什麼叫驚訝
[00:11:02.480 --> 00:11:04.160]  驚訝就是驚訝
[00:11:04.160 --> 00:11:05.520]  驚訝是否相信
[00:11:05.520 --> 00:11:07.560]  驚訝不等同相信
[00:11:07.560 --> 00:11:09.720]  如果大家還記得去年的五月
[00:11:09.720 --> 00:11:10.960]  大家見到我
[00:11:10.960 --> 00:11:13.360]  都驚訝了
[00:11:13.360 --> 00:11:15.120]  但是是否相信呢
[00:11:15.120 --> 00:11:16.560]  真的不是很相信
[00:11:16.560 --> 00:11:17.280]  不要說你
[00:11:17.280 --> 00:11:18.400]  我自己也是
[00:11:18.400 --> 00:11:19.560]  爲什麼要一個月後
[00:11:19.560 --> 00:11:20.600]  才整理見證
[00:11:20.600 --> 00:11:21.680]  出來講一講
[00:11:21.680 --> 00:11:23.920]  講見證整理了那一刻
[00:11:23.920 --> 00:11:27.160]  自己也是驚訝加一點點相信
[00:11:27.160 --> 00:11:29.440]  都不是完全相信
[00:11:29.440 --> 00:11:30.160]  很多時候
[00:11:30.160 --> 00:11:33.520]  我們常常希望自己信的神是真實
[00:11:33.520 --> 00:11:36.640]  我們很想我們的信仰是活潑的
[00:11:36.640 --> 00:11:38.280]  但是想還想
[00:11:38.280 --> 00:11:40.600]  當真實面對着的時候
[00:11:40.600 --> 00:11:41.800]  當你真的去經歷到
[00:11:41.800 --> 00:11:44.760]  神那個所謂實在的時候
[00:11:44.760 --> 00:11:47.560]  你真的是很難接受和相信
[00:11:47.560 --> 00:11:50.760]  這羣門徒究竟是不信女人
[00:11:50.760 --> 00:11:52.920]  還是說其實在他們的骨子裏
[00:11:52.920 --> 00:11:55.840]  他們根本不相信復活
[00:11:55.840 --> 00:11:56.680]  什麼叫復活
[00:11:56.680 --> 00:12:00.280]  猶太人本身是不相信復活的觀念
[00:12:00.280 --> 00:12:02.680]  但是這羣門徒
[00:12:02.680 --> 00:12:05.400]  怎麼可能不相信復活
[00:12:05.400 --> 00:12:08.240]  他們有沒有見過人復活
[00:12:08.240 --> 00:12:12.480]  一粒頭就分到大家的等級
[00:12:12.480 --> 00:12:14.640]  有沒有見過人復活
[00:12:14.640 --> 00:12:15.240]  有
[00:12:15.240 --> 00:12:16.840]  見過誰
[00:12:16.840 --> 00:12:18.520]  拉薩努
[00:12:18.520 --> 00:12:21.520]  他們在這三年內是見過的
[00:12:21.520 --> 00:12:24.160]  他們見過一個死了的人
[00:12:24.160 --> 00:12:29.520]  然後整條屍連着繃帶跳出來
[00:12:29.520 --> 00:12:32.480]  他們是見過的
[00:12:32.480 --> 00:12:34.840]  但是很對不起
[00:12:34.840 --> 00:12:35.800]  我們見過
[00:12:35.800 --> 00:12:36.800]  我們經歷過
[00:12:36.800 --> 00:12:39.440]  你想想二十幾個電影節目的見證
[00:12:39.440 --> 00:12:41.360]  對他們來說是刻骨銘心的
[00:12:41.360 --> 00:12:42.880]  所以每一個信耶穌的人
[00:12:42.880 --> 00:12:44.120]  我覺得你信耶穌的那一刻
[00:12:44.120 --> 00:12:45.680]  你是經歷過的
[00:12:45.680 --> 00:12:46.360]  但是
[00:12:46.360 --> 00:12:47.600]  So what
[00:12:47.600 --> 00:12:48.760]  日子過去
[00:12:48.760 --> 00:12:50.280]  每一天過去
[00:12:50.280 --> 00:12:53.120]  我們就變成了一個宗教的人士
[00:12:53.120 --> 00:12:55.360]  我們只是在一個宗教裏面
[00:12:55.360 --> 00:12:58.000]  我們並未真的完全相信
[00:12:58.000 --> 00:13:00.760]  今天我們自己傳揚的
[00:13:00.760 --> 00:13:02.480]  那個所謂的福音
[00:13:02.480 --> 00:13:05.120]  耶穌基督是一位活着的上帝
[00:13:05.120 --> 00:13:06.920]  對於很多信徒來說
[00:13:06.920 --> 00:13:09.760]  都仍然是不能相信的
[00:13:09.760 --> 00:13:11.680]  在同一天裏面
[00:13:11.680 --> 00:13:13.040]  同一天而已
[00:13:13.040 --> 00:13:14.560]  在另一個場景
[00:13:14.560 --> 00:13:17.400]  有兩個門徒
[00:13:17.400 --> 00:13:21.680]  在二萬五斯路上聊天
[00:13:21.680 --> 00:13:24.000]  這兩個更離譜
[00:13:24.000 --> 00:13:27.040]  就是一些叫道聽途說的門徒
[00:13:27.040 --> 00:13:28.800]  剛剛離開耶路撒冷
[00:13:28.800 --> 00:13:30.400]  剛剛經歷過那幾天
[00:13:30.400 --> 00:13:32.840]  很翻天覆地的日子
[00:13:32.840 --> 00:13:35.640]  見到耶穌萬人空巷
[00:13:35.640 --> 00:13:37.240]  大家在叫和撒拉
[00:13:37.240 --> 00:13:38.680]  和撒拉又跪又拜
[00:13:38.680 --> 00:13:39.920]  歡迎祂進來
[00:13:39.920 --> 00:13:41.400]  接着
[00:13:41.400 --> 00:13:42.480]  一個不經意
[00:13:42.480 --> 00:13:43.760]  祂就被人抓了
[00:13:43.760 --> 00:13:44.800]  釘了
[00:13:44.800 --> 00:13:46.880]  接着就死了
[00:13:46.880 --> 00:13:48.720]  當他們一路離開的時候
[00:13:48.720 --> 00:13:52.920]  就好像我們一般的主婦一樣
[00:13:52.920 --> 00:13:55.480]  一路聊着聊着
[00:13:55.480 --> 00:13:58.040]  聖經裏面很幽默的
[00:13:58.040 --> 00:14:00.840]  耶穌在這個時候竟然出現
[00:14:00.840 --> 00:14:02.040]  不是靠天使
[00:14:02.040 --> 00:14:03.920]  耶穌親自出現
[00:14:03.920 --> 00:14:05.680]  走到他們身邊
[00:14:05.680 --> 00:14:07.200]  但是很可惜
[00:14:07.200 --> 00:14:10.640]  他們竟然認不出耶穌
[00:14:10.640 --> 00:14:12.840]  是不是很荒謬
[00:14:12.840 --> 00:14:14.280]  穆斯林跑步
[00:14:14.280 --> 00:14:17.480]  他早上就回來了
[00:14:17.480 --> 00:14:18.840]  他經常跑步
[00:14:18.840 --> 00:14:19.800]  他跟我說
[00:14:19.800 --> 00:14:21.920]  今天有些人有這種反應
[00:14:21.920 --> 00:14:22.960]  什麼反應呢
[00:14:22.960 --> 00:14:24.360]  大家跑步的時候
[00:14:24.360 --> 00:14:27.280]  會有些人兩邊來
[00:14:27.280 --> 00:14:28.520]  通常一過了之後
[00:14:28.520 --> 00:14:32.200]  他就會見到有些人
[00:14:32.200 --> 00:14:33.280]  退回頭
[00:14:33.280 --> 00:14:34.480]  做什麼
[00:14:34.480 --> 00:14:35.760]  看一看他
[00:14:35.760 --> 00:14:37.600]  確認一下
[00:14:37.600 --> 00:14:40.800]  這個是不是勞爾諾
[00:14:40.800 --> 00:14:41.440]  你想想
[00:14:41.440 --> 00:14:42.720]  可能在電視機裏面
[00:14:42.720 --> 00:14:45.280]  或者一般在訪臺上見到
[00:14:45.280 --> 00:14:47.360]  不和我們比較親近的
[00:14:47.360 --> 00:14:49.160]  在一起面對面
[00:14:49.160 --> 00:14:50.080]  甚至有些人在電視上
[00:14:50.080 --> 00:14:51.960]  看他幾十年前的他
[00:14:51.960 --> 00:14:54.520]  都不一樣了
[00:14:54.520 --> 00:14:57.080]  都會認得
[00:14:57.080 --> 00:14:58.440]  都會懷疑
[00:14:58.440 --> 00:15:00.640]  這個是不是勞爾諾
[00:15:00.640 --> 00:15:01.360]  但是你想想
[00:15:01.360 --> 00:15:04.400]  這羣所謂的瞞徒
[00:15:04.400 --> 00:15:05.520]  真的很離譜
[00:15:05.520 --> 00:15:07.080]  耶穌走到他們身邊
[00:15:07.080 --> 00:15:09.440]  他們竟然是眼睛模糊
[00:15:09.440 --> 00:15:11.200]  認不出他
[00:15:11.200 --> 00:15:12.360]  耶穌又很搞笑
[00:15:12.360 --> 00:15:13.400]  耶穌又沒有拆穿他們
[00:15:13.400 --> 00:15:13.920]  問一下他們
[00:15:13.920 --> 00:15:16.720]  你們在裝什麼
[00:15:16.720 --> 00:15:17.520]  你明白
[00:15:17.520 --> 00:15:18.800]  爲什麼我們生活裏面
[00:15:18.800 --> 00:15:21.800]  常常會面帶仇惡
[00:15:21.800 --> 00:15:24.040]  因爲我們和這兩個瞞徒
[00:15:24.040 --> 00:15:25.960]  是一模一樣
[00:15:25.960 --> 00:15:27.640]  耶穌基督是我們
[00:15:27.640 --> 00:15:30.040]  道聽途說的故事
[00:15:30.040 --> 00:15:31.000]  聽到別人講
[00:15:31.000 --> 00:15:31.720]  聽到別人講
[00:15:31.720 --> 00:15:32.560]  聽到別人講見證
[00:15:32.560 --> 00:15:34.200]  聽到別人講見證
[00:15:34.200 --> 00:15:35.280]  經常都聽的
[00:15:35.280 --> 00:15:36.480]  但是
[00:15:36.480 --> 00:15:39.040]  卻不是你的故事
[00:15:39.040 --> 00:15:40.600]  當耶穌在你面前
[00:15:40.600 --> 00:15:42.360]  眼巴巴地出現
[00:15:42.360 --> 00:15:43.320]  你是看不到
[00:15:43.320 --> 00:15:44.320]  聽不到
[00:15:44.320 --> 00:15:46.000]  感覺不到
[00:15:46.000 --> 00:15:46.600]  是不是很多時候
[00:15:46.600 --> 00:15:47.920]  都聽到基督徒說
[00:15:47.920 --> 00:15:48.960]  我看着祈禱
[00:15:48.960 --> 00:15:50.560]  神都不聽
[00:15:50.560 --> 00:15:52.840]  上帝都不理我
