
[00:00:00.000 --> 00:00:03.680]  祝求祢幫助我們能夠在今天的崇拜那邊
[00:15:51.640 --> 00:15:57.240]  直至到過了約旦河之後
[00:15:57.240 --> 00:16:00.080]  約書亞就跟這些百姓說
[00:16:00.080 --> 00:16:04.520]  我們要守禹節
[00:16:04.520 --> 00:16:10.640]  其實在過程中是很有趣的
[00:16:10.640 --> 00:16:15.360]  是約書亞跟以色列民過了約旦河
[00:16:15.360 --> 00:16:18.680]  才去守禹節
[00:16:18.680 --> 00:16:22.560]  但是在春夏及記第十二章第四十八節
[00:16:22.560 --> 00:16:24.360]  那裡曾經提過
[00:16:24.360 --> 00:16:30.200]  所有守禹節的南丁都要受國禮
[00:16:30.200 --> 00:16:35.840]  雖然春夏及記十二章是對外族人說的
[00:16:35.840 --> 00:16:38.680]  不是要求以色列百姓
[00:16:38.680 --> 00:16:40.960]  但是因為以色列百姓已經在做了
[00:16:40.960 --> 00:16:46.640]  他們在傳統南丁出生的第八天已經有了國禮
[00:16:46.640 --> 00:16:49.000]  所以在春夏及記的時候
[00:16:49.000 --> 00:16:50.320]  不需要跟猶太人說
[00:16:50.320 --> 00:16:51.720]  不需要跟以色列百姓說
[00:16:51.720 --> 00:16:54.280]  他們每個人都守了國禮
[00:16:54.280 --> 00:16:56.720]  但反而是跟外族人
[00:16:56.720 --> 00:17:00.440]  或者是居住在他們中間的外族人
[00:17:00.440 --> 00:17:04.160]  他們一定要守了國禮
[00:17:04.160 --> 00:17:08.160]  才可以去守禹節
[00:17:08.160 --> 00:17:11.240]  但是在曠野那三十九年
[00:17:11.240 --> 00:17:15.320]  因為守了國禮的第一代以色列百姓
[00:17:15.320 --> 00:17:18.040]  除了約書亞和迦勒
[00:17:18.040 --> 00:17:24.120]  其實三十九年沒有試過在曠野那邊去受國禮
[00:17:24.120 --> 00:17:28.720]  所以原則上他們是不可以去守禹節
[00:17:28.720 --> 00:17:32.760]  以致他們先要守了國禮
[00:17:32.760 --> 00:17:34.320]  即是將自結
[00:17:34.320 --> 00:17:37.480]  然後才去守禹節
[00:17:37.480 --> 00:17:40.640]  在這個過程中有趣的地方就是
[00:17:40.640 --> 00:17:48.040]  當然在迦南地的所謂昔日所謂的巨人
[00:17:48.040 --> 00:17:53.800]  即是在迦南地不同種族的人
[00:17:53.800 --> 00:17:56.600]  他們用約旦河
[00:17:56.600 --> 00:17:59.120]  其實成為一個天然的
[00:17:59.120 --> 00:18:03.240]  一個保護他們自己的屏障
[00:18:03.240 --> 00:18:07.520]  按照打仗來說
[00:18:07.520 --> 00:18:09.640]  約書亞和那班百姓
[00:18:09.640 --> 00:18:13.840]  能夠有這麼大的神蹟騎士
[00:18:13.840 --> 00:18:16.840]  他們可以過了約旦河
[00:18:16.840 --> 00:18:20.400]  理應在這個時候繼續去打仗
[00:18:20.400 --> 00:18:22.560]  因為第五章第一節
[00:18:22.560 --> 00:18:24.400]  在裏面的居民
[00:18:24.400 --> 00:18:25.920]  迦南地的居民
[00:18:25.920 --> 00:18:27.440]  他們聞風而驚
[00:18:27.440 --> 00:18:28.680]  已經說了他們害怕
[00:18:28.680 --> 00:18:30.600]  嘩 怎麼可能是這樣
[00:18:30.600 --> 00:18:32.280]  這麼厲害
[00:18:32.280 --> 00:18:34.120]  約旦河也會分開嗎
[00:18:34.120 --> 00:18:35.760]  可以讓他們走過去嗎
[00:18:35.760 --> 00:18:37.240]  他們已經害怕
[00:18:37.240 --> 00:18:39.080]  但反而在這個時候
[00:18:39.080 --> 00:18:41.960]  他們就先行國禮
[00:18:41.960 --> 00:18:44.600]  三天才可以差不多痊癒
[00:18:44.600 --> 00:18:46.600]  再去守禹節
[00:18:46.600 --> 00:18:50.400]  然後才開始正式
[00:18:50.400 --> 00:18:56.160]  所謂去面對之後的每一場的真戰
[00:18:56.160 --> 00:18:57.120]  我們很明白
[00:18:57.120 --> 00:19:01.080]  國禮是神和人納約的一個記號
[00:19:01.080 --> 00:19:02.720]  很重要的記號
[00:19:02.720 --> 00:19:05.680]  而禹節可以說是納約之民
[00:19:05.680 --> 00:19:10.120]  和神的一種很密切的關係
[00:19:10.120 --> 00:19:13.120]  是一種淑敏的契合
[00:19:13.120 --> 00:19:16.120]  很明顯約書亞就說
[00:19:16.120 --> 00:19:19.200]  我一定要做了
[00:19:19.200 --> 00:19:25.280]  上帝要我們做的一個很重要的記號
[00:19:25.280 --> 00:19:26.880]  或者一個紀念
[00:19:26.880 --> 00:19:29.320]  然後我要和上帝說
[00:19:29.320 --> 00:19:34.280]  我要很嚴謹地去和神建立一個關係
[00:19:34.280 --> 00:19:36.240]  然後我才去打仗
[00:19:36.240 --> 00:19:38.000]  什麼意思呢
[00:19:38.000 --> 00:19:39.400]  意思就是說今天
[00:19:39.400 --> 00:19:41.560]  我們很多時候面對
[00:19:41.560 --> 00:19:45.120]  好像這幾年的新冠狀病毒
[00:19:45.120 --> 00:19:46.400]  我都明白
[00:19:46.400 --> 00:19:48.840]  我們大家都沒有人想
[00:19:48.840 --> 00:19:49.920]  這個年紀
[00:19:49.920 --> 00:19:52.680]  去到今天所謂第五波的疫情
[00:19:52.680 --> 00:19:56.080]  我想在去年去到第四波之後
[00:19:56.080 --> 00:19:58.280]  我們的確有一段時間
[00:19:58.280 --> 00:19:59.840]  我們是很正面的
[00:19:59.840 --> 00:20:04.360]  因為發覺開始不錯
[00:20:04.360 --> 00:20:08.520]  就算有些個案大部分都是輸入的
[00:20:08.520 --> 00:20:12.200]  我們中間的本土個案真的越來越少
[00:20:12.200 --> 00:20:14.320]  於是教會又開始開放
[00:20:14.320 --> 00:20:18.840]  又可以去到可能坐三成
[00:20:18.840 --> 00:20:21.120]  希望它慢慢慢慢變成五成
[00:20:21.120 --> 00:20:23.840]  其實我們一直都是在走
[00:20:23.840 --> 00:20:26.920]  挺正面的一個情況
[00:20:26.920 --> 00:20:29.920]  甚至我們同福在去年的聖誕節
[00:20:29.920 --> 00:20:31.240]  七場崇拜那邊
[00:20:31.240 --> 00:20:33.440]  我們都看到有弟兄姊妹在那裡
