
[00:00:00.000 --> 00:00:04.800]  大約十一、十二月是很多人練跑馬拉松的高峰期
[00:01:26.440 --> 00:01:28.360]  以致他在侍奉的道路上
[00:01:28.360 --> 00:01:30.320]  能夠勇敢地向前
[00:01:30.320 --> 00:01:31.800]  跑到終點
[00:01:31.800 --> 00:01:33.680]  我們都很想在今天
[00:01:33.680 --> 00:01:35.200]  勉勵我們的弟兄姊妹
[00:01:35.200 --> 00:01:36.520]  在我們信主的道路
[00:01:36.520 --> 00:01:38.440]  和在我們侍奉的道路上
[00:01:38.440 --> 00:01:39.880]  一同被勉勵
[00:01:39.880 --> 00:01:41.800]  以致我們可以勇敢向前
[00:01:41.800 --> 00:01:42.600]  繼續說的時候
[00:01:42.600 --> 00:01:45.760]  讓我交代一下經文的背景和脈絡
[00:01:45.760 --> 00:01:47.480]  保羅寫提摩泰學書
[00:01:47.480 --> 00:01:50.360]  其實是他在馬其頓省
[00:01:50.360 --> 00:01:52.720]  在被捉拿坐牢的日子寫的
[00:01:52.720 --> 00:01:54.200]  馬其頓這個名字
[00:01:54.200 --> 00:01:56.520]  這個星期應該有些熟悉了
[00:01:56.520 --> 00:01:58.160]  因為近期新聞有報導
[00:01:58.160 --> 00:02:00.200]  馬其頓所發生的事情
[00:02:00.200 --> 00:02:01.440]  這個地方是真實的
[00:02:01.440 --> 00:02:04.600]  雖然是在聖經的年代出現
[00:02:04.600 --> 00:02:07.640]  保羅是提摩泰的師父
[00:02:07.640 --> 00:02:09.160]  一直提攜他
[00:02:09.160 --> 00:02:11.520]  如何來參與侍奉
[00:02:11.520 --> 00:02:14.280]  但由於提摩泰當時年紀很輕
[00:02:14.280 --> 00:02:16.160]  人們又說他性格柔弱
[00:02:16.160 --> 00:02:18.920]  又加上當時教會有假教師出現
[00:02:18.920 --> 00:02:20.760]  羅馬政府又迫害信徒
[00:02:20.760 --> 00:02:22.080]  所以坐牢的保羅
[00:02:22.080 --> 00:02:24.040]  他需要寫信來鼓勵他
[00:02:24.040 --> 00:02:27.280]  教導他如何做一個教會的領導人
[00:02:27.280 --> 00:02:29.600]  剛才的經文一章六至七節
[00:02:29.600 --> 00:02:33.640]  其實本身出自一大段經文的中間
[00:02:33.640 --> 00:02:36.560]  提摩泰學書第一章一至二節是敏安語
[00:02:36.560 --> 00:02:37.960]  一章三至五節
[00:02:37.960 --> 00:02:41.120]  其實是流露保羅如何記掛提摩泰
[00:02:41.120 --> 00:02:42.520]  第五節特別提到
[00:02:42.520 --> 00:02:45.120]  他想念提摩泰無偽的信心
[00:02:45.120 --> 00:02:46.760]  這份信心從何而來呢?
[00:02:46.760 --> 00:02:51.880]  就是從他的母親和婆婆身上而來
[00:02:51.880 --> 00:02:54.480]  基於這樣他想念到無偽的信心
[00:02:54.480 --> 00:02:56.320]  保羅作出一個提醒
[00:02:56.320 --> 00:03:01.240]  第六第七節提醒他要將昔日
[00:03:01.240 --> 00:03:03.840]  就是神籍保羅所按手給他的恩賜
[00:03:03.840 --> 00:03:05.880]  重新來對賢點
[00:03:05.880 --> 00:03:07.640]  去到第八至十四節
[00:03:07.640 --> 00:03:12.000]  就有其他具體的勉勵的內容
[00:03:12.000 --> 00:03:12.840]  因為時間關係
[00:03:12.840 --> 00:03:15.800]  我只是和大家看第六第七節
[00:03:15.800 --> 00:03:17.720]  勉勵我們每一位的鼎姐妹
[00:03:17.720 --> 00:03:21.120]  在侍奉的道路上勇敢向前
[00:03:21.120 --> 00:03:23.040]  第一在第六節
[00:03:23.040 --> 00:03:25.600]  很想鼓勵我們身邊的鼎姐妹
[00:03:25.600 --> 00:03:29.320]  要在壓力和挑戰中重尋侍奉的託付
[00:03:29.320 --> 00:03:30.640]  第六節保羅說
[00:03:30.640 --> 00:03:32.680]  為此我提醒你
[00:03:32.680 --> 00:03:36.000]  使你將神籍我按手所給你的恩賜
[00:03:36.000 --> 00:03:38.680]  再如火挑旺起來
[00:03:38.680 --> 00:03:41.080]  為此剛剛說了是潛文
[00:03:41.080 --> 00:03:42.080]  他有的是甚麼?
[00:03:42.080 --> 00:03:43.840]  一份無偽的信心
[00:03:43.840 --> 00:03:45.280]  這份信心從何而來呢?
[00:03:45.280 --> 00:03:48.000]  是一份由家人信仰傳遞
[00:03:48.000 --> 00:03:49.720]  信仰傳承而來的
[00:03:49.720 --> 00:03:53.120]  由婆婆、由媽媽傳遞
[00:03:53.120 --> 00:03:54.320]  來到這一步
[00:03:54.320 --> 00:03:56.920]  保羅說不要單單有這份信心
[00:03:56.920 --> 00:03:58.000]  我要再提醒你
[00:03:58.000 --> 00:04:00.160]  提醒語氣好像很重
[00:04:00.160 --> 00:04:01.760]  其實是很鄭重
[00:04:01.760 --> 00:04:05.080]  態度也是很認真
[00:04:05.080 --> 00:04:07.000]  要他記起一些事情
[00:04:07.000 --> 00:04:08.640]  不單單要他記起
[00:04:08.640 --> 00:04:10.120]  直至他提醒的內容
[00:04:10.120 --> 00:04:12.160]  甚至連提醒的目的是甚麼呢?
[00:04:12.160 --> 00:04:15.920]  是使你將神籍我按手所給你的恩賜
[00:04:15.920 --> 00:04:17.520]  再如火挑旺起來
[00:04:17.520 --> 00:04:20.440]  其實這句說話的原文是很簡單的
[00:04:20.440 --> 00:04:23.400]  原文的直譯是甚麼呢?
[00:04:23.400 --> 00:04:24.080]  我提醒你
[00:04:24.080 --> 00:04:27.520]  是要你重新燃點神的恩賜
[00:04:27.520 --> 00:04:29.400]  接著再解釋這個恩賜是甚麼
[00:04:29.400 --> 00:04:33.080]  祂就是籍我按手在你裏面的
[00:04:33.080 --> 00:04:35.800]  所以我們先看重新燃點
[00:04:35.800 --> 00:04:40.520]  或者《和學本》其實翻譯為如火挑旺
[00:04:40.520 --> 00:04:43.280]  重新燃點或者如火挑旺
[00:04:43.280 --> 00:04:48.320]  本來是用一個爐火燃燒的比喻
[00:04:48.320 --> 00:04:50.880]  來上提摩台
[00:04:50.880 --> 00:04:52.320]  記起
[00:04:52.320 --> 00:04:54.880]  或者重新燃點的意思是
[00:04:54.880 --> 00:04:58.320]  注入一些新的活力
[00:04:58.320 --> 00:05:01.320]  使這份恩賜再活躍起來
[00:05:01.320 --> 00:05:04.200]  或者我們想像一種火的警戒
[00:05:04.200 --> 00:05:07.480]  燒著炭火或者柴火
[00:05:07.480 --> 00:05:08.640]  它在燒著
[00:05:08.640 --> 00:05:10.600]  讓它繼續燃燒
[00:05:10.600 --> 00:05:12.640]  不要停不要熄
[00:05:12.640 --> 00:05:14.160]  甚麼不要停不要熄
[00:05:14.160 --> 00:05:15.480]  就是你的恩賜
[00:05:15.480 --> 00:05:16.920]  這份恩賜是甚麼呢?
[00:05:16.920 --> 00:05:18.320]  保羅沒有直接說明
[00:05:18.320 --> 00:05:21.320]  不過他有介紹
[00:05:21.320 --> 00:05:22.320]  他介紹的是
[00:05:22.320 --> 00:05:28.440]  這份恩賜是神籍他按手給提摩台
[00:05:28.440 --> 00:05:31.040]  從這句話我們看到有三個特徵
[00:05:31.040 --> 00:05:33.000]  講這份恩賜
[00:05:33.000 --> 00:05:34.600]  是屬神的
[00:05:34.600 --> 00:05:36.960]  是神的恩賜
[00:05:36.960 --> 00:05:38.240]  第二是
[00:05:38.240 --> 00:05:42.480]  昔日神籍保羅按手給提摩台
[00:05:42.480 --> 00:05:43.920]  提摩台知道發生甚麼事
[00:05:43.920 --> 00:05:45.280]  保羅更加知道發生甚麼事
[00:05:45.280 --> 00:05:46.480]  何時給他
[00:05:46.480 --> 00:05:47.760]  第三
[00:05:47.760 --> 00:05:49.800]  是在提摩台裏面的
[00:05:49.800 --> 00:05:51.840]  是內在的
[00:05:51.840 --> 00:05:54.720]  是神藉著按手在裏面的
[00:05:54.720 --> 00:05:56.520]  不是外在的東西
[00:05:56.520 --> 00:05:58.240]  不是容易拿走的東西
[00:05:58.240 --> 00:05:59.640]  在裏面
[00:05:59.640 --> 00:06:00.920]  基於這些特徵
[00:06:00.920 --> 00:06:03.000]  學者歸納到三個可能
[00:06:03.000 --> 00:06:05.480]  這份恩賜究竟是說甚麼呢?
[00:06:05.480 --> 00:06:08.520]  這份恩賜可以說是神賜給他的聖靈
[00:06:08.520 --> 00:06:09.880]  不過有些人又覺得不是
[00:06:09.880 --> 00:06:13.280]  因此聖靈是不會淡的
[00:06:13.280 --> 00:06:14.280]  是完整的
[00:06:14.280 --> 00:06:16.600]  怎會要重新燃燒呢?
[00:06:16.600 --> 00:06:18.400]  第二個可能是甚麼呢?
[00:06:18.400 --> 00:06:22.520]  就是神賜予他帶領教會和牧養教會的職份
[00:06:22.520 --> 00:06:25.480]  即是上帝藉著保羅來按手在他身上
[00:06:25.480 --> 00:06:26.440]  按手是甚麼呢?
[00:06:26.440 --> 00:06:28.560]  不是傳一些功力給他
[00:06:28.560 --> 00:06:30.960]  而是代表公開來認同他
[00:06:30.960 --> 00:06:32.880]  肯定他有這個職份
[00:06:32.880 --> 00:06:35.360]  是帶領教會、牧養教會
[00:06:35.360 --> 00:06:36.800]  第三個可能是
[00:06:36.800 --> 00:06:40.120]  神賜予他教導和傳講真理
[00:06:40.120 --> 00:06:42.200]  這種侍奉的恩賜和權柄
[00:06:42.200 --> 00:06:43.680]  他有教導的權柄
[00:06:43.680 --> 00:06:45.600]  有傳講真理的權柄
[00:06:45.600 --> 00:06:47.600]  是這份獨特的恩賜
[00:06:47.600 --> 00:06:49.160]  是和侍奉有關的
[00:06:49.160 --> 00:06:51.640]  好像一份能力一樣
[00:06:51.640 --> 00:06:52.920]  提摩泰前書四章
[00:06:52.920 --> 00:06:55.760]  十二節至十四節
[00:06:55.760 --> 00:06:58.440]  保羅曾經來鼓勵提摩泰
[00:06:58.440 --> 00:07:00.400]  我們一起重讀這三節經文
[00:07:00.400 --> 00:07:02.520]  一起重讀一二三
[00:07:02.520 --> 00:07:05.040]  不可叫人小看你年輕
[00:07:05.040 --> 00:07:07.080]  總要在言語、行為
[00:07:07.080 --> 00:07:09.560]  愛心、信心、清潔上
[00:07:09.560 --> 00:07:11.600]  都作信徒的榜樣
[00:07:11.600 --> 00:07:15.240]  你要以宣講、勸勉、教導為念
[00:07:15.240 --> 00:07:16.840]  直等到我來
[00:07:16.840 --> 00:07:19.440]  你不要輕忽所得的恩賜
[00:07:19.440 --> 00:07:21.680]  就是從前藉著預言
[00:07:21.680 --> 00:07:24.080]  在眾長老按手的時候
[00:07:24.080 --> 00:07:25.680]  賜給你的
[00:07:25.680 --> 00:07:29.320]  是這個按手給他的恩賜
[00:07:29.320 --> 00:07:30.560]  長老曾經這樣做
[00:07:30.560 --> 00:07:31.840]  保羅也曾經這樣做
[00:07:31.840 --> 00:07:32.760]  是否同一次呢?
[00:07:32.760 --> 00:07:33.440]  不知道
[00:07:33.440 --> 00:07:34.880]  很可能是
[00:07:34.880 --> 00:07:36.040]  但無論如何
[00:07:36.040 --> 00:07:39.440]  按手是一個公開的肯定
[00:07:39.440 --> 00:07:41.080]  接納
[00:07:41.080 --> 00:07:44.120]  特別是提摩泰被揀選
[00:07:44.120 --> 00:07:46.680]  成為教會的監督、領袖
[00:07:46.680 --> 00:07:48.720]  或者我們說牧師傳道
[00:07:48.720 --> 00:07:49.960]  不要稱他為牧師
[00:07:49.960 --> 00:07:52.640]  總之是教會的負責人
[00:07:52.640 --> 00:07:54.240]  不是新的
[00:07:54.240 --> 00:07:56.240]  是以前給了他
[00:07:56.240 --> 00:07:57.320]  所以是舊的
[00:07:57.320 --> 00:07:59.160]  是提摩泰曾經擁有的
[00:07:59.160 --> 00:08:00.360]  是眾所周知的
[00:08:00.360 --> 00:08:01.880]  不是隱藏的
[00:08:01.880 --> 00:08:02.800]  對提摩泰來說
[00:08:02.800 --> 00:08:04.920]  他很清楚這份恩賜是甚麼
[00:08:04.920 --> 00:08:06.440]  而按下文
[00:08:06.440 --> 00:08:08.000]  我們繼續理解
[00:08:08.000 --> 00:08:09.280]  保羅有些勸勉
[00:08:09.280 --> 00:08:10.440]  他還未停止
[00:08:10.440 --> 00:08:12.440]  一章八節至十四節
[00:08:12.440 --> 00:08:14.800]  保羅繼續勸勉他甚麼?
[00:08:14.800 --> 00:08:17.120]  我歸納為四個重點
[00:08:17.120 --> 00:08:20.200]  勸勉他不要以為主作見證為恥
[00:08:20.200 --> 00:08:22.880]  並且不要以保羅
[00:08:22.880 --> 00:08:25.400]  為方被囚的保羅
[00:08:25.400 --> 00:08:26.640]  覺得羞恥
[00:08:26.640 --> 00:08:27.640]  他要怎樣呢?
[00:08:27.640 --> 00:08:29.240]  他要靠神的能力
[00:08:29.240 --> 00:08:30.440]  和保羅一起
[00:08:30.440 --> 00:08:31.960]  忍受苦難
[00:08:31.960 --> 00:08:33.000]  第三
[00:08:33.000 --> 00:08:37.320]  要用在基督裡的信心和愛心
[00:08:37.320 --> 00:08:40.520]  守住純正的話語
[00:08:40.520 --> 00:08:43.160]  和神的話有關
[00:08:43.160 --> 00:08:44.400]  和祂的講道有關
[00:08:44.400 --> 00:08:45.720]  和祂的教導有關
[00:08:45.720 --> 00:08:47.960]  第十四節
[00:08:47.960 --> 00:08:52.040]  靠著聖靈緊守從前領受的善道
[00:08:52.040 --> 00:08:54.240]  守住神的道
[00:08:54.240 --> 00:08:56.640]  所以從這些理解下
[00:08:56.640 --> 00:08:58.160]  我們知道
[00:08:58.160 --> 00:09:00.880]  保羅要提摩泰重言的
[00:09:00.880 --> 00:09:02.520]  那份恩賜是甚麼呢?
[00:09:02.520 --> 00:09:03.800]  那份恩賜
[00:09:03.800 --> 00:09:05.720]  是指他帶領教會
[00:09:05.720 --> 00:09:07.880]  牧羊教會的職份
[00:09:07.880 --> 00:09:10.880]  他從主所領受的托福
[00:09:10.880 --> 00:09:13.160]  並且基於這個托福下
[00:09:13.160 --> 00:09:14.720]  他有一份恩賜
[00:09:14.720 --> 00:09:16.280]  他有一份權柄
[00:09:16.280 --> 00:09:18.160]  就是講道
[00:09:18.160 --> 00:09:19.160]  教導
[00:09:19.160 --> 00:09:21.360]  傳遞真理
[00:09:21.360 --> 00:09:23.200]  保羅要提摩泰重言
[00:09:23.200 --> 00:09:25.160]  重新注入活力
[00:09:25.160 --> 00:09:28.280]  為何提摩泰要這樣被鼓勵呢?
[00:09:28.280 --> 00:09:29.960]  當時提摩泰面對的
[00:09:29.960 --> 00:09:30.960]  是甚麼壓力?
[00:09:30.960 --> 00:09:32.560]  是甚麼挑戰呢?
[00:09:32.560 --> 00:09:34.520]  如果剛才開始的時候留心聽
[00:09:34.520 --> 00:09:36.920]  我簡單交代背景的時候也提到
[00:09:36.920 --> 00:09:39.160]  不過想加深大家印象
[00:09:39.160 --> 00:09:41.760]  讓我重新一次跟大家分享
[00:09:41.760 --> 00:09:45.600]  提摩泰當時面對甚麼壓力和挑戰
[00:09:45.600 --> 00:09:48.400]  以他那份托福
[00:09:48.400 --> 00:09:52.120]  或者那份帶領教會的權柄
[00:09:52.120 --> 00:09:54.440]  他傳講真理那份恩賜能力
[00:09:54.440 --> 00:09:56.840]  為何好像弱了或停滯了呢?
[00:09:56.840 --> 00:09:59.720]  甚至是退後呢?
[00:09:59.720 --> 00:10:02.240]  第一 保羅所面對的壓力和挑戰
[00:10:02.240 --> 00:10:05.560]  是來自他個人的性格和年紀地位
[00:10:05.560 --> 00:10:06.920]  抗命之牧師
[00:10:06.920 --> 00:10:10.600]  在他所寫的一本《九型人格》的書裏
[00:10:10.600 --> 00:10:13.760]  他分析聖經裏面的代表人物
[00:10:13.760 --> 00:10:15.880]  其中一個是講路濠仔
[00:10:15.880 --> 00:10:17.640]  就是提摩泰
[00:10:17.640 --> 00:10:19.480]  路濠仔的特徵是
[00:10:19.480 --> 00:10:20.880]  怕醜 怕事
[00:10:20.880 --> 00:10:24.040]  凡事都要循規蹈矩
[00:10:24.040 --> 00:10:26.080]  當他有足夠的安全感的時候
[00:10:26.080 --> 00:10:27.840]  他能夠很忠誠地
[00:10:27.840 --> 00:10:31.400]  為他所服侍的主人和老闆
[00:10:31.400 --> 00:10:33.960]  忠忠誠誠
[00:10:33.960 --> 00:10:35.960]  但因為他的特徵是
[00:10:35.960 --> 00:10:37.480]  怕醜 怕事
[00:10:37.480 --> 00:10:40.200]  所以面對一些壓力和挑戰的時候
[00:10:40.200 --> 00:10:42.280]  他很可能會退縮
[00:10:42.280 --> 00:10:45.000]  事實上 當我們看保羅所寫的書信
[00:10:45.000 --> 00:10:47.000]  的確是處處流露著
[00:10:47.000 --> 00:10:48.480]  提摩泰這些特質
[00:10:48.480 --> 00:10:51.560]  我印象中好像沒有打出來
[00:10:51.560 --> 00:10:53.840]  提摩泰後書二章一節
[00:10:53.840 --> 00:10:55.600]  保羅曾經勸勉提摩泰
[00:10:55.600 --> 00:10:59.040]  在基督耶穌的恩典上要肛強起來
[00:10:59.040 --> 00:11:01.040]  又叫他肛強
[00:11:01.040 --> 00:11:02.680]  哥倫多前書第十六章
[00:11:02.680 --> 00:11:05.680]  保羅寫信給哥倫多教會的書信中提到
[00:11:05.680 --> 00:11:07.800]  如果是提摩泰來
[00:11:07.800 --> 00:11:08.960]  你要留心
[00:11:08.960 --> 00:11:12.680]  叫他在你們那裡毫無懼怕
[00:11:12.680 --> 00:11:16.520]  因為他努力作主的功 好像我一樣
[00:11:16.520 --> 00:11:18.120]  為何要吩咐那些人
[00:11:18.120 --> 00:11:19.600]  提摩泰來到的時候
[00:11:19.600 --> 00:11:20.960]  你叫他不要害怕
[00:11:20.960 --> 00:11:22.360]  代表甚麼
[00:11:22.360 --> 00:11:23.720]  提摩泰害怕
[00:11:23.720 --> 00:11:26.680]  所以你們要機靈地好好接待他
[00:11:26.680 --> 00:11:29.520]  叫他不用害怕
[00:11:29.520 --> 00:11:32.920]  哥倫多前書第十六章第十一節接著
[00:11:32.920 --> 00:11:36.640]  無論誰都不可藐視他
[00:11:36.640 --> 00:11:39.360]  原來哥倫多教會的信徒都會藐視提摩泰
[00:11:39.360 --> 00:11:40.560]  為何要藐視他
[00:11:40.560 --> 00:11:42.560]  很可能和他的年紀有關
[00:11:42.560 --> 00:11:45.160]  所以剛才我們讀提摩泰後書四章
[00:11:45.160 --> 00:11:47.280]  提摩泰前書四章十二節
[00:11:47.280 --> 00:11:49.040]  保羅曾經囑咐他
[00:11:49.040 --> 00:11:52.160]  不可叫人小看你年輕
[00:11:52.160 --> 00:11:55.320]  不可叫人小看你年紀少
[00:11:55.320 --> 00:11:57.200]  究竟提摩泰多少歲呢
[00:11:57.200 --> 00:11:59.080]  我們翻查聖經的人經常都在想
[00:11:59.080 --> 00:12:02.040]  找啊 找也找不到
[00:12:02.040 --> 00:12:03.400]  大概估計吧
[00:12:03.400 --> 00:12:05.280]  不過以前那些估計年輕的
[00:12:05.280 --> 00:12:06.440]  經常都以為十幾歲
[00:12:06.440 --> 00:12:09.640]  所以胡力斯翁團的團份是否還是這段
[00:12:09.640 --> 00:12:11.360]  不可叫人小看你年輕
[00:12:11.360 --> 00:12:14.120]  十幾歲 不可叫人小看你
[00:12:14.120 --> 00:12:16.120]  但原來當時不止十幾歲
[00:12:16.120 --> 00:12:18.320]  有人說提摩泰應該至少二十幾歲
[00:12:18.320 --> 00:12:19.680]  甚至三十幾歲
[00:12:19.680 --> 00:12:21.560]  即四十歲以下都是年輕人
[00:12:21.560 --> 00:12:25.960]  好像新界定的人的年齡分佈
[00:12:25.960 --> 00:12:28.000]  六十歲以下都是年輕人
[00:12:28.000 --> 00:12:30.160]  年輕人 青年人
[00:12:30.160 --> 00:12:35.000]  年輕有甚麼問題呢
[00:12:35.000 --> 00:12:36.120]  年輕本身沒有問題
[00:12:36.120 --> 00:12:38.040]  年輕可以代表一種活力
[00:12:38.040 --> 00:12:40.040]  可以代表有幹勁
[00:12:40.040 --> 00:12:43.200]  但當時提摩泰面對的
[00:12:43.200 --> 00:12:44.160]  他年輕
[00:12:44.160 --> 00:12:48.040]  但他面對的那群人是怎樣的一群人呢
[00:12:48.040 --> 00:12:51.280]  他面對的那群人在教會裏面
[00:12:51.280 --> 00:12:54.480]  他的模樣不止是哥倫多教會
[00:12:54.480 --> 00:12:56.640]  他特別是被保羅所揀選
[00:12:56.640 --> 00:12:59.680]  帶領著以弗所的教會
[00:12:59.680 --> 00:13:00.720]  以弗所的教會是怎樣
[00:13:00.720 --> 00:13:02.320]  我們經常讀以弗所書
[00:13:02.320 --> 00:13:04.640]  保羅寫給以弗所教會信徒的書
[00:13:04.640 --> 00:13:06.800]  通常我們認識的石安團
[00:13:06.800 --> 00:13:09.520]  以弗所書四章二至三者是甚麼
[00:13:09.520 --> 00:13:12.520]  凡事謙虛 溫柔 忍耐
[00:13:12.520 --> 00:13:14.400]  應該還是團份
[00:13:14.400 --> 00:13:16.280]  不是嗎 轉了
[00:13:16.280 --> 00:13:18.520]  所以不懂背 轉了
[00:13:18.520 --> 00:13:21.000]  另外經常讀的是第五章
[00:13:21.000 --> 00:13:23.400]  只是二十二節至二十八節
[00:13:23.400 --> 00:13:24.840]  或者二十二節至三十五節
[00:13:24.840 --> 00:13:26.680]  不過中間抽了幾節出來
[00:13:26.680 --> 00:13:28.240]  在婚禮時會讀
[00:13:28.240 --> 00:13:30.720]  妻子要凡事馴服丈夫
[00:13:30.720 --> 00:13:31.840]  丈夫要愛妻子
[00:13:31.840 --> 00:13:33.200]  好像基督愛教會一樣
[00:13:33.200 --> 00:13:36.080]  其實以弗所書本身是講教會的
[00:13:36.080 --> 00:13:37.560]  是講教會觀的
[00:13:37.560 --> 00:13:38.680]  講地上的教會
[00:13:38.680 --> 00:13:40.800]  怎樣像天上教會一樣敬拜
[00:13:40.800 --> 00:13:42.240]  在中間怎樣合一
[00:13:42.240 --> 00:13:44.280]  但教會裏面為何要講這些呢
[00:13:44.280 --> 00:13:46.920]  就是充滿著各種的人
[00:13:46.920 --> 00:13:49.280]  男女老少 甚麼年紀都有
[00:13:49.280 --> 00:13:51.960]  還有期間 夫妻的關係
[00:13:51.960 --> 00:13:54.400]  不要太目仰他們
[00:13:54.400 --> 00:13:56.040]  男人要愛真倫
[00:13:56.040 --> 00:13:58.760]  女人要保羅提醒他們
[00:13:58.760 --> 00:14:01.680]  不要以正派的裝飾
[00:14:01.680 --> 00:14:04.520]  即是衣著要正正經經地打扮
[00:14:04.520 --> 00:14:07.440]  婦女要尋正學道
[00:14:07.440 --> 00:14:09.960]  有些獨居的寡婦
[00:14:09.960 --> 00:14:11.160]  特別提醒他們
[00:14:11.160 --> 00:14:14.080]  不要容易發動情慾
[00:14:14.080 --> 00:14:16.960]  有些寡婦年輕 懶惰
[00:14:16.960 --> 00:14:19.880]  教會充滿著很多種類的人
[00:14:19.880 --> 00:14:21.400]  提摩泰要目仰他們
[00:14:21.400 --> 00:14:22.840]  還要充滿著另一種人
[00:14:22.840 --> 00:14:24.640]  是假教師
[00:14:24.640 --> 00:14:27.320]  他在教會裏面傳講神的說話
[00:14:27.320 --> 00:14:31.160]  但教的東西和提摩泰是相反的
[00:14:31.160 --> 00:14:32.760]  每次都要敵對他
[00:14:32.760 --> 00:14:34.040]  所以保羅特別提醒他
[00:14:34.040 --> 00:14:35.400]  要守著善道
[00:14:35.400 --> 00:14:38.120]  你適合的東西要繼續堅持
[00:14:38.120 --> 00:14:40.040]  不需要怕那些假的教師
[00:14:40.040 --> 00:14:43.120]  這是提摩泰所面對的壓力
[00:14:43.120 --> 00:14:46.320]  一個外在的壓力來自甚麼呢
[00:14:46.320 --> 00:14:47.720]  不單單是教會裏面
[00:14:47.720 --> 00:14:51.160]  更是來自羅馬的政府
[00:14:51.160 --> 00:14:53.040]  即是外界的逼迫
[00:14:53.040 --> 00:14:54.080]  在第一世紀的時候
[00:14:54.080 --> 00:14:55.920]  基督徒被逼迫
[00:14:55.920 --> 00:14:56.920]  羅馬政府被逼迫
[00:14:56.920 --> 00:14:58.480]  猶太人也被逼迫
[00:14:58.480 --> 00:14:59.400]  羅馬政府被逼迫
[00:14:59.400 --> 00:15:00.560]  我們最記得的是
[00:15:00.560 --> 00:15:01.680]  主考六十四年
[00:15:01.680 --> 00:15:02.960]  尼祿皇帝
[00:15:02.960 --> 00:15:03.880]  他用了一個方法
[00:15:03.880 --> 00:15:05.800]  就是放火燒城
[00:15:05.800 --> 00:15:08.120]  然後冤枉基督徒
[00:15:08.120 --> 00:15:10.280]  所以就抓他們坐牢
[00:15:10.280 --> 00:15:12.480]  保羅為著傳婚的緣故坐牢
[00:15:12.480 --> 00:15:15.440]  其實不少信徒都為著傳婚的緣故坐牢
[00:15:15.440 --> 00:15:16.920]  所以保羅提醒他們
[00:15:16.920 --> 00:15:19.000]  不要以傳婚為恥
[00:15:19.000 --> 00:15:20.720]  為耶穌作見證覺得羞恥
[00:15:20.720 --> 00:15:23.400]  也不要以我這個師父
[00:15:23.400 --> 00:15:25.960]  因著傳婚的緣故坐牢
[00:15:25.960 --> 00:15:27.320]  覺得羞恥
[00:15:27.320 --> 00:15:28.840]  受逼迫有危險的
[00:15:28.840 --> 00:15:29.560]  有困難的
[00:15:29.560 --> 00:15:30.280]  有挑戰的
[00:15:30.280 --> 00:15:32.720]  可能下一個就是提摩泰
[00:15:32.720 --> 00:15:34.400]  面對這些壓力挑戰
[00:15:34.400 --> 00:15:35.880]  還有一個壓力
