
[00:00:00.000 --> 00:00:03.140]  耶穌所愛的十二個門徒
[00:03:19.220 --> 00:03:21.580]  他們就出去上了船
[00:03:21.580 --> 00:03:24.740]  那一夜並沒有打着什麼
[00:03:24.740 --> 00:03:25.900]  這個很清楚
[00:03:25.900 --> 00:03:27.620]  是講到第三次
[00:03:27.620 --> 00:03:29.100]  留意經文的時候
[00:03:29.100 --> 00:03:31.420]  這條經文在哪裏
[00:03:31.420 --> 00:03:33.100]  在加利利湖
[00:03:33.100 --> 00:03:34.940]  《約翰福音》二十章
[00:03:34.940 --> 00:03:37.700]  他們接着是第二章
[00:03:37.700 --> 00:03:39.260]  這些事以後
[00:03:39.260 --> 00:03:41.540]  即是說他們見過兩次耶穌復活
[00:03:41.540 --> 00:03:44.980]  在耶路撒冷復活之後
[00:03:44.980 --> 00:03:46.220]  第三次復活的時候
[00:03:46.220 --> 00:03:47.220]  竟然在什麼
[00:03:47.220 --> 00:03:48.580]  在加利利湖
[00:03:48.580 --> 00:03:50.740]  加利利湖距離耶路撒冷多少
[00:03:50.740 --> 00:03:52.780]  是一百公里
[00:03:52.780 --> 00:03:54.820]  是一百公里
[00:03:54.820 --> 00:03:59.300]  即是等於現在來回機場是兩次半
[00:03:59.300 --> 00:04:01.620]  爲什麼他看到耶穌兩次復活之後
[00:04:01.620 --> 00:04:02.980]  竟然回到他鄉下
[00:04:02.980 --> 00:04:04.380]  聖經告訴他
[00:04:04.380 --> 00:04:06.220]  打漁
[00:04:06.220 --> 00:04:08.060]  一個事實
[00:04:08.060 --> 00:04:09.420]  復活曾經經歷過
[00:04:09.420 --> 00:04:13.180]  不過他們以爲可能是
[00:04:13.180 --> 00:04:15.700]  一些復生的情況
[00:04:15.700 --> 00:04:17.420]  所以他離開了之後
[00:04:17.420 --> 00:04:18.300]  按照聖經說
[00:04:18.300 --> 00:04:20.620]  耶穌四十天就昇天
[00:04:20.620 --> 00:04:23.500]  我不知道由他們兩次顯現的時候
[00:04:23.500 --> 00:04:25.020]  到他們第三次顯現的時候
[00:04:25.020 --> 00:04:25.740]  相隔多少
[00:04:25.740 --> 00:04:29.700]  但我最少想起碼有七天或者十天
[00:04:29.700 --> 00:04:31.580]  他們在耶路撒冷一路等着
[00:04:31.580 --> 00:04:33.140]  不知的時候
[00:04:33.140 --> 00:04:34.380]  又肚子餓
[00:04:34.380 --> 00:04:35.660]  又需要生活
[00:04:35.660 --> 00:04:36.860]  又沒有錢
[00:04:36.860 --> 00:04:38.900]  又沒有人當中
[00:04:38.900 --> 00:04:40.740]  他們只有一個方法
[00:04:40.740 --> 00:04:42.460]  就是回到什麼
[00:04:42.460 --> 00:04:44.260]  回到家裏
[00:04:44.260 --> 00:04:46.300]  所以我相信這七個人
[00:04:46.300 --> 00:04:48.540]  都是漁夫來的
[00:04:48.540 --> 00:04:50.540]  而且在當中裏面
[00:04:50.540 --> 00:04:51.580]  他們回去
[00:04:51.580 --> 00:04:53.580]  聖經指的是打漁
[00:04:53.580 --> 00:04:55.100]  代表什麼呢
[00:04:55.100 --> 00:04:57.260]  他們的生命很失望
[00:04:57.260 --> 00:04:59.420]  下一章
[00:04:59.420 --> 00:05:00.700]  其實這七個門徒
[00:05:00.700 --> 00:05:01.660]  大家看到
[00:05:01.660 --> 00:05:04.020]  彼得是很衝動自信
[00:05:04.020 --> 00:05:05.940]  當耶穌說
[00:05:05.940 --> 00:05:07.340]  在他釘之前
[00:05:07.340 --> 00:05:08.860]  他會出賣他的時候
[00:05:08.860 --> 00:05:09.980]  他真的好像說
[00:05:09.980 --> 00:05:10.900]  耶穌我真的爲你死
[00:05:10.900 --> 00:05:12.380]  所以當耶穌被人抓的時候
[00:05:12.380 --> 00:05:15.660]  他就削了人的耳朵下來
[00:05:15.660 --> 00:05:16.820]  他以爲一樣的
[00:05:16.820 --> 00:05:18.820]  耶穌可以救以色列
[00:05:18.820 --> 00:05:21.020]  多瑪是信心軟弱的人
[00:05:21.020 --> 00:05:22.140]  他跟從耶穌的時候
[00:05:22.140 --> 00:05:23.260]  可能建立他
[00:05:23.260 --> 00:05:25.020]  好像也是彼得的想法
[00:05:25.020 --> 00:05:25.900]  可以救以色列
[00:05:25.900 --> 00:05:27.420]  但是地界主義
[00:05:27.420 --> 00:05:28.420]  所以說耶穌
[00:05:28.420 --> 00:05:30.380]  加尼裏有什麼好東西出
[00:05:30.380 --> 00:05:31.420]  是很本位
[00:05:31.420 --> 00:05:32.460]  等於我們教會里面
[00:05:32.460 --> 00:05:34.940]  只想燒酒不想其他東西
[00:05:34.940 --> 00:05:36.740]  還有雅各和約翰
[00:05:36.740 --> 00:05:38.820]  這個就是西比泰的兒子
[00:05:38.820 --> 00:05:41.340]  當耶穌臨昇天沒多久的時候
[00:05:41.340 --> 00:05:42.500]  就是受死的時候
[00:05:42.500 --> 00:05:44.140]  他找個媽媽來和耶穌說
[00:05:44.140 --> 00:05:44.820]  喂
[00:05:44.820 --> 00:05:45.780]  有一天昇天
[00:05:45.780 --> 00:05:46.900]  我的兩個兒子
[00:05:46.900 --> 00:05:48.900]  一個做左上一個做右上
[00:05:48.900 --> 00:05:52.060]  基本上他以爲耶穌是救他們
[00:05:52.060 --> 00:05:53.820]  是一個政治的體系
[00:05:53.820 --> 00:05:55.300]  另外兩個門徒我們不知道
[00:05:55.300 --> 00:05:57.540]  不過按着他回去釣魚的時候
[00:05:57.540 --> 00:06:00.500]  我大概猜是安德烈和腓力
[00:06:00.500 --> 00:06:02.940]  因爲腓力是彈射信耶穌的
[00:06:02.940 --> 00:06:07.340]  在加尼裏湖邊呼召他們
[00:06:07.340 --> 00:06:10.060]  這七個人
[00:06:10.060 --> 00:06:12.300]  本來就是漁夫
[00:06:12.300 --> 00:06:13.900]  他們跟了耶穌之後
[00:06:13.900 --> 00:06:16.780]  以爲耶穌能夠給他們一個屬靈上
[00:06:16.780 --> 00:06:21.100]  或者是肉身上角度上救以色列
[00:06:21.100 --> 00:06:24.380]  這個是他們的夢想
[00:06:24.380 --> 00:06:26.540]  不過夢想破滅了
[00:06:26.540 --> 00:06:28.180]  所以他回來打魚
[00:06:28.180 --> 00:06:29.100]  你有什麼夢想
[00:06:29.100 --> 00:06:30.380]  下一張part point
[00:06:30.380 --> 00:06:32.220]  最近收到一張這樣的廣告
[00:06:32.220 --> 00:06:34.780]  如果你有這家銀行的應該和我收到這張廣告
[00:06:34.780 --> 00:06:36.780]  有沒有人有這張廣告見過的
[00:06:36.780 --> 00:06:38.300]  舉下手
[00:06:38.300 --> 00:06:39.420]  都沒有這家銀行啊
[00:06:39.420 --> 00:06:40.780]  很大哦
[00:06:40.780 --> 00:06:42.380]  爲什麼只寄給我呢
[00:06:42.380 --> 00:06:43.020]  OK
[00:06:43.020 --> 00:06:43.780]  可能比較大
[00:06:43.780 --> 00:06:45.380]  這個叫smart大計劃
[00:06:45.380 --> 00:06:47.500]  有些夢想可能在你當中
[00:06:47.500 --> 00:06:47.940]  結婚
[00:06:47.940 --> 00:06:49.980]  有沒有人結婚的
[00:06:49.980 --> 00:06:51.260]  可能五臺後
[00:06:51.260 --> 00:06:52.860]  裝修
[00:06:52.860 --> 00:06:53.660]  生BB
[00:06:53.660 --> 00:06:54.660]  買車
[00:06:54.660 --> 00:06:56.140]  讀master
[00:06:56.140 --> 00:06:57.900]  開咖啡店
[00:06:57.900 --> 00:06:59.300]  或者你可以加加加很多
[00:06:59.300 --> 00:07:00.900]  你可能沒錢
[00:07:00.900 --> 00:07:02.540]  不過如果這些的情況
[00:07:02.540 --> 00:07:03.900]  當你信了耶穌之後
[00:07:03.900 --> 00:07:06.460]  這些夢想一一都實現不了
[00:07:06.460 --> 00:07:08.500]  你會不會有些失望
[00:07:08.500 --> 00:07:12.700]  可能你有些失望
[00:07:12.700 --> 00:07:14.380]  就好像彼得一樣
[00:07:14.380 --> 00:07:16.260]  不過今天想告訴你
[00:07:16.260 --> 00:07:19.020]  當我們會有失望的時候
[00:07:19.020 --> 00:07:21.100]  耶穌有個方法
[00:07:21.100 --> 00:07:22.420]  耶穌的方法
[00:07:22.420 --> 00:07:23.700]  就是當我們在失望的時候
[00:07:23.700 --> 00:07:25.020]  有雄心壯志
[00:07:25.020 --> 00:07:26.020]  遇到雄心壯志
[00:07:26.020 --> 00:07:27.940]  剛纔一堆的都是雄心壯志
[00:07:27.940 --> 00:07:28.940]  一一你想想
[00:07:28.940 --> 00:07:31.220]  如果你是二十歲的人的時候信耶穌
[00:07:31.220 --> 00:07:32.420]  到今時今日
[00:07:32.420 --> 00:07:34.220]  好像我這樣五十歲
[00:07:34.220 --> 00:07:35.940]  想結婚沒結婚
[00:07:35.940 --> 00:07:37.900]  想裝修又沒屋
[00:07:37.900 --> 00:07:39.540]  想生BB沒結婚
[00:07:39.540 --> 00:07:41.260]  就算生了多少婚
[00:07:41.260 --> 00:07:42.620]  都沒BB的時候
[00:07:42.620 --> 00:07:44.620]  單車啊單車都買不了
[00:07:44.620 --> 00:07:45.580]  讀MASTER
[00:07:45.580 --> 00:07:46.820]  什麼都讀不了
[00:07:46.820 --> 00:07:49.740]  開咖啡店
[00:07:49.740 --> 00:07:51.420]  不過裝修鋪都沒
[00:07:51.420 --> 00:07:54.340]  你會不會有一些喪志
[00:07:54.340 --> 00:07:56.220]  耶穌啊叫人得生命
[00:07:56.220 --> 00:07:57.500]  得到更豐盛
[00:07:57.500 --> 00:07:59.780]  我信你三十年了
[00:07:59.780 --> 00:08:01.900]  單車都沒一架
[00:08:01.900 --> 00:08:04.100]  你會怎麼看
[00:08:04.100 --> 00:08:05.980]  所以你不要怪彼得
[00:08:05.980 --> 00:08:08.020]  這七個的愚婦
[00:08:08.020 --> 00:08:09.660]  他很實際他要喫飯
[00:08:09.660 --> 00:08:11.060]  所以他回去打熱
[00:08:11.060 --> 00:08:12.980]  不過聖經剛纔說得很好
[00:08:12.980 --> 00:08:14.500]  他們回去打雨
[00:08:14.500 --> 00:08:17.700]  一條雨都打不到
[00:08:17.700 --> 00:08:19.340]  說什麼給我們聽
[00:08:19.340 --> 00:08:21.100]  不要用自己的方法
[00:08:21.100 --> 00:08:23.100]  縱然你信了耶穌三十年
[00:08:23.100 --> 00:08:25.140]  這些計劃完全沒有
[00:08:25.140 --> 00:08:27.780]  黑白谷書告訴我們一句很重要
[00:08:27.780 --> 00:08:29.940]  縱然無花果是不發旺
[00:08:29.940 --> 00:08:31.780]  桃桃是不結果
[00:08:31.780 --> 00:08:33.340]  所有什麼都沒有
[00:08:33.340 --> 00:08:35.460]  但然而要因有耶和爲起落
[00:08:35.460 --> 00:08:36.580]  AMEN
[00:08:36.580 --> 00:08:39.900]  今天你和李嘉誠分別在哪裏
[00:08:39.900 --> 00:08:42.740]  李嘉誠死了就死啊
[00:08:42.740 --> 00:08:45.020]  你死了有豐盛的生命啊
[00:08:45.020 --> 00:08:46.140]  OK
[00:08:46.140 --> 00:08:47.860]  最近有時候我跑步呢
[00:08:47.860 --> 00:08:49.580]  我就想起一句話
[00:08:49.580 --> 00:08:51.820]  這些是額外廣告
[00:08:51.820 --> 00:08:53.460]  爲什麼耶穌說天地廢去
[00:08:53.460 --> 00:08:55.860]  我的話不廢去呢
[00:08:55.860 --> 00:08:57.300]  我就想爲什麼呢
[00:08:57.300 --> 00:08:58.580]  都是想的
[00:08:58.580 --> 00:08:59.860]  想想就豐富
[00:08:59.860 --> 00:09:02.340]  原來我昇天裏面升到天堂裏面
[00:09:02.340 --> 00:09:05.020]  我就想天堂也有門牌吧
[00:09:05.020 --> 00:09:07.140]  那我哪間屋呢
[00:09:07.140 --> 00:09:09.140]  哦最熟悉的就和大家
[00:09:09.140 --> 00:09:10.460]  《約翰福音》三章十六節
[00:09:10.460 --> 00:09:11.700]  神愛世人
[00:09:11.700 --> 00:09:12.900]  這間是神愛世人哦
[00:09:12.900 --> 00:09:13.780]  我認識的哦
[00:09:13.780 --> 00:09:14.540]  《約翰福音》三章十六節
[00:09:14.540 --> 00:09:15.380]  就是黑門
[00:09:15.380 --> 00:09:16.540]  這是什麼
[00:09:16.540 --> 00:09:18.100]  我那時候讀的經文
[00:09:18.100 --> 00:09:19.940]  耶穌說好那你就進來吧
[00:09:19.940 --> 00:09:21.100]  我就進來
[00:09:21.100 --> 00:09:22.020]  那你會不會常常起落
[00:09:22.020 --> 00:09:24.100]  哎呀常常起落是什麼呢
[00:09:24.100 --> 00:09:25.380]  就是
[00:09:25.380 --> 00:09:26.740]  《肥牛比書》四章四節呢
[00:09:26.740 --> 00:09:28.220]  哇這個閘很大
[00:09:28.220 --> 00:09:29.500]  不過進不去
[00:09:29.500 --> 00:09:31.180]  不認識密碼
[00:09:31.180 --> 00:09:31.820]  常常起落
[00:09:31.820 --> 00:09:34.260]  第幾章啊《肥牛比書》
[00:09:34.260 --> 00:09:35.140]  在《肥牛比書》啊
[00:09:35.140 --> 00:09:35.620]  我不知道啊
[00:09:35.620 --> 00:09:36.460]  那就沒有了
[00:09:36.460 --> 00:09:38.220]  所以如果所有大部分人
[00:09:38.220 --> 00:09:40.020]  應該回到天堂有屋住的
[00:09:40.020 --> 00:09:40.660]  就住哪一間
[00:09:40.660 --> 00:09:42.100]  住大宅通鋪
[00:09:42.100 --> 00:09:43.260]  《約翰福音》三章十六節
[00:09:43.260 --> 00:09:44.580]  所以記住
[00:09:44.580 --> 00:09:45.860]  越記得經文越多
[00:09:45.860 --> 00:09:46.820]  你的屋越多
[00:09:46.820 --> 00:09:48.340]  OK
[00:09:48.340 --> 00:09:50.020]  有行宮的嘛
[00:09:50.020 --> 00:09:51.940]  所以我覺得這個都挺好玩的
[00:09:51.940 --> 00:09:53.460]  因爲天地廢許嘛
[00:09:53.460 --> 00:09:54.660]  我說不廢許嘛
[00:09:54.660 --> 00:09:56.700]  OK
[00:09:56.700 --> 00:09:58.460]  我覺得其中這個想法都挺對的
[00:09:58.460 --> 00:09:59.420]  挺好玩的
[00:09:59.420 --> 00:10:01.660]  所以越記得聖經多的人
[00:10:01.660 --> 00:10:03.780]  是真的在神有祝福的
[00:10:03.780 --> 00:10:04.780]  所以弟兄姐妹們
[00:10:04.780 --> 00:10:05.540]  努力看聖經
[00:10:05.540 --> 00:10:07.220]  不是爲了天上的大宅
[00:10:07.220 --> 00:10:08.220]  如果真是對的
[00:10:08.220 --> 00:10:08.780]  我猜得到的
[00:10:08.780 --> 00:10:10.020]  又厲害的
[00:10:10.020 --> 00:10:11.380]  那也沒錯啊
[00:10:11.380 --> 00:10:11.940]  好不好
[00:10:11.940 --> 00:10:12.460]  OK
[00:10:12.460 --> 00:10:13.380]  可能都是有的
[00:10:13.380 --> 00:10:15.460]  好 回到我這裏
[00:10:15.460 --> 00:10:17.860]  耶穌在當中
[00:10:17.860 --> 00:10:19.660]  祂的話是很大的鼓勵
[00:10:19.660 --> 00:10:21.220]  所以下一次
[00:10:21.220 --> 00:10:22.100]  第二大段
[00:10:22.100 --> 00:10:22.780]  就是洗的段落
[00:10:22.780 --> 00:10:24.940]  就是耶穌的體恤
[00:10:24.940 --> 00:10:27.540]  當他們徹夜打魚的時候
[00:10:27.540 --> 00:10:29.780]  一條魚都打不到
[00:10:29.780 --> 00:10:31.020]  我想問
[00:10:31.020 --> 00:10:33.060]  在這個蒙太奇的電影的時候
[00:10:33.060 --> 00:10:36.060]  這羣人回去了打魚
[00:10:36.060 --> 00:10:39.780]  耶穌在哪裏
[00:10:39.780 --> 00:10:41.780]  耶穌在哪裏
[00:10:41.780 --> 00:10:43.700]  你看着就知道了
[00:10:43.700 --> 00:10:44.980]  我想問一件事
[00:10:44.980 --> 00:10:46.140]  當我們的計劃
[00:10:46.140 --> 00:10:47.300]  我們的夢想
[00:10:47.300 --> 00:10:50.020]  完全都好像沒有一些顯現的時候
[00:10:50.020 --> 00:10:52.700]  耶穌在哪裏
[00:10:52.700 --> 00:10:54.940]  大家記得《腳印》這個故事嗎
[00:10:54.940 --> 00:10:56.260]  我不說了
[00:10:56.260 --> 00:10:58.060]  耶穌在我們最困難的時候在哪裏
[00:10:58.060 --> 00:10:59.140]  《腳印》告訴我們
[00:10:59.140 --> 00:11:00.420]  耶穌就在那裏
[00:11:00.420 --> 00:11:01.020]  OK
[00:11:01.020 --> 00:11:02.260]  好 我們看看
[00:11:02.260 --> 00:11:04.780]  當他們幻想
[00:11:04.780 --> 00:11:06.540]  夢想破滅的時候
[00:11:06.540 --> 00:11:09.380]  耶穌卻很體恤他們
[00:11:09.380 --> 00:11:11.260]  我想讀這篇經文的時候
[00:11:11.260 --> 00:11:13.060]  我想大家做父母的
[00:11:13.060 --> 00:11:15.460]  有個心再回來的經文
[00:11:15.460 --> 00:11:16.820]  或者做牧者
[00:11:16.820 --> 00:11:19.060]  你想想如果你照顧一個兒子
[00:11:19.060 --> 00:11:22.820]  你將所有的積蓄都給了他去外國讀書
[00:11:22.820 --> 00:11:25.060]  三年至五年他回來
[00:11:25.060 --> 00:11:27.220]  又不孝順你 又頂你
[00:11:27.220 --> 00:11:29.660]  你會怎樣
[00:11:29.660 --> 00:11:30.660]  一下子就回來
[00:11:30.660 --> 00:11:32.500]  壞人一腳踢你
[00:11:32.500 --> 00:11:35.220]  這個是血氣
[00:11:35.220 --> 00:11:37.620]  你不會說兒子擁抱你了
[00:11:37.620 --> 00:11:38.780]  你真的太辛苦了
[00:11:38.780 --> 00:11:40.700]  用光了我生命的積蓄
[00:11:40.700 --> 00:11:42.180]  但我仍然愛你
[00:11:42.180 --> 00:11:43.100]  會不會啊
[00:11:43.100 --> 00:11:44.500]  會
[00:11:44.500 --> 00:11:47.420]  不過難一點
[00:11:47.420 --> 00:11:50.940]  你想想耶穌用了三年去訓練他們
[00:11:50.940 --> 00:11:53.300]  他竟然打語去
[00:11:53.300 --> 00:11:56.700]  如果耶穌在第三次復活顯現的時候
[00:11:56.700 --> 00:11:57.940]  他竟然告訴你
[00:11:57.940 --> 00:12:00.700]  我爲你們的生命僅傾倒
[00:12:00.700 --> 00:12:03.860]  在耶路撒冷第一次和你們復活顯現
[00:12:03.860 --> 00:12:07.380]  第二次維多多瑪園再顯現給你戳一戳手指
[00:12:07.380 --> 00:12:11.980]  竟然你們走一百公里回去打語
[00:12:11.980 --> 00:12:14.220]  你們做什麼啊
[00:12:14.220 --> 00:12:16.020]  這個人的血氣
[00:12:16.020 --> 00:12:17.260]  不過聖經告訴我
[00:12:17.260 --> 00:12:18.460]  耶穌不是這樣
[00:12:18.460 --> 00:12:20.340]  耶穌知道人性的需要
[00:12:20.340 --> 00:12:22.340]  所以看看這個經文好嗎
[00:12:22.340 --> 00:12:23.100]  好
[00:12:23.100 --> 00:12:25.540]  《約翰福音》21章4到14節
[00:12:25.540 --> 00:12:27.060]  耶穌的體恤一起讀
[00:12:27.060 --> 00:12:28.500]  OK 一二三來
[00:12:28.500 --> 00:12:30.140]  天將亮的時候
[00:12:30.140 --> 00:12:32.300]  耶穌站在岸上
[00:12:32.300 --> 00:12:34.780]  門徒卻不知道是耶穌
[00:12:34.780 --> 00:12:36.660]  耶穌就對他們說
[00:12:36.660 --> 00:12:39.780]  小子 你們喫的有沒有
[00:12:39.780 --> 00:12:41.820]  他們說 沒有
[00:12:41.820 --> 00:12:43.900]  耶穌說 你們餓不餓
[00:12:43.900 --> 00:12:47.060]  但若說你有飲就有飲得着
[00:12:47.060 --> 00:12:49.220]  飯不如茶 飯不如水
[00:12:49.220 --> 00:12:50.820]  你們喫的有沒有
[00:12:50.820 --> 00:12:53.260]  你們喫的有沒有
[00:12:53.260 --> 00:12:55.860]  耶穌所愛的那門徒
[00:12:55.860 --> 00:12:57.100]  對彼得說
[00:12:57.100 --> 00:13:00.740]  施主 那時西門彼得赤着身子
[00:13:00.740 --> 00:13:02.220]  一聽見施主
[00:13:02.220 --> 00:13:04.060]  就束上一件外衣
[00:13:04.060 --> 00:13:05.580]  挑在海里
[00:13:05.580 --> 00:13:06.780]  其餘的門徒
[00:13:06.780 --> 00:13:07.940]  離岸不遠
[00:13:07.940 --> 00:13:09.340]  約有二百爪
[00:13:09.340 --> 00:13:10.780]  一爪即是尺半
[00:13:10.780 --> 00:13:12.300]  在小船上
[00:13:12.300 --> 00:13:14.900]  把那網魚拉過來
[00:13:14.900 --> 00:13:16.220]  他們上了岸
[00:13:16.220 --> 00:13:18.660]  就看見那裏有炭火
[00:13:18.660 --> 00:13:20.460]  上面有魚
[00:13:20.460 --> 00:13:21.860]  又有餅
[00:13:21.860 --> 00:13:23.300]  耶穌對他們說
[00:13:23.300 --> 00:13:27.020]  把剛纔打的魚拿幾條來
[00:13:27.020 --> 00:13:30.140]  西門彼得就去
[00:13:30.140 --> 00:13:32.340]  把網拉到岸上
[00:13:32.340 --> 00:13:35.140]  那網滿了大魚
[00:13:35.140 --> 00:13:37.820]  一共有一百五十三條
[00:13:37.820 --> 00:13:39.380]  魚雖這麼多
[00:13:39.380 --> 00:13:41.140]  網卻沒有破
[00:13:41.140 --> 00:13:42.140]  耶穌說
[00:13:42.140 --> 00:13:43.980]  你們來喫早飯
[00:13:43.980 --> 00:13:46.460]  門徒中沒有一個敢問他
[00:13:46.460 --> 00:13:47.700]  你是誰
[00:13:47.700 --> 00:13:49.660]  因爲知道是主
[00:13:49.660 --> 00:13:51.820]  耶穌就拿了餅來
[00:13:51.820 --> 00:13:53.300]  和魚給他們
[00:13:53.300 --> 00:13:55.380]  耶穌從死裏復活以後
[00:13:55.380 --> 00:13:58.980]  向門徒顯然這是第三次
[00:13:58.980 --> 00:14:00.340]  這個剛纔受至尊讀過
[00:14:00.340 --> 00:14:02.540]  在蒙太奇
[00:14:02.540 --> 00:14:04.620]  這件事發生什麼事呢
