
[00:00:00.000 --> 00:00:04.860]  我說的不單止是香港有一個歌星
[00:02:52.240 --> 00:02:55.960]  這麼多人性的殘忍裏面
[00:02:55.960 --> 00:02:58.400]  我們人仍然能夠存在
[00:02:58.400 --> 00:03:00.640]  我們今天藉着我們的科技
[00:03:00.640 --> 00:03:03.320]  我們將這個世界的環境搞到
[00:03:03.320 --> 00:03:06.400]  是根本是不可能的了
[00:03:06.400 --> 00:03:10.280]  已經過了人能夠去修補的了
[00:03:10.280 --> 00:03:11.480]  但是我們走出去
[00:03:11.480 --> 00:03:14.760]  我們仍然沒有被加碼射線射死
[00:03:14.760 --> 00:03:17.880]  還沒有被灼熟炒成爲
[00:03:17.880 --> 00:03:22.560]  灼大蝦 灼生蝦
[00:03:22.560 --> 00:03:24.200]  我們還沒有
[00:03:24.200 --> 00:03:30.840]  我們今天那種只顧成果不顧後果的文化
[00:03:30.840 --> 00:03:33.240]  我們那種貪婪
[00:03:33.240 --> 00:03:35.960]  我們的世界本來就不可以活了
[00:03:35.960 --> 00:03:39.160]  本來早就已經崩潰了
[00:03:39.160 --> 00:03:44.760]  但是在這麼多的這些不可能的裏面
[00:03:44.760 --> 00:03:51.840]  我們的世界仍然是我們的家裏
[00:03:51.840 --> 00:03:56.360]  除了這個家主的努力經營
[00:03:56.360 --> 00:04:00.560]  暗暗的保護和不斷的支持
[00:04:00.560 --> 00:04:02.240]  你怎麼去解釋啊
[00:04:02.240 --> 00:04:07.000]  所以我們可不可以將這個弊子的比喻倒轉來讀啊
[00:04:07.000 --> 00:04:09.320]  就說搞到今天這個情況
[00:04:09.320 --> 00:04:12.880]  很多人都以爲我們這個世界是屬於撒旦的情況
[00:04:12.880 --> 00:04:21.440]  在撒旦也都已經是光天化日之下來殺弊子的時代
[00:04:21.440 --> 00:04:22.560]  我們能不能夠這麼說
[00:04:22.560 --> 00:04:27.920]  我們的耶穌基督晚上都走來
[00:04:27.920 --> 00:04:30.720]  殺上很多很多的墨子
[00:04:30.720 --> 00:04:35.800]  叫我們這個世界不知變成爲一個弊子田
[00:04:35.800 --> 00:04:39.000]  它仍然是墨子多於弊子
[00:04:39.000 --> 00:04:44.520]  仍然是一個墨田來的
[00:04:44.520 --> 00:04:48.960]  善的力量從來沒有放棄過
[00:04:48.960 --> 00:04:56.160]  也從來沒有失敗過在惡的力量之下
[00:04:56.160 --> 00:04:57.840]  第二方面我們要看
[00:04:57.840 --> 00:05:03.400]  這個墨子和弊子一起生長的田地
[00:05:03.400 --> 00:05:06.040]  不單止是指這個世界
[00:05:06.040 --> 00:05:12.040]  也都是指我們這個教會
[00:05:12.040 --> 00:05:15.080]  我們記得這個比喻
[00:05:15.080 --> 00:05:18.400]  爲什麼是耶穌要說的
[00:05:18.400 --> 00:05:21.640]  就說當時那些門徒見到
[00:05:21.640 --> 00:05:26.400]  在這麼多的宗教羣體裏面
[00:05:26.400 --> 00:05:35.840]  他們都是有一個要求那些人可以守住一個純正的高尚的道德的標準
[00:05:35.840 --> 00:05:39.600]  這一種的宗教羣體
[00:05:39.600 --> 00:05:43.280]  所以他們就盼望耶穌可以清理門戶
[00:05:43.280 --> 00:05:47.480]  能夠成立一個是純全的
[00:05:47.480 --> 00:05:51.640]  是聖潔的一個這樣的羣體
[00:05:51.640 --> 00:05:53.760]  正因爲這樣他就問耶穌
[00:05:53.760 --> 00:05:58.640]  問那個田主可不可以把弊子拔出來
[00:05:58.640 --> 00:06:00.760]  耶穌說不可以
[00:06:00.760 --> 00:06:04.080]  因爲恐怕當你拔這個弊子的時候
[00:06:04.080 --> 00:06:07.080]  你就會傷害了那些墨子
[00:06:07.080 --> 00:06:11.880]  因爲第一弊子和墨子不是那麼容易認
[00:06:11.880 --> 00:06:14.720]  很多時候我們以爲的弊子
[00:06:14.720 --> 00:06:19.400]  很可能只是一個營養不良的墨子
[00:06:19.400 --> 00:06:21.440]  它不是弊子
[00:06:21.440 --> 00:06:25.080]  第二在生命的關係裏面
[00:06:25.080 --> 00:06:29.760]  弊子和墨子的根不再容易分開
[00:06:29.760 --> 00:06:32.160]  它已經糾線在一起
[00:06:32.160 --> 00:06:34.800]  當你拔這個弊子
[00:06:34.800 --> 00:06:39.320]  你就會連這個墨子都傷害了
[00:06:39.320 --> 00:06:43.040]  我們基督徒最難接受的是什麼
[00:06:43.040 --> 00:06:52.600]  我們最難接受的就是教會里面都有弊子嗎
[00:06:52.600 --> 00:06:55.160]  很多時候我們不想接受
[00:06:55.160 --> 00:06:59.120]  但是當這個弊子在那裏長長長長出來
[00:06:59.120 --> 00:07:01.400]  突過了那個墨子的時候
[00:07:01.400 --> 00:07:05.400]  這個就是我們很多時候說教會有醜聞
[00:07:05.400 --> 00:07:09.960]  和醜聞是被曝光的時候
[00:07:09.960 --> 00:07:13.280]  是我們教會最難接受的
[00:07:13.280 --> 00:07:20.840]  香港教會一而再在這些教會醜聞裏面曝光
[00:07:20.840 --> 00:07:25.240]  我們教會一而再受損害
[00:07:25.240 --> 00:07:26.720]  原因是什麼
[00:07:26.720 --> 00:07:33.360]  原因是我們不肯接受教會都是一個量有不齊
[00:07:33.360 --> 00:07:36.480]  有墨子也有弊子的一個困執
[00:07:36.480 --> 00:07:38.360]  我們不可以接受的就是
[00:07:38.360 --> 00:07:41.480]  有一天這個弊子是會長出來
[00:07:41.480 --> 00:07:42.800]  突了個頭出來
[00:07:42.800 --> 00:07:44.720]  他是弊子一定會突出個頭來
[00:07:44.720 --> 00:07:48.920]  不是因爲他被曝光所以是醜聞
[00:07:48.920 --> 00:07:52.520]  是因爲他是醜聞他一定會被曝光
[00:07:52.520 --> 00:07:54.840]  我們將那個邏輯倒轉了
[00:07:54.840 --> 00:07:58.640]  就出現了一被曝光之後
[00:07:58.640 --> 00:07:59.800]  我們忍受不了
[00:07:59.800 --> 00:08:01.640]  有些人就因爲這樣
[00:08:01.640 --> 00:08:07.840]  憤怒之下不再回教會
[00:08:07.840 --> 00:08:09.320]  所以在我們今天
[00:08:09.320 --> 00:08:12.920]  我們一定要睜眼看一個事實
[00:08:12.920 --> 00:08:17.120]  不要讓這個事實逼近我們的眼的時候
[00:08:17.120 --> 00:08:23.560]  連我們的信心都被它逼連
[00:08:23.560 --> 00:08:26.080]  那個事實是什麼
[00:08:26.080 --> 00:08:27.040]  那個事實就是說
[00:08:27.040 --> 00:08:31.160]  不單止在信徒當中是有弊子
[00:08:31.160 --> 00:08:34.200]  在牧師當中有弊子
[00:08:34.200 --> 00:08:35.280]  我們說今天
[00:08:35.280 --> 00:08:38.120]  我們甚至可以說不是用來指名道姓
[00:08:38.120 --> 00:08:41.360]  不是用來暗示什麼
[00:08:41.360 --> 00:08:43.000]  主教院
[00:08:43.000 --> 00:08:45.240]  甚至到
[00:08:45.240 --> 00:08:48.000]  在教宗的層次裏面
[00:08:48.000 --> 00:08:49.760]  起碼在歷史裏面告訴我們
[00:08:49.760 --> 00:08:56.600]  都是弊子和墨子相雜的
[00:08:56.600 --> 00:09:00.960]  我們一定要接受這個人性的事實
[00:09:00.960 --> 00:09:03.720]  那個事實就是說
[00:09:03.720 --> 00:09:05.160]  沒有一個地方
[00:09:05.160 --> 00:09:07.200]  更加不可能是教會
[00:09:07.200 --> 00:09:11.160]  會是全然是墨子的
[00:09:11.160 --> 00:09:14.400]  這個是我們裏面的渴求
[00:09:14.400 --> 00:09:15.800]  是我們的訴求
[00:09:15.800 --> 00:09:17.040]  是我們盼望
[00:09:17.040 --> 00:09:21.240]  我們盼望宗教團體是一片的良田
[00:09:21.240 --> 00:09:25.040]  只有墨子沒有弊子
[00:09:25.040 --> 00:09:27.760]  那個真實又是殘酷的事實就是說
[00:09:27.760 --> 00:09:29.120]  不可能
[00:09:29.120 --> 00:09:32.720]  一定是弊子和墨子是相關的
[00:09:32.720 --> 00:09:36.400]  讓我們看三個聖經事實
[00:09:36.400 --> 00:09:39.240]  十二個門徒裏面
[00:09:39.240 --> 00:09:41.480]  有一個猶大
[00:09:41.480 --> 00:09:43.920]  耶穌有沒有將他一早拉出來
[00:09:43.920 --> 00:09:44.560]  沒有
[00:09:44.560 --> 00:09:47.800]  耶穌知不知道誰是猶大
[00:09:47.800 --> 00:09:50.840]  耶穌知道
[00:09:50.840 --> 00:09:52.560]  雖然門徒不知道
[00:09:52.560 --> 00:09:54.840]  耶穌知道
[00:09:54.840 --> 00:09:55.960]  事實上
[00:09:55.960 --> 00:09:57.440]  耶穌的意思是說
[00:09:57.440 --> 00:10:00.280]  不到最後一刻
[00:10:00.280 --> 00:10:04.640]  這個弊子都不可以被定罪
[00:10:04.640 --> 00:10:09.440]  斷絕一切迴轉的機會
[00:10:09.440 --> 00:10:12.640]  但是當時間過了
[00:10:12.640 --> 00:10:14.760]  他知道再沒有機會的時候
[00:10:14.760 --> 00:10:16.240]  他就只能夠對他說
[00:10:16.240 --> 00:10:19.840]  你要做的你快點去做
[00:10:19.840 --> 00:10:23.000]  然後我們回顧看一看舊約
[00:10:23.000 --> 00:10:25.600]  記得羅亞方舟嗎
[00:10:25.600 --> 00:10:27.920]  羅亞方舟裏面
[00:10:27.920 --> 00:10:31.240]  收的動物植物
[00:10:31.240 --> 00:10:35.400]  是不是潔淨和不潔淨都要有一對
[00:10:35.400 --> 00:10:37.760]  你有沒有爲了這件事感謝上帝
[00:10:37.760 --> 00:10:39.440]  不是爲了潔淨動物
[00:10:39.440 --> 00:10:43.600]  有沒有爲了上帝收入了不潔淨動物
[00:10:43.600 --> 00:10:45.320]  進入這個方舟感謝上帝
[00:10:45.320 --> 00:10:46.480]  有沒有
[00:10:46.480 --> 00:10:49.280]  沒有 我知道你多數沒有
[00:10:49.280 --> 00:10:51.240]  我們要說
[00:10:51.240 --> 00:10:54.200]  如果按猶太人規矩
[00:10:54.200 --> 00:10:57.360]  只是收潔淨動物很少
[00:10:57.360 --> 00:11:00.160]  我們今天就沒有大閘蟹喫
[00:11:00.160 --> 00:11:04.040]  我們又沒有蒜蓉蒸白蟹喫
[00:11:04.040 --> 00:11:06.880]  又沒有這個醬爆黃蟹喫
[00:11:06.880 --> 00:11:08.520]  我們有很多東西都不能喫
[00:11:08.520 --> 00:11:11.320]  不要說蛇那些東西了
[00:11:11.320 --> 00:11:13.880]  鬼佬都沒有炸豬扒喫
[00:11:13.880 --> 00:11:15.920]  豬都是不潔的
[00:11:15.920 --> 00:11:20.720]  你說那時候街市起碼沒有了三分之一
[00:11:20.720 --> 00:11:21.920]  如果不是三分之二的話
[00:11:21.920 --> 00:11:27.320]  起碼沒有了三分之一的東西買
[00:11:27.320 --> 00:11:39.800]  上帝在那個方舟保存了潔淨和不潔淨的
[00:11:39.800 --> 00:11:43.240]  而有些不潔淨的動物 植物
[00:11:43.240 --> 00:11:46.400]  傳到第二個文化裏面
[00:11:46.400 --> 00:11:48.960]  成爲價錢高昂的
[00:11:48.960 --> 00:11:55.360]  又有很多人非常喜歡喫
[00:11:55.360 --> 00:11:57.800]  方舟 弟兄姐妹
[00:11:57.800 --> 00:12:02.080]  如果是預表着那個救恩的門
[00:12:02.080 --> 00:12:08.400]  這個門同樣都是容納着潔淨和不潔淨
[00:12:08.400 --> 00:12:12.920]  來進入去保持得道生命 得道生生命
[00:12:12.920 --> 00:12:15.200]  最後一點
[00:12:15.200 --> 00:12:18.200]  耶穌說當他回來的時候
[00:12:18.200 --> 00:12:23.200]  他要分開綿羊和山羊
[00:12:23.200 --> 00:12:24.880]  在什麼時候分呢
[00:12:24.880 --> 00:12:26.720]  他再回來的時候
[00:12:26.720 --> 00:12:28.360]  審判的時候
[00:12:28.360 --> 00:12:31.320]  是天國降臨的時候
[00:12:31.320 --> 00:12:33.120]  由誰去分呢
[00:12:33.120 --> 00:12:37.760]  是由那個坐寶座的審判者分
[00:12:37.760 --> 00:12:40.320]  不是你分 不是我分
[00:12:40.320 --> 00:12:42.720]  不是現在分
[00:12:42.720 --> 00:12:48.120]  雖然我們很喜歡做這個分綿羊和山羊的遊戲
[00:12:48.120 --> 00:12:51.800]  我們很喜歡扮那個大審判者
[00:12:51.800 --> 00:12:53.400]  那個大法官
[00:12:53.400 --> 00:12:56.400]  但是耶穌沒有將他交給你
[00:12:56.400 --> 00:12:58.200]  在這個撒種比喻
[00:12:58.200 --> 00:13:01.160]  他說是要等到天國的時候
[00:13:01.160 --> 00:13:05.240]  他差遣他的使者
[00:13:05.240 --> 00:13:11.480]  去將這個弊子拔出來
[00:13:11.480 --> 00:13:12.920]  原來在猶太人
[00:13:12.920 --> 00:13:14.640]  剛纔我也說漏了一點
[00:13:14.640 --> 00:13:17.080]  在猶太人收割的時候
[00:13:17.080 --> 00:13:18.960]  他們就會差派
[00:13:18.960 --> 00:13:22.680]  他家裏的那些女人和小孩
[00:13:22.680 --> 00:13:26.760]  猶太人真的很歧視女人
[00:13:26.760 --> 00:13:29.480]  就差派那些女人和小孩
[00:13:29.480 --> 00:13:30.360]  去做什麼呢
[00:13:30.360 --> 00:13:33.920]  先做第一輪拔弊子的功夫
[00:13:33.920 --> 00:13:35.760]  是由女人和小孩做的
[00:13:35.760 --> 00:13:37.160]  然後那個大男人
[00:13:37.160 --> 00:13:42.640]  最後纔去割墨紙的
[00:13:42.640 --> 00:13:44.720]  但是很可能
[00:13:44.720 --> 00:13:48.000]  那個被先差出去
[00:13:48.000 --> 00:13:51.600]  拔弊子的那個小孩和女人
[00:13:51.600 --> 00:13:56.720]  就是上帝差他們去做使者的那一位
[00:13:56.720 --> 00:13:57.880]  而這個很可能
[00:13:57.880 --> 00:14:00.120]  在我們這個比喻的教導裏面
[00:14:00.120 --> 00:14:01.520]  是我們男人
[00:14:01.520 --> 00:14:03.560]  或者是很多今天現代的人
[00:14:03.560 --> 00:14:09.040]  都恨做到死的那個人
[00:14:09.040 --> 00:14:10.280]  現在我們說
[00:14:10.280 --> 00:14:12.680]  我們怎樣去活在
[00:14:12.680 --> 00:14:18.240]  這種教會醜聞不斷的這個世代
[00:14:18.240 --> 00:14:20.640]  在我們知道教會
[00:14:20.640 --> 00:14:24.120]  是弊子和墨子相聞的一個地方
[00:14:24.120 --> 00:14:26.640]  我們怎樣去活在這個地方
[00:14:26.640 --> 00:14:28.280]  這個時代呢
[00:14:28.280 --> 00:14:30.240]  第一
[00:14:30.240 --> 00:14:34.520]  你要警醒道人
[00:14:34.520 --> 00:14:40.960]  不要讓撒旦有時間和空間可乘
[00:14:40.960 --> 00:14:42.200]  在我們中間
[00:14:42.200 --> 00:14:44.880]  你去殺下弊子
[00:14:44.880 --> 00:14:47.080]  要警醒道人
[00:14:47.080 --> 00:14:48.920]  第二呢
[00:14:48.920 --> 00:14:51.760]  不要以除去弊子
[00:14:51.760 --> 00:14:55.680]  來作爲證明自己是墨子
[00:14:55.680 --> 00:14:59.800]  這種殘忍的行徑
[00:14:59.800 --> 00:15:02.760]  有沒有可能
[00:15:02.760 --> 00:15:05.280]  你說別人這麼貪心
[00:15:05.280 --> 00:15:07.800]  你就想表示你很闊絡
[00:15:07.800 --> 00:15:11.760]  但你就將你的快樂建築在他的痛苦那裏
[00:15:11.760 --> 00:15:14.240]  你說別人很八卦
[00:15:14.240 --> 00:15:17.160]  就因爲你覺得你自己不八卦
[00:15:17.160 --> 00:15:20.440]  那我們就將了定人罪
[00:15:20.440 --> 00:15:23.400]  然後表示自己沒有那種罪
[00:15:23.400 --> 00:15:24.200]  這個呢
[00:15:24.200 --> 00:15:27.800]  就正正是當時法利塞人
[00:15:27.800 --> 00:15:30.000]  常常做的工作
[00:15:30.000 --> 00:15:33.800]  所以耶穌用的那個法利塞人
[00:15:33.800 --> 00:15:35.160]  就成了我們今天
[00:15:35.160 --> 00:15:37.400]  假冒爲善的那個字
[00:15:37.400 --> 00:15:39.560]  hypocrisy的那個字
[00:15:39.560 --> 00:15:41.880]  pharisee其實就是pharisee
[00:15:41.880 --> 00:15:43.960]  pharisee這個字
[00:15:43.960 --> 00:15:45.680]  這個作爲一個形容詞
[00:15:45.680 --> 00:15:48.360]  是用來代表着假冒爲善
[00:15:48.360 --> 00:15:50.480]  就是剛纔我所說的
[00:15:50.480 --> 00:15:52.880]  除去弊子
[00:15:52.880 --> 00:15:55.280]  目的是證明自己是墨子
[00:15:55.280 --> 00:15:58.280]  這種殘忍的行徑
[00:15:58.280 --> 00:16:01.960]  在教會里面都不好
[00:16:01.960 --> 00:16:04.800]  比如說你在團契裏面
[00:16:04.800 --> 00:16:07.440]  你說某某人很花心
[00:16:07.440 --> 00:16:11.400]  又喜歡A軍又喜歡B軍
[00:16:11.400 --> 00:16:13.800]  那你就是說你很專心
[00:16:13.800 --> 00:16:18.920]  你只喜歡C軍
[00:16:18.920 --> 00:16:20.520]  團契裏有很多這些
[00:16:20.520 --> 00:16:23.000]  男男女女的是非
[00:16:23.000 --> 00:16:25.760]  我們常常藉着這些
[00:16:25.760 --> 00:16:29.680]  說是非來代表自己的清白
[00:16:29.680 --> 00:16:32.880]  這個就是爲撒旦
[00:16:32.880 --> 00:16:36.600]  擴大殺弊子的空間
[00:16:36.600 --> 00:16:38.960]  我們要小心去避免
[00:16:38.960 --> 00:16:43.240]  第三方面
[00:16:43.240 --> 00:16:45.360]  永遠不要忘記
[00:16:45.360 --> 00:16:48.360]  我們今天能夠成爲墨子
[00:16:48.360 --> 00:16:50.320]  是一種恩典
[00:16:50.320 --> 00:16:52.000]  不是我們的努力
[00:16:52.000 --> 00:16:57.600]  又不是我們的功勞
[00:16:57.600 --> 00:17:00.000]  在十二世紀末期
[00:17:00.000 --> 00:17:02.520]  是教會面對着
[00:17:02.520 --> 00:17:06.160]  或者說正在發動第四次的
[00:17:06.160 --> 00:17:08.320]  十字軍東征的時代
[00:17:08.320 --> 00:17:09.040]  在這個時候
[00:17:09.040 --> 00:17:14.600]  亦都是法蘭西斯(St. Francis of Assisi)
[00:17:14.600 --> 00:17:16.760]  生長的時代
[00:17:16.760 --> 00:17:17.800]  當時法庭
[00:17:17.800 --> 00:17:19.160]  當時教庭
[00:17:19.160 --> 00:17:21.200]  他就說回教人
[00:17:21.200 --> 00:17:22.840]  他們是那些
[00:17:22.840 --> 00:17:24.200]  撒旦的博弈
[00:17:24.200 --> 00:17:25.800]  他們所住的地方
[00:17:25.800 --> 00:17:27.720]  就是那些的賊窩
[00:17:27.720 --> 00:17:30.160]  所以當他發動第四次
[00:17:30.160 --> 00:17:31.920]  十字軍的時候
[00:17:31.920 --> 00:17:33.320]  他是要將這些回教人
[00:17:33.320 --> 00:17:37.280]  剷除滅絕的
[00:17:37.280 --> 00:17:42.360]  就在他們兩軍相接的地方
[00:17:42.360 --> 00:17:44.440]  法蘭西斯
[00:17:44.440 --> 00:17:47.000]  沒有帶着任何的器皿
[00:17:47.000 --> 00:17:48.600]  一個武器
[00:17:48.600 --> 00:17:51.080]  走入了
[00:17:51.080 --> 00:17:52.200]  卡米勒
[00:17:52.200 --> 00:17:57.360]  那個酋長的帳幕那裏
[00:17:57.360 --> 00:17:59.200]  就因爲他完全沒有帶武器
[00:17:59.200 --> 00:18:00.040]  那個人
[00:18:00.040 --> 00:18:02.640]  上上有好深的喜樂
[00:18:02.640 --> 00:18:04.600]  流露在他的臉上
[00:18:04.600 --> 00:18:07.680]  他就開始對這個回教的酋長
[00:18:07.680 --> 00:18:10.600]  來講基督教的真理
[00:18:10.600 --> 00:18:14.160]  這個回教的酋長大爲之福
[00:18:14.160 --> 00:18:15.120]  你看一下
[00:18:15.120 --> 00:18:16.560]  一個人
[00:18:16.560 --> 00:18:19.520]  他所做的工作
[00:18:19.520 --> 00:18:22.280]  遠遠超過了教庭
[00:18:22.280 --> 00:18:24.320]  發動十字軍
[00:18:24.320 --> 00:18:27.240]  萬軍的大師
[00:18:27.240 --> 00:18:29.200]  多年都做不到的事
[00:18:29.200 --> 00:18:32.040]  法蘭西斯一個人
[00:18:32.040 --> 00:18:32.960]  能夠做到
[00:18:32.960 --> 00:18:36.400]  他叫這個回教的酋長
[00:18:36.400 --> 00:18:38.040]  佩服、接服
[00:18:38.040 --> 00:18:39.240]  也都相信
[00:18:39.240 --> 00:18:41.360]  原來西方這些基督教的人
[00:18:41.360 --> 00:18:43.240]  不是個個都這麼殘忍的
[00:18:43.240 --> 00:18:46.560]  有些可能好像法蘭西斯那樣
[00:18:46.560 --> 00:18:48.720]  是一個滿有愛
[00:18:48.720 --> 00:18:50.200]  也都滿有溫暖
[00:18:50.200 --> 00:18:51.800]  他不看到人
[00:18:51.800 --> 00:18:53.800]  哪些是墨字哪些是弊字
[00:18:53.800 --> 00:18:55.520]  他只看到人
[00:18:55.520 --> 00:18:58.400]  在他自己的說話裏面
[00:18:58.400 --> 00:19:00.680]  他的門徒寄下來的說話
[00:19:00.680 --> 00:19:03.600]  他說他只看到人
[00:19:03.600 --> 00:19:06.880]  就是上帝所做、所愛
[00:19:06.880 --> 00:19:11.120]  和上帝要這個人
[00:19:11.120 --> 00:19:12.160]  盼望這個人
[00:19:12.160 --> 00:19:13.680]  達到什麼地步
[00:19:13.680 --> 00:19:15.680]  這個這樣的地步的人
[00:19:15.680 --> 00:19:21.280]  纔是我們要去愛的人
[00:19:21.280 --> 00:19:22.840]  這個正是我們今天
[00:19:22.840 --> 00:19:24.960]  就算我們見到是弊字
[00:19:24.960 --> 00:19:27.000]  可不可以兄姐妹
[00:19:27.000 --> 00:19:30.160]  當他好像墨字一樣來愛
[00:19:30.160 --> 00:19:32.920]  不要看到一粒瘦的墨字
[00:19:32.920 --> 00:19:35.760]  你就判斷他是弊字
[00:19:35.760 --> 00:19:40.240]  將他扔到火裏燒
[00:19:40.240 --> 00:19:41.840]  最後一方面
[00:19:41.840 --> 00:19:47.520]  墨字和弊字共長的田間
[00:19:47.520 --> 00:19:49.520]  是我們自己
[00:19:49.520 --> 00:19:51.240]  不只是這個世界
[00:19:51.240 --> 00:19:53.400]  不只是我們的教會
[00:19:53.400 --> 00:19:56.640]  這個墨字、弊字共長的地方
[00:19:56.640 --> 00:19:59.080]  就是我們自己這個人
[00:19:59.080 --> 00:20:04.640]  可能這個是我們最最不能夠忍受的了
[00:20:04.640 --> 00:20:06.120]  我們要去明白這件事
[00:20:06.120 --> 00:20:08.240]  或者先給我們看看
[00:20:08.240 --> 00:20:09.320]  我們心愛的
[00:20:09.320 --> 00:20:10.720]  但是又和我們很親的
[00:20:10.720 --> 00:20:12.360]  我們的子女
[00:20:12.360 --> 00:20:14.160]  是我們最容易看得出來的
[00:20:14.160 --> 00:20:15.040]  你看到嗎
[00:20:15.040 --> 00:20:16.600]  我們自小
[00:20:16.600 --> 00:20:18.480]  我們用盡各種的辦法
[00:20:18.480 --> 00:20:20.360]  我們只是給最好的東西
[00:20:20.360 --> 00:20:22.560]  給我們的子女
[00:20:22.560 --> 00:20:24.520]  我們守衛着這塊田地
[00:20:24.520 --> 00:20:28.400]  不讓撒旦有任何機會
[00:20:28.400 --> 00:20:30.400]  可以殺下弊子
[00:20:30.400 --> 00:20:32.400]  包括了我們不讓他看
[00:20:32.400 --> 00:20:34.960]  那些意識不良的電視
[00:20:34.960 --> 00:20:38.400]  在今天來說等於永遠不要開電視
[00:20:38.400 --> 00:20:42.080]  包括卡通片也在內
[00:20:42.080 --> 00:20:45.200]  我們不讓他說一些不好的說話
[00:20:45.200 --> 00:20:47.600]  我們不讓他看那些不好的
[00:20:47.600 --> 00:20:51.920]  那些卡通的連環圖
[00:20:51.920 --> 00:20:55.320]  或者那些雜誌、報紙
[00:20:55.320 --> 00:20:58.360]  我們守衛着這塊田地
[00:20:58.360 --> 00:21:00.400]  我們盼望這塊田地
[00:21:00.400 --> 00:21:03.000]  只長出麥子
[00:21:03.000 --> 00:21:08.400]  不盼望可以見到廢子
[00:21:08.400 --> 00:21:09.960]  只要他一到三歲
[00:21:09.960 --> 00:21:12.560]  弟兄姊妹
[00:21:12.560 --> 00:21:14.640]  當他要去讀幼稚園的時候
[00:21:14.640 --> 00:21:18.480]  你什麼努力都盡腐東流
[00:21:18.480 --> 00:21:19.920]  在保姆車
[00:21:19.920 --> 00:21:21.000]  在學校
[00:21:21.000 --> 00:21:22.480]  在操場
[00:21:22.480 --> 00:21:23.880]  什麼壯話
[00:21:23.880 --> 00:21:26.360]  什麼粗話都學了
