
[00:00:00.000 --> 00:00:03.500]  弟兄姊妹平安,我們一起低頭禱告
[00:03:09.500 --> 00:03:13.500]  可能你那段時間心裡很煩惱子女的問題
[00:03:13.500 --> 00:03:16.500]  所以每一次就找到這個人
[00:03:16.500 --> 00:03:18.500]  你覺得他可能會教子女的
[00:03:18.500 --> 00:03:20.500]  你就想跟他說,對不對?
[00:03:20.500 --> 00:03:22.500]  因為你有一些問題
[00:03:22.500 --> 00:03:25.500]  你想找一些答案
[00:03:25.500 --> 00:03:28.500]  但是跟朋友不是這樣的
[00:03:28.500 --> 00:03:30.500]  跟熟悉的人不是這樣的
[00:03:30.500 --> 00:03:34.500]  是天南地北什麼都講的
[00:03:34.500 --> 00:03:36.500]  神都是想我們的禱告
[00:03:36.500 --> 00:03:39.500]  其實不只是單一方面的
[00:03:39.500 --> 00:03:41.500]  所以今天的題目就是
[00:03:41.500 --> 00:03:43.500]  禱告的五個面向
[00:03:43.500 --> 00:03:45.500]  其實禱告可以是多方面
[00:03:45.500 --> 00:03:48.500]  這個好像是一個指引
[00:03:48.500 --> 00:03:51.500]  或者一個含括的方向
[00:03:51.500 --> 00:03:53.500]  讓我們想到其實禱告
[00:03:53.500 --> 00:03:58.500]  可以包括什麼方面呢?
[00:03:58.500 --> 00:04:00.500]  第一方面就是
[00:04:00.500 --> 00:04:03.500]  我們禱告是回望的
[00:04:03.500 --> 00:04:08.500]  看回過往的
[00:04:08.500 --> 00:04:10.500]  如果你跟一個熟朋友聊天的時候
[00:04:10.500 --> 00:04:12.500]  你都不只是講現在
[00:04:12.500 --> 00:04:14.500]  也不只是講將來
[00:04:14.500 --> 00:04:16.500]  有時候都要講以前
[00:04:16.500 --> 00:04:19.500]  你跟他一起的經歷
[00:04:19.500 --> 00:04:21.500]  或者以前他為你做過什麼
[00:04:21.500 --> 00:04:22.500]  講回以前
[00:04:22.500 --> 00:04:24.500]  而特別其實在禱告
[00:04:24.500 --> 00:04:29.500]  神是想我們紀念十字架的
[00:04:29.500 --> 00:04:31.500]  是回望
[00:04:31.500 --> 00:04:35.500]  看回神為我們所做的一切
[00:04:35.500 --> 00:04:37.500]  看回十字架
[00:04:37.500 --> 00:04:40.500]  所以禱告第一個面向
[00:04:40.500 --> 00:04:41.500]  第一個方向
[00:04:41.500 --> 00:04:42.500]  我們看回以前
[00:04:42.500 --> 00:04:44.500]  神為我們所做的一切
[00:04:44.500 --> 00:04:48.500]  在比特前書一章第十八至十九節
[00:04:48.500 --> 00:04:51.500]  說:「你們知道你們得熟
[00:04:51.500 --> 00:04:55.500]  奪去你們祖宗所存留虛妄的行為
[00:04:55.500 --> 00:04:57.500]  不是憑著能壞的金銀等物
[00:04:57.500 --> 00:04:59.500]  乃是憑著基督的寶血
[00:04:59.500 --> 00:05:04.500]  如同無瑕疵無之污的羔羊之血」
[00:05:04.500 --> 00:05:07.500]  這次聖經講得很清楚
[00:05:07.500 --> 00:05:12.500]  比特提醒看比特前書的信徒
[00:05:12.500 --> 00:05:16.500]  其實我們是一班蒙救贖的人
[00:05:16.500 --> 00:05:19.500]  而我們蒙救贖的身份
[00:05:19.500 --> 00:05:23.500]  是建基於一個很重要的基礎
[00:05:23.500 --> 00:05:26.500]  這個基礎就是神藉著耶穌基督
[00:05:26.500 --> 00:05:29.500]  在十字架上所成就
[00:05:29.500 --> 00:05:34.500]  流出寶血贖罪這個救贖的工作
[00:05:34.500 --> 00:05:39.500]  這個可以說是我們的基礎
[00:05:39.500 --> 00:05:43.500]  我們禱告其中一方面
[00:05:43.500 --> 00:05:45.500]  我們可以去思想
[00:05:45.500 --> 00:05:49.500]  就是神在救贖的事情上
[00:05:49.500 --> 00:05:52.500]  為我們所做的一切
[00:05:52.500 --> 00:05:57.500]  我們之前在小組裡都討論到
[00:05:57.500 --> 00:06:01.500]  禱告其中一個重點
[00:06:01.500 --> 00:06:07.500]  可以說是一個很需要留意的
[00:06:07.500 --> 00:06:09.500]  幫助我們的就是
[00:06:09.500 --> 00:06:13.500]  我們禱告是可以重新集中於神
[00:06:13.500 --> 00:06:15.500]  專注於神
[00:06:15.500 --> 00:06:17.500]  有時候我們如果禱告
[00:06:17.500 --> 00:06:19.500]  我們自己沒有專注於神的時候
[00:06:19.500 --> 00:06:21.500]  就好像很多時候
[00:06:21.500 --> 00:06:23.500]  我們都是關顧於自己
[00:06:23.500 --> 00:06:26.500]  但是要明白一點
[00:06:26.500 --> 00:06:29.500]  我們跟神建立關係
[00:06:29.500 --> 00:06:31.500]  可以專注於神
[00:06:31.500 --> 00:06:34.500]  其中一個很重要的
[00:06:34.500 --> 00:06:39.500]  不是我們有多愛神
[00:06:39.500 --> 00:06:41.500]  我們有多虔誠
[00:06:41.500 --> 00:06:48.500]  我們的心有多高尚
[00:06:48.500 --> 00:06:51.500]  以致上望屬靈的事情
[00:06:51.500 --> 00:06:53.500]  絕對不是
[00:06:53.500 --> 00:06:57.500]  我們之所以蒙救贖
[00:06:57.500 --> 00:06:59.500]  我們之所以跟神建立關係
[00:06:59.500 --> 00:07:01.500]  是建基於一點
[00:07:01.500 --> 00:07:05.500]  就是神救贖我們
[00:07:05.500 --> 00:07:09.500]  神為我們寫生流血的十字架
[00:07:09.500 --> 00:07:11.500]  這個是基礎
[00:07:11.500 --> 00:07:13.500]  永遠都是回到這一點
[00:07:13.500 --> 00:07:16.500]  十字架那一點
[00:07:16.500 --> 00:07:19.500]  我們是一班不同的人
[00:07:19.500 --> 00:07:22.500]  我們是一班被神稱為
[00:07:22.500 --> 00:07:24.500]  是祂兒女的人
[00:07:24.500 --> 00:07:27.500]  但是不是因為
[00:07:27.500 --> 00:07:29.500]  我們自己做了什麼
[00:07:29.500 --> 00:07:31.500]  不是因為我們自己
[00:07:31.500 --> 00:07:33.500]  我們懂得選
[00:07:33.500 --> 00:07:35.500]  所以我們現在這麼多的
[00:07:35.500 --> 00:07:37.500]  假神或者偶像
[00:07:37.500 --> 00:07:38.500]  其他宗教都不去了
[00:07:38.500 --> 00:07:40.500]  我們只選基督教
[00:07:40.500 --> 00:07:41.500]  只選信耶穌
[00:07:41.500 --> 00:07:43.500]  不是的
[00:07:43.500 --> 00:07:47.500]  是因為神救贖我們
[00:07:47.500 --> 00:07:49.500]  神揀選我們
[00:07:49.500 --> 00:07:53.500]  神為我們所做的一切
[00:07:53.500 --> 00:07:55.500]  當你想起這樣的時候
[00:07:55.500 --> 00:07:56.500]  禱告的時候
[00:07:56.500 --> 00:07:58.500]  想起你是一個
[00:07:58.500 --> 00:08:01.500]  你跟神禱告他所為你成就的一切
[00:08:01.500 --> 00:08:02.500]  獻上感恩
[00:08:02.500 --> 00:08:03.500]  獻上讚美
[00:08:03.500 --> 00:08:05.500]  而你想到你是一個
[00:08:05.500 --> 00:08:07.500]  已經是蒙保血結晴
[00:08:07.500 --> 00:08:10.500]  蒙救贖的人的時候
[00:08:10.500 --> 00:08:15.500]  你就站在一個對的位置
[00:08:15.500 --> 00:08:21.500]  有時候你站在一個錯誤的視點
[00:08:21.500 --> 00:08:24.500]  有些東西你是永遠都看不到的
[00:08:24.500 --> 00:08:27.500]  有時候你拿起一件東西
[00:08:27.500 --> 00:08:29.500]  如果那個重心不在那裡
[00:08:29.500 --> 00:08:32.500]  你永遠都覺得
[00:08:32.500 --> 00:08:34.500]  看起來都好像有些
[00:08:34.500 --> 00:08:36.500]  不是很對板
[00:08:36.500 --> 00:08:38.500]  總是總不知有些東西是有些錯的
[00:08:38.500 --> 00:08:42.500]  原來是因為它不對稱的
[00:08:42.500 --> 00:08:45.500]  以前現在就少一些
[00:08:45.500 --> 00:08:47.500]  以前有一段時間
[00:08:47.500 --> 00:08:54.500]  人們就流行水晶吊燈
[00:08:54.500 --> 00:08:55.500]  你見過了
[00:08:55.500 --> 00:08:57.500]  現在可能少了很多
[00:08:57.500 --> 00:08:59.500]  那些水晶吊燈
[00:08:59.500 --> 00:09:05.500]  其實是中間一個燈泡
[00:09:05.500 --> 00:09:08.500]  其實是沒有東西的
[00:09:08.500 --> 00:09:12.500]  它只是弄幾條東西伸出來
[00:09:12.500 --> 00:09:15.500]  你就掛掛掛掛那些水晶球
[00:09:15.500 --> 00:09:18.500]  即是一粒水晶掛上去
[00:09:18.500 --> 00:09:21.500]  那些水晶吊燈沒有外殼
[00:09:21.500 --> 00:09:23.500]  只有幾條東西
[00:09:23.500 --> 00:09:27.500]  不斷掛一粒粒水晶上去
[00:09:27.500 --> 00:09:29.500]  有一次有一個人
[00:09:29.500 --> 00:09:31.500]  買了水晶吊燈回來
[00:09:31.500 --> 00:09:34.500]  你知道那些水晶吊燈不是現成的
[00:09:34.500 --> 00:09:35.500]  是一粒粒
[00:09:35.500 --> 00:09:38.500]  你要自己逐粒逐粒掛上去
[00:09:38.500 --> 00:09:42.500]  他就裝上去屋那裡
[00:09:42.500 --> 00:09:43.500]  裝好了之後
[00:09:43.500 --> 00:09:46.500]  總是覺得有些東西不對勁
[00:09:46.500 --> 00:09:48.500]  但他又說不出是甚麼
[00:09:48.500 --> 00:09:50.500]  有一次有個朋友
[00:09:50.500 --> 00:09:54.500]  就去他家探陪
[00:09:54.500 --> 00:09:58.500]  一看那個是一個裝修師傅
[00:09:58.500 --> 00:10:00.500]  他裝了很多水晶吊燈
[00:10:00.500 --> 00:10:02.500]  一看那些水晶吊燈
[00:10:02.500 --> 00:10:05.500]  說你的水晶吊燈裝錯了
[00:10:05.500 --> 00:10:07.500]  他說是嗎
[00:10:07.500 --> 00:10:09.500]  那你可否幫我修好
[00:10:09.500 --> 00:10:11.500]  那個朋友說沒問題
[00:10:11.500 --> 00:10:14.500]  於是他就拿了一塊樓梯
[00:10:14.500 --> 00:10:16.500]  一上去
[00:10:16.500 --> 00:10:18.500]  他把水晶吊燈脫下來
[00:10:18.500 --> 00:10:19.500]  接著呢
[00:10:19.500 --> 00:10:21.500]  又一掛掛上去
[00:10:21.500 --> 00:10:23.500]  立即整個水晶吊燈
[00:10:23.500 --> 00:10:24.500]  嘩
[00:10:24.500 --> 00:10:25.500]  對稱了
[00:10:25.500 --> 00:10:26.500]  漂亮了
[00:10:26.500 --> 00:10:28.500]  立即一看
[00:10:28.500 --> 00:10:29.500]  嘩
[00:10:29.500 --> 00:10:30.500]  終於順眼了
[00:10:30.500 --> 00:10:33.500]  知不知道是甚麼原因呢
[00:10:33.500 --> 00:10:34.500]  因為他掛
[00:10:34.500 --> 00:10:35.500]  其實那個水晶吊燈
[00:10:35.500 --> 00:10:38.500]  在中間那裡
[00:10:38.500 --> 00:10:39.500]  就是
[00:10:39.500 --> 00:10:41.500]  那點是中間來的
[00:10:41.500 --> 00:10:45.500]  中間就掛在那個鈎最頂那裡
[00:10:45.500 --> 00:10:47.500]  他就將
[00:10:47.500 --> 00:10:48.500]  歪了一點
[00:10:48.500 --> 00:10:50.500]  他將側邊那個掛在頂那裡
[00:10:50.500 --> 00:10:52.500]  你明白我說甚麼嗎
[00:10:52.500 --> 00:10:54.500]  那就不對稱了
[00:10:54.500 --> 00:10:55.500]  所以為甚麼
[00:10:55.500 --> 00:10:57.500]  怎麼看都其實
[00:10:57.500 --> 00:10:59.500]  是有少少不對稱
[00:10:59.500 --> 00:11:00.500]  不是完全不對稱
[00:11:00.500 --> 00:11:02.500]  但他又不知道甚麼問題
[00:11:02.500 --> 00:11:03.500]  所以
[00:11:03.500 --> 00:11:05.500]  但有時其實
[00:11:05.500 --> 00:11:08.500]  我們的生命其實可能都是這樣
[00:11:08.500 --> 00:11:10.500]  那個中間那個掛
[00:11:10.500 --> 00:11:12.500]  掛在中間那個鈎
[00:11:12.500 --> 00:11:15.500]  樣樣東西就會對稱的了
[00:11:15.500 --> 00:11:17.500]  但掛歪了少少
[00:11:17.500 --> 00:11:19.500]  總是側邊一邊
[00:11:19.500 --> 00:11:20.500]  總是有些好像
[00:11:20.500 --> 00:11:21.500]  你都不知覺得
[00:11:21.500 --> 00:11:22.500]  不是很掛
[00:11:22.500 --> 00:11:24.500]  不知道甚麼問題
[00:11:24.500 --> 00:11:25.500]  這樣
[00:11:25.500 --> 00:11:27.500]  而
[00:11:27.500 --> 00:11:30.500]  其中可能我們不對稱
[00:11:30.500 --> 00:11:32.500]  或者沒有掛正中心
[00:11:32.500 --> 00:11:34.500]  就因為我們沒有
[00:11:34.500 --> 00:11:36.500]  去
[00:11:36.500 --> 00:11:38.500]  將自己放在那個
[00:11:38.500 --> 00:11:39.500]  救贖
[00:11:39.500 --> 00:11:42.500]  那個位置上面
[00:11:42.500 --> 00:11:45.500]  我們不是一班普通的人來的
[00:11:45.500 --> 00:11:48.500]  我們不是一班
[00:11:48.500 --> 00:11:49.500]  即是
[00:11:49.500 --> 00:11:51.500]  現在大家只不過是
[00:11:51.500 --> 00:11:52.500]  志同道合
[00:11:52.500 --> 00:11:53.500]  大家都很喜歡聽耶穌
[00:11:53.500 --> 00:11:55.500]  或者大家都覺得信神
[00:11:55.500 --> 00:11:57.500]  所以走在一起
[00:11:57.500 --> 00:11:58.500]  坐下來
[00:11:58.500 --> 00:12:01.500]  現在在教會的人來
[00:12:01.500 --> 00:12:02.500]  我們
[00:12:02.500 --> 00:12:05.500]  是有一個很重要的重心
[00:12:05.500 --> 00:12:06.500]  這個重心
[00:12:06.500 --> 00:12:09.500]  而發展出來我們的生命
[00:12:09.500 --> 00:12:12.500]  就向著各個方向來成長
[00:12:12.500 --> 00:12:13.500]  那個重心
[00:12:13.500 --> 00:12:14.500]  那個中間點
[00:12:14.500 --> 00:12:15.500]  就是
[00:12:15.500 --> 00:12:19.500]  我們是一班蒙不夠熟的人
[00:12:19.500 --> 00:12:23.500]  我們已經是蒙神夠熟了
[00:12:23.500 --> 00:12:26.500]  而神是拯救我們
[00:12:26.500 --> 00:12:28.500]  神在十字界那裡
[00:12:28.500 --> 00:12:29.500]  主耶穌在十字界那裡
[00:12:29.500 --> 00:12:31.500]  來為我們釘死
[00:12:31.500 --> 00:12:33.500]  為我們成就了一切
[00:12:33.500 --> 00:12:34.500]  這一切
[00:12:34.500 --> 00:12:36.500]  祂所成就一切
[00:12:36.500 --> 00:12:37.500]  跟我們
[00:12:37.500 --> 00:12:38.500]  可以這樣說
[00:12:38.500 --> 00:12:40.500]  我們沒有任何功勞的
[00:12:40.500 --> 00:12:42.500]  我們甚至乎沒有任何
[00:12:42.500 --> 00:12:43.500]  可以自己
[00:12:43.500 --> 00:12:44.500]  不如貢獻一下
[00:12:44.500 --> 00:12:46.500]  你知道那些外國人
[00:12:46.500 --> 00:12:47.500]  吃東西
[00:12:47.500 --> 00:12:48.500]  譬如我請你吃飯
[00:12:48.500 --> 00:12:49.500]  有個人就
[00:12:49.500 --> 00:12:51.500]  不是挺好意思的
[00:12:51.500 --> 00:12:52.500]  我請他吃飯
[00:12:52.500 --> 00:12:53.500]  不如我都出一點錢
[00:12:53.500 --> 00:12:54.500]  那怎麼辦
[00:12:54.500 --> 00:12:55.500]  好吧 我給財獻
[00:12:55.500 --> 00:12:58.500]  你知道會是這樣嗎
[00:12:58.500 --> 00:12:59.500]  但是我們
[00:12:59.500 --> 00:13:01.500]  在整個神的救贖計劃那裡
[00:13:01.500 --> 00:13:03.500]  神出了所有錢
[00:13:03.500 --> 00:13:04.500]  甚至乎財獻
[00:13:04.500 --> 00:13:06.500]  都不是我們要給的
[00:13:06.500 --> 00:13:09.500]  而我們是
[00:13:09.500 --> 00:13:13.500]  站在蒙夠熟的位置那裡
[00:13:13.500 --> 00:13:15.500]  無論你是什麼原因
[00:13:15.500 --> 00:13:17.500]  回教會都好
[00:13:17.500 --> 00:13:19.500]  無論是什麼原因
[00:13:19.500 --> 00:13:21.500]  起初的時候信耶穌都好
[00:13:21.500 --> 00:13:24.500]  其實不同人回教會信耶穌
[00:13:24.500 --> 00:13:28.500]  都是有你的橋樑
[00:13:28.500 --> 00:13:29.500]  可以這樣說
[00:13:29.500 --> 00:13:31.500]  或者有人帶你
[00:13:31.500 --> 00:13:32.500]  或者發生了一些事
[00:13:32.500 --> 00:13:33.500]  你需要找神
[00:13:33.500 --> 00:13:35.500]  接著你需要幫助
[00:13:35.500 --> 00:13:36.500]  諸如此類
[00:13:36.500 --> 00:13:37.500]  那你又來教會
[00:13:37.500 --> 00:13:39.500]  其實不同人都有不同原因的
[00:13:39.500 --> 00:13:40.500]  每個人都不同
[00:13:40.500 --> 00:13:42.500]  但是最終
[00:13:42.500 --> 00:13:43.500]  回來了之後
[00:13:43.500 --> 00:13:45.500]  當你信了耶穌之後
[00:13:45.500 --> 00:13:47.500]  你必須要
[00:13:47.500 --> 00:13:49.500]  校正你的忠心
[00:13:49.500 --> 00:13:51.500]  就是原來
[00:13:51.500 --> 00:13:54.500]  我是
[00:13:54.500 --> 00:13:55.500]  因為我的罪
[00:13:55.500 --> 00:13:58.500]  蒙主耶穌在十字架那裡
[00:13:58.500 --> 00:14:01.500]  得到赦免
[00:14:01.500 --> 00:14:03.500]  我是一個罪人
[00:14:03.500 --> 00:14:04.500]  我的罪
[00:14:04.500 --> 00:14:06.500]  因為主耶穌在十字架
[00:14:06.500 --> 00:14:08.500]  所謂我成就的救贖
[00:14:08.500 --> 00:14:12.500]  而我是得到赦免
[00:14:12.500 --> 00:14:14.500]  我人生很多的問題
[00:14:14.500 --> 00:14:16.500]  可能在你信耶穌的時候
[00:14:16.500 --> 00:14:17.500]  你遇到一些困難
[00:14:17.500 --> 00:14:19.500]  你回去找神
[00:14:19.500 --> 00:14:20.500]  神幫你解決
[00:14:20.500 --> 00:14:23.500]  但是最重要的問題
[00:14:23.500 --> 00:14:25.500]  就是你的罪
[00:14:25.500 --> 00:14:28.500]  得到赦免的問題
[00:14:28.500 --> 00:14:32.500]  就是你的生命
[00:14:32.500 --> 00:14:34.500]  現在已經無救贖
[00:14:34.500 --> 00:14:37.500]  已經脫離罪惡捆綁
[00:14:37.500 --> 00:14:41.500]  這個問題
[00:14:41.500 --> 00:14:42.500]  這是第一點
[00:14:42.500 --> 00:14:44.500]  所以禱告第一個的面向
[00:14:44.500 --> 00:14:46.500]  我們去思想神
[00:14:46.500 --> 00:14:48.500]  為我們所做的一切
[00:14:48.500 --> 00:14:50.500]  不是你為神做什麼
[00:14:50.500 --> 00:14:52.500]  是神為你做什麼
[00:14:52.500 --> 00:14:56.500]  如果你為神做很多事情
[00:14:56.500 --> 00:14:57.500]  你以為
[00:14:57.500 --> 00:15:00.500]  那個是你信仰的重點
[00:15:00.500 --> 00:15:04.500]  其實那個不是重點
[00:15:04.500 --> 00:15:07.500]  那個中間點你掛得正
[00:15:07.500 --> 00:15:08.500]  其他你都不是說
[00:15:08.500 --> 00:15:09.500]  你不用為神做事
[00:15:09.500 --> 00:15:12.500]  神後面都會說的
[00:15:12.500 --> 00:15:14.500]  但是那個是第一點
[00:15:14.500 --> 00:15:17.500]  牛頓說給我一個支點
[00:15:17.500 --> 00:15:19.500]  我就可以改變世界
[00:15:19.500 --> 00:15:21.500]  那個是第一點
[00:15:21.500 --> 00:15:23.500]  你是要掛得正
[00:15:23.500 --> 00:15:25.500]  好像那個水晶燈
[00:15:25.500 --> 00:15:26.500]  你掛正那個
[00:15:26.500 --> 00:15:27.500]  其他那些逐粒逐粒
[00:15:27.500 --> 00:15:29.500]  掛在那裡才行
[00:15:29.500 --> 00:15:32.500]  要不然就站在一旁
[00:15:32.500 --> 00:15:34.500]  第二點
[00:15:34.500 --> 00:15:37.500]  我們首先就向著過往
[00:15:37.500 --> 00:15:39.500]  Looking back
[00:15:39.500 --> 00:15:41.500]  看回以前神的工作
[00:15:41.500 --> 00:15:42.500]  第二點
[00:15:42.500 --> 00:15:44.500]  禱告我們要仰望什麼呢
[00:15:44.500 --> 00:15:47.500]  就是向上望
[00:15:47.500 --> 00:15:50.500]  向後望是第一點
[00:15:50.500 --> 00:15:52.500]  向後望主耶穌做的一切
[00:15:52.500 --> 00:15:56.500]  向上望就是仰望
[00:15:56.500 --> 00:16:00.500]  慈愛的父神
[00:16:00.500 --> 00:16:02.500]  我們禱告當然是要望的
[00:16:02.500 --> 00:16:05.500]  但是我們是望神
[00:16:05.500 --> 00:16:06.500]  向上望
[00:16:06.500 --> 00:16:07.500]  所以在羅馬書
[00:16:07.500 --> 00:16:08.500]  第八章十五章
[00:16:08.500 --> 00:16:09.500]  第十七節說
[00:16:09.500 --> 00:16:12.500]  你們所受的不是盧伯的心形就害怕
[00:16:12.500 --> 00:16:13.500]  所受的乃是兒子的心
[00:16:13.500 --> 00:16:15.500]  因此我們呼叫阿巴乎
[00:16:15.500 --> 00:16:17.500]  聖靈與我們的心同症
[00:16:17.500 --> 00:16:18.500]  我們是神的兒女
[00:16:18.500 --> 00:16:20.500]  既是兒女便是後子
[00:16:20.500 --> 00:16:23.500]  就是神的後子和基督同造後子
[00:16:23.500 --> 00:16:25.500]  如果我們和他一同受苦
[00:16:25.500 --> 00:16:29.500]  也必和他一同得榮耀
[00:16:29.500 --> 00:16:30.500]  第二點
[00:16:30.500 --> 00:16:35.500]  當然我們就是仰望著
[00:16:35.500 --> 00:16:38.500]  那位愛我們的父神
[00:16:38.500 --> 00:16:40.500]  在這個四十天禱告運動的時候
[00:16:40.500 --> 00:16:43.500]  其實多次的
[00:16:43.500 --> 00:16:45.500]  你參加小組
[00:16:45.500 --> 00:16:47.500]  你靈修看那本日誌的時候
[00:16:47.500 --> 00:16:49.500]  多次其實
[00:16:49.500 --> 00:16:53.500]  整個主題其中一點不斷的出現
[00:16:53.500 --> 00:16:54.500]  就是你要知道
[00:16:54.500 --> 00:16:56.500]  我們現在去到一個
[00:16:56.500 --> 00:17:00.500]  是愛我們的神面前
[00:17:00.500 --> 00:17:03.500]  我們不是去到一位
[00:17:03.500 --> 00:17:05.500]  可以莫不關心
[00:17:05.500 --> 00:17:06.500]  我們要不斷地
[00:17:06.500 --> 00:17:08.500]  要重重覆覆重重覆覆
[00:17:08.500 --> 00:17:09.500]  說些話要說服他
[00:17:09.500 --> 00:17:11.500]  聽我們禱告的神
[00:17:11.500 --> 00:17:12.500]  我們不是
[00:17:12.500 --> 00:17:14.500]  我們不是去到一個
[00:17:14.500 --> 00:17:17.500]  很嚴厲的
[00:17:17.500 --> 00:17:19.500]  只是他有所吩咐
[00:17:19.500 --> 00:17:20.500]  我們就一定要做
[00:17:20.500 --> 00:17:22.500]  所以他好像高高在上的主人
[00:17:22.500 --> 00:17:24.500]  我們是奴隸
[00:17:24.500 --> 00:17:25.500]  或者是奴僕
[00:17:25.500 --> 00:17:26.500]  不是的
[00:17:26.500 --> 00:17:28.500]  他稱我們是他的兒女
[00:17:28.500 --> 00:17:30.500]  稱我們為朋友
[00:17:30.500 --> 00:17:32.500]  因為他是愛我們的神
[00:17:32.500 --> 00:17:34.500]  我們是仰望著一位愛我們的父神
[00:17:34.500 --> 00:17:36.500]  而這個父神
[00:17:36.500 --> 00:17:38.500]  之前都提過
[00:17:38.500 --> 00:17:40.500]  我們呼叫阿爸父
[00:17:40.500 --> 00:17:42.500]  阿爸這個名字
[00:17:42.500 --> 00:17:44.500]  你在小組都聽過
[00:17:44.500 --> 00:17:46.500]  黃毓光和穆斯
[00:17:46.500 --> 00:17:48.500]  有說過
[00:17:48.500 --> 00:17:52.500]  阿爸這個字原本是阿蘭文
[00:17:52.500 --> 00:17:53.500]  阿蘭文
[00:17:53.500 --> 00:17:57.500]  新約聖經是用希臘文寫成的
[00:17:57.500 --> 00:17:59.500]  希臘文就像當時那些
[00:17:59.500 --> 00:18:02.500]  官方的語言
