
[00:00:00.000 --> 00:00:03.400]  天父,我們在主日的時候來到你面前
[00:04:45.040 --> 00:04:48.140]  有些是可能生活上面
[00:04:48.140 --> 00:04:53.840]  有很多的因為重新調整而來的一些的不方便
[00:04:53.840 --> 00:04:57.640]  主我們懇求你都賜下力量保守我們
[00:04:57.640 --> 00:05:00.840]  讓我們能夠在這些日子當中
[00:05:00.840 --> 00:05:02.740]  繼續因著信靠你
[00:05:02.740 --> 00:05:04.840]  能夠得著平安
[00:05:04.840 --> 00:05:05.840]  因著信靠你
[00:05:05.840 --> 00:05:08.840]  我們能夠在屬靈的生命上面
[00:05:08.840 --> 00:05:10.340]  能夠得到益處
[00:05:10.340 --> 00:05:12.640]  在這些困難甚至疾病當中
[00:05:12.640 --> 00:05:15.840]  我們經歷你不單止醫治我們的身體
[00:05:15.840 --> 00:05:19.240]  更加的來幫助我們回歸到你面前
[00:05:19.240 --> 00:05:21.840]  經歷你自己親自的同在
[00:05:21.840 --> 00:05:22.940]  你的保守
[00:05:22.940 --> 00:05:24.340]  以致我們的靈命
[00:05:24.340 --> 00:05:27.540]  我們和你的關係能夠有所更新
[00:05:27.540 --> 00:05:31.040]  主我們將這些一切帶到你的私人座前
[00:05:31.040 --> 00:05:33.040]  求你祝福憐憫
[00:05:33.040 --> 00:05:34.940]  也都求你自己親自的
[00:05:34.940 --> 00:05:37.140]  藉著你無條件的愛
[00:05:37.140 --> 00:05:40.240]  在我們心中加給我們力量
[00:05:40.240 --> 00:05:43.140]  讓聖靈將神祢的愛
[00:05:43.140 --> 00:05:44.840]  挑冠在我們心中
[00:05:44.840 --> 00:05:46.240]  我們多謝讚美你
[00:05:46.240 --> 00:05:48.440]  讓我們能夠有這個這麼好的機會
[00:05:48.440 --> 00:05:49.740]  一同敬拜
[00:05:49.740 --> 00:05:50.740]  在主日的時候
[00:05:50.740 --> 00:05:52.340]  我們有些弟兄姊妹
[00:05:52.340 --> 00:05:53.940]  一起服侍聚集
[00:05:53.940 --> 00:05:55.540]  在家裡邊的弟兄姊妹
[00:05:55.540 --> 00:05:57.940]  一同的同感一靈的
[00:05:57.940 --> 00:05:59.640]  來到敬拜主靈
[00:05:59.640 --> 00:06:01.840]  願意你閱立我們在你面前的
[00:06:01.840 --> 00:06:05.240]  一切的侍奉和敬拜
[00:06:05.240 --> 00:06:08.540]  也都賜下你自己足用的恩典和平安
[00:06:08.540 --> 00:06:11.440]  我們這樣來誠心感謝
[00:06:11.440 --> 00:06:12.540]  交託祈禱
[00:06:12.540 --> 00:06:14.340]  奉主耶穌基督的聖名
[00:06:14.340 --> 00:06:15.240]  阿門
[00:06:15.240 --> 00:06:17.240]  我們同聲背誦主禱文
[00:06:17.240 --> 00:06:19.940]  我們在天上的父
[00:06:19.940 --> 00:06:23.040]  願人都尊你的名為聖
[00:06:23.040 --> 00:06:24.940]  願你的國降臨
[00:06:24.940 --> 00:06:27.940]  願你的旨意行在地上
[00:06:27.940 --> 00:06:30.040]  如同行在天上
[00:06:30.040 --> 00:06:32.240]  我們日用的飲食
[00:06:32.240 --> 00:06:34.340]  今日賜給我們
[00:06:34.340 --> 00:06:35.740]  免我們的債
[00:06:35.740 --> 00:06:38.440]  如同我們免了人的債
[00:06:38.440 --> 00:06:41.140]  不叫我們遇見試探
[00:06:41.140 --> 00:06:43.540]  救我們脫離凶惡
[00:06:43.540 --> 00:06:47.540]  因為國度權兵榮耀
[00:06:47.540 --> 00:06:49.140]  全是你的
[00:06:49.140 --> 00:06:51.140]  直到永遠
[00:06:51.140 --> 00:06:51.940]  阿門
[00:06:51.940 --> 00:06:52.940]  請坐
[00:06:52.940 --> 00:06:56.040]  頂姊妹早晨
[00:06:56.040 --> 00:06:58.640]  在場的頂姊妹早晨
[00:06:58.640 --> 00:07:00.340]  你們好像沒什麼反應
[00:07:00.340 --> 00:07:03.140]  後面只顧著工作
[00:07:03.140 --> 00:07:06.340]  我們很感恩
[00:07:06.340 --> 00:07:11.640]  我們仍然能夠在此舉行崇拜
[00:07:11.640 --> 00:07:17.640]  英文堂因為同時間有兩個堂會聚會
[00:07:17.640 --> 00:07:20.040]  人數雖然不同地方
[00:07:20.040 --> 00:07:21.640]  不過都盡量減少
[00:07:21.640 --> 00:07:25.240]  他們今天用錄影的形式
[00:07:25.240 --> 00:07:26.940]  比我們早已經錄影了
[00:07:26.940 --> 00:07:28.740]  所以現在我們整個教會
[00:07:28.740 --> 00:07:31.440]  只有寥寥幾個人
[00:07:31.440 --> 00:07:33.640]  我們希望這種情況
[00:07:33.640 --> 00:07:36.940]  能夠減低整個社區
[00:07:36.940 --> 00:07:38.440]  和整個國家
[00:07:38.440 --> 00:07:39.540]  甚至全世界
[00:07:39.540 --> 00:07:43.140]  這種疫情不斷飆升的情況
[00:07:43.140 --> 00:07:43.940]  圓主憐憫
[00:07:43.940 --> 00:07:45.140]  我們也不斷配合
[00:07:45.140 --> 00:07:47.140]  做好我們應該做的那一份
[00:07:47.140 --> 00:07:48.340]  我們很感恩
[00:07:48.340 --> 00:07:51.140]  有頂姊妹仍然回來侍奉
[00:07:51.140 --> 00:07:54.440]  我們再一次為每一位的擺相
[00:07:54.440 --> 00:07:56.440]  獻上感謝
[00:07:56.440 --> 00:07:59.340]  今天其實是一個特別的主日
[00:07:59.340 --> 00:08:01.240]  大家知不知道什麼是主日
[00:08:01.240 --> 00:08:04.140]  下個星期就是復活節
[00:08:04.140 --> 00:08:05.740]  所以時間真的很快
[00:08:05.740 --> 00:08:07.440]  又到四月中了
[00:08:07.440 --> 00:08:09.540]  今天是四月初第一個主日
[00:08:09.540 --> 00:08:11.540]  就是復活節之前的一個主日
[00:08:11.540 --> 00:08:15.240]  大家知不知道今天在教會的年曆
[00:08:15.240 --> 00:08:17.340]  有些教會特別來慶祝
[00:08:17.340 --> 00:08:19.040]  我們教會有時會有
[00:08:19.040 --> 00:08:20.340]  有時未必有
[00:08:20.340 --> 00:08:23.140]  但今天其實是聖餐主日
[00:08:23.140 --> 00:08:24.340]  第一個主日
[00:08:24.340 --> 00:08:27.040]  剛好是中樹節的主日
[00:08:27.040 --> 00:08:29.540]  就是復活節前一個的主日
[00:08:29.540 --> 00:08:33.040]  所以今天我和大家用一個題目
[00:08:33.040 --> 00:08:35.840]  就是講到中樹節
[00:08:35.840 --> 00:08:37.640]  中樹節
[00:08:37.640 --> 00:08:40.440]  中樹節就是
[00:08:40.440 --> 00:08:41.740]  紀念耶穌基督
[00:08:41.740 --> 00:08:45.340]  祂在受難之前
[00:08:45.340 --> 00:08:46.440]  前幾天
[00:08:46.440 --> 00:08:49.740]  來到進入耶路撒冷京城
[00:08:49.740 --> 00:08:51.140]  這個星期
[00:08:51.140 --> 00:08:54.740]  祂做了最後那些最重要的事
[00:08:54.740 --> 00:08:57.440]  祂就完成了救恩
[00:08:57.440 --> 00:08:59.940]  在十字架上為我們死
[00:08:59.940 --> 00:09:01.540]  第三日復活
[00:09:01.540 --> 00:09:03.540]  所以這整個星期
[00:09:03.540 --> 00:09:07.040]  是很特別的一個時間
[00:09:07.040 --> 00:09:09.340]  耶穌祂最後這幾天
[00:09:09.340 --> 00:09:12.440]  完成在祂地上的使命
[00:09:12.440 --> 00:09:13.740]  所以當時
[00:09:13.740 --> 00:09:16.940]  我們知道祂進入耶路撒冷
[00:09:16.940 --> 00:09:19.440]  其他那些人因為聽到祂的神蹟
[00:09:19.440 --> 00:09:20.540]  之前有人見過祂
[00:09:20.540 --> 00:09:22.140]  叫拉撒路復活
[00:09:22.140 --> 00:09:24.840]  所以很多人就來歡迎祂
[00:09:24.840 --> 00:09:28.640]  在耶路撒冷的城門迎接耶穌基督
[00:09:28.640 --> 00:09:31.040]  進入耶經
[00:09:31.040 --> 00:09:33.740]  是以色列民一個很重要的記號
[00:09:33.740 --> 00:09:37.740]  是他們整個的文化歷史裏面
[00:09:37.740 --> 00:09:40.340]  耶路撒冷是一個很重要的
[00:09:40.340 --> 00:09:42.640]  他們的京城的一個地方
[00:09:42.640 --> 00:09:45.540]  雖然當時他們在羅馬政權底下
[00:09:45.540 --> 00:09:48.340]  但是他們仍然歡呼
[00:09:48.340 --> 00:09:52.740]  擁戴耶穌基督進入耶路撒冷
[00:09:52.740 --> 00:09:58.240]  所以我們見到這個就是中樹節的意義
[00:09:58.240 --> 00:10:00.940]  今天我和大家特別講的是
[00:10:00.940 --> 00:10:04.740]  就是中樹節讓我們從地上
[00:10:04.740 --> 00:10:07.040]  連接到天上
[00:10:07.040 --> 00:10:07.840]  是甚麼意思呢?
[00:10:07.840 --> 00:10:09.140]  大家看見有兩段經文
[00:10:09.140 --> 00:10:11.640]  是《約翰福音》十二章
[00:10:11.640 --> 00:10:14.540]  另外就是《啟智錄》第七章
[00:10:14.540 --> 00:10:18.640]  如果大家留意這兩段經文是同一個作者
[00:10:18.640 --> 00:10:20.840]  《約翰福音》是誰寫的?
[00:10:20.840 --> 00:10:22.740]  是司徒約翰寫的
[00:10:22.740 --> 00:10:25.240]  是他早一點時間寫的
[00:10:25.240 --> 00:10:27.640]  但是相距不是很久
[00:10:27.640 --> 00:10:29.540]  後來他就去到拔摩海島
[00:10:29.540 --> 00:10:31.140]  得著聖人的啟示
[00:10:31.140 --> 00:10:33.840]  就寫下了《啟智錄》
[00:10:33.840 --> 00:10:38.440]  所以我們見到《約翰福音》
[00:10:38.440 --> 00:10:40.240]  跟著到《啟智錄》的時候
[00:10:40.240 --> 00:10:41.440]  原來奇妙的是
[00:10:41.440 --> 00:10:47.040]  他同時去描述有關中樹節的記載
[00:10:47.040 --> 00:10:48.040]  我們看見
[00:10:48.040 --> 00:10:49.740]  原來在這裏讓我們看見
[00:10:49.740 --> 00:10:50.840]  為何用這個題目呢?
[00:10:50.840 --> 00:10:53.140]  就是原來在地上的中樹節
[00:10:53.140 --> 00:10:56.940]  當時《約翰福音》是描述在地上發生的事情
[00:10:56.940 --> 00:10:58.140]  但是同時間
[00:10:58.140 --> 00:11:00.640]  當約翰領受聖靈的感動
[00:11:00.640 --> 00:11:02.040]  寫下《啟智錄》的時候
[00:11:02.040 --> 00:11:06.640]  他是連接到天上的一個景象
[00:11:06.640 --> 00:11:07.740]  我們發覺
[00:11:07.740 --> 00:11:08.940]  我們在地上
[00:11:08.940 --> 00:11:10.540]  好像以蔡亞書所講的
[00:11:10.540 --> 00:11:11.340]  第五章
[00:11:11.340 --> 00:11:15.840]  我們發覺如果人若望地
[00:11:15.840 --> 00:11:18.240]  只見艱難和黑暗
[00:11:18.240 --> 00:11:20.240]  實際上地上充滿著苦難
[00:11:20.240 --> 00:11:23.640]  耶穌在同門徒最後的講論的時候
[00:11:23.640 --> 00:11:25.240]  很清楚地告訴我們
[00:11:25.240 --> 00:11:26.340]  這個世上
[00:11:26.340 --> 00:11:27.140]  在地上
[00:11:27.140 --> 00:11:29.240]  我們是有苦難的
[00:11:29.240 --> 00:11:30.840]  因為我們未到天上
[00:11:30.840 --> 00:11:32.740]  我們未去進入永恆那裏
[00:11:32.740 --> 00:11:36.740]  未去到將來神為我們預備的新天新地那裏
[00:11:36.740 --> 00:11:37.540]  所以在地上
[00:11:37.540 --> 00:11:38.540]  因為罪的緣故
[00:11:38.540 --> 00:11:40.340]  因為人的敗壞的緣故
[00:11:40.340 --> 00:11:45.240]  地上有很多的不安、苦難、困苦
[00:11:45.240 --> 00:11:47.440]  這些神有時候是容許我們
[00:11:47.440 --> 00:11:52.340]  是容許讓我們經歷過這些試煉當中的時候
[00:11:52.340 --> 00:11:54.040]  讓我們的信心更堅固
[00:11:54.040 --> 00:11:55.740]  有明白到原來這個世上
[00:11:55.740 --> 00:11:57.240]  只不過是寄居的
[00:11:57.240 --> 00:11:58.140]  是客侶的
[00:11:58.140 --> 00:12:00.840]  不是我們永恆的歸宿
[00:12:00.840 --> 00:12:01.740]  但是這次是神
[00:12:01.740 --> 00:12:03.140]  神給我們的恩典是什麼呢?
[00:12:03.140 --> 00:12:04.940]  就是雖然我們在地上
[00:12:04.940 --> 00:12:07.240]  但是我們可以連接在天上
[00:12:07.240 --> 00:12:11.140]  可以去到上帝給我們的境界那裏
[00:12:11.140 --> 00:12:13.440]  用神在天上的眼光
[00:12:13.440 --> 00:12:15.640]  來再看回世界
[00:12:15.640 --> 00:12:17.840]  看回我們所發生的事
[00:12:17.840 --> 00:12:19.940]  靠著祂給我們的應許
[00:12:19.940 --> 00:12:22.740]  在永恆的眼光來看這個世界
[00:12:22.740 --> 00:12:24.240]  因為原來聖經告訴我們
[00:12:24.240 --> 00:12:26.540]  我們所見的是暫時的
[00:12:26.540 --> 00:12:28.240]  但是我們所見的
[00:12:28.240 --> 00:12:31.240]  那個是永遠的
[00:12:31.240 --> 00:12:34.640]  今年我們教會的主題
[00:12:34.640 --> 00:12:35.540]  經過這個疫症
[00:12:35.540 --> 00:12:37.040]  搖到我們亂成一團
[00:12:37.040 --> 00:12:38.640]  我們可能都忘記了
[00:12:38.640 --> 00:12:41.240]  今年我們教會的主題是什麼呢?
[00:12:41.240 --> 00:12:43.740]  2020真的不簡單
[00:12:43.740 --> 00:12:45.440]  2020
[00:12:45.440 --> 00:12:46.840]  2020
[00:12:46.840 --> 00:12:48.440]  屬靈的視野
[00:12:48.440 --> 00:12:50.140]  屬靈的眼光
[00:12:50.140 --> 00:12:52.140]  讓我們看得更清晰
[00:12:52.140 --> 00:12:54.940]  今天我就照著這個方向
[00:12:54.940 --> 00:12:58.240]  我們用一個更加屬靈的透視鏡
[00:12:58.240 --> 00:13:00.240]  一個天上的景象
[00:13:00.240 --> 00:13:02.440]  來再看回這個世界的時候
[00:13:02.440 --> 00:13:05.740]  我們的確會有一個不同的看法
[00:13:05.740 --> 00:13:08.540]  所以今天我們來看看這兩段經文的記載
[00:13:08.540 --> 00:13:11.940]  第一段就是約翰福音第十二章
[00:13:11.940 --> 00:13:12.940]  十二到十六節
[00:13:12.940 --> 00:13:14.340]  有沒有找到的時候呢?
[00:13:14.340 --> 00:13:15.540]  我們同聲讀出
[00:13:15.540 --> 00:13:17.240]  在家裡面的弟兄姊妹
[00:13:17.240 --> 00:13:18.940]  都一起跟著來讀
[00:13:18.940 --> 00:13:20.340]  讀完這幾節的經文
[00:13:20.340 --> 00:13:21.440]  請讀
[00:13:21.440 --> 00:13:22.640]  第二天
[00:13:22.640 --> 00:13:24.640]  有許多人
[00:13:24.640 --> 00:13:27.040]  有許多上來過節的人
[00:13:27.040 --> 00:13:30.740]  聽見耶穌將到耶路撒冷
[00:13:30.740 --> 00:13:35.240]  就拿著鐘樹枝出去迎接他
[00:13:35.240 --> 00:13:36.240]  喊著說
[00:13:36.240 --> 00:13:37.740]  「和撒拿
[00:13:37.740 --> 00:13:40.340]  奉主名來的以色列王
[00:13:40.340 --> 00:13:43.640]  是應當稱頌的」
[00:13:43.640 --> 00:13:47.240]  「耶穌得了一個驢驅
[00:13:47.240 --> 00:13:51.140]  就騎上如經上所記的船
[00:13:51.140 --> 00:13:52.740]  錫安的民也
[00:13:52.740 --> 00:13:54.740]  不要懼怕
[00:13:54.740 --> 00:13:57.940]  你的王騎著驢驅來了」
[00:13:57.940 --> 00:14:02.940]  這句話在這個時候特別有安慰
[00:14:02.940 --> 00:14:04.140]  聖經裡面說
[00:14:04.140 --> 00:14:06.540]  「錫安的民也不要懼怕」
[00:14:06.540 --> 00:14:07.340]  真好
[00:14:07.340 --> 00:14:08.640]  第十六節
[00:14:08.640 --> 00:14:12.940]  「這些事門徒起先不明白
[00:14:12.940 --> 00:14:16.340]  等到耶穌得了榮耀以後
[00:14:16.340 --> 00:14:19.540]  才想起這話是指著他寫的
[00:14:19.540 --> 00:14:25.040]  並且眾人果然向他這樣行了」
[00:14:25.040 --> 00:14:26.740]  你留意聖經這裡記載
[00:14:26.740 --> 00:14:27.540]  當時的門徒
[00:14:27.540 --> 00:14:28.640]  包括約翰
[00:14:28.640 --> 00:14:30.940]  他其實那時候是不太明白
[00:14:30.940 --> 00:14:32.040]  不明白甚麼?
[00:14:32.040 --> 00:14:33.740]  不明白原來
[00:14:33.740 --> 00:14:35.040]  舊約
[00:14:35.040 --> 00:14:37.840]  聖經所記載的
[00:14:37.840 --> 00:14:40.140]  王要騎著驢驅之進來
[00:14:40.140 --> 00:14:41.140]  是甚麼意思呢?
[00:14:41.140 --> 00:14:44.740]  原來在這裡耶穌基督坐著驢驅子進來的時候
[00:14:44.740 --> 00:14:47.440]  就應驗了那個寓言
[00:14:47.440 --> 00:14:49.740]  當時他們還未明白
[00:14:49.740 --> 00:14:52.040]  我們人的眼光就是這麼淺的
[00:14:52.040 --> 00:14:53.640]  有時候發生事的時候
[00:14:53.640 --> 00:14:55.340]  我們未能夠明白
[00:14:55.340 --> 00:14:57.640]  未能夠將聖經那些寓言
[00:14:57.640 --> 00:14:59.140]  聖經記載的那些
[00:14:59.140 --> 00:15:02.040]  拉在我們現實的生活裡對照一下
[00:15:02.040 --> 00:15:05.540]  以及有所在屬靈上得到啟發
[00:15:05.540 --> 00:15:06.440]  我們也是這樣
[00:15:06.440 --> 00:15:08.440]  有時候也是這麼有限
[00:15:08.440 --> 00:15:10.140]  當時的門徒也是這樣
[00:15:10.140 --> 00:15:13.940]  想不到原來這個情況就是神的計劃
[00:15:13.940 --> 00:15:16.040]  就是神在舊約寓言
[00:15:16.040 --> 00:15:17.940]  現在應驗了
[00:15:17.940 --> 00:15:21.140]  所以當時他們仍然是不明白
[00:15:21.140 --> 00:15:22.540]  到他得了榮耀的時候
[00:15:22.540 --> 00:15:23.740]  就是下星期了
[00:15:23.740 --> 00:15:25.040]  就是復活節的時候
[00:15:25.040 --> 00:15:26.340]  他們就明白了
[00:15:26.340 --> 00:15:29.140]  原來耶穌就是那位微塞亞君王
[00:15:29.140 --> 00:15:30.740]  他來到是經過受苦
[00:15:30.740 --> 00:15:31.940]  然後得聖復活
[00:15:31.940 --> 00:15:34.640]  啊!應驗了
[00:15:34.640 --> 00:15:36.940]  這個真是後知後覺
[00:15:36.940 --> 00:15:38.140]  不過也好過
[00:15:38.140 --> 00:15:39.440]  好過甚麼?
[00:15:39.440 --> 00:15:40.840]  好過不知不覺
[00:15:40.840 --> 00:15:46.240]  所以讓我們也能夠在這裡得到提醒
[00:15:46.240 --> 00:15:50.440]  這段記載形容耶穌基督在地上被擁戴
[00:15:50.440 --> 00:15:52.340]  其實他是以王的姿態
[00:15:52.340 --> 00:15:53.040]  他是以色列的王
[00:15:53.040 --> 00:15:54.940]  當時聖經也是這樣描寫
[00:15:54.940 --> 00:15:57.240]  以色列的王應當稱重的
[00:15:57.240 --> 00:15:59.940]  他以王的姿態來進入耶路撒冷
[00:15:59.940 --> 00:16:02.940]  這是他第一次要成就的事
[00:16:02.940 --> 00:16:06.440]  就是透過這幾天之後
[00:16:06.440 --> 00:16:08.340]  他要完成了這個救恩
[00:16:08.340 --> 00:16:09.940]  在十字架上面
[00:16:09.940 --> 00:16:12.140]  這個我們榮耀的十字架
[00:16:12.140 --> 00:16:14.340]  是我們救恩的憑據
[00:16:14.340 --> 00:16:16.840]  他要在那裡完成了救恩
[00:16:16.840 --> 00:16:19.340]  這個是地上的宗樹節
[00:16:19.340 --> 00:16:20.940]  但是後來我們發覺
[00:16:20.940 --> 00:16:24.240]  當約翰去到拔摩海道
[00:16:24.240 --> 00:16:26.240]  他被聖靈感動
[00:16:26.240 --> 00:16:27.840]  他就寫下了啟示錄
[00:16:27.840 --> 00:16:30.940]  你留意啟示錄有好幾處都是這樣的
[00:16:30.940 --> 00:16:32.140]  啟示錄我們知道
[00:16:32.140 --> 00:16:37.140]  它是描寫當時地上的災難、困苦
[00:16:37.140 --> 00:16:38.640]  上帝的審判
[00:16:38.640 --> 00:16:41.640]  人仍然活躍的情況
[00:16:41.640 --> 00:16:43.440]  但同時也有一群忠心的人
[00:16:43.440 --> 00:16:45.140]  他們堅守信仰
[00:16:45.140 --> 00:16:48.140]  繼續來持守他們的道
[00:16:48.140 --> 00:16:52.040]  約翰看到地上有很多這樣的情況
[00:16:52.040 --> 00:16:52.740]  災難
[00:16:52.740 --> 00:16:55.940]  其實一開始看六章的時候已經看到了
[00:16:55.940 --> 00:16:58.540]  看到四分之一的人
[00:16:58.540 --> 00:16:59.440]  怎樣死四分之一
[00:16:59.440 --> 00:17:01.140]  怎樣死四分之一的人
[00:17:01.140 --> 00:17:01.840]  怎樣死
[00:17:01.840 --> 00:17:03.340]  最後那四分之一
[00:17:03.340 --> 00:17:06.740]  在新約聖經形容他是「瘟疫而死」
[00:17:06.740 --> 00:17:07.840]  刀劍瘟疫
[00:17:07.840 --> 00:17:12.340]  瘟疫在希臘文的原文是死亡的意思
[00:17:12.340 --> 00:17:15.540]  但是很多翻譯都翻譯為「瘟疫」
[00:17:15.540 --> 00:17:17.540]  因為這幾樣東西
[00:17:17.540 --> 00:17:19.540]  很多時候都是神透過這些
[00:17:19.540 --> 00:17:22.740]  來叫世人迴轉的提醒
[00:17:22.740 --> 00:17:26.140]  一個審判、一個管教
[00:17:26.140 --> 00:17:28.540]  但到了第七章的時候
[00:17:28.540 --> 00:17:31.040]  有人看到另一幅圖畫
[00:17:31.040 --> 00:17:32.740]  我們發覺啟示錄經常都是這樣
[00:17:32.740 --> 00:17:34.640]  他在地上看到很多東西的時候
[00:17:34.640 --> 00:17:36.740]  忽然間有一句說話
[00:17:36.740 --> 00:17:38.340]  他就被聖靈感動
