
[00:00:00.000 --> 00:00:02.000]  早晨,各位大英姊妹
[00:02:36.000 --> 00:02:38.000]  在歷代至上的加普
[00:02:38.000 --> 00:02:39.000]  我們會發現
[00:02:39.000 --> 00:02:42.000]  馬太山減了不少的人物
[00:02:42.000 --> 00:02:45.000]  是故意拼出三個十四代
[00:02:45.000 --> 00:02:47.000]  為什麼馬太要這樣做呢
[00:02:47.000 --> 00:02:52.000]  其實這點是跟希伯來文有關的
[00:02:52.000 --> 00:02:56.000]  希伯來文跟中文是很不同的
[00:02:56.000 --> 00:02:58.000]  希伯來文每一個字母
[00:02:58.000 --> 00:03:00.000]  都是對應著一個數字的
[00:03:00.000 --> 00:03:02.000]  而在希伯來文裡面
[00:03:02.000 --> 00:03:05.000]  十四剛剛好就是對應著
[00:03:05.000 --> 00:03:08.000]  大衛這三個字母
[00:03:08.000 --> 00:03:10.000]  也就是大衛這個名字
[00:03:10.000 --> 00:03:12.000]  所以你就明白
[00:03:12.000 --> 00:03:15.000]  為什麼馬太要故意拼出
[00:03:15.000 --> 00:03:17.000]  這個加普是要分成三個十四代
[00:03:17.000 --> 00:03:19.000]  因為十四這個數字
[00:03:19.000 --> 00:03:21.000]  是一個很重要的意思
[00:03:21.000 --> 00:03:23.000]  就是代表著大衛的這個名字
[00:03:23.000 --> 00:03:26.000]  在希伯來文裡面的這個名字
[00:03:26.000 --> 00:03:30.000]  如果是大V是因為等於十四
[00:03:30.000 --> 00:03:31.000]  所以要拼出十四代的話
[00:03:31.000 --> 00:03:34.000]  那為什麼要拼出三個十四代呢
[00:03:34.000 --> 00:03:36.000]  如果我們去看回這個加普的話
[00:03:36.000 --> 00:03:37.000]  這裡有三個十四代
[00:03:37.000 --> 00:03:39.000]  我用了一個表格
[00:03:39.000 --> 00:03:41.000]  把它列出來
[00:03:41.000 --> 00:03:42.000]  如果我們留意
[00:03:42.000 --> 00:03:45.000]  每一個十四代的最後一個名字
[00:03:45.000 --> 00:03:48.000]  第一個十四代的最後一個名字是大衛
[00:03:48.000 --> 00:03:52.000]  第二個十四代的最後一個名字是耶哥尼亞
[00:03:52.000 --> 00:03:56.000]  第三個十四代的最後一個名字是耶穌
[00:03:56.000 --> 00:03:59.000]  這三個名字都是跟大衛王朝有關的
[00:03:59.000 --> 00:04:03.000]  而且是關係著大衛王朝最重要的事件
[00:04:03.000 --> 00:04:05.000]  第一個人物大衛
[00:04:05.000 --> 00:04:08.000]  就是代表著大衛王朝的建立者
[00:04:08.000 --> 00:04:10.000]  第二個人物耶哥尼亞
[00:04:10.000 --> 00:04:13.000]  是大衛王朝的最後一任的君王
[00:04:13.000 --> 00:04:16.000]  而第三個人名耶穌
[00:04:16.000 --> 00:04:19.000]  就是猶太人所盼望的
[00:04:19.000 --> 00:04:21.000]  大衛王朝的復興者
[00:04:21.000 --> 00:04:24.000]  就是那位大衛的君王
[00:04:24.000 --> 00:04:26.000]  那位尼賽亞
[00:04:26.000 --> 00:04:27.000]  所以我們就明白
[00:04:27.000 --> 00:04:30.000]  為什麼馬太要特意
[00:04:30.000 --> 00:04:32.000]  將一個加普
[00:04:32.000 --> 00:04:33.000]  編成三個十四代
[00:04:33.000 --> 00:04:35.000]  為什麼要特意刪減這麼多人物
[00:04:35.000 --> 00:04:38.000]  一定要創造三個十四代出來
[00:04:38.000 --> 00:04:40.000]  就是因為十四代代表著大衛
[00:04:40.000 --> 00:04:42.000]  而這三個十四代的最後一個人物
[00:04:42.000 --> 00:04:46.000]  都是跟大衛王朝的關鍵事件有關的
[00:04:46.000 --> 00:04:47.000]  說完大衛
[00:04:47.000 --> 00:04:49.000]  我們就看看這個加普
[00:04:49.000 --> 00:04:52.000]  怎樣圍繞著阿巴拉罕
[00:04:52.000 --> 00:04:55.000]  這個加普第一個奇怪的地方是
[00:04:55.000 --> 00:04:57.000]  他是很簡單直接的
[00:04:57.000 --> 00:04:59.000]  他是說一個生一個
[00:04:59.000 --> 00:05:05.000]  阿巴拉罕生什麼什麼
[00:05:05.000 --> 00:05:06.000]  很少提及兄弟
[00:05:06.000 --> 00:05:08.000]  唯獨是有兩個地方
[00:05:08.000 --> 00:05:11.000]  這個加普提及了兄弟
[00:05:11.000 --> 00:05:13.000]  大家知道在哪嗎
[00:05:13.000 --> 00:05:15.000]  是特意提兄弟的
[00:05:15.000 --> 00:05:16.000]  是很奇怪的
[00:05:16.000 --> 00:05:20.000]  就是在第一個十四代的第四個人物
[00:05:20.000 --> 00:05:23.000]  以及第二個十四代的最後的人物
[00:05:23.000 --> 00:05:27.000]  那裡分別提及猶大和他的兄弟
[00:05:27.000 --> 00:05:30.000]  如果這個加普是一個很簡單直接的加普
[00:05:30.000 --> 00:05:34.000]  不斷說A生B B生C C生D的話
[00:05:34.000 --> 00:05:36.000]  為什麼要特意在這兩個地方
[00:05:36.000 --> 00:05:40.000]  提及什麼什麼和他的兄弟呢
[00:05:40.000 --> 00:05:42.000]  不知道大家有沒有想過呢
[00:05:42.000 --> 00:05:45.000]  我們平時看聖經就會水過鴨背地看
[00:05:45.000 --> 00:05:49.000]  我們很少很留心地去看經文的細節
[00:05:49.000 --> 00:05:51.000]  不過今天我就是很想跟大家看
[00:05:51.000 --> 00:05:52.000]  經文的細節
[00:05:52.000 --> 00:05:55.000]  其實馬太特意要在這兩個地方
[00:05:55.000 --> 00:05:57.000]  提及什麼什麼和他的兄弟
[00:05:57.000 --> 00:05:59.000]  是一個很重要的原因
[00:05:59.000 --> 00:06:02.000]  猶大和他的兄弟
[00:06:02.000 --> 00:06:06.000]  令當時的猶太讀者想起什麼
[00:06:06.000 --> 00:06:08.000]  想起以色列的十二個支派
[00:06:08.000 --> 00:06:10.000]  猶大是一個支派
[00:06:10.000 --> 00:06:13.000]  和他的兄弟就是其餘的十一個支派
[00:06:13.000 --> 00:06:16.000]  所以猶大和他的兄弟代表的是什麼
[00:06:16.000 --> 00:06:18.000]  猶大和他的兄弟代表的是
[00:06:18.000 --> 00:06:21.000]  以色列十二個支派的建立
[00:06:21.000 --> 00:06:24.000]  以色列的歷史的開始
[00:06:24.000 --> 00:06:27.000]  以色列十二個支派的開始
[00:06:27.000 --> 00:06:30.000]  而耶哥尼亞和他的兄弟代表什麼呢
[00:06:30.000 --> 00:06:33.000]  剛才我說過耶哥尼亞是大衛王朝最後一個君王
[00:06:33.000 --> 00:06:35.000]  那就是說什麼呢
[00:06:35.000 --> 00:06:36.000]  以色列滅亡是不是
[00:06:36.000 --> 00:06:38.000]  所以那裡就是說
[00:06:38.000 --> 00:06:41.000]  以色列歷史作為一個國家的終結
[00:06:41.000 --> 00:06:44.000]  說的是以色列十二支派的終結
[00:06:44.000 --> 00:06:46.000]  所以在這裡說
[00:06:46.000 --> 00:06:50.000]  猶大和他的兄弟和耶哥尼亞和他的兄弟
[00:06:50.000 --> 00:06:52.000]  是為了令當時的猶太讀者
[00:06:52.000 --> 00:06:54.000]  去回想起什麼
[00:06:54.000 --> 00:06:57.000]  回想起以色列這個
[00:06:57.000 --> 00:07:00.000]  以阿巴拉罕為始祖的國家的歷史
[00:07:00.000 --> 00:07:02.000]  所以你就會明白到
[00:07:02.000 --> 00:07:04.000]  什麼什麼和他的兄弟
[00:07:04.000 --> 00:07:06.000]  其實是呼應著阿巴拉罕
[00:07:06.000 --> 00:07:11.000]  這一個在這個家譜裡面第二個的關鍵人物
[00:07:11.000 --> 00:07:14.000]  不過我們還有一個地方未解通
[00:07:14.000 --> 00:07:16.000]  就是如果大家看我這個表格的話
[00:07:16.000 --> 00:07:17.000]  你就會發現
[00:07:17.000 --> 00:07:20.000]  在第一個十四代和第二個十四代
[00:07:20.000 --> 00:07:23.000]  都有什麼什麼和他的兄弟
[00:07:23.000 --> 00:07:24.000]  特別的地方是什麼呢
[00:07:24.000 --> 00:07:25.000]  為什麼
[00:07:25.000 --> 00:07:27.000]  為什麼第三個十四代
[00:07:27.000 --> 00:07:30.000]  沒有什麼什麼和他的兄弟呢
[00:07:30.000 --> 00:07:33.000]  還有第三個十四代有些奇怪的地方
[00:07:33.000 --> 00:07:35.000]  就是雖然馬太說
[00:07:35.000 --> 00:07:38.000]  每一個section都有十四代
[00:07:38.000 --> 00:07:40.000]  但是如果你留心點數
[00:07:40.000 --> 00:07:41.000]  我已經列出來了
[00:07:41.000 --> 00:07:44.000]  第三個十四代其實是沒有十四代的
[00:07:44.000 --> 00:07:47.000]  第三個十四代其實只有十三代而已
[00:07:47.000 --> 00:07:50.000]  那麼少了那一代是什麼呢
[00:07:50.000 --> 00:07:52.000]  是不是馬太計錯數呢
[00:07:52.000 --> 00:07:54.000]  就是她加減乘除不是很行
[00:07:54.000 --> 00:07:56.000]  就是加少了一個
[00:07:56.000 --> 00:07:57.000]  計漏了一個
[00:07:57.000 --> 00:07:59.000]  所以就少了一代了
[00:07:59.000 --> 00:08:00.000]  最後的section
[00:08:00.000 --> 00:08:01.000]  是不是這樣呢
[00:08:01.000 --> 00:08:04.000]  所以這裡我就很想跟大家講
[00:08:04.000 --> 00:08:08.000]  其實馬太特意在第三個十四代
[00:08:08.000 --> 00:08:10.000]  沒有提及什麼什麼和他的兄弟
[00:08:10.000 --> 00:08:12.000]  以及計少一代
[00:08:12.000 --> 00:08:15.000]  是一個很重要的原因
[00:08:15.000 --> 00:08:17.000]  如果大家揭聖經就可以揭了
[00:08:17.000 --> 00:08:18.000]  不過不用揭也可以
[00:08:18.000 --> 00:08:20.000]  因為我現在就可以直接講
[00:08:20.000 --> 00:08:23.000]  在馬太福音第十二章的五十節那裡
[00:08:23.000 --> 00:08:25.000]  耶穌重新去定義
[00:08:25.000 --> 00:08:27.000]  哪一個才是他的兄弟
[00:08:27.000 --> 00:08:28.000]  耶穌說
[00:08:28.000 --> 00:08:31.000]  哪一個遵行天父的旨意
[00:08:31.000 --> 00:08:33.000]  哪個就是他的兄弟
[00:08:33.000 --> 00:08:35.000]  在馬太福音二十八章十節那裡
[00:08:35.000 --> 00:08:37.000]  復活之後的耶穌
[00:08:37.000 --> 00:08:40.000]  和那些去墳墓找他的婦女說
[00:08:40.000 --> 00:08:42.000]  他和我的兄弟說
[00:08:42.000 --> 00:08:43.000]  叫他們去加利利
[00:08:43.000 --> 00:08:45.000]  他們在那裡會見到我
[00:08:45.000 --> 00:08:47.000]  在這段經文裡面所講的兄弟
[00:08:47.000 --> 00:08:51.000]  很明顯就是指耶穌的門徒
[00:08:51.000 --> 00:08:53.000]  如果耶穌的門徒
[00:08:53.000 --> 00:08:55.000]  就是那些遵行天父旨意的人
[00:08:55.000 --> 00:08:57.000]  就是耶穌的兄弟的話
[00:08:57.000 --> 00:08:59.000]  今天同樣地
[00:08:59.000 --> 00:09:02.000]  我們這一班遵行耶穌的教導
[00:09:02.000 --> 00:09:03.000]  跟隨他的人
[00:09:03.000 --> 00:09:06.000]  我們都是耶穌的兄弟
[00:09:06.000 --> 00:09:07.000]  所以我們這樣看的話
[00:09:07.000 --> 00:09:08.000]  我們就會明白
[00:09:08.000 --> 00:09:11.000]  馬太特意不在第三個十四代裡面
[00:09:11.000 --> 00:09:14.000]  去提什麼和他的兄弟
[00:09:14.000 --> 00:09:17.000]  是因為這個家譜還沒完
[00:09:17.000 --> 00:09:20.000]  馬太特意不提什麼和他的兄弟
[00:09:20.000 --> 00:09:23.000]  是想我們能夠進入這個家譜當中
[00:09:23.000 --> 00:09:25.000]  是想這個家譜能夠應用
[00:09:25.000 --> 00:09:26.000]  在我們這個時代當中
[00:09:26.000 --> 00:09:28.000]  因為這個家譜還沒完
[00:09:28.000 --> 00:09:31.000]  以色列的歷史並不是終結在
[00:09:31.000 --> 00:09:34.000]  耶哥尼亞和他的兄弟那裡
[00:09:34.000 --> 00:09:37.000]  以色列的歷史是繼續延續著
[00:09:37.000 --> 00:09:40.000]  不只是停在耶穌的時代那裡
[00:09:40.000 --> 00:09:44.000]  今天我們作為耶穌的兄弟
[00:09:44.000 --> 00:09:45.000]  馬太福音重新定義了
[00:09:45.000 --> 00:09:47.000]  耶穌的兄弟就是我們
[00:09:47.000 --> 00:09:50.000]  就是我們這一班追隨耶穌
[00:09:50.000 --> 00:09:53.000]  跟隨他教導的人的門徒
[00:09:53.000 --> 00:09:55.000]  所以為什麼馬太沒有提
[00:09:55.000 --> 00:09:56.000]  什麼和他的兄弟
[00:09:56.000 --> 00:09:58.000]  就是因為這個家譜
[00:09:58.000 --> 00:10:00.000]  最後的那一代
[00:10:00.000 --> 00:10:03.000]  就是由我們這一代去繼續延續
[00:10:03.000 --> 00:10:06.000]  這就是馬太很想告訴讀者的事情
[00:10:06.000 --> 00:10:08.000]  為什麼在第三個十四代
[00:10:08.000 --> 00:10:10.000]  不再提什麼和他的兄弟
[00:10:10.000 --> 00:10:12.000]  也沒有了最後一代
[00:10:12.000 --> 00:10:15.000]  是因為沒有了的那一代就是讀者
[00:10:15.000 --> 00:10:18.000]  沒有了的那一代就是耶穌的兄弟
[00:10:18.000 --> 00:10:21.000]  就是復活主的兄弟
[00:10:21.000 --> 00:10:23.000]  馬太透過這個家譜
[00:10:23.000 --> 00:10:27.000]  去說以色列的歷史是怎樣開始
[00:10:27.000 --> 00:10:28.000]  怎樣終結
[00:10:28.000 --> 00:10:30.000]  以及怎樣延續
[00:10:30.000 --> 00:10:33.000]  在當時是一個很瘋狂的想法
[00:10:33.000 --> 00:10:36.000]  因為那個時代在古代
[00:10:36.000 --> 00:10:38.000]  從來不會有人去想
[00:10:38.000 --> 00:10:39.000]  一個民族
[00:10:39.000 --> 00:10:41.000]  一個國家的歷史
[00:10:41.000 --> 00:10:45.000]  是可以由另一個不同的民族去延續的
[00:10:45.000 --> 00:10:49.000]  我們在座每一個應該都不是猶太人
[00:10:49.000 --> 00:10:50.000]  不過馬太是在說
[00:10:50.000 --> 00:10:52.000]  這班不是猶太人的人
[00:10:52.000 --> 00:10:55.000]  是在延續這個猶太人的歷史
[00:10:55.000 --> 00:10:57.000]  這個以阿伯拉罕為始祖的
[00:10:57.000 --> 00:10:59.000]  以色列的歷史
[00:10:59.000 --> 00:11:03.000]  這個是一個很瘋狂的想法
[00:11:03.000 --> 00:11:05.000]  在我們這個時代都覺得很瘋狂
[00:11:05.000 --> 00:11:07.000]  現在在現代的中國
[00:11:07.000 --> 00:11:09.000]  很講愛國主義
[00:11:09.000 --> 00:11:11.000]  沒有任何一個中國人會覺得
[00:11:11.000 --> 00:11:15.000]  中國人的歷史是可以由美國人去延續的
[00:11:15.000 --> 00:11:17.000]  沒有任何一個中國人會覺得
[00:11:17.000 --> 00:11:20.000]  中國人的歷史是由黑人去延續的
[00:11:20.000 --> 00:11:22.000]  是沒有人會這樣想的
[00:11:22.000 --> 00:11:24.000]  不過馬太就是要這樣說
[00:11:24.000 --> 00:11:27.000]  今天這個以色列民族的歷史
[00:11:27.000 --> 00:11:31.000]  是由我們這班不是屬於以色列的人去延續
[00:11:31.000 --> 00:11:35.000]  這個信息對於我們今天的時代來說
[00:11:35.000 --> 00:11:37.000]  都是很重要的
[00:11:37.000 --> 00:11:39.000]  如果我們看今時今日
[00:11:39.000 --> 00:11:42.000]  我們這個時代其實和耶穌的時代一樣
[00:11:42.000 --> 00:11:45.000]  是充斥著各種的民族主義
[00:11:45.000 --> 00:11:47.000]  各種的愛國主義
[00:11:47.000 --> 00:11:48.000]  如果我們看看中國
[00:11:48.000 --> 00:11:49.000]  看看美國就會看到
[00:11:49.000 --> 00:11:51.000]  很多這樣的思想
[00:11:51.000 --> 00:11:56.000]  這段經文不單是挑戰當時的猶太讀者
[00:11:56.000 --> 00:12:01.000]  也在挑戰今天我們這班的人
[00:12:01.000 --> 00:12:03.000]  基督徒所延續的以色列
[00:12:03.000 --> 00:12:08.000]  並不是一個基於民族的國家
[00:12:08.000 --> 00:12:10.000]  我們不是要追求愛國主義
[00:12:10.000 --> 00:12:12.000]  我們不是要追求民族主義
[00:12:12.000 --> 00:12:15.000]  我們延續的 我們效忠的
[00:12:15.000 --> 00:12:17.000]  並不是一個particular
[00:12:17.000 --> 00:12:21.000]  不是一個任何一個特定的民族
[00:12:21.000 --> 00:12:22.000]  特定的國家
[00:12:22.000 --> 00:12:26.000]  而是一個由不同民族不同國家所組成
[00:12:26.000 --> 00:12:29.000]  效忠於耶穌基督這位大位君王
[00:12:29.000 --> 00:12:32.000]  這位尼塞亞的上帝的國
[00:12:32.000 --> 00:12:34.000]  這一點對於我們這個時代
[00:12:34.000 --> 00:12:36.000]  這個被愛國主義
[00:12:36.000 --> 00:12:37.000]  被民族主義
[00:12:37.000 --> 00:12:39.000]  被種族主義充斥的年代
[00:12:39.000 --> 00:12:41.000]  同樣是很適切
[00:12:41.000 --> 00:12:44.000]  同樣是一個很大的挑戰
[00:12:44.000 --> 00:12:47.000]  接著我就說完什麼什麼和他得兄弟
[00:12:47.000 --> 00:12:50.000]  之後我就想再去看這個家譜
[00:12:50.000 --> 00:12:55.000]  第二個奇怪的地方
[00:12:55.000 --> 00:12:58.000]  這個家譜第二個奇怪的地方就是
[00:12:58.000 --> 00:13:00.000]  這個家譜所提及的人物
[00:13:00.000 --> 00:13:02.000]  大部分都是男人
[00:13:02.000 --> 00:13:03.000]  主要是男人
[00:13:03.000 --> 00:13:05.000]  九十幾%都是男人的名字
[00:13:05.000 --> 00:13:07.000]  唯獨是有五個女人
[00:13:07.000 --> 00:13:09.000]  出現在這個家譜裡面
[00:13:09.000 --> 00:13:11.000]  就是他瑪拉合路德
[00:13:11.000 --> 00:13:12.000]  和烏里亞的妻子
[00:13:12.000 --> 00:13:13.000]  即是拔斯巴
[00:13:13.000 --> 00:13:14.000]  和瑪利亞
[00:13:14.000 --> 00:13:16.000]  有這五個女人
[00:13:16.000 --> 00:13:18.000]  如果這個家譜
[00:13:18.000 --> 00:13:20.000]  主要是提及男人
[00:13:20.000 --> 00:13:23.000]  為什麼無緣無故又要提及五個女人呢
[00:13:23.000 --> 00:13:25.000]  這五個女人的出現
[00:13:25.000 --> 00:13:29.000]  一直都困擾著歷代的解經家
[00:13:29.000 --> 00:13:31.000]  所以有不同的解釋
[00:13:31.000 --> 00:13:33.000]  去解釋為什麼這五個女人
[00:13:33.000 --> 00:13:35.000]  要在這個家譜裡面出現
[00:13:35.000 --> 00:13:39.000]  第一個解釋就是
[00:13:39.000 --> 00:13:41.000]  在第四世紀
[00:13:41.000 --> 00:13:43.000]  有一個基督教神學家
[00:13:43.000 --> 00:13:44.000]  我們叫教父
[00:13:44.000 --> 00:13:46.000]  第四世紀有一個教父叫Jerome
[00:13:46.000 --> 00:13:48.000]  耶尤米提出一個解釋
[00:13:48.000 --> 00:13:52.000]  他說馬太提及這五個女人
[00:13:52.000 --> 00:13:55.000]  是因為她們都是罪人
[00:13:55.000 --> 00:13:58.000]  她們的存在是為了凸顯
[00:13:58.000 --> 00:14:01.000]  耶穌是為罪人而生的
[00:14:01.000 --> 00:14:03.000]  不過我自己就覺得
[00:14:03.000 --> 00:14:05.000]  這個解釋是很偏頗的
[00:14:05.000 --> 00:14:07.000]  因為在猶太的歷史上面
[00:14:07.000 --> 00:14:10.000]  從來不會有人覺得路德是一個罪人
[00:14:10.000 --> 00:14:13.000]  路德是一個敬乾的典範
[00:14:13.000 --> 00:14:15.000]  路德是一個聖女
[00:14:15.000 --> 00:14:17.000]  在猶太的傳統裡面覺得
[00:14:17.000 --> 00:14:19.000]  所以如果你說路德也是一個罪人
[00:14:19.000 --> 00:14:21.000]  是一個比較難去
[00:14:21.000 --> 00:14:23.000]  比較牽強的一個解釋
[00:14:23.000 --> 00:14:26.000]  有人就說她們都是異人
[00:14:26.000 --> 00:14:30.000]  所以為什麼馬太要特意提及這五個人的名字
[00:14:30.000 --> 00:14:32.000]  不過這點同樣都是很偏頗
[00:14:32.000 --> 00:14:36.000]  因為雖然在《薩姆爾記》下裡面
[00:14:36.000 --> 00:14:37.000]  它強調的是
[00:14:37.000 --> 00:14:39.000]  大衛主動和拔氏巴去通姦
[00:14:39.000 --> 00:14:42.000]  但是都未至於描述到
[00:14:42.000 --> 00:14:43.000]  拔氏巴是一個異人
[00:14:43.000 --> 00:14:44.000]  一個敬乾的人
[00:14:44.000 --> 00:14:48.000]  所以如果我們說馬太記載這五個女人
[00:14:48.000 --> 00:14:49.000]  因為她們是異人
[00:14:49.000 --> 00:14:51.000]  這個解釋都是非常偏頗
[00:14:51.000 --> 00:14:53.000]  最流行的解釋
[00:14:53.000 --> 00:14:55.000]  最多人支持的解釋就是
[00:14:55.000 --> 00:14:57.000]  這四個女人
[00:14:57.000 --> 00:14:58.000]  不包括瑪利亞
[00:14:58.000 --> 00:15:01.000]  這四個女人都是外邦人
[00:15:01.000 --> 00:15:03.000]  不過我想說的是
[00:15:03.000 --> 00:15:05.000]  多人支持的解釋
[00:15:05.000 --> 00:15:07.000]  不一定是對的解釋
[00:15:07.000 --> 00:15:08.000]  為什麼呢
[00:15:08.000 --> 00:15:09.000]  就是因為
[00:15:09.000 --> 00:15:12.000]  我們舊日聖經有說
[00:15:12.000 --> 00:15:17.000]  拉合和路德都是外邦人
[00:15:17.000 --> 00:15:24.000]  同樣地在猶太傳統裡面
[00:15:24.000 --> 00:15:26.000]  雖然在舊日聖經裡面
[00:15:26.000 --> 00:15:29.000]  沒有提及他馬是否外邦人
[00:15:29.000 --> 00:15:31.000]  不過在猶太的傳統裡面
[00:15:31.000 --> 00:15:32.000]  我們都可以看到
[00:15:32.000 --> 00:15:34.000]  有猶太的傳統會認為
[00:15:34.000 --> 00:15:36.000]  他馬是加拿人
[00:15:36.000 --> 00:15:39.000]  所以頭三個女人說他是外邦人
[00:15:39.000 --> 00:15:41.000]  都是合理的
[00:15:41.000 --> 00:15:43.000]  他馬、拉合和路德
[00:15:43.000 --> 00:15:45.000]  都可以說他們是外邦人
[00:15:45.000 --> 00:15:47.000]  不過問題是什麼呢
[00:15:47.000 --> 00:15:49.000]  問題是從來都沒有文獻
[00:15:49.000 --> 00:15:52.000]  去說不是吧是外邦人
[00:15:52.000 --> 00:15:55.000]  在舊日聖經沒有說不是吧是外邦人
[00:15:55.000 --> 00:15:57.000]  同樣地在猶太傳統裡面
[00:15:57.000 --> 00:15:59.000]  都沒有說過不是吧是外邦人
[00:15:59.000 --> 00:16:01.000]  所以如果我們說
[00:16:01.000 --> 00:16:03.000]  馬太記載這四個女人
[00:16:03.000 --> 00:16:05.000]  純粹是因為她們是外邦人
[00:16:05.000 --> 00:16:07.000]  這個解釋其實都不是很合理
[00:16:07.000 --> 00:16:11.000]  因為最少不是吧不是外邦人
[00:16:11.000 --> 00:16:14.000]  所以我覺得這三個解釋
[00:16:14.000 --> 00:16:16.000]  其實都不太能解釋
[00:16:16.000 --> 00:16:18.000]  為什麼這五個婦女
[00:16:18.000 --> 00:16:21.000]  要被記載在馬太家譜裡面
[00:16:21.000 --> 00:16:27.000]  其實按照馬太的據法和編排
[00:16:27.000 --> 00:16:29.000]  我認為這五個女人
[00:16:29.000 --> 00:16:32.000]  這五個女人應該分成兩組
[00:16:32.000 --> 00:16:34.000]  分別就是第一組
[00:16:34.000 --> 00:16:37.000]  是他馬拉合和路德
[00:16:37.000 --> 00:16:41.000]  第二組就是拔氏巴和瑪利亞
[00:16:41.000 --> 00:16:44.000]  這樣的分組有兩個原因
[00:16:44.000 --> 00:16:46.000]  第一我們剛才說過
[00:16:46.000 --> 00:16:49.000]  大衛是這個家譜的關鍵人物
[00:16:49.000 --> 00:16:54.000]  他馬拉合和路德是排在大衛之前
