
[00:00:00.000 --> 00:00:03.000]  各位大兄姐妹,都快要午安了
[00:04:47.000 --> 00:04:49.000]  你不要欺負我
[00:04:49.000 --> 00:04:53.000]  我們說保羅你活在一個世界
[00:04:53.000 --> 00:04:55.000]  和我們完全不一樣
[00:04:55.000 --> 00:04:57.000]  但是實際上不是說他活的世界
[00:04:57.000 --> 00:04:59.000]  和我們不一樣
[00:04:59.000 --> 00:05:01.000]  那是因為他堅持一個信念
[00:05:01.000 --> 00:05:03.000]  而那個信念
[00:05:03.000 --> 00:05:05.000]  讓他有一個不同的生活
[00:05:05.000 --> 00:05:08.000]  而我們很多時候就忘記了這種信念
[00:05:08.000 --> 00:05:10.000]  我舉幾個例子
[00:05:13.000 --> 00:05:14.000]  第一我們認為
[00:05:14.000 --> 00:05:16.000]  上帝很多時候
[00:05:16.000 --> 00:05:18.000]  在我們最需要的時候
[00:05:18.000 --> 00:05:20.000]  不出聲
[00:05:20.000 --> 00:05:22.000]  我們覺得我們很孤單
[00:05:22.000 --> 00:05:25.000]  因為上帝都要出一下聲
[00:05:25.000 --> 00:05:28.000]  幫一下忙才行
[00:05:28.000 --> 00:05:30.000]  如果在這個世界裡面
[00:05:30.000 --> 00:05:32.000]  在我們被人欺負到心口的時候
[00:05:32.000 --> 00:05:34.000]  上帝沉默
[00:05:34.000 --> 00:05:39.000]  我們很受不了
[00:05:42.000 --> 00:05:44.000]  在以色列人的歷史裡面
[00:05:44.000 --> 00:05:47.000]  在舊約和新約之間
[00:05:47.000 --> 00:05:49.000]  我們叫做兩約之間的時代
[00:05:49.000 --> 00:05:52.000]  那個時代大概有四百年的歷史
[00:05:52.000 --> 00:05:53.000]  在那四百年裡面
[00:05:53.000 --> 00:05:55.000]  猶太人上帝的選民
[00:05:55.000 --> 00:05:57.000]  受了很多的壓迫
[00:05:57.000 --> 00:06:00.000]  受了很多的欺凌
[00:06:00.000 --> 00:06:02.000]  被人欺負到臉上
[00:06:02.000 --> 00:06:05.000]  但是上帝似乎又不出聲
[00:06:05.000 --> 00:06:07.000]  最慘的就是公元前
[00:06:07.000 --> 00:06:09.000]  或者主前一百六十幾年的時候
[00:06:09.000 --> 00:06:11.000]  有一個皇帝的名字
[00:06:11.000 --> 00:06:14.000]  叫做安提亞古第四世
[00:06:14.000 --> 00:06:17.000]  那時候整個猶太地
[00:06:17.000 --> 00:06:19.000]  整個以色列
[00:06:19.000 --> 00:06:22.000]  都被希臘的勢力佔領了
[00:06:22.000 --> 00:06:27.000]  因為之前有個亞歷山大大帝
[00:06:27.000 --> 00:06:31.000]  包括公元前三百幾年的時候
[00:06:31.000 --> 00:06:32.000]  三零三三一三的時候
[00:06:32.000 --> 00:06:34.000]  他就去世了
[00:06:34.000 --> 00:06:35.000]  但是他去世了之後
[00:06:35.000 --> 00:06:37.000]  征服了這麼大的帝國
[00:06:37.000 --> 00:06:40.000]  因為亞歷山大這個人很出名
[00:06:40.000 --> 00:06:41.000]  很小的時候就出來打仗
[00:06:41.000 --> 00:06:43.000]  十多歲就出來打仗
[00:06:43.000 --> 00:06:44.000]  一路打仗的時候
[00:06:44.000 --> 00:06:46.000]  就帶著一個很出名的哲學家
[00:06:46.000 --> 00:06:47.000]  和他一起打仗
[00:06:47.000 --> 00:06:49.000]  亞歷士多德
[00:06:49.000 --> 00:06:51.000]  你讀中學讀物理的時候
[00:06:51.000 --> 00:06:53.000]  都知道這個人
[00:06:53.000 --> 00:06:55.000]  這個人是一個很出名的哲學家
[00:06:55.000 --> 00:06:56.000]  為什麼打仗的時候
[00:06:56.000 --> 00:06:58.000]  要帶一個哲學家和他一起出去呢
[00:06:58.000 --> 00:07:00.000]  就是要傳播希臘哲學
[00:07:00.000 --> 00:07:03.000]  將希臘的思維打到哪裡
[00:07:03.000 --> 00:07:04.000]  就教到哪裡
[00:07:04.000 --> 00:07:06.000]  這個人很聰明
[00:07:08.000 --> 00:07:10.000]  但是這個亞歷山大大帝死了之後
[00:07:10.000 --> 00:07:12.000]  留下一個很大的帝國
[00:07:12.000 --> 00:07:13.000]  很龐大的帝國
[00:07:13.000 --> 00:07:16.000]  他由現在的希臘
[00:07:16.000 --> 00:07:18.000]  一路向東打一路打
[00:07:18.000 --> 00:07:20.000]  打到印度
[00:07:20.000 --> 00:07:22.000]  所以這個人物很厲害
[00:07:22.000 --> 00:07:24.000]  但是他一死了之後
[00:07:24.000 --> 00:07:27.000]  就被四個將軍瓜分了整個帝國
[00:07:27.000 --> 00:07:30.000]  在南部這個帝國
[00:07:30.000 --> 00:07:32.000]  就被一個阿拉
[00:07:32.000 --> 00:07:35.000]  就是安提亞古第四世
[00:07:35.000 --> 00:07:38.000]  他猖狂到
[00:07:38.000 --> 00:07:40.000]  大膽到
[00:07:40.000 --> 00:07:43.000]  去到上帝的聖殿那裡
[00:07:43.000 --> 00:07:47.000]  在祭壇上獻了一隻豬
[00:07:47.000 --> 00:07:49.000]  你說
[00:07:49.000 --> 00:07:51.000]  有什麼所謂
[00:07:51.000 --> 00:07:53.000]  我們今天可以在教會年初一吃豬肉
[00:07:53.000 --> 00:07:55.000]  燒豬也是這樣吃
[00:07:55.000 --> 00:07:57.000]  我們沒有這樣的規矩
[00:07:57.000 --> 00:07:59.000]  但是對猶太人來說
[00:07:59.000 --> 00:08:00.000]  豬是不潔之物
[00:08:00.000 --> 00:08:02.000]  最不潔之物
[00:08:02.000 --> 00:08:05.000]  他竟然可以這樣去褻瀆上帝
[00:08:05.000 --> 00:08:07.000]  當你的上帝無道
[00:08:07.000 --> 00:08:09.000]  又當你無道
[00:08:09.000 --> 00:08:12.000]  在聖殿那裡公然地
[00:08:12.000 --> 00:08:13.000]  把一隻豬
[00:08:13.000 --> 00:08:15.000]  把一隻豬獻在祭壇上
[00:08:15.000 --> 00:08:18.000]  哇 猶太人
[00:08:18.000 --> 00:08:21.000]  被人欺負到上心口
[00:08:21.000 --> 00:08:22.000]  大家就說
[00:08:22.000 --> 00:08:25.000]  爺爺說上帝你在哪裡呢
[00:08:25.000 --> 00:08:26.000]  這些人
[00:08:26.000 --> 00:08:29.000]  做這樣的事來褻瀆你的殿
[00:08:29.000 --> 00:08:30.000]  褻瀆你的祭壇
[00:08:30.000 --> 00:08:32.000]  為什麼你不說話呢
[00:08:32.000 --> 00:08:34.000]  獻一下神蹟嘛
[00:08:34.000 --> 00:08:36.000]  我們讀舊約都知道你很厲害的
[00:08:36.000 --> 00:08:39.000]  你真的很厲害的
[00:08:39.000 --> 00:08:42.000]  由摩西帶領以色列人出埃及為止
[00:08:42.000 --> 00:08:44.000]  去到紅海邊上
[00:08:44.000 --> 00:08:47.000]  後有追兵怎麼辦呢
[00:08:47.000 --> 00:08:48.000]  舉起個杖
[00:08:48.000 --> 00:08:49.000]  一舉
[00:08:49.000 --> 00:08:51.000]  紅海就分開了
[00:08:51.000 --> 00:08:57.000]  現在竟然有人在你的祭壇上獻豬
[00:08:57.000 --> 00:09:02.000]  起碼要做點事嘛
[00:09:02.000 --> 00:09:04.000]  不止這樣
[00:09:04.000 --> 00:09:08.000]  記不記得當日
[00:09:08.000 --> 00:09:11.000]  運堯說那隻藥櫃
[00:09:11.000 --> 00:09:14.000]  那隻藥櫃在牛車上
[00:09:14.000 --> 00:09:15.000]  邊坡路上
[00:09:15.000 --> 00:09:18.000]  突然那隻藥櫃好像要倒了
[00:09:18.000 --> 00:09:20.000]  有隻豬就上去扶那隻藥櫃
[00:09:20.000 --> 00:09:22.000]  當然不要讓它掉在地上
[00:09:22.000 --> 00:09:24.000]  掉爛了 掉散了怎麼辦呢
[00:09:24.000 --> 00:09:26.000]  那隻豬會怎麼樣呢
[00:09:26.000 --> 00:09:28.000]  即時死人的
[00:09:28.000 --> 00:09:31.000]  現在竟然有一個人走來你的聖殿裏面
[00:09:31.000 --> 00:09:34.000]  在你的祭壇上獻了隻豬
[00:09:34.000 --> 00:09:37.000]  但你一聲都不出
[00:09:37.000 --> 00:09:44.000]  我們說上帝很多時候
[00:09:44.000 --> 00:09:48.000]  沉默到令我們匪夷所思
[00:09:48.000 --> 00:09:54.000]  在兩約之間
[00:09:54.000 --> 00:09:56.000]  猶太人很多這樣的事
[00:09:56.000 --> 00:09:58.000]  我們說上帝啊你沉默
[00:09:58.000 --> 00:10:00.000]  要沉默到什麼時候呢
[00:10:00.000 --> 00:10:02.000]  四百年之後
[00:10:02.000 --> 00:10:04.000]  上帝的沉默終止了
[00:10:04.000 --> 00:10:06.000]  終於在福音書裏面開始的時候
[00:10:06.000 --> 00:10:08.000]  就有一個人物出現
[00:10:08.000 --> 00:10:10.000]  就是那個師弟約翰
[00:10:10.000 --> 00:10:14.000]  由他再介紹耶穌基督出現了
[00:10:14.000 --> 00:10:18.000]  四百年的沉默換來了一個
[00:10:18.000 --> 00:10:20.000]  一個先知式的人物
[00:10:20.000 --> 00:10:23.000]  在曠野好像一個狂人那樣
[00:10:23.000 --> 00:10:27.000]  四百年上帝的沉默
[00:10:27.000 --> 00:10:32.000]  換來一個人在曠野裏面大聲呼喊
[00:10:32.000 --> 00:10:35.000]  要修直上帝的路
[00:10:35.000 --> 00:10:38.000]  要讓這位彌賽亞來到這個世界
[00:10:38.000 --> 00:10:42.000]  他的責任就是要介紹這位彌賽亞給世人認識
[00:10:42.000 --> 00:10:45.000]  讓世人可以認識接受這位彌賽亞
[00:10:45.000 --> 00:10:47.000]  四百年上帝的沉默
[00:10:47.000 --> 00:10:50.000]  引入了這位彌賽亞的來臨
[00:10:50.000 --> 00:10:54.000]  但是四百年的沉默沒有動搖到
[00:10:54.000 --> 00:10:58.000]  這班猶太人對彌賽亞的信念
[00:10:58.000 --> 00:11:00.000]  如果在這四百年裏面
[00:11:00.000 --> 00:11:03.000]  他見到他們受了那麼多的苦
[00:11:03.000 --> 00:11:05.000]  上帝都好像不理我們
[00:11:05.000 --> 00:11:07.000]  連他的聖念都被人這樣污穢
[00:11:07.000 --> 00:11:10.000]  我們為甚麼還要相信這個上帝
[00:11:10.000 --> 00:11:12.000]  如果用當時的信念來說的話
[00:11:12.000 --> 00:11:16.000]  這個上帝連自己的窩窿都保不住
[00:11:16.000 --> 00:11:18.000]  還相信這個上帝來做甚麼
[00:11:18.000 --> 00:11:22.000]  但是四百年過後
[00:11:22.000 --> 00:11:24.000]  上帝差遣他的彌賽亞
[00:11:24.000 --> 00:11:27.000]  他的愛子來到這個世界裏的時候
[00:11:27.000 --> 00:11:29.000]  這班人仍然擁抱這個彌賽亞
[00:11:29.000 --> 00:11:33.000]  就是說他的信念沒有因為四百年的上帝的沉默
[00:11:33.000 --> 00:11:37.000]  而打散他們的信念,沒有
[00:11:37.000 --> 00:11:39.000]  他仍然堅信上帝
[00:11:39.000 --> 00:11:43.000]  為甚麼保羅可以在監牢裏面
[00:11:43.000 --> 00:11:46.000]  以一個坐監的人的身份
[00:11:46.000 --> 00:11:48.000]  講出一篇道理
[00:11:48.000 --> 00:11:51.000]  不可以自私自利
[00:11:51.000 --> 00:11:54.000]  不可以貪圖虛浮的榮耀
[00:11:54.000 --> 00:11:57.000]  心存謙卑
[00:11:57.000 --> 00:12:01.000]  各人看別人比自己強
[00:12:01.000 --> 00:12:04.000]  不要單顧自己的事,要顧別人的事
[00:12:04.000 --> 00:12:08.000]  這個裏面有一個信念
[00:12:08.000 --> 00:12:11.000]  為甚麼我可以謙卑呢
[00:12:11.000 --> 00:12:15.000]  為甚麼各人要看別人比自己強呢
[00:12:15.000 --> 00:12:18.000]  各人不要單顧自己的事,顧別人的事呢
[00:12:18.000 --> 00:12:21.000]  因為這些東西在後面有一個信念
[00:12:21.000 --> 00:12:26.000]  那個信念就是說原來上帝掌管一切
[00:12:26.000 --> 00:12:31.000]  你以為我自己可以驕傲到把自己放在高位上嗎
[00:12:31.000 --> 00:12:33.000]  No
[00:12:33.000 --> 00:12:36.000]  沒甚麼聲音可以說
[00:12:36.000 --> 00:12:39.000]  No字No不出聲
[00:12:39.000 --> 00:12:42.000]  你以為憑著我們自己一己之力
[00:12:42.000 --> 00:12:45.000]  無論你怎樣努力都好
[00:12:45.000 --> 00:12:49.000]  可以把自己放在那個位置裏面嗎
[00:12:49.000 --> 00:12:52.000]  不是的
[00:12:52.000 --> 00:12:57.000]  你可以信賴自己的聰明與才智與學問
[00:12:57.000 --> 00:12:59.000]  但是苦心自問
[00:12:59.000 --> 00:13:01.000]  你的學問,你的才智,你的金錢
[00:13:01.000 --> 00:13:03.000]  去到某一個點裏面
[00:13:03.000 --> 00:13:05.000]  去到你人生的某一個階段裏面
[00:13:05.000 --> 00:13:09.000]  是對你一點作用都沒有的
[00:13:09.000 --> 00:13:12.000]  到你病到要死的時候
[00:13:12.000 --> 00:13:15.000]  你有億萬家財又怎樣呢
[00:13:15.000 --> 00:13:19.000]  可以保住你的性命長少少
[00:13:19.000 --> 00:13:21.000]  可能質素好少少
[00:13:21.000 --> 00:13:24.000]  住的醫院再靚少少
[00:13:24.000 --> 00:13:27.000]  能夠讓你起死回生嗎
[00:13:27.000 --> 00:13:29.000]  生命要到終極的時候
[00:13:29.000 --> 00:13:33.000]  你甚麼都幫不到你
[00:13:33.000 --> 00:13:37.000]  但是儘管在這樣的混亂的世代裏面
[00:13:37.000 --> 00:13:39.000]  我們堅持一個信念
[00:13:39.000 --> 00:13:41.000]  上帝呀
[00:13:41.000 --> 00:13:44.000]  因為我的盼望在乎你
[00:13:44.000 --> 00:13:47.000]  無論甚麼事情出現
[00:13:47.000 --> 00:13:49.000]  我們仍然要堅持一個信念
[00:13:49.000 --> 00:13:51.000]  那個信念就是說
[00:13:51.000 --> 00:13:53.000]  上帝仍在
[00:13:53.000 --> 00:14:00.000]  所以我的盼望仍在
[00:14:00.000 --> 00:14:02.000]  因為有上帝
[00:14:02.000 --> 00:14:04.000]  我才能夠相信
[00:14:04.000 --> 00:14:08.000]  人可以不自私自利
[00:14:08.000 --> 00:14:11.000]  仍然在上帝的恩典裏面
[00:14:11.000 --> 00:14:15.000]  可以平安度日
[00:14:15.000 --> 00:14:22.000]  西人又說你戇居
[00:14:22.000 --> 00:14:26.000]  因為我堅信上帝的緣故
[00:14:26.000 --> 00:14:28.000]  我不貪圖虛榮
[00:14:28.000 --> 00:14:31.000]  出於上帝的恩典
[00:14:31.000 --> 00:14:35.000]  他仍然可以給你在這個社會裏面
[00:14:35.000 --> 00:14:37.000]  在你的生活裏面
[00:14:37.000 --> 00:14:38.000]  在你的家庭裏面
[00:14:38.000 --> 00:14:41.000]  得享榮耀
[00:14:41.000 --> 00:14:45.000]  因為我相信上帝的緣故
[00:14:45.000 --> 00:14:47.000]  我存心謙卑
[00:14:47.000 --> 00:14:50.000]  但是仍然有人尊重
[00:14:50.000 --> 00:14:53.000]  我因堅信上帝的緣故
[00:14:53.000 --> 00:14:55.000]  看別人比自己強
[00:14:55.000 --> 00:14:58.000]  但是上帝仍然給智慧
[00:14:58.000 --> 00:15:04.000]  讓我可以做上帝交託給我的工作
[00:15:04.000 --> 00:15:06.000]  因為相信上帝
[00:15:06.000 --> 00:15:09.000]  不放棄對上帝的信念
[00:15:09.000 --> 00:15:11.000]  我不顧自己的事
[00:15:11.000 --> 00:15:13.000]  顧別人的事
[00:15:13.000 --> 00:15:18.000]  上帝仍然照顧我的事
[00:15:18.000 --> 00:15:21.000]  在這個後面是有一個信念的
[00:15:21.000 --> 00:15:24.000]  如果你不接納這個信念
[00:15:24.000 --> 00:15:27.000]  如果用世界上的觀念
[00:15:27.000 --> 00:15:31.000]  我們是絕對不明白這段說話
[00:15:31.000 --> 00:15:32.000]  在這個世界裏面
[00:15:32.000 --> 00:15:36.000]  有誰不為自己爭呢?
[00:15:36.000 --> 00:15:41.000]  你不為自己爭就沒有了
[00:15:41.000 --> 00:15:44.000]  我們可以爭
[00:15:44.000 --> 00:15:46.000]  我們可以出聲
[00:15:46.000 --> 00:15:54.000]  但我絕對不放棄那個信念
[00:15:54.000 --> 00:15:58.000]  正如以色列人在四百年裏
[00:15:58.000 --> 00:16:06.000]  他從來沒有放棄對彌撒的信念
[00:16:06.000 --> 00:16:08.000]  接近兩千年的教會歷史
[00:16:08.000 --> 00:16:11.000]  讓我們看到很多人沒有放棄
[00:16:11.000 --> 00:16:13.000]  那個信念
[00:16:13.000 --> 00:16:17.000]  對上帝的信念
[00:16:17.000 --> 00:16:23.000]  使他仍然可以按照上帝自己的心意過活
[00:16:23.000 --> 00:16:25.000]  喜樂地生活
[00:16:25.000 --> 00:16:27.000]  不自私自利
[00:16:27.000 --> 00:16:29.000]  不貪圖虛榮
[00:16:29.000 --> 00:16:32.000]  只心存謙卑
[00:16:32.000 --> 00:16:34.000]  看別人比自己強
[00:16:34.000 --> 00:16:35.000]  不單顧自己的事
[00:16:35.000 --> 00:16:39.000]  也顧別人的事
[00:16:39.000 --> 00:16:40.000]  當我們堅持信念
[00:16:40.000 --> 00:16:41.000]  看到身邊有很多的東西
[00:16:41.000 --> 00:16:43.000]  讓我們很沮喪的時候
[00:16:43.000 --> 00:16:49.000]  請你不要沮喪
[00:16:49.000 --> 00:16:51.000]  在人人都認為很沮喪的時候
[00:16:51.000 --> 00:16:56.000]  我們跟著沮喪好像很合理
[00:16:56.000 --> 00:16:58.000]  但是保羅就說我在監獄裏
[00:16:58.000 --> 00:17:04.000]  但我從來都不放棄對上帝的信念
[00:17:04.000 --> 00:17:07.000]  所以他才說你要喜樂
[00:17:07.000 --> 00:17:09.000]  我們大家都要喜樂
[00:17:09.000 --> 00:17:11.000]  充滿盼望
[00:17:11.000 --> 00:17:13.000]  因為上帝是可信的
[00:17:13.000 --> 00:17:17.000]  所以他用耶穌來做一個比喻
[00:17:17.000 --> 00:17:18.000]  當我說到這裏的時候
[00:17:18.000 --> 00:17:21.000]  我就不得不說一個人物
[00:17:21.000 --> 00:17:23.000]  這個人物讓我們的生活
[00:17:23.000 --> 00:17:28.000]  讓我們的思維多一些的思考
[00:17:28.000 --> 00:17:30.000]  這個人物是一個天主教的神父
[00:17:30.000 --> 00:17:33.000]  叫盧雲
[00:17:33.000 --> 00:17:36.000]  可能很多人看過他寫的書
[00:17:36.000 --> 00:17:45.000]  盧雲是一個荷蘭人
[00:17:45.000 --> 00:17:47.000]  後來他離開了荷蘭
[00:17:47.000 --> 00:17:51.000]  去到美國一間很出名的天主教大學教書
[00:17:51.000 --> 00:17:54.000]  聖母大學教書
[00:17:54.000 --> 00:17:56.000]  但當他去聖母大學教書
[00:17:56.000 --> 00:17:58.000]  他越教越出名
[00:17:58.000 --> 00:18:01.000]  他教靈修神學
[00:18:01.000 --> 00:18:03.000]  教人認識上帝
[00:18:03.000 --> 00:18:06.000]  教人怎樣在這個混亂的世界裏面
[00:18:06.000 --> 00:18:09.000]  頭腦清醒地認識上帝的心意
[00:18:09.000 --> 00:18:13.000]  跟隨主耶穌基督的腳蹤而行
[00:18:13.000 --> 00:18:16.000]  他按著聖經解釋聖經
[00:18:16.000 --> 00:18:20.000]  教導人跟隨主耶穌
[00:18:20.000 --> 00:18:25.000]  所以他越來越出名
[00:18:25.000 --> 00:18:28.000]  所以人們邀請他到處世界講課
[00:18:28.000 --> 00:18:31.000]  不同的教會請他講道等等
[00:18:31.000 --> 00:18:34.000]  世界上周圍讓他飛來飛去
[00:18:34.000 --> 00:18:35.000]  所以他越來越出名
[00:18:35.000 --> 00:18:37.000]  越來越成功
[00:18:37.000 --> 00:18:40.000]  所以他後來被挖角
[00:18:40.000 --> 00:18:42.000]  離開了聖母大學
[00:18:42.000 --> 00:18:44.000]  聖母大學也是一間很出名的大學
[00:18:44.000 --> 00:18:46.000]  不夠耶路那麼厲害
[00:18:46.000 --> 00:18:48.000]  所以他去耶路教書
[00:18:48.000 --> 00:18:50.000]  在耶路大學裏面
[00:18:50.000 --> 00:18:52.000]  他又要好像其他人
[00:18:52.000 --> 00:18:54.000]  在學術的階梯上一路進步
[00:18:54.000 --> 00:18:57.000]  只有一條途徑去走
[00:18:57.000 --> 00:18:59.000]  在任何地方教書
[00:18:59.000 --> 00:19:01.000]  在任何的學術界裏面
[00:19:01.000 --> 00:19:03.000]  你想要成功
[00:19:03.000 --> 00:19:05.000]  你就要砌低人
[00:19:05.000 --> 00:19:07.000]  你不斷要寫文章
[00:19:07.000 --> 00:19:09.000]  寫更出色的文章
[00:19:09.000 --> 00:19:12.000]  寫更好的文章
[00:19:12.000 --> 00:19:14.000]  沒有人想過 沒有人寫過的文章
[00:19:14.000 --> 00:19:17.000]  但是讓學術有一個出路的文章
[00:19:17.000 --> 00:19:18.000]  那你就成功了
[00:19:18.000 --> 00:19:20.000]  一路這樣寫 一路這樣寫
[00:19:20.000 --> 00:19:25.000]  這是學術成功裏面的唯一途徑
[00:19:25.000 --> 00:19:28.000]  所以他在耶路裏面就是一個遊戲
