
[00:00:00.000 --> 00:00:01.360]  主持人:影子妹早晨
[00:12:31.440 --> 00:12:32.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:32.440 --> 00:12:33.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:33.440 --> 00:12:34.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:34.440 --> 00:12:35.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:35.440 --> 00:12:36.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:36.440 --> 00:12:37.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:37.440 --> 00:12:38.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:38.440 --> 00:12:39.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:39.440 --> 00:12:40.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:40.440 --> 00:12:51.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:51.440 --> 00:12:52.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:52.440 --> 00:12:53.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:53.440 --> 00:12:54.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:54.440 --> 00:12:55.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:55.440 --> 00:12:56.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:56.440 --> 00:12:57.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:57.440 --> 00:12:58.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:58.440 --> 00:12:59.440]  影子妹:他老弄存在愚昧人的懷中
[00:12:59.440 --> 00:13:00.440]  影子妹:他老弄存在愚昧人的懷中
[00:13:00.440 --> 00:13:28.440]  影子妹:他老弄存在愚昧人的懷中
[00:13:30.440 --> 00:13:34.440]  影子妹:他老弄存在愚昧人的懷中
[00:13:34.440 --> 00:13:36.440]  影子妹:他老弄存在愚昧人的懷中
[00:13:36.440 --> 00:13:38.440]  影子妹:他老弄存在愚昧人的懷中
[00:13:38.440 --> 00:13:39.440]  影子妹:他老弄存在愚昧人的懷中
[00:13:39.440 --> 00:13:40.440]  影子妹:他老弄存在愚昧人的懷中
[00:13:40.440 --> 00:13:41.440]  影子妹:他老弄存在愚昧人的懷中
[00:13:41.440 --> 00:13:42.440]  影子妹:他老弄存在愚昧人的懷中
[00:13:42.440 --> 00:13:43.440]  影子妹:他老弄存在愚昧人的懷中
[00:13:43.440 --> 00:13:44.440]  影子妹:他老弄存在愚昧人的懷中
[00:13:44.440 --> 00:13:45.440]  影子妹:他老弄存在愚昧人的懷中
