
[00:00:00.000 --> 00:00:02.100]  感謝讚美主讓我們低頭禱告
[00:06:21.500 --> 00:06:23.400]  就成了他生命的目標
[00:06:23.400 --> 00:06:24.800]  我們最近常常在聽
[00:06:24.800 --> 00:06:26.500]  寇姆斯的恩典365
[00:06:26.500 --> 00:06:30.700]  他就一直在強調一生為主
[00:06:30.700 --> 00:06:33.300]  但是弟兄姊妹
[00:06:33.300 --> 00:06:37.800]  如果基督沒有為我們復活
[00:06:37.800 --> 00:06:39.400]  那我們就還在罪裡面
[00:06:39.400 --> 00:06:40.800]  我們沒有什麼好說的
[00:06:40.800 --> 00:06:42.200]  而且就說
[00:06:42.200 --> 00:06:45.600]  而且我們信的不是一個宗教
[00:06:45.600 --> 00:06:47.200]  我們一直講
[00:06:47.200 --> 00:06:48.900]  我們信的不是一個宗教
[00:06:48.900 --> 00:06:50.300]  我們是一個關係
[00:06:50.300 --> 00:06:51.900]  我們跟上帝的關係
[00:06:51.900 --> 00:06:53.700]  我們跟人的關係
[00:06:53.700 --> 00:06:55.800]  你知道有的人
[00:06:55.800 --> 00:06:57.200]  他們到今天
[00:06:57.200 --> 00:07:01.400]  還真的把耶穌當作菩薩在拜
[00:07:01.400 --> 00:07:03.000]  你知道嗎
[00:07:03.000 --> 00:07:04.700]  我們有的人真的是
[00:07:04.700 --> 00:07:07.000]  把耶穌當作菩薩在拜
[00:07:07.000 --> 00:07:08.500]  他不知道說
[00:07:08.500 --> 00:07:10.200]  他沒有去看到說
[00:07:10.200 --> 00:07:12.700]  我們要到神的面前來
[00:07:12.700 --> 00:07:15.200]  我們要來跟神建立的那個關係
[00:07:15.200 --> 00:07:16.400]  是最重要的
[00:07:16.400 --> 00:07:17.600]  因為耶穌基督
[00:07:17.600 --> 00:07:19.100]  如果說我們所信的
[00:07:19.100 --> 00:07:20.300]  只是他的生
[00:07:20.300 --> 00:07:21.500]  他的死的話
[00:07:21.500 --> 00:07:23.600]  那我們只有今生的指望
[00:07:23.600 --> 00:07:25.400]  我們就比那個不信的人
[00:07:25.400 --> 00:07:26.700]  還要可憐
[00:07:26.700 --> 00:07:27.800]  還要可憐
[00:07:27.800 --> 00:07:30.100]  所以說
[00:07:30.100 --> 00:07:31.300]  尤其是保羅在說
[00:07:31.300 --> 00:07:32.900]  他自己的經歷的時候
[00:07:32.900 --> 00:07:34.200]  親愛的弟兄姊妹
[00:07:34.200 --> 00:07:36.500]  我們一定要認清
[00:07:36.500 --> 00:07:38.000]  十字架的救贖
[00:07:38.000 --> 00:07:41.000]  才能夠帶出耶穌的復活
[00:07:41.000 --> 00:07:42.500]  十字架的救贖
[00:07:42.500 --> 00:07:44.900]  我們願意要跟著耶穌
[00:07:44.900 --> 00:07:46.200]  來背十字架
[00:07:46.200 --> 00:07:49.500]  我們要看到耶穌從死裡復活
[00:07:49.500 --> 00:07:51.600]  對我們的人生
[00:07:51.600 --> 00:07:52.800]  對我們這個人
[00:07:52.800 --> 00:07:54.000]  我們的基督徒
[00:07:54.000 --> 00:07:55.400]  有什麼意義
[00:07:55.400 --> 00:07:56.400]  這個復活
[00:07:56.400 --> 00:07:59.600]  要為我們帶來什麼樣的能力跟恩典
[00:07:59.600 --> 00:08:00.700]  這就是我今天
[00:08:00.700 --> 00:08:03.100]  要來跟弟兄姊妹分享的主題
[00:08:03.100 --> 00:08:04.100]  Hallelujah
[00:08:04.100 --> 00:08:08.500]  那我們低頭禱告一下
[00:08:08.500 --> 00:08:09.700]  天父我們感謝祢
[00:08:09.700 --> 00:08:11.000]  求主祢繼續的
[00:08:11.000 --> 00:08:13.700]  在我們的中間來保守我們的心思意念
[00:08:13.700 --> 00:08:16.400]  讓我們能夠對這個復活的意念
[00:08:16.400 --> 00:08:18.000]  對這個復活的教導
[00:08:18.000 --> 00:08:19.300]  我們能夠清楚
[00:08:19.300 --> 00:08:20.900]  主耶穌求祢這個時候
[00:08:20.900 --> 00:08:22.900]  就來保守我們的心思意念
[00:08:22.900 --> 00:08:24.500]  讓我們來向祢打開
[00:08:24.500 --> 00:08:26.300]  主求祢自己來教導我們
[00:08:26.300 --> 00:08:27.100]  謝謝主
[00:08:27.100 --> 00:08:28.000]  奉耶穌的名
[00:08:28.000 --> 00:08:28.800]  Amen
[00:08:28.800 --> 00:08:30.200]  首先我要來和大家
[00:08:30.200 --> 00:08:32.500]  談的什麼叫做復活
[00:08:32.500 --> 00:08:34.100]  什麼叫做死裡復活
[00:08:34.100 --> 00:08:36.200]  聖經舊約新約裡面
[00:08:36.200 --> 00:08:39.100]  都談到死人復活的例子
[00:08:39.100 --> 00:08:41.500]  那聖經裡面有九個例子
[00:08:41.500 --> 00:08:42.900]  講到死人復活
[00:08:42.900 --> 00:08:44.400]  它舊約裡面講到
[00:08:44.400 --> 00:08:45.700]  以利亞跟以利莎
[00:08:45.700 --> 00:08:48.900]  他們都有把死人復活的一個例子
[00:08:48.900 --> 00:08:50.500]  然後到新約裡面呢
[00:08:50.500 --> 00:08:52.000]  記不記得那個廣慧堂的
[00:08:52.000 --> 00:08:53.100]  艾魯的女兒
[00:08:53.100 --> 00:08:55.200]  耶穌讓她復活
[00:08:55.200 --> 00:08:57.000]  還有拿陰塵的少年人
[00:08:57.000 --> 00:08:58.800]  也是耶穌使她復活
[00:08:58.800 --> 00:09:01.100]  還有瑪大跟瑪利亞的弟弟
[00:09:01.100 --> 00:09:03.800]  拉薩路也是耶穌使她復活
[00:09:03.800 --> 00:09:06.400]  還有約帕的女信徒多加
[00:09:06.400 --> 00:09:10.100]  他們也是從死裡復活的
[00:09:10.100 --> 00:09:12.300]  還有那個油推鼓
[00:09:12.300 --> 00:09:15.500]  坐在那個台上聽到
[00:09:15.500 --> 00:09:18.000]  就一下風都摔下來摔死了
[00:09:18.000 --> 00:09:22.300]  保羅也把他們都從死裡復活
[00:09:22.300 --> 00:09:24.400]  這些例子其實是已經
[00:09:24.400 --> 00:09:26.300]  是很不得了的神蹟
[00:09:26.300 --> 00:09:30.100]  死人復活是很不得了的神蹟
[00:09:30.100 --> 00:09:33.300]  但是這些從死裡復活的人
[00:09:33.300 --> 00:09:36.600]  他們終究還是死了
[00:09:36.600 --> 00:09:39.300]  他們到最後他們還是死了
[00:09:39.300 --> 00:09:41.400]  所以弟兄姊妹
[00:09:41.400 --> 00:09:43.000]  在路加福音
[00:09:43.000 --> 00:09:44.200]  在路加福音
[00:09:44.200 --> 00:09:46.600]  二十四章十三節裡面的時候就講到
[00:09:46.600 --> 00:09:48.400]  他說耶穌受難
[00:09:48.400 --> 00:09:49.900]  定十字架以後
[00:09:49.900 --> 00:09:51.500]  他被埋葬了以後
[00:09:51.500 --> 00:09:53.900]  有一天就有兩個人
[00:09:53.900 --> 00:09:55.500]  他們離開耶路撒冷
[00:09:55.500 --> 00:09:59.800]  要往以馬五師的路上面去
[00:09:59.800 --> 00:10:00.700]  他們在走的時候
[00:10:00.700 --> 00:10:02.700]  他們一路上就在討論
[00:10:02.700 --> 00:10:04.900]  討論逾越節前
[00:10:04.900 --> 00:10:08.100]  在城裡面發生有關耶穌的事情
[00:10:08.100 --> 00:10:09.900]  他們一路走一路走
[00:10:09.900 --> 00:10:11.900]  忽然有一個人就出現
[00:10:11.900 --> 00:10:14.000]  加入他們的行列一起走
[00:10:14.000 --> 00:10:15.500]  他們一起走的時候
[00:10:15.500 --> 00:10:17.900]  就開始討論
[00:10:17.900 --> 00:10:20.300]  耶穌定十字架發生什麼事情
[00:10:20.300 --> 00:10:23.700]  以及耶路撒冷城內城外的人
[00:10:23.700 --> 00:10:26.600]  都人心惶惶的在那裡
[00:10:26.600 --> 00:10:30.900]  而且他們還有一個極大的憂愁和恐懼
[00:10:30.900 --> 00:10:31.900]  在那個時候
[00:10:31.900 --> 00:10:34.100]  因為耶穌才剛剛定十字架
[00:10:34.100 --> 00:10:37.100]  而且耶穌在墳墓裡
[00:10:37.100 --> 00:10:39.300]  所以他們並不知道
[00:10:39.300 --> 00:10:41.200]  這個跟他們在一起走的人
[00:10:41.200 --> 00:10:43.000]  就是他們素來探望的
[00:10:43.000 --> 00:10:44.800]  彌賽亞耶穌基督
[00:10:44.800 --> 00:10:47.000]  然後他們就邀這個人說
[00:10:47.000 --> 00:10:47.900]  到我們家來
[00:10:47.900 --> 00:10:50.000]  因為以前的人都很好客
[00:10:50.000 --> 00:10:51.800]  到我們家來吃飯
[00:10:51.800 --> 00:10:53.900]  所以他邀了耶穌進了他們家中
[00:10:53.900 --> 00:10:56.000]  進了這個以馬五師的城內之後
[00:10:56.000 --> 00:10:57.000]  到了他們家裡面
[00:10:57.000 --> 00:10:58.100]  他們一起在吃飯的時候
[00:10:58.100 --> 00:11:00.100]  耶穌在掰餅的時候
[00:11:00.100 --> 00:11:02.900]  他們兩個眼睛就忽然間就亮起來了
[00:11:02.900 --> 00:11:04.500]  就認出耶穌了
[00:11:04.500 --> 00:11:06.500]  然後就在那個同時
[00:11:06.500 --> 00:11:08.300]  耶穌就不見了
[00:11:08.300 --> 00:11:10.200]  然後他們兩個就很興奮
[00:11:10.200 --> 00:11:12.400]  我們主復活了
[00:11:12.400 --> 00:11:14.300]  他們就跑啊
[00:11:14.300 --> 00:11:15.900]  跑回去耶路撒冷
[00:11:15.900 --> 00:11:17.000]  跑回去耶路撒冷
[00:11:17.000 --> 00:11:18.600]  他們就去找了門徒
[00:11:18.600 --> 00:11:19.700]  他們就跟門徒講
[00:11:19.700 --> 00:11:22.200]  他們一路上碰到耶穌的事情
[00:11:22.200 --> 00:11:26.600]  他們正在跟門徒講這些事情的時候
[00:11:26.600 --> 00:11:29.300]  耶穌就親自站在他們中間
[00:11:29.300 --> 00:11:30.600]  這些都是聖經章的話
[00:11:30.600 --> 00:11:32.600]  你們都可以打開聖經去讀
[00:11:32.600 --> 00:11:34.600]  那耶穌站在他們中間說
[00:11:34.600 --> 00:11:36.900]  願你們平安
[00:11:36.900 --> 00:11:40.800]  然後之後耶穌就把他手上的釘痕
[00:11:40.800 --> 00:11:44.500]  拿出來給門徒弟兄姊妹看
[00:11:44.500 --> 00:11:46.600]  我就是那個耶穌
[00:11:46.600 --> 00:11:48.700]  我就是那從死裡復活的
[00:11:48.700 --> 00:11:50.600]  而且那天晚上
[00:11:50.600 --> 00:11:54.100]  耶穌還在他們中間吃了一片燒魚
[00:11:54.100 --> 00:11:54.800]  為什麼要
[00:11:54.800 --> 00:11:56.300]  聖經為什麼要特別講這個
[00:11:56.300 --> 00:11:58.100]  就表示說
[00:11:58.100 --> 00:11:59.300]  是他的physical
[00:11:59.300 --> 00:12:00.700]  是他的身體
[00:12:00.700 --> 00:12:02.500]  是一個他的身體在那邊
[00:12:02.500 --> 00:12:04.300]  所以後來
[00:12:04.300 --> 00:12:06.400]  耶穌還在加利利的湖邊
[00:12:06.400 --> 00:12:09.800]  他一致堅定彼得的信心
[00:12:09.800 --> 00:12:11.800]  你們都很知道那個很有名的故事
[00:12:11.800 --> 00:12:13.200]  你愛我嗎
[00:12:13.200 --> 00:12:15.100]  耶穌問彼得你愛我嗎
[00:12:15.100 --> 00:12:17.300]  所以耶穌復活之後
[00:12:17.300 --> 00:12:19.000]  他很實在的
[00:12:19.000 --> 00:12:21.600]  四十天他在地上
[00:12:21.600 --> 00:12:24.400]  跟門徒跟弟兄姊妹顯現他
[00:12:24.400 --> 00:12:25.600]  然後四十天之後
[00:12:25.600 --> 00:12:27.300]  他才回到天上去
[00:12:27.300 --> 00:12:28.800]  那聖經跟我們講
[00:12:28.800 --> 00:12:30.400]  聖經告訴我們說
[00:12:30.400 --> 00:12:35.000]  耶穌復活身體是一個新的身體
[00:12:35.000 --> 00:12:36.200]  這是一個新的身體
[00:12:36.200 --> 00:12:39.700]  他雖然不會同時出現在兩個地方
[00:12:39.700 --> 00:12:44.200]  但是他可以從這個地方很快的到那個地方
[00:12:44.200 --> 00:12:46.700]  他復活身體的能力
[00:12:46.700 --> 00:12:49.600]  他能夠從這個地方到那個地方去
[00:12:49.600 --> 00:12:53.700]  但是他不會同時出現在兩個地方
[00:12:53.700 --> 00:12:57.100]  所以耶穌這樣子做
[00:12:57.100 --> 00:13:00.000]  他也是在教導我們要有一個新的眼光
[00:13:00.000 --> 00:13:01.500]  我們必須要有一個新的眼光
[00:13:01.500 --> 00:13:03.000]  一個新的習慣
[00:13:03.000 --> 00:13:03.900]  習慣什麼
[00:13:03.900 --> 00:13:09.400]  接受耶穌見
[00:13:09.400 --> 00:13:11.100]  到耶穌一次
[00:13:11.100 --> 00:13:12.200]  他給了我們什麼
[00:13:12.200 --> 00:13:13.600]  聖靈寶貴師
[00:13:13.600 --> 00:13:15.200]  他讓這個聖靈寶貴師
[00:13:15.200 --> 00:13:17.100]  住在我們的心裡面
[00:13:17.100 --> 00:13:19.300]  他要我們學習習慣
[00:13:19.300 --> 00:13:21.200]  隨時來依靠聖靈
[00:13:21.200 --> 00:13:23.100]  隨時來聽聖靈的聲音
[00:13:23.100 --> 00:13:24.800]  經歷聖靈的能力
[00:13:24.800 --> 00:13:27.900]  所以這邊就講到說
[00:13:27.900 --> 00:13:30.900]  耶穌他要我們經歷他走了以後
[00:13:30.900 --> 00:13:34.300]  他能來讓我們經歷他復活的能力
[00:13:34.300 --> 00:13:38.700]  神教萬物都在耶穌的腳下
[00:13:38.700 --> 00:13:41.000]  那就如剛才我所講到的
[00:13:41.000 --> 00:13:45.200]  耶穌是唯一從死裡復活的
[00:13:45.200 --> 00:13:47.800]  仍然活到現在的
[00:13:47.800 --> 00:13:52.500]  我們的主活到至今仍然活著
[00:13:52.500 --> 00:13:54.700]  這就是為什麼我們呼求他的時候
[00:13:54.700 --> 00:13:56.700]  他會回答我們
[00:13:56.700 --> 00:13:58.200]  他會幫助我們
[00:13:58.200 --> 00:14:00.200]  因為我們信的不是一個死的主
[00:14:00.200 --> 00:14:01.700]  是一個活的神
[00:14:01.700 --> 00:14:02.800]  而且還有一件事情
[00:14:02.800 --> 00:14:06.500]  你知道拉撒路也復活了
[00:14:06.500 --> 00:14:07.900]  你記得聖經上面說
[00:14:07.900 --> 00:14:10.300]  當拉撒路復活的時候
[00:14:10.300 --> 00:14:13.500]  當主耶穌在那邊為他禱告的時候
[00:14:13.500 --> 00:14:15.500]  他們把那個石頭推開的時候
[00:14:15.500 --> 00:14:17.600]  拉撒路在那邊的時候
[00:14:17.600 --> 00:14:21.200]  他的全身都還是被果實布裹住的
[00:14:21.200 --> 00:14:23.400]  人家要把他的果實布放他來
[00:14:23.400 --> 00:14:25.400]  他才能夠再活動
[00:14:25.400 --> 00:14:27.500]  可是你知道我們的耶穌
[00:14:27.500 --> 00:14:29.600]  當他復活的時候
[00:14:29.600 --> 00:14:31.600]  已經復活了
[00:14:31.600 --> 00:14:35.000]  當那個門徒跑到那個山洞裡面
[00:14:35.000 --> 00:14:38.500]  去看到耶穌的那個果實的布
[00:14:38.500 --> 00:14:40.200]  他這個人是從中間出來
[00:14:40.200 --> 00:14:41.600]  不是解開來的
[00:14:41.600 --> 00:14:44.600]  就像還是在裹著那個樣子的
[00:14:44.600 --> 00:14:46.500]  在攤在那裡
[00:14:46.500 --> 00:14:48.400]  但是耶穌不在那裡了
[00:14:48.400 --> 00:14:50.400]  耶穌已經出去了
[00:14:50.400 --> 00:14:54.100]  天使把那個石頭拿開來
[00:14:54.100 --> 00:14:57.000]  是為了要讓門徒進去山洞裡面
[00:14:57.000 --> 00:14:59.300]  看到復活的主
[00:14:59.300 --> 00:15:01.600]  看到那些果實的布
[00:15:01.600 --> 00:15:03.200]  然後聖經跟我們講說
[00:15:03.200 --> 00:15:05.400]  當約翰一進去
[00:15:05.400 --> 00:15:07.700]  他眼睛一看到的時候
[00:15:07.700 --> 00:15:08.700]  他就醒了
[00:15:08.700 --> 00:15:11.500]  他就知道我們的主為我們復活了
[00:15:11.500 --> 00:15:13.800]  那剛才我們聚會一開始的時候
[00:15:13.800 --> 00:15:15.000]  小元問我們說
[00:15:15.000 --> 00:15:16.800]  6月11號是什麼日子
[00:15:16.800 --> 00:15:18.000]  我們都忘記了
[00:15:18.000 --> 00:15:20.200]  那真的只有他們自己才會記得
[00:15:20.200 --> 00:15:22.200]  連我的丈夫都會忘記
[00:15:22.200 --> 00:15:23.700]  6月9號是我跟他
[00:15:23.700 --> 00:15:26.300]  38年的anniversary
[00:15:26.300 --> 00:15:27.500]  我昨天才跟他講
[00:15:27.500 --> 00:15:30.900]  他說對不起
[00:15:30.900 --> 00:15:32.600]  所以有時候不會記得那麼多
[00:15:32.600 --> 00:15:34.000]  但是他剛才問我們說
[00:15:34.000 --> 00:15:35.200]  今天是什麼日子
[00:15:35.200 --> 00:15:37.000]  我們一直說今天是主日
[00:15:37.000 --> 00:15:39.200]  今天是主復活的日子
[00:15:39.200 --> 00:15:40.000]  是的
[00:15:40.000 --> 00:15:41.600]  是主復活的日子
[00:15:41.600 --> 00:15:44.600]  主是在主日復活的
