
[00:00:00.000 --> 00:00:04.200]  我和大家分享的題目幸好沒有國語翻譯
[00:11:42.440 --> 00:11:45.440]  最重要是你無論在哪個地方裏
[00:11:45.440 --> 00:11:46.440]  你都要好好的
[00:11:46.440 --> 00:11:48.440]  你都要去為神做見證
[00:11:48.440 --> 00:11:50.440]  為神你都要去工作
[00:11:50.440 --> 00:11:55.440]  聖經裏面沒有很詳細去描繪
[00:11:55.440 --> 00:11:58.440]  那個的迫害
[00:11:58.440 --> 00:12:00.440]  雖然短短幾節的經文
[00:12:00.440 --> 00:12:03.440]  但是當中那種的恐懼
[00:12:03.440 --> 00:12:05.440]  震驚
[00:12:05.440 --> 00:12:07.440]  不是當時的人來帶去
[00:12:07.440 --> 00:12:10.440]  在當中是絕對體會不到的
[00:12:10.440 --> 00:12:12.440]  真是血淚交集
[00:12:12.440 --> 00:12:14.440]  早年幾五的時候
[00:12:14.440 --> 00:12:17.440]  那個疫症在香港出現的時候
[00:12:17.440 --> 00:12:21.440]  那時候你們可能在英國的時候都沒有那麼嚴重
[00:12:21.440 --> 00:12:23.440]  因為英國那時候還是
[00:12:23.440 --> 00:12:25.440]  我們如果華人戴口罩
[00:12:25.440 --> 00:12:26.440]  被人罵的
[00:12:26.440 --> 00:12:28.440]  那些年輕人被人扔石頭
[00:12:28.440 --> 00:12:31.440]  現在他們知道他們錯了
[00:12:31.440 --> 00:12:35.440]  那時候香港是沒有口罩賣的
[00:12:35.440 --> 00:12:37.440]  是很多人害怕的
[00:12:37.440 --> 00:12:39.440]  但是香港那個的防疫是很強
[00:12:39.440 --> 00:12:41.440]  為什麼呢
[00:12:41.440 --> 00:12:43.440]  就因為我們經歷過沙士
[00:12:43.440 --> 00:12:47.440]  我不知道當日有多少人在沙士的時候在香港
[00:12:47.440 --> 00:12:49.440]  哇 OK
[00:12:49.440 --> 00:12:51.440]  我那時候三月開始有沙士
[00:12:51.440 --> 00:12:53.440]  我那時候在紐西蘭
[00:12:53.440 --> 00:12:54.440]  港獨
[00:12:54.440 --> 00:12:55.440]  後來我看新聞
[00:12:55.440 --> 00:12:56.440]  哇 這麼慘的
[00:12:56.440 --> 00:12:58.440]  喜事變喪事
[00:12:58.440 --> 00:12:59.440]  原來有人煲醋
[00:12:59.440 --> 00:13:00.440]  關上窗
[00:13:00.440 --> 00:13:01.440]  後來被人焗死了
[00:13:01.440 --> 00:13:02.440]  有人煲醋
[00:13:02.440 --> 00:13:04.440]  當然是三年幾次煲醋的
[00:13:04.440 --> 00:13:05.440]  原來不是
[00:13:05.440 --> 00:13:07.440]  原來中了
[00:13:07.440 --> 00:13:10.440]  香港人有時候都是很慘的
[00:13:10.440 --> 00:13:13.440]  很早起床上班
[00:13:13.440 --> 00:13:14.440]  很長途的
[00:13:14.440 --> 00:13:15.440]  坐車
[00:13:15.440 --> 00:13:16.440]  每個人都很累的
[00:13:16.440 --> 00:13:19.440]  可能見到一個行動不便的人
[00:13:19.440 --> 00:13:20.440]  見到一些孕婦
[00:13:20.440 --> 00:13:21.440]  見到一些阿婆
[00:13:21.440 --> 00:13:24.440]  他們在理性上應該知道要讓位的
[00:13:24.440 --> 00:13:25.440]  但是心靈願意
[00:13:25.440 --> 00:13:26.440]  但是身體軟弱
[00:13:26.440 --> 00:13:27.440]  於是又怎樣呢
[00:13:27.440 --> 00:13:29.440]  看不到睡覺的
[00:13:29.440 --> 00:13:30.440]  是不是
[00:13:30.440 --> 00:13:31.440]  就是不會讓位的
[00:13:31.440 --> 00:13:34.440]  你想找個位子坐是很難的
[00:13:34.440 --> 00:13:36.440]  但是去沙士的時候
[00:13:36.440 --> 00:13:39.440]  你要找個位子坐是非常難的
[00:13:39.440 --> 00:13:40.440]  是甚麼
[00:13:40.440 --> 00:13:42.440]  只要你咳了一聲
[00:13:42.440 --> 00:13:46.440]  你還不掩嘴的時候
[00:13:46.440 --> 00:13:48.440]  你發現突然之間周圍都是人
[00:13:48.440 --> 00:13:50.440]  你喜歡怎樣坐都可以
[00:13:50.440 --> 00:13:51.440]  為甚麼會這樣
[00:13:51.440 --> 00:13:53.440]  因為真的很害怕
[00:13:53.440 --> 00:13:55.440]  就是那種恐懼在裏面
[00:13:55.440 --> 00:13:58.440]  所以你留意到今天有很多的人
[00:13:58.440 --> 00:14:00.440]  他們要來大陸逃亡
[00:14:00.440 --> 00:14:02.440]  他們要面對很多的挑戰
[00:14:02.440 --> 00:14:06.440]  但是他們仍然來得不懼怕
[00:14:06.440 --> 00:14:10.440]  我們一起帶大家去看《仕途行傳》第四章
[00:14:10.440 --> 00:14:12.440]  第十九到二十節
[00:14:12.440 --> 00:14:14.440]  我們一起帶大家去讀出
[00:14:14.440 --> 00:14:31.440]  如果你留意到的時候
[00:14:31.440 --> 00:14:37.440]  他們來大陸試圖被捉住坐牢
[00:14:37.440 --> 00:14:39.440]  後來放出來的時候
[00:14:39.440 --> 00:14:40.440]  跟他說
[00:14:40.440 --> 00:14:42.440]  你不可以再講道
[00:14:42.440 --> 00:14:45.440]  不可以再宣講
[00:14:45.440 --> 00:14:48.440]  但是你有沒有留意到彼得
[00:14:48.440 --> 00:14:50.440]  是完全沒有信服政府
[00:14:50.440 --> 00:14:55.440]  當他說你不可以來大陸宣講神的道
[00:14:55.440 --> 00:14:57.440]  他馬上反駁
[00:14:57.440 --> 00:15:00.440]  究竟聽你講還是聽神講
[00:15:00.440 --> 00:15:02.440]  哪樣東西合理
[00:15:02.440 --> 00:15:04.440]  你自己著量
[00:15:04.440 --> 00:15:06.440]  所以你留意到的時候
[00:15:06.440 --> 00:15:10.440]  原來他們不單單去懼怕
[00:15:10.440 --> 00:15:14.440]  當時那個政治環境的迫害
[00:15:14.440 --> 00:15:16.440]  他們來到懼怕的
[00:15:16.440 --> 00:15:18.440]  不單單是反對勢力
[00:15:18.440 --> 00:15:22.440]  他們更加的懼怕神的威脅
[00:15:22.440 --> 00:15:24.440]  他們害怕
[00:15:24.440 --> 00:15:26.440]  害怕政府
[00:15:26.440 --> 00:15:30.440]  我真的不知道有一天我面對迫害的時候
[00:15:30.440 --> 00:15:32.440]  我可不可以有所堅持
[00:15:32.440 --> 00:15:35.440]  我不知道有沒有人看過一套電影
[00:15:35.440 --> 00:15:37.440]  就叫做《沉默》
[00:15:37.440 --> 00:15:39.440]  英文就是The Silence
[00:15:39.440 --> 00:15:41.440]  有沒有人看過這套電影
[00:15:41.440 --> 00:15:43.440]  很古怪
[00:15:43.440 --> 00:15:44.440]  幾年前的
[00:15:44.440 --> 00:15:46.440]  《真人真事改編》
[00:15:46.440 --> 00:15:50.440]  就是那個《救心心16小時》的男主角
[00:15:50.440 --> 00:15:53.440]  即是《舒特拉的名單》的男主角做的
[00:15:53.440 --> 00:15:57.440]  就是講到原來在中世紀裏面
[00:15:57.440 --> 00:15:59.440]  一班的宣教士
[00:15:59.440 --> 00:16:01.440]  去日本裏面
[00:16:01.440 --> 00:16:03.440]  來帶他去宣教
[00:16:03.440 --> 00:16:06.440]  但是日本是不可以讓他們去宣教
[00:16:06.440 --> 00:16:07.440]  有些村民
[00:16:07.440 --> 00:16:09.440]  來帶他去信了耶穌
[00:16:09.440 --> 00:16:12.440]  但是就捉拿了這些人
[00:16:12.440 --> 00:16:14.440]  和捉拿了村民
[00:16:14.440 --> 00:16:16.440]  就要逼這個宣教士
[00:16:16.440 --> 00:16:17.440]  你不可以再講
[00:16:17.440 --> 00:16:19.440]  不單單這樣
[00:16:19.440 --> 00:16:22.440]  還要信奉我們的神道教
[00:16:22.440 --> 00:16:24.440]  宣教士不肯
[00:16:24.440 --> 00:16:26.440]  接著折磨他
[00:16:26.440 --> 00:16:27.440]  折磨他也不要緊
[00:16:27.440 --> 00:16:29.440]  他忍受得了
[00:16:29.440 --> 00:16:31.440]  但是接著在他面前
[00:16:31.440 --> 00:16:32.440]  殺死
[00:16:32.440 --> 00:16:33.440]  自己人
[00:16:33.440 --> 00:16:37.440]  殺死那些信了耶穌的日本人
[00:16:37.440 --> 00:16:39.440]  甚至最深的印象是
[00:16:39.440 --> 00:16:41.440]  綁住他們在十字架那裏
[00:16:41.440 --> 00:16:43.440]  插在海邊
[00:16:43.440 --> 00:16:45.440]  等潮漲的時候
[00:16:45.440 --> 00:16:49.440]  讓他們慢慢地被水淹死
[00:16:49.440 --> 00:16:51.440]  這套電影大家可以搜索的
[00:16:51.440 --> 00:16:53.440]  《Silence》
[00:16:53.440 --> 00:16:54.440]  《沉默》
[00:16:54.440 --> 00:16:56.440]  就是什麼呢?
[00:16:56.440 --> 00:16:58.440]  終於這個宣教士
