
[00:00:00.000 --> 00:00:01.000]  頂著祂的平安
[00:03:25.700 --> 00:03:30.200]  他要去預備有新人迎接基督的臨在
[00:03:30.200 --> 00:03:32.700]  在這裡描述當時的情況就是
[00:03:32.700 --> 00:03:34.700]  瑪利亞已經許配了給約瑟
[00:03:34.700 --> 00:03:37.200]  那就是他們未婚夫未婚妻的關係
[00:03:37.200 --> 00:03:39.200]  聖經就描述天使來到
[00:03:39.200 --> 00:03:40.700]  在這個第二十八節
[00:03:40.700 --> 00:03:43.200]  天使進去就跟瑪利亞說
[00:03:43.200 --> 00:03:46.200]  蒙大恩的女子我問你安
[00:03:46.200 --> 00:03:49.200]  主和你同在了
[00:03:49.200 --> 00:03:50.700]  未說這句話之前
[00:03:50.700 --> 00:03:53.700]  你先看後面跟著瑪利亞的反應
[00:03:53.700 --> 00:03:56.200]  是很驚慌的
[00:03:56.200 --> 00:03:57.700]  頂子梅如果有人跟你說
[00:03:57.700 --> 00:04:01.200]  主與你同在你驚不驚慌
[00:04:01.200 --> 00:04:02.700]  其實每個禮拜崇拜都有說
[00:04:02.700 --> 00:04:04.200]  剛才主席說過了
[00:04:04.200 --> 00:04:05.200]  大家有沒有記不記得
[00:04:05.200 --> 00:04:06.200]  有是不是
[00:04:06.200 --> 00:04:07.200]  原主與你同在
[00:04:07.200 --> 00:04:08.200]  接著又回應說也與你同在
[00:04:08.200 --> 00:04:10.200]  那就是主與我們同在是不是
[00:04:10.200 --> 00:04:11.200]  我看到大家在笑容
[00:04:11.200 --> 00:04:12.200]  很開心
[00:04:12.200 --> 00:04:14.200]  接著互相問安是不是
[00:04:14.200 --> 00:04:18.200]  但是當這裡瑪利亞收到主要與他同在
[00:04:18.200 --> 00:04:20.700]  接著他就很驚慌
[00:04:20.700 --> 00:04:22.200]  究竟是什麼意思呢
[00:04:22.200 --> 00:04:23.700]  我們可能不太明白
[00:04:23.700 --> 00:04:24.700]  瑪利亞驚慌什麼的
[00:04:24.700 --> 00:04:26.200]  如果有一天你突然間收到
[00:04:26.200 --> 00:04:26.700]  有人跟你說
[00:04:26.700 --> 00:04:27.700]  上帝與你同在
[00:04:27.700 --> 00:04:29.200]  上帝祝福你
[00:04:29.200 --> 00:04:29.700]  很開心
[00:04:29.700 --> 00:04:32.200]  每個禮拜崇拜你都想得到這個祝福
[00:04:32.200 --> 00:04:33.700]  我記得在教會有一次
[00:04:33.700 --> 00:04:36.200]  很多年前在教會服事的時候
[00:04:36.200 --> 00:04:37.700]  有些頂子梅跟我說
[00:04:37.700 --> 00:04:39.200]  今天崇拜
[00:04:39.200 --> 00:04:40.200]  今天沒有崇拜
[00:04:40.200 --> 00:04:41.200]  我說為什麼今天沒有崇拜
[00:04:41.200 --> 00:04:42.700]  我明明看到她在那裡
[00:04:42.700 --> 00:04:43.700]  崇拜之後她跟我說
[00:04:43.700 --> 00:04:45.200]  今天沒有什麼崇拜
[00:04:45.200 --> 00:04:46.700]  沒有什麼崇拜
[00:04:46.700 --> 00:04:47.700]  第一句就是今天沒有崇拜
[00:04:47.700 --> 00:04:49.200]  第二句就是沒有什麼崇拜
[00:04:49.200 --> 00:04:50.200]  第三句就是說
[00:04:50.200 --> 00:04:51.200]  為什麼我在門口
[00:04:51.200 --> 00:04:54.200]  牧師沒有跟我握手祝福
[00:04:54.200 --> 00:04:55.700]  就好像欠了一些東西
[00:04:55.700 --> 00:04:56.700]  所以自此提醒
[00:04:56.700 --> 00:04:57.700]  我每次
[00:04:57.700 --> 00:04:59.200]  當然我也很想和頂子梅一起
[00:04:59.200 --> 00:05:00.200]  所以我也會在後面
[00:05:00.200 --> 00:05:02.200]  和大家互相問安祝福
[00:05:02.200 --> 00:05:03.200]  有些人來到教會
[00:05:03.200 --> 00:05:04.200]  頂子梅來到
[00:05:04.200 --> 00:05:05.200]  覺得牧師祝福
[00:05:05.200 --> 00:05:06.700]  有身邊的頂子梅互相祝福
[00:05:06.700 --> 00:05:07.700]  我帶著祝福走
[00:05:07.700 --> 00:05:08.700]  那就很開心
[00:05:08.700 --> 00:05:10.200]  所以上帝與我同在
[00:05:10.200 --> 00:05:11.200]  平安祝福
[00:05:11.200 --> 00:05:12.700]  很開心的時候應該
[00:05:12.700 --> 00:05:13.700]  這個可能都是很多人
[00:05:13.700 --> 00:05:15.700]  來到主的面前的期盼
[00:05:15.700 --> 00:05:17.200]  但是很明顯
[00:05:17.200 --> 00:05:19.700]  當瑪利亞去接收問安的時候
[00:05:19.700 --> 00:05:22.200]  她的回應是很驚慌的
[00:05:22.200 --> 00:05:23.200]  寫在裡面說什麼呢
[00:05:23.200 --> 00:05:24.700]  說她很驚慌
[00:05:24.700 --> 00:05:25.700]  很驚慌
[00:05:25.700 --> 00:05:28.200]  還要反覆思想
[00:05:28.200 --> 00:05:30.200]  這個問安的意思
[00:05:30.200 --> 00:05:31.700]  問安是很隨便的事情
[00:05:31.700 --> 00:05:32.700]  是不是
[00:05:32.700 --> 00:05:34.200]  以色列文我們都熟悉
[00:05:34.200 --> 00:05:35.200]  甚至你可能都認識一句
[00:05:35.200 --> 00:05:36.700]  希伯來文就是沙龍
[00:05:36.700 --> 00:05:38.200]  沙龍就是平安
[00:05:38.200 --> 00:05:40.200]  見面沙龍沙龍
[00:05:40.200 --> 00:05:41.700]  就是願你們平安
[00:05:41.700 --> 00:05:42.700]  正如我們見到頂子梅
[00:05:42.700 --> 00:05:43.700]  平安
[00:05:43.700 --> 00:05:45.200]  結束的時候頂子梅
[00:05:45.200 --> 00:05:46.700]  我見到就會祝福你
[00:05:46.700 --> 00:05:48.200]  很平常的事情
[00:05:48.200 --> 00:05:49.700]  但是她會就夜思想
[00:05:49.700 --> 00:05:51.200]  她會不斷思考
[00:05:51.200 --> 00:05:53.200]  接著還要很驚慌
[00:05:53.200 --> 00:05:56.200]  很明顯這句話有很獨特的意思
[00:05:56.200 --> 00:05:58.200]  蒙大恩的女子
[00:05:58.200 --> 00:05:59.200]  我問美安
[00:05:59.200 --> 00:06:00.200]  這個蒙大恩
[00:06:00.200 --> 00:06:02.200]  是一個很特別的意思
[00:06:02.200 --> 00:06:03.200]  從原文裡面看
[00:06:03.200 --> 00:06:04.200]  這個字其實是講一個
[00:06:04.200 --> 00:06:05.200]  很尊貴
[00:06:05.200 --> 00:06:06.700]  被寵愛
[00:06:06.700 --> 00:06:08.200]  如果我要這樣描述
[00:06:08.200 --> 00:06:09.200]  我就說這裡上帝
[00:06:09.200 --> 00:06:11.200]  和瑪利亞是這麼說的
[00:06:11.200 --> 00:06:12.700]  天使是和瑪利亞這麼說的
[00:06:12.700 --> 00:06:16.200]  是上帝特別特別特別特別愛你
[00:06:16.200 --> 00:06:18.200]  所以和你同在
[00:06:18.200 --> 00:06:19.200]  所以瑪利亞就這樣
[00:06:19.200 --> 00:06:21.200]  特別特別特別愛我
[00:06:21.200 --> 00:06:22.200]  還要說三次
[00:06:22.200 --> 00:06:23.200]  天使和我說
[00:06:23.200 --> 00:06:25.200]  很特別很特別很特別
[00:06:25.200 --> 00:06:27.200]  有什麼這麼特別呢
[00:06:27.200 --> 00:06:28.200]  還要我告訴你
[00:06:28.200 --> 00:06:29.200]  今年聖誕節很特別的
[00:06:29.200 --> 00:06:30.200]  可能第二節目就說
[00:06:30.200 --> 00:06:31.200]  有什麼這麼特別
[00:06:31.200 --> 00:06:32.700]  我過了幾十年聖誕節
[00:06:32.700 --> 00:06:34.200]  年年都是這樣
[00:06:34.200 --> 00:06:35.200]  今年可能特別冷
[00:06:35.200 --> 00:06:37.200]  今年可能吃聖誕餐特別貴
[00:06:37.200 --> 00:06:39.200]  今年可能特別少人
[00:06:39.200 --> 00:06:40.200]  因為很多人出了外遊
[00:06:40.200 --> 00:06:42.200]  但是都是聖誕節
[00:06:42.200 --> 00:06:44.200]  但是這裡說的那種
[00:06:44.200 --> 00:06:46.200]  上帝特別特別寵愛
[00:06:46.200 --> 00:06:48.200]  是一個什麼樣的描述呢
[00:06:48.200 --> 00:06:49.200]  首先想一下
[00:06:49.200 --> 00:06:50.200]  弟兄姊妹
[00:06:50.200 --> 00:06:52.200]  你想不想給上帝特別寵愛
[00:06:52.200 --> 00:06:54.200]  你想不想
[00:06:54.200 --> 00:06:55.200]  第一時間就想一想
[00:06:55.200 --> 00:06:56.200]  可能有陷阱
[00:06:56.200 --> 00:06:58.200]  我們都想上帝愛我
[00:06:58.200 --> 00:07:00.200]  我們都知道上帝愛我們每一個
[00:07:00.200 --> 00:07:01.200]  上帝愛世人
[00:07:01.200 --> 00:07:02.200]  我是基督徒
[00:07:02.200 --> 00:07:03.200]  我信耶穌
[00:07:03.200 --> 00:07:04.200]  或者我回去追求信仰
[00:07:04.200 --> 00:07:05.200]  我們當然想上帝愛我
[00:07:05.200 --> 00:07:06.200]  不過你想想
[00:07:06.200 --> 00:07:09.200]  上帝特別特別特別寵愛你
[00:07:09.200 --> 00:07:11.200]  特別特別特別寵愛你
[00:07:11.200 --> 00:07:12.200]  即是什麼
[00:07:12.200 --> 00:07:14.200]  即是你會反覆思考
[00:07:14.200 --> 00:07:15.200]  即是你會用俗一點的說話
[00:07:15.200 --> 00:07:16.200]  就是一件很大的事情
[00:07:16.200 --> 00:07:17.200]  很大件事
[00:07:17.200 --> 00:07:19.200]  上帝特別特別寵愛你
[00:07:19.200 --> 00:07:20.200]  我聽過很多的見證
[00:07:20.200 --> 00:07:23.200]  就是上帝特別特別寵愛她的時候
[00:07:23.200 --> 00:07:25.200]  然後她就大病一場
[00:07:25.200 --> 00:07:26.200]  然後癌症痊癒
[00:07:26.200 --> 00:07:27.200]  又或者意外
[00:07:27.200 --> 00:07:28.200]  真的快死了
[00:07:28.200 --> 00:07:29.200]  然後就沒事了
[00:07:29.200 --> 00:07:31.200]  那就是上帝特別特別特別寵愛她了
[00:07:31.200 --> 00:07:32.200]  我不知道
[00:07:32.200 --> 00:07:34.200]  但是很多時候這段經文裡面
[00:07:34.200 --> 00:07:38.200]  當瑪利亞收到上帝特別特別寵愛她
[00:07:38.200 --> 00:07:40.200]  她是蒙大恩的女子的時候
[00:07:40.200 --> 00:07:42.200]  她的反應那種驚惶
[00:07:42.200 --> 00:07:45.200]  那種反覆思考
[00:07:45.200 --> 00:07:47.200]  是因為其實象徵著
[00:07:47.200 --> 00:07:49.200]  上帝有很特別的心意在她身上
[00:07:49.200 --> 00:07:50.200]  這個是奧秘
[00:07:50.200 --> 00:07:51.200]  你要記住
[00:07:51.200 --> 00:07:52.200]  這個是奧秘
[00:07:52.200 --> 00:07:53.200]  再提一次
[00:07:53.200 --> 00:07:54.200]  這個是奧秘
[00:07:54.200 --> 00:07:56.200]  瑪利亞被上帝寵愛
[00:07:56.200 --> 00:07:59.200]  是上帝特別選擇了瑪利亞
[00:07:59.200 --> 00:08:01.200]  而在她身上行獨特的事
[00:08:01.200 --> 00:08:02.200]  奇妙的事
[00:08:02.200 --> 00:08:04.200]  就是那份奧秘的事
[00:08:04.200 --> 00:08:06.200]  所以天使第一句反應就是
[00:08:06.200 --> 00:08:07.200]  先不說內容
[00:08:07.200 --> 00:08:10.200]  先說瑪利亞不要怕
[00:08:10.200 --> 00:08:12.200]  你在上帝面前已經蒙恩
[00:08:12.200 --> 00:08:14.200]  又說一次蒙恩
[00:08:14.200 --> 00:08:15.200]  我想瑪利亞更害怕
[00:08:15.200 --> 00:08:16.200]  又來
[00:08:16.200 --> 00:08:18.200]  又來特別寵愛
[00:08:18.200 --> 00:08:19.200]  不要怕
[00:08:19.200 --> 00:08:22.200]  不要怕這個描述很有趣的
[00:08:22.200 --> 00:08:23.200]  我們說平安
[00:08:23.200 --> 00:08:25.200]  那平安就應該很舒暢
[00:08:25.200 --> 00:08:26.200]  很舒服
[00:08:26.200 --> 00:08:28.200]  聖誕節說平安的事
[00:08:28.200 --> 00:08:29.200]  今晚你來到
[00:08:29.200 --> 00:08:31.200]  有機會參與聖誕的崇拜
[00:08:31.200 --> 00:08:32.200]  平安
[00:08:32.200 --> 00:08:33.200]  我當然希望一個很安靜
[00:08:33.200 --> 00:08:35.200]  很平靜
[00:08:35.200 --> 00:08:36.200]  很安穩
[00:08:36.200 --> 00:08:37.200]  很舒暢
[00:08:37.200 --> 00:08:38.200]  是不是
[00:08:38.200 --> 00:08:39.200]  那種平安是這樣的
[00:08:39.200 --> 00:08:41.200]  應該很慢很安靜
[00:08:41.200 --> 00:08:42.200]  但是如果在聖經裡面說
[00:08:42.200 --> 00:08:44.200]  當耶穌彈鋼的時候
[00:08:44.200 --> 00:08:46.200]  最多帶來的反應是什麼呢
[00:08:46.200 --> 00:08:48.200]  是不安和恐懼
[00:08:48.200 --> 00:08:49.200]  你回去看看聖經
[00:08:49.200 --> 00:08:51.200]  你就會明白多一點
[00:08:51.200 --> 00:08:53.200]  這個平安
[00:08:53.200 --> 00:08:55.200]  上帝說不要怕
[00:08:55.200 --> 00:08:57.200]  天使和瑪利亞說不要怕
[00:08:57.200 --> 00:08:58.200]  其實恐懼是
[00:08:58.200 --> 00:09:01.200]  現代人常常出現的情感
[00:09:01.200 --> 00:09:02.200]  和對事物很多的反應
[00:09:02.200 --> 00:09:03.200]  回想一下
[00:09:03.200 --> 00:09:04.200]  弟兄姊妹
[00:09:04.200 --> 00:09:06.200]  過去這段日子也有很多的恐懼
[00:09:06.200 --> 00:09:07.200]  很多的懼怕
[00:09:07.200 --> 00:09:08.200]  在耶穌出生的故事裡面
[00:09:08.200 --> 00:09:10.200]  其實我們熟悉的
[00:09:10.200 --> 00:09:12.200]  瑪利芳和路加芳直接提到
[00:09:12.200 --> 00:09:13.200]  其實當中剛才說
[00:09:13.200 --> 00:09:14.200]  很多恐懼
[00:09:14.200 --> 00:09:16.200]  懼怕的情節
[00:09:16.200 --> 00:09:17.200]  記不記得當天使天君
[00:09:17.200 --> 00:09:19.200]  向牧羊人報喜訊的時候
[00:09:19.200 --> 00:09:20.200]  大光出現
[00:09:20.200 --> 00:09:21.200]  聖經裡面怎麼說
[00:09:21.200 --> 00:09:23.200]  牧羊的人就甚懼怕
[00:09:23.200 --> 00:09:24.200]  記得吧
[00:09:24.200 --> 00:09:26.200]  接著當約瑟又知道
[00:09:26.200 --> 00:09:27.200]  瑪利亞有了新人
[00:09:27.200 --> 00:09:29.200]  約瑟在夢裡面
[00:09:29.200 --> 00:09:30.200]  就是瑪利芳說
[00:09:30.200 --> 00:09:31.200]  在夢裡面收到
[00:09:31.200 --> 00:09:32.200]  天使跟他說
[00:09:32.200 --> 00:09:33.200]  他要懷孕
[00:09:33.200 --> 00:09:34.200]  你要給他起名叫耶穌
[00:09:34.200 --> 00:09:35.200]  因他要將自己的百姓
[00:09:35.200 --> 00:09:36.200]  重重我們救出來
[00:09:36.200 --> 00:09:37.200]  等等的時候
[00:09:37.200 --> 00:09:39.200]  接著他又懼怕
[00:09:39.200 --> 00:09:40.200]  於是叫他不要怕
[00:09:40.200 --> 00:09:41.200]  所以就叫他
[00:09:41.200 --> 00:09:44.200]  好好地接瑪利亞回來
[00:09:44.200 --> 00:09:45.200]  當希律王從東方
[00:09:45.200 --> 00:09:46.200]  那些的智者
[00:09:46.200 --> 00:09:47.200]  我們熟悉傳統
[00:09:47.200 --> 00:09:48.200]  叫那三博士
[00:09:48.200 --> 00:09:50.200]  口中知道有新生王
[00:09:50.200 --> 00:09:51.200]  接著這個
[00:09:51.200 --> 00:09:52.200]  希律王是怎樣
[00:09:52.200 --> 00:09:53.200]  懼怕
[00:09:53.200 --> 00:09:54.200]  因為有新生王
[00:09:54.200 --> 00:09:55.200]  我是王
[00:09:55.200 --> 00:09:56.200]  又不是我的後裔
[00:09:56.200 --> 00:09:57.200]  那就是有人劫我位
[00:09:57.200 --> 00:09:59.200]  所以他又懼怕
[00:09:59.200 --> 00:10:00.200]  因為希律王的懼怕
[00:10:00.200 --> 00:10:01.200]  導致結果他怎樣
[00:10:01.200 --> 00:10:02.200]  他命令殺光那些
[00:10:02.200 --> 00:10:04.200]  嬰孩
[00:10:04.200 --> 00:10:06.200]  結果就全城懼怕
[00:10:06.200 --> 00:10:08.200]  接著耶穌基督就一家
[00:10:08.200 --> 00:10:09.200]  約瑟和瑪利亞
[00:10:09.200 --> 00:10:10.200]  帶著耶穌基督
[00:10:10.200 --> 00:10:12.200]  就要逃難
[00:10:12.200 --> 00:10:13.200]  原來耶穌基督
[00:10:13.200 --> 00:10:14.200]  誕降的故事裡面
[00:10:14.200 --> 00:10:17.200]  很多懼怕的狀態
[00:10:17.200 --> 00:10:18.200]  所以真正的平安
[00:10:18.200 --> 00:10:19.200]  告訴我們
[00:10:19.200 --> 00:10:20.200]  是因為我們在懼怕當中
[00:10:20.200 --> 00:10:22.200]  所以我們需要需要平安
[00:10:22.200 --> 00:10:23.200]  如果我們生命平靜安穩
[00:10:23.200 --> 00:10:25.200]  我們不覺得需要求平安
[00:10:25.200 --> 00:10:27.200]  因為都有了
[00:10:27.200 --> 00:10:28.200]  很多時候就是
[00:10:28.200 --> 00:10:29.200]  當我們很混亂
[00:10:29.200 --> 00:10:30.200]  當我們很懼怕的時候
[00:10:30.200 --> 00:10:32.200]  我們需要上主的平安
[00:10:32.200 --> 00:10:35.200]  我們今天活在什麼世界當中呢
[00:10:35.200 --> 00:10:36.200]  懼怕好像往往是
[00:10:36.200 --> 00:10:38.200]  我們現代人生活逃脫不了的
[00:10:38.200 --> 00:10:40.200]  我們都在當中
[00:10:40.200 --> 00:10:41.200]  所以當瑪利亞聽到
[00:10:41.200 --> 00:10:42.200]  天使代表上帝
[00:10:42.200 --> 00:10:43.200]  跟她說
[00:10:43.200 --> 00:10:44.200]  她是特別特別特別
[00:10:44.200 --> 00:10:45.200]  被寵愛的時候
[00:10:45.200 --> 00:10:47.200]  她當然是非常非常懼怕
[00:10:47.200 --> 00:10:49.200]  因為很多
[00:10:49.200 --> 00:10:50.200]  不知道怎樣發生的事
[00:10:50.200 --> 00:10:51.200]  會發生
[00:10:51.200 --> 00:10:53.200]  當天使跟瑪利亞說
[00:10:53.200 --> 00:10:54.200]  安慰她說不要懼怕之後
[00:10:54.200 --> 00:10:55.200]  因為她收到一個
[00:10:55.200 --> 00:10:57.200]  很震撼的消息
[00:10:57.200 --> 00:10:58.200]  這個震撼的消息
[00:10:58.200 --> 00:11:00.200]  可能令人更懼怕
[00:11:00.200 --> 00:11:01.200]  是告訴她
[00:11:01.200 --> 00:11:03.200]  瑪利亞你是要懷孕生子
[00:11:03.200 --> 00:11:05.200]  你看回那段經文裡面
[00:11:05.200 --> 00:11:06.200]  很有趣的
[00:11:06.200 --> 00:11:07.200]  這個描述
[00:11:07.200 --> 00:11:09.200]  天使跟瑪利亞說
[00:11:09.200 --> 00:11:10.200]  你要懷孕生子
[00:11:10.200 --> 00:11:12.200]  可以給他起名叫耶穌
[00:11:12.200 --> 00:11:14.200]  他要為大清為至高者的兒子
[00:11:14.200 --> 00:11:17.200]  主上帝將祂祖大為的位給他
[00:11:17.200 --> 00:11:19.200]  祂要作瓦割加的王
[00:11:19.200 --> 00:11:20.200]  直到永遠
[00:11:20.200 --> 00:11:23.200]  祂的國永無窮盡
[00:11:23.200 --> 00:11:24.200]  這個就是我們很熟悉
[00:11:24.200 --> 00:11:25.200]  我們一般習慣在教會
[00:11:25.200 --> 00:11:26.200]  在神學上
[00:11:26.200 --> 00:11:27.200]  我們習慣一個用字
[00:11:27.200 --> 00:11:29.200]  叫做聖靈感孕
[00:11:29.200 --> 00:11:30.200]  都聽過了
[00:11:30.200 --> 00:11:31.200]  聖靈感孕
[00:11:31.200 --> 00:11:32.200]  尤其是微術這件事
[00:11:32.200 --> 00:11:34.200]  我們只要用聖靈感孕這四個字
[00:11:34.200 --> 00:11:36.200]  就好像明白了
[00:11:36.200 --> 00:11:38.200]  瑪利亞的懷孕是聖靈感孕
[00:11:38.200 --> 00:11:41.200]  就好像解開了這個疑惑
[00:11:41.200 --> 00:11:43.200]  但其實我們真的不太明白
[00:11:43.200 --> 00:11:44.200]  什麼是聖靈感孕
[00:11:44.200 --> 00:11:47.200]  一個人怎麼能從聖靈裡面懷孕呢
[00:11:47.200 --> 00:11:50.200]  其實是不明白的
[00:11:50.200 --> 00:11:52.200]  這個世界上也沒有其他的例子
[00:11:52.200 --> 00:11:55.200]  只有瑪利亞這個描述
[00:11:55.200 --> 00:11:59.200]  回想剛才那個天使對瑪利亞的描述
[00:11:59.200 --> 00:12:00.200]  再聽多一次
[00:12:00.200 --> 00:12:01.200]  天使這樣說
[00:12:01.200 --> 00:12:02.200]  他說不要怕
[00:12:02.200 --> 00:12:03.200]  你在上帝面前蒙恩
[00:12:03.200 --> 00:12:04.200]  你要懷孕生子
[00:12:04.200 --> 00:12:06.200]  可以吸得起名叫耶穌
[00:12:06.200 --> 00:12:07.200]  祂要為大
[00:12:07.200 --> 00:12:08.200]  要作子高職的兒子
[00:12:08.200 --> 00:12:11.200]  主上帝要將祂祖大位的位給祂
[00:12:11.200 --> 00:12:12.200]  祂要作我割加的王
[00:12:12.200 --> 00:12:13.200]  直到永遠
[00:12:13.200 --> 00:12:15.200]  祂的國都無窮盡
[00:12:15.200 --> 00:12:17.200]  其實如果你是瑪利亞
[00:12:17.200 --> 00:12:18.200]  你聽到這句說話
[00:12:18.200 --> 00:12:20.200]  你是不是這麼懼怕呢
[00:12:20.200 --> 00:12:22.200]  你要生個兒子
[00:12:22.200 --> 00:12:23.200]  其實瑪利亞也快要結婚了
[00:12:23.200 --> 00:12:24.200]  對不對
[00:12:24.200 --> 00:12:25.200]  還要提到
[00:12:25.200 --> 00:12:26.200]  你的兒子
