
[00:00:00.000 --> 00:00:03.640]  今日會繼續講哥倫多前書第九章
[00:02:09.160 --> 00:02:11.240]  怎樣由傳福音去到做門徒
[00:02:11.240 --> 00:02:14.160]  這個就是一個過程裏面去看
[00:02:14.160 --> 00:02:15.840]  我不知道上次大家聽完
[00:02:15.840 --> 00:02:18.320]  我要甘心傳福音
[00:02:18.320 --> 00:02:20.160]  我不知道上次有沒有問到
[00:02:20.160 --> 00:02:22.320]  其實我都想問下今日
[00:02:22.320 --> 00:02:24.360]  大家又不要介意
[00:02:24.360 --> 00:02:28.560]  大家有沒有傳過福音的
[00:02:28.560 --> 00:02:29.920]  有傳過福音舉手
[00:02:29.920 --> 00:02:32.200]  做過傳福音工作的
[00:02:32.200 --> 00:02:33.280]  OK 好
[00:02:33.280 --> 00:02:34.480]  我不知道你上次聽完
[00:02:34.480 --> 00:02:36.960]  你覺得你傳福音去反省
[00:02:36.960 --> 00:02:41.440]  甘心還是好像都不是那麼甘心
[00:02:41.440 --> 00:02:44.800]  我相信我們教會都給很多的
[00:02:44.800 --> 00:02:47.880]  準備大家去傳福音
[00:02:47.880 --> 00:02:50.640]  有沒有人參加過教會的步道訓練
[00:02:50.640 --> 00:02:52.200]  三福、美滿人生
[00:02:52.200 --> 00:02:53.760]  甚麼的步道訓練都好
[00:02:53.760 --> 00:02:56.680]  大家有沒有誰參加過舉手
[00:02:56.680 --> 00:02:58.680]  都不少
[00:02:58.680 --> 00:03:00.920]  如果未有機會的不要緊
[00:03:00.920 --> 00:03:03.480]  我們一年總有三四次
[00:03:03.480 --> 00:03:05.960]  你一定有機會去報名參與
[00:03:05.960 --> 00:03:07.000]  無論是青年三福
[00:03:07.000 --> 00:03:09.160]  教會的另外一個三福訓練
[00:03:09.160 --> 00:03:11.280]  就算你覺得很想做兒童三福的
[00:03:11.280 --> 00:03:11.760]  都可以的
[00:03:11.760 --> 00:03:13.200]  我相信不知道收不收
[00:03:13.200 --> 00:03:15.640]  都會給你參與
[00:03:15.640 --> 00:03:17.120]  我們有美滿人生
[00:03:17.120 --> 00:03:19.760]  我相信成長班其實可以有機會
[00:03:19.760 --> 00:03:21.960]  在成長班裏面都有一些的步道訓練
[00:03:21.960 --> 00:03:23.960]  我很盼望弟兄姊妹
[00:03:23.960 --> 00:03:27.320]  在你覺得好像不知道怎樣去傳福音的時候
[00:03:27.320 --> 00:03:29.680]  你把這些機會去裝備
[00:03:29.680 --> 00:03:31.800]  其實我時時都在信仰班
[00:03:31.800 --> 00:03:33.560]  浸禮班的時候都鼓勵
[00:03:33.560 --> 00:03:34.880]  準備受浸的弟兄姊妹
[00:03:34.880 --> 00:03:37.520]  其實他們不一定要等到受了訓練
[00:03:37.520 --> 00:03:39.000]  才可以傳福音
[00:03:39.000 --> 00:03:39.920]  我告訴你
[00:03:39.920 --> 00:03:41.520]  其實傳福音有時不是很複雜的
[00:03:41.520 --> 00:03:42.480]  你很簡單
[00:03:42.480 --> 00:03:44.120]  最重要其中一樣
[00:03:44.120 --> 00:03:45.920]  大家如果受浸的弟兄姊妹都知道
[00:03:45.920 --> 00:03:46.920]  你受浸的時候
[00:03:46.920 --> 00:03:49.480]  通常都要除了填申請表
[00:03:49.480 --> 00:03:51.440]  還要交些什麼的
[00:03:51.440 --> 00:03:54.040]  還要交受浸的見證
[00:03:54.040 --> 00:03:55.360]  得救見證
[00:03:55.360 --> 00:03:56.680]  我告訴弟兄姊妹知道
[00:03:56.680 --> 00:03:58.200]  你的得救見證已經是
[00:03:58.200 --> 00:04:01.640]  你一個很好的傳福音的工具
[00:04:01.640 --> 00:04:02.640]  你怎樣去傳福音
[00:04:02.640 --> 00:04:04.440]  其實有時不需要
[00:04:04.440 --> 00:04:06.960]  你一定要受過訓練才去傳
[00:04:06.960 --> 00:04:08.760]  其實你可以跟別人分享
[00:04:08.760 --> 00:04:10.760]  你自己怎樣信耶穌
[00:04:10.760 --> 00:04:13.240]  這個已經是一個很好的傳福音的機會
[00:04:13.240 --> 00:04:16.920]  但在乎你肯不肯去傳
[00:04:16.920 --> 00:04:18.480]  保羅其實給我們看見一個
[00:04:18.480 --> 00:04:21.200]  就是去甘心傳福音
[00:04:21.200 --> 00:04:22.640]  但傳福音的時候
[00:04:22.640 --> 00:04:24.000]  保羅後來再繼續去看
[00:04:24.000 --> 00:04:25.560]  今天我們看的經文就告訴我們
[00:04:25.560 --> 00:04:28.400]  我們傳福音裏面都要有一些策略
[00:04:28.400 --> 00:04:30.120]  或者我們傳福音的時候
[00:04:30.120 --> 00:04:31.840]  我們應該怎樣去做得更加好
[00:04:31.840 --> 00:04:32.920]  這個就是保羅
[00:04:32.920 --> 00:04:35.080]  去鼓勵弟兄姊妹來到傳福音的時候
[00:04:35.080 --> 00:04:36.000]  去之後告訴他們
[00:04:36.000 --> 00:04:37.440]  應該怎樣做得更加好
[00:04:37.440 --> 00:04:38.720]  這個傳福音的工作
[00:04:38.720 --> 00:04:40.360]  我相信上一次
[00:04:40.360 --> 00:04:41.800]  都給一個提醒大家
[00:04:41.800 --> 00:04:43.680]  就是我們要去傳福音
[00:04:43.680 --> 00:04:45.360]  並且更加是要甘心
[00:04:45.360 --> 00:04:47.440]  我們一起來看今天那段經文
[00:04:47.440 --> 00:04:48.560]  然後我們就會看看
[00:04:48.560 --> 00:04:51.840]  當中給我們今天的訊息是甚麼
[00:04:51.840 --> 00:04:56.360]  我們來看哥倫多前書九章十九到二十三節
[00:04:56.360 --> 00:04:57.400]  十九到二十三節
[00:04:57.400 --> 00:04:59.960]  我們一起讀這幾節的經文
[00:04:59.960 --> 00:05:01.240]  預備起
[00:05:01.240 --> 00:05:04.680]  我雖是自由的無人客管
[00:05:04.680 --> 00:05:08.160]  然而我甘心作了眾人的僕人
[00:05:08.160 --> 00:05:10.520]  為要多得人
[00:05:10.520 --> 00:05:14.000]  向猶太人我就作猶太人
[00:05:14.000 --> 00:05:16.120]  為要得猶太人
[00:05:16.120 --> 00:05:18.080]  向律法以下的人
[00:05:18.080 --> 00:05:20.600]  我雖不在律法以下
[00:05:20.600 --> 00:05:23.400]  還是作律法以下的人
[00:05:23.400 --> 00:05:26.200]  為要得律法以下的人
[00:05:26.200 --> 00:05:28.160]  向沒有律法的人
[00:05:28.160 --> 00:05:30.800]  我就作沒有律法的人
[00:05:30.800 --> 00:05:33.440]  為要得沒有律法的人
[00:05:33.440 --> 00:05:37.520]  其實我在神面前不是沒有律法
[00:05:37.520 --> 00:05:41.600]  在基督面前正在律法之下
[00:05:41.600 --> 00:05:45.320]  我軟弱的人我就作軟弱的人
[00:05:45.320 --> 00:05:47.520]  為要得軟弱的人
[00:05:47.520 --> 00:05:49.240]  向甚麼樣的人
[00:05:49.240 --> 00:05:51.680]  我就作甚麼樣的人
[00:05:51.680 --> 00:05:55.160]  無論如何總要救些人
[00:05:55.160 --> 00:05:59.640]  凡我所行的都是為福音的緣故
[00:05:59.640 --> 00:06:03.120]  為要與人同德者福音的好處
[00:06:03.120 --> 00:06:05.840]  所以今天我的題目就在這節經文裏面出來
[00:06:05.840 --> 00:06:08.960]  都是為福音的緣故
[00:06:08.960 --> 00:06:14.200]  本來一開始在第十九節講到全福音的自由
[00:06:14.200 --> 00:06:16.480]  他說我雖然是自由的
[00:06:16.480 --> 00:06:17.880]  無人嚇管
[00:06:17.880 --> 00:06:22.160]  然而我甘心作了眾人的福音
[00:06:22.160 --> 00:06:24.400]  所以我想和大英姐妹講全福音的自由
[00:06:24.400 --> 00:06:25.360]  其實每個人都有的
[00:06:25.360 --> 00:06:26.720]  你可以存有可以不存
[00:06:26.720 --> 00:06:28.160]  這個是自由
[00:06:28.160 --> 00:06:29.440]  但本來他怎樣看呢
[00:06:29.440 --> 00:06:33.200]  他說我們要好好用我們這個自由
[00:06:33.200 --> 00:06:36.240]  所以第一樣我想提醒大英姐妹當我們要用的時候
[00:06:36.240 --> 00:06:38.680]  我們要明白自己的心
[00:06:38.680 --> 00:06:41.280]  又要明白主的心是怎樣
[00:06:41.280 --> 00:06:43.400]  全福音其實都不容易的
[00:06:43.400 --> 00:06:44.880]  明白多深的意思是甚麼呢
[00:06:44.880 --> 00:06:46.800]  保羅給我們看的一幅圖畫就是
[00:06:46.800 --> 00:06:49.200]  你要明白自己的掙扎
[00:06:49.200 --> 00:06:50.800]  可能你今天去傳福音
[00:06:50.800 --> 00:06:52.200]  大家都有做過
[00:06:52.200 --> 00:06:54.960]  但可能你傳得是否甘心樂意呢
[00:06:54.960 --> 00:07:00.040]  我都提過傳福音可能有幾種不同的動機去推動我們
[00:07:00.040 --> 00:07:03.680]  但我們都盼望大英姐妹能夠甘心樂意去傳
[00:07:03.680 --> 00:07:05.000]  只要你明白一下自己
[00:07:05.000 --> 00:07:07.560]  可能你去傳福音的時候都是有些掙扎的
[00:07:07.560 --> 00:07:11.200]  這個和你做任何一些決定都是一樣的
[00:07:11.200 --> 00:07:12.480]  你一定要有掙扎
[00:07:12.480 --> 00:07:15.400]  可能有人鼓勵你去
[00:07:15.400 --> 00:07:18.320]  但你自己心裏面又不是很想
[00:07:18.320 --> 00:07:22.160]  保羅經常都說肉體裏面有兩個栗
[00:07:22.160 --> 00:07:23.200]  在掙扎
[00:07:23.200 --> 00:07:26.800]  互相有張力在那裏
[00:07:26.800 --> 00:07:28.920]  所以你要明白自己的心是怎樣
[00:07:28.920 --> 00:07:29.920]  有掙扎
[00:07:29.920 --> 00:07:32.720]  你有少少可能未必很願意去傳
[00:07:32.720 --> 00:07:35.680]  但我都感恩過往可能有兩三次
[00:07:35.680 --> 00:07:41.600]  在培中我們的大英姐妹都會參與一些送粽
[00:07:41.600 --> 00:07:42.960]  送月餅
[00:07:42.960 --> 00:07:44.160]  有些這樣的行動
[00:07:44.160 --> 00:07:46.360]  我想這個都是一個傳福音的行動
[00:07:46.360 --> 00:07:48.360]  是怎樣透過一些社會關懷
[00:07:48.360 --> 00:07:49.640]  我們怎樣去關心別人
[00:07:49.640 --> 00:07:51.640]  和他分享神的愛
[00:07:51.640 --> 00:07:54.560]  我不知道大家是否很勉強去做
[00:07:54.560 --> 00:07:56.240]  無論你是否要個人報道出隊
[00:07:56.240 --> 00:07:57.760]  或者去參與這些行動
[00:07:57.760 --> 00:08:01.200]  你可以去多些想想自己的內心世界
[00:08:01.200 --> 00:08:03.200]  是否本身都有些掙扎
[00:08:03.200 --> 00:08:06.520]  但掙扎又不是錯或是犯罪
[00:08:06.520 --> 00:08:09.320]  我都明白我們人生裏面做一些事情的時候
[00:08:09.320 --> 00:08:11.720]  有時都未必是那麼樂意做
[00:08:11.720 --> 00:08:12.840]  保羅都可能是
[00:08:12.840 --> 00:08:14.480]  你看他的經歷
[00:08:14.480 --> 00:08:16.080]  其實他有少少可能的掙扎
[00:08:16.080 --> 00:08:16.920]  大家都很明顯
[00:08:16.920 --> 00:08:18.400]  在上一次那段經文
[00:08:18.400 --> 00:08:19.880]  第九章前面的經文
[00:08:19.880 --> 00:08:21.400]  我想最重要是明白甚麼呢
[00:08:21.400 --> 00:08:24.840]  不單單看見自己那種不足
[00:08:24.840 --> 00:08:28.680]  我想整個節目要看見神的心意是怎樣
[00:08:28.680 --> 00:08:33.560]  以至我們多些是為了主而放下自己
[00:08:33.560 --> 00:08:36.120]  我們為福音的緣故多於為自己
[00:08:36.120 --> 00:08:37.600]  主的心意是怎樣呢
[00:08:37.600 --> 00:08:42.440]  我想這個在彼得後書的三章九節那裏講過
[00:08:42.440 --> 00:08:44.080]  如果大家可以自己回去看
[00:08:44.080 --> 00:08:44.840]  powerpoint就沒有了
[00:08:44.840 --> 00:08:46.280]  三章九節那裏講到
[00:08:46.280 --> 00:08:50.720]  神不願意一人沉淪
[00:08:50.720 --> 00:08:53.680]  祂是願意人人得救
[00:08:53.680 --> 00:08:56.120]  這個是我們要明白主的心意
[00:08:56.120 --> 00:08:59.080]  在彼得後書提醒他們
[00:08:59.080 --> 00:09:02.240]  為何神還未回來
[00:09:02.240 --> 00:09:05.120]  是否遲到或者沒有到
[00:09:05.120 --> 00:09:08.080]  他們那時候很期盼主再回來
[00:09:08.080 --> 00:09:09.680]  但彼得告訴他們
[00:09:09.680 --> 00:09:11.560]  為何神拖延回來
[00:09:11.560 --> 00:09:14.840]  其實就是神的心意很想人人得救
[00:09:14.840 --> 00:09:16.280]  我們多些明白神的心意
[00:09:16.280 --> 00:09:20.840]  這個就可以幫助我們去勝過自己的心意
[00:09:20.840 --> 00:09:23.280]  勝過我們的掙扎
[00:09:23.280 --> 00:09:26.440]  保羅提醒我們要有清晰的目標
[00:09:26.440 --> 00:09:28.120]  在十九節那裏提到
[00:09:28.120 --> 00:09:29.880]  為要多得人
[00:09:29.880 --> 00:09:33.360]  這個就是保羅自己一個很清楚的目標
[00:09:33.360 --> 00:09:35.800]  他知道這個是要做的
[00:09:35.800 --> 00:09:37.080]  要走的方向
[00:09:37.080 --> 00:09:39.160]  是很清晰的目標
[00:09:39.160 --> 00:09:41.960]  保羅為何用自由來做一個對比
[00:09:41.960 --> 00:09:43.200]  我覺得很特別
[00:09:43.200 --> 00:09:44.120]  自由的人
[00:09:44.120 --> 00:09:47.920]  大家覺不覺得自由的人有甚麼特性
[00:09:47.920 --> 00:09:48.720]  自由的人
[00:09:48.720 --> 00:09:51.440]  可能你做子女
[00:09:51.440 --> 00:09:53.560]  如果父母給你很大的自由
[00:09:53.560 --> 00:09:55.120]  你就會覺得是甚麼
[00:09:55.120 --> 00:09:56.520]  我們叫沒有網管
[00:09:56.520 --> 00:09:59.000]  自由的人的特性就是沒有網管
[00:09:59.000 --> 00:10:00.200]  但沒有網管的人
[00:10:00.200 --> 00:10:03.560]  我們就說很容易迷失
[00:10:03.560 --> 00:10:04.960]  當你沒有人管的時候
[00:10:04.960 --> 00:10:05.720]  我不知道你有沒有試過
[00:10:05.720 --> 00:10:08.240]  有些環境是可能
[00:10:08.240 --> 00:10:12.200]  我見離開父母回來香港讀書也好
[00:10:12.200 --> 00:10:14.280]  你試過出外讀書
[00:10:14.280 --> 00:10:15.960]  這些留學生生活
[00:10:15.960 --> 00:10:17.120]  你又沒有甚麼網管
[00:10:17.120 --> 00:10:19.640]  沒有網管就是你父母都管不到你
[00:10:19.640 --> 00:10:21.640]  雖然現在資訊發達
[00:10:21.640 --> 00:10:23.240]  但你真的沒有網管的時候
[00:10:23.240 --> 00:10:24.560]  你是做甚麼都可以的
[00:10:24.560 --> 00:10:25.480]  但做著做著的時候
[00:10:25.480 --> 00:10:26.640]  可能你又很迷失
[00:10:26.640 --> 00:10:28.040]  你會覺得很迷失
[00:10:28.040 --> 00:10:30.400]  不知道自己要做些甚麼
[00:10:30.400 --> 00:10:32.680]  所以沒有網管或者自由這些情況
[00:10:32.680 --> 00:10:34.640]  其實去到這些情況
[00:10:34.640 --> 00:10:37.520]  可能是你自己都迷失了
[00:10:37.520 --> 00:10:39.720]  越自由的人就越需要有甚麼
[00:10:39.720 --> 00:10:41.480]  給一個清晰的目標去
[00:10:41.480 --> 00:10:44.080]  保羅我想他提到自由的對比
[00:10:44.080 --> 00:10:45.480]  其實很鼓勵
[00:10:45.480 --> 00:10:47.160]  我們要有一個清晰的目標
[00:10:47.160 --> 00:10:48.800]  在我們的人生裏面
[00:10:48.800 --> 00:10:51.360]  所以傳福音就是成為一個很清晰的目標
[00:10:51.360 --> 00:10:52.600]  雖然好了自由
[00:10:52.600 --> 00:10:53.640]  可以傳可以不傳
[00:10:53.640 --> 00:10:55.320]  可以怎樣做事都可以
[00:10:55.320 --> 00:10:56.480]  但他告訴我們
[00:10:56.480 --> 00:10:58.600]  人生裏面就要有清晰的目標
[00:10:58.600 --> 00:11:02.200]  而這個就是去「為要多得人」
[00:11:02.200 --> 00:11:03.320]  其實這個「為要多得人」
[00:11:03.320 --> 00:11:05.080]  都提醒我們有一個
[00:11:05.080 --> 00:11:07.440]  有少少我覺得當是一個範圍
[00:11:07.440 --> 00:11:09.440]  「為要多得人」其實保羅很鼓勵
[00:11:09.440 --> 00:11:11.040]  弟兄姊妹或者鼓勵當時的教會
[00:11:11.040 --> 00:11:14.800]  就是我們對著任何的人
[00:11:14.800 --> 00:11:17.320]  都應該來傳福音
[00:11:17.320 --> 00:11:19.240]  我想「為要多得人」是保羅提醒
[00:11:19.240 --> 00:11:21.960]  是將他自己領受的宣教意象
[00:11:21.960 --> 00:11:23.920]  給這班弟兄姊妹知道
[00:11:23.920 --> 00:11:25.400]  他們的對象
[00:11:25.400 --> 00:11:26.760]  他們傳福音的對象
[00:11:26.760 --> 00:11:28.760]  這些未信的人其實是
[00:11:28.760 --> 00:11:30.920]  很多不同的類別
[00:11:30.920 --> 00:11:32.440]  有猶太人 有外邦人
[00:11:32.440 --> 00:11:34.720]  有可能來自不同地方的人
[00:11:34.720 --> 00:11:35.960]  當然可能在他們的生活中
[00:11:35.960 --> 00:11:37.400]  可能只是分猶太人和外邦人
[00:11:37.400 --> 00:11:38.840]  但其實對我們今天來講
[00:11:38.840 --> 00:11:39.880]  我們就看回
[00:11:39.880 --> 00:11:41.400]  其實今天我們「為要多得人」
[00:11:41.400 --> 00:11:43.560]  都是在我們身邊有很多人
[00:11:43.560 --> 00:11:46.080]  他們可能有不同的背景
[00:11:46.080 --> 00:11:48.720]  有很多不同生活的文化圈子裏面
[00:11:48.720 --> 00:11:50.920]  我們都怎樣來帶他們
[00:11:50.920 --> 00:11:52.560]  可以信到耶穌呢
[00:11:52.560 --> 00:11:54.640]  所以這是一個沒有範圍的
[00:11:54.640 --> 00:11:56.520]  你要說保羅「為要多得人」
[00:11:56.520 --> 00:11:57.600]  就是沒有範圍
[00:11:57.600 --> 00:12:00.000]  所有人都是他的對象
[00:12:00.000 --> 00:12:03.160]  他傳福音可以來幫他們
[00:12:03.160 --> 00:12:06.120]  將神的恩典傳給他們
[00:12:06.120 --> 00:12:09.880]  這是保羅沒有為自己設一個範圍
[00:12:09.880 --> 00:12:11.400]  但正正是沒有範圍裏面
[00:12:11.400 --> 00:12:12.840]  或者自由裏面
[00:12:12.840 --> 00:12:16.320]  保羅的提醒是我們不要濫用自由
[00:12:16.320 --> 00:12:17.640]  我們要小心剛才我提到
[00:12:17.640 --> 00:12:18.720]  如果沒有網管
[00:12:18.720 --> 00:12:21.000]  人就會很容易迷失
[00:12:21.000 --> 00:12:22.440]  很容易放肆
[00:12:22.440 --> 00:12:23.920]  可能做很多事情
[00:12:23.920 --> 00:12:25.520]  這個就是濫用了自由
[00:12:25.520 --> 00:12:27.120]  在哥倫多前書裏我之前
[00:12:27.120 --> 00:12:30.600]  大家有印象的第八章的第九節裏面
[00:12:30.600 --> 00:12:32.080]  就是這樣說的
[00:12:32.080 --> 00:12:33.800]  「只知你們要謹慎
[00:12:33.800 --> 00:12:35.360]  恐怕你們這自由
[00:12:35.360 --> 00:12:38.640]  竟成了那軟弱人的絆腳石」
[00:12:38.640 --> 00:12:40.040]  所以我們要很謹慎
[00:12:40.040 --> 00:12:41.680]  要很小心我們自己
[00:12:41.680 --> 00:12:43.360]  要用我們的自由的時候
[00:12:43.360 --> 00:12:44.560]  不要misuse
[00:12:44.560 --> 00:12:45.560]  或者abuse
[00:12:45.560 --> 00:12:47.360]  濫用了我們的自由
[00:12:47.360 --> 00:12:50.000]  就會帶來一些更大的傷害
[00:12:50.000 --> 00:12:52.400]  所以這是保羅一個很重要的提醒
[00:12:52.400 --> 00:12:54.280]  我們有傳福音的自由
[00:12:54.280 --> 00:12:56.200]  但我們最重要的就是
[00:12:56.200 --> 00:12:57.440]  有清晰的目標
[00:12:57.440 --> 00:13:01.120]  不要濫用了這些自由
[00:13:01.120 --> 00:13:02.520]  接著保羅提一個很重要的
[00:13:02.520 --> 00:13:04.200]  就是傳福音的策略
[00:13:04.200 --> 00:13:05.040]  這個傳福音策略
[00:13:05.040 --> 00:13:06.760]  大家剛才讀過經文的時候
[00:13:06.760 --> 00:13:09.400]  你就會覺得很重複的
[00:13:09.400 --> 00:13:11.960]  「向有律法的人做有律法人
[00:13:11.960 --> 00:13:13.320]  向什麼人就做什麼人
[00:13:13.320 --> 00:13:15.000]  向軟弱的人就做什麼軟弱的人」
[00:13:15.000 --> 00:13:16.200]  可以簡單來說
[00:13:16.200 --> 00:13:17.520]  他總結了就是說
[00:13:17.520 --> 00:13:20.040]  「我向什麼樣的人
[00:13:20.040 --> 00:13:22.880]  就做什麼樣的人」
[00:13:22.880 --> 00:13:25.840]  這個就是差不多那幾節裏面
[00:13:25.840 --> 00:13:27.880]  重重複複說到就是這樣
[00:13:27.880 --> 00:13:30.280]  「向什麼人你就做什麼人」
[00:13:30.280 --> 00:13:32.160]  當然這個我會看
[00:13:32.160 --> 00:13:34.440]  有些時候其實「向什麼人」
[00:13:34.440 --> 00:13:35.960]  今天可能我們看得闊一點
[00:13:35.960 --> 00:13:38.880]  我就將它叫一個怎樣的處境
[00:13:38.880 --> 00:13:40.080]  這個處境是怎樣的時候
[00:13:40.080 --> 00:13:41.040]  我們要多點留意
[00:13:41.040 --> 00:13:43.160]  當你去到一些人群裏面
[00:13:43.160 --> 00:13:44.640]  去到群眾裏面的時候
[00:13:44.640 --> 00:13:46.520]  其實你們不單單是看那些人
[00:13:46.520 --> 00:13:47.880]  其實你們要看這個處境
[00:13:47.880 --> 00:13:49.400]  整個處境整個環境
[00:13:49.400 --> 00:13:51.960]  我們叫context是怎樣的
[00:13:51.960 --> 00:13:54.960]  我們才可以做得合適合宜
[00:13:54.960 --> 00:13:56.280]  剛才我來到又聽到
[00:13:56.280 --> 00:13:59.920]  有些弟兄姊妹準備做私事的時候
[00:13:59.920 --> 00:14:03.680]  可能剛剛這次做私事的弟兄姊妹
[00:14:03.680 --> 00:14:05.840]  可能都是比較新的
[00:14:05.840 --> 00:14:09.240]  他們和負責的Frankie對話
[00:14:09.240 --> 00:14:10.760]  我覺得他們挺有意思
[00:14:10.760 --> 00:14:12.280]  我覺得他們的問題
[00:14:12.280 --> 00:14:16.160]  他們問一些冷氣風吹怎樣吹
[00:14:16.160 --> 00:14:17.760]  可能是要看何時關冷氣
[00:14:17.760 --> 00:14:19.960]  何時開冷氣要留意一下
[00:14:19.960 --> 00:14:21.480]  這個我覺得有些就是
[00:14:21.480 --> 00:14:24.640]  你要明白這個環境的處境是怎樣
[00:14:24.640 --> 00:14:25.760]  其實就是這樣
[00:14:25.760 --> 00:14:27.800]  你不要只是單單我拿著一個袋
[00:14:27.800 --> 00:14:29.360]  站在後面收奉獻
[00:14:29.360 --> 00:14:30.920]  站出來就可以
[00:14:30.920 --> 00:14:33.920]  派一下直證表就是我要做的工作
[00:14:33.920 --> 00:14:35.400]  其實他們就很想多點了解
[00:14:35.400 --> 00:14:38.200]  多點明白到底整個環境
[00:14:38.200 --> 00:14:40.120]  他們去關心來的會眾
[00:14:40.120 --> 00:14:42.200]  他們可不可以很舒適地
[00:14:42.200 --> 00:14:44.520]  來到去投入在敬拜裏面
[00:14:44.520 --> 00:14:46.520]  讓環境可以更加好
[00:14:46.520 --> 00:14:47.760]  他們可以多點問問題
[00:14:47.760 --> 00:14:48.880]  多點去了解
[00:14:48.880 --> 00:14:51.600]  不是單單看我只是拿著一個袋
[00:14:51.600 --> 00:14:53.920]  收奉獻怎樣存袋就算了
[00:14:53.920 --> 00:14:56.280]  這個不是他們做私事的
[00:14:56.280 --> 00:14:57.560]  只是做這些
[00:14:57.560 --> 00:14:59.480]  其實他們要留意整個環境
[00:14:59.480 --> 00:15:02.800]  是怎樣可以做得更好的配合
[00:15:02.800 --> 00:15:04.680]  這個就是context
[00:15:04.680 --> 00:15:06.560]  但在全方位的context裏面
[00:15:06.560 --> 00:15:08.320]  其實有幾點我都很想提醒大家
[00:15:08.320 --> 00:15:10.880]  第一個就是我們要有一個共通點
[00:15:10.880 --> 00:15:13.760]  我們叫做common contact point
[00:15:13.760 --> 00:15:16.840]  一個很共通的語言出來
[00:15:16.840 --> 00:15:17.840]  你有一個共通點
[00:15:17.840 --> 00:15:20.320]  你就很容易有些共通語言出來
[00:15:20.320 --> 00:15:23.160]  最現代化大家覺得最共通的語言
[00:15:23.160 --> 00:15:25.480]  能夠和人開始一些對話
[00:15:25.480 --> 00:15:26.680]  有些接觸點是什麼
[00:15:26.680 --> 00:15:28.720]  大家知不知道
[00:15:28.720 --> 00:15:30.120]  我昨天吃早餐
[00:15:30.120 --> 00:15:35.320]  在茶餐廳附近有些座位
[00:15:35.320 --> 00:15:37.640]  有兩位女士在聊天
[00:15:37.640 --> 00:15:38.600]  聊什麼呢
[00:15:38.600 --> 00:15:41.280]  她們有時是聊一下孫子
[00:15:41.280 --> 00:15:42.800]  我想都是一些祖母級
[00:15:42.800 --> 00:15:45.200]  外婆級的級數的人
[00:15:45.200 --> 00:15:46.880]  然後我看她們拿個電話出來
[00:15:46.880 --> 00:15:49.960]  我猜她們都是note來的
