
[00:00:00.000 --> 00:00:03.220]  在靜悟之前,你同心來祈禱
[00:11:37.260 --> 00:11:39.740]  是看人怎樣做
[00:11:39.740 --> 00:11:45.140]  他說師父服侍得他好
[00:11:45.140 --> 00:11:49.180]  他肯用功、落力的時間會提點兩句
[00:11:49.180 --> 00:11:51.460]  通常都是怎樣呢?
[00:11:51.460 --> 00:11:53.460]  不會講的,你看
[00:11:53.460 --> 00:11:56.300]  你跟著去做
[00:11:56.300 --> 00:12:02.580]  而為什麼這個門徒要問耶穌「在哪裡住?」
[00:12:02.580 --> 00:12:06.260]  其實就是正正來表明
[00:12:06.260 --> 00:12:09.380]  一個測試或者體驗
[00:12:09.380 --> 00:12:13.300]  這個「太初有道」
[00:12:13.300 --> 00:12:19.180]  「神的遺址」是否真的是神的遺址?
[00:12:19.180 --> 00:12:25.300]  這個跟耶穌一起住的經驗
[00:12:25.300 --> 00:12:33.340]  用來證明和測試這個信仰的真偽
[00:12:33.340 --> 00:12:37.540]  我們都有探訪部
[00:12:37.540 --> 00:12:42.780]  我們都會有探訪部的部員打來問大家
[00:12:42.780 --> 00:12:46.780]  會有的時間我們會打來問大家
[00:12:46.780 --> 00:12:52.780]  你們想不想來我們接受探訪?
[00:12:52.780 --> 00:12:55.940]  如果有一半成功,落得都很好
[00:12:55.940 --> 00:13:00.140]  他通常都說沒空,或者上班,這是正常的
[00:13:00.140 --> 00:13:03.180]  但就算不用上班
[00:13:03.180 --> 00:13:04.900]  下一句都會說什麼呢?
[00:13:04.900 --> 00:13:10.100]  「大家不要搞了,電話可以了」
[00:13:10.100 --> 00:13:12.100]  為什麼?
[00:13:12.100 --> 00:13:13.700]  為什麼不想來呢?
[00:13:13.700 --> 00:13:19.180]  最主要是什麼原因呢?
[00:13:19.180 --> 00:13:24.100]  是不想收拾屋子
[00:13:24.100 --> 00:13:26.900]  不想給一個
[00:13:26.900 --> 00:13:33.460]  無所謂,有人來探訪,我太太都會說
[00:13:33.460 --> 00:13:37.020]  先收拾屋子,不要太過
[00:13:37.020 --> 00:13:40.700]  被人見到,是這樣的,好像狗鬥一樣
[00:13:40.700 --> 00:13:42.220]  其實就是怎樣呢?
[00:13:42.220 --> 00:13:46.260]  這不是一個真實的狀況
[00:13:46.260 --> 00:13:49.500]  和耶穌來同住
[00:13:49.500 --> 00:13:53.300]  耶穌的言行,耶穌的生活
[00:13:53.300 --> 00:13:58.500]  正正就是表現出祂真是神的意思
[00:13:58.500 --> 00:14:05.620]  這個信仰很具實地落在生活當中
[00:14:05.620 --> 00:14:14.100]  《約福音》一去到十八節,是一個很神學上的論述
[00:14:14.100 --> 00:14:19.100]  好像在天空很高,好像在飛機上空
[00:14:19.100 --> 00:14:21.940]  但怎樣到地呢?
[00:14:21.940 --> 00:14:26.620]  就是耶穌活現在人群當中
[00:14:26.620 --> 00:14:35.620]  將這個信仰透過生命表述出來
[00:14:35.620 --> 00:14:38.060]  住在主的裡面
[00:14:38.060 --> 00:14:42.220]  以至經驗這個信仰
[00:14:42.220 --> 00:14:50.780]  和耶穌來同住
[00:14:50.780 --> 00:14:58.060]  今天我們說,我們在學習上最難的就是上學科
[00:14:58.060 --> 00:15:01.180]  其實最難的不是上課,不是考試
[00:15:01.180 --> 00:15:05.300]  如果讀書,無論中學,現在小學都要做
[00:15:05.300 --> 00:15:09.900]  小學、中學、大學,其實上課、考試
[00:15:09.900 --> 00:15:16.740]  上課、考試、交功課都不是最難,最難是甚麼?
[00:15:16.740 --> 00:15:21.940]  最難是做課程,跟別人合作
[00:15:21.940 --> 00:15:24.700]  你會發覺,跟別人做課程的時候
[00:15:24.700 --> 00:15:28.420]  會發覺很多人版
[00:15:28.420 --> 00:15:33.460]  很多啞啞慘慘的人,我都是其中之一
[00:15:33.460 --> 00:15:41.260]  你會發覺,就在這個磨合上看到別人,看到自己
[00:15:41.260 --> 00:15:45.140]  今天我們是住在主裡面
[00:15:45.140 --> 00:15:49.540]  我們都需要投入在其中
[00:15:49.540 --> 00:15:52.060]  我們尖沙咀浸信會
[00:15:52.060 --> 00:15:58.580]  剛才我們有介紹我們新的系統
[00:15:58.580 --> 00:16:00.180]  去培訓的系統
[00:16:00.180 --> 00:16:02.020]  這個是需要
[00:16:02.020 --> 00:16:05.100]  我們要堅持,我們要主動學習
[00:16:05.100 --> 00:16:09.060]  但同時我們需要一個場景
[00:16:09.060 --> 00:16:12.580]  去實踐我們的信仰
[00:16:12.580 --> 00:16:16.300]  耶穌和民事法律出人最大的分別
[00:16:16.300 --> 00:16:19.940]  祂的教導是帶著權柄
[00:16:19.940 --> 00:16:24.020]  權柄是來自耶穌生命的實踐
[00:16:24.020 --> 00:16:28.780]  耶穌能說,能行
[00:16:28.780 --> 00:16:35.580]  講得出,做得到
[00:16:35.580 --> 00:16:40.180]  我們來學習在主的裡面
[00:16:40.180 --> 00:16:44.460]  在耶穌基督的身體教會裡面
[00:16:44.460 --> 00:16:49.140]  去實踐、經驗這個信仰
[00:16:49.140 --> 00:16:54.740]  一個真實的人,來到一個真實的主面前
[00:16:54.740 --> 00:16:58.060]  過往,因為疫情的緣故
[00:16:58.060 --> 00:17:02.140]  我們可能未能夠在現場去崇拜
[00:17:02.140 --> 00:17:08.420]  今天,因著我們能夠開這個聚會
[00:17:08.420 --> 00:17:10.700]  我們說,網上崇拜
[00:17:10.700 --> 00:17:14.100]  都是權宜有不足的地方
[00:17:14.100 --> 00:17:17.060]  其中較為不足的地方
[00:17:17.060 --> 00:17:24.220]  就是缺乏肢體生命的交流
[00:17:24.220 --> 00:17:27.700]  崇拜完了,就了事
[00:17:27.700 --> 00:17:29.900]  這樣就完成了
[00:17:29.900 --> 00:17:34.340]  我和弟兄姊妹沒有相交的生活
[00:17:34.340 --> 00:17:37.300]  沒有侍奉的機會
[00:17:37.300 --> 00:17:40.300]  沒有實踐的對象
[00:17:40.300 --> 00:17:42.940]  但同時,我們如果只是回來崇拜
[00:17:42.940 --> 00:17:46.340]  就好像我們只是回來崇拜的時間
[00:17:46.340 --> 00:17:49.460]  就好像這班門徒開初的時間
[00:17:49.460 --> 00:17:51.500]  遠遠地跟著耶穌
[00:17:51.500 --> 00:17:54.340]  耶穌來到提出到底想怎樣
[00:17:54.340 --> 00:18:02.260]  祂說祂要住在主的裡面
[00:18:02.260 --> 00:18:07.300]  和耶穌同住,是一個主客對調
[00:18:07.300 --> 00:18:10.580]  客隨尊便
[00:18:10.580 --> 00:18:15.140]  今天,我們是說
[00:18:15.140 --> 00:18:21.180]  如果有人,可能因著疫情的原因來到家裡
[00:18:21.180 --> 00:18:27.100]  住了頭半個月,你都覺得很不方便
[00:18:27.100 --> 00:18:30.100]  可能有人裝修,沒有地方住
[00:18:30.100 --> 00:18:31.700]  你收留他
[00:18:31.700 --> 00:18:35.820]  哇,平時夏天這麼熱
[00:18:35.820 --> 00:18:40.140]  大家家裡自己人,可能穿件背心就可以了
[00:18:40.140 --> 00:18:42.300]  有客人在怎麼辦?
[00:18:42.300 --> 00:18:44.780]  就不行了,還穿背心短褲
[00:18:44.780 --> 00:18:47.580]  我太太說她的弟兄姊妹來到家裡
[00:18:47.580 --> 00:18:51.860]  拜託你換衣服,不要這樣
[00:18:51.860 --> 00:18:54.700]  那麼,跟耶穌同住
[00:18:54.700 --> 00:19:03.820]  是需要怎樣呢?在生命裡面去配合
[00:19:03.820 --> 00:19:09.140]  不只是去在頭腦上的知識和觀察
[00:19:09.140 --> 00:19:14.740]  而是包括生命的實踐和去改變
[00:19:14.740 --> 00:19:18.260]  今天
[00:19:18.260 --> 00:19:21.340]  我們說信義代,或者我們下一代
[00:19:21.340 --> 00:19:28.980]  我們的子女最大的信仰危機
[00:19:28.980 --> 00:19:35.140]  是他們看不到信仰的榜樣
[00:19:35.140 --> 00:19:43.060]  他們很需要我們將信仰活現在生活當中
[00:19:43.060 --> 00:19:48.740]  很需要看到爸爸媽媽,或者我們作為長輩
[00:19:48.740 --> 00:19:54.620]  在教會裡面,和在家裡都是怎樣?
[00:19:54.620 --> 00:19:59.500]  一樣
[00:19:59.500 --> 00:20:04.300]  在教會看到的,和在家裡看到的
[00:20:04.300 --> 00:20:10.140]  是一樣的,是一致的
[00:20:10.140 --> 00:20:13.220]  他們需要的是一個榜樣
[00:20:13.220 --> 00:20:26.100]  以致看到信仰怎樣落實在一個人的生活當中
[00:20:26.100 --> 00:20:27.660]  假如我們今天
[00:20:27.660 --> 00:20:30.260]  我們都在這裡
[00:20:30.260 --> 00:20:33.300]  都試過,差不多兩年前
[00:20:33.300 --> 00:20:36.900]  我們都試過走火警
[00:20:36.900 --> 00:20:40.460]  我們之前都做過很多測試
[00:20:40.460 --> 00:20:44.620]  做了很多預習
[00:20:44.620 --> 00:20:46.780]  但是都不夠甚麼呢?
[00:20:46.780 --> 00:20:50.900]  是真的走一次
[00:20:50.900 --> 00:20:52.900]  說這麼久都沒有用
[00:20:52.900 --> 00:20:54.620]  走一次就可以了
[00:20:54.620 --> 00:20:56.620]  耶穌就在你面前
[00:20:56.620 --> 00:20:59.060]  來示範
[00:20:59.060 --> 00:21:04.300]  將生命的道見證出來
[00:21:04.300 --> 00:21:06.220]  今天生活的見證
[00:21:06.220 --> 00:21:09.980]  就是最有效的報道工具
[00:21:09.980 --> 00:21:12.220]  我們接下來10月9號
[00:21:12.220 --> 00:21:19.580]  是我們「誰主明天」的報道會
[00:21:19.580 --> 00:21:22.420]  我們上個禮拜有宣傳短片
[00:21:22.420 --> 00:21:25.540]  我們這個禮拜繼續有一張邀請卡
[00:21:25.540 --> 00:21:28.340]  鼓勵大家可以拿這張邀請卡
[00:21:28.340 --> 00:21:31.180]  來邀請親友出席
[00:21:31.180 --> 00:21:34.380]  你覺得難不難?
[00:21:34.380 --> 00:21:35.980]  拿著這張東西
[00:21:35.980 --> 00:21:37.780]  去邀請人來參加
[00:21:37.780 --> 00:21:40.100]  難不難?
[00:21:40.100 --> 00:21:43.100]  都一定難到
[00:21:43.100 --> 00:21:47.020]  但如果我們的生命真的有這份改變
[00:21:47.020 --> 00:21:49.020]  讓人羨慕
[00:21:49.020 --> 00:21:51.020]  都不用我們提出
[00:21:51.020 --> 00:21:52.900]  人家都會問
[00:21:52.900 --> 00:21:57.820]  為甚麼你不同了?
[00:21:57.820 --> 00:22:01.260]  和以前不同了
[00:22:01.260 --> 00:22:02.940]  好像有些人說
[00:22:02.940 --> 00:22:06.140]  你以前都XY交叉Z
[00:22:06.140 --> 00:22:08.940]  去很多助語詞
[00:22:08.940 --> 00:22:10.140]  跟你說10句
[00:22:10.140 --> 00:22:10.860]  可能9句
[00:22:10.860 --> 00:22:12.940]  都很多助語詞
[00:22:12.940 --> 00:22:15.100]  很多說話
[00:22:15.100 --> 00:22:16.540]  突然間
[00:22:16.540 --> 00:22:17.900]  完全不同了
[00:22:17.900 --> 00:22:19.580]  甚麼原因
[00:22:19.580 --> 00:22:22.220]  他就會問
[00:22:22.220 --> 00:22:24.620]  這個人很自律
[00:22:24.620 --> 00:22:26.660]  以前是這樣的
[00:22:26.660 --> 00:22:30.380]  今天有一個180度的改變的時間
[00:22:30.380 --> 00:22:31.500]  這個來說
[00:22:31.500 --> 00:22:33.540]  我們生活的見證
[00:22:33.540 --> 00:22:38.620]  就是一個最有效的報道工具
[00:22:38.620 --> 00:22:40.820]  我們要注視在主的裏面
[00:22:40.820 --> 00:22:45.260]  去經驗和活出這個信仰
[00:22:45.260 --> 00:22:48.660]  而今天講到的第二個重點
[00:22:48.660 --> 00:22:50.700]  是見證基督
[00:22:50.700 --> 00:22:56.100]  帶著熱誠
[00:22:56.100 --> 00:22:59.220]  安德烈讓我們看到
[00:22:59.220 --> 00:23:01.500]  他很熱切地
[00:23:01.500 --> 00:23:06.940]  願意將人帶到耶穌面前
[00:23:06.940 --> 00:23:09.740]  在《約翰福音》第一章
[00:23:09.740 --> 00:23:14.180]  這段35到42節
[00:23:14.180 --> 00:23:17.340]  當他來到
[00:23:17.340 --> 00:23:21.460]  和耶穌同住了多久呢?
[00:23:21.460 --> 00:23:26.500]  是一天
[00:23:26.500 --> 00:23:32.020]  他馬上就帶著他哥哥西門彼得
[00:23:32.020 --> 00:23:33.900]  來到主的面前
[00:23:33.900 --> 00:23:37.460]  他說我們預見了尼塞亞
[00:23:37.460 --> 00:23:42.580]  於是領他去見耶穌
[00:23:42.580 --> 00:23:46.340]  這個安德烈就在這個門徒當中
[00:23:46.340 --> 00:23:49.540]  他是第一個創始的會員
[00:23:49.540 --> 00:23:56.180]  但同時他是第一位的宣教士
[00:23:56.180 --> 00:23:59.380]  他帶著彼得來到耶穌面前
[00:23:59.380 --> 00:24:01.300]  是一個非常重要的行動
[00:24:01.300 --> 00:24:09.620]  因為日後彼得就是門徒群體的領袖
[00:24:09.620 --> 00:24:11.500]  在《仙道行傳》初期的時間
[00:24:11.500 --> 00:24:18.100]  都記述彼得是一個很重要的人物和角色
[00:24:18.100 --> 00:24:22.300]  因為他帶領這個教會
[00:24:22.300 --> 00:24:26.780]  在開始的時間很肯定
[00:24:26.780 --> 00:24:31.260]  安德烈都沒有想過他一個的舉動
[00:24:31.260 --> 00:24:34.420]  會影響到全世界
[00:24:34.420 --> 00:24:37.300]  他只是很自發
[00:24:37.300 --> 00:24:40.860]  當他去經驗這個信仰的真實
[00:24:40.860 --> 00:24:44.020]  他很在意他身邊的人
[00:24:44.020 --> 00:24:52.500]  同樣不會得到這份好處
[00:24:52.500 --> 00:24:55.940]  約翰來到記述
[00:24:55.940 --> 00:24:57.700]  安德烈帶領彼得
[00:24:57.700 --> 00:25:01.460]  然後在彼得之後的論述
[00:25:01.460 --> 00:25:05.940]  就是說在這個四十三節的時間
[00:25:05.940 --> 00:25:10.900]  來到記述安德烈的同鄉
[00:25:10.900 --> 00:25:14.100]  肥歷來跟隨耶穌
[00:25:14.100 --> 00:25:19.740]  然後肥歷帶領拿達葉來到耶穌面前
[00:25:19.740 --> 00:25:21.740]  某程度來說
[00:25:21.740 --> 00:25:25.900]  肥歷能夠跟隨耶穌
[00:25:25.900 --> 00:25:29.180]  可能從民氣來說
[00:25:29.180 --> 00:25:33.140]  就是他經文的上下文
[00:25:33.140 --> 00:25:41.460]  這個可能是安德烈提出的建議
[00:25:41.460 --> 00:25:45.500]  由約旦河邊
[00:25:45.500 --> 00:25:48.020]  來到加利利的地方
[00:25:48.020 --> 00:25:50.220]  是一頭一尾
[00:25:50.220 --> 00:25:52.100]  一南一北
[00:25:52.100 --> 00:25:54.340]  從這個地圖來說
[00:25:54.340 --> 00:25:57.660]  兩個是相距甚遠
[00:25:57.660 --> 00:26:01.700]  耶穌是帶有目的地來到加利利
[00:26:01.700 --> 00:26:04.300]  他是預見肥歷
[00:26:04.300 --> 00:26:09.300]  甚或是去尋找肥歷
[00:26:09.300 --> 00:26:13.260]  然後他說「來跟從我」
[00:26:13.260 --> 00:26:20.500]  然後肥歷帶領拿達葉來到耶穌面前
[00:26:20.500 --> 00:26:22.580]  是兩個段落
[00:26:22.580 --> 00:26:26.580]  都是說到耶穌如何呼召門徒
[00:26:26.580 --> 00:26:28.420]  同時是記述
[00:26:28.420 --> 00:26:34.900]  引因著耶穌的呼召來作出回應
[00:26:34.900 --> 00:26:37.580]  今天我們說這個傳福音
[00:26:37.580 --> 00:26:40.660]  最大的困難是
[00:26:40.660 --> 00:26:42.660]  當我們來到教會
[00:26:42.660 --> 00:26:44.780]  想大家去傳福音
[00:26:44.780 --> 00:26:48.860]  或者要鼓勵大家領人歸主的時候
[00:26:48.860 --> 00:26:55.140]  我們面對最大的困難是說甚麼呢?
[00:26:55.140 --> 00:26:57.740]  沒有受過訓練
[00:26:57.740 --> 00:26:59.740]  不懂說話
[00:26:59.740 --> 00:27:01.980]  怕被人拒絕
[00:27:01.980 --> 00:27:04.260]  但在這個經文裏面
[00:27:04.260 --> 00:27:07.020]  安德烈有沒有讀過三福?
[00:27:07.020 --> 00:27:08.460]  有沒有讀過四律?
[00:27:08.460 --> 00:27:10.460]  有沒有上過主日學?
[00:27:10.460 --> 00:27:12.700]  有沒有說我們回來教會
[00:27:12.700 --> 00:27:15.020]  坐了一年半左右才跟別人傳福音
[00:27:15.020 --> 00:27:16.020]  跟別人說
[00:27:16.020 --> 00:27:18.340]  帶領人信耶穌來到耶穌面前?
[00:27:18.340 --> 00:27:21.620]  沒有
[00:27:21.620 --> 00:27:25.620]  他因為感受到耶穌的真實
[00:27:25.620 --> 00:27:30.060]  他能夠經驗在這個愛的團契裏面
[00:27:30.060 --> 00:27:32.740]  這份甘甜
[00:27:32.740 --> 00:27:34.220]  以致他主動
[00:27:34.220 --> 00:27:37.820]  其實他沒有被我們說
[00:27:37.820 --> 00:27:39.260]  在《約翰福音》裏面
[00:27:39.260 --> 00:27:40.700]  在第一章
[00:27:40.700 --> 00:27:44.100]  都未頒布大使命
