
[00:00:00.000 --> 00:00:03.520]  實際上很多人覺得錢是很重要的
[00:10:43.760 --> 00:10:45.520]  回到家
[00:10:45.520 --> 00:10:48.400]  上帝給我一個很舒適的房子
[00:10:48.400 --> 00:10:50.040]  可以和我家人一起住
[00:10:50.040 --> 00:10:51.880]  和我的孩子一起玩
[00:10:51.880 --> 00:10:53.360]  感不感謝?
[00:10:53.360 --> 00:10:55.880]  很感謝
[00:10:55.880 --> 00:10:58.120]  喏
[00:10:58.120 --> 00:10:59.920]  弟兄姊妹
[00:10:59.920 --> 00:11:00.640]  如果你說
[00:11:00.640 --> 00:11:01.200]  是嗎?
[00:11:01.200 --> 00:11:02.760]  是上帝給我的嗎?
[00:11:02.760 --> 00:11:05.640]  那我的車撞了怎麼辦?
[00:11:05.640 --> 00:11:08.280]  車撞了,被人打了怎麼辦?
[00:11:08.280 --> 00:11:08.800]  不要緊
[00:11:08.800 --> 00:11:09.680]  是上帝的
[00:11:09.680 --> 00:11:10.680]  和上帝說
[00:11:10.680 --> 00:11:12.560]  你被我開的車撞了
[00:11:12.560 --> 00:11:13.280]  怎麼辦?
[00:11:13.280 --> 00:11:14.320]  要收不收?
[00:11:14.320 --> 00:11:15.200]  還是換個價?
[00:11:15.200 --> 00:11:16.840]  還是怎麼樣?
[00:11:16.840 --> 00:11:18.080]  我的孩子
[00:11:18.080 --> 00:11:18.960]  是你給我的
[00:11:18.960 --> 00:11:20.200]  他的牙很鬆
[00:11:20.200 --> 00:11:21.320]  要箍牙
[00:11:21.320 --> 00:11:22.280]  箍不箍好?
[00:11:22.280 --> 00:11:23.520]  OK?
[00:11:23.520 --> 00:11:25.320]  這是你給我的產業
[00:11:25.320 --> 00:11:26.880]  要不要幫他做?
[00:11:26.880 --> 00:11:30.640]  你問上帝吧
[00:11:30.640 --> 00:11:34.160]  大家明不明白這個分別在哪裏?
[00:11:34.160 --> 00:11:36.760]  如果我們的觀念是
[00:11:36.760 --> 00:11:38.560]  我剛纔所說的一切
[00:11:38.560 --> 00:11:41.080]  我是100% own
[00:11:41.080 --> 00:11:43.040]  全部都是我的
[00:11:43.040 --> 00:11:44.640]  那意味着什麼?
[00:11:44.640 --> 00:11:47.360]  你要對每一件事負全責
[00:11:47.360 --> 00:11:50.320]  你的車,你的家,你的家人
[00:11:50.320 --> 00:11:50.880]  Whatever
[00:11:50.880 --> 00:11:52.800]  Everything you have
[00:11:52.800 --> 00:11:54.720]  你是要負全責
[00:11:54.720 --> 00:11:56.720]  那你的壓力就很大
[00:11:56.720 --> 00:11:58.200]  你就會覺得辛苦
[00:11:58.200 --> 00:11:59.840]  有時覺得很慘
[00:11:59.840 --> 00:12:02.960]  做到死下死下
[00:12:02.960 --> 00:12:05.520]  但不是的
[00:12:05.520 --> 00:12:06.400]  聖經提醒我們
[00:12:06.400 --> 00:12:08.200]  原來這些所有的一切
[00:12:08.200 --> 00:12:09.480]  是上帝的
[00:12:09.480 --> 00:12:11.000]  我們是託管的
[00:12:11.000 --> 00:12:12.960]  我們是管家
[00:12:12.960 --> 00:12:14.040]  那就不同了
[00:12:14.040 --> 00:12:15.360]  有什麼問題的時候
[00:12:15.360 --> 00:12:16.200]  你怎麼辦?
[00:12:16.200 --> 00:12:17.920]  跟老闆說
[00:12:17.920 --> 00:12:19.120]  有問題就跟老闆說
[00:12:19.120 --> 00:12:19.720]  喂
[00:12:19.720 --> 00:12:21.160]  不行怎麼辦?
[00:12:21.160 --> 00:12:22.000]  車撞了
[00:12:22.000 --> 00:12:22.840]  家裏有問題
[00:12:22.840 --> 00:12:24.000]  婚姻有問題
[00:12:24.000 --> 00:12:25.760]  孩子有問題
[00:12:25.760 --> 00:12:28.120]  怎麼辦?
[00:12:28.120 --> 00:12:30.040]  上帝不同我們的公司
[00:12:30.040 --> 00:12:30.880]  公司會關門
[00:12:30.880 --> 00:12:33.320]  會倒閉
[00:12:33.320 --> 00:12:34.840]  上帝又不同你和我
[00:12:34.840 --> 00:12:35.640]  能力有限
[00:12:35.640 --> 00:12:36.720]  資源有限
[00:12:36.720 --> 00:12:37.720]  智慧有限
[00:12:37.720 --> 00:12:39.640]  很多事想做都做不到
[00:12:39.640 --> 00:12:40.800]  老闆是上帝
[00:12:40.800 --> 00:12:42.560]  有什麼問題就跟他說
[00:12:42.560 --> 00:12:44.400]  看他怎麼幫我們解決
[00:12:44.400 --> 00:12:46.480]  看他用什麼方法去處理問題
[00:12:46.480 --> 00:12:48.360]  除了會指引我們怎麼走之外
[00:12:48.360 --> 00:12:51.360]  他會幫我們fix everything
[00:12:51.360 --> 00:12:52.680]  那壓力就少一點
[00:12:52.680 --> 00:12:54.720]  你會不會覺得少一點壓力?
[00:12:54.720 --> 00:12:56.640]  會不會覺得少一點憂慮?
[00:12:56.640 --> 00:13:01.640]  起碼有個靠山會幫你去fix the problem
[00:13:01.640 --> 00:13:02.960]  and that's why
[00:13:02.960 --> 00:13:04.960]  我們必須要掌握
[00:13:04.960 --> 00:13:08.280]  聖經給我們的真理
[00:13:08.280 --> 00:13:11.720]  原來我們只是上帝的管家
[00:13:11.720 --> 00:13:13.160]  如果是這樣的時候
[00:13:13.160 --> 00:13:14.800]  我們應該問的問題是什麼?
[00:13:14.800 --> 00:13:18.480]  我們要好好地去管理好
[00:13:18.480 --> 00:13:23.600]  上帝給我們的產業
[00:13:23.600 --> 00:13:25.200]  包括什麼?
[00:13:25.200 --> 00:13:27.920]  你有沒有好好地管理你們的健康?
[00:13:27.920 --> 00:13:30.240]  有沒有好好地管理你們的身體?
[00:13:30.240 --> 00:13:32.680]  有沒有好好地管理你們的時間?
[00:13:32.680 --> 00:13:35.320]  有沒有好好地管理你們的才幹恩賜?
[00:13:35.320 --> 00:13:40.480]  有沒有好好地管理神賜給你的財富?
[00:13:40.480 --> 00:13:42.680]  這是第一個我應該問的問題
[00:13:42.680 --> 00:13:46.200]  Are we a good manager?
[00:13:46.200 --> 00:13:48.520]  是不是一個很好的管家?
[00:13:48.520 --> 00:13:49.560]  第二個問題
[00:13:49.560 --> 00:13:51.080]  可能我應該問的是
[00:13:51.080 --> 00:13:53.680]  我們有沒有好好地去使用
[00:13:53.680 --> 00:13:54.680]  不單單去管理
[00:13:54.680 --> 00:13:58.920]  有沒有好好地使用上帝給我們的產業?
[00:13:58.920 --> 00:14:00.000]  有沒有人投訴我們
[00:14:00.000 --> 00:14:04.400]  喂 你在浪費老闆給你的東西
[00:14:04.400 --> 00:14:08.680]  你在浪費上帝給你的時間
[00:14:08.680 --> 00:14:11.720]  有沒有人去投訴去批評我們
[00:14:11.720 --> 00:14:14.720]  喂 你在浪費上帝給你的健康
[00:14:14.720 --> 00:14:16.840]  你在浪費上帝給你的資源
[00:14:16.840 --> 00:14:19.880]  你在浪費上帝給你的精力
[00:14:19.880 --> 00:14:22.840]  你做什麼無聊無謂的事情
[00:14:22.840 --> 00:14:27.600]  這是第二個我應該問的問題
[00:14:27.600 --> 00:14:30.520]  所以今天我們講錢
[00:14:30.520 --> 00:14:31.800]  在教會里面也要講錢
[00:14:31.800 --> 00:14:35.160]  不過我們從一個肅靈的角度裏面
[00:14:35.160 --> 00:14:39.400]  去探討管理錢財的問題
[00:14:39.400 --> 00:14:41.800]  求神幫助我們不要受世俗的影響
[00:14:41.800 --> 00:14:44.000]  因爲世俗告訴我們
[00:14:44.000 --> 00:14:44.960]  錢很重要
[00:14:44.960 --> 00:14:46.760]  而且錢可能是最重要
[00:14:46.760 --> 00:14:50.360]  但是對我們來說不重要
[00:14:50.360 --> 00:14:53.920]  那麼上帝提醒我們
[00:14:53.920 --> 00:14:55.240]  我們只是上帝參與管教
[00:14:55.240 --> 00:14:56.120]  第二樣東西
[00:14:56.120 --> 00:14:57.240]  既然是這樣的時候
[00:14:57.240 --> 00:15:00.040]  到底我們對錢應該有什麼態度呢
[00:15:00.040 --> 00:15:01.640]  第一個很簡單
[00:15:01.640 --> 00:15:02.680]  剛剛講完了
[00:15:02.680 --> 00:15:04.640]  不要浪費
[00:15:04.640 --> 00:15:06.200]  既然是上帝給我們的錢
[00:15:06.200 --> 00:15:10.560]  不要浪費上帝給我們的錢財
[00:15:10.560 --> 00:15:12.360]  我剛纔已經講過
[00:15:12.360 --> 00:15:13.360]  對基督徒來說
[00:15:13.360 --> 00:15:14.720]  錢財不是最重要的
[00:15:14.720 --> 00:15:16.080]  不過不等於不重要
[00:15:16.080 --> 00:15:17.480]  你們不要誤會牧師的意思
[00:15:17.480 --> 00:15:18.280]  錢重要嗎
