
[00:00:00.000 --> 00:00:03.480]  好,我們開始的時候我們先祈禱
[00:06:40.320 --> 00:06:44.320]  就是因為他令到那個國家裏面出現了問題
[00:06:44.320 --> 00:06:46.320]  上次有沒有講約沙法?
[00:06:46.320 --> 00:06:49.920]  今天就開始講約沙法了
[00:06:49.920 --> 00:06:53.520]  在同一時間以阿蝦做王的時候
[00:06:53.520 --> 00:06:57.920]  在南邊的國家有一個王叫約沙法
[00:06:57.920 --> 00:07:01.920]  約沙法是非常好的
[00:07:01.920 --> 00:07:03.920]  他就遵行神的道
[00:07:03.920 --> 00:07:05.920]  除去很多的什麼呢?
[00:07:05.920 --> 00:07:07.920]  很多的偶像
[00:07:07.920 --> 00:07:12.920]  但是在這一次裏面他們是彼此之間去聯盟
[00:07:12.920 --> 00:07:15.920]  你記住南國和北國有時候會打仗
[00:07:15.920 --> 00:07:17.920]  有時候就會和好的
[00:07:17.920 --> 00:07:19.920]  你看到政治就是這樣
[00:07:19.920 --> 00:07:22.920]  特朗普去中國的時候就說和習近平是好朋友的
[00:07:22.920 --> 00:07:25.920]  但是一回到美國的時候就頂習近平了
[00:07:25.920 --> 00:07:28.920]  在競選之前又無端端打電話給他
[00:07:28.920 --> 00:07:31.920]  搞到股市升了一千多點
[00:07:31.920 --> 00:07:33.920]  這兩樣我不知道有沒有留意到
[00:07:33.920 --> 00:07:37.920]  我已經講過了 政治就是這樣
[00:07:37.920 --> 00:07:41.920]  之前日本的安倍晉三去到中國的時候
[00:07:41.920 --> 00:07:44.920]  總之開會和習近平握手
[00:07:44.920 --> 00:07:47.920]  習近平是目無表情的 和他握手的
[00:07:47.920 --> 00:07:50.920]  誰知道現在美國和中國有貿易戰之後
[00:07:50.920 --> 00:07:53.920]  最近安倍晉三去到中國的時候
[00:07:53.920 --> 00:07:55.920]  習近平是很極力地歡迎他的
[00:07:55.920 --> 00:07:57.920]  態度完全不同的
[00:07:57.920 --> 00:08:00.920]  還在天安門那裏掛了一支日本旗出來
[00:08:00.920 --> 00:08:02.920]  大家知不知道這件事
[00:08:02.920 --> 00:08:05.920]  大家在香港很少留意這件事
[00:08:05.920 --> 00:08:07.920]  當我說香港 大家就在外地回來
[00:08:07.920 --> 00:08:09.920]  大家就不問世事
[00:08:09.920 --> 00:08:11.920]  但是你看到原來政治的事
[00:08:11.920 --> 00:08:13.920]  可以這一時和你做朋友
[00:08:13.920 --> 00:08:14.920]  那時候可以拒絕
[00:08:14.920 --> 00:08:16.920]  原來南國和北國都是這樣
[00:08:16.920 --> 00:08:17.920]  有時候會聯盟
[00:08:17.920 --> 00:08:20.920]  有時候互相去對攻
[00:08:20.920 --> 00:08:23.920]  約沙發就和南國聯盟
[00:08:23.920 --> 00:08:26.920]  就去攻擊那個地方叫什麼
[00:08:26.920 --> 00:08:29.920]  阿瑞的老公還是老婆
[00:08:29.920 --> 00:08:32.920]  阿蘭 沒錯 記得那時候
[00:08:32.920 --> 00:08:34.920]  經常搞北面的以色列國
[00:08:34.920 --> 00:08:38.920]  就是阿蘭 聯手去攻擊他
[00:08:38.920 --> 00:08:40.920]  但是在這一次裏面很特別
[00:08:40.920 --> 00:08:42.920]  我都要提這件事
[00:08:42.920 --> 00:08:44.920]  我們聯手的時候
[00:08:44.920 --> 00:08:48.920]  約沙發就走去和阿哈說
[00:08:48.920 --> 00:08:51.920]  我們都是神的子民
[00:08:51.920 --> 00:08:55.920]  不知道神贊不贊成我們去做這件事
[00:08:55.920 --> 00:08:58.920]  而就在北面的國家裏面
[00:08:58.920 --> 00:09:00.920]  就是阿哈王
[00:09:00.920 --> 00:09:02.920]  雖然他敬拜巴力
[00:09:02.920 --> 00:09:04.920]  但是他又敬拜耶和華
[00:09:04.920 --> 00:09:05.920]  你記不記得
[00:09:05.920 --> 00:09:07.920]  先知伊利亞跟他說的
[00:09:07.920 --> 00:09:09.920]  你心懷異議要到什麼時候
[00:09:09.920 --> 00:09:11.920]  如果耶和華是真的就拜耶和華
[00:09:11.920 --> 00:09:12.920]  就不要拜巴力
[00:09:12.920 --> 00:09:14.920]  如果你覺得巴力是真的
[00:09:14.920 --> 00:09:16.920]  就放棄不要拜耶和華
[00:09:16.920 --> 00:09:18.920]  但是這幫人就沒有所謂
[00:09:18.920 --> 00:09:20.920]  兩邊都想左右逢源
[00:09:20.920 --> 00:09:22.920]  但是信仰是不可以這樣的
[00:09:22.920 --> 00:09:26.920]  其實阿哈都仍然有敬拜耶和華
[00:09:26.920 --> 00:09:30.920]  他也養了幾百個先知
[00:09:30.920 --> 00:09:32.920]  是神的先知
[00:09:32.920 --> 00:09:34.920]  是耶和華的先知
[00:09:34.920 --> 00:09:36.920]  他就約他出來談
[00:09:36.920 --> 00:09:38.920]  我們一起來看一段經文
[00:09:38.920 --> 00:09:42.920]  歷代之下第十七章
[00:09:42.920 --> 00:09:50.920]  歷代之下第十七章和第十八章
[00:09:50.920 --> 00:09:56.920]  我的筆記有沒有打歷代字
[00:09:56.920 --> 00:09:58.920]  有吧
[00:09:58.920 --> 00:10:08.920]  歷代之下
[00:10:08.920 --> 00:10:10.920]  如果你們看看第十七章
[00:10:10.920 --> 00:10:12.920]  我們就不看第十七章了
[00:10:12.920 --> 00:10:14.920]  你記不記得 看大字
[00:10:14.920 --> 00:10:16.920]  約沙發作猶大王
[00:10:16.920 --> 00:10:18.920]  然後奮勇為善 奮志為善
[00:10:18.920 --> 00:10:20.920]  然後當他來大爺去作王的時候
[00:10:20.920 --> 00:10:22.920]  他就能夠
[00:10:22.920 --> 00:10:24.920]  因為他跟隨神的律法
[00:10:24.920 --> 00:10:28.920]  很值得我們來大爺去欣賞
[00:10:28.920 --> 00:10:30.920]  大家來大爺去聽我讀出
[00:10:30.920 --> 00:10:32.920]  歷代之下第十七章的第三節
[00:10:32.920 --> 00:10:34.920]  耶和華與約沙發同在
[00:10:34.920 --> 00:10:36.920]  因為他行早大衛初行的道
[00:10:36.920 --> 00:10:38.920]  不尋求巴黎
[00:10:38.920 --> 00:10:40.920]  只尋求他父親神
[00:10:40.920 --> 00:10:42.920]  進行他的誡命
[00:10:42.920 --> 00:10:44.920]  不效法以色列人的行為
[00:10:44.920 --> 00:10:46.920]  第五節
[00:10:46.920 --> 00:10:48.920]  所以耶和華
[00:10:48.920 --> 00:10:52.920]  猶大眾人不怕罪惡
[00:10:52.920 --> 00:10:54.920]  因為沙發大有善良之名
[00:10:54.920 --> 00:10:56.920]  你留意到當你敬畏神的時候
[00:10:56.920 --> 00:10:58.920]  我們不是說成功神
[00:10:58.920 --> 00:11:00.920]  但是神一定會祝福的
[00:11:00.920 --> 00:11:02.920]  他們的國世宗兄
[00:11:02.920 --> 00:11:04.920]  他高興遵行耶和華的道
[00:11:04.920 --> 00:11:06.920]  並且從猶大那邊
[00:11:06.920 --> 00:11:08.920]  除掉一切的丘壇和木偶
[00:11:08.920 --> 00:11:10.920]  然後後面就說到
[00:11:10.920 --> 00:11:12.920]  列國來帶去朝貢
[00:11:12.920 --> 00:11:14.920]  第九節
[00:11:14.920 --> 00:11:16.920]  命令一些神僕
[00:11:16.920 --> 00:11:18.920]  他們帶著耶和華的律法書
[00:11:18.920 --> 00:11:20.920]  走遍猶大各城教訓百姓
[00:11:20.920 --> 00:11:22.920]  是不是非常好
[00:11:22.920 --> 00:11:24.920]  你看到後面那裏
[00:11:24.920 --> 00:11:26.920]  就是耶和華使猶大四州的列國
[00:11:26.920 --> 00:11:28.920]  都甚懼怕不敢與約沙發爭戰
[00:11:28.920 --> 00:11:30.920]  有菲利士人和
[00:11:30.920 --> 00:11:32.920]  約沙發送禮物來朝貢
[00:11:32.920 --> 00:11:34.920]  以前菲利士人經常攻擊他們
[00:11:34.920 --> 00:11:36.920]  但是現在
[00:11:36.920 --> 00:11:38.920]  當你親近神的時候
[00:11:38.920 --> 00:11:40.920]  強盛的時候
[00:11:40.920 --> 00:11:42.920]  連菲利士人都懼怕
[00:11:42.920 --> 00:11:44.920]  去進攻
[00:11:44.920 --> 00:11:46.920]  然後約沙發就很有榮耀
[00:11:46.920 --> 00:11:48.920]  然後他就
[00:11:48.920 --> 00:11:50.920]  與北角的王聯手
[00:11:50.920 --> 00:11:52.920]  留意
[00:11:52.920 --> 00:11:54.920]  我們一起讀
[00:11:54.920 --> 00:11:56.920]  第十八章的第四節
[00:11:56.920 --> 00:11:58.920]  第十八章的第四節
[00:11:58.920 --> 00:12:00.920]  我們一起讀
[00:12:00.920 --> 00:12:06.920]  於是
[00:12:06.920 --> 00:12:08.920]  以色列王就焦醉
[00:12:08.920 --> 00:12:10.920]  先知四百人問他們算
[00:12:10.920 --> 00:12:12.920]  在貢取激烈的拉末
[00:12:12.920 --> 00:12:14.920]  可以不可以
[00:12:14.920 --> 00:12:16.920]  他們說可以
[00:12:16.920 --> 00:12:18.920]  因為神必將那城交在王的手裏
[00:12:18.920 --> 00:12:20.920]  OK
[00:12:20.920 --> 00:12:22.920]  我先停一停這裏
[00:12:22.920 --> 00:12:24.920]  這班都是先知都是神的僕人
[00:12:24.920 --> 00:12:26.920]  但是建制的
[00:12:26.920 --> 00:12:28.920]  OK的
[00:12:28.920 --> 00:12:30.920]  我們要參考一件事
[00:12:30.920 --> 00:12:32.920]  其實教會都很建制
[00:12:32.920 --> 00:12:34.920]  一定是建制的
[00:12:34.920 --> 00:12:36.920]  教會不建制是不會有好結果的
[00:12:36.920 --> 00:12:38.920]  某個程度
[00:12:38.920 --> 00:12:40.920]  他們都會去歐洲去英國
[00:12:40.920 --> 00:12:42.920]  一座座那麼大的教堂
[00:12:42.920 --> 00:12:44.920]  已經丟零
[00:12:44.920 --> 00:12:46.920]  如果那時候歐洲的國家
[00:12:46.920 --> 00:12:48.920]  不是基督教的時候
[00:12:48.920 --> 00:12:50.920]  可不可以建那麼多禮拜堂
[00:12:50.920 --> 00:12:52.920]  所以他們一定是有建制
[00:12:52.920 --> 00:12:54.920]  香港都是
[00:12:54.920 --> 00:12:56.920]  九七之前香港是誰統管的
[00:12:56.920 --> 00:12:58.920]  是英國
[00:12:58.920 --> 00:13:00.920]  所以英國的國教是甚麼
[00:13:00.920 --> 00:13:02.920]  是聖公會
[00:13:02.920 --> 00:13:04.920]  所以你留意到聖公會
[00:13:04.920 --> 00:13:06.920]  當年你想想六十年代
[00:13:06.920 --> 00:13:08.920]  所有的名校
[00:13:08.920 --> 00:13:10.920]  全部都是聖公會
[00:13:10.920 --> 00:13:12.920]  聖公會拿了很多地方
[00:13:12.920 --> 00:13:14.920]  那些地方是很漂亮的
[00:13:14.920 --> 00:13:16.920]  九七之後你想想
[00:13:16.920 --> 00:13:18.920]  就變成了閩僑中學
[00:13:18.920 --> 00:13:20.920]  這些以前的
[00:13:20.920 --> 00:13:22.920]  所謂左派學校
[00:13:22.920 --> 00:13:24.920]  現在不是很厲害
[00:13:24.920 --> 00:13:26.920]  所以你想想一定是這樣的
[00:13:26.920 --> 00:13:28.920]  這四百個先知
[00:13:28.920 --> 00:13:30.920]  就是去服侍王的
[00:13:30.920 --> 00:13:32.920]  都是服侍神的
[00:13:32.920 --> 00:13:34.920]  王就問他
[00:13:34.920 --> 00:13:36.920]  我們打這場仗
[00:13:36.920 --> 00:13:38.920]  贏不贏
[00:13:38.920 --> 00:13:40.920]  每個先知都說甚麼
[00:13:40.920 --> 00:13:42.920]  贏
[00:13:42.920 --> 00:13:44.920]  記住他們主要是要討王的喜歡
[00:13:44.920 --> 00:13:46.920]  怎知道
[00:13:46.920 --> 00:13:48.920]  約瑟法就說
[00:13:48.920 --> 00:13:50.920]  這樣不錯
[00:13:50.920 --> 00:13:52.920]  不過第八節
[00:13:52.920 --> 00:13:54.920]  約瑟法說
[00:13:54.920 --> 00:13:56.920]  這裡不是還有耶和的先知
[00:13:56.920 --> 00:13:58.920]  我們可以求問他
[00:13:58.920 --> 00:14:00.920]  以色列王對約瑟法說
[00:14:02.920 --> 00:14:04.920]  有個人
[00:14:04.920 --> 00:14:06.920]  叫做欽拉的兒子
[00:14:06.920 --> 00:14:08.920]  叫米戈亞
[00:14:08.920 --> 00:14:10.920]  我們都可以求問他
[00:14:10.920 --> 00:14:12.920]  不過
[00:14:12.920 --> 00:14:14.920]  我很恨他
[00:14:14.920 --> 00:14:16.920]  為甚麼呢
[00:14:16.920 --> 00:14:18.920]  他整天都是反對派
[00:14:18.920 --> 00:14:20.920]  他每次說話都不老禮
[00:14:20.920 --> 00:14:22.920]  說話都是赤頂深參
[00:14:22.920 --> 00:14:24.920]  整天都反對我
[00:14:24.920 --> 00:14:26.920]  我讀回這段經文
[00:14:26.920 --> 00:14:28.920]  我用廣東話演繹
[00:14:28.920 --> 00:14:30.920]  他說
[00:14:30.920 --> 00:14:32.920]  只是我恨他
[00:14:32.920 --> 00:14:34.920]  因為他指著我所說的寓言
[00:14:34.920 --> 00:14:36.920]  不說吉語
[00:14:36.920 --> 00:14:38.920]  常說空言
[00:14:38.920 --> 00:14:40.920]  約瑟法說王不必這樣說
[00:14:40.920 --> 00:14:42.920]  以色列就召了一個
[00:14:42.920 --> 00:14:44.920]  以色列就召了一個太監來
[00:14:44.920 --> 00:14:46.920]  我到現在都不明白
[00:14:46.920 --> 00:14:48.920]  當年不知為甚麼
[00:14:48.920 --> 00:14:50.920]  逢親講大臣
[00:14:50.920 --> 00:14:52.920]  當然叫做太監
[00:14:52.920 --> 00:14:54.920]  別以為太監就是以前的小貴子
[00:14:54.920 --> 00:14:56.920]  往上
[00:14:56.920 --> 00:14:58.920]  每次太監
[00:14:58.920 --> 00:15:00.920]  就是被人攻擊的那個
[00:15:00.920 --> 00:15:02.920]  你留意到其實是一個神
[00:15:02.920 --> 00:15:04.920]  不知為甚麼當時和合本
[00:15:04.920 --> 00:15:06.920]  逢親系的神就叫做太監
[00:15:06.920 --> 00:15:08.920]  我不太明白
[00:15:08.920 --> 00:15:10.920]  他說到
[00:15:10.920 --> 00:15:12.920]  叫他來
[00:15:12.920 --> 00:15:14.920]  叫他去把欽拉的兒子米戈亞召來
[00:15:14.920 --> 00:15:16.920]  於是就來了
[00:15:16.920 --> 00:15:18.920]  接著就甚麼呢
[00:15:18.920 --> 00:15:20.920]  你留意到
[00:15:20.920 --> 00:15:22.920]  那些先知
[00:15:22.920 --> 00:15:24.920]  為了要加強了王的信心
[00:15:24.920 --> 00:15:26.920]  做了一個叫
[00:15:26.920 --> 00:15:28.920]  symbolic action
[00:15:28.920 --> 00:15:30.920]  中文是甚麼呢
[00:15:30.920 --> 00:15:32.920]  象徵性的行動
[00:15:32.920 --> 00:15:34.920]  甚麼象徵性的行動呢
[00:15:34.920 --> 00:15:36.920]  我們一起來讀第十節
[00:15:36.920 --> 00:15:38.920]  到第十一節
[00:15:38.920 --> 00:15:40.920]  我們一起來讀
[00:15:56.920 --> 00:16:06.920]  看到嗎
[00:16:06.920 --> 00:16:08.920]  所有的先知都說
[00:16:08.920 --> 00:16:10.920]  贏定的
[00:16:10.920 --> 00:16:12.920]  甚至做這個象徵性的行動
[00:16:12.920 --> 00:16:14.920]  我們就撞低一些東西
[00:16:14.920 --> 00:16:16.920]  那個時候被他們全部打垮
[00:16:16.920 --> 00:16:18.920]  打贏他們
[00:16:18.920 --> 00:16:20.920]  接著
[00:16:20.920 --> 00:16:22.920]  我問了米戈亞
[00:16:22.920 --> 00:16:24.920]  米戈亞一開始都說贏
[00:16:24.920 --> 00:16:26.920]  但是他的態度
[00:16:26.920 --> 00:16:28.920]  你一定贏的
[00:16:28.920 --> 00:16:30.920]  這樣的態度
[00:16:30.920 --> 00:16:32.920]  我問他真不真
[00:16:32.920 --> 00:16:34.920]  不要耍我
[00:16:34.920 --> 00:16:36.920]  講真話好不好
[00:16:36.920 --> 00:16:38.920]  米戈亞說你是不是真的想聽我講真話
[00:16:38.920 --> 00:16:40.920]  那個王當然是
[00:16:40.920 --> 00:16:42.920]  米戈亞就說
[00:16:42.920 --> 00:16:44.920]  你輸定了
[00:16:44.920 --> 00:16:46.920]  你會死的
[00:16:46.920 --> 00:16:48.920]  第十五節王對他說
[00:16:48.920 --> 00:16:50.920]  我當祝福你幾次
[00:16:50.920 --> 00:16:52.920]  你隨鳳爺華的名
[00:16:52.920 --> 00:16:54.920]  我看到有些人
[00:16:54.920 --> 00:16:56.920]  有種牧羊人
[00:16:56.920 --> 00:16:58.920]  你會死的
[00:16:58.920 --> 00:17:00.920]  那個時候
[00:17:00.920 --> 00:17:02.920]  當他這樣講的時候
[00:17:02.920 --> 00:17:04.920]  接著我們一起來看
[00:17:04.920 --> 00:17:06.920]  第23節
[00:17:06.920 --> 00:17:08.920]  我們一起來讀
[00:17:20.920 --> 00:17:22.920]  當他說到
[00:17:22.920 --> 00:17:24.920]  你打這場仗會輸的時候
