
[00:00:00.000 --> 00:00:03.520]  好,我們今天開始一個新的系列
[00:08:36.640 --> 00:08:39.120]  我亦必使你們被擄的人歸回
[00:08:39.120 --> 00:08:40.880]  將你們從各國中
[00:08:40.880 --> 00:08:44.720]  和我所趕你們到各處招聚回來
[00:08:44.720 --> 00:08:46.560]  又將你們帶回
[00:08:46.560 --> 00:08:49.360]  我使你們被擄掠離開的地方
[00:08:49.360 --> 00:08:51.040]  這是耶和華所說的
[00:08:51.040 --> 00:08:53.360]  耶和華的神這樣說
[00:08:53.360 --> 00:08:57.200]  經過七十年之後
[00:08:57.200 --> 00:08:59.920]  我的子民要呼求我、要禱告我
[00:08:59.920 --> 00:09:01.840]  我就應運你們禱告
[00:09:01.840 --> 00:09:03.760]  我的子民會尋求我
[00:09:03.760 --> 00:09:05.280]  專心尋求我
[00:09:05.280 --> 00:09:07.120]  他就必會尋見
[00:09:07.120 --> 00:09:08.640]  因為他看見這件事的時候
[00:09:08.640 --> 00:09:11.680]  所以但以利
[00:09:11.680 --> 00:09:12.560]  他很開心
[00:09:12.560 --> 00:09:14.080]  因為他知道
[00:09:14.080 --> 00:09:15.840]  七十年已經夠了
[00:09:15.840 --> 00:09:18.640]  他的同胞可以再次回到耶路撒冷的地方
[00:09:18.640 --> 00:09:20.000]  但是有一個條件
[00:09:20.000 --> 00:09:23.840]  條件是耶利米說
[00:09:23.840 --> 00:09:24.880]  神這樣說
[00:09:24.880 --> 00:09:26.160]  你要呼求我
[00:09:26.160 --> 00:09:27.120]  你要禱告
[00:09:27.120 --> 00:09:29.120]  我就會應運你的禱告
[00:09:29.120 --> 00:09:31.840]  你要專心尋求我的時候
[00:09:31.840 --> 00:09:33.360]  我就讓你尋見
[00:09:33.360 --> 00:09:36.080]  我要將我的子民帶回耶路撒冷
[00:09:36.080 --> 00:09:37.520]  這才是條件
[00:09:37.520 --> 00:09:42.480]  有人要為這件事祈禱
[00:09:42.480 --> 00:09:44.400]  所以但以利一聽到
[00:09:44.400 --> 00:09:48.160]  一看到這段經文的時候
[00:09:48.160 --> 00:09:49.680]  這段預言的時候
[00:09:49.680 --> 00:09:53.200]  他就寫下了他的禱文
[00:09:53.200 --> 00:09:55.200]  所以這個背景就是這樣
[00:09:55.200 --> 00:09:56.080]  你知不知道
[00:09:56.080 --> 00:09:57.360]  其實我們會怎樣
[00:09:57.360 --> 00:10:00.160]  我們2014年的主題是什麼呢?
[00:10:00.160 --> 00:10:05.520]  用禱告震撼生命
[00:10:05.520 --> 00:10:08.560]  用禱告來震撼生命
[00:10:08.560 --> 00:10:10.320]  有些人也會問
[00:10:10.320 --> 00:10:11.840]  究竟什麼叫禱告呢?
[00:10:11.840 --> 00:10:14.160]  禱告是不是對空氣說話呢?
[00:10:14.160 --> 00:10:16.160]  神又捉摸不到
[00:10:16.160 --> 00:10:20.640]  是不是對空間說話呢?
[00:10:20.640 --> 00:10:22.240]  什麼叫禱告呢?
[00:10:22.240 --> 00:10:24.080]  其實禱告很簡單
[00:10:24.080 --> 00:10:27.040]  就是我們與神之間的對話
[00:10:27.040 --> 00:10:31.200]  我們與神之間的傾聽和聆聽神的聲音
[00:10:31.200 --> 00:10:35.200]  與神有一個很親密的關係
[00:10:35.200 --> 00:10:37.200]  在聖經裏面
[00:10:37.200 --> 00:10:39.200]  在舊約也好新約也好
[00:10:39.200 --> 00:10:40.640]  很多禱告的例子
[00:10:40.640 --> 00:10:42.640]  譬如阿伯拉罕
[00:10:42.640 --> 00:10:48.080]  他一早起來就禱告在《創世紀》第19章27節
[00:10:48.080 --> 00:10:50.080]  雅各也是
[00:10:50.080 --> 00:10:54.080]  他一早起來就敬拜這位上主
[00:10:54.080 --> 00:10:56.080]  在《創世紀》第28章18節
[00:10:56.080 --> 00:10:58.080]  還有哈娜
[00:10:58.080 --> 00:11:02.080]  她的丈夫哈娜一開始就沒有小朋友
[00:11:02.080 --> 00:11:04.080]  後來她生了薩姆爾
[00:11:04.080 --> 00:11:06.080]  薩姆爾成為當代的
[00:11:06.080 --> 00:11:11.120]  在以色列歷史裏面很有名的先知
[00:11:11.120 --> 00:11:13.120]  和她的丈夫
[00:11:13.120 --> 00:11:17.120]  因為小朋友的緣故
[00:11:17.120 --> 00:11:21.120]  他們在敬拜和禱告
[00:11:21.120 --> 00:11:23.120]  向神禱告
[00:11:23.120 --> 00:11:25.120]  在1 Samuel
[00:11:25.120 --> 00:11:29.120]  在薩姆爾記上第1章第9節記載這件事
[00:11:29.120 --> 00:11:31.120]  還有在約伯記
[00:11:31.120 --> 00:11:33.120]  約伯也是
[00:11:33.120 --> 00:11:35.120]  約伯一早起來
[00:11:35.120 --> 00:11:39.120]  一早起來就向神獻祭物
[00:11:39.120 --> 00:11:41.120]  和向神禱告
[00:11:41.120 --> 00:11:44.120]  求神祝福和保守他們的家庭
[00:11:44.120 --> 00:11:46.120]  在約伯記1章5節
[00:11:46.120 --> 00:11:48.120]  也提到約伯的禱告
[00:11:48.120 --> 00:11:50.120]  以利亞
[00:11:50.120 --> 00:11:52.120]  一個很偉大的先知
[00:11:52.120 --> 00:11:58.120]  因為他的禱告令到以色列三年之久沒有下雨
[00:11:58.120 --> 00:12:03.120]  在1 Kings 17章第1節
[00:12:03.120 --> 00:12:09.120]  我們今天說的但爾利是一個先知
[00:12:09.120 --> 00:12:12.120]  其實他年紀很小的時候
[00:12:12.120 --> 00:12:16.120]  他在小時候已經被擄到巴比倫
[00:12:16.120 --> 00:12:20.120]  在巴比倫學習知識
[00:12:20.120 --> 00:12:24.120]  我們也聽聞過他的故事
[00:12:24.120 --> 00:12:26.120]  他和他的三個朋友
[00:12:26.120 --> 00:12:29.120]  怎樣對神有忠心
[00:12:29.120 --> 00:12:33.120]  在但爾利的生命裏
[00:12:33.120 --> 00:12:37.120]  禱告是他最重要的事
[00:12:37.120 --> 00:12:41.120]  無論他碰到什麼困難
[00:12:41.120 --> 00:12:43.120]  就算有人要去要脅他
[00:12:43.120 --> 00:12:45.120]  就算說明了
[00:12:45.120 --> 00:12:47.120]  向神禱告會連命都沒有
[00:12:47.120 --> 00:12:52.120]  但爾利仍然一日三次向神禱告
[00:12:52.120 --> 00:12:54.120]  但爾利書第6章第10節
[00:12:54.120 --> 00:12:56.120]  新約
[00:12:56.120 --> 00:13:00.120]  我們說到耶穌是一個
[00:13:00.120 --> 00:13:05.120]  時常禱告的人
[00:13:05.120 --> 00:13:07.120]  你想想
[00:13:07.120 --> 00:13:09.120]  耶穌基督是神的兒子
[00:13:09.120 --> 00:13:13.120]  如果他時常要向父神禱告
[00:13:13.120 --> 00:13:15.120]  來交通的時候
[00:13:15.120 --> 00:13:17.120]  更何況是我們呢?
[00:13:17.120 --> 00:13:21.120]  在路加福音22章第41和44節
[00:13:21.120 --> 00:13:25.120]  講到耶穌基督在赫西瑪利園禱告
[00:13:25.120 --> 00:13:29.120]  即是耶穌基督在上十字架之前的禱告
[00:13:29.120 --> 00:13:33.120]  在這裏我們學會了
[00:13:33.120 --> 00:13:35.120]  為什麼我們要禱告
[00:13:35.120 --> 00:13:37.120]  在裏面
[00:13:37.120 --> 00:13:40.120]  耶穌在禱告裏
[00:13:40.120 --> 00:13:45.120]  表明了他很希望和父神有一個很親密的關係
[00:13:45.120 --> 00:13:49.120]  這告訴我們為什麼我們要禱告
[00:13:49.120 --> 00:13:55.120]  第二,他要行神在他生命裏的旨意
[00:13:55.120 --> 00:13:57.120]  我們的禱告也是
[00:13:57.120 --> 00:14:03.120]  讓我們的心意和神的心意能夠成為一條線
[00:14:03.120 --> 00:14:05.120]  我們要行神的旨意
[00:14:05.120 --> 00:14:10.120]  第三,耶穌基督禱告是求父神給他力量
[00:14:10.120 --> 00:14:12.120]  我們的禱告也是
[00:14:12.120 --> 00:14:14.120]  我們向神支取力量
[00:14:14.120 --> 00:14:17.120]  因為我們知道我們能力有限
[00:14:17.120 --> 00:14:19.120]  然後,另外一件事
[00:14:19.120 --> 00:14:24.120]  耶穌基督的禱告完全是依靠這位父神
[00:14:24.120 --> 00:14:25.120]  我們也是一樣
[00:14:25.120 --> 00:14:27.120]  我們的禱告是一種依靠的表現
[00:14:27.120 --> 00:14:33.120]  最後,耶穌基督的禱告是專心一致地要完成
[00:14:33.120 --> 00:14:35.120]  父神交託給他的任務
[00:14:35.120 --> 00:14:38.120]  他的任務就是要完成救恩
[00:14:38.120 --> 00:14:42.120]  同樣地,我們的優先項目也是專一的
[00:14:42.120 --> 00:14:44.120]  為什麼我們要禱告呢?
[00:14:44.120 --> 00:14:54.120]  因為我們專心一致地完成神在我們生命裏的教託和責任
[00:14:54.120 --> 00:14:56.120]  回到《但義理書》
[00:14:56.120 --> 00:15:00.120]  但義理書也知道禱告的重要性
[00:15:00.120 --> 00:15:04.120]  他其實在巴比倫帝國裏
[00:15:04.120 --> 00:15:06.120]  在馬代邦斯帝國裏
[00:15:06.120 --> 00:15:08.120]  他也是高官
[00:15:08.120 --> 00:15:11.120]  他更加了解一件事
[00:15:11.120 --> 00:15:13.120]  他更加需要神給他的智慧
[00:15:13.120 --> 00:15:15.120]  神給他的能力
[00:15:15.120 --> 00:15:19.120]  去完成神要他在他生命裏所做的事
[00:15:19.120 --> 00:15:22.120]  特別在經文裏
[00:15:22.120 --> 00:15:23.120]  你會看到
[00:15:23.120 --> 00:15:28.120]  但義理書是如何為國為民來禱告
[00:15:28.120 --> 00:15:29.120]  同樣地
[00:15:29.120 --> 00:15:33.120]  很多時候我們都是為自己的事禱告
[00:15:33.120 --> 00:15:35.120]  為自己的家人禱告
[00:15:35.120 --> 00:15:37.120]  為自己的健康禱告
[00:15:37.120 --> 00:15:39.120]  為自己的工作禱告
[00:15:39.120 --> 00:15:40.120]  諸如此類的事
[00:15:40.120 --> 00:15:44.120]  但我們很少真正為自己的國家
[00:15:44.120 --> 00:15:46.120]  為自己的州來祈禱
[00:15:46.120 --> 00:15:48.120]  為自己的市政府來祈禱
[00:15:48.120 --> 00:15:50.120]  為自己的社區和學校來祈禱
[00:15:50.120 --> 00:15:52.120]  所以今天我們要學取一個功課
[00:15:52.120 --> 00:15:54.120]  我們看看這個但義理書
[00:15:54.120 --> 00:15:58.120]  如何為國為民來禱告
[00:15:58.120 --> 00:16:00.120]  其實在這段經文裏
[00:16:00.120 --> 00:16:04.120]  但義理書已經給了我們一個很好的榜樣
[00:16:04.120 --> 00:16:10.120]  所以第一件事我們要講的是但義理代求的態度
[00:16:10.120 --> 00:16:14.120]  究竟我們的禱告的態度應該是怎樣呢?
[00:16:14.120 --> 00:16:18.120]  很多時候我們禱告都會感到疲倦
[00:16:18.120 --> 00:16:19.120]  特別是晚上
[00:16:19.120 --> 00:16:21.120]  晚上我們禱告的時候
[00:16:21.120 --> 00:16:23.120]  不知道你們有沒有這樣的經驗呢?
[00:16:23.120 --> 00:16:28.120]  牧師我都不怕向你坦白
[00:16:28.120 --> 00:16:32.120]  有時候太累就躺在床上
[00:16:32.120 --> 00:16:35.120]  不是攤到平的
[00:16:35.120 --> 00:16:37.120]  坐在床上
[00:16:37.120 --> 00:16:40.120]  敬錢一點
[00:16:40.120 --> 00:16:44.120]  騎著騎著肚子打起鼻鼾
[00:16:44.120 --> 00:16:47.120]  師母說你在騎著騎著肚子
[00:16:47.120 --> 00:16:50.120]  我突然說我在騎著騎著肚子
[00:16:50.120 --> 00:16:53.120]  所以師母都知道你睡著了
[00:16:53.120 --> 00:16:57.120]  會不會有這樣的情況呢?
[00:16:57.120 --> 00:17:01.120]  你覺得這樣的態度是怎樣呢?
[00:17:01.120 --> 00:17:03.120]  好像很膚淺
[00:17:03.120 --> 00:17:06.120]  好像不太好
[00:17:06.120 --> 00:17:08.120]  所以我們今天來看看
[00:17:08.120 --> 00:17:11.120]  但義理禱告的態度
[00:17:11.120 --> 00:17:14.120]  我們從裏面學到些什麼呢?
[00:17:14.120 --> 00:17:17.120]  在第九章第三節的但義理書
[00:17:17.120 --> 00:17:20.120]  我禁食穿上麻衣坐在灰塵裏面
[00:17:20.120 --> 00:17:24.120]  面向主上帝懇切的祈禱
[00:17:24.120 --> 00:17:26.120]  這裏有幾件事我們可以學習
[00:17:26.120 --> 00:17:29.120]  第一件事是我禁食
[00:17:29.120 --> 00:17:33.120]  禁食的意思是體貼神的心意
[00:17:33.120 --> 00:17:35.120]  體貼聖靈
[00:17:35.120 --> 00:17:37.120]  不是體貼我們的肉體
[00:17:37.120 --> 00:17:40.120]  是專注在神的身上
[00:17:40.120 --> 00:17:45.120]  在禁食裏面我們學到一些功課
[00:17:45.120 --> 00:17:50.120]  禁食也是燃點了我們心裏的一種火熱的心
[00:17:50.120 --> 00:17:52.120]  重新我們一種的立志
[00:17:52.120 --> 00:17:55.120]  用禁食來謙卑我們自己
[00:17:55.120 --> 00:18:00.120]  讓我們知道自己的不足和有限
[00:18:00.120 --> 00:18:02.120]  知道我們肉體上的軟弱
[00:18:02.120 --> 00:18:06.120]  讓我們能夠多一些去依靠它
[00:18:06.120 --> 00:18:11.120]  這就是禁食的意義
[00:18:11.120 --> 00:18:16.120]  但義理說穿上麻衣坐在灰塵裏面
[00:18:16.120 --> 00:18:18.120]  究竟是為什麼呢?
[00:18:18.120 --> 00:18:27.120]  這也是舊約裏面常見的一個動作
[00:18:27.120 --> 00:18:33.120]  穿上麻衣坐在披麻蒙灰
[00:18:33.120 --> 00:18:37.120]  為著自己的過份而難過
[00:18:37.120 --> 00:18:40.120]  謙卑悔改的態度
[00:18:40.120 --> 00:18:44.120]  這在舊約裏面我們也看到
[00:18:44.120 --> 00:18:47.120]  有這樣的例子
[00:18:47.120 --> 00:18:51.120]  但義理為自己的國家和國民得罪了神
[00:18:51.120 --> 00:18:55.120]  而感到悲痛
[00:18:55.120 --> 00:18:58.120]  他知道自己的國民在犯罪
[00:18:58.120 --> 00:19:00.120]  就是因為這樣的原因
[00:19:00.120 --> 00:19:02.120]  神就懲罰他們
[00:19:02.120 --> 00:19:03.120]  教訓他們
[00:19:03.120 --> 00:19:07.120]  叫他們多留在巴比倫的地方
[00:19:07.120 --> 00:19:09.120]  有七十年之久
[00:19:09.120 --> 00:19:11.120]  但今天我們看看
[00:19:11.120 --> 00:19:13.120]  其實我們在美國裏面
[00:19:13.120 --> 00:19:18.120]  我們也聽到很多令人很沮喪
[00:19:18.120 --> 00:19:21.120]  令人很不舒服的一些消息
[00:19:21.120 --> 00:19:22.120]  在美國也是一樣
[00:19:22.120 --> 00:19:27.120]  在我們周圍裏面有很多得罪神的地方
[00:19:27.120 --> 00:19:30.120]  暴力、不法的事情
[00:19:30.120 --> 00:19:31.120]  無日無之
[00:19:31.120 --> 00:19:35.120]  前陣子差不多每個星期都有一宗
[00:19:35.120 --> 00:19:36.120]  槍擊事件
[00:19:36.120 --> 00:19:38.120]  有人死了
[00:19:38.120 --> 00:19:40.120]  FBI有一個報告
[00:19:40.120 --> 00:19:46.120]  在2012年被謀殺的那些謀殺案
[00:19:46.120 --> 00:19:47.120]  有多少宗呢?
[00:19:47.120 --> 00:19:51.120]  14,827宗
[00:19:51.120 --> 00:19:54.120]  還有那些暴力事件
[00:19:54.120 --> 00:19:55.120]  暴力的罪案
[00:19:55.120 --> 00:19:57.120]  有多少宗呢?
[00:19:57.120 --> 00:19:58.120]  在2012年
[00:19:58.120 --> 00:19:59.120]  兩年前
[00:19:59.120 --> 00:20:02.120]  是121萬4,462宗
[00:20:02.120 --> 00:20:03.120]  在全美國
[00:20:03.120 --> 00:20:06.120]  有百多萬、120萬宗的
[00:20:06.120 --> 00:20:09.120]  這些暴力的罪案
[00:20:09.120 --> 00:20:11.120]  你知不知道我們美國
[00:20:11.120 --> 00:20:15.120]  是全世界囚犯最多的一個國家
[00:20:15.120 --> 00:20:18.120]  監獄最多的一個國家
[00:20:18.120 --> 00:20:21.120]  而我們只不過是3億人
[00:20:21.120 --> 00:20:24.120]  你有沒有想過這樣的情況?
[00:20:24.120 --> 00:20:25.120]  為什麼呢?
[00:20:25.120 --> 00:20:27.120]  還有
[00:20:27.120 --> 00:20:29.120]  剛才在5月份
