
[00:00:00.000 --> 00:00:04.000]  以賽爾書三十章第十五節,最後一節聖經,我們一同來念,來
[00:04:12.000 --> 00:04:15.000]  這更是神的應許
[00:04:15.000 --> 00:04:16.000]  我還記得很早以前
[00:04:16.000 --> 00:04:17.000]  我們教會已經想到
[00:04:17.000 --> 00:04:20.000]  怎麼樣擴建我們的聖殿
[00:04:20.000 --> 00:04:22.000]  我們的建堂委員會
[00:04:22.000 --> 00:04:24.000]  已經為這件籌劃了很久
[00:04:24.000 --> 00:04:26.000]  甚至我們請了建築師
[00:04:26.000 --> 00:04:29.000]  我們都已經設計好一切
[00:04:29.000 --> 00:04:30.000]  但是我一直心中
[00:04:30.000 --> 00:04:34.000]  就沒有平安來推展這個工作
[00:04:34.000 --> 00:04:36.000]  我記得建堂委員好幾次來問我說
[00:04:36.000 --> 00:04:38.000]  劉慕斯你在等什麼
[00:04:38.000 --> 00:04:41.000]  我就說我在等神啊
[00:04:41.000 --> 00:04:42.000]  如果沒有神的話
[00:04:42.000 --> 00:04:44.000]  我實在不敢前行
[00:04:44.000 --> 00:04:45.000]  回想過去幾次
[00:04:45.000 --> 00:04:47.000]  我們推動建電都不成功
[00:04:47.000 --> 00:04:49.000]  我怎麼敢貿然前進
[00:04:49.000 --> 00:04:50.000]  如果沒有神的話
[00:04:50.000 --> 00:04:53.000]  我實在不敢前進
[00:04:53.000 --> 00:04:55.000]  所以我說我在等神的話
[00:04:55.000 --> 00:04:57.000]  我還記得在2015年
[00:04:57.000 --> 00:04:59.000]  五月份的一個晚上
[00:04:59.000 --> 00:05:01.000]  我自己在開車回家
[00:05:01.000 --> 00:05:02.000]  在回家的路程上
[00:05:02.000 --> 00:05:04.000]  我就向神cry out
[00:05:04.000 --> 00:05:06.000]  呼喊我說主啊
[00:05:06.000 --> 00:05:08.000]  我說祢一定要向我來說話
[00:05:08.000 --> 00:05:10.000]  祢一定要給我一個印證
[00:05:10.000 --> 00:05:11.000]  否則我怎麼帶領
[00:05:11.000 --> 00:05:13.000]  整個教會向前進呢
[00:05:13.000 --> 00:05:14.000]  我還記得那天晚上
[00:05:14.000 --> 00:05:17.000]  我真的非常的呼喊
[00:05:17.000 --> 00:05:20.000]  非常的用力的向神來呼求
[00:05:20.000 --> 00:05:22.000]  我說主啊求祢為我開路
[00:05:22.000 --> 00:05:26.000]  我相信祢是為我開路的真神
[00:05:26.000 --> 00:05:28.000]  就在那一剎那
[00:05:28.000 --> 00:05:30.000]  忽然間我看見在我眼前
[00:05:30.000 --> 00:05:32.000]  有一個字出現
[00:05:32.000 --> 00:05:33.000]  你知道這對我來講
[00:05:33.000 --> 00:05:34.000]  不是很尋常的事情
[00:05:34.000 --> 00:05:36.000]  我不是很常常看見異象
[00:05:36.000 --> 00:05:38.000]  看見異夢不是的
[00:05:38.000 --> 00:05:40.000]  那一天忽然就是非常清楚
[00:05:40.000 --> 00:05:42.000]  一個字出現在我眼前
[00:05:42.000 --> 00:05:45.000]  那是一個希伯來字Shakina
[00:05:45.000 --> 00:05:46.000]  我就記得以前
[00:05:46.000 --> 00:05:47.000]  我曾經讀過這個字
[00:05:47.000 --> 00:05:49.000]  但是不是太清楚
[00:05:49.000 --> 00:05:51.000]  知道這個字是什麼意思
[00:05:51.000 --> 00:05:52.000]  趕忙回到家
[00:05:52.000 --> 00:05:54.000]  我就去查考這個字
[00:05:54.000 --> 00:05:56.000]  就發現Shakina這個字的意思是
[00:05:56.000 --> 00:05:59.000]  神在地上的居所
[00:05:59.000 --> 00:06:02.000]  這不是我們從開始教會以來
[00:06:02.000 --> 00:06:05.000]  我們心中一個渴望嗎
[00:06:05.000 --> 00:06:06.000]  我們渴望我們的教會
[00:06:06.000 --> 00:06:08.000]  能夠成為神榮耀
[00:06:08.000 --> 00:06:11.000]  同在一個聖殿的居所嗎
[00:06:11.000 --> 00:06:13.000]  我繼續查考下去的時候發現
[00:06:13.000 --> 00:06:15.000]  這個Shakina這個字
[00:06:15.000 --> 00:06:17.000]  其實沒有在聖經出現過
[00:06:17.000 --> 00:06:19.000]  但是在猶太人的經書當中
[00:06:19.000 --> 00:06:21.000]  常常用這個字
[00:06:21.000 --> 00:06:22.000]  而當猶太人經書
[00:06:22.000 --> 00:06:24.000]  用這個字的時候
[00:06:24.000 --> 00:06:27.000]  都是形容到神的榮耀
[00:06:27.000 --> 00:06:32.000]  當神的榮耀充滿在聖殿的光景
[00:06:32.000 --> 00:06:36.000]  他們就用Shakina來形容這個光景
[00:06:36.000 --> 00:06:39.000]  忽然間神在我裡面
[00:06:39.000 --> 00:06:41.000]  就給我一句話
[00:06:41.000 --> 00:06:45.000]  就是House of Shakina Glory
[00:06:45.000 --> 00:06:48.000]  神要我能夠為神建造一個
[00:06:48.000 --> 00:06:52.000]  神榮耀同在的一個居所
[00:06:52.000 --> 00:06:54.000]  就在那個時刻
[00:06:54.000 --> 00:06:56.000]  我領受這樣一個意象
[00:06:56.000 --> 00:06:57.000]  所以我立刻
[00:06:57.000 --> 00:06:59.000]  我還記得Email給我們的建堂委會
[00:06:59.000 --> 00:07:00.000]  EPT和我們理事會
[00:07:00.000 --> 00:07:01.000]  Email給他們
[00:07:01.000 --> 00:07:03.000]  立刻告訴他們好消息
[00:07:03.000 --> 00:07:05.000]  上帝給我一個花語了
[00:07:05.000 --> 00:07:06.000]  大家一聽到這個名字
[00:07:06.000 --> 00:07:09.000]  都非常的歡喜
[00:07:09.000 --> 00:07:10.000]  從那時候開始
[00:07:10.000 --> 00:07:11.000]  弟兄姊妹
[00:07:11.000 --> 00:07:14.000]  我心中就有一個確信
[00:07:14.000 --> 00:07:18.000]  Shakina是神的應許
[00:07:18.000 --> 00:07:19.000]  神所應許的
[00:07:19.000 --> 00:07:21.000]  祂必成就
[00:07:21.000 --> 00:07:26.000]  雖然中間經過許多的風浪跟挫折
[00:07:26.000 --> 00:07:29.000]  特別是你們知道過去兩個月
[00:07:29.000 --> 00:07:30.000]  過去兩個月
[00:07:30.000 --> 00:07:32.000]  我們真的遇到多少的困境
[00:07:32.000 --> 00:07:35.000]  甚至感覺有點走不下去
[00:07:35.000 --> 00:07:38.000]  連我自己都有點緊張
[00:07:38.000 --> 00:07:41.000]  我還記得幾個禮拜前的禱告會
[00:07:41.000 --> 00:07:42.000]  我分享到
[00:07:42.000 --> 00:07:44.000]  我說能夠叫我憂慮
[00:07:44.000 --> 00:07:47.000]  是個非常不容易的事
[00:07:47.000 --> 00:07:50.000]  但是我現在真的有一點憂慮
[00:07:50.000 --> 00:07:52.000]  但雖然如此
[00:07:52.000 --> 00:07:53.000]  但每一次到回到
[00:07:53.000 --> 00:07:55.000]  神的應許面前的時候
[00:07:55.000 --> 00:07:58.000]  重新思想到神的應許
[00:07:58.000 --> 00:07:59.000]  一次又一次
[00:07:59.000 --> 00:08:01.000]  我又憑著信心
[00:08:01.000 --> 00:08:03.000]  看見新的希望
[00:08:03.000 --> 00:08:04.000]  我就能夠確信
[00:08:04.000 --> 00:08:08.000]  無論我們所面對的問題有多大
[00:08:08.000 --> 00:08:11.000]  我們的神更加偉大
[00:08:11.000 --> 00:08:12.000]  神所應許的
[00:08:12.000 --> 00:08:14.000]  祂必定成就
[00:08:14.000 --> 00:08:17.000]  雖然我們還是無法想像
[00:08:17.000 --> 00:08:20.000]  神怎麼樣能夠為我們開路
[00:08:20.000 --> 00:08:21.000]  但我深深的相信
[00:08:21.000 --> 00:08:23.000]  當神為我們開路的時候
[00:08:23.000 --> 00:08:26.000]  一定超乎我們所求所想的
[00:08:26.000 --> 00:08:31.000]  安息是一種確信
[00:08:31.000 --> 00:08:33.000]  是在暴風雨中
[00:08:33.000 --> 00:08:37.000]  確信神的應許不改變
[00:08:37.000 --> 00:08:40.000]  神的能力不改變
[00:08:40.000 --> 00:08:43.000]  神的同在不改變
[00:08:43.000 --> 00:08:47.000]  神所應許的祂一定成就
[00:08:47.000 --> 00:08:48.000]  第二
[00:08:48.000 --> 00:08:50.000]  安息是一種仰望
[00:08:50.000 --> 00:08:54.000]  跟你們說安息是一種仰望
[00:08:54.000 --> 00:08:56.000]  什麼是仰望
[00:08:56.000 --> 00:09:01.000]  仰望就好像一個無助的小孩
[00:09:01.000 --> 00:09:06.000]  來到父親面前尋求幫助一樣
[00:09:06.000 --> 00:09:08.000]  這就是你應該有的圖畫
[00:09:08.000 --> 00:09:09.000]  什麼叫仰望
[00:09:09.000 --> 00:09:13.000]  一個孩子沒有幫助
[00:09:13.000 --> 00:09:17.000]  來到父親的面前尋求幫助
[00:09:17.000 --> 00:09:18.000]  第二
[00:09:18.000 --> 00:09:20.000]  今天當你面對人生當中
[00:09:20.000 --> 00:09:22.000]  很多你無法掌握的事情的時候
[00:09:22.000 --> 00:09:25.000]  多少時候你感覺心中焦慮
[00:09:25.000 --> 00:09:28.000]  你不知道幫助從何而來
[00:09:28.000 --> 00:09:30.000]  你需要明白
[00:09:30.000 --> 00:09:32.000]  你在神的面前
[00:09:32.000 --> 00:09:35.000]  你一生的道路都在神的手中
[00:09:35.000 --> 00:09:37.000]  你並不是孤兒
[00:09:37.000 --> 00:09:40.000]  你有一位慈愛的天父
[00:09:40.000 --> 00:09:43.000]  跟你媽說你不是孤兒
[00:09:43.000 --> 00:09:46.000]  你有一位慈愛的天父
[00:09:46.000 --> 00:09:52.000]  所以你不需要獨自來擔當一切的壓力跟重擔
[00:09:52.000 --> 00:09:53.000]  我再說
[00:09:53.000 --> 00:09:59.000]  你是不需要獨自來擔當一切的壓力跟重擔
[00:09:59.000 --> 00:10:02.000]  你是可以把你的需要帶到神的面前
[00:10:02.000 --> 00:10:05.000]  因為知道祂顧念你
[00:10:05.000 --> 00:10:10.000]  而且祂擁有你人生每一個關口的答案
[00:10:10.000 --> 00:10:11.000]  Amen
[00:10:11.000 --> 00:10:14.000]  那你說要怎麼樣來仰望呢
[00:10:14.000 --> 00:10:16.000]  彌加蘇第七章第七節
[00:10:16.000 --> 00:10:19.000]  太棒的神經你要背下來
[00:10:19.000 --> 00:10:22.000]  彌加蘇七章七節
[00:10:22.000 --> 00:10:23.000]  我們一同來念來
[00:10:23.000 --> 00:10:24.000]  致於我
[00:10:24.000 --> 00:10:26.000]  我要仰望耶和華
[00:10:26.000 --> 00:10:28.000]  要等候那救我的神
[00:10:28.000 --> 00:10:31.000]  我的神必應由
[00:10:31.000 --> 00:10:32.000]  太棒了這個經文
[00:10:32.000 --> 00:10:34.000]  怎麼仰望法
[00:10:34.000 --> 00:10:35.000]  它有兩方面
[00:10:35.000 --> 00:10:38.000]  第一個要等候神的拯救
[00:10:38.000 --> 00:10:41.000]  跟他要等候神的拯救
[00:10:41.000 --> 00:10:44.000]  仰望就是一種等候
[00:10:44.000 --> 00:10:48.000]  但這種等候不是那種無可奈何的等候
[00:10:48.000 --> 00:10:51.000]  而是帶著偉大的期待
[00:10:51.000 --> 00:10:55.000]  相信我們的神是會拯救我們的神
[00:10:55.000 --> 00:11:00.000]  他不但是在過去曾經拯救我們的神
[00:11:00.000 --> 00:11:04.000]  而且是現在要拯救我們的神
[00:11:04.000 --> 00:11:05.000]  Amen
[00:11:05.000 --> 00:11:10.000]  很多時候我們以為我們的神是過去的神你知道嗎
[00:11:10.000 --> 00:11:13.000]  是的我們的神過去曾經拯救我們
[00:11:13.000 --> 00:11:15.000]  過去曾經幫助我們
[00:11:15.000 --> 00:11:20.000]  但今天我們不確定神能夠幫助我們
[00:11:20.000 --> 00:11:23.000]  但是我們的神不但在過去幫助我們
[00:11:23.000 --> 00:11:27.000]  我們的神是直到如今都幫助我們的神
[00:11:27.000 --> 00:11:32.000]  我很喜歡以色列書43章18-19兩節的聖經
[00:11:32.000 --> 00:11:33.000]  我們同學來念好不好
[00:11:33.000 --> 00:11:34.000]  耶和華如此說
[00:11:34.000 --> 00:11:36.000]  你們不要紀念從前的事
[00:11:36.000 --> 00:11:39.000]  也不要思想古時的事
[00:11:39.000 --> 00:11:41.000]  看啊我要做一件新事
[00:11:41.000 --> 00:11:42.000]  如今要發現
[00:11:42.000 --> 00:11:44.000]  你們豈不知道嗎
[00:11:44.000 --> 00:11:46.000]  我必在曠野開道路
[00:11:46.000 --> 00:11:48.000]  在沙漠開疆
[00:11:48.000 --> 00:11:49.000]  神在這裡說
[00:11:49.000 --> 00:11:50.000]  嘿
[00:11:50.000 --> 00:11:52.000]  不要只紀念從前的事
[00:11:52.000 --> 00:11:55.000]  以為我是活在過去的神
[00:11:55.000 --> 00:11:57.000]  No不要紀念
[00:11:57.000 --> 00:11:58.000]  因為我是活在今天
[00:11:58.000 --> 00:11:59.000]  我是今天的神
[00:11:59.000 --> 00:12:01.000]  現在的神
[00:12:01.000 --> 00:12:03.000]  我過去能夠行神蹟騎士
[00:12:03.000 --> 00:12:06.000]  今天照樣能夠行神蹟騎士
[00:12:06.000 --> 00:12:08.000]  看啊我要做一件新事
[00:12:08.000 --> 00:12:09.000]  Amen
[00:12:09.000 --> 00:12:11.000]  你要注意這段聖經很有意思的
[00:12:11.000 --> 00:12:14.000]  18節講到說不要紀念從前的事
[00:12:14.000 --> 00:12:16.000]  如果你看16 17節
[00:12:16.000 --> 00:12:17.000]  你就知道這裡講的從前的事
[00:12:17.000 --> 00:12:19.000]  是講到以色列怎麼樣
[00:12:19.000 --> 00:12:22.000]  出埃及進過紅海的故事
[00:12:22.000 --> 00:12:24.000]  神為他們打開紅海
[00:12:24.000 --> 00:12:28.000]  在水中為他們開路
[00:12:28.000 --> 00:12:29.000]  然後說神
[00:12:29.000 --> 00:12:31.000]  神說你不要紀念從前的事
[00:12:31.000 --> 00:12:32.000]  我要做一件新事
[00:12:32.000 --> 00:12:34.000]  要在曠野開道路
[00:12:34.000 --> 00:12:36.000]  在沙漠開疆河
[00:12:36.000 --> 00:12:38.000]  你知道正好跟以前相反
[00:12:38.000 --> 00:12:39.000]  以前是水中開路
[00:12:39.000 --> 00:12:42.000]  現在路中開水
[00:12:42.000 --> 00:12:44.000]  Hallelujah
[00:12:44.000 --> 00:12:45.000]  多好聰明
[00:12:45.000 --> 00:12:46.000]  以為神只過去
[00:12:46.000 --> 00:12:48.000]  是的神能夠開紅海
[00:12:48.000 --> 00:12:50.000]  神在水中沒問題
[00:12:50.000 --> 00:12:53.000]  但是沙漠咧
[00:12:53.000 --> 00:12:55.000]  這是沙漠耶
[00:12:55.000 --> 00:12:57.000]  沒聽過神能夠在沙漠開水
[00:12:57.000 --> 00:12:59.000]  沒聽過咧
[00:12:59.000 --> 00:13:01.000]  我們以為神活在過去
[00:13:01.000 --> 00:13:04.000]  神說不要只講到過去的事
[00:13:04.000 --> 00:13:05.000]  我要做新事
[00:13:05.000 --> 00:13:06.000]  我是現代的神
[00:13:06.000 --> 00:13:07.000]  你在沙漠嗎
[00:13:07.000 --> 00:13:11.000]  我在沙漠張開開疆河
[00:13:11.000 --> 00:13:14.000]  當你在軟弱無助的時候
[00:13:14.000 --> 00:13:15.000]  你要來等候
[00:13:15.000 --> 00:13:17.000]  那能拯救你的神
[00:13:17.000 --> 00:13:20.000]  那到如今都能夠拯救你的神
[00:13:20.000 --> 00:13:23.000]  以色列書六十四章第四節
[00:13:23.000 --> 00:13:24.000]  你從哪裡來
[00:13:24.000 --> 00:13:25.000]  自古以來
[00:13:25.000 --> 00:13:26.000]  人未曾聽見
[00:13:26.000 --> 00:13:27.000]  未曾耳聞
[00:13:27.000 --> 00:13:28.000]  未曾眼見
[00:13:28.000 --> 00:13:29.000]  在你以外
[00:13:29.000 --> 00:13:32.000]  有什麼神為什麼
[00:13:32.000 --> 00:13:33.000]  為誰啊
[00:13:33.000 --> 00:13:35.000]  為哪些人啊
[00:13:35.000 --> 00:13:37.000]  為等候他的人行事
[00:13:37.000 --> 00:13:39.000]  Hallelujah
[00:13:39.000 --> 00:13:42.000]  你的神是為等候他行事的神
[00:13:42.000 --> 00:13:43.000]  Hallelujah
[00:13:43.000 --> 00:13:45.000]  要等候神的拯救
[00:13:45.000 --> 00:13:46.000]  第二
[00:13:46.000 --> 00:13:47.000]  要持續的禱告
[00:13:47.000 --> 00:13:50.000]  跟你朋友要持續的禱告
[00:13:50.000 --> 00:13:52.000]  光是等候還不夠
[00:13:52.000 --> 00:13:53.000]  因為在等候當中
[00:13:53.000 --> 00:13:55.000]  仇敵會欺騙我們
[00:13:55.000 --> 00:13:57.000]  叫我們灰心失望
[00:13:57.000 --> 00:13:58.000]  在等候當中
[00:13:58.000 --> 00:13:59.000]  仇敵會來攻擊我們
[00:13:59.000 --> 00:14:01.000]  叫我們軟弱
[00:14:01.000 --> 00:14:03.000]  我們需要持續不斷的禱告
[00:14:03.000 --> 00:14:06.000]  因為彌加書七章第七節太寶貴
[00:14:06.000 --> 00:14:09.000]  這裡說我的神必應允我
[00:14:09.000 --> 00:14:11.000]  哇 多麼寶貴
[00:14:11.000 --> 00:14:12.000]  彌加沒有說
[00:14:12.000 --> 00:14:16.000]  我的神大概或者也許會
[00:14:16.000 --> 00:14:20.000]  他說我的神必應允我
[00:14:20.000 --> 00:14:21.000]  第二點你可知道
[00:14:21.000 --> 00:14:25.000]  這是多麼確切的一個應許
[00:14:25.000 --> 00:14:27.000]  如果你真的明白
[00:14:27.000 --> 00:14:28.000]  神給我們的應許
[00:14:28.000 --> 00:14:30.000]  有如此的確切
[00:14:30.000 --> 00:14:32.000]  你就會明白禱告
[00:14:32.000 --> 00:14:35.000]  是神所給我們一個責任
[00:14:35.000 --> 00:14:38.000]  讓上帝的旨意能夠成全的
[00:14:38.000 --> 00:14:39.000]  Amen
[00:14:39.000 --> 00:14:41.000]  我再如果你真的明白
[00:14:41.000 --> 00:14:43.000]  神的應許這麼確切
[00:14:43.000 --> 00:14:44.000]  神說你禱告
[00:14:44.000 --> 00:14:45.000]  我就應允你
[00:14:45.000 --> 00:14:48.000]  你就明白禱告不是或有或無
[00:14:48.000 --> 00:14:49.000]  禱告是個責任
[00:14:49.000 --> 00:14:51.000]  神給你一個責任
[00:14:51.000 --> 00:14:53.000]  要禱告神的應許
[00:14:53.000 --> 00:14:54.000]  神就能成全
[00:14:54.000 --> 00:14:57.000]  神的旨意就能成就
[00:14:57.000 --> 00:14:58.000]  那你說神的應許
[00:14:58.000 --> 00:15:01.000]  不是本來就應當成就的嗎
[00:15:01.000 --> 00:15:02.000]  沒錯
[00:15:02.000 --> 00:15:04.000]  神所應許的必定成就
[00:15:04.000 --> 00:15:06.000]  但如果你不禱告
[00:15:06.000 --> 00:15:07.000]  我告訴你
[00:15:07.000 --> 00:15:08.000]  神的應許
[00:15:08.000 --> 00:15:12.000]  不見得要成全在你身上
[00:15:12.000 --> 00:15:14.000]  就好像神的國必然降臨
[00:15:14.000 --> 00:15:15.000]  當然必然降臨
[00:15:15.000 --> 00:15:17.000]  但如果你不禱告
[00:15:17.000 --> 00:15:20.000]  神的國就不見得降臨在你身上
[00:15:20.000 --> 00:15:22.000]  Amen
[00:15:22.000 --> 00:15:23.000]  今天我們看見
[00:15:23.000 --> 00:15:27.000]  正是因為神的應許是這樣確切
[00:15:27.000 --> 00:15:30.000]  所以神今天呼召我們來禱告
[00:15:30.000 --> 00:15:32.000]  好叫神的旨意
[00:15:32.000 --> 00:15:35.000]  藉著我們禱告能夠成全
[00:15:35.000 --> 00:15:36.000]  所以有人形容說
[00:15:36.000 --> 00:15:41.000]  一個帶導者就像一個秘書的工作
[00:15:41.000 --> 00:15:44.000]  秘書的工作就是提醒老闆
[00:15:44.000 --> 00:15:47.000]  秘書就是看見老闆的行程
[00:15:47.000 --> 00:15:48.000]  老闆啊
[00:15:48.000 --> 00:15:49.000]  你的約會時間到了
[00:15:49.000 --> 00:15:50.000]  趕快去
[00:15:50.000 --> 00:15:52.000]  你該做的事情
[00:15:52.000 --> 00:15:53.000]  你答應人家
[00:15:53.000 --> 00:15:55.000]  趕快做
[00:15:55.000 --> 00:15:56.000]  秘書就在提醒老闆
[00:15:56.000 --> 00:15:57.000]  這是你答應的
[00:15:57.000 --> 00:15:58.000]  這是你要做的
[00:15:58.000 --> 00:16:00.000]  快快快
[00:16:00.000 --> 00:16:02.000]  帶導者就是這樣
[00:16:02.000 --> 00:16:05.000]  帶導者是看著神的應許
[00:16:05.000 --> 00:16:06.000]  不是按自己的信
[00:16:06.000 --> 00:16:08.000]  看著神的應許
[00:16:08.000 --> 00:16:09.000]  向神來禱告
[00:16:09.000 --> 00:16:11.000]  神啊 這是你答應的事情
[00:16:11.000 --> 00:16:13.000]  這是你應許要做的事情
[00:16:13.000 --> 00:16:14.000]  快快去做
[00:16:14.000 --> 00:16:15.000]  Amen
[00:16:15.000 --> 00:16:17.000]  真的 這就是帶導者
[00:16:17.000 --> 00:16:18.000]  如果你真的明白
[00:16:18.000 --> 00:16:20.000]  這個應許這麼確切
[00:16:20.000 --> 00:16:21.000]  禱告這麼確
[00:16:21.000 --> 00:16:22.000]  你覺得這是一個責任
[00:16:22.000 --> 00:16:24.000]  像一個秘書一樣提醒
[00:16:24.000 --> 00:16:25.000]  你說神會忘記
[00:16:25.000 --> 00:16:27.000]  當然神不會忘記
[00:16:27.000 --> 00:16:28.000]  Of course not
[00:16:28.000 --> 00:16:31.000]  但是神卻是給我們這樣一個機會
[00:16:31.000 --> 00:16:34.000]  藉著禱告與他一起同工
[00:16:34.000 --> 00:16:36.000]  經歷他信使的作為
[00:16:36.000 --> 00:16:37.000]  Amen
