
[00:00:00.000 --> 00:00:04.420]  各位聽似會 我就想在今天的崇拜聚會
[00:03:53.260 --> 00:03:55.260]  衰 衰 衰
[00:03:55.260 --> 00:03:57.260]  然後你那塊地是我的
[00:03:57.260 --> 00:03:58.260]  然後那個
[00:03:58.260 --> 00:04:02.260]  整個國都是他的
[00:04:02.260 --> 00:04:03.260]  然後接下來
[00:04:03.260 --> 00:04:04.260]  還有很多的東西禁你
[00:04:04.260 --> 00:04:05.260]  禁你
[00:04:05.260 --> 00:04:06.260]  讓那些東西
[00:04:06.260 --> 00:04:10.260]  產生很多很多的問題
[00:04:10.260 --> 00:04:13.260]  我以前都感覺到
[00:04:13.260 --> 00:04:17.260]  似乎這些東西是主宰著我們的命運
[00:04:17.260 --> 00:04:20.260]  但我後來想深一點
[00:04:20.260 --> 00:04:23.260]  就是當這個總統一上來
[00:04:23.260 --> 00:04:25.260]  這些東西的時候
[00:04:25.260 --> 00:04:26.260]  我開始想
[00:04:26.260 --> 00:04:30.260]  其實最受害的是誰呢
[00:04:30.260 --> 00:04:32.260]  不是外國
[00:04:32.260 --> 00:04:34.260]  是他自己本國
[00:04:34.260 --> 00:04:36.260]  現在開始陸續出來
[00:04:36.260 --> 00:04:37.260]  那些東西怎麼出來
[00:04:37.260 --> 00:04:39.260]  炒的人
[00:04:39.260 --> 00:04:41.260]  全部聯邦都炒了
[00:04:41.260 --> 00:04:42.260]  然後今天
[00:04:42.260 --> 00:04:44.260]  再聽到一個消息
[00:04:44.260 --> 00:04:46.260]  就是連那些名校
[00:04:46.260 --> 00:04:47.260]  說不給就不給
[00:04:47.260 --> 00:04:49.260]  四億美元
[00:04:49.260 --> 00:04:51.260]  不再給這個資金
[00:04:51.260 --> 00:04:52.260]  援助沒有了
[00:04:52.260 --> 00:04:53.260]  然後接下來
[00:04:53.260 --> 00:04:56.260]  還有很多方面的東西沒有了
[00:04:56.260 --> 00:05:00.260]  然後很多不同類型的人炒
[00:05:00.260 --> 00:05:02.260]  他說炒就炒了
[00:05:02.260 --> 00:05:04.260]  在這樣的情況裡面
[00:05:04.260 --> 00:05:06.260]  我自己相信
[00:05:06.260 --> 00:05:08.260]  這個國家未來
[00:05:08.260 --> 00:05:11.260]  要面對裡面的東西
[00:05:11.260 --> 00:05:14.260]  是會多過外面的東西
[00:05:14.260 --> 00:05:15.260]  但是我們今天
[00:05:15.260 --> 00:05:19.260]  仍然都需要從埃及對以色列
[00:05:19.260 --> 00:05:21.260]  然後以色列人自己
[00:05:21.260 --> 00:05:24.260]  在神裡面領受的教導
[00:05:24.260 --> 00:05:26.260]  到底他們學了什麼功課
[00:05:26.260 --> 00:05:30.260]  跟大家來分享
[00:05:30.260 --> 00:05:31.260]  實在
[00:05:31.260 --> 00:05:34.260]  神清除了以色列人最大的障礙
[00:05:34.260 --> 00:05:37.260]  就是不讓他們離開
[00:05:37.260 --> 00:05:39.260]  神用什麼清除呢
[00:05:39.260 --> 00:05:42.260]  就是用殺長子之災
[00:05:42.260 --> 00:05:46.260]  這件事是打到法老埋身
[00:05:46.260 --> 00:05:47.260]  你再不給的時間
[00:05:47.260 --> 00:05:49.260]  我連你的長子
[00:05:49.260 --> 00:05:52.260]  也是未來法老的繼承人
[00:05:52.260 --> 00:05:55.260]  我要將他殺
[00:05:55.260 --> 00:05:56.260]  是因為這樣
[00:05:56.260 --> 00:05:58.260]  整個埃及的神宰的長子
[00:05:58.260 --> 00:06:00.260]  百姓的長子
[00:06:00.260 --> 00:06:02.260]  包括法老的長子
[00:06:02.260 --> 00:06:03.260]  加上生畜
[00:06:03.260 --> 00:06:05.260]  全部投生的
[00:06:05.260 --> 00:06:07.260]  都會受災
[00:06:07.260 --> 00:06:08.260]  但是以色列人呢
[00:06:08.260 --> 00:06:11.260]  就是神一早為他們預備
[00:06:11.260 --> 00:06:13.260]  你要預備一隻羔羊
[00:06:13.260 --> 00:06:14.260]  把他的血
[00:06:14.260 --> 00:06:16.260]  塗在門尾門框上面
[00:06:16.260 --> 00:06:18.260]  神的使者經過的時候
[00:06:18.260 --> 00:06:20.260]  他不會進去殺
[00:06:20.260 --> 00:06:21.260]  不殺你們的長子
[00:06:21.260 --> 00:06:24.260]  不殺你們的生畜的投生
[00:06:24.260 --> 00:06:25.260]  全部這些
[00:06:25.260 --> 00:06:27.260]  他都會保留
[00:06:27.260 --> 00:06:29.260]  就是因為一個這樣的神蹟
[00:06:29.260 --> 00:06:31.260]  他們渡過了這個難關
[00:06:31.260 --> 00:06:33.260]  然法老因為這樣的緣故
[00:06:33.260 --> 00:06:35.260]  對摩西說
[00:06:35.260 --> 00:06:36.260]  你們走啊你們
[00:06:36.260 --> 00:06:39.260]  我不想再見到你們
[00:06:39.260 --> 00:06:40.260]  如果再見到你們
[00:06:40.260 --> 00:06:42.260]  我不會放過你們的了
[00:06:42.260 --> 00:06:43.260]  摩西就說
[00:06:43.260 --> 00:06:44.260]  我都想走啊
[00:06:44.260 --> 00:06:46.260]  有那麼遠就走那麼遠
[00:06:46.260 --> 00:06:47.260]  那終於呢
[00:06:47.260 --> 00:06:49.260]  法老就讓他們走
[00:06:49.260 --> 00:06:52.260]  臨走前
[00:06:52.260 --> 00:06:55.260]  以色列人跟著神的吩咐
[00:06:55.260 --> 00:06:59.260]  向他們的家主
[00:06:59.260 --> 00:07:02.260]  他們打工的那些埃及人的
[00:07:02.260 --> 00:07:04.260]  那些主人
[00:07:04.260 --> 00:07:08.260]  索取過去這麼多年的裡面
[00:07:08.260 --> 00:07:10.260]  那些工價
[00:07:10.260 --> 00:07:12.260]  他們是沒有工資
[00:07:12.260 --> 00:07:13.260]  只是給他們吃
[00:07:13.260 --> 00:07:15.260]  全部工資都沒有
[00:07:15.260 --> 00:07:17.260]  因為這樣的緣故
[00:07:17.260 --> 00:07:20.260]  神是一次過計算好
[00:07:20.260 --> 00:07:23.260]  他應有的工價
[00:07:23.260 --> 00:07:24.260]  你就跟他們拿金
[00:07:24.260 --> 00:07:25.260]  拿銀
[00:07:25.260 --> 00:07:26.260]  拿衣服
[00:07:26.260 --> 00:07:28.260]  來做你的工價
[00:07:28.260 --> 00:07:30.260]  拿完才走
[00:07:30.260 --> 00:07:32.260]  沒想到埃及人
[00:07:32.260 --> 00:07:35.260]  就是因為個個都長子被殺
[00:07:35.260 --> 00:07:38.260]  生畜投生的被殺
[00:07:38.260 --> 00:07:40.260]  在那個時候
[00:07:40.260 --> 00:07:43.260]  就當這一幫是大禍禍根
[00:07:43.260 --> 00:07:45.260]  有那麼快就那麼快叫他們走
[00:07:45.260 --> 00:07:47.260]  不要在我們這裡了
[00:07:47.260 --> 00:07:51.260]  所以他們就給了他們金銀
[00:07:51.260 --> 00:07:52.260]  當是他們的工價
[00:07:52.260 --> 00:07:55.260]  就讓他們走
[00:07:55.260 --> 00:07:57.260]  但是他們走了
[00:07:57.260 --> 00:07:59.260]  去哪裡呢
[00:07:59.260 --> 00:08:01.260]  怎麼去呢
[00:08:01.260 --> 00:08:04.260]  面對的是很多未知數
[00:08:04.260 --> 00:08:06.260]  神用什麼方法
[00:08:06.260 --> 00:08:09.260]  是讓他們做好心理準備
[00:08:09.260 --> 00:08:11.260]  你們去到的時候
[00:08:11.260 --> 00:08:12.260]  離開的時候
[00:08:12.260 --> 00:08:14.260]  你要謹謹記得
[00:08:14.260 --> 00:08:18.260]  如果你要真正在神的裡面得到平安
[00:08:18.260 --> 00:08:20.260]  有盼望
[00:08:20.260 --> 00:08:22.260]  你要謹謹記得
[00:08:22.260 --> 00:08:26.260]  如果你想的是過去不好的事情
[00:08:26.260 --> 00:08:30.260]  你幾十年都活在痛苦當中
[00:08:30.260 --> 00:08:32.260]  但是如果你要想一想
[00:08:32.260 --> 00:08:34.260]  神在你身上做的事情
[00:08:34.260 --> 00:08:36.260]  好的事情
[00:08:36.260 --> 00:08:39.260]  你得到的完全不同
[00:08:39.260 --> 00:08:42.260]  這個就是帖殺羅尼迦
[00:08:42.260 --> 00:08:44.260]  和菲律賓書
[00:08:44.260 --> 00:08:46.260]  很清楚地告訴我們
[00:08:46.260 --> 00:08:47.260]  你不用掛雷
[00:08:47.260 --> 00:08:49.260]  但是怎麼可以不掛雷呢
[00:08:49.260 --> 00:08:50.260]  只要凡事藉主
[00:08:50.260 --> 00:08:54.260]  禱告祈求和什麼
[00:08:54.260 --> 00:08:56.260]  感謝
[00:08:56.260 --> 00:08:57.260]  將你們所需要的
[00:08:57.260 --> 00:08:58.260]  告訴神
[00:08:58.260 --> 00:09:01.260]  神所賜出人意外的平安
[00:09:01.260 --> 00:09:03.260]  必在基督耶穌裡面
[00:09:03.260 --> 00:09:05.260]  保守你們的身懷
[00:09:05.260 --> 00:09:08.260]  而神在當時以色列
[00:09:08.260 --> 00:09:10.260]  一樣這樣告訴他們
[00:09:10.260 --> 00:09:12.260]  他怎麼說呢
[00:09:12.260 --> 00:09:13.260]  第一
[00:09:13.260 --> 00:09:15.260]  無忘主因
[00:09:15.260 --> 00:09:17.260]  你離開的時候
[00:09:17.260 --> 00:09:18.260]  你謹謹記得
[00:09:18.260 --> 00:09:20.260]  你能夠離開
[00:09:20.260 --> 00:09:22.260]  你要去到曠野
[00:09:22.260 --> 00:09:26.260]  你要不要忘記主的恩典
[00:09:26.260 --> 00:09:28.260]  我們一起在這個地方
[00:09:28.260 --> 00:09:31.260]  十三章出《埃及記》
[00:09:31.260 --> 00:09:32.260]  一到十節
[00:09:32.260 --> 00:09:33.260]  謹謹記得
[00:09:33.260 --> 00:09:35.260]  未過紅海的這段時間
[00:09:35.260 --> 00:09:37.260]  是他們離開的
[00:09:37.260 --> 00:09:38.260]  走的
[00:09:38.260 --> 00:09:41.260]  神告訴他們要怎麼樣呢
[00:09:41.260 --> 00:09:42.260]  第一節
[00:09:42.260 --> 00:09:45.260]  有話曉如摩西船
[00:09:45.260 --> 00:09:49.260]  以色列中凡投生的
[00:09:49.260 --> 00:09:50.260]  無論是人的生畜
[00:09:50.260 --> 00:09:51.260]  都是我的
[00:09:51.260 --> 00:09:55.260]  要分別為性歸我
[00:09:55.260 --> 00:09:57.260]  為什麼
[00:09:57.260 --> 00:09:59.260]  因為你們能夠離開
[00:09:59.260 --> 00:10:04.260]  就是因為我殺
[00:10:04.260 --> 00:10:06.260]  埃及的法老
[00:10:06.260 --> 00:10:07.260]  神仔
[00:10:07.260 --> 00:10:08.260]  百姓
[00:10:08.260 --> 00:10:10.260]  全部的長子
[00:10:10.260 --> 00:10:12.260]  連同他們的生畜
[00:10:12.260 --> 00:10:14.260]  首生的
[00:10:14.260 --> 00:10:15.260]  都殺
[00:10:15.260 --> 00:10:16.260]  就是因為這樣
[00:10:16.260 --> 00:10:17.260]  而你們呢
[00:10:17.260 --> 00:10:20.260]  就是因為一隻羔羊獻賞
[00:10:20.260 --> 00:10:21.260]  這個羔羊的血
[00:10:21.260 --> 00:10:24.260]  塗在門尾門框的上面
[00:10:24.260 --> 00:10:26.260]  以至你得以保命
[00:10:26.260 --> 00:10:28.260]  謹謹記得
[00:10:28.260 --> 00:10:30.260]  你們得到保命
[00:10:30.260 --> 00:10:32.260]  是因為這一樣東西
[00:10:32.260 --> 00:10:33.260]  所以因為這樣
[00:10:33.260 --> 00:10:35.260]  祂叫他們
[00:10:35.260 --> 00:10:37.260]  你們投生的
[00:10:37.260 --> 00:10:39.260]  無論是人是畜
[00:10:39.260 --> 00:10:42.260]  全部都是我的
[00:10:42.260 --> 00:10:43.260]  為什麼
[00:10:43.260 --> 00:10:46.260]  是神透過一隻
[00:10:46.260 --> 00:10:50.260]  被宰的羔羊的血
[00:10:50.260 --> 00:10:54.260]  是贖了他們
[00:10:54.260 --> 00:10:56.260]  大家要想到
[00:10:56.260 --> 00:10:57.260]  舊約的時候
[00:10:57.260 --> 00:11:00.260]  猶太人就是想到那隻羔羊
[00:11:00.260 --> 00:11:02.260]  但是來到新約的時候
[00:11:02.260 --> 00:11:03.260]  你和我就會想到
[00:11:03.260 --> 00:11:05.260]  這隻羔羊不是別的
[00:11:05.260 --> 00:11:07.260]  是我們的主耶穌基督
[00:11:07.260 --> 00:11:08.260]  是贖
[00:11:08.260 --> 00:11:11.260]  不只是贖現在今生
[00:11:11.260 --> 00:11:15.260]  而是贖我們永恆一切的罪
[00:11:15.260 --> 00:11:17.260]  全部都可以記
[00:11:17.260 --> 00:11:20.260]  全部一筆勾銷
[00:11:20.260 --> 00:11:23.260]  你要紀念從埃及圍爐之家出來
[00:11:23.260 --> 00:11:24.260]  這一天
[00:11:24.260 --> 00:11:27.260]  你以前是圍爐之家
[00:11:27.260 --> 00:11:28.260]  是沒有自由的
[00:11:28.260 --> 00:11:30.260]  法老叫你死
[00:11:30.260 --> 00:11:31.260]  你就要死
[00:11:31.260 --> 00:11:33.260]  法老叫你沒得吃
[00:11:33.260 --> 00:11:34.260]  你就沒得吃
[00:11:34.260 --> 00:11:36.260]  法老叫你受苦
[00:11:36.260 --> 00:11:37.260]  你就要受苦
[00:11:37.260 --> 00:11:39.260]  是因為這樣的緣故
[00:11:39.260 --> 00:11:40.260]  你要記得
[00:11:40.260 --> 00:11:43.260]  你他們從當中出來了
[00:11:43.260 --> 00:11:45.260]  不再在他們那裡
[00:11:45.260 --> 00:11:48.260]  然後我親手將你們從這個地領出來
[00:11:48.260 --> 00:11:49.260]  有烤的餅
[00:11:49.260 --> 00:11:51.260]  全部都不要吃
[00:11:51.260 --> 00:11:52.260]  紀念的是什麼
[00:11:52.260 --> 00:11:53.260]  紀念的
[00:11:53.260 --> 00:11:55.260]  就是從今以後
[00:11:55.260 --> 00:11:57.260]  要和那些的烤
[00:11:57.260 --> 00:11:59.260]  和那些的罪
[00:11:59.260 --> 00:12:01.260]  一筆勾銷
[00:12:01.260 --> 00:12:03.260]  一刀兩斷
[00:12:03.260 --> 00:12:05.260]  神一筆勾銷了
[00:12:05.260 --> 00:12:08.260]  你就要將它一刀兩斷
[00:12:08.260 --> 00:12:11.260]  有膠的餅不要吃
[00:12:11.260 --> 00:12:12.260]  然後將來
[00:12:12.260 --> 00:12:16.260]  又說領你們進加南地黑人、阿摩利人、希美人
[00:12:16.260 --> 00:12:18.260]  耶布斯人之地
[00:12:18.260 --> 00:12:21.260]  就是祂向你的祖宗起誓
[00:12:21.260 --> 00:12:24.260]  應許給你的那個流奶與蜜之地
[00:12:24.260 --> 00:12:25.260]  到那個時候
[00:12:25.260 --> 00:12:30.260]  你要在那塊地來受這個劫
[00:12:30.260 --> 00:12:32.260]  神不單止
[00:12:32.260 --> 00:12:34.260]  要祂在過程裡面
[00:12:34.260 --> 00:12:37.260]  你怎樣去享受一個平安
[00:12:37.260 --> 00:12:40.260]  有盼望、喜樂呢
[00:12:40.260 --> 00:12:43.260]  多去想想你有的東西
[00:12:43.260 --> 00:12:46.260]  少去想想你沒有的東西
[00:12:46.260 --> 00:12:48.260]  去感恩
[00:12:48.260 --> 00:12:51.260]  多去想想你得到的東西
[00:12:51.260 --> 00:12:54.260]  少去想想你失去了的東西
[00:12:54.260 --> 00:12:56.260]  你就會開心
[00:12:56.260 --> 00:12:59.260]  多去想想永恆的東西
[00:12:59.260 --> 00:13:02.260]  少去想想短暫的東西
[00:13:02.260 --> 00:13:04.260]  你會開心一點
[00:13:04.260 --> 00:13:06.260]  神就是透過舊約的時候
[00:13:06.260 --> 00:13:09.260]  將這個流奶與蜜之地
[00:13:09.260 --> 00:13:11.260]  這個最終的目的
[00:13:11.260 --> 00:13:14.260]  繼續不斷提醒他們
[00:13:14.260 --> 00:13:16.260]  然後第六節
[00:13:16.260 --> 00:13:17.260]  他就告訴他們
[00:13:17.260 --> 00:13:19.260]  你們要吃無教餅
[00:13:19.260 --> 00:13:20.260]  到第七天
[00:13:20.260 --> 00:13:22.260]  你要向耶和華守節
[00:13:22.260 --> 00:13:24.260]  要吃無教餅
[00:13:24.260 --> 00:13:25.260]  然後當那一天
[00:13:25.260 --> 00:13:28.260]  你要告訴你的兒女
[00:13:28.260 --> 00:13:32.260]  耶和華在我出埃及的時候
[00:13:32.260 --> 00:13:37.260]  為我們所行一切的事
[00:13:37.260 --> 00:13:39.260]  祂要他們記得
[00:13:39.260 --> 00:13:41.260]  耶和華在你們身上
[00:13:41.260 --> 00:13:42.260]  所做一切的事
[00:13:42.260 --> 00:13:44.260]  你怎樣可以記得呢
[00:13:44.260 --> 00:13:47.260]  就是要在多眼的地方
[00:13:47.260 --> 00:13:49.260]  在多眼的地方
[00:13:49.260 --> 00:13:51.260]  你要繼續不斷提醒你自己
[00:13:51.260 --> 00:13:53.260]  所以因為這樣的緣故
[00:13:53.260 --> 00:13:54.260]  各位領事會
[00:13:54.260 --> 00:13:56.260]  其實這個對我們有一個
[00:13:56.260 --> 00:13:57.260]  很大的幫助
[00:13:57.260 --> 00:13:59.260]  我們今天怎樣才能記得
[00:13:59.260 --> 00:14:01.260]  那些我們的經歷
[00:14:01.260 --> 00:14:03.260]  記得我們在神的裡面
[00:14:03.260 --> 00:14:04.260]  那些不應得的
[00:14:04.260 --> 00:14:06.260]  竟然給了我們
[00:14:06.260 --> 00:14:08.260]  記得祂的恩典
[00:14:08.260 --> 00:14:11.260]  要在多眼的地方提醒自己
[00:14:11.260 --> 00:14:13.260]  這些多眼的地方
[00:14:13.260 --> 00:14:15.260]  在你的手上作為記號
[00:14:15.260 --> 00:14:17.260]  是你自己看到
[00:14:17.260 --> 00:14:18.260]  你一定看到的
[00:14:18.260 --> 00:14:20.260]  在手上作為記號
[00:14:20.260 --> 00:14:22.260]  在額上作為紀念
[00:14:22.260 --> 00:14:23.260]  是提醒別人
[00:14:23.260 --> 00:14:25.260]  是別人看一看你的額
[00:14:25.260 --> 00:14:26.260]  立刻看到
[00:14:26.260 --> 00:14:27.260]  換句話來說
[00:14:27.260 --> 00:14:29.260]  你要讓別人知道
[00:14:29.260 --> 00:14:31.260]  你要提醒你自己
[00:14:31.260 --> 00:14:33.260]  然後洗耶和華的律法
[00:14:33.260 --> 00:14:34.260]  在這個口中
[00:14:34.260 --> 00:14:36.260]  從用大能的手
[00:14:36.260 --> 00:14:38.260]  將你們從埃及地領出來
[00:14:38.260 --> 00:14:40.260]  你們每年要按日
[00:14:40.260 --> 00:14:42.260]  這樣做
[00:14:42.260 --> 00:14:44.260]  是因為這樣的緣故
[00:14:44.260 --> 00:14:47.260]  你怎樣可以不會忘記呢
[00:14:47.260 --> 00:14:49.260]  守節
[00:14:49.260 --> 00:14:50.260]  每年都要
[00:14:50.260 --> 00:14:52.260]  然後在守節裡面
[00:14:52.260 --> 00:14:53.260]  你吃的東西
[00:14:53.260 --> 00:14:56.260]  提醒你自己
[00:14:56.260 --> 00:14:58.260]  因為很多時候
[00:14:58.260 --> 00:14:59.260]  你吃到那樣東西
[00:14:59.260 --> 00:15:01.260]  你就會記得是甚麼事
[00:15:01.260 --> 00:15:03.260]  舉一個例子
[00:15:03.260 --> 00:15:05.260]  六月的時候
[00:15:05.260 --> 00:15:07.260]  吃粽
[00:15:07.260 --> 00:15:09.260]  吃粽要來做甚麼
[00:15:09.260 --> 00:15:11.260]  紀念甚麼
[00:15:11.260 --> 00:15:13.260]  紀念屈原
[00:15:13.260 --> 00:15:15.260]  屈原是紀念他甚麼
[00:15:15.260 --> 00:15:17.260]  是紀念他愛國
[00:15:17.260 --> 00:15:19.260]  投江自盡
[00:15:19.260 --> 00:15:21.260]  其實就是為了為國
[00:15:21.260 --> 00:15:23.260]  告訴世人
[00:15:23.260 --> 00:15:24.260]  我們的國家
[00:15:24.260 --> 00:15:25.260]  這種的需要
[00:15:25.260 --> 00:15:27.260]  其實這個對你對我
[00:15:27.260 --> 00:15:29.260]  今天是毫無關係的
[00:15:29.260 --> 00:15:30.260]  是不是
[00:15:30.260 --> 00:15:32.260]  但是他都提醒這些東西
[00:15:32.260 --> 00:15:34.260]  油炸鬼
[00:15:34.260 --> 00:15:36.260]  大家知不知道
[00:15:36.260 --> 00:15:38.260]  油炸鬼是用來紀念甚麼的
[00:15:38.260 --> 00:15:40.260]  秦檜
[00:15:40.260 --> 00:15:42.260]  要炸到
[00:15:42.260 --> 00:15:44.260]  要給人吃的
[00:15:44.260 --> 00:15:45.260]  這個也是甚麼
[00:15:45.260 --> 00:15:46.260]  又可以提醒一下愛國
[00:15:46.260 --> 00:15:48.260]  就是這個出賣國家
[00:15:48.260 --> 00:15:50.260]  甚至連最大的忠臣
[00:15:50.260 --> 00:15:52.260]  都要害死
[00:15:52.260 --> 00:15:54.260]  就是岳飛
[00:15:54.260 --> 00:15:55.260]  所以因為這樣的緣故
[00:15:55.260 --> 00:15:56.260]  要炸了他
[00:15:56.260 --> 00:15:57.260]  要記得
[00:15:57.260 --> 00:15:59.260]  不要做他這樣的事
[00:15:59.260 --> 00:16:01.260]  另一方面
[00:16:01.260 --> 00:16:03.260]  吃的時候要告訴自己的子女
[00:16:03.260 --> 00:16:05.260]  說在我們身上做過的事
[00:16:05.260 --> 00:16:07.260]  然後用盡方法
[00:16:07.260 --> 00:16:09.260]  提醒我們自己
[00:16:09.260 --> 00:16:11.260]  如果是這樣的時間
[00:16:11.260 --> 00:16:13.260]  你會經常繼續不斷
[00:16:13.260 --> 00:16:15.260]  你有盼望
[00:16:15.260 --> 00:16:17.260]  這麼大的事
[00:16:17.260 --> 00:16:19.260]  這麼不可能的事
[00:16:19.260 --> 00:16:21.260]  他都做到了
[00:16:21.260 --> 00:16:23.260]  還有甚麼
[00:16:23.260 --> 00:16:25.260]  不可以做到呢
[00:16:25.260 --> 00:16:27.260]  是這樣的時候
[00:16:27.260 --> 00:16:29.260]  你就會有信心
[00:16:29.260 --> 00:16:31.260]  你如果想要加給我力量
[00:16:31.260 --> 00:16:33.260]  我凡事都能夠做
[00:16:33.260 --> 00:16:35.260]  這個對我自己本身來說
[00:16:35.260 --> 00:16:37.260]  對我女兒最近的經歷
[00:16:37.260 --> 00:16:39.260]  印象深刻
[00:16:39.260 --> 00:16:41.260]  是不可能的事
