
[00:00:00.000 --> 00:00:07.340]  今天會和大家思考的聖經就是獻耳札這個事件
[00:14:33.040 --> 00:14:35.440]  這個就是今天我們要去思考的
[00:14:35.440 --> 00:14:37.440]  第一個重要的分題
[00:14:37.440 --> 00:14:39.040]  試驗
[00:14:39.040 --> 00:14:42.640]  《聖經》就說神就要試驗阿伯拉罕
[00:14:42.640 --> 00:14:44.840]  原來在《聖經》裡面特別說什麼呢
[00:14:44.840 --> 00:14:48.140]  當在原來的文字裡面是說到
[00:14:48.140 --> 00:14:49.640]  這個神
[00:14:49.640 --> 00:14:51.340]  還有他
[00:14:51.340 --> 00:14:52.540]  就是說神這個他
[00:14:52.540 --> 00:14:55.440]  就是說在《聖經》裡面原來的文字裡面
[00:14:55.440 --> 00:14:57.840]  是說了兩次神
[00:14:57.840 --> 00:14:58.840]  是神
[00:14:58.840 --> 00:15:01.340]  是神要試驗阿伯拉罕
[00:15:01.340 --> 00:15:05.840]  當一個人這樣說話代表什麼意思
[00:15:05.840 --> 00:15:07.440]  很想強調
[00:15:07.440 --> 00:15:12.240]  這次這件事並不是偶然發生
[00:15:12.240 --> 00:15:16.240]  是有上帝的心意在這件事發生
[00:15:16.240 --> 00:15:19.040]  有上帝的心意讓這件事成為一個
[00:15:19.040 --> 00:15:22.640]  要帶給這個家庭的試驗
[00:15:22.640 --> 00:15:25.040]  並不是偶然發生一些不幸的事件
[00:15:25.040 --> 00:15:27.440]  而是上帝有計劃有旨意
[00:15:27.440 --> 00:15:30.440]  有一個目標要去發生
[00:15:30.440 --> 00:15:33.440]  所以神就要試驗阿伯拉罕
[00:15:33.440 --> 00:15:35.840]  怎樣去理解試驗呢
[00:15:35.840 --> 00:15:37.840]  在哥倫多前書十章十三節
[00:15:37.840 --> 00:15:39.240]  就很清楚地說
[00:15:39.240 --> 00:15:42.840]  試驗或者在哥倫多前書裡面譯為試探
[00:15:42.840 --> 00:15:45.840]  其實這裡是從神而來的一個試驗
[00:15:45.840 --> 00:15:47.440]  它是什麼意思呢
[00:15:47.440 --> 00:15:49.640]  它說你們所遇見的試探
[00:15:49.640 --> 00:15:52.040]  無非是人所能受的
[00:15:52.040 --> 00:15:53.640]  神是信實的
[00:15:53.640 --> 00:15:55.640]  必不叫你們受試探
[00:15:55.640 --> 00:15:57.040]  過於所能受的
[00:15:57.040 --> 00:15:58.640]  所受的試探
[00:15:58.640 --> 00:16:00.640]  在受試探的時候
[00:16:00.640 --> 00:16:02.840]  總要給你們開一條出路
[00:16:02.840 --> 00:16:07.440]  既然你們能忍受得住
[00:16:07.440 --> 00:16:08.640]  頂姐妹這裡說
[00:16:08.640 --> 00:16:10.640]  神就要給一個終極的考試
[00:16:10.640 --> 00:16:13.440]  一個最後的試驗給阿伯拉罕的時候
[00:16:13.440 --> 00:16:19.040]  是祂定義要為他一生裡面做一個評估
[00:16:19.040 --> 00:16:21.840]  留意這個情況就是
[00:16:21.840 --> 00:16:26.640]  學校裡面老師要給考試學生的時候
[00:16:26.640 --> 00:16:30.640]  是為了什麼心態而給考試呢
[00:16:30.640 --> 00:16:32.840]  老師是否要弄死學生
[00:16:32.840 --> 00:16:36.040]  證明你失敗
[00:16:36.040 --> 00:16:39.440]  我都說我教書是教到你們失敗的
[00:16:39.440 --> 00:16:41.640]  你們失敗就是證明我成功
[00:16:41.640 --> 00:16:42.640]  我成功令你們失敗
[00:16:42.640 --> 00:16:44.840]  是否這樣想的呢 老師
[00:16:44.840 --> 00:16:46.440]  不會的
[00:16:46.440 --> 00:16:48.240]  老師就是給你一些考試
[00:16:48.240 --> 00:16:50.240]  證明了他教你這麼久的東西
[00:16:50.240 --> 00:16:52.040]  你懂了
[00:16:52.040 --> 00:16:55.840]  你可以離開這個木人行了
[00:16:55.840 --> 00:16:58.040]  是這樣想的
[00:16:58.040 --> 00:16:59.840]  所以上帝給試探人
[00:16:59.840 --> 00:17:02.040]  都是給一個考試人
[00:17:02.040 --> 00:17:04.040]  都是要人見得到他
[00:17:04.040 --> 00:17:07.440]  能夠過上帝要給他過的一個關口
[00:17:07.440 --> 00:17:09.240]  並不是要他搞不定
[00:17:09.240 --> 00:17:11.640]  所以試探這裡很清楚說
[00:17:11.640 --> 00:17:15.240]  必不叫你們受試探過於所能受的
[00:17:15.240 --> 00:17:17.240]  不會要你受不了
[00:17:17.240 --> 00:17:19.440]  不過你要經歷你要忍受
[00:17:19.440 --> 00:17:22.640]  你就見到那條出路就擺在你面前
[00:17:22.640 --> 00:17:23.840]  頂姐妹我們要弄清楚
[00:17:23.840 --> 00:17:28.440]  上帝給試探或者叫試驗我們的時候
[00:17:28.440 --> 00:17:32.240]  並不是要對你人生做一個大整蠱
[00:17:32.240 --> 00:17:35.640]  我們不要誤解了上帝有時候有些不好的事
[00:17:35.640 --> 00:17:38.640]  如果你又知道真是上帝的試驗的話
[00:17:38.640 --> 00:17:41.040]  你就知道你一定過得到
[00:17:41.040 --> 00:17:44.440]  我們不用去投訴抱怨上帝為什麼會這樣
