
[00:00:00.000 --> 00:00:02.880]  今日的講道會繼續來和弟兄姊妹
[00:01:27.440 --> 00:01:33.120]  就必將患難報應那加患難給你們的人
[00:01:33.120 --> 00:01:36.480]  也必使你們這受患難的人
[00:01:36.480 --> 00:01:39.440]  與我們同得平安
[00:01:39.440 --> 00:01:43.760]  那時主耶穌和他有能力的天使
[00:01:43.760 --> 00:01:47.720]  從天上在火焰中顯現
[00:01:47.720 --> 00:01:50.600]  要報應那不認識神
[00:01:50.600 --> 00:01:55.200]  和那不聽從我主耶穌福音的人
[00:01:55.200 --> 00:01:57.320]  他們要受刑罰
[00:01:57.320 --> 00:01:59.640]  就是永遠沉淪
[00:01:59.640 --> 00:02:04.360]  離開主的面和他權能的榮光
[00:02:04.360 --> 00:02:06.360]  這正是主降臨
[00:02:06.360 --> 00:02:10.640]  要在他聖徒的身上得榮耀
[00:02:10.640 --> 00:02:13.720]  又在一切信的人身上
[00:02:13.720 --> 00:02:17.000]  顯為希奇的那日子
[00:02:17.000 --> 00:02:19.920]  我們對你們作的見證
[00:02:19.920 --> 00:02:22.160]  你們也信了
[00:02:22.160 --> 00:02:26.080]  因此我們常為你們禱告
[00:02:26.080 --> 00:02:31.160]  願我們的神看你們配得過所夢的照
[00:02:31.160 --> 00:02:36.600]  又用大能成就你們一切所羨慕的良善
[00:02:36.600 --> 00:02:40.800]  和一切因信心所做的功夫
[00:02:40.800 --> 00:02:42.880]  叫我們主耶穌的名
[00:02:42.880 --> 00:02:46.080]  在你們身上得榮耀
[00:02:46.080 --> 00:02:49.920]  你們也在他身上得榮耀
[00:02:49.920 --> 00:02:52.240]  都照著我們的神
[00:02:52.240 --> 00:02:56.200]  定主耶穌基督的印
[00:03:19.920 --> 00:03:21.920]  (主席) 各位香港代表的運動員
[00:03:21.920 --> 00:03:25.440]  我們看到他們有好的成績
[00:03:25.440 --> 00:03:27.440]  無論拿不拿到獎牌
[00:03:27.440 --> 00:03:29.440]  我相信他們都盡了他們的力量
[00:03:29.440 --> 00:03:32.920]  我們關心一下運動員的狀況如何
[00:03:32.920 --> 00:03:36.920]  如果有獎牌我們當然會開心
[00:03:36.920 --> 00:03:38.920]  但至少我們看他們的比賽
[00:03:38.920 --> 00:03:40.920]  我們都會為他們加油
[00:03:40.920 --> 00:03:42.920]  這也是我們關心的
[00:03:42.920 --> 00:03:44.920]  但如果再看多一點的時候
[00:03:44.920 --> 00:03:46.920]  我想問一下大家知不知道運動員
[00:03:46.920 --> 00:03:49.920]  在奧運的時候
[00:03:49.920 --> 00:03:54.920]  可能也是關心一下他們代表的國家地區
[00:03:54.920 --> 00:03:57.920]  我想他們也很想為國爭光
[00:03:57.920 --> 00:04:01.920]  可能他們更加想不只是為國家的榮耀
[00:04:01.920 --> 00:04:07.920]  可能自己也很想個人也有光榮登上頒獎台
[00:04:07.920 --> 00:04:10.920]  但我想其中一樣運動員關心的是什麼呢?
[00:04:10.920 --> 00:04:13.920]  不知道大家有沒有留意到奧運有一個口號
[00:04:13.920 --> 00:04:16.920]  叫做奧運精神
[00:04:16.920 --> 00:04:18.920]  大家知不知道是什麼呢?
[00:04:18.920 --> 00:04:20.920]  給大家看一下
[00:04:20.920 --> 00:04:22.920]  它鼓勵在運動比賽的時候
[00:04:22.920 --> 00:04:24.920]  對運動員可以更快
[00:04:24.920 --> 00:04:26.920]  然後還有什麼呢?
[00:04:26.920 --> 00:04:28.920]  更高
[00:04:28.920 --> 00:04:30.920]  然後呢?
[00:04:30.920 --> 00:04:32.920]  更強
[00:04:32.920 --> 00:04:34.920]  我不知道你們有沒有留意
[00:04:34.920 --> 00:04:37.920]  其實這是他們在奧運的一個精神也好
[00:04:37.920 --> 00:04:39.920]  口號也好
[00:04:39.920 --> 00:04:41.920]  當然我想這個不只是給運動員
[00:04:41.920 --> 00:04:43.920]  其實可以給我們每一個人
[00:04:43.920 --> 00:04:46.920]  作為我們在人生的路上
[00:04:46.920 --> 00:04:52.920]  我們也可以有這些為自己定一些更進一步的目標
[00:04:52.920 --> 00:04:55.920]  所以我想這是其中運動員也會關心的
[00:04:55.920 --> 00:04:57.920]  有時候真的不是在乎拿不拿到獎牌
[00:04:57.920 --> 00:04:59.920]  是可以再突破自己
[00:04:59.920 --> 00:05:01.920]  或者再更進一步
[00:05:01.920 --> 00:05:04.920]  讓自己可以在當中去經歷
[00:05:04.920 --> 00:05:07.920]  這個也是有時候我們聽到運動員的分享
[00:05:07.920 --> 00:05:09.920]  但最近我想看奧運
[00:05:09.920 --> 00:05:12.920]  其中一個我覺得我會留意多一點
[00:05:12.920 --> 00:05:14.920]  運動員關心什麼
[00:05:14.920 --> 00:05:16.920]  其實最重要的其中一樣是什麼呢?
[00:05:16.920 --> 00:05:18.920]  今年可能我們會多聽一下
[00:05:18.920 --> 00:05:20.920]  一個心的影響
[00:05:20.920 --> 00:05:22.920]  運動員關心
[00:05:22.920 --> 00:05:24.920]  特別是我想是講到心
[00:05:24.920 --> 00:05:26.920]  心在哪裡呢?
[00:05:26.920 --> 00:05:28.920]  其實都是一個我們
[00:05:28.920 --> 00:05:29.920]  不只是運動員
[00:05:29.920 --> 00:05:31.920]  我們每一個人都可以有時候去問一下自己
[00:05:31.920 --> 00:05:33.920]  這個心其實在最近
[00:05:33.920 --> 00:05:36.920]  這個今屆的運動比賽當中
[00:05:36.920 --> 00:05:37.920]  有不同的狀況
[00:05:37.920 --> 00:05:39.920]  有些人
[00:05:39.920 --> 00:05:41.920]  我們都有留意
[00:05:41.920 --> 00:05:45.920]  有些運動員因為心理的因素而退賽
[00:05:45.920 --> 00:05:47.920]  不再參與
[00:05:47.920 --> 00:05:50.920]  他的其中一個和傳媒交代
[00:05:50.920 --> 00:05:53.920]  就是因為心理的一個因素
[00:05:53.920 --> 00:05:56.920]  另外大家不知道有沒有留意
[00:05:56.920 --> 00:05:58.920]  我們代表的運動員
[00:05:58.920 --> 00:06:01.920]  拿到銀牌的何思培
[00:06:01.920 --> 00:06:03.920]  其中訪問當中一些
[00:06:03.920 --> 00:06:05.920]  他自己的分享
[00:06:05.920 --> 00:06:08.920]  大家知不知道何思培去讀書的時候
[00:06:08.920 --> 00:06:10.920]  讀什麼科的大學
[00:06:10.920 --> 00:06:12.920]  心理學
[00:06:12.920 --> 00:06:13.920]  有些人都知道
[00:06:13.920 --> 00:06:15.920]  他有些分享我覺得挺有意思
[00:06:15.920 --> 00:06:17.920]  他就說到
[00:06:17.920 --> 00:06:22.920]  他自己在參與奧運之前的訓練
[00:06:22.920 --> 00:06:24.920]  他說訓練當中
[00:06:24.920 --> 00:06:26.920]  一個運動員覺得最重要訓練的時候
[00:06:26.920 --> 00:06:30.920]  80%著重在體能
[00:06:30.920 --> 00:06:35.920]  而20%著重在心理質素
[00:06:35.920 --> 00:06:37.920]  去做一個訓練和準備
[00:06:37.920 --> 00:06:40.920]  但他說到比賽的時候
[00:06:40.920 --> 00:06:41.920]  又有不同的
[00:06:41.920 --> 00:06:43.920]  一個訓練期間和一個比賽期間
[00:06:43.920 --> 00:06:44.920]  是兩樣不同的東西
[00:06:44.920 --> 00:06:47.920]  訓練是80%體能
[00:06:47.920 --> 00:06:49.920]  20%心理
[00:06:49.920 --> 00:06:51.920]  到比賽的時候是什麼
[00:06:51.920 --> 00:06:53.920]  80%是心理
[00:06:53.920 --> 00:06:56.920]  20%是體能
[00:06:56.920 --> 00:06:59.920]  這個是何思培他自己的經歷
[00:06:59.920 --> 00:07:01.920]  所以他會覺得
[00:07:01.920 --> 00:07:04.920]  所以這個都讓我們看見
[00:07:04.920 --> 00:07:06.920]  原來一個運動員的關心
[00:07:06.920 --> 00:07:08.920]  運動員的心理狀態
[00:07:08.920 --> 00:07:11.920]  都很影響他的比賽
[00:07:11.920 --> 00:07:13.920]  我想作為一個基督徒
[00:07:13.920 --> 00:07:15.920]  我想藉此提醒
[00:07:15.920 --> 00:07:16.920]  今天在奧運日子
[00:07:16.920 --> 00:07:20.920]  運動員的心理或關心是什麼
[00:07:20.920 --> 00:07:21.920]  同樣我們在艱難
[00:07:21.920 --> 00:07:23.920]  如果真是艱難當中的時候
[00:07:23.920 --> 00:07:25.920]  我們關心什麼
[00:07:25.920 --> 00:07:26.920]  而這個心是在說什麼呢
[00:07:26.920 --> 00:07:28.920]  保羅在哲學家前後書
[00:07:28.920 --> 00:07:30.920]  其實是提醒弟兄姊妹
[00:07:30.920 --> 00:07:35.920]  我們的心靈要關心什麼
[00:07:35.920 --> 00:07:37.920]  特別如果我們真是艱難的時候
[00:07:37.920 --> 00:07:40.920]  我們到底是一個怎樣心靈的狀態
[00:07:40.920 --> 00:07:43.920]  我心裡面在想什麼
[00:07:43.920 --> 00:07:48.920]  我自己的心靈是承載什麼
[00:07:48.920 --> 00:07:50.920]  我的心對準什麼
[00:07:50.920 --> 00:07:53.920]  所以今天在艱難的日子
[00:07:53.920 --> 00:07:54.920]  你關心什麼
[00:07:54.920 --> 00:07:56.920]  其實是提醒你和我
[00:07:56.920 --> 00:07:59.920]  我們的心靈的關注
[00:07:59.920 --> 00:08:01.920]  我們的心靈有沒有對準
[00:08:01.920 --> 00:08:05.920]  在一個正確的方向上
[00:08:05.920 --> 00:08:08.920]  保羅被信徒在心靈的提醒和鼓勵
[00:08:08.920 --> 00:08:10.920]  就是提醒我們
[00:08:10.920 --> 00:08:11.920]  當縱然艱難
[00:08:11.920 --> 00:08:13.920]  甚至可能任何的情況裡面
[00:08:13.920 --> 00:08:15.920]  其實我們應該對準神
[00:08:15.920 --> 00:08:17.920]  我們的心靈
[00:08:17.920 --> 00:08:21.920]  我們的心應該是關注在神的公義
[00:08:21.920 --> 00:08:23.920]  是在神的榮耀
[00:08:23.920 --> 00:08:26.920]  更加是在神的能力裡面
[00:08:26.920 --> 00:08:31.920]  這個就是我們應該對準的方向
[00:08:31.920 --> 00:08:34.920]  艱難的日子其實可以帶來
[00:08:34.920 --> 00:08:35.920]  我們的心靈
[00:08:35.920 --> 00:08:36.920]  我們的信仰
[00:08:36.920 --> 00:08:39.920]  以致我們的生命的反思
[00:08:39.920 --> 00:08:40.920]  我不知道大家在過去
[00:08:40.920 --> 00:08:42.920]  特別在疫情底下
[00:08:42.920 --> 00:08:43.920]  這一年多
[00:08:43.920 --> 00:08:46.920]  你會怎樣去有機會
[00:08:46.920 --> 00:08:47.920]  有空間有時間
[00:08:47.920 --> 00:08:49.920]  反思一下你的生命
[00:08:49.920 --> 00:08:50.920]  你的生活
[00:08:50.920 --> 00:08:52.920]  以致你的心靈信仰呢
[00:08:52.920 --> 00:08:55.920]  我覺得疫情其實是一個
[00:08:55.920 --> 00:08:58.920]  很好讓人在這方面的反思
[00:08:58.920 --> 00:09:03.920]  以致我們將來面對任何的一種難處
[00:09:03.920 --> 00:09:05.920]  以致好像貼薩尼加教會
[00:09:05.920 --> 00:09:07.920]  面對患難的時候
[00:09:07.920 --> 00:09:10.920]  我們能夠對準向著神
[00:09:10.920 --> 00:09:12.920]  貼薩尼加後書一章五到八節
[00:09:12.920 --> 00:09:14.920]  剛才我們讀到這一段經文
[00:09:14.920 --> 00:09:16.920]  它一個開始的時候
[00:09:16.920 --> 00:09:18.920]  就是提醒我們神的公義
[00:09:18.920 --> 00:09:19.920]  在患難當中
[00:09:19.920 --> 00:09:23.920]  人有時候真的會比較容易想起神
[00:09:23.920 --> 00:09:26.920]  也同樣和神的公義
[00:09:26.920 --> 00:09:28.920]  就會拉上一些關係
[00:09:28.920 --> 00:09:32.920]  我不知道你在你經歷的一些苦難當中
[00:09:32.920 --> 00:09:35.920]  或者你曾經遭遇一些很不開心
[00:09:35.920 --> 00:09:37.920]  或者曾經有人針對你
[00:09:37.920 --> 00:09:39.920]  或者你可能被攻擊
[00:09:39.920 --> 00:09:40.920]  或者你覺得你自己
[00:09:40.920 --> 00:09:43.920]  是被一些人冤枉誣蔑
[00:09:43.920 --> 00:09:45.920]  你面對一些惡人的時候
[00:09:45.920 --> 00:09:48.920]  你會怎樣去回應
[00:09:48.920 --> 00:09:50.920]  或者你自己心裡是怎樣想呢
[00:09:50.920 --> 00:09:51.920]  會不會你覺得
[00:09:51.920 --> 00:09:52.920]  當你在患難當中
[00:09:52.920 --> 00:09:53.920]  你會問神
[00:09:53.920 --> 00:09:57.920]  「神啊,你有沒有看見我受這個苦呢?」
[00:09:57.920 --> 00:10:00.920]  甚至可能當你真的覺得自己
[00:10:00.920 --> 00:10:02.920]  是被受冤屈的時候
[00:10:02.920 --> 00:10:04.920]  是被惡人所攻擊的時候
[00:10:04.920 --> 00:10:06.920]  你會不會告訴神
[00:10:06.920 --> 00:10:07.920]  或者問神
[00:10:07.920 --> 00:10:09.920]  「神啊,到底何時會報應
[00:10:09.920 --> 00:10:11.920]  回到這些作惡的人身上?」
[00:10:11.920 --> 00:10:13.920]  我不知道大家會不會
[00:10:13.920 --> 00:10:15.920]  在這些狀況中有所經歷
[00:10:15.920 --> 00:10:17.920]  或者是你所認識的人
[00:10:17.920 --> 00:10:19.920]  都經歷過這些情況
[00:10:19.920 --> 00:10:23.920]  無論是《響席撒拉加號書》
[00:10:23.920 --> 00:10:24.920]  我們剛才所看的經文
[00:10:24.920 --> 00:10:26.920]  或者是《羅馬書》
[00:10:26.920 --> 00:10:29.920]  都幫助我們能夠更加明白
[00:10:29.920 --> 00:10:31.920]  神的公義
[00:10:31.920 --> 00:10:33.920]  我們最近落行聖言
[00:10:33.920 --> 00:10:35.920]  正正就是在看《羅馬書》
[00:10:35.920 --> 00:10:36.920]  我不知道弟兄姊妹
[00:10:36.920 --> 00:10:38.920]  你有沒有一起參與
[00:10:38.920 --> 00:10:40.920]  如果你可以的話
[00:10:40.920 --> 00:10:41.920]  你可以繼續去看
[00:10:41.920 --> 00:10:43.920]  如果你未有機會
[00:10:43.920 --> 00:10:44.920]  我鼓勵大家都可以回去
[00:10:44.920 --> 00:10:45.920]  試試看《羅馬書》
[00:10:45.920 --> 00:10:47.920]  稍後我會引用
[00:10:47.920 --> 00:10:49.920]  幾段《羅馬書》的經文
[00:10:49.920 --> 00:10:51.920]  都是提醒我們神的公義
[00:10:51.920 --> 00:10:52.920]  神的榮耀
[00:10:52.920 --> 00:10:54.920]  神的能力
[00:10:54.920 --> 00:10:56.920]  在神的公義裡面
[00:10:56.920 --> 00:10:58.920]  有時我們更加會想到
[00:10:58.920 --> 00:11:00.920]  如果有些人是作惡的
[00:11:00.920 --> 00:11:01.920]  對我不好的
[00:11:01.920 --> 00:11:02.920]  令我受苦的
[00:11:02.920 --> 00:11:04.920]  神的報應何時
[00:11:04.920 --> 00:11:06.920]  才去到這些人身上
[00:11:06.920 --> 00:11:08.920]  神啊,你快點報應
[00:11:08.920 --> 00:11:10.920]  為何時辰還未到呢?
[00:11:10.920 --> 00:11:11.920]  但反過來
[00:11:11.920 --> 00:11:13.920]  如果那個作惡的人是你
[00:11:13.920 --> 00:11:15.920]  可能你就會想
[00:11:15.920 --> 00:11:17.920]  神啊,最好不要這麼快
[00:11:17.920 --> 00:11:18.920]  有報應給我
[00:11:18.920 --> 00:11:19.920]  雖然自己知道錯
[00:11:19.920 --> 00:11:22.920]  但報應可能你都不想神給你
[00:11:22.920 --> 00:11:23.920]  但聖經告訴我們
[00:11:23.920 --> 00:11:25.920]  《羅馬書》二章提醒我們
[00:11:25.920 --> 00:11:28.920]  其實神知道我們每一個人
[00:11:28.920 --> 00:11:30.920]  所作所為
[00:11:30.920 --> 00:11:33.920]  神公義審判的日子
[00:11:33.920 --> 00:11:34.920]  必然來到
[00:11:34.920 --> 00:11:36.920]  祂一定會照我們每一個人
[00:11:36.920 --> 00:11:39.920]  自己的行為報應我們
[00:11:39.920 --> 00:11:41.920]  所以神公義審判日子
[00:11:41.920 --> 00:11:43.920]  必然來到
[00:11:43.920 --> 00:11:46.920]  只不過那個時間不是由我們去定
[00:11:46.920 --> 00:11:47.920]  時辰未到也好
[00:11:47.920 --> 00:11:50.920]  或時辰就快到也好
[00:11:50.920 --> 00:11:51.920]  都不是我們定
[00:11:51.920 --> 00:11:53.920]  是神所定的
[00:11:53.920 --> 00:11:55.920]  當然最終一個最大的日子
[00:11:55.920 --> 00:11:57.920]  就好像《貼沙尼加口書》一章十字講到
[00:11:57.920 --> 00:12:00.920]  主降臨的時候
[00:12:00.920 --> 00:12:02.920]  這個就是世界的末日
[00:12:02.920 --> 00:12:04.920]  主再回來
[00:12:04.920 --> 00:12:07.920]  神就會完全的彰顯
[00:12:07.920 --> 00:12:09.920]  去公義的審判
[00:12:09.920 --> 00:12:13.920]  這個日子是聖經很清楚告訴我們
[00:12:13.920 --> 00:12:17.920]  但是人不要亂猜什麼時候
[00:12:17.920 --> 00:12:18.920]  但是我們相信
[00:12:18.920 --> 00:12:19.920]  作為基督徒
[00:12:19.920 --> 00:12:20.920]  神的審判
[00:12:20.920 --> 00:12:21.920]  神公義的審判
[00:12:21.920 --> 00:12:23.920]  必然的臨到
[00:12:23.920 --> 00:12:25.920]  我們每一個人都要為我們的行為
[00:12:25.920 --> 00:12:27.920]  得到應得的報應
[00:12:27.920 --> 00:12:29.920]  所以在我們的受苦當中
[00:12:29.920 --> 00:12:31.920]  《羅馬書》提醒我們
[00:12:31.920 --> 00:12:34.920]  不需要為自己伸冤
[00:12:34.920 --> 00:12:36.920]  寧可退一步
[00:12:36.920 --> 00:12:39.920]  由我們公義的主
[00:12:39.920 --> 00:12:41.920]  公義的神來做審判
[00:12:41.920 --> 00:12:43.920]  神完全清楚知道
[00:12:43.920 --> 00:12:47.920]  誰是真正公義
[00:12:47.920 --> 00:12:49.920]  誰是假的公義
[00:12:49.920 --> 00:12:51.920]  所以我們要做的是什麼呢
[00:12:51.920 --> 00:12:54.920]  就是不要為惡所聖
[00:12:54.920 --> 00:12:57.920]  反而要以善成惡
[00:12:57.920 --> 00:13:00.920]  否則有時我們就會陷於一個
[00:13:00.920 --> 00:13:03.920]  假的公義裡面
[00:13:03.920 --> 00:13:04.920]  不要為惡所聖
[00:13:04.920 --> 00:13:07.920]  正正提醒我們無論環境是怎樣
[00:13:07.920 --> 00:13:09.920]  我們今天每一個基督徒要做的是什麼呢
[00:13:09.920 --> 00:13:11.920]  就是對準神
[00:13:11.920 --> 00:13:13.920]  特別在《貼撒尼加前後書》裡面
[00:13:13.920 --> 00:13:14.920]  提到一個很重要的事
[00:13:14.920 --> 00:13:18.920]  我們應該持守信愛忘
[00:13:18.920 --> 00:13:20.920]  如果大家還有印象
[00:13:20.920 --> 00:13:22.920]  在《貼撒尼加前後書》裡面
[00:13:22.920 --> 00:13:24.920]  至少有三段經文
[00:13:24.920 --> 00:13:26.920]  提醒弟兄姊妹
[00:13:26.920 --> 00:13:28.920]  提醒我們每一個基督徒
[00:13:28.920 --> 00:13:31.920]  我們都要持守信愛忘
[00:13:31.920 --> 00:13:33.920]  無論我們的環境如何
[00:13:33.920 --> 00:13:36.920]  我們最終要做的就是對準神
[00:13:36.920 --> 00:13:39.920]  這就是我們要以善成惡
[00:13:39.920 --> 00:13:41.920]  我們的善就是持守
[00:13:41.920 --> 00:13:44.920]  在基督裡面的信愛忘
[00:13:44.920 --> 00:13:46.920]  這三段經文大家可以回去
[00:13:46.920 --> 00:13:50.920]  再一次看貼前貼後的經文
[00:13:50.920 --> 00:13:53.920]  神審判的原則
[00:13:53.920 --> 00:13:55.920]  就是按著神的公義
[00:13:55.920 --> 00:13:57.920]  神審判的原則不是因為要
[00:13:57.920 --> 00:14:00.920]  一個叫做報復式的審判
[00:14:00.920 --> 00:14:03.920]  是神會按著祂的公義來審判
[00:14:03.920 --> 00:14:05.920]  雖然可能遲些
[00:14:05.920 --> 00:14:07.920]  有些人會經歷一些
[00:14:07.920 --> 00:14:09.920]  有人形容為報復式的消費
[00:14:09.920 --> 00:14:11.920]  我不知道會是怎樣
[00:14:11.920 --> 00:14:14.920]  但神一定不會是報復式來審判
[00:14:14.920 --> 00:14:16.920]  神是按祂的公義來審判
[00:14:16.920 --> 00:14:19.920]  神要讓祂的公義來彰顯
[00:14:19.920 --> 00:14:21.920]  只不過我們要謹慎
[00:14:21.920 --> 00:14:22.920]  我們要警醒
[00:14:22.920 --> 00:14:25.920]  不要自以為宜
[00:14:25.920 --> 00:14:27.920]  這個過程是這樣的
[00:14:27.920 --> 00:14:28.920]  有時候我們會覺得
[00:14:28.920 --> 00:14:30.920]  好像我做的事情
[00:14:30.920 --> 00:14:33.920]  是為了彰顯神的公義
[00:14:33.920 --> 00:14:35.920]  但有時候人自己都不知道
[00:14:35.920 --> 00:14:38.920]  原來他已經離開了神的公義
[00:14:38.920 --> 00:14:41.920]  漸漸變成用自己
[00:14:41.920 --> 00:14:45.920]  以為宜的方法或方式來做事
[00:14:45.920 --> 00:14:48.920]  以為為自己定了一個宜的標準
[00:14:48.920 --> 00:14:49.920]  所以這是一個
[00:14:49.920 --> 00:14:51.920]  很小心不要自以為宜
[00:14:51.920 --> 00:14:53.920]  我們要警醒
[00:14:53.920 --> 00:14:57.920]  保羅在《貼撒維加》前書2章15-16節說到
[00:14:57.920 --> 00:14:59.920]  有一群猶太人殺了耶穌
[00:14:59.920 --> 00:15:00.920]  殺了先知
[00:15:00.920 --> 00:15:03.920]  又把這些基督徒趕出去
[00:15:03.920 --> 00:15:05.920]  而且他們不讓他們傳讀
[00:15:05.920 --> 00:15:08.920]  大家知不知道他在說哪些猶太人?
[00:15:08.920 --> 00:15:11.920]  其實可能我們沒什麼特別
[00:15:11.920 --> 00:15:12.920]  但我想提醒大家
[00:15:12.920 --> 00:15:14.920]  當保羅這樣形容的時候
[00:15:14.920 --> 00:15:15.920]  在保羅寫的書信裡
[00:15:15.920 --> 00:15:17.920]  其實這段的形容
[00:15:17.920 --> 00:15:19.920]  反而令我想起
[00:15:19.920 --> 00:15:24.920]  其實這好像是我們讀《使徒行傳》的其中一個人
[00:15:24.920 --> 00:15:26.920]  但在成長班讀《使徒行傳》的時候
[00:15:26.920 --> 00:15:29.920]  可能已經讀過這個人
[00:15:29.920 --> 00:15:31.920]  大家知不知道是誰?
[00:15:31.920 --> 00:15:33.920]  其實是素羅曾經
[00:15:33.920 --> 00:15:35.920]  他自己未信耶穌的時候
[00:15:35.920 --> 00:15:37.920]  他正在做這些事
[00:15:37.920 --> 00:15:38.920]  其實這個正正的形容
[00:15:38.920 --> 00:15:39.920]  可以放在素羅
[00:15:39.920 --> 00:15:42.920]  在保羅未信耶穌之前
[00:15:42.920 --> 00:15:44.920]  是保羅自己也做過的
[00:15:44.920 --> 00:15:46.920]  如果大家繼續在成長班裡
[00:15:46.920 --> 00:15:48.920]  從《使徒行傳》裡可以了解更多
[00:15:48.920 --> 00:15:49.920]  但我想跟大家來看
[00:15:49.920 --> 00:15:51.920]  《菲律賓書》第3章
[00:15:51.920 --> 00:15:54.920]  這裡更加是保羅自己的一個見證
[00:15:54.920 --> 00:15:55.920]  他見證著什麼呢?
[00:15:55.920 --> 00:15:58.920]  他告訴這群教會的弟兄姊妹知道
[00:15:58.920 --> 00:16:02.920]  其實他自己曾經是自以為異
[00:16:02.920 --> 00:16:04.920]  保羅曾經以他自己的身份
[00:16:04.920 --> 00:16:06.920]  他的學歷來誇口
[00:16:06.920 --> 00:16:08.920]  他更加能夠覺得自己
[00:16:08.920 --> 00:16:11.920]  是為神做著很公義的事
[00:16:11.920 --> 00:16:14.920]  他是一個變成自以為異的人
[00:16:14.920 --> 00:16:16.920]  以致他有一段時間
[00:16:16.920 --> 00:16:18.920]  有一些錯誤的堅持
[00:16:18.920 --> 00:16:22.920]  去追捕、追殺信耶穌的人
[00:16:22.920 --> 00:16:27.920]  來消滅當時基督的教會
[00:16:27.920 --> 00:16:30.920]  他是自以為異
[00:16:30.920 --> 00:16:33.920]  但當他信主之後
[00:16:33.920 --> 00:16:35.920]  他認識耶穌
[00:16:35.920 --> 00:16:36.920]  他與主相遇
[00:16:36.920 --> 00:16:39.920]  他就知道不是用自己的異
[00:16:39.920 --> 00:16:40.920]  來行事
[00:16:40.920 --> 00:16:42.920]  他是要以耶穌基督
[00:16:42.920 --> 00:16:45.920]  以神的公義來行事
[00:16:45.920 --> 00:16:47.920]  來彰顯神的公義
[00:16:47.920 --> 00:16:50.920]  不是用人的異
[00:16:50.920 --> 00:16:51.920]  不是自以為異
[00:16:51.920 --> 00:16:54.920]  這個在我們艱難的日子
[00:16:54.920 --> 00:16:55.920]  我們要很小心
[00:16:55.920 --> 00:16:56.920]  不要以為在艱難的日子
[00:16:56.920 --> 00:16:59.920]  有時我們很想神的公義快點彰顯
[00:16:59.920 --> 00:17:00.920]  神的報應快點來
[00:17:00.920 --> 00:17:01.920]  為何還未來呢?
[00:17:01.920 --> 00:17:03.920]  以致我們將神的公義
[00:17:03.920 --> 00:17:05.920]  用了人的方法
[00:17:05.920 --> 00:17:07.920]  以致是自以為異
[00:17:07.920 --> 00:17:09.920]  來做了一些事情
[00:17:09.920 --> 00:17:12.920]  我們要堅守的是神的公義
[00:17:12.920 --> 00:17:15.920]  不是用人的異來代替了
[00:17:15.920 --> 00:17:19.920]  艱難的日子我們仍然要關心的
[00:17:19.920 --> 00:17:22.920]  我們要對準是神的榮耀
[00:17:22.920 --> 00:17:24.920]  接下來加號書提醒我們
[00:17:24.920 --> 00:17:26.920]  當主再來的日子
[00:17:26.920 --> 00:17:28.920]  是一個審判的日子
[00:17:28.920 --> 00:17:30.920]  而是一個榮耀的日子
[00:17:30.920 --> 00:17:32.920]  是神榮耀的彰顯
[00:17:32.920 --> 00:17:34.920]  但在這個過程裏
