
[00:00:00.000 --> 00:00:04.340]  在今天分享 我想起一套
[00:06:59.500 --> 00:07:00.500]  又去醫病
[00:07:00.500 --> 00:07:01.400]  很多人都覺得
[00:07:01.400 --> 00:07:02.700]  這個耶穌 你跟著他
[00:07:02.700 --> 00:07:05.300]  耶穌 你跟對人了
[00:07:05.300 --> 00:07:06.800]  但是突然之間
[00:07:06.800 --> 00:07:08.700]  好像發現此路不通
[00:07:08.700 --> 00:07:11.700]  一切好像要重新來過
[00:07:11.700 --> 00:07:13.000]  那一種感覺
[00:07:13.000 --> 00:07:14.400]  正如我一開始說
[00:07:14.400 --> 00:07:15.300]  各位弟兄姊妹
[00:07:15.300 --> 00:07:18.300]  如果你是彼得
[00:07:18.300 --> 00:07:22.700]  你會怎樣呢
[00:07:22.700 --> 00:07:24.900]  其實今天我們所讀的經文
[00:07:24.900 --> 00:07:28.100]  我們都看到彼得的心情
[00:07:28.100 --> 00:07:31.400]  在約翰福音20章
[00:07:31.400 --> 00:07:34.400]  已經說了彼得知道耶穌復活了
[00:07:34.400 --> 00:07:35.900]  而到今天所讀的經文
[00:07:35.900 --> 00:07:37.100]  在第六節
[00:07:37.100 --> 00:07:38.400]  我們再看看第六節
[00:07:38.400 --> 00:07:42.100]  耶穌教了他竹語之後
[00:07:42.100 --> 00:07:43.600]  在第七節這樣描述
[00:07:43.600 --> 00:07:45.800]  耶穌所愛的門徒對彼得說
[00:07:45.800 --> 00:07:46.800]  事主
[00:07:46.800 --> 00:07:48.800]  那時西門彼得赤著身子
[00:07:48.800 --> 00:07:50.900]  一聽見事主就速上外衣
[00:07:50.900 --> 00:07:52.100]  跳進海裡
[00:07:52.100 --> 00:07:52.900]  當然看的時候
[00:07:52.900 --> 00:07:53.600]  開始不太明白
[00:07:53.600 --> 00:07:54.700]  跳進海裡應該脫衣服
[00:07:54.700 --> 00:07:55.700]  為什麼要穿衣服
[00:07:55.700 --> 00:07:56.500]  不過不要緊
[00:07:56.500 --> 00:07:57.200]  因為那時候
[00:07:57.200 --> 00:07:59.200]  通常見一些尊重的人
[00:07:59.200 --> 00:08:00.300]  要穿上衣服
[00:08:00.300 --> 00:08:01.300]  所以他一跳進海裡
[00:08:01.300 --> 00:08:02.500]  就穿上衣服
[00:08:02.500 --> 00:08:03.300]  穿上衣服
[00:08:03.300 --> 00:08:05.500]  他知道是耶穌
[00:08:05.500 --> 00:08:06.600]  當然很興奮
[00:08:06.600 --> 00:08:09.100]  當然一開始知道是耶穌難掩興奮
[00:08:09.100 --> 00:08:10.600]  不過我們看下去就知道
[00:08:10.600 --> 00:08:12.300]  他越想越不妥
[00:08:12.300 --> 00:08:13.200]  為什麼呢
[00:08:13.200 --> 00:08:14.800]  因為可能
[00:08:14.800 --> 00:08:15.600]  你是彼得
[00:08:15.600 --> 00:08:16.600]  你猜
[00:08:16.600 --> 00:08:17.300]  你一聽到
[00:08:17.300 --> 00:08:18.100]  是耶穌
[00:08:18.100 --> 00:08:19.400]  你馬上跳進海裡
[00:08:19.400 --> 00:08:20.500]  就見到耶穌
[00:08:20.500 --> 00:08:22.100]  你猜你在游過去的時候
[00:08:22.100 --> 00:08:25.500]  你在想什麼呢
[00:08:25.500 --> 00:08:27.000]  如果我是彼得
[00:08:27.000 --> 00:08:29.300]  我就越游越不妥
[00:08:29.300 --> 00:08:30.400]  糟了
[00:08:30.400 --> 00:08:32.400]  一上岸見到耶穌
[00:08:32.400 --> 00:08:33.500]  耶穌就問我
[00:08:33.500 --> 00:08:37.100]  臭小子 都說你三次不認我
[00:08:37.100 --> 00:08:40.100]  你之前就沒說過我這麼大
[00:08:40.100 --> 00:08:41.800]  你跑到哪裡去了
[00:08:41.800 --> 00:08:43.000]  我想我都會
[00:08:43.000 --> 00:08:45.100]  游來游去都吃不到
[00:08:45.100 --> 00:08:47.600]  所以你發現之後
[00:08:47.600 --> 00:08:50.000]  整個過程
[00:08:50.000 --> 00:08:53.300]  其實彼得沒有說話
[00:08:53.300 --> 00:08:54.400]  整個過程
[00:08:54.400 --> 00:08:55.600]  吃完早餐之後
[00:08:55.600 --> 00:08:57.800]  彼得都沒有說話
[00:08:57.800 --> 00:08:59.400]  因為彼得知道
[00:08:59.400 --> 00:09:01.500]  他的心非常不妥
[00:09:01.500 --> 00:09:03.800]  各位弟兄姊妹
[00:09:03.800 --> 00:09:06.600]  我和你們代入彼得的處境
[00:09:06.600 --> 00:09:09.400]  我們有沒有些相似的地方呢
[00:09:09.400 --> 00:09:10.200]  其實很多時候
[00:09:10.200 --> 00:09:11.600]  可能我們都是
[00:09:11.600 --> 00:09:12.700]  出來工作
[00:09:12.700 --> 00:09:14.400]  我猜這裡很大部分的弟兄姊妹
[00:09:14.400 --> 00:09:15.800]  都是出來工作
[00:09:15.800 --> 00:09:18.800]  你想不想到你昨天做過些什麼
[00:09:18.800 --> 00:09:20.300]  想到你值得感恩
[00:09:20.300 --> 00:09:23.000]  我想不到我自己做過些什麼
[00:09:23.000 --> 00:09:25.000]  我由上午大概
[00:09:25.000 --> 00:09:26.600]  七點多開始工作
[00:09:26.600 --> 00:09:27.700]  因為上學比較早
[00:09:27.700 --> 00:09:28.700]  七點多開始工作
[00:09:28.700 --> 00:09:29.800]  做到昨晚
[00:09:29.800 --> 00:09:31.800]  昨晚好一點
[00:09:31.800 --> 00:09:34.200]  昨晚出去開會
[00:09:34.200 --> 00:09:34.900]  開完會之後
[00:09:34.900 --> 00:09:37.800]  大概都是七點多
[00:09:37.800 --> 00:09:40.100]  但你要想想我昨天做過些什麼
[00:09:40.100 --> 00:09:41.200]  我想不到
[00:09:41.200 --> 00:09:43.300]  因為一早上回去的時候
[00:09:43.300 --> 00:09:45.300]  有太多的工作
[00:09:45.300 --> 00:09:46.100]  堆積如山
[00:09:46.100 --> 00:09:49.600]  一路一路一路一路這樣做
[00:09:49.600 --> 00:09:53.000]  我喜歡拍照
[00:09:53.000 --> 00:09:55.100]  我在學校的電腦
[00:09:55.100 --> 00:09:56.100]  擺了一張
[00:09:56.100 --> 00:09:58.000]  我自己覺得拍得很漂亮的照片
[00:09:58.000 --> 00:09:59.600]  自己覺得漂亮就可以了
[00:09:59.600 --> 00:10:01.400]  對著
[00:10:01.400 --> 00:10:02.300]  但是
[00:10:02.300 --> 00:10:03.500]  現在我們電腦都知道
[00:10:03.500 --> 00:10:05.600]  我們電腦有很多貼紙的東西
[00:10:05.600 --> 00:10:07.900]  貼著今天要做的工作
[00:10:07.900 --> 00:10:10.100]  然後不同的項目
[00:10:10.100 --> 00:10:13.600]  步驟都寫在電腦的地方
[00:10:13.600 --> 00:10:16.100]  那個足以遮蓋一半的電腦
[00:10:16.100 --> 00:10:18.100]  我的螢幕是27吋
[00:10:18.100 --> 00:10:19.800]  是一個很大的螢幕
[00:10:19.800 --> 00:10:21.900]  一半是遮蓋的
[00:10:21.900 --> 00:10:23.600]  每天回去看著
[00:10:23.600 --> 00:10:26.400]  我們就被工作上拉著走
[00:10:26.400 --> 00:10:27.000]  各位
[00:10:27.000 --> 00:10:28.300]  生活的節奏
[00:10:28.300 --> 00:10:30.600]  不同人和不同事的要求
[00:10:30.600 --> 00:10:31.900]  拉著我們走
[00:10:31.900 --> 00:10:33.500]  有時候我們漸漸都覺得
[00:10:33.500 --> 00:10:35.100]  好像我們
[00:10:35.100 --> 00:10:38.300]  帶著我們要走一些路
[00:10:38.300 --> 00:10:40.000]  我們被我們的社會
[00:10:40.000 --> 00:10:41.100]  被教育
[00:10:41.100 --> 00:10:42.200]  被家庭
[00:10:42.200 --> 00:10:44.700]  賦予我們一個怎樣的人
[00:10:44.700 --> 00:10:45.500]  究竟
[00:10:45.500 --> 00:10:46.600]  各位兄弟姐妹
[00:10:46.600 --> 00:10:51.000]  本來的我們是怎樣的呢
[00:10:51.000 --> 00:10:53.500]  我們相信這個信仰的時候
[00:10:53.500 --> 00:10:55.600]  我們來到這個世界的時候
[00:10:55.600 --> 00:10:57.100]  我們
[00:10:57.100 --> 00:10:59.000]  有沒有一個目的
[00:10:59.000 --> 00:11:00.300]  有沒有一個方向
[00:11:00.300 --> 00:11:01.900]  我們是要完成的呢
[00:11:01.900 --> 00:11:03.500]  但可能我們就是被
[00:11:03.500 --> 00:11:05.100]  這個東西拉著走
[00:11:05.100 --> 00:11:06.500]  完全不知道
[00:11:06.500 --> 00:11:07.600]  我們走到哪裡
[00:11:07.600 --> 00:11:09.700]  就好像彼得的迷茫一樣
[00:11:09.700 --> 00:11:11.400]  最後他不知道怎麼辦
[00:11:11.400 --> 00:11:11.900]  沒有了
[00:11:11.900 --> 00:11:13.400]  回去打著雨
[00:11:13.400 --> 00:11:14.000]  一天
[00:11:14.000 --> 00:11:14.900]  過了一天
[00:11:14.900 --> 00:11:15.900]  就一天了
[00:11:15.900 --> 00:11:17.500]  孔子曾經這麼說過
[00:11:17.500 --> 00:11:18.500]  他說五
[00:11:18.500 --> 00:11:19.200]  即是我
[00:11:19.200 --> 00:11:20.500]  十有五
[00:11:20.500 --> 00:11:21.800]  而志於學
[00:11:21.800 --> 00:11:22.900]  三十而立
[00:11:22.900 --> 00:11:24.000]  四十而不畫
[00:11:24.000 --> 00:11:25.200]  五十而知天命
[00:11:25.200 --> 00:11:26.300]  六十而以信
[00:11:26.300 --> 00:11:27.900]  七十而從心所欲
[00:11:27.900 --> 00:11:29.100]  不如舉
[00:11:29.100 --> 00:11:30.300]  他中間說了
[00:11:30.300 --> 00:11:31.300]  三十而立
[00:11:31.300 --> 00:11:34.900]  就四十而不畫
[00:11:34.900 --> 00:11:36.300]  我經常跟弟兄姐妹說
[00:11:36.300 --> 00:11:38.700]  孔子說四十而不畫
[00:11:38.700 --> 00:11:40.900]  孔子就行
[00:11:40.900 --> 00:11:42.700]  我們通常四十
[00:11:42.700 --> 00:11:45.800]  就開始很多疑惑
[00:11:45.800 --> 00:11:46.700]  發生什麼事呢
[00:11:46.700 --> 00:11:49.300]  我是不是要怎樣繼續走下去呢
[00:11:49.300 --> 00:11:50.300]  五十而知天命
[00:11:50.300 --> 00:11:51.900]  我們五十也不知道發生什麼事
[00:11:51.900 --> 00:11:53.600]  我們看到這裡沒有五十歲的人
[00:11:53.600 --> 00:11:55.200]  所以不要說五十而知天命了
[00:11:55.200 --> 00:11:57.100]  我們現在想一下四十歲
[00:11:57.100 --> 00:11:58.700]  四十歲到四十歲的時候
[00:11:58.700 --> 00:11:59.700]  反而我們就覺得
[00:11:59.700 --> 00:12:02.200]  我們應該怎樣走下去呢
[00:12:02.200 --> 00:12:02.900]  各位弟兄姐妹
[00:12:02.900 --> 00:12:04.900]  今天的經文
[00:12:04.900 --> 00:12:06.300]  有三個很重要的地方
[00:12:06.300 --> 00:12:08.500]  在彼得的身上做了三件事
[00:12:08.500 --> 00:12:12.100]  我覺得是很值得我們去記住
[00:12:12.100 --> 00:12:15.000]  是主耶穌基督對我們人生的生命
[00:12:15.000 --> 00:12:17.800]  有三個很重要的安慰
[00:12:17.800 --> 00:12:19.800]  在彼得的生命光景裡面
[00:12:19.800 --> 00:12:22.100]  耶穌做了些什麼呢
[00:12:22.100 --> 00:12:24.400]  我相信經文有一個很重要的地方
[00:12:24.400 --> 00:12:25.500]  在四至六節
[00:12:25.500 --> 00:12:26.900]  我們再看四至六節
[00:12:26.900 --> 00:12:28.200]  天亮的時候
[00:12:28.200 --> 00:12:30.800]  耶穌站在岸上
[00:12:30.800 --> 00:12:32.500]  門徒卻不知道祂是耶穌
[00:12:32.500 --> 00:12:33.900]  耶穌對他們說
[00:12:33.900 --> 00:12:35.700]  孩子們你們有吃的嗎
[00:12:35.700 --> 00:12:37.000]  他們回答說沒有
[00:12:37.000 --> 00:12:38.100]  耶穌對他們說
[00:12:38.100 --> 00:12:40.100]  你們把網紮在船的右邊
[00:12:40.100 --> 00:12:41.400]  就會得到
[00:12:41.400 --> 00:12:42.600]  於是他們紮下網
[00:12:42.600 --> 00:12:43.500]  竟拉不上來
[00:12:43.500 --> 00:12:44.800]  因為雨很多
[00:12:44.800 --> 00:12:46.100]  他們一晚的徒勞
[00:12:46.100 --> 00:12:47.200]  整晚都捉不到雨
[00:12:47.200 --> 00:12:48.300]  整晚都捉不到雨
[00:12:48.300 --> 00:12:50.200]  但最後耶穌點一點他們之後
[00:12:50.200 --> 00:12:51.100]  告訴他們之後
[00:12:51.100 --> 00:12:51.900]  他們捉到多少呢
[00:12:51.900 --> 00:12:52.600]  在十一節
[00:12:52.600 --> 00:12:55.000]  告訴他們網裡滿了大雨
[00:12:55.000 --> 00:12:56.700]  有153條
[00:12:56.700 --> 00:12:58.300]  雖然雨很多
[00:12:58.300 --> 00:13:00.100]  網卻沒有破
[00:13:00.100 --> 00:13:01.700]  很有成果
[00:13:01.700 --> 00:13:03.600]  但是沒有爆煲
[00:13:03.600 --> 00:13:06.000]  153條大雨
[00:13:06.000 --> 00:13:08.300]  但是網一點都沒有爆
[00:13:08.300 --> 00:13:10.000]  這個都是我們現代人
[00:13:10.000 --> 00:13:11.200]  一個很大的期望
[00:13:11.200 --> 00:13:11.800]  各位兄弟姐妹
[00:13:11.800 --> 00:13:13.000]  我不知道是不是
[00:13:13.000 --> 00:13:14.200]  我們期望我們
[00:13:14.200 --> 00:13:15.300]  有成果
[00:13:15.300 --> 00:13:17.400]  但是不爆煲
[00:13:17.400 --> 00:13:18.600]  我們經常都說
[00:13:18.600 --> 00:13:19.600]  我們的生命
[00:13:19.600 --> 00:13:20.300]  burn out
[00:13:20.300 --> 00:13:21.800]  是什麼意思
[00:13:21.800 --> 00:13:23.700]  就是我們燒盡
[00:13:23.700 --> 00:13:24.700]  就是我們燒盡
[00:13:24.700 --> 00:13:26.200]  我們完全承受不了
[00:13:26.200 --> 00:13:27.500]  生命我們做很多事情
[00:13:27.500 --> 00:13:28.700]  很有很多結果
[00:13:28.700 --> 00:13:29.900]  但原來我們承受不了
[00:13:29.900 --> 00:13:30.900]  我們爆煲
[00:13:30.900 --> 00:13:31.800]  但這裡告訴你
[00:13:31.800 --> 00:13:33.600]  捉了153條雨
[00:13:33.600 --> 00:13:35.600]  竟然沒有爆煲
[00:13:35.600 --> 00:13:37.400]  明明就是一個神蹟
[00:13:37.400 --> 00:13:38.400]  各位這裡第一個
[00:13:38.400 --> 00:13:40.100]  很重要提醒我們的地方
[00:13:40.100 --> 00:13:42.200]  是什麼呢
[00:13:42.200 --> 00:13:45.200]  門徒看不見耶穌
[00:13:45.200 --> 00:13:46.400]  各位兄弟姐妹
[00:13:46.400 --> 00:13:47.300]  各位兄弟姐妹
[00:13:47.300 --> 00:13:48.500]  第四節
[00:13:48.500 --> 00:13:50.100]  天亮的時候
[00:13:50.100 --> 00:13:52.200]  耶穌站在岸上
[00:13:52.200 --> 00:13:55.300]  門徒卻不知道祂是耶穌
[00:13:55.300 --> 00:13:56.000]  我們很多時候
[00:13:56.000 --> 00:13:59.700]  我們遇到的生活都是處境
[00:13:59.700 --> 00:14:02.300]  我們以為耶穌不在
[00:14:02.300 --> 00:14:03.900]  我們以為
[00:14:03.900 --> 00:14:04.700]  耶穌
[00:14:04.700 --> 00:14:06.900]  我們看不見耶穌
[00:14:06.900 --> 00:14:08.000]  我們用我們的方法
[00:14:08.000 --> 00:14:10.100]  讓人去看見我們
[00:14:10.100 --> 00:14:11.500]  我們用我們的方法
[00:14:11.500 --> 00:14:12.600]  去告訴別人
[00:14:12.600 --> 00:14:14.500]  我們是可以的
[00:14:14.500 --> 00:14:15.500]  但是
[00:14:15.500 --> 00:14:16.700]  原來
[00:14:16.700 --> 00:14:17.400]  各位兄弟姐妹
[00:14:17.400 --> 00:14:19.700]  在我們最困難的時候
[00:14:19.700 --> 00:14:22.500]  耶穌一直在岸邊
[00:14:22.500 --> 00:14:23.900]  看著我們
[00:14:23.900 --> 00:14:29.300]  並且給我們很正確的指引
[00:14:29.300 --> 00:14:29.900]  各位兄弟姐妹
[00:14:29.900 --> 00:14:31.900]  今天我們
[00:14:31.900 --> 00:14:33.700]  有很多我都很
[00:14:33.700 --> 00:14:34.500]  很
[00:14:34.500 --> 00:14:35.900]  很感動
[00:14:35.900 --> 00:14:37.000]  因為
[00:14:37.000 --> 00:14:38.100]  有時候我去
[00:14:38.100 --> 00:14:40.500]  我很多教會都去過很多年
[00:14:40.500 --> 00:14:41.800]  有很多年
[00:14:41.800 --> 00:14:42.800]  其實
[00:14:42.800 --> 00:14:44.400]  都發現有一個特別的地方
[00:14:44.400 --> 00:14:46.200]  就是很多弟兄姐妹
[00:14:46.200 --> 00:14:49.700]  我十年前去的教會和十年後的教會
[00:14:49.700 --> 00:14:51.800]  那班人可以完全不同
