
[00:00:00.000 --> 00:00:03.000]  在正道之前同心來祈禱
[00:03:28.000 --> 00:03:32.000]  非必要不要走出身外
[00:03:32.000 --> 00:03:34.000]  做好防風措施
[00:03:34.000 --> 00:03:36.000]  遠離窗戶
[00:03:36.000 --> 00:03:38.000]  更加不要怎樣?
[00:03:38.000 --> 00:03:41.000]  不要去碼頭看浪
[00:03:41.000 --> 00:03:46.000]  不要去追風逐浪
[00:03:46.000 --> 00:03:49.000]  實在是負面的表達
[00:03:49.000 --> 00:03:52.000]  記號是較為中性
[00:03:52.000 --> 00:03:55.000]  事件的走向
[00:03:55.000 --> 00:03:57.000]  不是必然發生
[00:03:57.000 --> 00:04:02.000]  是按著人面對記號所作的選擇
[00:04:02.000 --> 00:04:05.000]  有不同的結果結局
[00:04:05.000 --> 00:04:06.000]  十二個記號
[00:04:06.000 --> 00:04:08.000]  從你的角度來說
[00:04:08.000 --> 00:04:13.000]  是神給法老十一次機會
[00:04:13.000 --> 00:04:15.000]  你還不放忍?
[00:04:15.000 --> 00:04:18.000]  不要再自討苦吃
[00:04:18.000 --> 00:04:19.000]  過去一星期
[00:04:19.000 --> 00:04:23.000]  我們一起見證了大自然的威力
[00:04:23.000 --> 00:04:27.000]  大自然有力的反撲
[00:04:27.000 --> 00:04:30.000]  讓我們認識到人類的渺小
[00:04:30.000 --> 00:04:35.000]  正如荷里活經典災難片
[00:04:35.000 --> 00:04:36.000]  明日之後
[00:04:36.000 --> 00:04:38.000]  The Day After Tomorrow
[00:04:38.000 --> 00:04:41.000]  片尾倖存的美國副總統
[00:04:41.000 --> 00:04:45.000]  他說我們錯了
[00:04:45.000 --> 00:04:47.000]  我錯了
[00:04:47.000 --> 00:04:53.000]  一直以為去掠奪大自然的資源
[00:04:53.000 --> 00:04:57.000]  不斷破壞地球生態
[00:04:57.000 --> 00:05:01.000]  以為不用付任何代價
[00:05:01.000 --> 00:05:09.000]  人類要重新審視自己在地球的身份和角色
[00:05:09.000 --> 00:05:14.000]  這就是記號的意思和意義
[00:05:39.000 --> 00:05:43.000]  十四章、十八節、十四章、三十二、三十一節
[00:05:43.000 --> 00:05:46.000]  其實是一個整體來看
[00:05:46.000 --> 00:05:50.000]  如果只是獨立、一個記號來看
[00:05:50.000 --> 00:05:52.000]  都不夠全面
[00:05:52.000 --> 00:05:56.000]  要從整體來看事情的發生
[00:05:56.000 --> 00:05:58.000]  提示我們
[00:05:58.000 --> 00:06:01.000]  亦是回響摩西亞倫
[00:06:01.000 --> 00:06:04.000]  第一次來見法老的時間
[00:06:04.000 --> 00:06:05.000]  在五章的時候
[00:06:05.000 --> 00:06:06.000]  法老說
[00:06:06.000 --> 00:06:12.000]  是誰我不認識耶和華
[00:06:12.000 --> 00:06:17.000]  也不用意識形去
[00:06:17.000 --> 00:06:22.000]  於是神就去回應了這個問題
[00:06:22.000 --> 00:06:25.000]  耶和華是誰
[00:06:25.000 --> 00:06:28.000]  知道耶和華是什麼
[00:06:28.000 --> 00:06:30.000]  是什麼意思呢
[00:06:30.000 --> 00:06:32.000]  認識耶和華是神
[00:06:32.000 --> 00:06:34.000]  祂是確實的存在
[00:06:34.000 --> 00:06:36.000]  不是虛構、不是倒選
[00:06:36.000 --> 00:06:37.000]  不是都市傳說
[00:06:37.000 --> 00:06:40.000]  好像我們去燒臘店
[00:06:40.000 --> 00:06:42.000]  吃燒鵝的時間
[00:06:42.000 --> 00:06:44.000]  我們就覺得
[00:06:44.000 --> 00:06:47.000]  誤解或者傳統
[00:06:47.000 --> 00:06:49.000]  我們要吃什麼
[00:06:49.000 --> 00:06:50.000]  佐比
[00:06:50.000 --> 00:06:51.000]  佐比比較好吃
[00:06:51.000 --> 00:06:54.000]  但其實這個沒有科學根據
[00:06:54.000 --> 00:06:55.000]  都是都市傳說
[00:06:55.000 --> 00:06:56.000]  為什麼不存在呢
[00:06:56.000 --> 00:06:58.000]  不是真的
[00:06:58.000 --> 00:07:00.000]  認識耶和華是唯一的神
[00:07:00.000 --> 00:07:04.000]  不是眾多裡面的一個埃及的神靈
[00:07:04.000 --> 00:07:07.000]  甚至是法老去試自己
[00:07:07.000 --> 00:07:09.000]  是神靈的化身
[00:07:09.000 --> 00:07:13.000]  但這一切在十個記號裡面
[00:07:13.000 --> 00:07:18.000]  在耶和華面前不值一曬
[00:07:18.000 --> 00:07:20.000]  耶和華是神
[00:07:20.000 --> 00:07:24.000]  是挑戰埃及多神的信仰系統
[00:07:24.000 --> 00:07:27.000]  各司其職
[00:07:27.000 --> 00:07:29.000]  認識此刻
[00:07:29.000 --> 00:07:31.000]  埃及地的神
[00:07:31.000 --> 00:07:34.000]  主宰埃及的是耶和華
[00:07:34.000 --> 00:07:37.000]  耶和華不是奴隸的
[00:07:37.000 --> 00:07:39.000]  所信奉的神明
[00:07:39.000 --> 00:07:42.000]  認識神是全能的神
[00:07:42.000 --> 00:07:45.000]  祂隨己意施行大能
[00:07:45.000 --> 00:07:46.000]  不受限制
[00:07:46.000 --> 00:07:47.000]  不受約束
[00:07:47.000 --> 00:07:49.000]  祂掌管支配
[00:07:49.000 --> 00:07:52.000]  包括了法老的心
[00:07:52.000 --> 00:07:55.000]  法老所動用的一切資源
[00:07:55.000 --> 00:07:58.000]  法老的神僕百姓等等
[00:07:58.000 --> 00:08:00.000]  沒有任何的能力
[00:08:00.000 --> 00:08:05.000]  勢力可以跟神匹敵
[00:08:05.000 --> 00:08:08.000]  我們留意以下這三張投影片
[00:08:08.000 --> 00:08:15.000]  再下一張
[00:08:15.000 --> 00:08:17.000]  再下一張
[00:08:17.000 --> 00:08:21.000]  這個是十二個神跡的進展
[00:08:21.000 --> 00:08:22.000]  字很小
[00:08:22.000 --> 00:08:27.000]  這個是我看《釋經書》看到的
[00:08:27.000 --> 00:08:34.000]  其實這十二個記號
[00:08:34.000 --> 00:08:39.000]  強度由警告到苦難
[00:08:39.000 --> 00:08:45.000]  到經濟損失和身體痛苦
[00:08:45.000 --> 00:08:48.000]  然後到死亡
[00:08:48.000 --> 00:08:51.000]  這十二個記號的事件
[00:08:51.000 --> 00:08:55.000]  是由小至大
[00:08:55.000 --> 00:08:57.000]  是三個循環
[00:08:57.000 --> 00:08:59.000]  應該有四個回合
[00:08:59.000 --> 00:09:01.000]  三個循環
[00:09:01.000 --> 00:09:04.000]  當中是有停頓的
[00:09:04.000 --> 00:09:07.000]  是讓法老來沉澱
[00:09:07.000 --> 00:09:12.000]  我們看到頭兩個手杖變蛇
[00:09:12.000 --> 00:09:14.000]  尼羅河的水
[00:09:14.000 --> 00:09:16.000]  來變血
[00:09:16.000 --> 00:09:20.000]  這些只是一個現象
[00:09:20.000 --> 00:09:22.000]  是沒有損失
[00:09:22.000 --> 00:09:25.000]  是有警告
[00:09:25.000 --> 00:09:29.000]  第三是三四五
[00:09:29.000 --> 00:09:32.000]  這三個記號
[00:09:32.000 --> 00:09:35.000]  只是對埃及人一個情感的厭惡
[00:09:35.000 --> 00:09:39.000]  無論是青蛙、蝨子或蒼蠅
[00:09:39.000 --> 00:09:41.000]  其實是沒有大礙
[00:09:41.000 --> 00:09:43.000]  只是覺得在情緒上
[00:09:43.000 --> 00:09:47.000]  身體上感受到不適
[00:09:47.000 --> 00:09:53.000]  在頭五個記號裡
[00:09:53.000 --> 00:09:58.000]  埃及術士都是仿效神跡
[00:09:58.000 --> 00:10:02.000]  去到蒼蠅
[00:10:02.000 --> 00:10:07.000]  去到蝨子的時間
[00:10:07.000 --> 00:10:09.000]  去到第四個事件的時間
[00:10:09.000 --> 00:10:12.000]  這個術士未能夠模仿
[00:10:12.000 --> 00:10:15.000]  宣稱是神的手段
[00:10:15.000 --> 00:10:19.000]  但是法老拒絕去接受意見
[00:10:19.000 --> 00:10:22.000]  由開始法老心硬
[00:10:22.000 --> 00:10:25.000]  法老心裡剛硬
[00:10:25.000 --> 00:10:28.000]  然後法老硬著心
[00:10:28.000 --> 00:10:33.000]  然後法老拒絕術士的意見
[00:10:33.000 --> 00:10:35.000]  到蒼蠅
[00:10:35.000 --> 00:10:37.000]  法老欺騙地說
[00:10:37.000 --> 00:10:41.000]  他會被以色列離開
[00:10:41.000 --> 00:10:42.000]  放人
[00:10:42.000 --> 00:10:45.000]  但是轉頭他又硬著心
[00:10:45.000 --> 00:10:48.000]  不用百姓離開
[00:10:48.000 --> 00:10:51.000]  前我五個事件
[00:10:51.000 --> 00:10:54.000]  都只是埃及人情緒上
[00:10:54.000 --> 00:10:56.000]  和身體上的不適
[00:10:56.000 --> 00:10:58.000]  下一張
[00:10:58.000 --> 00:11:01.000]  由第六七八九開始
[00:11:01.000 --> 00:11:03.000]  這個就開始入獄了
[00:11:03.000 --> 00:11:06.000]  因為生畜皮膚蠱羊
[00:11:06.000 --> 00:11:09.000]  冰雹和蝗災
[00:11:09.000 --> 00:11:12.000]  這些是有實際的損失
[00:11:12.000 --> 00:11:19.000]  是傷及身體和外在的財產
[00:11:19.000 --> 00:11:21.000]  蝗蟲吃到差不多
[00:11:21.000 --> 00:11:23.000]  什麼都沒有了
[00:11:23.000 --> 00:11:26.000]  但是我們看到法老仍然是心硬
[00:11:26.000 --> 00:11:29.000]  就算看到埃及人
[00:11:29.000 --> 00:11:33.000]  希伯來人真的毫無損失
[00:11:33.000 --> 00:11:36.000]  但是仍然無事
[00:11:36.000 --> 00:11:41.000]  我們看到在冰雹的災難裏面
[00:11:41.000 --> 00:11:44.000]  有些官員聽從警告
[00:11:44.000 --> 00:11:48.000]  但是法老偽裝來懺悔
[00:11:48.000 --> 00:11:50.000]  去到蝗災
[00:11:50.000 --> 00:11:52.000]  在官員懇求下
[00:11:52.000 --> 00:11:54.000]  法老王進行談判
[00:11:54.000 --> 00:11:57.000]  但是大發脾氣
[00:11:57.000 --> 00:11:59.000]  去中斷談判
[00:11:59.000 --> 00:12:03.000]  再次偽裝來懺悔
[00:12:03.000 --> 00:12:06.000]  再到下一張投影片
[00:12:06.000 --> 00:12:09.000]  這個就是死亡
[00:12:09.000 --> 00:12:12.000]  去直面面對死亡
[00:12:12.000 --> 00:12:14.000]  首先是黑暗
[00:12:14.000 --> 00:12:16.000]  是一個警告
[00:12:16.000 --> 00:12:19.000]  黑暗裏面是無聲無息
[00:12:19.000 --> 00:12:22.000]  法老去約束杖暴
[00:12:22.000 --> 00:12:28.000]  但是拒絕屈服憤怒地趕走摩西
[00:12:28.000 --> 00:12:31.000]  說我不會再見你面
[00:12:31.000 --> 00:12:35.000]  也不會再和你有任何談判
[00:12:35.000 --> 00:12:39.000]  然後到投胎埃及
[00:12:39.000 --> 00:12:45.000]  無論是法老還是奴隸的家庭
[00:12:45.000 --> 00:12:47.000]  都會死一個人
[00:12:47.000 --> 00:12:50.000]  這是真正的死亡
[00:12:50.000 --> 00:12:52.000]  法老絕望
[00:12:52.000 --> 00:12:55.000]  放走了以色列人
[00:12:55.000 --> 00:13:01.000]  但怎知這是一個反高潮
[00:13:01.000 --> 00:13:06.000]  結局是法老死心不息
[00:13:06.000 --> 00:13:11.000]  去讓道埃及的所有軍隊
[00:13:11.000 --> 00:13:15.000]  來追趕以色列人
[00:13:15.000 --> 00:13:18.000]  以致經歷所有災難之後
[00:13:18.000 --> 00:13:23.000]  他仍然不放棄去追趕以色列人
[00:13:23.000 --> 00:13:27.000]  去意圖再次奴役他們
[00:13:27.000 --> 00:13:31.000]  在這件事件裏面
[00:13:31.000 --> 00:13:39.000]  法老所有軍隊都全軍覆沒
[00:13:39.000 --> 00:13:41.000]  我們看到事件的影響
[00:13:41.000 --> 00:13:44.000]  災害是由小到大
[00:13:44.000 --> 00:13:47.000]  有三個循環
[00:13:47.000 --> 00:13:54.000]  有停頓讓法老沉澱緩衝
[00:13:54.000 --> 00:13:58.000]  法老卻浪費了大好的機會
[00:13:58.000 --> 00:14:00.000]  我們看到颱風信號
[00:14:00.000 --> 00:14:03.000]  政府已經進步了
[00:14:03.000 --> 00:14:05.000]  超前了
[00:14:05.000 --> 00:14:07.000]  告訴你何時會掛
[00:14:07.000 --> 00:14:10.000]  考慮會掛
[00:14:10.000 --> 00:14:13.000]  學校提早告訴你
[00:14:13.000 --> 00:14:15.000]  這兩天就不用上學了
[00:14:15.000 --> 00:14:17.000]  已經預早說好
[00:14:17.000 --> 00:14:19.000]  作為家長都醒定
[00:14:19.000 --> 00:14:21.000]  知道要怎樣準備
[00:14:21.000 --> 00:14:26.000]  我們身體其中一個信號發燒
[00:14:26.000 --> 00:14:29.000]  37度以上就發燒了
[00:14:29.000 --> 00:14:31.000]  如果去到40度
[00:14:31.000 --> 00:14:33.000]  這個真的要留意
[00:14:33.000 --> 00:14:35.000]  特別是大人
[00:14:35.000 --> 00:14:37.000]  低燒好像不要緊
[00:14:37.000 --> 00:14:39.000]  但燒一個多兩個禮拜
[00:14:39.000 --> 00:14:41.000]  都還是低燒
[00:14:41.000 --> 00:14:45.000]  那就有問題了
[00:14:45.000 --> 00:14:49.000]  這個就需要留意
[00:14:49.000 --> 00:14:51.000]  下一張投影片
[00:14:51.000 --> 00:14:55.000]  保守理心勝過保守一切
[00:14:55.000 --> 00:15:01.000]  這就是我今天講到的真理回應
[00:15:01.000 --> 00:15:03.000]  下一張是正面的
[00:15:03.000 --> 00:15:06.000]  是和法老負面
[00:15:06.000 --> 00:15:08.000]  他作為一個例子
[00:15:08.000 --> 00:15:12.000]  讓我們提醒
[00:15:12.000 --> 00:15:15.000]  下一張是透過
[00:15:15.000 --> 00:15:23.000]  以摩西和亞倫
[00:15:23.000 --> 00:15:25.000]  作為一個正面的例子
[00:15:25.000 --> 00:15:28.000]  怎樣去馴服去信靠
[00:15:28.000 --> 00:15:31.000]  這兩張就不出了
[00:15:31.000 --> 00:15:33.000]  投影片不出
[00:15:33.000 --> 00:15:38.000]  我就直說
[00:15:38.000 --> 00:15:44.000]  去保守理心勝過保守一切
[00:15:44.000 --> 00:15:46.000]  一念之差
[00:15:46.000 --> 00:15:49.000]  人生每個轉捩點都是往往一念之差
[00:15:49.000 --> 00:15:52.000]  再回頭都已經百年新
[00:15:52.000 --> 00:15:57.000]  做人我們起碼要謹慎
[00:15:57.000 --> 00:16:00.000]  我們勿以小惡為之
[00:16:00.000 --> 00:16:03.000]  不可一不可再
[00:16:03.000 --> 00:16:06.000]  法老是由開始的時候
[00:16:06.000 --> 00:16:13.000]  去輕視摩西亞倫
[00:16:13.000 --> 00:16:15.000]  輕視耶和華
[00:16:15.000 --> 00:16:20.000]  以致他去成為一個
[00:16:20.000 --> 00:16:23.000]  好像一個悲劇的人物
[00:16:23.000 --> 00:16:27.000]  我們勿以小惡為之
[00:16:27.000 --> 00:16:30.000]  性格是否決定命運
[00:16:30.000 --> 00:16:33.000]  法老是演活了自己的角色
[00:16:33.000 --> 00:16:36.000]  法老是一個悲劇的人物
[00:16:36.000 --> 00:16:40.000]  他以為一切都掌握在自己的手中
[00:16:40.000 --> 00:16:44.000]  偏偏是自己玩死自己
[00:16:44.000 --> 00:16:49.000]  每一步都是踏上這個交叉點
[00:16:49.000 --> 00:16:52.000]  法老先是輕視摩西
[00:16:52.000 --> 00:16:54.000]  輕視耶和華
[00:16:54.000 --> 00:16:57.000]  一步錯步步錯
[00:16:57.000 --> 00:16:59.000]  正如說一個大話
[00:16:59.000 --> 00:17:04.000]  要說十個大話才可以包裝先前的大話
[00:17:04.000 --> 00:17:08.000]  有人說人類所做的每一個決定
[00:17:08.000 --> 00:17:11.000]  每一個抉擇都會影響品格的養成
[00:17:11.000 --> 00:17:17.000]  而養成品格反過來會影響他未來的抉擇
[00:17:17.000 --> 00:17:21.000]  抉擇和建立習慣是密切相關
[00:17:21.000 --> 00:17:23.000]  這個我們都是知道的
[00:17:23.000 --> 00:17:25.000]  但我們不知道的就是
[00:17:25.000 --> 00:17:29.000]  哪一天是一個不歸路
[00:17:29.000 --> 00:17:33.000]  好像煞車掣壞了煞不停一樣
[00:17:33.000 --> 00:17:36.000]  不能夠再煞停一樣
[00:17:36.000 --> 00:17:39.000]  以前讀書做功課
[00:17:39.000 --> 00:17:42.000]  接觸一些暴風的少年
[00:17:42.000 --> 00:17:46.000]  他們來吸食一些軟性的藥品
[00:17:46.000 --> 00:17:49.000]  藍精靈、十字架等等
[00:17:49.000 --> 00:17:54.000]  問他們,他們是知道這些毒品的
[00:17:54.000 --> 00:17:57.000]  對身體是有害的
[00:17:57.000 --> 00:18:01.000]  他說吃不夠份量就沒事了
[00:18:01.000 --> 00:18:04.000]  真的這麼說,吃不夠份量就沒事了
[00:18:04.000 --> 00:18:07.000]  他說吃少少玩玩而已
[00:18:07.000 --> 00:18:12.000]  去嗨,但不要嗨夠就行了
[00:18:12.000 --> 00:18:17.000]  他說去上班仍然是上學
[00:18:17.000 --> 00:18:22.000]  他以為不想忍,以為很好玩
[00:18:22.000 --> 00:18:26.000]  誰知道是被毒品玩著
[00:18:26.000 --> 00:18:34.000]  沒人能夠說好的習慣要多久才能建立
[00:18:34.000 --> 00:18:41.000]  也沒人能夠說我多做一件錯事就夠了
[00:18:41.000 --> 00:18:44.000]  下次不會再犯
[00:18:44.000 --> 00:18:47.000]  法老以為可以掌控一切
[00:18:47.000 --> 00:18:51.000]  包括摩西、亞倫、甚至是耶和華
[00:18:51.000 --> 00:18:56.000]  可以「過之則來,快之則去」
[00:18:56.000 --> 00:18:59.000]  好像按過鍵一樣
[00:18:59.000 --> 00:19:02.000]  他好像亮燈一樣
[00:19:02.000 --> 00:19:06.000]  神說叫他不要下坡就不下坡了
[00:19:06.000 --> 00:19:09.000]  那些蝗蟲的災害又怎樣
[00:19:09.000 --> 00:19:12.000]  出聲,大日又走了
[00:19:12.000 --> 00:19:17.000]  比拍電燈的按鈕還要好
[00:19:17.000 --> 00:19:22.000]  神將摩西、亞倫、甚至是神
[00:19:22.000 --> 00:19:26.000]  好像扯線公仔一樣任由擺佈
[00:19:26.000 --> 00:19:32.000]  誰知將自己推到一個萬劫不復的深淵
[00:19:32.000 --> 00:19:36.000]  摧合寄來寄述告訴我們
[00:19:36.000 --> 00:19:43.000]  法老王心裡三件事或三個字去進程
[00:19:43.000 --> 00:19:49.000]  首先是神使任由法老的心降硬
[00:19:49.000 --> 00:19:53.000]  然後是法老硬著心
[00:19:53.000 --> 00:19:57.000]  然後是他的心變硬
[00:19:57.000 --> 00:20:04.000]  剛才主席讀出的經文是有關於冰博事蹟的技術
[00:20:04.000 --> 00:20:08.000]  法老的神瀑經歷多次記號之後
[00:20:08.000 --> 00:20:11.000]  出現了兩班人
[00:20:11.000 --> 00:20:14.000]  有人懼怕耶和華的警告
[00:20:14.000 --> 00:20:19.000]  就叫他勞瀑和生畜跑進家裡
[00:20:19.000 --> 00:20:24.000]  最終逃過劫難,全身而退
[00:20:24.000 --> 00:20:28.000]  相反那些不將耶和華警告放在眼內的
[00:20:28.000 --> 00:20:32.000]  繼續將他勞瀑和生畜留在田裡
[00:20:32.000 --> 00:20:34.000]  結果傷亡慘重
[00:20:34.000 --> 00:20:36.000]  言猶在耳
[00:20:36.000 --> 00:20:39.000]  聽眾耶和華警告得蒙拯救
[00:20:39.000 --> 00:20:43.000]  無視耶和華警告
[00:20:43.000 --> 00:20:49.000]  在田裡的生畜勞瀑被冰博擊打
[00:20:49.000 --> 00:20:51.000]  為了叫停災害
[00:20:51.000 --> 00:20:53.000]  法老低聲下氣
[00:20:53.000 --> 00:20:55.000]  迎低威
[00:20:55.000 --> 00:20:59.000]  向摩西亞倫迎挫
[00:20:59.000 --> 00:21:02.000]  表面上法老被打通
[00:21:02.000 --> 00:21:04.000]  認罪放人
[00:21:04.000 --> 00:21:07.000]  實則是明修棧道
[00:21:07.000 --> 00:21:09.000]  暗渡陳倉
[00:21:09.000 --> 00:21:10.000]  冰博停了
[00:21:10.000 --> 00:21:13.000]  又一條好漢滿血復活
[00:21:13.000 --> 00:21:17.000]  退一步海闊天空
[00:21:17.000 --> 00:21:20.000]  點心阿姐酒樓侍應
[00:21:20.000 --> 00:21:23.000]  練就武林絕技
[00:21:23.000 --> 00:21:25.000]  是什麼呢?
[00:21:25.000 --> 00:21:31.000]  鐵沙掌
[00:21:31.000 --> 00:21:34.000]  明明熱到飛起
[00:21:34.000 --> 00:21:37.000]  竟然空手拿來
[00:21:37.000 --> 00:21:39.000]  我們叫的蒸飯
[00:21:39.000 --> 00:21:43.000]  瓦的鐵的
[00:21:43.000 --> 00:21:48.000]  見著阿姐徒手拿上來
[00:21:48.000 --> 00:21:52.000]  我們酒樓上菜
[00:21:52.000 --> 00:21:58.000]  魚的碟子都這麼大
[00:21:58.000 --> 00:22:01.000]  雖然不是手套
[00:22:01.000 --> 00:22:05.000]  但不是勞工手套
[00:22:05.000 --> 00:22:07.000]  所謂手套很薄
[00:22:07.000 --> 00:22:09.000]  不要弄髒菜
[00:22:09.000 --> 00:22:10.000]  不要弄髒手
[00:22:10.000 --> 00:22:12.000]  膠來一層
[00:22:12.000 --> 00:22:15.000]  甚至徒手用紙塞上來
[00:22:15.000 --> 00:22:17.000]  碟子已經夠重
[00:22:17.000 --> 00:22:19.000]  還熱到飛起
[00:22:19.000 --> 00:22:25.000]  就是徒手放在桌子上
[00:22:25.000 --> 00:22:27.000]  這個鐵沙掌
[00:22:27.000 --> 00:22:28.000]  多麼厲害
[00:22:28.000 --> 00:22:32.000]  但這個鐵沙掌不是天天練成
[00:22:32.000 --> 00:22:39.000]  是經過無數的年日血汗所集成
[00:22:39.000 --> 00:22:41.000]  法老的狀況
[00:22:41.000 --> 00:22:44.000]  執迷不悔
[00:22:44.000 --> 00:22:46.000]  也不是一下子
[00:22:46.000 --> 00:22:53.000]  是累積滴水穿石
[00:22:53.000 --> 00:22:55.000]  一次又一次
[00:22:55.000 --> 00:22:58.000]  一次又一次
[00:22:58.000 --> 00:23:01.000]  到最後
[00:23:01.000 --> 00:23:07.000]  他來到走上這條不歸的道路
[00:23:07.000 --> 00:23:09.000]  但法老的狀況
[00:23:09.000 --> 00:23:12.000]  不只是他一個人的狀況
[00:23:12.000 --> 00:23:16.000]  而是人類本質的狀況
[00:23:16.000 --> 00:23:18.000]  我們彼此提醒
[00:23:18.000 --> 00:23:21.000]  人以為戒
[00:23:21.000 --> 00:23:24.000]  華加沙剛剛走了
[00:23:24.000 --> 00:23:30.000]  波羅伊就在香港的800公里外略過
[00:23:30.000 --> 00:23:32.000]  現在正在去越南
[00:23:32.000 --> 00:23:35.000]  因為我們不催泥就不知道
[00:23:35.000 --> 00:23:38.000]  這是大前有力的反撲
[00:23:38.000 --> 00:23:41.000]  是人類未乎的賬單
[00:23:41.000 --> 00:23:43.000]  所以這兩天
[00:23:43.000 --> 00:23:47.000]  好熱天氣警告
[00:23:47.000 --> 00:23:51.000]  現在在媒體
[00:23:51.000 --> 00:23:53.000]  或者是社交平台
[00:23:53.000 --> 00:23:55.000]  政府都放風
[00:23:55.000 --> 00:23:58.000]  說要加強這個罰則
[00:23:58.000 --> 00:24:00.000]  就說那些人怎樣
[00:24:00.000 --> 00:24:02.000]  說二千元太少了
[00:24:02.000 --> 00:24:03.000]  這個罰款
[00:24:03.000 --> 00:24:04.000]  二千元太少
[00:24:04.000 --> 00:24:05.000]  那些人不怕
[00:24:05.000 --> 00:24:08.000]  說提高罰款
[00:24:08.000 --> 00:24:09.000]  罰則
[00:24:09.000 --> 00:24:11.000]  就說颱風這樣出去
[00:24:11.000 --> 00:24:14.000]  就可以有機會被政府罰款
[00:24:14.000 --> 00:24:16.000]  二千元或者監禁十四天
[00:24:16.000 --> 00:24:17.000]  太少了
[00:24:17.000 --> 00:24:19.000]  那些人不怕
[00:24:19.000 --> 00:24:21.000]  那些人就問
[00:24:21.000 --> 00:24:22.000]  或者我都問
[00:24:22.000 --> 00:24:23.000]  二千元不夠
[00:24:23.000 --> 00:24:25.000]  罰多少才夠
[00:24:25.000 --> 00:24:28.000]  那些人不出來
[00:24:28.000 --> 00:24:32.000]  不是多少錢的問題
[00:24:32.000 --> 00:24:35.000]  是什麼問題
[00:24:35.000 --> 00:24:38.000]  是心的問題
[00:24:38.000 --> 00:24:42.000]  根本都不當一回事
[00:24:42.000 --> 00:24:46.000]  我在十號風球難得機會
[00:24:46.000 --> 00:24:49.000]  幾十年沒掛過
[00:24:49.000 --> 00:24:50.000]  那些人走出去
[00:24:50.000 --> 00:24:53.000]  越湧越多
[00:24:53.000 --> 00:24:54.000]  我心想
