
[00:00:00.000 --> 00:00:01.800]  鳳主明問候精英姐妹平安
[00:05:45.080 --> 00:05:46.880]  他娶了亞哈王的女兒
[00:05:46.880 --> 00:05:48.280]  他是不是阿哈王的女婿
[00:05:48.280 --> 00:05:50.080]  他是不是亞哈王的女婿呢
[00:05:50.080 --> 00:05:51.280]  大家明白這個關係了
[00:05:51.280 --> 00:05:52.480]  大家明白這個關係
[00:05:52.480 --> 00:05:54.680]  好
[00:05:54.680 --> 00:05:55.680]  那
[00:05:55.680 --> 00:05:57.480]  我現在講本文了
[00:05:57.480 --> 00:05:58.680]  我們現在回到本文
[00:05:58.680 --> 00:06:00.680]  本文是八章十六到二十四節的
[00:06:00.680 --> 00:06:03.880]  本文是八章十六到二十四節
[00:06:03.880 --> 00:06:06.880]  是以色列和以色列同期的新聞
[00:06:06.880 --> 00:06:09.680]  是以色列和以色列同期的新聞
[00:06:09.680 --> 00:06:13.280]  大家看到這段八章十六到二十四節呢
[00:06:13.280 --> 00:06:17.280]  就是八章十六到二十四節
[00:06:17.280 --> 00:06:18.280]  沒有兵
[00:06:18.280 --> 00:06:19.080]  沒有兵
[00:06:19.080 --> 00:06:19.880]  沒有馬
[00:06:19.880 --> 00:06:20.680]  沒有馬
[00:06:20.680 --> 00:06:21.680]  沒有先知出現
[00:06:21.680 --> 00:06:24.680]  沒有先知出現
[00:06:24.680 --> 00:06:25.880]  沒有先知出現
[00:06:25.880 --> 00:06:27.880]  先知也沒有講教義
[00:06:27.880 --> 00:06:30.680]  先知也沒有講教義
[00:06:30.680 --> 00:06:32.080]  作者講了一點點
[00:06:32.080 --> 00:06:32.880]  作者講了一點點
[00:06:32.880 --> 00:06:34.680]  一會兒我會在第二點講的
[00:06:34.680 --> 00:06:36.680]  一會兒我會在第二點講的
[00:06:36.680 --> 00:06:38.480]  一會兒我會在第二點講的
[00:06:38.480 --> 00:06:50.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:06:50.080 --> 00:06:50.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:06:50.080 --> 00:06:50.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:06:50.080 --> 00:06:50.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:06:50.080 --> 00:06:50.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:06:50.080 --> 00:07:01.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:01.080 --> 00:07:20.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:20.080 --> 00:07:20.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:20.080 --> 00:07:20.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:20.080 --> 00:07:20.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:20.080 --> 00:07:20.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:20.080 --> 00:07:20.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:20.080 --> 00:07:20.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:20.080 --> 00:07:20.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:20.080 --> 00:07:38.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:38.080 --> 00:07:38.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:38.080 --> 00:07:38.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:38.080 --> 00:07:38.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:38.080 --> 00:07:38.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:38.080 --> 00:07:38.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:38.080 --> 00:07:38.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:38.080 --> 00:07:38.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:38.080 --> 00:07:53.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:53.080 --> 00:07:53.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:53.080 --> 00:07:53.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:53.080 --> 00:07:53.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:53.080 --> 00:07:53.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:53.080 --> 00:07:53.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:53.080 --> 00:07:53.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:53.080 --> 00:07:53.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:07:53.080 --> 00:08:18.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:08:18.080 --> 00:08:18.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:08:18.080 --> 00:08:43.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:08:43.080 --> 00:09:01.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:09:01.080 --> 00:09:21.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:09:21.080 --> 00:09:41.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:09:41.080 --> 00:10:01.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:01.080 --> 00:10:01.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:01.080 --> 00:10:01.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:01.080 --> 00:10:01.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:01.080 --> 00:10:01.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:01.080 --> 00:10:01.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:01.080 --> 00:10:01.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:01.080 --> 00:10:01.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:01.080 --> 00:10:21.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:21.080 --> 00:10:21.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:21.080 --> 00:10:21.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:21.080 --> 00:10:21.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:21.080 --> 00:10:21.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:21.080 --> 00:10:21.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:21.080 --> 00:10:21.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:21.080 --> 00:10:21.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:21.080 --> 00:10:31.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:31.080 --> 00:10:51.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:51.080 --> 00:10:51.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:51.080 --> 00:10:51.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:51.080 --> 00:10:51.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:51.080 --> 00:10:51.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:51.080 --> 00:10:51.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:51.080 --> 00:10:51.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:51.080 --> 00:10:51.080]  在猶大王約沙伯參與以色列王阿蘭攻打摩亞的時候
[00:10:51.080 --> 00:11:15.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:11:15.080 --> 00:11:43.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:11:45.080 --> 00:11:55.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:11:55.080 --> 00:11:55.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:11:55.080 --> 00:12:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:12:05.080 --> 00:12:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:12:05.080 --> 00:12:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:12:05.080 --> 00:12:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:12:05.080 --> 00:12:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:12:05.080 --> 00:12:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:12:05.080 --> 00:12:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:12:05.080 --> 00:12:34.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:12:35.080 --> 00:12:50.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:12:50.080 --> 00:13:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:13:05.080 --> 00:13:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:13:05.080 --> 00:13:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:13:05.080 --> 00:13:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:13:05.080 --> 00:13:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:13:05.080 --> 00:13:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:13:05.080 --> 00:13:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:13:05.080 --> 00:13:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:13:05.080 --> 00:13:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:13:05.080 --> 00:13:33.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:13:35.080 --> 00:14:03.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:14:05.080 --> 00:14:33.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:14:35.080 --> 00:14:50.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:14:50.080 --> 00:15:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:05.080 --> 00:15:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:05.080 --> 00:15:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:05.080 --> 00:15:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:05.080 --> 00:15:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:05.080 --> 00:15:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:05.080 --> 00:15:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:05.080 --> 00:15:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:05.080 --> 00:15:05.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:05.080 --> 00:15:20.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:20.080 --> 00:15:20.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:20.080 --> 00:15:20.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:20.080 --> 00:15:20.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:20.080 --> 00:15:20.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:20.080 --> 00:15:20.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:20.080 --> 00:15:20.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:20.080 --> 00:15:20.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:20.080 --> 00:15:20.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:20.080 --> 00:15:40.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:40.080 --> 00:15:40.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:40.080 --> 00:15:40.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:40.080 --> 00:15:40.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:40.080 --> 00:15:40.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:40.080 --> 00:15:40.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:40.080 --> 00:15:40.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:40.080 --> 00:15:40.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:40.080 --> 00:15:40.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:15:40.080 --> 00:16:00.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:00.080 --> 00:16:00.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:00.080 --> 00:16:00.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:00.080 --> 00:16:00.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:00.080 --> 00:16:00.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:00.080 --> 00:16:00.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:00.080 --> 00:16:00.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:00.080 --> 00:16:00.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:00.080 --> 00:16:00.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:00.080 --> 00:16:10.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:10.080 --> 00:16:30.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:30.080 --> 00:16:30.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:30.080 --> 00:16:30.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:30.080 --> 00:16:30.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:30.080 --> 00:16:30.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:30.080 --> 00:16:30.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:30.080 --> 00:16:30.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:30.080 --> 00:16:30.080]  在猶大的約蘭王比以色列王約蘭還早執政
[00:16:30.080 --> 00:16:30.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:16:30.080 --> 00:16:45.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:16:45.080 --> 00:16:45.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:16:45.080 --> 00:16:45.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:16:45.080 --> 00:16:45.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:16:45.080 --> 00:16:45.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:16:45.080 --> 00:16:45.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:16:45.080 --> 00:16:45.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:16:45.080 --> 00:16:45.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:16:45.080 --> 00:16:45.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:16:45.080 --> 00:17:00.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:00.080 --> 00:17:00.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:00.080 --> 00:17:00.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:00.080 --> 00:17:00.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:00.080 --> 00:17:00.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:00.080 --> 00:17:00.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:00.080 --> 00:17:00.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:00.080 --> 00:17:00.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:00.080 --> 00:17:00.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:00.080 --> 00:17:20.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:20.080 --> 00:17:20.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:20.080 --> 00:17:20.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:20.080 --> 00:17:20.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:20.080 --> 00:17:20.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:20.080 --> 00:17:20.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:20.080 --> 00:17:20.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:20.080 --> 00:17:20.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:20.080 --> 00:17:20.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:20.080 --> 00:17:40.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:40.080 --> 00:17:40.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:40.080 --> 00:17:40.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:40.080 --> 00:17:40.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:40.080 --> 00:17:40.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:40.080 --> 00:17:40.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:40.080 --> 00:17:40.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:40.080 --> 00:17:40.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:40.080 --> 00:17:40.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:40.080 --> 00:17:58.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:17:58.080 --> 00:18:27.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:18:27.080 --> 00:18:27.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:18:27.080 --> 00:18:27.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:18:27.080 --> 00:18:27.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:18:27.080 --> 00:18:27.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:18:27.080 --> 00:18:27.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:18:27.080 --> 00:18:27.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:18:27.080 --> 00:18:27.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:18:27.080 --> 00:18:27.080]  在猶大約蘭王比以色列王約蘭還早執政
[00:18:27.080 --> 00:18:29.080]  在猶大約蘭王比以色列王約蘭還早執政
