
[00:00:00.000 --> 00:00:02.000]  在接下來的幾個月
[00:08:05.000 --> 00:08:07.000]  當然是耶穌說的
[00:08:07.000 --> 00:08:09.000]  為什麼祂說我就要聽
[00:08:09.000 --> 00:08:14.000]  我們的子女也是
[00:08:18.000 --> 00:08:20.000]  祂會說為什麼我要聽
[00:08:20.000 --> 00:08:22.000]  你說話為什麼要聽
[00:08:22.000 --> 00:08:24.000]  我們也會問我父母說話為什麼要聽
[00:08:24.000 --> 00:08:26.000]  現在很多人不聽
[00:08:26.000 --> 00:08:30.000]  我們要從說話
[00:08:30.000 --> 00:08:32.000]  那個人耶穌
[00:08:32.000 --> 00:08:34.000]  祂有什麼權柄
[00:08:34.000 --> 00:08:39.000]  這個問題當時那些群眾也是這樣反應
[00:08:39.000 --> 00:08:44.000]  因為當時那些群眾
[00:08:44.000 --> 00:08:46.000]  那些百姓聽完登山補訓之後
[00:08:46.000 --> 00:08:48.000]  或者聽到尾的時候
[00:08:48.000 --> 00:08:50.000]  他們感受到
[00:08:50.000 --> 00:08:54.000]  他們認為耶穌有一種特別的權柄
[00:08:54.000 --> 00:08:59.000]  我們看七章二十八節
[00:09:13.000 --> 00:09:16.000]  這句話的意思是
[00:09:16.000 --> 00:09:20.000]  百姓感受到耶穌有一種特別的權柄
[00:09:20.000 --> 00:09:22.000]  這種權柄
[00:09:22.000 --> 00:09:23.000]  他們覺得
[00:09:23.000 --> 00:09:29.000]  這個權柄是高於一般民事在教導上的權威
[00:09:29.000 --> 00:09:36.000]  民事教導百姓認識神認識聖經
[00:09:36.000 --> 00:09:39.000]  這個教導的權柄是怎樣來的
[00:09:39.000 --> 00:09:42.000]  是其他的宗教領袖
[00:09:42.000 --> 00:09:45.000]  或者是那些宗教的團體
[00:09:45.000 --> 00:09:47.000]  去承認他們
[00:09:47.000 --> 00:09:50.000]  或者給他們這個權去教導
[00:09:50.000 --> 00:09:54.000]  那麼耶穌這麼高的權柄
[00:09:54.000 --> 00:09:56.000]  是從哪裡來的呢
[00:09:56.000 --> 00:10:01.000]  聖經裡面權柄這個字
[00:10:01.000 --> 00:10:04.000]  在另外一些場合
[00:10:04.000 --> 00:10:06.000]  有時候會翻譯成能力
[00:10:06.000 --> 00:10:09.000]  權柄和能力是分不開的
[00:10:13.000 --> 00:10:16.000]  權柄也代表一個人的身份
[00:10:16.000 --> 00:10:18.000]  你有這樣的身份
[00:10:18.000 --> 00:10:20.000]  你就有這樣的權柄
[00:10:20.000 --> 00:10:21.000]  你是老闆
[00:10:21.000 --> 00:10:24.000]  你就有權炒人魷魚
[00:10:24.000 --> 00:10:30.000]  那麼耶穌
[00:10:30.000 --> 00:10:34.000]  祂的身份是什麼呢
[00:10:37.000 --> 00:10:43.000]  這個就是今天這段聖經所要說的
[00:10:43.000 --> 00:10:46.000]  耶穌祂是什麼身份
[00:10:46.000 --> 00:10:48.000]  耶穌的身份
[00:10:48.000 --> 00:10:56.000]  祂是用可以行神蹟的能力來證明祂的身份
[00:10:56.000 --> 00:11:00.000]  祂這個身份就是聖經裡面預言的彌賽亞
[00:11:00.000 --> 00:11:01.000]  是神子
[00:11:01.000 --> 00:11:02.000]  是神
[00:11:05.000 --> 00:11:07.000]  今天這段聖經也都說
[00:11:07.000 --> 00:11:11.000]  是耶穌祂期待聽到訊息的人
[00:11:11.000 --> 00:11:15.000]  會作出一個聰明的回應
[00:11:35.000 --> 00:11:37.000]  三個神蹟想說什麼
[00:11:37.000 --> 00:11:41.000]  接著一段是十八節
[00:11:41.000 --> 00:11:43.000]  十八節到二十二節這一段
[00:11:43.000 --> 00:11:45.000]  剛才我們還沒讀的
[00:11:45.000 --> 00:11:47.000]  但是今天會說的
[00:11:47.000 --> 00:11:49.000]  這一段就是說
[00:11:49.000 --> 00:11:51.000]  有一些人聽到
[00:11:51.000 --> 00:11:53.000]  看到這些神蹟之後
[00:11:53.000 --> 00:11:55.000]  那個反應
[00:11:55.000 --> 00:11:58.000]  他們的反應很重要
[00:11:58.000 --> 00:12:02.000]  就是我今天想大家去看
[00:12:02.000 --> 00:12:03.000]  去想的
[00:12:04.000 --> 00:12:05.000]  一會兒會說到
[00:12:05.000 --> 00:12:07.000]  我們先看第一個神蹟
[00:12:07.000 --> 00:12:13.000]  就是耶穌醫治一個患大麻風病的人
[00:12:13.000 --> 00:12:17.000]  我們看八章二節
[00:12:17.000 --> 00:12:21.000]  有一個長大麻風的來拜他
[00:12:21.000 --> 00:12:24.000]  說主若肯必能叫我潔淨了
[00:12:24.000 --> 00:12:28.000]  短短一節的經文裡面
[00:12:28.000 --> 00:12:34.000]  他是能夠表達到這個患病的人
[00:12:34.000 --> 00:12:36.000]  他很複雜的心情
[00:12:36.000 --> 00:12:41.000]  我們知道患大麻風不簡單
[00:12:41.000 --> 00:12:43.000]  是一個非常嚴重的病
[00:12:43.000 --> 00:12:45.000]  可以致命的病
[00:12:45.000 --> 00:12:48.000]  最折磨的
[00:12:48.000 --> 00:12:50.000]  不只是致命的病
[00:12:50.000 --> 00:12:53.000]  而是因為會傳染
[00:12:53.000 --> 00:12:56.000]  所以是很慘的
[00:12:56.000 --> 00:12:59.000]  你要與世隔絕
[00:12:59.000 --> 00:13:00.000]  與人隔絕
[00:13:00.000 --> 00:13:02.000]  一種被遺棄
[00:13:02.000 --> 00:13:04.000]  被忘記
[00:13:04.000 --> 00:13:06.000]  被輕視
[00:13:06.000 --> 00:13:10.000]  甚至敵視的一個處境
[00:13:10.000 --> 00:13:12.000]  所以心情是很痛苦的
[00:13:12.000 --> 00:13:16.000]  我們去想一想
[00:13:16.000 --> 00:13:19.000]  這個人的複雜的心情有多少樣呢
[00:13:19.000 --> 00:13:21.000]  我簡單看下去
[00:13:21.000 --> 00:13:23.000]  他起碼有四種的心情在裡面
[00:13:23.000 --> 00:13:24.000]  第一
[00:13:24.000 --> 00:13:28.000]  他一定是一個很渴求被醫治的心
[00:13:28.000 --> 00:13:32.000]  否則他就不會排除萬難
[00:13:32.000 --> 00:13:34.000]  走到耶穌根前來求耶穌
[00:13:34.000 --> 00:13:36.000]  我們剛才說過
[00:13:36.000 --> 00:13:38.000]  大麻風是可以傳染人的
[00:13:38.000 --> 00:13:41.000]  所以是不可以走近人群的
[00:13:41.000 --> 00:13:44.000]  否則會被人扔石頭來趕走
[00:13:44.000 --> 00:13:46.000]  所以我猜
[00:13:46.000 --> 00:13:49.000]  不只是他渴求的心
[00:13:49.000 --> 00:13:51.000]  他還相信會有人
[00:13:51.000 --> 00:13:54.000]  或者親戚朋友去幫他安排
[00:13:54.000 --> 00:13:56.000]  幫他開路
[00:13:56.000 --> 00:13:59.000]  否則他很難走到耶穌的根前
[00:13:59.000 --> 00:14:03.000]  第二
[00:14:03.000 --> 00:14:05.000]  他有一個尊重
[00:14:05.000 --> 00:14:08.000]  或者可以叫敬畏的心
[00:14:08.000 --> 00:14:10.000]  他走到耶穌面前
[00:14:10.000 --> 00:14:11.000]  他拜耶穌
[00:14:11.000 --> 00:14:13.000]  那個字其實是俯伏
[00:14:13.000 --> 00:14:15.000]  俯伏拜耶穌
[00:14:15.000 --> 00:14:17.000]  稱耶穌為主
[00:14:17.000 --> 00:14:20.000]  第三
[00:14:21.000 --> 00:14:24.000]  他也顯示有一個謙卑的心
[00:14:24.000 --> 00:14:28.000]  他俯伏叩拜耶穌
[00:14:28.000 --> 00:14:30.000]  他稱耶穌為主
[00:14:30.000 --> 00:14:35.000]  他說過一句主若肯
[00:14:35.000 --> 00:14:37.000]  這句話是表示
[00:14:37.000 --> 00:14:41.000]  他知道主權在耶穌那裡
[00:14:41.000 --> 00:14:45.000]  他尊重耶穌的主權
[00:14:45.000 --> 00:14:47.000]  就是說
[00:14:47.000 --> 00:14:50.000]  肯不肯醫治他
[00:14:50.000 --> 00:14:52.000]  是由耶穌決定
[00:14:52.000 --> 00:14:53.000]  是耶穌的主權
[00:14:53.000 --> 00:14:54.000]  他可以求
[00:14:54.000 --> 00:14:56.000]  但是是耶穌有主權
[00:14:56.000 --> 00:14:58.000]  醫或者不醫他
[00:14:58.000 --> 00:15:03.000]  第四
[00:15:03.000 --> 00:15:06.000]  他當然是很有信心
[00:15:06.000 --> 00:15:08.000]  但是他的信心
[00:15:08.000 --> 00:15:11.000]  是信心他很清楚
[00:15:11.000 --> 00:15:13.000]  知道耶穌有能力
[00:15:13.000 --> 00:15:15.000]  有足夠的能力
[00:15:15.000 --> 00:15:16.000]  醫得好他
[00:15:16.000 --> 00:15:19.000]  但是他不知道耶穌肯不肯醫他
[00:15:20.000 --> 00:15:21.000]  所以他要求
[00:15:21.000 --> 00:15:26.000]  第三第四點
[00:15:26.000 --> 00:15:28.000]  是我們需要學習的
[00:15:28.000 --> 00:15:34.000]  就是謙卑和信心
[00:15:34.000 --> 00:15:36.000]  第三第四點加起來就是說
[00:15:36.000 --> 00:15:39.000]  當我們有一件事
[00:15:39.000 --> 00:15:41.000]  要向神求的時候
[00:15:41.000 --> 00:15:44.000]  我們要深信
[00:15:44.000 --> 00:15:46.000]  神必定有能力
[00:15:46.000 --> 00:15:48.000]  可以為我們成就
[00:15:48.000 --> 00:15:50.000]  世上沒有一件事
[00:15:50.000 --> 00:15:52.000]  神是不夠能力去成就
[00:15:52.000 --> 00:15:55.000]  我們必須要深信
[00:15:55.000 --> 00:15:57.000]  神必定夠能力
[00:15:57.000 --> 00:15:59.000]  為我們成就我們所求的事
[00:15:59.000 --> 00:16:01.000]  但是
[00:16:01.000 --> 00:16:03.000]  我們要將主權
[00:16:03.000 --> 00:16:05.000]  交回給神
[00:16:05.000 --> 00:16:07.000]  就是說
[00:16:07.000 --> 00:16:10.000]  我們要謙卑在神面前
[00:16:10.000 --> 00:16:12.000]  神為我們
[00:16:12.000 --> 00:16:14.000]  神肯不肯為我們成就
[00:16:14.000 --> 00:16:17.000]  不是按我們人的心願
[00:16:18.000 --> 00:16:21.000]  是神自己的心意
[00:16:21.000 --> 00:16:25.000]  神肯不肯
[00:16:25.000 --> 00:16:27.000]  按我們所求來成就
[00:16:27.000 --> 00:16:29.000]  是神的主權
[00:16:29.000 --> 00:16:33.000]  我們要信服神的主權
[00:16:33.000 --> 00:16:35.000]  這才叫謙卑
[00:16:35.000 --> 00:16:40.000]  這個人這麼有心來求耶穌
[00:16:40.000 --> 00:16:42.000]  耶穌怎麼對他呢?
[00:16:42.000 --> 00:16:44.000]  我們看第三節
[00:16:44.000 --> 00:16:46.000]  耶穌伸手摸他說
[00:16:46.000 --> 00:16:48.000]  我肯,你潔淨了吧
[00:16:48.000 --> 00:16:51.000]  他的大麻風那刻就潔淨了
[00:16:51.000 --> 00:16:55.000]  剛才說患大麻風的人
[00:16:55.000 --> 00:16:59.000]  除了要受肉體上的痛苦之外
[00:16:59.000 --> 00:17:03.000]  他還是要受心靈上的痛苦
[00:17:03.000 --> 00:17:06.000]  患病之後
[00:17:06.000 --> 00:17:08.000]  他就不可以和別人接觸
[00:17:08.000 --> 00:17:11.000]  要和家人和社會完全隔離
[00:17:11.000 --> 00:17:15.000]  那種被遺棄的感覺很強
[00:17:15.000 --> 00:17:17.000]  是很痛苦
[00:17:17.000 --> 00:17:21.000]  耶穌伸手觸摸他
[00:17:21.000 --> 00:17:25.000]  表示一個健康的人接納他
[00:17:25.000 --> 00:17:26.000]  這個很重要
[00:17:26.000 --> 00:17:29.000]  是醫治了他心靈的痛傷
[00:17:29.000 --> 00:17:33.000]  耶穌的說話
[00:17:33.000 --> 00:17:36.000]  也實際醫治了他的病
[00:17:36.000 --> 00:17:39.000]  令他的身體能夠復原
[00:17:43.000 --> 00:17:45.000]  我們在經文裡看得出
[00:17:45.000 --> 00:17:47.000]  耶穌是很樂意行神蹟
[00:17:47.000 --> 00:17:50.000]  來醫治大麻風病的人
[00:17:50.000 --> 00:17:53.000]  我們想想
[00:17:53.000 --> 00:17:55.000]  一位這麼有憐憫
[00:17:55.000 --> 00:17:57.000]  這麼有能力的主
[00:17:57.000 --> 00:18:01.000]  如果叫我們跟從他
[00:18:01.000 --> 00:18:04.000]  我們願不願意跟從他
[00:18:04.000 --> 00:18:10.000]  我希望大家的答案
[00:18:10.000 --> 00:18:13.000]  當然是願意
[00:18:13.000 --> 00:18:18.000]  我們看第二個神蹟
[00:18:18.000 --> 00:18:23.000]  是醫治一個白膚長的僕人
[00:18:23.000 --> 00:18:25.000]  這個白膚長
[00:18:25.000 --> 00:18:27.000]  來求耶穌醫治
[00:18:27.000 --> 00:18:31.000]  一個患了癱瘓病的僕人
[00:18:31.000 --> 00:18:36.000]  我不知道
[00:18:36.000 --> 00:18:37.000]  我們不是很清楚
[00:18:37.000 --> 00:18:38.000]  這個癱瘓病
[00:18:38.000 --> 00:18:40.000]  等於現在的什麼病
[00:18:40.000 --> 00:18:42.000]  不能動
[00:18:42.000 --> 00:18:44.000]  很可能是中風那類
[00:18:44.000 --> 00:18:47.000]  但是
[00:18:47.000 --> 00:18:48.000]  這個白膚長
[00:18:48.000 --> 00:18:50.000]  代他的僕人來求
[00:18:50.000 --> 00:18:53.000]  或者為他的僕人來求耶穌
[00:18:53.000 --> 00:18:55.000]  這樣顯示這個白膚長
[00:18:55.000 --> 00:18:56.000]  是有一個
[00:18:56.000 --> 00:18:59.000]  也有一個憐憫的心
[00:18:59.000 --> 00:19:01.000]  僕人而已
[00:19:01.000 --> 00:19:03.000]  癱瘓了就找別人
[00:19:03.000 --> 00:19:06.000]  一般會是無良的僱主
[00:19:08.000 --> 00:19:11.000]  但是他有憐憫的心
[00:19:11.000 --> 00:19:13.000]  不想這個僕人受苦
[00:19:13.000 --> 00:19:16.000]  為這個僕人去求耶穌醫治
[00:19:16.000 --> 00:19:22.000]  從言行裏面
[00:19:22.000 --> 00:19:23.000]  我們看到
[00:19:23.000 --> 00:19:25.000]  他也有一個渴求的心
[00:19:25.000 --> 00:19:28.000]  否則他不用親自來求耶穌
[00:19:28.000 --> 00:19:32.000]  我們看第八節
[00:19:32.000 --> 00:19:36.000]  白膚長回答說
[00:19:36.000 --> 00:19:38.000]  你到我社下來
[00:19:38.000 --> 00:19:40.000]  我不敢當
[00:19:40.000 --> 00:19:41.000]  只要你說一句話
[00:19:41.000 --> 00:19:44.000]  我的僕人就必好了
[00:19:44.000 --> 00:19:48.000]  這句話表現出
[00:19:48.000 --> 00:19:51.000]  白膚長是很有敬畏的心
[00:19:51.000 --> 00:19:53.000]  他有很多的心情在裏面
[00:19:53.000 --> 00:19:57.000]  也表示他有一個謙卑的心
[00:19:57.000 --> 00:19:59.000]  這句話是特別顯出
[00:19:59.000 --> 00:20:01.000]  他的謙卑的心
[00:20:01.000 --> 00:20:03.000]  還有顯出他很有信心
[00:20:03.000 --> 00:20:05.000]  他相信耶穌是有能力
[00:20:05.000 --> 00:20:07.000]  醫治好他的僕人
[00:20:07.000 --> 00:20:13.000]  這個白膚長的表現是很精彩的
[00:20:13.000 --> 00:20:15.000]  特別當他去解釋
[00:20:15.000 --> 00:20:18.000]  他為什麼信得過耶穌
[00:20:18.000 --> 00:20:20.000]  這麼有能力
[00:20:20.000 --> 00:20:22.000]  他為什麼這麼有信心
[00:20:22.000 --> 00:20:25.000]  知道耶穌能夠醫治好他的僕人
[00:20:25.000 --> 00:20:28.000]  當他解釋的時候
[00:20:28.000 --> 00:20:31.000]  連耶穌也大大稱讚他
[00:20:31.000 --> 00:20:33.000]  我們看到的時候
[00:20:33.000 --> 00:20:36.000]  他心裏也為他拍手掌
[00:20:36.000 --> 00:20:39.000]  我們看第九節
[00:20:39.000 --> 00:20:44.000]  因為我在人的權下
[00:20:44.000 --> 00:20:46.000]  也有兵在我耳下
[00:20:46.000 --> 00:20:48.000]  對這個說去他就去
[00:20:48.000 --> 00:20:51.000]  對那個說來他就來
[00:20:51.000 --> 00:20:53.000]  對我的僕人說你作者事
[00:20:53.000 --> 00:20:55.000]  他就去作
[00:20:55.000 --> 00:21:02.000]  白膚長信心的邏輯是這樣的
[00:21:04.000 --> 00:21:07.000]  在我的權力範圍裏
[00:21:07.000 --> 00:21:09.000]  我想做什麼
[00:21:09.000 --> 00:21:11.000]  我出句聲就行了
[00:21:11.000 --> 00:21:16.000]  我的上級比我更有權力
[00:21:16.000 --> 00:21:19.000]  他想做什麼
[00:21:19.000 --> 00:21:22.000]  他出一句聲就會搞定
[00:21:22.000 --> 00:21:25.000]  耶穌
[00:21:25.000 --> 00:21:27.000]  祢是神
[00:21:27.000 --> 00:21:31.000]  祢有神的權柄
[00:21:32.000 --> 00:21:36.000]  祢有神的能力
[00:21:36.000 --> 00:21:39.000]  或者起碼祢是神人
[00:21:39.000 --> 00:21:41.000]  祢是有能力的先至
[00:21:41.000 --> 00:21:47.000]  如果祢想醫治我的僕人
[00:21:47.000 --> 00:21:51.000]  我相信祢只要出一句聲就會搞定
[00:21:51.000 --> 00:21:56.000]  很簡單的邏輯
[00:21:56.000 --> 00:21:59.000]  他是顯出很大的信心
[00:22:00.000 --> 00:22:03.000]  所以難怪耶穌都稱讚他
[00:22:03.000 --> 00:22:05.000]  耶穌這樣說
[00:22:05.000 --> 00:22:07.000]  祂說按著你的信心
[00:22:07.000 --> 00:22:08.000]  很有趣
[00:22:08.000 --> 00:22:11.000]  祂不是說按著你所求為你成就
[00:22:11.000 --> 00:22:14.000]  祂說按著你的信心為你成就
[00:22:14.000 --> 00:22:16.000]  醫好你的僕人
[00:22:16.000 --> 00:22:24.000]  耶穌也在當時宣告
[00:22:24.000 --> 00:22:27.000]  這個宣告不單止向當事人
[00:22:27.000 --> 00:22:29.000]  我相信是向全世界
[00:22:29.000 --> 00:22:31.000]  向我們現在的人
[00:22:31.000 --> 00:22:33.000]  耶穌宣告說
[00:22:33.000 --> 00:22:35.000]  無論是外邦人也好
[00:22:35.000 --> 00:22:37.000]  是猶太人也好
[00:22:37.000 --> 00:22:41.000]  只有那些肯謙卑信服
[00:22:41.000 --> 00:22:43.000]  肯接受耶穌做救主的人
[00:22:43.000 --> 00:22:47.000]  才可以得到救恩進入天國
[00:22:47.000 --> 00:22:49.000]  如果不是都不能夠
[00:22:49.000 --> 00:22:54.000]  耶穌說那句話的時候
[00:22:56.000 --> 00:23:00.000]  也期待聽到的人會做一個聰明的選擇
[00:23:00.000 --> 00:23:05.000]  選擇謙卑信服
[00:23:05.000 --> 00:23:07.000]  接受主耶穌做救主
[00:23:07.000 --> 00:23:09.000]  我們是不是都這樣做
[00:23:09.000 --> 00:23:11.000]  這個聰明的選擇
