
[00:00:00.000 --> 00:00:03.200]  有一次是,大家聽過福爾摩斯,
[00:03:37.400 --> 00:03:39.400]  我相信沒有人會反對,
[00:03:39.400 --> 00:03:45.800]  這個保羅的喜樂指數是滿分,是十分的,對不對?
[00:03:45.800 --> 00:03:49.000]  如果大家沒有人舉手,沒有人給十分的時候,
[00:03:49.000 --> 00:03:57.000]  我相信我們每一個人都今天可以在保羅的身上學習喜樂的秘訣。
[00:03:57.000 --> 00:03:59.400]  在保羅寫這封信的時候,
[00:03:59.400 --> 00:04:04.200]  一般都認為他已經在羅馬監獄那裡住了一段時間,
[00:04:04.200 --> 00:04:06.900]  而在住監獄這段時間裡面,
[00:04:06.900 --> 00:04:10.900]  他說他每次想起菲律賓的信徒的時候,
[00:04:10.900 --> 00:04:14.200]  他歡歡喜喜地感謝上帝。
[00:04:14.200 --> 00:04:15.900]  為什麼要這樣做?
[00:04:15.900 --> 00:04:18.000]  因為他說從第一天起,
[00:04:18.000 --> 00:04:22.000]  這些菲律賓的信徒就和他一起,
[00:04:22.000 --> 00:04:25.100]  同心合意興旺福音。
[00:04:25.100 --> 00:04:27.000]  什麼意思?
[00:04:27.000 --> 00:04:28.100]  首先我們要明白,
[00:04:28.100 --> 00:04:32.200]  保羅這裡所說的並不是單是讚賞那些菲律賓人,
[00:04:32.200 --> 00:04:35.000]  你做得好,你在你的城市裡面,
[00:04:35.000 --> 00:04:38.400]  全福音做得很好,不單是這樣。
[00:04:38.400 --> 00:04:40.800]  如果我們看第七節的時候,
[00:04:40.800 --> 00:04:42.600]  保羅這裡說,
[00:04:42.600 --> 00:04:47.200]  他說無論我是在困鎖之中,
[00:04:47.200 --> 00:04:50.700]  是便明證實福音的時候,
[00:04:50.700 --> 00:04:57.800]  你們這一班菲律賓的信徒都與我一同得人。
[00:04:57.800 --> 00:05:00.000]  看不看到保羅這裡所歡喜的,
[00:05:00.000 --> 00:05:01.800]  所寶貴的,
[00:05:01.800 --> 00:05:04.900]  是這一班信徒的同工。
[00:05:04.900 --> 00:05:08.300]  儘管這些信徒和保羅在地理上,
[00:05:08.300 --> 00:05:10.600]  大家都身處不同的地方,
[00:05:10.600 --> 00:05:15.100]  但是他們在福音的工作上是一同作工,
[00:05:15.100 --> 00:05:20.900]  因此他們就可以和保羅一同得人。
[00:05:20.900 --> 00:05:23.100]  很重要的一個事實就是告訴我們什麼?
[00:05:23.100 --> 00:05:28.000]  就是告訴我們在前線作工的屬靈的工人,
[00:05:28.000 --> 00:05:31.100]  他們所得到的屬靈的果效,
[00:05:31.100 --> 00:05:34.300]  亦都是我們在後方裡面的頂子妹,
[00:05:34.300 --> 00:05:35.700]  無論在金錢上,
[00:05:35.700 --> 00:05:36.500]  在禱告上,
[00:05:36.500 --> 00:05:37.400]  在行政上,
[00:05:37.400 --> 00:05:38.100]  在聯絡上,
[00:05:38.100 --> 00:05:39.900]  一同從工的頂子妹,
[00:05:39.900 --> 00:05:44.600]  都可以一同分享前線的屬靈果效。
[00:05:44.600 --> 00:05:45.300]  那你說,
[00:05:45.300 --> 00:05:49.700]  當時的菲律賓信徒究竟做了些什麼?
[00:05:49.700 --> 00:05:52.500]  令保羅有這樣的想法呢?
[00:05:52.500 --> 00:05:55.100]  第一,在經濟上。
[00:05:55.100 --> 00:05:57.200]  菲律賓書的第四章裡說,
[00:05:57.200 --> 00:05:58.900]  保羅自己說菲律賓人,
[00:05:58.900 --> 00:06:00.200]  你們都知道的,
[00:06:00.200 --> 00:06:03.800]  我初傳福音來了馬其頓的時候,
[00:06:03.800 --> 00:06:06.000]  論到壽壽之時,
[00:06:06.000 --> 00:06:07.200]  除了你們之外,
[00:06:07.200 --> 00:06:10.900]  並沒有其他教會供給我。
[00:06:10.900 --> 00:06:14.300]  就是說這幫人金錢上支持保羅。
[00:06:14.300 --> 00:06:15.900]  我們經常都說,
[00:06:15.900 --> 00:06:17.700]  錢不是萬能的,
[00:06:17.700 --> 00:06:19.800]  經驗告訴我們什麼?
[00:06:19.800 --> 00:06:22.400]  沒錢是萬萬不能。
[00:06:22.400 --> 00:06:23.800]  福音的工作,
[00:06:23.800 --> 00:06:25.100]  教會的侍功,
[00:06:25.100 --> 00:06:27.300]  就算當時保羅在監獄裡面,
[00:06:27.300 --> 00:06:29.200]  都需要錢的。
[00:06:29.200 --> 00:06:30.300]  所以,
[00:06:30.300 --> 00:06:31.300]  大家記住,
[00:06:31.300 --> 00:06:34.300]  要成為一個忠心的基督徒。
[00:06:34.300 --> 00:06:36.300]  除了我們按照神的吩咐,
[00:06:36.300 --> 00:06:38.800]  作十一奉獻之外,
[00:06:38.800 --> 00:06:41.300]  我們都需要為一些特別的需要,
[00:06:41.300 --> 00:06:42.600]  去奉獻。
[00:06:42.600 --> 00:06:44.800]  以致神的家,
[00:06:44.800 --> 00:06:46.300]  經常有糧。
[00:06:46.300 --> 00:06:48.300]  第二,在行動上。
[00:06:48.300 --> 00:06:52.300]  菲律賓除了金錢上幫助保羅之外,
[00:06:52.300 --> 00:06:57.300]  他們也有其他真實的實際行動幫助保羅。
[00:06:57.300 --> 00:06:58.100]  有些什麼行動?
[00:06:58.100 --> 00:07:00.900]  他們打發一個叫做以巴忽提的人,
[00:07:00.900 --> 00:07:02.100]  去到保羅那裡,
[00:07:02.100 --> 00:07:03.400]  在他的生活上,
[00:07:03.400 --> 00:07:05.300]  在他全方的工作上,
[00:07:05.300 --> 00:07:06.700]  來幫助他。
[00:07:06.700 --> 00:07:08.600]  在他不同的需要上,
[00:07:08.600 --> 00:07:12.700]  來滿足保羅當時的要求。
[00:07:12.700 --> 00:07:14.800]  第三,
[00:07:14.800 --> 00:07:16.700]  在禱告上。
[00:07:16.700 --> 00:07:18.200]  禱告上,
[00:07:18.200 --> 00:07:21.600]  當時的菲律賓信徒很狠切地有求神。
[00:07:21.600 --> 00:07:25.400]  神下求你讓保羅可以在監獄裡面被釋放出來。
[00:07:25.400 --> 00:07:26.700]  很狠切地祈禱。
[00:07:26.700 --> 00:07:27.400]  保羅也知道,
[00:07:27.400 --> 00:07:34.100]  這些遠在其他地方的信徒在為保羅的釋放而祈禱。
[00:07:34.100 --> 00:07:35.300]  看到嗎?
[00:07:35.300 --> 00:07:36.800]  這幾個的工作,
[00:07:36.800 --> 00:07:40.300]  菲律賓是在多方面來幫助保羅的。
[00:07:40.300 --> 00:07:42.000]  我想大家想一想,
[00:07:42.000 --> 00:07:43.700]  在不同的方面幫助,
[00:07:43.700 --> 00:07:45.500]  當你去感謝這幫人的時候,
[00:07:45.500 --> 00:07:48.600]  你當然逐一來感謝,對不對?
[00:07:48.600 --> 00:07:53.800]  為什麼保羅不直接感謝他們在這幾方面的幫忙呢?
[00:07:53.800 --> 00:07:55.300]  保羅是怎樣感謝的?
[00:07:55.300 --> 00:07:56.800]  保羅他說,
[00:07:56.800 --> 00:08:00.000]  我感謝因為從第一天開始,
[00:08:00.000 --> 00:08:04.900]  你們是同心合意的興旺福音。
[00:08:04.900 --> 00:08:06.800]  為什麼他不直接感謝呢?
[00:08:06.800 --> 00:08:07.500]  如果是我的話,
[00:08:07.500 --> 00:08:08.200]  我可能說,
[00:08:08.200 --> 00:08:10.700]  我感謝你們一直來幫我們,
[00:08:10.700 --> 00:08:13.100]  從第一天到如今,
[00:08:13.100 --> 00:08:14.200]  你們又給錢我,
[00:08:14.200 --> 00:08:15.200]  又為我祈禱,
[00:08:15.200 --> 00:08:17.500]  總派人來做我的同工。
[00:08:17.500 --> 00:08:19.900]  那就更加直接了,對不對?
[00:08:19.900 --> 00:08:21.800]  為什麼保羅不這樣做呢?
[00:08:21.800 --> 00:08:24.200]  所以我的原因很簡單。
[00:08:24.200 --> 00:08:26.600]  因為這幾樣東西都是福音侍宮裡面,
[00:08:26.600 --> 00:08:28.800]  必須要有的因素來的。
[00:08:28.800 --> 00:08:30.300]  大家想一想,
[00:08:30.300 --> 00:08:31.300]  在屬靈的侍宮裡面,
[00:08:31.300 --> 00:08:33.300]  你沒有祈禱。
[00:08:33.300 --> 00:08:35.500]  沒有祈禱福音的工作,
[00:08:35.500 --> 00:08:39.600]  很有可能會變成世俗的工作。
[00:08:39.600 --> 00:08:40.300]  很難,
[00:08:40.300 --> 00:08:43.200]  甚至不會有什麼屬靈的果效。
[00:08:43.200 --> 00:08:44.800]  如果沒有人參與,
[00:08:44.800 --> 00:08:46.100]  沒有人參與,
[00:08:46.100 --> 00:08:47.900]  你說得多大都是空談。
[00:08:47.900 --> 00:08:48.900]  說多人說什麼?
[00:08:48.900 --> 00:08:51.400]  都是吹噓。
[00:08:51.400 --> 00:08:53.600]  沒錢?
[00:08:53.600 --> 00:08:56.200]  除非有神親自的介入。
[00:08:56.200 --> 00:08:57.600]  沒有金錢?
[00:08:57.600 --> 00:08:59.400]  寸步難行。
[00:08:59.400 --> 00:09:00.400]  說到錢的話,
[00:09:00.400 --> 00:09:01.700]  我們很感恩。
[00:09:01.700 --> 00:09:03.900]  大家知道我們過去的感恩奉獻,
[00:09:03.900 --> 00:09:06.100]  活力堂的第一支會很慷慨的奉獻。
[00:09:06.100 --> 00:09:09.700]  雖然我們所定的感恩奉獻的目標未完全達標,
[00:09:09.700 --> 00:09:11.500]  但是我們每一個月的奉獻,
[00:09:11.500 --> 00:09:14.400]  都在我們的預算的目標裡面。
[00:09:14.400 --> 00:09:15.300]  就是說,
[00:09:15.300 --> 00:09:20.000]  我們計劃明年我們需要做的很大型的項目,
[00:09:20.000 --> 00:09:23.200]  現在都應該有足夠的金錢來進行。
[00:09:23.200 --> 00:09:24.000]  不過,
[00:09:24.000 --> 00:09:26.000]  我想請大家留意一件事。
[00:09:26.000 --> 00:09:29.700]  不是因為我們財政上達標了,
[00:09:29.700 --> 00:09:31.900]  我們就覺得在福音的工作上,
[00:09:31.900 --> 00:09:35.200]  我們的責任就已經給了,
[00:09:35.200 --> 00:09:36.300]  完成了。
[00:09:36.300 --> 00:09:37.100]  不是這樣,
[00:09:37.100 --> 00:09:37.700]  因為為什麼?
[00:09:37.700 --> 00:09:39.600]  因為保羅在這裡告訴我們很清楚,
[00:09:39.600 --> 00:09:41.500]  除了經濟上的支持之外,
[00:09:41.500 --> 00:09:43.800]  我們還需要在我們的能力範圍裡面,
[00:09:43.800 --> 00:09:46.700]  在行動上面來參與福音侍功,
[00:09:46.700 --> 00:09:52.200]  為這些福音的童工、侍工來祈禱。
[00:09:52.200 --> 00:09:54.900]  或者保羅很多時候,
[00:09:54.900 --> 00:09:58.100]  都是自己一個人獨自在監獄裡面坐牢。
[00:09:58.100 --> 00:09:59.100]  但是,
[00:09:59.100 --> 00:10:01.300]  在福音的侍工裡面,
[00:10:01.300 --> 00:10:06.100]  保羅絕對不是一個孤獨、孤單的戰士。
[00:10:06.100 --> 00:10:09.600]  在上帝的設計當中,
[00:10:09.600 --> 00:10:14.500]  人從來都不是一個孤獨的存在。
[00:10:14.500 --> 00:10:15.600]  同意嗎?
[00:10:15.600 --> 00:10:18.200]  我們都是活在一個愛的關係裡面,
[00:10:18.200 --> 00:10:20.100]  在一個群體裡面。
[00:10:20.100 --> 00:10:21.900]  所以在這個世界裡面,
[00:10:21.900 --> 00:10:22.700]  我們需要什麼?
[00:10:22.700 --> 00:10:23.300]  我們需要朋友,
[00:10:23.300 --> 00:10:24.600]  我們需要家人。
[00:10:24.600 --> 00:10:26.000]  在淑齡的生活裡面,
[00:10:26.000 --> 00:10:27.300]  我們需要教會,
[00:10:27.300 --> 00:10:29.000]  我們需要一個淑齡的家,
[00:10:29.000 --> 00:10:32.800]  以致我們可以歸屬這個淑齡的家,
[00:10:32.800 --> 00:10:34.500]  成為這個家的一部分,
[00:10:34.500 --> 00:10:39.200]  和其他的信徒同行我們的人生。
[00:10:39.200 --> 00:10:40.400]  而在福音的侍工裡面,
[00:10:40.400 --> 00:10:41.500]  我們需要有夥伴,
[00:10:41.500 --> 00:10:43.400]  我們需要有童工。
[00:10:43.400 --> 00:10:45.200]  我想大家留意保羅所說的,
[00:10:45.200 --> 00:10:50.200]  他說:「同心合意,興旺福音。」
[00:10:50.200 --> 00:10:53.500]  「同心合意」原文這個字,
[00:10:53.500 --> 00:10:56.600]  應該是指「夥伴」,
[00:10:56.600 --> 00:10:58.800]  「partner」這個字。
[00:10:58.800 --> 00:11:00.400]  不過《和合本》這個翻譯,
[00:11:00.400 --> 00:11:02.900]  也指出了一個很重要的真理。
[00:11:02.900 --> 00:11:03.600]  什麼真理呢?
[00:11:03.600 --> 00:11:06.000]  就是說,雖然我們信徒是不同的,
[00:11:06.000 --> 00:11:08.500]  我們是個體,是不同的,
[00:11:08.500 --> 00:11:11.900]  但是當我們說到福音侍工的時候,
[00:11:11.900 --> 00:11:15.000]  我們必須有共同的心意。
[00:11:15.000 --> 00:11:16.700]  或者我這樣問大家,
[00:11:16.700 --> 00:11:17.400]  在教會裡面,
[00:11:17.400 --> 00:11:20.400]  你有沒有遇到一些很難相處的人?
[00:11:20.400 --> 00:11:22.900]  我一看到他,就說我走了。
[00:11:22.900 --> 00:11:26.700]  更加不要說跟我一起侍奉,對不對?
[00:11:26.700 --> 00:11:29.400]  大家有沒有遇到這些很難相處的人?
[00:11:29.400 --> 00:11:33.100]  莫說沒有,我個個都很合得來的。
[00:11:33.100 --> 00:11:34.100]  那就感恩吧。
[00:11:34.100 --> 00:11:38.800]  很有可能你是一個相當成熟的基督徒。
[00:11:38.800 --> 00:11:41.400]  不過,也有另外兩個可能性。
[00:11:41.400 --> 00:11:45.900]  第一,就是你從來都沒有在教會侍奉過。
[00:11:45.900 --> 00:11:50.200]  第二,你剛剛來教會。
[00:11:50.200 --> 00:11:52.300]  但是我相信在教會裡面,
[00:11:52.300 --> 00:11:58.300]  在性格、編號、做事的方式、節奏、快慢、有衝突,
[00:11:58.300 --> 00:11:59.800]  是正常不過的事情。
[00:11:59.800 --> 00:12:00.200]  為什麼?
[00:12:00.200 --> 00:12:02.600]  我們每一個人都是不同的個體,對不對?
[00:12:02.600 --> 00:12:05.300]  但是,問題來了。
[00:12:05.300 --> 00:12:06.800]  如果我們個個都不同的話,
[00:12:06.800 --> 00:12:12.400]  我們如何能夠在這個神的教導,
[00:12:12.400 --> 00:12:15.400]  同心合意,興旺福音呢?
[00:12:15.400 --> 00:12:16.500]  同學,我們有沒有問過,
[00:12:16.500 --> 00:12:18.700]  神啊,為什麼你不做我們每一個人都一樣?
[00:12:18.700 --> 00:12:20.700]  那就不會有任何的衝突,
[00:12:20.700 --> 00:12:23.100]  簡單得多,對不對?
[00:12:23.100 --> 00:12:25.000]  事情就是這樣。
[00:12:25.000 --> 00:12:26.700]  我想問大家,
[00:12:26.700 --> 00:12:29.600]  你知不知道在新約裡面有多少個彼此,
[00:12:29.600 --> 00:12:33.500]  或者是互相的教導、命令?
[00:12:33.500 --> 00:12:35.000]  在和本的翻譯裡面,
[00:12:35.000 --> 00:12:38.200]  我大概找到有三十個,
[00:12:38.200 --> 00:12:41.800]  這些彼此、互相的教導。
[00:12:41.800 --> 00:12:43.100]  這些教導呢,
[00:12:43.100 --> 00:12:44.700]  一方面告訴我們,
[00:12:44.700 --> 00:12:46.500]  基督教從來不是一個,
[00:12:46.500 --> 00:12:53.400]  你關上房門,實踐信仰的一個信仰。
[00:12:53.400 --> 00:12:54.700]  基督教的信仰是一個,
[00:12:54.700 --> 00:12:58.600]  需要我們在群體裡面實踐信仰。
[00:12:58.600 --> 00:12:59.700]  另一方面,
[00:12:59.700 --> 00:13:01.600]  這些的命令告訴我們,
[00:13:01.600 --> 00:13:03.600]  我們每一個人都是不同的。
[00:13:03.600 --> 00:13:07.400]  正正因為我們的不同,
[00:13:07.400 --> 00:13:11.400]  我們才能夠在不同的人群當中,
[00:13:11.400 --> 00:13:14.600]  實踐愛的功課,對不對?
[00:13:14.600 --> 00:13:19.600]  我們才能學到如何和不同的人相處,
[00:13:19.600 --> 00:13:22.000]  同工,同去愛。
[00:13:22.000 --> 00:13:24.500]  大家有沒有想過,
[00:13:24.500 --> 00:13:27.800]  正正因為我們的不同,
[00:13:27.800 --> 00:13:29.400]  我們有不同的語言,
[00:13:29.400 --> 00:13:30.900]  不同的飲食文化,
[00:13:30.900 --> 00:13:32.700]  不同的社交文化,
[00:13:32.700 --> 00:13:34.000]  不同的做事方式,
[00:13:34.000 --> 00:13:36.200]  很多東西都不同。
[00:13:36.200 --> 00:13:37.200]  但是有沒有想過,
[00:13:37.200 --> 00:13:38.900]  在這些眾多的不同裡面,
[00:13:38.900 --> 00:13:45.700]  如果我們能夠活出彼此相愛的關係的時候,
[00:13:45.700 --> 00:13:48.100]  這種愛,這種關係,
[00:13:48.100 --> 00:13:51.800]  就能夠吸引外面的人進來教會。
[00:13:51.800 --> 00:13:52.800]  為什麼?
[00:13:52.800 --> 00:13:54.600]  因為外面找不到這種愛。
[00:13:54.600 --> 00:13:55.600]  為什麼?
[00:13:55.600 --> 00:13:58.900]  因為這種愛是來自神的愛。
[00:13:58.900 --> 00:14:02.000]  這種愛是來自神的愛。
[00:14:02.000 --> 00:14:07.900]  這種愛是很多人都想要和追求的。
[00:14:07.900 --> 00:14:08.800]  這是神的愛。
[00:14:08.800 --> 00:14:09.700]  所以頂子們,
[00:14:09.700 --> 00:14:11.200]  讓我們彼此鼓勵,
[00:14:11.200 --> 00:14:12.500]  靠著耶穌基督,
[00:14:12.500 --> 00:14:13.800]  同心合意,
[00:14:13.800 --> 00:14:16.400]  興旺福音。
[00:14:16.400 --> 00:14:20.300]  不知道大家如何理解福音是功呢?
[00:14:20.300 --> 00:14:22.000]  當人問你什麼是福音是功的時候,
[00:14:22.000 --> 00:14:23.300]  你怎麼回答?
[00:14:23.300 --> 00:14:24.100]  我相信大部分,
[00:14:24.100 --> 00:14:25.100]  最簡單的答案就是,
[00:14:25.100 --> 00:14:26.300]  就是傳福音。
[00:14:26.300 --> 00:14:28.200]  將福音傳到地極,
[00:14:28.200 --> 00:14:30.000]  去到世間的盡頭。
[00:14:30.000 --> 00:14:32.900]  因為這就是主耶穌基督的大使命。
[00:14:32.900 --> 00:14:34.900]  不過我想大家千萬不要忘記一件事,
[00:14:34.900 --> 00:14:37.800]  福音不單單是讓人得救,
[00:14:37.800 --> 00:14:39.100]  成為基督那麼簡單,
[00:14:39.100 --> 00:14:43.100]  福音也是要讓信徒成為門徒。
[00:14:43.100 --> 00:14:43.500]  什麼意思?
[00:14:43.500 --> 00:14:44.900]  什麼分別?
[00:14:44.900 --> 00:14:46.300]  分別就是在於耶穌說什麼?
[00:14:46.300 --> 00:14:49.000]  凡我所吩咐你的,
[00:14:49.000 --> 00:14:50.900]  你都要教導他們遵守。
[00:14:50.900 --> 00:14:51.800]  那就是說什麼?
[00:14:51.800 --> 00:14:56.400]  就是說福音從來都不是單是口裡接受耶穌基督為主,
[00:14:56.400 --> 00:14:57.200]  也都要什麼?
[00:14:57.200 --> 00:14:59.500]  也都要相應的行為,
[00:14:59.500 --> 00:15:02.100]  即是生命的改變。
[00:15:02.100 --> 00:15:03.000]  簡單來說,
[00:15:03.000 --> 00:15:06.400]  福音必須要包含兩樣東西的,
[00:15:06.400 --> 00:15:06.900]  第一,
[00:15:06.900 --> 00:15:07.700]  信心。
[00:15:07.700 --> 00:15:09.200]  第二,行為。
[00:15:09.200 --> 00:15:15.300]  信心和行為就好像硬幣的兩面,
[00:15:15.300 --> 00:15:16.200]  永遠都在一起,
[00:15:16.200 --> 00:15:20.600]  不可以單一存在於救恩之中。
[00:15:20.600 --> 00:15:22.400]  就像真正的火一樣,
[00:15:22.400 --> 00:15:24.400]  大家知不知道真正的火是怎樣的?
[00:15:24.400 --> 00:15:25.500]  有兩個特質的,
[00:15:25.500 --> 00:15:27.000]  知不知道什麼特質?
[00:15:27.000 --> 00:15:29.100]  火必定有光,
[00:15:29.100 --> 00:15:31.800]  也有熱,
[00:15:31.800 --> 00:15:33.500]  一定有兩種屬性,
[00:15:33.500 --> 00:15:35.600]  同樣的道理,
[00:15:35.600 --> 00:15:37.500]  真正的福音,
[00:15:37.500 --> 00:15:39.700]  必須要有信心,
[00:15:39.700 --> 00:15:44.300]  也都要有因為生命改變而產生的外在行為。
[00:15:44.300 --> 00:15:45.700]  這兩樣東西是必須要有的。
[00:15:45.700 --> 00:15:47.900]  而這一種的生命改變,
[00:15:47.900 --> 00:15:54.000]  就是保羅在這裡所說的神在你們心裡動了善工。
[00:15:54.000 --> 00:15:56.700]  以忽所書都有類似的教導,
[00:15:56.700 --> 00:15:58.500]  以忽所書怎樣說呢?
[00:15:58.500 --> 00:16:00.300]  以忽所書就是說,
[00:16:00.300 --> 00:16:03.500]  我們是神在基督裡面所做的工作,
[00:16:03.500 --> 00:16:06.200]  以致我們可以行善。
[00:16:06.200 --> 00:16:07.900]  大家留意,這裡所說的行善,
[00:16:07.900 --> 00:16:09.600]  就不是修橋補路,
[00:16:09.600 --> 00:16:12.600]  在老人遠故而遠那些的善行。
[00:16:12.600 --> 00:16:15.000]  這裡所說的善行是指到我們,
[00:16:15.000 --> 00:16:16.400]  神為我們預備,
[00:16:16.400 --> 00:16:18.000]  要我們做的工作。
[00:16:18.000 --> 00:16:21.400]  這就是在耶穌基督裡面的善行。
[00:16:21.400 --> 00:16:22.700]  可以這樣說,
[00:16:22.700 --> 00:16:24.300]  可以這樣總結,
[00:16:24.300 --> 00:16:27.500]  我們是上帝基督裡面的工作,
[00:16:27.500 --> 00:16:31.400]  好讓我們可以做上帝的工作。
[00:16:31.400 --> 00:16:33.800]  這就是這兩段經文的總義。
[00:16:33.800 --> 00:16:36.300]  什麼意思呢?好像很抽象。
[00:16:36.300 --> 00:16:38.400]  如果把這個真理,
[00:16:38.400 --> 00:16:41.200]  應用在福音的事情上面的時候,
[00:16:41.200 --> 00:16:42.700]  就是告訴我們,
[00:16:42.700 --> 00:16:48.300]  福音是要將罪人轉化成為基督徒,
[00:16:48.300 --> 00:16:54.300]  並且要將這些信徒培養成為成熟的信徒。
[00:16:54.300 --> 00:16:58.100]  同時也不要忘記一個很重要的事實,
[00:16:58.100 --> 00:17:01.000]  我們本身都是信徒。
[00:17:01.000 --> 00:17:07.000]  什麼意思呢?除了幫助我們周圍的人成長、成熟之外,
[00:17:07.000 --> 00:17:12.000]  我們也要幫助自己成長。
