
[00:00:00.000 --> 00:00:02.000]  多謝每一位主神
[00:03:42.000 --> 00:03:44.000]  問到一條這樣的問題
[00:03:44.000 --> 00:03:46.000]  那麼有技術性的問題
[00:03:46.000 --> 00:03:48.000]  他們就不知道是什麼東西
[00:03:48.000 --> 00:03:50.000]  或者我在這裡
[00:03:50.000 --> 00:03:52.000]  簡單的說一下
[00:03:52.000 --> 00:03:54.000]  什麼叫做車輪的平衡呢
[00:03:54.000 --> 00:03:56.000]  這個衡呢
[00:03:56.000 --> 00:03:58.000]  是說到衡量的衡
[00:03:58.000 --> 00:04:00.000]  用英文說就是weight
[00:04:00.000 --> 00:04:02.000]  就是weight
[00:04:02.000 --> 00:04:04.000]  是調節每個輪胎
[00:04:04.000 --> 00:04:06.000]  它的旋轉
[00:04:06.000 --> 00:04:08.000]  當每個輪胎轉的時候
[00:04:08.000 --> 00:04:10.000]  都有一個中心點
[00:04:10.000 --> 00:04:12.000]  所謂車輪的平衡
[00:04:12.000 --> 00:04:14.000]  或者叫做wheel balance
[00:04:14.000 --> 00:04:16.000]  其實就是說
[00:04:16.000 --> 00:04:18.000]  究竟將車胎
[00:04:18.000 --> 00:04:20.000]  轉動的時候
[00:04:20.000 --> 00:04:22.000]  這個車輪會不會真的
[00:04:22.000 --> 00:04:24.000]  準確地去圍繞著
[00:04:24.000 --> 00:04:26.000]  這個車輪的中心點
[00:04:26.000 --> 00:04:28.000]  而去旋轉
[00:04:28.000 --> 00:04:30.000]  這個就稱之為wheel balancing
[00:04:30.000 --> 00:04:32.000]  OK
[00:04:32.000 --> 00:04:34.000]  至於什麼叫車軸的平衡呢
[00:04:34.000 --> 00:04:36.000]  這個衡和先前那個衡
[00:04:36.000 --> 00:04:38.000]  就不是衡量的衡
[00:04:38.000 --> 00:04:40.000]  這個衡就是平衡的衡
[00:04:40.000 --> 00:04:42.000]  動的衡
[00:04:42.000 --> 00:04:44.000]  是指到movement
[00:04:44.000 --> 00:04:46.000]  move into same direction
[00:04:46.000 --> 00:04:48.000]  所以叫做alignment
[00:04:48.000 --> 00:04:50.000]  意思就是指到
[00:04:50.000 --> 00:04:52.000]  所有車輪轉動的時候
[00:04:52.000 --> 00:04:54.000]  它走的方向
[00:04:54.000 --> 00:04:56.000]  都是有沒有平衡地
[00:04:56.000 --> 00:04:58.000]  往同一個軌跡
[00:04:58.000 --> 00:05:00.000]  滾動向前行
[00:05:00.000 --> 00:05:02.000]  這兩樣東西聽起來
[00:05:02.000 --> 00:05:04.000]  就好像是一些
[00:05:04.000 --> 00:05:06.000]  很技術性的東西
[00:05:06.000 --> 00:05:08.000]  其實每輛車都需要做的東西
[00:05:08.000 --> 00:05:10.000]  通常做這些
[00:05:10.000 --> 00:05:12.000]  我們叫做
[00:05:12.000 --> 00:05:14.000]  wheel balance
[00:05:14.000 --> 00:05:16.000]  或者稱之為
[00:05:16.000 --> 00:05:18.000]  alignment的調節
[00:05:18.000 --> 00:05:20.000]  其實每一項
[00:05:20.000 --> 00:05:22.000]  大約都是一百幾十元
[00:05:22.000 --> 00:05:24.000]  就可以做得到
[00:05:24.000 --> 00:05:26.000]  不是一些很貴的東西
[00:05:26.000 --> 00:05:28.000]  也不是一個要經常做的
[00:05:28.000 --> 00:05:30.000]  一個維修程序
[00:05:30.000 --> 00:05:32.000]  可能一年兩年
[00:05:32.000 --> 00:05:34.000]  甚至有時三年
[00:05:34.000 --> 00:05:36.000]  看你的里數多不多
[00:05:36.000 --> 00:05:38.000]  看你車的路面的凹凸情況
[00:05:38.000 --> 00:05:40.000]  如果你在路程
[00:05:40.000 --> 00:05:42.000]  都是平坦的
[00:05:42.000 --> 00:05:44.000]  泊油路
[00:05:44.000 --> 00:05:46.000]  當然車輪胎的轉動
[00:05:46.000 --> 00:05:48.000]  不會太走樣
[00:05:48.000 --> 00:05:50.000]  但如果不是
[00:05:50.000 --> 00:05:52.000]  通常這些都是兩三年
[00:05:52.000 --> 00:05:54.000]  才會做一次的調整
[00:05:54.000 --> 00:05:56.000]  就是因為
[00:05:56.000 --> 00:05:58.000]  這些調整
[00:05:58.000 --> 00:06:00.000]  有時做了之後
[00:06:00.000 --> 00:06:02.000]  很多人都覺得
[00:06:02.000 --> 00:06:04.000]  做了和沒做都好像沒什麼大分別
[00:06:04.000 --> 00:06:06.000]  其中一個分別
[00:06:06.000 --> 00:06:08.000]  可能只是
[00:06:08.000 --> 00:06:10.000]  車輛行駛的時候
[00:06:10.000 --> 00:06:12.000]  比較震動
[00:06:12.000 --> 00:06:14.000]  又或者談論到
[00:06:14.000 --> 00:06:16.000]  當車輛行駛的時候
[00:06:16.000 --> 00:06:18.000]  發覺為什麼越來越吃油
[00:06:18.000 --> 00:06:20.000]  用的汽油費會多了
[00:06:20.000 --> 00:06:22.000]  很多人就會自圓其說
[00:06:22.000 --> 00:06:24.000]  就會說
[00:06:24.000 --> 00:06:26.000]  車輛舊了
[00:06:26.000 --> 00:06:28.000]  當然車舊
[00:06:28.000 --> 00:06:30.000]  好像人也舊了
[00:06:30.000 --> 00:06:32.000]  機器壞了
[00:06:32.000 --> 00:06:34.000]  這麼順暢
[00:06:34.000 --> 00:06:36.000]  也是很正常的事
[00:06:36.000 --> 00:06:38.000]  於是很多人
[00:06:38.000 --> 00:06:40.000]  當維修中心的職員問
[00:06:40.000 --> 00:06:42.000]  有沒有做wheel balance
[00:06:42.000 --> 00:06:44.000]  和做alignment的時候
[00:06:44.000 --> 00:06:46.000]  他們就會說不用做了
[00:06:46.000 --> 00:06:48.000]  反正省一百就一百
[00:06:48.000 --> 00:06:50.000]  幾十就幾十
[00:06:50.000 --> 00:06:52.000]  拖就拖
[00:06:52.000 --> 00:06:54.000]  看上去就好像小意思
[00:06:54.000 --> 00:06:56.000]  不過其實
[00:06:56.000 --> 00:06:58.000]  大家如果有所不知
[00:06:58.000 --> 00:07:00.000]  原來
[00:07:00.000 --> 00:07:02.000]  如果輪胎
[00:07:02.000 --> 00:07:04.000]  轉動的時候
[00:07:04.000 --> 00:07:06.000]  不是繞著輪胎
[00:07:06.000 --> 00:07:08.000]  的中心點來平衡
[00:07:08.000 --> 00:07:10.000]  轉動的話
[00:07:10.000 --> 00:07:12.000]  即是說輪胎
[00:07:12.000 --> 00:07:14.000]  如果轉的時候
[00:07:14.000 --> 00:07:16.000]  某個位置一邊重一點
[00:07:16.000 --> 00:07:18.000]  一邊沒那麼重
[00:07:18.000 --> 00:07:20.000]  輪胎原來是向上或向下
[00:07:20.000 --> 00:07:22.000]  向上或向下
[00:07:22.000 --> 00:07:24.000]  向左右
[00:07:24.000 --> 00:07:26.000]  在這樣轉的時候
[00:07:26.000 --> 00:07:28.000]  車輛行駛的時候會很震動
[00:07:28.000 --> 00:07:30.000]  如果在高速公路行駛
[00:07:30.000 --> 00:07:32.000]  就會甚至發覺
[00:07:32.000 --> 00:07:34.000]  這輛車的軚盤
[00:07:34.000 --> 00:07:36.000]  不斷左右左右調節
[00:07:36.000 --> 00:07:38.000]  不斷在震動
[00:07:38.000 --> 00:07:40.000]  這個有什麼後果呢
[00:07:40.000 --> 00:07:42.000]  原來如果不做好
[00:07:42.000 --> 00:07:44.000]  wheel balance的時候
[00:07:44.000 --> 00:07:46.000]  輪胎就會不斷要求
[00:07:46.000 --> 00:07:48.000]  車的避震系統
[00:07:48.000 --> 00:07:50.000]  和煞車系統
[00:07:50.000 --> 00:07:52.000]  不斷做調節
[00:07:52.000 --> 00:07:54.000]  調節的時候
[00:07:54.000 --> 00:07:56.000]  因為不斷震動
[00:07:56.000 --> 00:07:58.000]  避震就會不斷上下上下
[00:07:58.000 --> 00:08:00.000]  左右左右調節
[00:08:00.000 --> 00:08:02.000]  在震動的時候
[00:08:02.000 --> 00:08:04.000]  造成了這些避震系統
[00:08:04.000 --> 00:08:06.000]  和煞車系統
[00:08:06.000 --> 00:08:08.000]  他們的勞損
[00:08:08.000 --> 00:08:10.000]  會特別快
[00:08:10.000 --> 00:08:12.000]  甚至我們稱之為
[00:08:12.000 --> 00:08:14.000]  壽命longivity
[00:08:14.000 --> 00:08:16.000]  就會短了很多
[00:08:16.000 --> 00:08:18.000]  這個都是小意思
[00:08:18.000 --> 00:08:20.000]  但最大的問題就是
[00:08:20.000 --> 00:08:22.000]  如果長期這樣的情況
[00:08:22.000 --> 00:08:24.000]  我們不知道的話
[00:08:24.000 --> 00:08:26.000]  可能甚至到
[00:08:26.000 --> 00:08:28.000]  當我們真的要煞車的時候
[00:08:28.000 --> 00:08:30.000]  那個懸掛系統
[00:08:30.000 --> 00:08:32.000]  和避震系統
[00:08:32.000 --> 00:08:34.000]  失效的時候
[00:08:34.000 --> 00:08:36.000]  可能那輛車沒有停得那麼準確
[00:08:36.000 --> 00:08:38.000]  可能原本要停
[00:08:38.000 --> 00:08:40.000]  只是用兩米就停到那輛車的時候
[00:08:40.000 --> 00:08:42.000]  可能要用二十米
[00:08:42.000 --> 00:08:44.000]  多十倍的距離
[00:08:44.000 --> 00:08:46.000]  才可以停到那輛車
[00:08:46.000 --> 00:08:48.000]  在這樣的情況的時候
[00:08:48.000 --> 00:08:50.000]  就導致有時候很容易造成交通意外
[00:08:50.000 --> 00:08:52.000]  譬如有時候緊急煞車的時候
[00:08:52.000 --> 00:08:54.000]  停不了那輛車
[00:08:54.000 --> 00:08:56.000]  那時候造成
[00:08:56.000 --> 00:08:58.000]  人命傷亡就更加危險
[00:08:58.000 --> 00:09:00.000]  至於做alignment
[00:09:00.000 --> 00:09:02.000]  又是什麼呢
[00:09:02.000 --> 00:09:04.000]  剛才也說過
[00:09:04.000 --> 00:09:06.000]  一輛車有四個輪胎
[00:09:06.000 --> 00:09:08.000]  原來要調校到這四個輪胎
[00:09:08.000 --> 00:09:10.000]  都要往同一個直線的方向走
[00:09:10.000 --> 00:09:12.000]  不是每個輪胎
[00:09:12.000 --> 00:09:14.000]  各自走自己的方向
[00:09:14.000 --> 00:09:16.000]  如果我們不做好
[00:09:16.000 --> 00:09:18.000]  這個調校的時候
[00:09:18.000 --> 00:09:20.000]  車軸的平衡做得不好的話
[00:09:20.000 --> 00:09:22.000]  平衡就沒什麼
[00:09:22.000 --> 00:09:24.000]  可能只是用油
[00:09:24.000 --> 00:09:26.000]  因為輪胎往不同方向
[00:09:26.000 --> 00:09:28.000]  一個往右邊走
[00:09:28.000 --> 00:09:30.000]  一個往左邊走
[00:09:30.000 --> 00:09:32.000]  結果
[00:09:32.000 --> 00:09:34.000]  把車往兩邊
[00:09:34.000 --> 00:09:36.000]  拉開來走
[00:09:36.000 --> 00:09:38.000]  造成什麼局面呢
[00:09:38.000 --> 00:09:40.000]  輕則可能車胎不均勻
[00:09:40.000 --> 00:09:42.000]  很怕摔
[00:09:42.000 --> 00:09:44.000]  但嚴重的是
[00:09:44.000 --> 00:09:46.000]  原來當每個車胎
[00:09:46.000 --> 00:09:48.000]  向不同方向轉動
[00:09:48.000 --> 00:09:50.000]  的時候
[00:09:50.000 --> 00:09:52.000]  一個往東一個往西
[00:09:52.000 --> 00:09:54.000]  一個往左一個往右
[00:09:54.000 --> 00:09:56.000]  不需要太多
[00:09:56.000 --> 00:09:58.000]  日子有功的時候
[00:09:58.000 --> 00:10:00.000]  造成了把車的方向軸
[00:10:00.000 --> 00:10:02.000]  不斷進行拉扯
[00:10:02.000 --> 00:10:04.000]  拉扯平日不會察覺
[00:10:04.000 --> 00:10:06.000]  如果直行
[00:10:06.000 --> 00:10:08.000]  但如果突然
[00:10:08.000 --> 00:10:10.000]  轉左線
[00:10:10.000 --> 00:10:12.000]  一轉左的時候
[00:10:12.000 --> 00:10:14.000]  一踩油一轉
[00:10:14.000 --> 00:10:16.000]  就是那道力一扯
[00:10:16.000 --> 00:10:18.000]  將輪胎往兩邊一扯
[00:10:18.000 --> 00:10:20.000]  車軸
[00:10:20.000 --> 00:10:22.000]  和車的結構都會扯斷
[00:10:22.000 --> 00:10:24.000]  輕則
[00:10:24.000 --> 00:10:26.000]  壞了儀器
[00:10:26.000 --> 00:10:28.000]  但如果在這樣的情況下
[00:10:28.000 --> 00:10:30.000]  突然突發的情況出現
[00:10:30.000 --> 00:10:32.000]  當你轉左的時候
[00:10:32.000 --> 00:10:34.000]  突然斷開
[00:10:34.000 --> 00:10:36.000]  直行坐落地
[00:10:36.000 --> 00:10:38.000]  到時不單止維修
[00:10:38.000 --> 00:10:40.000]  可能正面往前行的車
[00:10:40.000 --> 00:10:42.000]  當你轉左的時候
[00:10:42.000 --> 00:10:44.000]  停車就撞到你那裡
[00:10:44.000 --> 00:10:46.000]  非常嚴重
[00:10:46.000 --> 00:10:48.000]  今天不是汽車主日
[00:10:48.000 --> 00:10:50.000]  不是純粹說
[00:10:50.000 --> 00:10:52.000]  車那麼簡單
[00:10:52.000 --> 00:10:54.000]  我只是藉著汽車
[00:10:54.000 --> 00:10:56.000]  這兩個所謂平衡
[00:10:56.000 --> 00:10:58.000]  因為輪胎自己的平衡
[00:10:58.000 --> 00:11:00.000]  和車軸的平衡
[00:11:00.000 --> 00:11:02.000]  這兩樣東西
[00:11:02.000 --> 00:11:04.000]  提出了原來兩樣的平衡
[00:11:04.000 --> 00:11:06.000]  包括balance
[00:11:06.000 --> 00:11:08.000]  和alignment
[00:11:08.000 --> 00:11:10.000]  其實是兩個很重要的觀念
[00:11:10.000 --> 00:11:12.000]  甚至在淑齡上面
[00:11:12.000 --> 00:11:14.000]  我們可以這樣說
[00:11:14.000 --> 00:11:16.000]  如果在這樣的情況下
[00:11:16.000 --> 00:11:18.000]  我們可以用錢去修理
[00:11:18.000 --> 00:11:20.000]  但是在淑齡生命上面
[00:11:20.000 --> 00:11:22.000]  如果我們沒有了balance
[00:11:22.000 --> 00:11:24.000]  和沒有了alignment的時候
[00:11:24.000 --> 00:11:26.000]  我們可能甚至是
[00:11:26.000 --> 00:11:28.000]  失落永恆的生命
[00:11:28.000 --> 00:11:30.000]  甚至在今生的生命裡
[00:11:30.000 --> 00:11:32.000]  我們可能會遭遇到
[00:11:32.000 --> 00:11:34.000]  很多很難堪的現象
[00:11:34.000 --> 00:11:36.000]  而這些現象可能使我們
[00:11:36.000 --> 00:11:38.000]  一生裡有很多遺憾
[00:11:38.000 --> 00:11:40.000]  甚至帶著一些
[00:11:40.000 --> 00:11:42.000]  內疚
[00:11:42.000 --> 00:11:44.000]  不斷在內疚裡面生活
[00:11:44.000 --> 00:11:46.000]  在這種傷害上
[00:11:46.000 --> 00:11:48.000]  反而更加是
[00:11:48.000 --> 00:11:50.000]  我今天想藉著這段聖經
[00:11:50.000 --> 00:11:52.000]  用這個例子來引出來
[00:11:52.000 --> 00:11:54.000]  和大家一起去思想
[00:11:54.000 --> 00:11:56.000]  殉途
[00:11:56.000 --> 00:11:58.000]  怎樣能夠在淑齡生命上
[00:11:58.000 --> 00:12:00.000]  與聖靈能夠做到平衡
[00:12:00.000 --> 00:12:02.000]  balance
[00:12:02.000 --> 00:12:04.000]  和做到平衡
[00:12:04.000 --> 00:12:06.000]  alignment
[00:12:06.000 --> 00:12:08.000]  going along
[00:12:08.000 --> 00:12:10.000]  to the same track
[00:12:10.000 --> 00:12:12.000]  這是一個很重要的題目
[00:12:12.000 --> 00:12:14.000]  為什麼我要提出這一點呢?
[00:12:14.000 --> 00:12:16.000]  一方面
[00:12:16.000 --> 00:12:18.000]  這是加拉太書第五章
[00:12:18.000 --> 00:12:20.000]  從第24至26節裡的主題
[00:12:20.000 --> 00:12:22.000]  更重要的是
[00:12:22.000 --> 00:12:24.000]  在今天的教會的發展裡
[00:12:24.000 --> 00:12:26.000]  我們發現到
[00:12:26.000 --> 00:12:28.000]  今天的教會
[00:12:28.000 --> 00:12:30.000]  越來越被這個世界的同化
[00:12:30.000 --> 00:12:32.000]  特別那些所謂
[00:12:32.000 --> 00:12:34.000]  社區教會官
[00:12:34.000 --> 00:12:36.000]  或者我們稱之為
[00:12:36.000 --> 00:12:38.000]  emerging church
[00:12:38.000 --> 00:12:40.000]  那些叫做無聲教會的
[00:12:40.000 --> 00:12:42.000]  思維
[00:12:42.000 --> 00:12:44.000]  教會漸漸被這個世界
[00:12:44.000 --> 00:12:46.000]  只是包裝的表面
[00:12:46.000 --> 00:12:48.000]  重視這個包裝的表面
[00:12:48.000 --> 00:12:50.000]  而失去了原本
[00:12:50.000 --> 00:12:52.000]  教會裡面
[00:12:52.000 --> 00:12:54.000]  那個應有
[00:12:54.000 --> 00:12:56.000]  殉途的生命
[00:12:56.000 --> 00:12:58.000]  所謂balance和alignment
[00:12:58.000 --> 00:13:00.000]  從淑齡的角度來看
[00:13:00.000 --> 00:13:02.000]  其實balance
[00:13:02.000 --> 00:13:04.000]  是講到於我們
[00:13:04.000 --> 00:13:06.000]  殉途的內裡的本質
[00:13:06.000 --> 00:13:08.000]  我們和聖靈的本質
[00:13:08.000 --> 00:13:10.000]  是否相似?
[00:13:10.000 --> 00:13:12.000]  這就是我們在上文談論到的
[00:13:12.000 --> 00:13:14.000]  這個宿命果子
[00:13:14.000 --> 00:13:16.000]  或者去討論到
[00:13:16.000 --> 00:13:18.000]  這十五六項顯而易見的
[00:13:18.000 --> 00:13:20.000]  情慾的事情
[00:13:20.000 --> 00:13:22.000]  本來已經幫助了我們
[00:13:22.000 --> 00:13:24.000]  去看了本質的問題
[00:13:24.000 --> 00:13:26.000]  但是我們不只是說
[00:13:26.000 --> 00:13:28.000]  本質的問題
[00:13:28.000 --> 00:13:30.000]  我們同時要談論到
[00:13:30.000 --> 00:13:32.000]  往後的生命生活的行動
[00:13:32.000 --> 00:13:34.000]  這個教會
[00:13:34.000 --> 00:13:36.000]  如果只著重於行為
[00:13:36.000 --> 00:13:38.000]  於是很多教會就著重於
[00:13:38.000 --> 00:13:40.000]  做這些社區活動
[00:13:40.000 --> 00:13:42.000]  慈善工作
[00:13:42.000 --> 00:13:44.000]  把自己包裝給這個世界
[00:13:44.000 --> 00:13:46.000]  看得我們好像很好
[00:13:46.000 --> 00:13:48.000]  用這樣的好行為來吸引人
[00:13:48.000 --> 00:13:50.000]  甚至有些信徒認為
[00:13:50.000 --> 00:13:52.000]  用好行為可以影響
[00:13:52.000 --> 00:13:54.000]  我們的淑齡生命變得更加完美
[00:13:54.000 --> 00:13:56.000]  但是原來
[00:13:56.000 --> 00:13:58.000]  在聖經裡面發現到
[00:13:58.000 --> 00:14:00.000]  原來這個做法是不可行的
[00:14:00.000 --> 00:14:02.000]  這個正正就是保羅
[00:14:02.000 --> 00:14:04.000]  在這段聖經裡面
[00:14:04.000 --> 00:14:06.000]  要向皆太教會提出的
[00:14:06.000 --> 00:14:08.000]  一個很重要的重點
[00:14:08.000 --> 00:14:10.000]  保羅在前文所說到的
[00:14:10.000 --> 00:14:12.000]  這個顯而易見的情慾行為
[00:14:12.000 --> 00:14:14.000]  和聖靈果子
[00:14:14.000 --> 00:14:16.000]  最重要的目的是要提出
[00:14:16.000 --> 00:14:18.000]  就是這兩點
[00:14:18.000 --> 00:14:20.000]  一 屬靈的平衡
[00:14:20.000 --> 00:14:22.000]  Balance within the Holy Spirit
[00:14:22.000 --> 00:14:24.000]  就是談論到我們一個屬靈生命的質素
[00:14:24.000 --> 00:14:28.000]  而另外第二點就是
[00:14:28.000 --> 00:14:30.000]  要屬靈生命生活
[00:14:30.000 --> 00:14:32.000]  與聖靈平衡
[00:14:32.000 --> 00:14:34.000]  Align with the Holy Spirit
[00:14:34.000 --> 00:14:36.000]  這個就談論到
[00:14:36.000 --> 00:14:38.000]  我們的生活的行為
[00:14:38.000 --> 00:14:40.000]  而生活的行為不是用它
[00:14:40.000 --> 00:14:42.000]  來影響我們
[00:14:42.000 --> 00:14:44.000]  改善我們內裡的本質
[00:14:44.000 --> 00:14:46.000]  其實保羅所提出的
[00:14:46.000 --> 00:14:48.000]  原來是從
[00:14:48.000 --> 00:14:50.000]  我們的本質裡面有法有應有的行為
[00:14:50.000 --> 00:14:54.000]  所以在這個過程裡面
[00:14:54.000 --> 00:14:56.000]  讓我們再次看看
[00:14:56.000 --> 00:14:58.000]  保羅如何幫助
[00:14:58.000 --> 00:15:00.000]  基督教會的信徒
[00:15:00.000 --> 00:15:02.000]  他們的屬靈生命
[00:15:02.000 --> 00:15:04.000]  能夠有質素並且能夠
[00:15:04.000 --> 00:15:06.000]  朝著正軌而行
[00:15:06.000 --> 00:15:08.000]  也幫助我們今天
[00:15:08.000 --> 00:15:10.000]  我們每一個信徒
[00:15:10.000 --> 00:15:12.000]  今天我們看這段聖經的時候
[00:15:12.000 --> 00:15:14.000]  同樣我們如何從上帝
[00:15:14.000 --> 00:15:16.000]  藉著聖靈讓我們生命
[00:15:16.000 --> 00:15:18.000]  能夠得到平衡
[00:15:18.000 --> 00:15:20.000]  有回那個聖靈果子
[00:15:20.000 --> 00:15:22.000]  那些特質之外
[00:15:22.000 --> 00:15:24.000]  還讓我們可以
[00:15:24.000 --> 00:15:26.000]  能夠朝著聖靈
[00:15:26.000 --> 00:15:28.000]  所要我們行的事情
[00:15:28.000 --> 00:15:30.000]  表現而活出來
[00:15:30.000 --> 00:15:32.000]  我們逐點去看看
[00:15:32.000 --> 00:15:34.000]  第一點我們看看第五章
[00:15:34.000 --> 00:15:36.000]  第二十四節
[00:15:36.000 --> 00:15:38.000]  第五章二十四節就先講到
[00:15:38.000 --> 00:15:40.000]  我們如何與聖靈保持
[00:15:40.000 --> 00:15:42.000]  屬靈的平衡
[00:15:42.000 --> 00:15:44.000]  平衡在聖靈裡面
[00:15:44.000 --> 00:15:46.000]  正如剛才我所
[00:15:46.000 --> 00:15:48.000]  強調的這個平衡的
[00:15:48.000 --> 00:15:50.000]  衡是衡量的衡
[00:15:50.000 --> 00:15:52.000]  是關乎於一些重量
