
[00:00:00.000 --> 00:00:04.900]  跟著梅宗臣,張主席說,按照原定的計劃,
[00:05:38.300 --> 00:05:41.500]  所以聖殿的活動就變得十分商業化了。
[00:05:41.500 --> 00:05:43.500]  所以聖殿的活動就變得十分商業化了。
[00:05:43.500 --> 00:05:47.500]  環繞聖殿這些宗教的活動呢?
[00:05:47.500 --> 00:05:49.200]  環繞聖殿這些宗教活動。
[00:05:49.200 --> 00:05:51.900]  就衍生大大小小不同的商業活動。
[00:05:51.900 --> 00:05:54.200]  就衍生了大大小小不同的商業活動。
[00:05:54.200 --> 00:05:57.500]  人去朝聖,他需要住宿,他需要吃的。
[00:05:57.500 --> 00:06:01.300]  譬如說那些人去朝聖,他要住宿,他要吃的。
[00:06:01.300 --> 00:06:03.800]  要販賣各種宗教的用品。
[00:06:03.800 --> 00:06:05.600]  他要販賣各種的宗教用品。
[00:06:05.600 --> 00:06:10.000]  要運作一個聖殿,就產生聖殿裏面很多不同的壽生職位。
[00:06:10.000 --> 00:06:15.300]  要管理這個聖殿,所以他就要產生很多有薪水的工作。
[00:06:15.300 --> 00:06:16.700]  或者是神職人員。
[00:06:16.700 --> 00:06:17.800]  或者是神職人員。
[00:06:17.800 --> 00:06:21.800]  簡單來講,其實環繞整個聖殿已經是一個經濟圈。
[00:06:21.800 --> 00:06:24.500]  所以只要環繞著這個聖殿,就是一個經濟圈。
[00:06:24.500 --> 00:06:29.000]  或者說得更細緻一點,就是一盤宗教的生意。
[00:06:29.000 --> 00:06:31.600]  講得世俗一點,就是一盤宗教的生意。
[00:06:31.600 --> 00:06:33.600]  按照猶太人的規定呢?
[00:06:33.600 --> 00:06:34.700]  按照猶太人的規定。
[00:06:34.700 --> 00:06:38.700]  每一個成年人,他們都要繳交一個叫聖殿稅。
[00:06:38.700 --> 00:06:41.400]  每一個成年人他都需要繳交一個聖殿稅。
[00:06:41.400 --> 00:06:43.800]  履行作為猶太人那種宗教的責任。
[00:06:43.800 --> 00:06:47.300]  履行猶太人做一個他們的宗教責任。
[00:06:47.300 --> 00:06:49.400]  收集到這些金錢貢獻呢?
[00:06:49.400 --> 00:06:50.700]  收集到這些金錢的貢獻。
[00:06:50.700 --> 00:06:52.700]  一方面是保養維修聖殿。
[00:06:52.700 --> 00:06:54.300]  一方面是保養維修這個聖殿。
[00:06:54.300 --> 00:06:57.300]  也都維持這些聖殿的神職人員的薪水。
[00:06:57.300 --> 00:07:00.100]  也是維持這個神職人員的薪水。
[00:07:00.100 --> 00:07:03.900]  很多宗教的規定的原意本身是善良的。
[00:07:03.900 --> 00:07:08.100]  很多宗教的規定是善良的。
[00:07:08.100 --> 00:07:10.700]  但是一旦落在人的手裏面,就會變質。
[00:07:10.700 --> 00:07:14.300]  但是落到人的手裏的時候,會變質。
[00:07:14.300 --> 00:07:16.200]  原本莊嚴的聖殿。
[00:07:16.200 --> 00:07:17.700]  原本是莊嚴的聖殿。
[00:07:17.700 --> 00:07:20.700]  在這些錯綜複雜龐大的利益關係之後呢?
[00:07:20.700 --> 00:07:23.100]  在這些錯綜複雜龐大的利益關係之後呢?
[00:07:23.100 --> 00:07:25.300]  慢慢地失去了原有的功能。
[00:07:25.300 --> 00:07:26.900]  慢慢地失去它原有的功能。
[00:07:26.900 --> 00:07:29.100]  失去它敬拜上帝的角色。
[00:07:29.100 --> 00:07:30.900]  失去它經拜上帝的角色。
[00:07:30.900 --> 00:07:35.300]  我們就變成今天讀到的《約翰福音》所出現的一個慘不忍睹的圖畫。
[00:07:35.300 --> 00:07:39.800]  就變成我們今天讀約翰福音出現的慘不忍睹的一個場景。
[00:07:39.800 --> 00:07:43.800]  當時的聖殿是猶太人獻祭和敬拜的地方。
[00:07:43.800 --> 00:07:46.500]  當時的聖殿是猶太人獻祭和敬拜的地方。
[00:07:46.500 --> 00:07:47.500]  大家就會問了。
[00:07:47.500 --> 00:07:48.200]  大家就會問了。
[00:07:48.200 --> 00:07:52.800]  怎麼會出現一些賣牛羊甲子和兌換銀錢的貪盜呢?
[00:07:52.800 --> 00:07:56.200]  為什麼出現一些賣牛羊鴿子還有兌換銀錢的貪盜呢?
[00:07:56.200 --> 00:07:58.600]  我們從歷史裏面的回顧知道。
[00:07:58.600 --> 00:08:00.200]  我們從歷史的回顧裏面知道。
[00:08:00.200 --> 00:08:06.200]  原來當時的猶太人認為流通的羅馬貨幣是不勝結的。
[00:08:06.200 --> 00:08:09.400]  當時的猶太人認為流通的羅馬貨幣是不勝結的。
[00:08:09.400 --> 00:08:10.800]  不可以用來奉獻的。
[00:08:10.800 --> 00:08:12.100]  是不能用來奉獻的。
[00:08:12.100 --> 00:08:16.900]  因為原因裏面那個羅馬的錢幣有撒該那個像。
[00:08:16.900 --> 00:08:20.000]  因為那個時候羅馬的英幣有撒該的像。
[00:08:20.000 --> 00:08:21.300]  其實很諷刺的。
[00:08:21.300 --> 00:08:22.200]  其實非常諷刺的。
[00:08:22.200 --> 00:08:25.600]  因為我要否認這些羅馬的錢幣。
[00:08:25.600 --> 00:08:27.300]  因為我需要否定這個羅馬的錢幣。
[00:08:27.300 --> 00:08:29.900]  但是我們日常的生活就要用這些羅馬的錢幣。
[00:08:29.900 --> 00:08:32.000]  但是我們日常的生活就要用這些羅馬的錢幣。
[00:08:32.000 --> 00:08:37.900]  所以你用這個羅馬的錢幣去兌換一種聖殿的代幣。
[00:08:37.900 --> 00:08:41.700]  所以我們就用這個羅馬的銀錢去兌換一種聖殿的代幣。
[00:08:41.700 --> 00:08:47.200]  透過這個代幣你就可以奉獻給聖殿來用。
[00:08:47.200 --> 00:08:52.000]  所以透過這個代幣就可以奉獻給聖殿所用。
[00:08:52.000 --> 00:08:58.000]  但是這個代幣在市面是不流通的,是不可以使用的。
[00:08:58.000 --> 00:09:00.400]  但是這個代幣在市面是不流通的,是不可以使用的。
[00:09:00.400 --> 00:09:04.400]  如果你小時候去玩忽樂天地,換那些代幣你就知道了。
[00:09:04.400 --> 00:09:09.000]  譬如說你小時候去歡樂天地圈換那個代幣你就知道了。
[00:09:09.000 --> 00:09:14.300]  因為環繞聖殿本身有一個龐大的宗教生意。
[00:09:14.300 --> 00:09:17.500]  因為環繞聖殿本身有一個龐大的宗教生意。
[00:09:17.500 --> 00:09:19.200]  所以利益當頭呢?
[00:09:19.200 --> 00:09:20.500]  所以利益當頭。
[00:09:20.500 --> 00:09:25.000]  大家都希望在這塊肥肉裏面取得最大的利益。
[00:09:25.000 --> 00:09:28.200]  大家都希望在這塊肥肉裏面取得最大的利益。
[00:09:28.200 --> 00:09:31.500]  每個人來到聖殿都要換這些代幣。
[00:09:31.500 --> 00:09:33.300]  每個人來到聖殿都要換這個代幣。
[00:09:33.300 --> 00:09:37.700]  所以轉換這個代幣這個找換店呢?
[00:09:37.700 --> 00:09:39.600]  所以轉換這個代幣這個找換店。
[00:09:39.600 --> 00:09:41.700]  那個差額和手續費。
[00:09:41.700 --> 00:09:43.500]  所以那個差價跟那個手續費。
[00:09:43.500 --> 00:09:44.800]  就成為一份肥缺。
[00:09:44.800 --> 00:09:46.000]  就成為一個肥缺。
[00:09:46.000 --> 00:09:47.300]  收益十分之龐大。
[00:09:47.300 --> 00:09:49.100]  那個收益十分之龐大。
[00:09:49.100 --> 00:09:54.200]  那另外那些獻祭用的牛羊或者窮人所獻的甲子呢?
[00:09:54.200 --> 00:09:57.700]  所以那獻祭上用的牛羊還有那些鴿子呢?
[00:09:57.700 --> 00:10:02.700]  按照規定是要用一些無殘疾的一些獻給上帝。
[00:10:02.700 --> 00:10:07.000]  就按照聖經裏面就是要用一些沒有殘疾的來獻給上帝。
[00:10:07.000 --> 00:10:10.900]  所以為了保障這些獻生是沒有殘疾呢?
[00:10:10.900 --> 00:10:14.500]  為了保障獻生是沒有殘疾的話。
[00:10:14.500 --> 00:10:18.600]  那就獻生了一批專門檢查這些滯生的工作人員。
[00:10:18.600 --> 00:10:23.100]  就出現了一些就是要檢查這些滯生的一些工作人員。
[00:10:23.100 --> 00:10:26.600]  我想利用職權充分獲取個人最大的利益呢?
[00:10:26.600 --> 00:10:30.900]  所以利用職權充分獲取最大個人利益的話。
[00:10:30.900 --> 00:10:32.400]  是人類共同的天性。
[00:10:32.400 --> 00:10:33.900]  這個是人類共同的天性。
[00:10:33.900 --> 00:10:36.000]  利用這個這樣的制度呢?
[00:10:36.000 --> 00:10:37.100]  利用這個制度。
[00:10:37.100 --> 00:10:41.900]  這一批專門檢查這些滯生的工作人員呢?
[00:10:41.900 --> 00:10:44.300]  這些專門要檢查這些滯生的一些工作人員。
[00:10:44.300 --> 00:10:48.100]  他將大量來朝聖帶來的那些新竹去專門來。
[00:10:48.100 --> 00:10:53.700]  他把這些朝聖的人帶來了大量的那個自身的居住門外。
[00:10:53.700 --> 00:10:56.300]  就是那些不合格、不qualified(合格)的。
[00:10:56.300 --> 00:10:59.400]  所以這些你現在不及格、不能用。
[00:10:59.400 --> 00:11:02.100]  不能達到去限制之用的。
[00:11:02.100 --> 00:11:03.900]  不能給限制的用途。
[00:11:03.900 --> 00:11:07.000]  為了你要……就是用……
[00:11:07.000 --> 00:11:12.900]  你唯有你就要購買聖殿裡面提供那些所謂要經過合格或保證的生出。
[00:11:12.900 --> 00:11:17.900]  所以你就要購買在聖殿裡面提供經過及格保證的一些生……
[00:11:17.900 --> 00:11:20.300]  講到最後,都是一個利字當頭而已。
[00:11:20.300 --> 00:11:21.600]  講到底就是一個利字當頭。
[00:11:21.600 --> 00:11:23.300]  你一旦成為獨市生意……
[00:11:23.300 --> 00:11:25.100]  一旦這個事情變成一個毒市的生意……
[00:11:25.100 --> 00:11:27.100]  失去了那個價格的競爭……
[00:11:27.100 --> 00:11:29.600]  失去了這個價格的競爭……
[00:11:29.600 --> 00:11:33.000]  那就……這些這樣的限制的滯生都要抬高那個價錢。
[00:11:33.000 --> 00:11:35.500]  那個先知的滯生就可以提高價錢。
[00:11:35.500 --> 00:11:38.300]  你看看今天香港兩大超級市場你就知道……
[00:11:38.300 --> 00:11:40.300]  你看看香港現在兩大的超市。
[00:11:40.300 --> 00:11:42.100]  我壟斷了那個供應。
[00:11:42.100 --> 00:11:43.200]  他壟斷了那個供應。
[00:11:43.200 --> 00:11:45.400]  我的價格就由我怎樣去定。
[00:11:45.400 --> 00:11:47.700]  價格就隨他怎麼去定了。
[00:11:47.700 --> 00:11:51.700]  當時可以說猶太人屬靈非常黑暗的時候……
[00:11:51.700 --> 00:11:54.800]  當時可以說是猶太人屬靈上非常黑暗的時候……
[00:11:54.800 --> 00:11:58.200]  因為買賣這些滯生和兌換銀錢……
[00:11:58.200 --> 00:12:00.300]  因為買賣這些滯生和兌換銀錢……
[00:12:00.300 --> 00:12:03.300]  成為一個非常有利可圖的一門生意……
[00:12:03.300 --> 00:12:05.100]  成為一個非常有利可圖的生意……
[00:12:05.100 --> 00:12:08.100]  所以當時各方面都不能夠擺平……
[00:12:08.100 --> 00:12:09.700]  所以各方面不能擺平這個事情……
[00:12:09.700 --> 00:12:14.300]  你要知道當時那個原來那個滯師長這個職務……
[00:12:14.300 --> 00:12:16.500]  原來那時候祭司長的職務……
[00:12:16.500 --> 00:12:19.000]  原來是需要羅馬人出來協調的……
[00:12:19.000 --> 00:12:20.900]  原來是需要羅馬人出來協調的……
[00:12:20.900 --> 00:12:25.000]  甚至是要賄賂這些羅馬官員來買這個職位……
[00:12:25.000 --> 00:12:27.900]  甚至是要賄賂這些羅馬官員來買這個職位……
[00:12:27.900 --> 00:12:30.300]  你想想,如果有一天教會請主任牧師……
[00:12:30.300 --> 00:12:32.900]  你想想,如果有一天教會請主任牧師……
[00:12:32.900 --> 00:12:34.300]  我們不看他的良品……
[00:12:34.300 --> 00:12:35.400]  我不看他的人品……
[00:12:35.400 --> 00:12:36.700]  不看他適逢的心智……
[00:12:36.700 --> 00:12:39.100]  我不看他適逢的精緻……
[00:12:39.100 --> 00:12:39.800]  不用看他的屬意……
[00:12:39.800 --> 00:12:41.200]  是公開鏡頭的……
[00:12:41.200 --> 00:12:42.600]  是公開鏡頭的……
[00:12:42.600 --> 00:12:43.800]  就是「價高者得」……
[00:12:43.800 --> 00:12:45.100]  就是看「價高者得」……
[00:12:45.100 --> 00:12:46.500]  我想是一個甚麼世界……
[00:12:46.500 --> 00:12:47.700]  你想想,這個會變成一個……
[00:12:47.700 --> 00:12:50.300]  本來限制送貨都是好事……
[00:12:50.300 --> 00:12:53.400]  當然,限制跟奉獻是一個好的事情……
[00:12:53.400 --> 00:12:56.500]  但是由於商人和這些祭司的勾結……
[00:12:56.500 --> 00:12:58.600]  商人跟這個祭司的基金的勾結……
[00:12:58.600 --> 00:13:00.900]  就令到奉獻的人去到聖殿……
[00:13:00.900 --> 00:13:02.600]  但是讓那奉獻的人到聖殿……
[00:13:02.600 --> 00:13:08.000]  他要給市面貴很多的價錢來賣這些所謂合格的祭品……
[00:13:08.000 --> 00:13:13.100]  他要給比那個思念高很多的價錢去買那個及格的製品……
[00:13:13.100 --> 00:13:16.600]  這些商人為了方便販賣這些製品……
[00:13:16.600 --> 00:13:20.100]  這個商人為了方便買賣這些製品……
[00:13:20.100 --> 00:13:21.900]  他就佔據了聖殿……
[00:13:21.900 --> 00:13:25.200]  外面那個外園大部分的地方……
[00:13:25.200 --> 00:13:26.900]  他們在佔據那個……
[00:13:26.900 --> 00:13:29.100]  聖殿外面那個外園的地方……
[00:13:29.100 --> 00:13:30.100]  大部分的地方……
[00:13:30.100 --> 00:13:31.700]  佔據一些有利的位置……
[00:13:31.700 --> 00:13:33.100]  佔據這些有利的位置……
[00:13:33.100 --> 00:13:35.900]  變成一種非常吵雜……
[00:13:35.900 --> 00:13:38.000]  大家在拉生意的一個場所……
[00:13:38.000 --> 00:13:39.300]  變成一個非常吵鬧……
[00:13:39.300 --> 00:13:42.600]  大家在拉生意的一個環節……
[00:13:42.600 --> 00:13:44.700]  特別今天早上聽人提到……
[00:13:44.700 --> 00:13:47.900]  靠近猶太人三大節節之一的雨節……
[00:13:47.900 --> 00:13:51.500]  特別是講到猶太人三大節節裡面的雨夜節……
[00:13:51.500 --> 00:13:57.000]  所以四方八面的猶太人湧到猶太山去朝聖……
[00:13:57.000 --> 00:13:59.400]  四方八面都……
[00:13:59.400 --> 00:14:01.400]  那些人湧到猶太山去朝聖……
[00:14:01.400 --> 00:14:04.000]  平時已經非常熱鬧的聖殿……
[00:14:04.000 --> 00:14:05.500]  平時已經非常熱鬧的聖殿……
[00:14:05.500 --> 00:14:07.300]  更加擠得水舌不通……
[00:14:07.300 --> 00:14:09.000]  最後擠得水舌不通……
[00:14:09.000 --> 00:14:13.400]  商人更加懂得利用這些商機發所謂節旗財……
[00:14:13.400 --> 00:14:16.700]  商人更懂得用這個時機去發節旗財……
[00:14:16.700 --> 00:14:18.800]  今年疫情嚴重……
[00:14:18.800 --> 00:14:20.100]  今年疫情嚴重……
[00:14:20.100 --> 00:14:24.300]  看新聞見過農曆初三的沙田車公廟……
[00:14:24.300 --> 00:14:26.800]  我們看到農曆初三的時候沙田的車公廟……
[00:14:26.800 --> 00:14:32.300]  政府是要封路給節流的人去所謂參拜……
[00:14:32.300 --> 00:14:35.900]  政府要封路折留那些人去參拜……
[00:14:35.900 --> 00:14:40.100]  在車公廟旁邊那些臨時賣風車的攤檔……
[00:14:40.100 --> 00:14:43.700]  車公廟旁邊那個臨時賣那個風車的攤檔……
[00:14:43.700 --> 00:14:46.800]  居民呢要二十幾萬才能投得……
[00:14:46.800 --> 00:14:48.600]  居民要二十多萬才能投得……
[00:14:48.600 --> 00:14:51.000]  能夠搞幾日節旗的生意呢……
[00:14:51.000 --> 00:14:53.100]  換句話說就是幾天的折旗的生意……
[00:14:53.100 --> 00:14:55.900]  一個風車檔可以做幾十萬生意……
[00:14:55.900 --> 00:14:58.600]  那個風車檔就能夠做幾十萬的生意……
[00:14:58.600 --> 00:15:00.300]  不然你哪有利可圖……
[00:15:00.300 --> 00:15:01.600]  不然他怎麼能夠賺得到……
[00:15:01.600 --> 00:15:05.400]  難怪耶穌面對這種完全扭曲的商業……
[00:15:05.400 --> 00:15:06.900]  宗教商業活動呢……
[00:15:06.900 --> 00:15:11.200]  所以當耶穌面對這個扭曲的商業宗教活動……
[00:15:11.200 --> 00:15:12.500]  他一反常態……
[00:15:12.500 --> 00:15:13.600]  他一反常態……
[00:15:13.600 --> 00:15:17.200]  他用近乎暴力的形式去驅趕這些買賣的人……
[00:15:17.200 --> 00:15:20.300]  他用近乎一個暴力的形式去驅趕這些……
[00:15:20.300 --> 00:15:23.500]  他並且為自己的行為加了一個註腳……
[00:15:23.500 --> 00:15:26.800]  他並且用自己……為了自己的行為加了一個註腳……
[00:15:26.800 --> 00:15:30.100]  他說不要將我父的店當作買賣的地方……
[00:15:30.100 --> 00:15:33.000]  他不要把我父的店當成一個買賣的地方……
[00:15:33.000 --> 00:15:36.100]  大家留意一下,這個記載已經比較客氣了……
[00:15:36.100 --> 00:15:39.400]  大家留意一下,這個記載已經比較客氣了……
[00:15:39.400 --> 00:15:40.600]  買賣的地方……
[00:15:40.600 --> 00:15:41.900]  這只是一個買賣的地方……
[00:15:41.900 --> 00:15:44.400]  其他福音三個福音的記載呢……
[00:15:44.400 --> 00:15:46.000]  其他三個福音書裡面的記載……
[00:15:46.000 --> 00:15:47.100]  與其更加重……
[00:15:47.100 --> 00:15:47.900]  與其更重……
[00:15:47.900 --> 00:15:50.700]  他說我的店必稱為萬國禱告的地……
[00:15:50.700 --> 00:15:53.400]  他說我的店必稱為萬國禱告的地……
