
[00:00:00.000 --> 00:00:03.020]  大興姐妹主來平安
[00:06:33.880 --> 00:06:37.600]  看回剛才幾節聖經就看到
[00:06:37.600 --> 00:06:39.800]  有什麼患難
[00:06:39.800 --> 00:06:44.200]  他說貧窮的患難
[00:06:44.200 --> 00:06:48.000]  他說我知道你的患難和貧窮
[00:06:48.000 --> 00:06:49.880]  他們很窮
[00:06:49.880 --> 00:06:54.000]  有些人說這個會不會是靈女的貧窮呢
[00:06:54.000 --> 00:06:55.240]  有些人說其實不是
[00:06:55.240 --> 00:06:58.640]  他們真的是一個很窮的教會
[00:06:58.640 --> 00:06:59.840]  那些人很窮
[00:06:59.840 --> 00:07:03.920]  那為什麼會窮呢
[00:07:03.920 --> 00:07:06.040]  窮有很多原因的
[00:07:06.040 --> 00:07:08.280]  有些解經學家就說
[00:07:08.280 --> 00:07:12.240]  可能他們是受到很多迫害
[00:07:12.240 --> 00:07:15.920]  這個迫害包括那些猶太人、羅馬人
[00:07:15.920 --> 00:07:16.840]  只要你信基督
[00:07:16.840 --> 00:07:19.240]  他們就不跟你做生意
[00:07:19.240 --> 00:07:20.280]  即是你有些農作物
[00:07:20.280 --> 00:07:22.560]  他們都不會跟你買
[00:07:22.560 --> 00:07:23.760]  結果你就窮了
[00:07:23.760 --> 00:07:29.840]  他們很靠這些農業上的出產去買賣
[00:07:29.840 --> 00:07:32.240]  才有錢
[00:07:32.240 --> 00:07:33.960]  因為也都有可能
[00:07:33.960 --> 00:07:37.080]  就是他們不想跟那些人同流合污
[00:07:37.080 --> 00:07:38.960]  即是他們是敵基督的
[00:07:38.960 --> 00:07:40.360]  他們不想跟他們一起做生意
[00:07:40.360 --> 00:07:41.720]  不想跟他們合作
[00:07:41.720 --> 00:07:43.120]  結果他們窮
[00:07:43.120 --> 00:07:44.120]  有很多原因的
[00:07:44.120 --> 00:07:45.360]  聖經說得很清楚
[00:07:45.360 --> 00:07:48.360]  但是約翰有說清楚
[00:07:48.360 --> 00:07:49.640]  就是他們的患難
[00:07:49.640 --> 00:07:52.640]  其中一個原因就是因為他成為貧窮
[00:07:52.640 --> 00:07:54.880]  因為是一個患難
[00:07:54.880 --> 00:07:56.560]  今天我們都知道
[00:07:56.560 --> 00:07:57.560]  我們很多時候
[00:07:57.560 --> 00:08:01.600]  因為我們不去跟世界妥協
[00:08:01.600 --> 00:08:03.560]  不跟魔鬼妥協
[00:08:03.560 --> 00:08:07.200]  我們就可能失去了很多東西
[00:08:07.200 --> 00:08:09.920]  失去了很多東西
[00:08:09.920 --> 00:08:11.280]  以前有幾個做朋友香港的
[00:08:11.280 --> 00:08:12.120]  不是這個教會
[00:08:12.120 --> 00:08:19.480]  就是找到一份高薪的厚職
[00:08:19.480 --> 00:08:20.560]  在哪裡找到呢
[00:08:20.560 --> 00:08:22.680]  是馬會
[00:08:22.680 --> 00:08:26.080]  做一個高級的行政人員
[00:08:26.080 --> 00:08:29.320]  年薪是過百萬的
[00:08:29.320 --> 00:08:31.160]  結果他放棄
[00:08:31.160 --> 00:08:33.360]  因為覺得是不對的
[00:08:33.360 --> 00:08:36.400]  有些人說不怕
[00:08:36.400 --> 00:08:37.320]  打份工
[00:08:37.320 --> 00:08:38.400]  兩餐而已
[00:08:38.400 --> 00:08:40.880]  你不去賭就行了
[00:08:40.880 --> 00:08:43.680]  大家覺得是不對的
[00:08:43.680 --> 00:08:45.920]  有時候我們要堅持我們的立場
[00:08:45.920 --> 00:08:50.080]  就成為所謂貧窮
[00:08:50.080 --> 00:08:52.120]  聖經說得很清楚
[00:08:52.120 --> 00:08:54.640]  這個是寶羅說的
[00:08:54.640 --> 00:08:56.640]  他在《哥倫多後書》裡說
[00:08:56.640 --> 00:09:00.960]  不要效法這個世界
[00:09:00.960 --> 00:09:02.280]  這個是耶穌基督說的
[00:09:02.280 --> 00:09:03.960]  不要效法這個世界
[00:09:03.960 --> 00:09:07.400]  只要心意更新而變化
[00:09:07.400 --> 00:09:09.760]  叫你們測驗何為上帝的善良
[00:09:09.760 --> 00:09:11.160]  述傳可喜的旨意
[00:09:11.160 --> 00:09:14.200]  我們不是要離開這個世界
[00:09:14.200 --> 00:09:15.120]  今天我們信了主
[00:09:15.120 --> 00:09:16.000]  我們仍然在這個世界
[00:09:16.000 --> 00:09:20.360]  我們遭遇有很多不同的隱憂
[00:09:20.360 --> 00:09:25.000]  以為我們會因為這樣而富有
[00:09:25.000 --> 00:09:28.520]  但是其實如果我們跟從了這個世界
[00:09:28.520 --> 00:09:31.360]  其實我們是貧窮
[00:09:31.360 --> 00:09:32.480]  這個就是寶羅說的
[00:09:32.480 --> 00:09:34.480]  他說似乎憂愁卻常喜樂
[00:09:34.480 --> 00:09:36.600]  似乎貧窮卻富足
[00:09:36.600 --> 00:09:38.960]  似乎一無所有卻樣樣都有
[00:09:38.960 --> 00:09:41.000]  這個就說不進後書六章十字說的
[00:09:41.000 --> 00:09:43.120]  正如剛才約翰所說的
[00:09:43.120 --> 00:09:45.080]  我知道你患難和貧窮
[00:09:45.080 --> 00:09:46.040]  接著他說
[00:09:46.040 --> 00:09:47.840]  其實你卻是富足
[00:09:47.840 --> 00:09:49.920]  因為主的緣故
[00:09:49.920 --> 00:09:52.760]  你所謂的似乎的貧窮
[00:09:52.760 --> 00:09:55.760]  其實你已經是得到最好的獎賞
[00:09:55.760 --> 00:09:57.400]  得到富足
[00:09:57.400 --> 00:09:58.640]  是真的
[00:09:58.640 --> 00:10:02.400]  我們在生活中經常都會遇到
[00:10:02.400 --> 00:10:03.320]  有一個朋友
[00:10:03.320 --> 00:10:04.920]  其實我爸爸是同事
[00:10:04.920 --> 00:10:10.760]  他之前在政府工作
[00:10:10.760 --> 00:10:12.920]  他叫陶
[00:10:12.920 --> 00:10:14.760]  為甚麼他經常都升不到級
[00:10:14.760 --> 00:10:16.440]  升不到職呢
[00:10:16.440 --> 00:10:17.880]  有人問他
[00:10:17.880 --> 00:10:19.160]  他又沒有想說
[00:10:19.160 --> 00:10:20.920]  升到級的人
[00:10:20.920 --> 00:10:26.120]  就要跟上級總裁打麻雀
[00:10:26.120 --> 00:10:27.360]  打麻雀
[00:10:27.360 --> 00:10:29.280]  不單止打麻雀
[00:10:29.280 --> 00:10:30.800]  還要送獎
[00:10:30.800 --> 00:10:33.360]  要讓他吃一下糊
[00:10:33.360 --> 00:10:34.280]  你明白嗎
[00:10:34.280 --> 00:10:36.480]  其實很簡單
[00:10:36.480 --> 00:10:39.080]  原來政府部門都有這些那麼黑暗的東西
[00:10:39.080 --> 00:10:41.960]  我以為私人公司才是很清楚的
[00:10:41.960 --> 00:10:43.800]  原來不是一樣
[00:10:43.800 --> 00:10:45.080]  你不去銅鑼合污
[00:10:45.080 --> 00:10:47.240]  你不去效法這個世界
[00:10:47.240 --> 00:10:48.640]  你就會貧窮
[00:10:48.640 --> 00:10:50.120]  但是保羅說得很清楚
[00:10:50.120 --> 00:10:52.680]  因為你的貧窮是似乎的
[00:10:52.680 --> 00:10:54.400]  其實你已經是富足
[00:10:54.400 --> 00:10:55.680]  在主的面前
[00:10:55.680 --> 00:11:00.240]  你是富足
[00:11:00.240 --> 00:11:04.640]  第二就是這個
[00:11:04.640 --> 00:11:05.280]  毀謗
[00:11:05.280 --> 00:11:08.520]  備受毀謗的橫欖
[00:11:08.520 --> 00:11:13.200]  在那個
[00:11:13.200 --> 00:11:15.880]  剛才看過約翰的啟示錄那裡
[00:11:15.880 --> 00:11:16.960]  二章
[00:11:16.960 --> 00:11:18.000]  他就說
[00:11:18.000 --> 00:11:22.280]  也知道那自稱是猶太人所說的毀謗的話
[00:11:22.280 --> 00:11:23.800]  其實他們不是猶太人
[00:11:23.800 --> 00:11:25.960]  而是撒旦會堂的人
[00:11:25.960 --> 00:11:27.720]  你將要受的苦你不用怕
[00:11:27.720 --> 00:11:29.720]  原來是被人誣告
[00:11:29.720 --> 00:11:31.640]  被人毀謗
[00:11:31.640 --> 00:11:33.360]  今天有很多謊言
[00:11:33.360 --> 00:11:35.680]  很多假的東西
[00:11:35.680 --> 00:11:38.240]  是在我們身邊
[00:11:38.240 --> 00:11:40.200]  教會裡面都有
[00:11:40.200 --> 00:11:44.040]  教會以外更加多
[00:11:44.040 --> 00:11:45.000]  你怎麼做
[00:11:45.000 --> 00:11:47.800]  都有人說你不對的
[00:11:47.800 --> 00:11:50.120]  他看你不順眼就說你不對
[00:11:50.120 --> 00:11:52.840]  你做得好過他就說你不對
[00:11:52.840 --> 00:11:54.800]  你做得沒有他那麼好他更加說你不對
[00:11:54.800 --> 00:11:56.120]  所以你怎麼做都是不對
[00:11:56.120 --> 00:11:57.720]  是很簡單的
[00:11:57.720 --> 00:12:00.640]  因為你跟他爭拗
[00:12:00.640 --> 00:12:04.240]  你把嘴巴大聲進他嘴巴大聲
[00:12:04.240 --> 00:12:06.040]  聖經說得很清楚的
[00:12:06.040 --> 00:12:08.840]  舌頭的舌頭是很難合制的
[00:12:08.840 --> 00:12:11.000]  我們喜歡說話
[00:12:11.000 --> 00:12:12.040]  除了吃東西之外
[00:12:12.040 --> 00:12:13.240]  嘴巴就真的會說話
[00:12:13.240 --> 00:12:15.280]  沒有其他東西
[00:12:15.280 --> 00:12:17.680]  說的不是讚美主的說話
[00:12:17.680 --> 00:12:20.000]  是中傷人、毀謗人的說話
[00:12:20.000 --> 00:12:26.400]  他說這些是很多假裝自己是猶太人
[00:12:26.400 --> 00:12:31.280]  其實他們都不是真正的猶太人
[00:12:31.280 --> 00:12:33.280]  可能他們的血統是猶太人
[00:12:33.280 --> 00:12:36.360]  但他們不是屬神的人
[00:12:36.360 --> 00:12:39.680]  也可能因為他們是那些傳統的法律賽人
[00:12:39.680 --> 00:12:41.120]  他們就要敵基督
[00:12:41.120 --> 00:12:46.840]  所以就說了很多的毀謗的說話
[00:12:46.840 --> 00:12:49.240]  今天我們在教會或者以外
[00:12:49.240 --> 00:12:51.080]  很多人都毀謗我們
[00:12:51.080 --> 00:12:52.720]  或者我們在穀積場上
[00:12:52.720 --> 00:12:54.000]  他們知道我們基督徒
[00:12:54.000 --> 00:12:55.440]  知道我們不跟他們在一起
[00:12:55.440 --> 00:12:57.640]  做一些不對的事或是踩界的事
[00:12:57.640 --> 00:13:00.680]  他們就會說了很多話在我們背後
[00:13:00.680 --> 00:13:04.160]  在教會裏面也有很多所謂的基督徒進來
[00:13:04.160 --> 00:13:05.880]  他又可能會說了很多話
[00:13:05.880 --> 00:13:09.960]  令到我們不開心
[00:13:09.960 --> 00:13:13.680]  千萬不要做惡鬼的詭計
[00:13:13.680 --> 00:13:16.400]  所以很多基督徒過往在教會
[00:13:16.400 --> 00:13:17.400]  不是這間教會
[00:13:17.400 --> 00:13:19.360]  所以要強調不是這間教會
[00:13:19.360 --> 00:13:21.480]  我們這間教會是挺好的
[00:13:21.480 --> 00:13:23.120]  一兩句毀謗的說話
[00:13:23.120 --> 00:13:24.840]  或者似是而非的說話
[00:13:24.840 --> 00:13:26.920]  聽到這些謠言就很緊張
[00:13:26.920 --> 00:13:28.880]  接著就說「我不做了」
[00:13:28.880 --> 00:13:30.400]  「我停止跟牧師說」
[00:13:30.400 --> 00:13:31.600]  「我不跟牧師說」
[00:13:31.600 --> 00:13:32.400]  「不是跟牧師說」
[00:13:32.400 --> 00:13:33.480]  「就是這樣說吧」
[00:13:33.480 --> 00:13:36.680]  「不是這間教會」
[00:13:36.680 --> 00:13:38.840]  「我停止了」
[00:13:38.840 --> 00:13:41.280]  「我XXX很威風的寫了一封信」
[00:13:41.280 --> 00:13:44.240]  「我XXX就從幾月幾日開始」
[00:13:44.240 --> 00:13:47.760]  「停止了所有教會的侍奉」
[00:13:47.760 --> 00:13:50.360]  「以為自己很光明磊落」
[00:13:50.360 --> 00:13:53.000]  「其實是更好的魔鬼詭計」
[00:13:53.000 --> 00:13:56.040]  一兩句話不中聽
[00:13:56.040 --> 00:13:58.600]  或者別人不認同你
[00:13:58.600 --> 00:14:01.480]  惡意中傷毀謗
[00:14:01.480 --> 00:14:04.120]  士梅拿教會也是
[00:14:04.120 --> 00:14:05.960]  這個是沒有變的
[00:14:05.960 --> 00:14:09.120]  兩千年來的人性是沒有變的
[00:14:09.120 --> 00:14:10.920]  直至到主耶穌基督再回來的日子
[00:14:10.920 --> 00:14:11.920]  所以這個不會變的
[00:14:11.920 --> 00:14:14.120]  所以聖經為甚麼今天當是中聽呢
[00:14:14.120 --> 00:14:17.080]  為甚麼聖經今天還很適合我們
[00:14:17.080 --> 00:14:18.840]  因為人性是沒有變的
[00:14:18.840 --> 00:14:22.600]  人的罪仍然存在
[00:14:22.600 --> 00:14:25.560]  馬太福音五章說
[00:14:25.560 --> 00:14:27.560]  「人若因我辱罵你們」
[00:14:27.560 --> 00:14:28.760]  「迫害你們」
[00:14:28.760 --> 00:14:30.480]  「捏造各樣的壞話」
[00:14:30.480 --> 00:14:31.840]  「毀謗你們」
[00:14:31.840 --> 00:14:34.640]  「你們就有福」
[00:14:34.640 --> 00:14:35.520]  很奇怪
[00:14:35.520 --> 00:14:38.720]  人家罵你反而有福
[00:14:38.720 --> 00:14:39.480]  「要歡喜快樂」
[00:14:39.480 --> 00:14:41.720]  「因為你們在天上的賞賜是很多」
[00:14:41.720 --> 00:14:43.600]  「因為我們追求是天上的賞賜」
[00:14:43.600 --> 00:14:45.520]  「不是地上人的讚賞」
[00:14:45.520 --> 00:14:46.600]  這個很重要
[00:14:46.600 --> 00:14:48.120]  我們回來是敬拜神
[00:14:48.120 --> 00:14:51.600]  不是敬拜人
[00:14:51.600 --> 00:14:54.720]  我們今天來到教會是服侍大興子妹
[00:14:54.720 --> 00:14:56.800]  但是這個愛
[00:14:56.800 --> 00:14:59.280]  這個教導都是從神而來
[00:14:59.280 --> 00:15:00.280]  沒有了神的愛
[00:15:00.280 --> 00:15:02.360]  我們不會有這種愛
[00:15:02.360 --> 00:15:05.040]  所以其實一切都是把榮耀給神的
[00:15:05.040 --> 00:15:06.840]  所以就算有人罵你
[00:15:06.840 --> 00:15:08.120]  不要緊
[00:15:08.120 --> 00:15:11.720]  因為這個是你有福
[00:15:11.720 --> 00:15:13.720]  教那些什麼人才會被人罵呢
[00:15:13.720 --> 00:15:15.960]  就是站出來的人會被人罵
[00:15:15.960 --> 00:15:18.080]  站出來侍奉那些
[00:15:18.080 --> 00:15:19.480]  一定是的
[00:15:19.480 --> 00:15:20.600]  我以前也說過
[00:15:20.600 --> 00:15:23.640]  如果你踏到正十一點進來
[00:15:23.640 --> 00:15:25.840]  坐完崇拜即刻離開
[00:15:25.840 --> 00:15:26.800]  沒有人認識你
[00:15:26.800 --> 00:15:28.280]  誰會毀謗你呢
[00:15:28.280 --> 00:15:30.280]  有空就毀謗你
[00:15:30.280 --> 00:15:33.280]  這個不是魔鬼的目標
[00:15:33.280 --> 00:15:35.320]  因為沒有人認識你
[00:15:35.320 --> 00:15:36.600]  是不是
[00:15:36.600 --> 00:15:38.680]  要毀謗的就毀謗張牧師
[00:15:38.680 --> 00:15:39.960]  梁傳道先
[00:15:39.960 --> 00:15:42.400]  當然是的
[00:15:42.400 --> 00:15:43.560]  你打仗你捉賊
[00:15:43.560 --> 00:15:44.840]  當然是捉到王仙的
[00:15:44.840 --> 00:15:45.600]  一定的
[00:15:45.600 --> 00:15:47.240]  這個是魔鬼的把戲
[00:15:47.240 --> 00:15:48.720]  所以不要中招
[00:15:48.720 --> 00:15:50.560]  真的不要中這樣的招
[00:15:50.560 --> 00:15:51.880]  不然就中了魔鬼詭計
[00:15:51.880 --> 00:15:54.320]  被魔鬼留下地步
[00:15:54.320 --> 00:15:55.200]  就是
[00:15:55.200 --> 00:15:56.200]  所以
[00:15:56.200 --> 00:15:57.840]  因為你有福
[00:15:57.840 --> 00:15:59.920]  你可以站出來侍奉
[00:15:59.920 --> 00:16:01.400]  你可以被人看到你
[00:16:01.400 --> 00:16:03.000]  無論你是站在台上
[00:16:03.000 --> 00:16:05.640]  又或者你在後面做私事
[00:16:05.640 --> 00:16:08.440]  或者是服侍人的
[00:16:08.440 --> 00:16:09.640]  都有人說你不對的
[00:16:09.640 --> 00:16:11.760]  但是這個是福氣
[00:16:11.760 --> 00:16:13.280]  因為你可以為主而活
[00:16:13.280 --> 00:16:14.200]  你為主而侍奉
[00:16:14.200 --> 00:16:14.920]  這是福氣
[00:16:14.920 --> 00:16:15.600]  所以
[00:16:15.600 --> 00:16:16.960]  耶穌基督說得很清楚
[00:16:16.960 --> 00:16:17.840]  你被人說
[00:16:17.840 --> 00:16:20.120]  其實你是反而有福
[00:16:20.120 --> 00:16:21.560]  而歡喜快樂
[00:16:21.560 --> 00:16:24.080]  因為我們得到的是天上的賞賜
[00:16:24.080 --> 00:16:24.760]  第三
[00:16:24.760 --> 00:16:28.560]  那個的患難是監牢之苦的患難
[00:16:28.560 --> 00:16:33.240]  很多基督徒當時被人抓去坐牢
[00:16:33.240 --> 00:16:38.680]  很多基督徒被人坐牢
[00:16:38.680 --> 00:16:42.200]  保羅他自己也被人抓去坐牢
[00:16:42.200 --> 00:16:42.680]  是不是
[00:16:42.680 --> 00:16:45.320]  保羅和一些同工
[00:16:45.320 --> 00:16:48.040]  有很多後來都是
[00:16:48.040 --> 00:16:49.160]  殉道了
[00:16:49.160 --> 00:16:50.840]  就不知道
[00:16:50.840 --> 00:16:51.920]  無論在耶路撒冷
[00:16:51.920 --> 00:16:53.160]  或者哥薩里亞監獄
[00:16:53.160 --> 00:16:53.720]  菲律賓
[00:16:53.720 --> 00:16:55.040]  羅馬監獄
[00:16:55.040 --> 00:16:59.160]  很多的基督徒被人抓去
[00:16:59.160 --> 00:17:02.400]  士梅拿教會就是一個
[00:17:02.400 --> 00:17:03.600]  患難的教會
