
[00:00:00.000 --> 00:00:01.920]  敌兄姊妹們平安
[00:03:09.280 --> 00:03:16.320]  但其實福音的前身可以追溯到亞伯拉罕
[00:03:16.320 --> 00:03:20.800]  亞伯拉罕之約就是福音的序曲
[00:03:20.800 --> 00:03:22.160]  為什麼這麼說呢
[00:03:22.160 --> 00:03:27.440]  因為亞伯拉罕之約有一條非常重要
[00:03:27.440 --> 00:03:36.360]  這是說神必要通過亞伯拉罕的一位後裔來祝福世上的萬族萬民
[00:03:36.360 --> 00:03:37.880]  為什麼這樣呢
[00:03:37.880 --> 00:03:41.400]  亞伯拉罕之約有一條非常重要
[00:03:41.400 --> 00:03:50.400]  這是說神必要通過亞伯拉罕的一位後裔來祝福世上的萬族萬民
[00:03:50.400 --> 00:03:52.520]  保羅這樣說
[00:03:52.520 --> 00:04:10.560]  保羅說所應許的原來是向亞伯拉罕和祂的子孫說的 神並不是說眾子孫只是很多人 而是說你那個子孫只是一個人就是基督
[00:04:10.560 --> 00:04:18.080]  中文翻譯經常聽起來無論是翻譯成後裔或者是子孫聽起來都像是輔數
[00:04:18.080 --> 00:04:22.080]  但在原文裡面輔數和單數是分開的
[00:04:22.080 --> 00:04:30.400]  中文翻譯經常聽起來無論是翻譯成後裔或者是子孫聽起來都像是輔數
[00:04:30.400 --> 00:04:34.080]  但在原文裡面輔數和單數是分開的
[00:04:34.080 --> 00:04:37.200]  一個是子子孫孫就是輔數
[00:04:37.200 --> 00:04:41.120]  而另外一個是那一位子孫就是單數
[00:04:41.120 --> 00:04:46.440]  英文翻譯就分別用offspring來代表子孫是輔數
[00:04:46.440 --> 00:04:52.240]  而用seed單數來代表後裔就是那一個人
[00:04:52.240 --> 00:04:56.880]  一個就是子子孫孫是輔數
[00:04:56.880 --> 00:05:05.880]  一個就是說那一個子孫或者是單數
[00:05:05.880 --> 00:05:12.080]  英文翻譯就分別用offspring來代表子孫是輔數
[00:05:12.080 --> 00:05:17.200]  而用seed單數來代表後裔
[00:05:17.200 --> 00:05:22.640]  創世紀的第二十二章十八節就說得非常的清楚
[00:05:22.640 --> 00:05:27.880]  他說地上萬國都因你的厚義得福
[00:05:27.880 --> 00:05:29.880]  因為你聽從了我的話
[00:05:29.880 --> 00:05:32.600]  那這裡的厚義就是單數
[00:05:32.600 --> 00:05:35.360]  就是在預表耶穌基督
[00:05:35.360 --> 00:05:42.360]  所以保羅就說亞伯拉罕之約就是福音的序曲
[00:05:42.360 --> 00:05:49.600]  這個約最終就是在預表著耶穌基督的後裔
[00:05:49.600 --> 00:05:54.600]  所以保羅就說亞伯拉罕之約就是福音的序曲
[00:05:54.600 --> 00:06:00.600]  這個約最終就是在預表著耶穌基督的後裔
[00:06:00.600 --> 00:06:09.600]  這個約最終就是在預表著耶穌基督的真理
[00:06:09.600 --> 00:06:15.600]  所以保羅就說亞伯拉罕之約就是福音的序曲
[00:06:15.600 --> 00:06:24.600]  這個約最終就是在預表耶穌基督的真理
[00:06:24.600 --> 00:06:30.600]  亞伯拉罕之約和西奈山之約還有一個明顯的區別
[00:06:30.600 --> 00:06:36.600]  就是前者是無條件 後者是有條件
[00:06:36.600 --> 00:06:44.600]  亞伯拉罕之約和西奈山之約有一個最明顯的區別
[00:06:44.600 --> 00:06:50.600]  就是前者是無條件的 後者是有條件的
[00:06:50.600 --> 00:06:56.600]  神並沒有說 亞伯拉罕你要怎樣怎樣做 我才怎樣怎樣做
[00:06:56.600 --> 00:07:01.600]  亞伯拉罕就是因為相信 所以神就大大的祝福他
[00:07:01.600 --> 00:07:07.600]  神沒有說 亞伯拉罕你要怎樣怎樣做 我先怎樣怎樣做
[00:07:07.600 --> 00:07:13.600]  亞伯拉罕就是因為相信 所以神就大大地祝福他
[00:07:13.600 --> 00:07:18.600]  亞伯拉罕得祝福並不是因為遵守了摩西律法
[00:07:18.600 --> 00:07:23.600]  純粹就是因為他信號神 沒有信神為前提
[00:07:23.600 --> 00:07:26.600]  什麼都是空談
[00:07:26.600 --> 00:07:31.600]  亞伯拉罕得到祝福並不是因為遵守了律法
[00:07:31.600 --> 00:07:35.600]  純粹就是因為他相信了神
[00:07:35.600 --> 00:07:42.600]  如果沒有信神這個前提 之後什麼都是空談的
[00:07:42.600 --> 00:07:48.600]  保羅在《羅馬書》當中就這樣說
[00:08:12.600 --> 00:08:19.600]  這就是無條件 就是恩典
[00:08:19.600 --> 00:08:29.600]  而《西奈山之約》 也就是說摩西律法是有條件的
[00:08:29.600 --> 00:08:32.600]  摩西在《生命記》當中是這樣說的
[00:08:32.600 --> 00:08:42.600]  看啊 我今天將生與福 死與禍 陳明在你面前
[00:08:42.600 --> 00:08:48.600]  吩咐你愛耶和華 你的神 遵行祂的道
[00:08:48.600 --> 00:08:52.600]  謹守祂的誡命 律例 典章
[00:08:52.600 --> 00:08:56.600]  使你可以存活你的生命
[00:08:56.600 --> 00:09:02.600]  謹守祂的誡命 律例 典章 使你可以存活
[00:09:02.600 --> 00:09:11.600]  人數增多 耶和華你神就必在你所有進去得為業的地上
[00:09:11.600 --> 00:09:17.600]  賜福於你 倘若你心裡偏離 不聽從
[00:09:17.600 --> 00:09:23.600]  卻被勾引去敬拜 侍奉別神
[00:09:23.600 --> 00:09:29.600]  我今天明明告訴你 你必要滅亡
[00:09:29.600 --> 00:09:34.600]  考你過要彈劾 進去得為業的地上
[00:09:34.600 --> 00:09:38.600]  你的日子必不長久
[00:09:38.600 --> 00:09:41.600]  所以保羅的結論就是
[00:09:41.600 --> 00:09:47.600]  福音 亞伯拉罕之約在前 律法在後
[00:09:47.600 --> 00:09:54.600]  福音的序曲在亞伯拉罕之前430年就被奏響了
[00:09:54.600 --> 00:09:57.600]  所以保羅的結論就是說
[00:09:57.600 --> 00:10:05.600]  福音是在前面的 而律法是在後面的
[00:10:05.600 --> 00:10:13.600]  因為福音的序曲在摩西之前的430年就已經被奏響了
[00:10:13.600 --> 00:10:16.600]  那保羅的第二層論述是說
[00:10:16.600 --> 00:10:21.600]  為什麼神要設立摩西的律法呢
[00:10:21.600 --> 00:10:24.600]  保羅的第二層論述就是說
[00:10:24.600 --> 00:10:28.600]  神為什麼要設立摩西律法呢
[00:10:28.600 --> 00:10:32.600]  保羅說 是為了過犯的緣故才加上的
[00:10:32.600 --> 00:10:36.600]  只等到大蒙應許的子孫到來
[00:10:36.600 --> 00:10:42.600]  保羅說 這個是為了過犯的緣故才加上去的
[00:10:42.600 --> 00:10:48.600]  要直到等到蒙應許子孫的到來
[00:10:48.600 --> 00:10:52.600]  既然律法是為了過犯的緣故才加上的
[00:10:52.600 --> 00:10:56.600]  那我們想想人類的第一個過犯是什麼
[00:10:56.600 --> 00:11:00.600]  既然律法是為了過犯的緣故才加上去的
[00:11:00.600 --> 00:11:05.600]  我們想想人類的第一個過犯是什麼呢
[00:11:05.600 --> 00:11:12.600]  大家都知道 就是始祖違背了神的命令
[00:11:12.600 --> 00:11:17.600]  大家都知道 就是始祖違背神的命令
[00:11:17.600 --> 00:11:20.600]  吃了分別善惡樹上的果
[00:11:20.600 --> 00:11:25.600]  亞當夏娃為什麼非要吃分別善惡樹上的果子呢
[00:11:25.600 --> 00:11:27.600]  不就是因為他們認為
[00:11:27.600 --> 00:11:32.600]  吃了以後就可以像神一樣分別善惡嗎
[00:11:32.600 --> 00:11:49.600]  吃了以後就可以像神一樣分別善惡嗎
[00:11:49.600 --> 00:11:52.600]  靠自己來分別善惡 脫離神
[00:11:52.600 --> 00:11:54.600]  靠自己成為一人
[00:11:54.600 --> 00:11:58.600]  這個願望的本質就是靠行律法稱義
[00:11:58.600 --> 00:12:01.600]  這樣人就不再需要神了
[00:12:01.600 --> 00:12:05.600]  靠自己來分別善惡 脫離神
[00:12:05.600 --> 00:12:07.600]  靠自己成為一人
[00:12:07.600 --> 00:12:12.600]  這個願望的本質就是靠行律法稱義
[00:12:12.600 --> 00:12:15.600]  這樣的人就不需要神了
[00:12:15.600 --> 00:12:18.600]  自己的感覺就是自己是神的一樣
[00:12:18.600 --> 00:12:22.600]  律法狹義的說指的是摩西律法
[00:12:22.600 --> 00:12:27.600]  廣義的說也就是所謂的普世道德 價值 也包括良心
[00:12:27.600 --> 00:12:32.600]  就是所謂的普世道德 價值 也包括良心
[00:12:32.600 --> 00:12:37.600]  律法狹義的說指的是摩西律法
[00:12:37.600 --> 00:12:42.600]  廣義的說就是所謂的普世道德 普世價值
[00:12:42.600 --> 00:12:45.600]  也都包括良心
[00:12:45.600 --> 00:12:47.600]  當始祖被逐出伊甸園
[00:12:47.600 --> 00:12:52.600]  那神就把這些律法規範人的種種的戒律
[00:12:52.600 --> 00:12:54.600]  道德規範賜給人類
[00:12:54.600 --> 00:12:59.600]  世人就靠著這些東西來規範完善自己
[00:12:59.600 --> 00:13:01.600]  但結果如何呢
[00:13:01.600 --> 00:13:04.600]  當始祖被逐出伊甸園
[00:13:04.600 --> 00:13:08.600]  神就將普世的道德 摩西律法
[00:13:08.600 --> 00:13:11.600]  以及規範人的各種的戒律
[00:13:11.600 --> 00:13:14.600]  道德規範賜給人類
[00:13:14.600 --> 00:13:18.600]  世人就靠著這些東西來規範 完善自己
[00:13:18.600 --> 00:13:20.600]  但結果是怎樣呢
[00:13:20.600 --> 00:13:26.600]  神早就知道人不可能真正的遵守這些律法
[00:13:26.600 --> 00:13:30.600]  在神和摩西定下西奈山之約之後
[00:13:30.600 --> 00:13:33.600]  祂就對摩西說了以下的話
[00:13:33.600 --> 00:13:38.600]  神早就知道人不可能真正遵守這樣的律法
[00:13:38.600 --> 00:13:42.600]  在神和摩西定下了西奈山之約之後
[00:13:42.600 --> 00:13:45.600]  神就對摩西這樣說
[00:13:45.600 --> 00:13:51.600]  這百姓要起來 在他們要去的地上
[00:13:51.600 --> 00:13:58.600]  在那地的人中 隨從外邦神行邪淫
[00:13:58.600 --> 00:14:03.600]  背離我 違背我與他們所立的約
[00:14:03.600 --> 00:14:07.600]  那時 我的怒氣必向他們發作
[00:14:07.600 --> 00:14:12.600]  我也必離棄他們 以免不顧他們
[00:14:12.600 --> 00:14:15.600]  以致他們被吞滅
[00:14:15.600 --> 00:14:24.600]  並有很多禍環災禍臨到他們
[00:14:24.600 --> 00:14:30.600]  我未領他們到我想發誓 應他們施捨地之前
[00:14:30.600 --> 00:14:34.600]  他們所懷的意念 我都知道了
[00:14:34.600 --> 00:14:37.600]  不要以為僅僅只有以色列人是這樣
[00:14:37.600 --> 00:14:40.600]  其實所有人都是這樣的
[00:14:40.600 --> 00:14:43.600]  凡有血氣 肉體繁胎
[00:14:43.600 --> 00:14:46.600]  沒有人可以真正的遵行律法
[00:14:46.600 --> 00:14:52.600]  不要以為僅僅只有以色列人是這樣
[00:14:52.600 --> 00:14:55.600]  其實所有的人都是這樣的
[00:14:55.600 --> 00:14:59.600]  凡有血氣 肉體繁胎
[00:14:59.600 --> 00:15:02.600]  沒有人可以真正遵行律法
[00:15:02.600 --> 00:15:07.600]  我們就拿十戒的第一條來舉個例子
[00:15:07.600 --> 00:15:11.600]  除了我以外 你們不能有別人 別神
[00:15:11.600 --> 00:15:15.600]  但是我們這些人每天 每時 每刻
[00:15:15.600 --> 00:15:19.600]  都在敬拜各種偶像和假神
[00:15:19.600 --> 00:15:22.600]  就拿十戒的第一條來講
[00:15:22.600 --> 00:15:27.600]  除了我以外 你們不能有別的神
[00:15:27.600 --> 00:15:33.600]  而人每天 每時 每刻都在拜假神
[00:15:33.600 --> 00:15:38.600]  還有最後一條 不可貪戀人的房屋
[00:15:38.600 --> 00:15:42.600]  也不可貪戀人的妻子 僕婢 牛驢
[00:15:42.600 --> 00:15:47.600]  並他一切所有的 貪戀別人所有的東西
[00:15:47.600 --> 00:15:51.600]  我們不是也常常在觸犯這條戒命嗎
[00:15:51.600 --> 00:15:56.600]  還有最後一條 不可貪戀人的房屋
[00:15:56.600 --> 00:16:01.600]  也不可貪戀人的妻子 撲皮 牛奴
[00:16:01.600 --> 00:16:07.600]  並他一切所有貪戀別人所擁有的
[00:16:07.600 --> 00:16:12.600]  我們不是也常常觸犯這條戒命嗎
[00:16:12.600 --> 00:16:16.600]  大衛王在他大權在握的時候
[00:16:16.600 --> 00:16:19.600]  都因為貪戀這個導火索
[00:16:19.600 --> 00:16:22.600]  犯下了一個又一個錯誤
[00:16:22.600 --> 00:16:27.600]  大衛王當他大權在握的時候
[00:16:27.600 --> 00:16:34.600]  都因為貪戀這個導火索 犯下了一個又一個錯誤
[00:16:34.600 --> 00:16:39.600]  大衛犯罪後 神感動他寫了一篇著名的懺悔詩
[00:16:39.600 --> 00:16:41.600]  是這麼說的
[00:16:41.600 --> 00:16:48.600]  大衛犯罪以後 神感動他寫了一首著名的懺悔詩
[00:16:48.600 --> 00:16:50.600]  他是這麼說的
[00:16:50.600 --> 00:16:54.600]  我向你犯罪 唯獨得罪了你
[00:16:54.600 --> 00:16:57.600]  在你面前行了邪惡
[00:16:57.600 --> 00:17:01.600]  與此你責備我的時候 顯為公義
[00:17:01.600 --> 00:17:05.600]  判斷我的時候 顯為清正
[00:17:05.600 --> 00:17:08.600]  我是在罪孽中生的
[00:17:08.600 --> 00:17:13.600]  在我母親懷胎的時候 就有了罪
[00:17:13.600 --> 00:17:17.600]  大衛說 他不可能不犯罪
[00:17:17.600 --> 00:17:21.600]  因為在他的DNA裡就存在犯罪的基因
[00:17:21.600 --> 00:17:23.600]  他就是在罪孽裡生的
[00:17:23.600 --> 00:17:27.600]  大衛說 他不可能不犯罪
[00:17:27.600 --> 00:17:31.600]  因為在他的DNA裡就存在犯罪的基因
[00:17:31.600 --> 00:17:33.600]  他就是在罪孽裡生的
[00:17:33.600 --> 00:17:36.600]  這就是律法的咒族
[00:17:36.600 --> 00:17:40.600]  人自以為意 以為不需要神
[00:17:40.600 --> 00:17:45.600]  那神就給他們良心 道德 摩西律法
[00:17:45.600 --> 00:17:47.600]  來規範他們的行為
[00:17:47.600 --> 00:17:53.600]  但是人又生來具備罪性 又沒有辦法守住神的律法
[00:17:53.600 --> 00:17:56.600]  於是就遭到了律法的咒族
[00:17:56.600 --> 00:18:00.600]  這就陷入了一個無限的死循環
[00:18:00.600 --> 00:18:03.600]  這個就是律法的咒族
[00:18:03.600 --> 00:18:07.600]  人自以為意 不需要神
[00:18:07.600 --> 00:18:13.600]  神就給他們良心 給他們普世的道德律
[00:18:13.600 --> 00:18:17.600]  給他們摩西律法來規範人的行為
[00:18:17.600 --> 00:18:21.600]  但是人生來具備罪性
[00:18:21.600 --> 00:18:24.600]  沒有辦法守住神的律法
[00:18:24.600 --> 00:18:27.600]  於是就遭到了律法的咒族
[00:18:27.600 --> 00:18:33.600]  這就陷入了一個無限的死循環
[00:18:33.600 --> 00:18:36.600]  怎麼辦呢 出路只有一條
[00:18:36.600 --> 00:18:39.600]  就是尋求神的赦免
[00:18:39.600 --> 00:18:44.600]  然後跳出這個系統 進入另外一個體系
[00:18:44.600 --> 00:18:47.600]  怎麼辦呢 出路只有一條
[00:18:47.600 --> 00:18:49.600]  就是求神赦免
[00:18:49.600 --> 00:18:54.600]  然後跳出這個系統 進入另外一個系統
[00:18:54.600 --> 00:18:59.600]  保羅說 這正是神設立律法的目的
[00:18:59.600 --> 00:19:04.600]  保羅說 這就是神設立律法的目的
[00:19:04.600 --> 00:19:07.600]  保羅在第21節這樣說
[00:19:07.600 --> 00:19:10.600]  保羅在第21節這樣說
[00:19:10.600 --> 00:19:16.600]  這樣律法是與神的應許反對嗎
[00:19:16.600 --> 00:19:18.600]  斷符不線
[00:19:18.600 --> 00:19:21.600]  保羅的意思是說 從根本上說
[00:19:21.600 --> 00:19:25.600]  律法和符音並不矛盾
[00:19:25.600 --> 00:19:28.600]  律法的目的就是要讓人知道
[00:19:28.600 --> 00:19:31.600]  自己的有罪有限
[00:19:31.600 --> 00:19:33.600]  然後可以清醒過來
[00:19:33.600 --> 00:19:38.600]  去尋找那條恩典和憐憫的道路
[00:19:38.600 --> 00:19:40.600]  保羅的意思是說
[00:19:40.600 --> 00:19:42.600]  從根本上來說
[00:19:42.600 --> 00:19:46.600]  律法和符音並不矛盾
[00:19:46.600 --> 00:19:49.600]  律法的目的就是要讓人知道
[00:19:49.600 --> 00:19:53.600]  自己的有罪有限
[00:19:53.600 --> 00:19:56.600]  然後才會清醒過來的可能
[00:19:56.600 --> 00:20:02.600]  尋求恩典和憐憫的道路
[00:20:02.600 --> 00:20:07.600]  其實大衛王也明白了這個道理
[00:20:07.600 --> 00:20:08.600]  在他犯罪之後
[00:20:08.600 --> 00:20:12.600]  他伏伏在神的面前說了下面這段話
[00:20:33.600 --> 00:20:37.600]  而神希望所有的人都能像大衛一樣
[00:20:37.600 --> 00:20:41.600]  明白自己的罪性和罪行
[00:20:41.600 --> 00:20:43.600]  明白靠著任何的宗教
[00:20:43.600 --> 00:20:47.600]  科學 道德 修行 錢財 功德
[00:20:47.600 --> 00:20:51.600]  都不可能獲得神的拯救
[00:20:51.600 --> 00:20:54.600]  而神就希望所有的人
[00:20:54.600 --> 00:20:56.600]  都能夠像大衛那樣
[00:20:56.600 --> 00:20:58.600]  明白自己的罪行
[00:20:58.600 --> 00:21:05.600]  明白靠著任何的宗教 科學 道德 修行 錢財 功德
[00:21:05.600 --> 00:21:08.600]  都不能夠獲得神的拯救
[00:21:08.600 --> 00:21:12.600]  明白之後那就煩然悔悟
[00:21:12.600 --> 00:21:14.600]  伏伏在神的面前
[00:21:14.600 --> 00:21:18.600]  祈求耶穌基督的赦免和潔淨
[00:21:18.600 --> 00:21:22.600]  只有這樣才能進入愛字的國度
[00:21:22.600 --> 00:21:28.600]  就是因信稱義恩典的這個系統裡面
[00:21:53.600 --> 00:21:57.600]  保羅就用下面這句話來表達這個觀點
[00:21:57.600 --> 00:21:58.600]  保羅說
[00:22:20.600 --> 00:22:22.600]  從這個角度來說
[00:22:22.600 --> 00:22:26.600]  律法就好像人類的啟蒙老師一樣
[00:22:26.600 --> 00:22:28.600]  從這個角度來說
[00:22:28.600 --> 00:22:32.600]  律法就好像人類的啟蒙老師
[00:22:32.600 --> 00:22:36.600]  羅馬的貴族都會在孩子小的時候
[00:22:36.600 --> 00:22:39.600]  給他們請家庭教師
[00:22:39.600 --> 00:22:43.600]  羅馬的貴族在孩子小的時候
[00:22:43.600 --> 00:22:47.600]  都會給他們請家庭教師
[00:22:47.600 --> 00:22:51.600]  家庭教師不過是被父母授予了
[00:22:51.600 --> 00:22:53.600]  管教孩子的權利
[00:22:53.600 --> 00:22:55.600]  孩子是在他們的手中
[00:22:55.600 --> 00:22:58.600]  被暫時的託管一段時間
[00:22:58.600 --> 00:23:00.600]  等到他們長大了
[00:23:00.600 --> 00:23:03.600]  家庭教師的責任就結束了
[00:23:03.600 --> 00:23:05.600]  保羅將這些家庭教師
[00:23:05.600 --> 00:23:08.600]  稱作訓蒙的師父
[00:23:17.600 --> 00:23:18.600]  保羅這樣說
[00:23:47.600 --> 00:24:00.600]  有人擔心
[00:24:00.600 --> 00:24:04.600]  如果進入陰性稱義恩典的系統中
[00:24:04.600 --> 00:24:06.600]  會不會被神灌壞
[00:24:06.600 --> 00:24:08.600]  成為一個逆子呢
[00:24:08.600 --> 00:24:10.600]  有人擔心
[00:24:10.600 --> 00:24:14.600]  如果進入陰性稱義的恩典系統
[00:24:14.600 --> 00:24:18.600]  會不會被神灌壞呢
[00:24:18.600 --> 00:24:21.600]  成為一個逆子呢
[00:24:21.600 --> 00:24:23.600]  事實恰好相反
[00:24:23.600 --> 00:24:25.600]  因為人進入神的國
[00:24:25.600 --> 00:24:29.600]  所得到的第一個禮物就是聖靈
[00:24:29.600 --> 00:24:32.600]  神藉著祂的靈住在我們裡面
[00:24:32.600 --> 00:24:35.600]  祂會在我們裡面做功
[00:24:35.600 --> 00:24:36.600]  帶領我們
[00:24:36.600 --> 00:24:38.600]  慢慢的改造我們
[00:24:38.600 --> 00:24:40.600]  事實恰好相反
[00:24:40.600 --> 00:24:44.600]  因為人進入神的國
[00:24:44.600 --> 00:24:47.600]  所得到的第一份禮物就是聖靈
[00:24:47.600 --> 00:24:51.600]  神藉著祂的靈住在我們裡面
[00:24:51.600 --> 00:24:53.600]  祂會在我們裡面做功
[00:24:53.600 --> 00:24:54.600]  帶領我們
[00:24:54.600 --> 00:24:57.600]  慢慢的改造我們
[00:24:57.600 --> 00:25:00.600]  這比我們自己良心明滅
[00:25:00.600 --> 00:25:02.600]  用那些毫無意義的方式
[00:25:02.600 --> 00:25:04.600]  自己在那瞎折騰
[00:25:04.600 --> 00:25:06.600]  要有效多了
[00:25:06.600 --> 00:25:10.600]  這比我們自己良心明滅
[00:25:10.600 --> 00:25:13.600]  卻用著毫無意義的方式
[00:25:13.600 --> 00:25:16.600]  自己來折騰
[00:25:16.600 --> 00:25:18.600]  就有效多了
[00:25:18.600 --> 00:25:20.600]  從始祖開始
[00:25:20.600 --> 00:25:22.600]  人就在靠自己
[00:25:22.600 --> 00:25:23.600]  遵行律法
[00:25:23.600 --> 00:25:25.600]  又違抗律法
[00:25:25.600 --> 00:25:26.600]  一代又一代
[00:25:26.600 --> 00:25:29.600]  無限的循環
[00:25:29.600 --> 00:25:31.600]  從始祖開始
[00:25:31.600 --> 00:25:34.600]  人就在那靠自己
[00:25:34.600 --> 00:25:36.600]  遵行律法
[00:25:36.600 --> 00:25:37.600]  又違抗律法
[00:25:37.600 --> 00:25:38.600]  一代又一代
[00:25:38.600 --> 00:25:41.600]  無限的循環
[00:25:41.600 --> 00:25:43.600]  而主耶穌基督
[00:25:43.600 --> 00:25:46.600]  透過自己的死亡和復活
[00:25:46.600 --> 00:25:48.600]  穿破了這個系統
[00:25:48.600 --> 00:25:50.600]  祂開闢了一個道路
[00:25:50.600 --> 00:25:52.600]  使無數人可以通過
[00:25:52.600 --> 00:25:55.600]  祂被釘子穿透的身體
[00:25:55.600 --> 00:25:58.600]  踩著祂的飽雪鋪成的雪路
[00:25:58.600 --> 00:26:03.600]  走進奇妙無比的恩典國度裡
[00:26:03.600 --> 00:26:06.600]  而主耶穌通過自己的死亡和復活
[00:26:06.600 --> 00:26:09.600]  穿破了這個系統
[00:26:09.600 --> 00:26:11.600]  劃出了一條通道
[00:26:11.600 --> 00:26:14.600]  無數的人可以通過祂
[00:26:14.600 --> 00:26:15.600]  通過耶穌基督
[00:26:15.600 --> 00:26:18.600]  被釘子穿透的身體
[00:26:18.600 --> 00:26:21.600]  踩著祂的飽雪鋪成的雪路
[00:26:21.600 --> 00:26:27.600]  走進奇妙無比的恩典國度裡
[00:26:27.600 --> 00:26:33.600]  好 讓我們禱告 慈愛的天父
[00:26:33.600 --> 00:26:36.600]  感謝你 自從始祖犯罪
[00:26:36.600 --> 00:26:38.600]  我們就陷入了
[00:26:38.600 --> 00:26:40.600]  被罪咒祖的
[00:26:40.600 --> 00:26:43.600]  被律法咒祖的死循環當中
[00:26:43.600 --> 00:26:45.600]  感謝主耶穌基督
[00:26:45.600 --> 00:26:47.600]  開闢了恩典的道路
[00:26:47.600 --> 00:26:50.600]  讓我們可以通過祂的救贖
[00:26:50.600 --> 00:26:53.600]  進入一個新的系統
[00:26:53.600 --> 00:26:55.600]  就是你愛子的國度
[00:26:55.600 --> 00:26:59.600]  可以因信稱義被你拯救
[00:26:59.600 --> 00:27:02.600]  願我們越來越明白這因信稱義
[00:27:02.600 --> 00:27:04.600]  唯獨基督的福音真理
[00:27:04.600 --> 00:27:08.600]  並願意謙卑地與聖靈同工
[00:27:08.600 --> 00:27:10.600]  努力與老我征戰
[00:27:10.600 --> 00:27:11.600]  活出基督
[00:27:11.600 --> 00:27:14.600]  奉我主耶穌基督之名祈求
[00:27:14.600 --> 00:27:15.600]  阿門
