
[00:00:00.000 --> 00:00:04.340]  屋臣前輩,讓我們在聆聽主導以先,讓我們一起同心低頭禱告。
[00:02:43.360 --> 00:02:47.000]  一些人,特別是信徒,教會的信徒,
[00:02:47.000 --> 00:02:49.680]  當時主要是天主教的信徒,
[00:02:49.680 --> 00:02:52.320]  對於一些已經死了的人,
[00:02:52.320 --> 00:02:55.920]  他們不知道他是否真的得救。
[00:02:55.920 --> 00:03:00.600]  於是在這首歌曲裡面,
[00:03:00.600 --> 00:03:05.280]  就去介紹他們怎樣去到上帝的面前,
[00:03:05.280 --> 00:03:08.040]  說上帝怎樣有恩典,有憐憫,
[00:03:08.040 --> 00:03:12.560]  然後祈求上帝將這些死了的人,
[00:03:12.560 --> 00:03:16.720]  帶回去永恆的拯救裡面。
[00:03:16.720 --> 00:03:20.240]  我聽的時候,或者看這些歌詞的時候,
[00:03:20.240 --> 00:03:22.720]  我有一個很深的反思,
[00:03:22.720 --> 00:03:27.520]  就是其實很多時候我們究竟知不知道自己是否真的得救。
[00:03:27.520 --> 00:03:32.720]  我們期望人得救這件事,
[00:03:32.720 --> 00:03:36.720]  是我們做基督徒的一個很大的心願,
[00:03:36.720 --> 00:03:39.760]  因為這個也是上帝的心願。
[00:03:39.760 --> 00:03:45.960]  基督徒對上帝有這個期盼萬人得救的思維,
[00:03:45.960 --> 00:03:50.760]  其實屬神的哲文很自然也有這種思維。
[00:03:50.760 --> 00:03:55.520]  不過,當我們有這個期盼的同時,
[00:03:55.520 --> 00:03:58.880]  究竟實際上我們是否真的得救呢?
[00:03:58.880 --> 00:04:03.320]  這個反而是一個很大的疑問。
[00:04:03.320 --> 00:04:06.640]  所以當我們在基督教裡面,
[00:04:06.640 --> 00:04:09.800]  經常談論到信這個題目的時候,
[00:04:09.800 --> 00:04:14.360]  我們都會混淆了兩個很相似,
[00:04:14.360 --> 00:04:17.040]  但是其實本身是不同的觀念,
[00:04:17.040 --> 00:04:20.160]  一個就是什麼叫做信,faith,
[00:04:20.160 --> 00:04:24.080]  還有什麼叫做信心,confidence。
[00:04:24.080 --> 00:04:27.920]  其實信和信心兩者之間,
[00:04:27.920 --> 00:04:32.440]  其實是可以有一個很大的距離的。
[00:04:32.440 --> 00:04:37.240]  信,faith,其實是指一個人的靈性的質素,
[00:04:37.240 --> 00:04:42.400]  源於上帝透過聖靈的賜予,
[00:04:42.400 --> 00:04:49.760]  所以能夠讓我們再次和上帝建立一份很特殊的永恆的關係,
[00:04:49.760 --> 00:04:51.720]  這個叫做信。
[00:04:51.720 --> 00:04:57.800]  至於信心faith的雙連字叫做confidence,
[00:04:57.800 --> 00:05:03.640]  在這個字眼上面就有程度的不同,
[00:05:03.640 --> 00:05:06.840]  可以高,可以低。
[00:05:06.840 --> 00:05:10.440]  至於怎樣高,又怎樣可以低呢?
[00:05:10.440 --> 00:05:14.360]  其實就視乎很多外圍的因素,
[00:05:14.360 --> 00:05:18.560]  和信這件事本身似乎好像有關連,
[00:05:18.560 --> 00:05:23.720]  其實信心,confidence這件事是一個,
[00:05:23.720 --> 00:05:29.240]  可以說是一個浮動的指標。
[00:05:29.240 --> 00:05:30.880]  不過很可惜的是,
[00:05:30.880 --> 00:05:36.720]  很多時候我們將信和信心這兩者將它混為一談,
[00:05:36.720 --> 00:05:43.200]  於是乎就會產生一種很奇怪的神學的構造,
[00:05:43.200 --> 00:05:47.560]  我們稱之為信心的大小。
[00:05:47.560 --> 00:05:50.840]  confidence是可以多,可以少。
[00:05:50.840 --> 00:05:53.400]  所以很多時候有些信徒就以為,
[00:05:53.400 --> 00:05:58.720]  我對上帝可以有時多,可以有時少。
[00:05:58.720 --> 00:06:02.160]  但是其實信是本身一份關係來的,
[00:06:02.160 --> 00:06:06.920]  和上帝的關係建立了之後就沒有多少之分。
[00:06:06.920 --> 00:06:11.120]  但是很可惜的就是當我們將信心混淆了,
[00:06:11.120 --> 00:06:12.800]  信這個題目之後,
[00:06:12.800 --> 00:06:16.960]  就造成了很多時候有一種利用小信,
[00:06:16.960 --> 00:06:21.760]  來去掩飾我們去犯罪的一種藉口,
[00:06:21.760 --> 00:06:28.520]  甚至帶到上帝的面前來向上帝講數,
[00:06:28.520 --> 00:06:32.440]  說上帝,我今天小信一點而已,
[00:06:32.440 --> 00:06:35.920]  所以你就理解一下我是一個軟弱的人,
[00:06:35.920 --> 00:06:38.120]  所以你就不要罰我了,
[00:06:38.120 --> 00:06:44.240]  就好像我昨晚所聽的那些莫扎特的歌詞一樣。
[00:06:44.240 --> 00:06:52.320]  他們自己是一種很無奈又很不確定的信仰狀態,
[00:06:52.320 --> 00:06:55.520]  究竟怎樣去勝過這種狀態?
[00:06:55.520 --> 00:06:58.800]  重新要在信這個題目上打好根基,
[00:06:58.800 --> 00:07:01.520]  所以今天我就透過這段聖經,
[00:07:01.520 --> 00:07:06.160]  也是這段聖經本身耶穌向當時十二個門徒,
[00:07:06.160 --> 00:07:09.680]  當然今天我有機會可以讀完這段聖經的時候,
[00:07:09.680 --> 00:07:12.280]  去明白或者去反思這個題目,
[00:07:12.280 --> 00:07:18.040]  就是我們究竟怎樣才可以知道自己真的信得過神?
[00:07:18.040 --> 00:07:23.240]  How can I know my faith to the Lord is solid?
[00:07:23.240 --> 00:07:25.600]  在我們還沒看這段經文之前,
[00:07:25.600 --> 00:07:27.960]  我們再不如讀一下這段經文,
[00:07:27.960 --> 00:07:33.480]  這段經文很長,從第34節到第39節,
[00:07:33.480 --> 00:07:37.000]  我們會以和合本去讀一次,
[00:07:37.000 --> 00:07:42.280]  然後我亦都輕輕地用英文讀一次,
[00:07:42.280 --> 00:07:45.640]  因為在這段經文裏面,
[00:07:45.640 --> 00:07:50.240]  英語的翻譯是幫助到我們不少的,
[00:07:50.240 --> 00:07:55.560]  我們一起先讀一下和合本的版本,
[00:07:55.560 --> 00:08:01.040]  馬太福音第十章,從第34節到第39節,
[00:08:01.040 --> 00:08:04.080]  我們找到一起讀,好嗎?
[00:08:04.080 --> 00:08:09.280]  你們不要想我來是叫地上太平,
[00:08:09.280 --> 00:08:12.800]  我來並不是叫地上太平,
[00:08:12.800 --> 00:08:16.120]  乃是叫地上動刀兵,
[00:08:16.120 --> 00:08:20.480]  因為我來是叫人與父親生疏,
[00:08:20.480 --> 00:08:23.280]  女兒與母親生疏,
[00:08:23.280 --> 00:08:26.280]  媳婦與婆婆生疏,
[00:08:26.280 --> 00:08:30.680]  人的仇的就是自己家裏的人,
[00:08:30.680 --> 00:08:33.600]  愛父母過於愛我的,
[00:08:33.600 --> 00:08:36.120]  不配作我的門徒,
[00:08:36.120 --> 00:08:39.080]  愛兒女過於愛我的,
[00:08:39.080 --> 00:08:41.680]  不配作我的門徒,
[00:08:41.680 --> 00:08:45.920]  不配著她的十字架跟著我的,
[00:08:45.920 --> 00:08:49.000]  我也不配作我的門徒,
[00:08:49.000 --> 00:08:53.120]  得著生命的,將要失喪生命,
[00:08:53.120 --> 00:08:55.880]  為我失喪生命的,
[00:08:55.880 --> 00:08:57.960]  將要得著生命,
[00:08:57.960 --> 00:08:59.440]  New English Translation,
[00:08:59.440 --> 00:09:04.560]  Do not think that I have come to bring peace to the earth,
[00:09:04.560 --> 00:09:09.160]  I have not come to bring peace, but a sword.
[00:09:09.160 --> 00:09:14.080]  For I have come to set a man against his father,
[00:09:14.080 --> 00:09:16.760]  a daughter against her mother,
[00:09:16.760 --> 00:09:20.520]  and a daughter-in-law against her mother-in-law,
[00:09:20.520 --> 00:09:26.280]  and a man's enemies will be the members of his household.
[00:09:26.280 --> 00:09:30.640]  Whoever loves father or mother more than me
[00:09:30.640 --> 00:09:33.520]  is not worthy of me,
[00:09:33.520 --> 00:09:37.600]  and whoever loves son or daughter more than me
[00:09:37.600 --> 00:09:40.320]  is not worthy of me,
[00:09:40.320 --> 00:09:45.280]  and whoever does not take up his cross and follow me
[00:09:45.280 --> 00:09:47.600]  is not worthy of me.
[00:09:47.600 --> 00:09:51.680]  Whoever finds his life will lose it,
[00:09:51.680 --> 00:09:59.680]  and whoever loses his life because of me will find it.
[00:09:59.680 --> 00:10:02.720]  在上一堂主日崇拜的內容中,
[00:10:02.720 --> 00:10:07.760]  我們已經看了在《馬太福音》第十章
[00:10:07.760 --> 00:10:12.120]  前少少的經文從第25節至第32節裏面,
[00:10:12.120 --> 00:10:15.280]  我們談論到作為神的子民
[00:10:15.280 --> 00:10:21.920]  是需要有一份勇氣去靠著承認主耶穌基督,
[00:10:21.920 --> 00:10:25.360]  而去面對各式各樣的挑戰,
[00:10:25.360 --> 00:10:29.080]  因為再沒有其他的值得我們去擔憂的東西,
[00:10:29.080 --> 00:10:32.320]  因為我們對上帝已經有一種敬畏的心,
[00:10:32.320 --> 00:10:36.000]  何須還要為這個世界的其他種種的迫害
[00:10:36.000 --> 00:10:38.240]  來去有所畏懼呢?
[00:10:38.240 --> 00:10:41.680]  所以,上文當我們看見耶穌教導
[00:10:41.680 --> 00:10:45.040]  要被差派出去的這12個門徒
[00:10:45.040 --> 00:10:50.360]  將要去面對其實他們的侍奉絕不容易的遭遇之下,
[00:10:50.360 --> 00:10:53.240]  耶穌來到這段聖經再下一誠
[00:10:53.240 --> 00:10:57.040]  首先要去陳明給這12個門徒知道
[00:10:57.040 --> 00:11:00.400]  你們要自己不住地去驗證
[00:11:00.400 --> 00:11:03.600]  自己各人對上帝的信
[00:11:03.600 --> 00:11:05.800]  究竟是完不完整?
[00:11:05.800 --> 00:11:08.080]  這是一個很重要的功課,
[00:11:08.080 --> 00:11:10.520]  也是一個很重要的學習,
[00:11:10.520 --> 00:11:13.960]  因為如果我們不搞清楚我們自己的信,
[00:11:13.960 --> 00:11:20.360]  等同我們跟上帝的關係不能夠穩固地去確立的話,
[00:11:20.360 --> 00:11:25.200]  當我們去面對各式的挑戰的時候,
[00:11:25.200 --> 00:11:28.000]  作為信徒在這個世界有很多挑戰的,
[00:11:28.000 --> 00:11:31.240]  可能做基督徒有些人會找你笨,
[00:11:31.240 --> 00:11:36.880]  覺得你認做基督徒是英奮,要讓我穩固的,
[00:11:36.880 --> 00:11:41.680]  在這樣的狀態之下,這樣的世界觀之下,
[00:11:41.680 --> 00:11:50.680]  信徒就很容易在這些壓抑或者壓迫之下會變節,
[00:11:50.680 --> 00:11:52.520]  這個上一課我們已經講過了,
[00:11:52.520 --> 00:11:55.480]  而在這個變節的過程,
[00:11:55.480 --> 00:11:56.480]  剛才我們所講的,
[00:11:56.480 --> 00:12:01.480]  我們經常說我有時會變節,因為我信心軟弱而已,
[00:12:01.480 --> 00:12:03.480]  我們信少一點而已,
[00:12:03.480 --> 00:12:05.480]  你不是信少一點,
[00:12:05.480 --> 00:12:10.480]  而是你的信心上的confidence是減弱,
[00:12:10.480 --> 00:12:15.480]  就用了這一點來成為一個借口跟上帝說,
[00:12:15.480 --> 00:12:18.480]  其實我不是不行的,我不是不信你,
[00:12:18.480 --> 00:12:21.480]  只不過我在這個遭遇的情況之下,
[00:12:21.480 --> 00:12:25.480]  我無可奈何地去受迫,
[00:12:25.480 --> 00:12:27.480]  有這樣的反應而已,
[00:12:27.480 --> 00:12:34.480]  究竟耶穌會不會預測到門徒會有這樣的遭遇呢?
[00:12:34.480 --> 00:12:36.480]  預測得到,
[00:12:36.480 --> 00:12:38.480]  耶穌不是就這樣差一些人出去,
[00:12:38.480 --> 00:12:39.480]  你去打吧,
[00:12:39.480 --> 00:12:43.480]  不是好像現在的一些國家打仗,
[00:12:43.480 --> 00:12:47.480]  你得你的軍人是生是死,
[00:12:47.480 --> 00:12:48.480]  總而言之,
[00:12:48.480 --> 00:12:49.480]  扔你出去戰場,
[00:12:49.480 --> 00:12:50.480]  你打吧,
[00:12:50.480 --> 00:12:51.480]  打死就打吧,
[00:12:51.480 --> 00:12:52.480]  打贏就打贏,
[00:12:52.480 --> 00:12:53.480]  打輸就打輸,
[00:12:53.480 --> 00:12:55.480]  不要緊,
[00:12:55.480 --> 00:12:57.480]  耶穌不是這樣的人,
[00:12:57.480 --> 00:13:00.480]  耶穌差派每一個屬神的子民,
[00:13:00.480 --> 00:13:04.480]  去到在屬靈的戰場上,
[00:13:04.480 --> 00:13:09.480]  在這個世界上安放我們在不同的環境當中,
[00:13:09.480 --> 00:13:14.480]  耶穌預知我們一定會遭遇這些挑戰,
[00:13:14.480 --> 00:13:18.480]  可能導致我們會在信的上面,
[00:13:18.480 --> 00:13:22.480]  有一些地方可能我們會動搖,
[00:13:22.480 --> 00:13:24.480]  甚至在信心上面,
[00:13:24.480 --> 00:13:26.480]  用很多信徒所說,
[00:13:26.480 --> 00:13:28.480]  我就會後退了,
[00:13:28.480 --> 00:13:31.480]  我會去有些屈服了,
[00:13:31.480 --> 00:13:33.480]  妥協了,
[00:13:33.480 --> 00:13:36.480]  耶穌首先要在這裡鞏固他們,
[00:13:36.480 --> 00:13:37.480]  和我的關係,
[00:13:37.480 --> 00:13:39.480]  和上帝的關係怎樣先,
[00:13:39.480 --> 00:13:40.480]  你了解清楚,
[00:13:40.480 --> 00:13:44.480]  如果不是你帶著千瘡百孔的屬靈關係,
[00:13:44.480 --> 00:13:47.480]  去到這個世界裡面去傳道的時候,
[00:13:47.480 --> 00:13:49.480]  一來都有衝擊,
[00:13:49.480 --> 00:13:50.480]  一來都有些收買,
[00:13:50.480 --> 00:13:52.480]  一來有些試探,
[00:13:52.480 --> 00:13:55.480]  你就可能會馬上離開主,
[00:13:55.480 --> 00:13:59.480]  離開原本和上帝這份獨屬的關係,
[00:13:59.480 --> 00:14:05.480]  所以這段聖經就在這方面給我們一個這樣的學習,
[00:14:05.480 --> 00:14:08.480]  我分開兩個部份和大家一起去看,
[00:14:08.480 --> 00:14:13.480]  第一個部份是從第十章的第34至36節,
[00:14:13.480 --> 00:14:15.480]  我給了一個題目給他,
[00:14:15.480 --> 00:14:19.480]  這個部份耶穌是告訴我們知道,
[00:14:19.480 --> 00:14:26.480]  祂的工作其實是超乎人的預算或者預期,
[00:14:26.480 --> 00:14:31.480]  Jesus work is out of human expectation,
[00:14:31.480 --> 00:14:35.480]  當我們回去看這段聖經的時候,
[00:14:35.480 --> 00:14:37.480]  這段聖經其實對於今天的教會,
[00:14:37.480 --> 00:14:40.480]  其實對於很多信徒是一個詫異,
[00:14:40.480 --> 00:14:42.480]  並且是一個掌摑,
[00:14:42.480 --> 00:14:46.480]  我們看一開始第十章三十四節說什麼,
[00:14:46.480 --> 00:14:49.480]  十章對三十四節這樣說,
[00:14:49.480 --> 00:14:55.480]  祂說你們不要想我來是叫地上太平,
[00:14:55.480 --> 00:14:58.480]  我來並不是叫地上太平,
[00:14:58.480 --> 00:15:02.480]  乃是叫地上動刀兵,
[00:15:02.480 --> 00:15:07.480]  一般信耶穌基督的人,
[00:15:07.480 --> 00:15:12.480]  或者不信耶穌基督的人,
[00:15:12.480 --> 00:15:20.480]  人他們都會覺得教會是一個什麼角色,
[00:15:20.480 --> 00:15:23.480]  塑造和平的角色,
[00:15:23.480 --> 00:15:28.480]  因為耶穌來帶和平給我們,
[00:15:28.480 --> 00:15:31.480]  是不是,
[00:15:31.480 --> 00:15:34.480]  看多一次這段聖經說什麼,
[00:15:34.480 --> 00:15:36.480]  第三十四節,
[00:15:36.480 --> 00:15:39.480]  耶穌對著這十二個門號說,
[00:15:39.480 --> 00:15:45.480]  你們不要想我來是叫地上太平,
[00:15:45.480 --> 00:15:48.480]  我來並不是叫地上太平,
[00:15:48.480 --> 00:15:51.480]  乃是叫地上動刀兵,
[00:15:51.480 --> 00:15:53.480]  耶穌怕你聽不清楚,
[00:15:53.480 --> 00:15:56.480]  祂說了兩次,
[00:15:56.480 --> 00:15:59.480]  我來到這個世界上面,
[00:15:59.480 --> 00:16:01.480]  你們有些期盼,
[00:16:01.480 --> 00:16:05.480]  你以為我來到為這個世界帶來和平,
[00:16:05.480 --> 00:16:09.480]  不,不僅一次,兩次,
[00:16:09.480 --> 00:16:11.480]  耶穌說兩次,
[00:16:11.480 --> 00:16:16.480]  不要想我來到這個世界帶來和平,
[00:16:16.480 --> 00:16:19.480]  不要以為我叫這個世界和平,
[00:16:19.480 --> 00:16:23.480]  我相信耶穌說這番說話,
[00:16:23.480 --> 00:16:26.480]  你讀到這段聖經的時候,
[00:16:26.480 --> 00:16:28.480]  你應該有個掙扎,
[00:16:28.480 --> 00:16:30.480]  不是嗎,
[00:16:30.480 --> 00:16:35.480]  教會不是締造世界和平的地方嗎,
[00:16:35.480 --> 00:16:37.480]  每一年,
[00:16:37.480 --> 00:16:40.480]  如果大家記得,
[00:16:40.480 --> 00:16:43.480]  在羅馬有個很大的教會,
[00:16:43.480 --> 00:16:45.480]  叫天主教教會,
[00:16:45.480 --> 00:16:48.480]  都有個叫做教宗的人,
[00:16:48.480 --> 00:16:51.480]  你不要理那個教宗是什麼人,
[00:16:51.480 --> 00:16:54.480]  他都有個聖誕文告,
[00:16:54.480 --> 00:16:57.480]  他的聖誕文告永遠是怎樣的,
[00:16:57.480 --> 00:17:01.480]  永遠都是祈求世界和平,
[00:17:01.480 --> 00:17:05.480]  那我就想問,
[00:17:05.480 --> 00:17:09.480]  耶穌說我來都不是帶和平給這個世界,
[00:17:09.480 --> 00:17:11.480]  也都不是滿足你們的想法,
[00:17:11.480 --> 00:17:13.480]  你們的期望,
[00:17:13.480 --> 00:17:18.480]  為什麼教會要為這件事去期盼呢,
[00:17:18.480 --> 00:17:21.480]  甚至教會要扮演在這個世界,
[00:17:21.480 --> 00:17:24.480]  作為和平使者的角色,
[00:17:24.480 --> 00:17:27.480]  為什麼呢,
[00:17:27.480 --> 00:17:30.480]  是不是今天教會做的事情,
[00:17:30.480 --> 00:17:32.480]  不是耶穌要我們做的事情,
[00:17:32.480 --> 00:17:35.480]  甚至耶穌自己都不做的事情呢,
[00:17:35.480 --> 00:17:40.480]  不是耶穌曾經說過,
[00:17:40.480 --> 00:17:42.480]  在舊約的聖經說,
[00:17:42.480 --> 00:17:44.480]  以馬利利是什麼,
[00:17:44.480 --> 00:17:47.480]  是一個帶來和平的使者,
[00:17:47.480 --> 00:17:50.480]  那我們就問那個和平,
[00:17:50.480 --> 00:17:52.480]  和這裡耶穌說的和平,
[00:17:52.480 --> 00:17:54.480]  哪一樣才是真呢,
[00:17:54.480 --> 00:17:56.480]  怎樣解釋呢,
[00:17:56.480 --> 00:17:58.480]  在聖經裡面,
[00:17:58.480 --> 00:18:01.480]  羅馬書第十章,
[00:18:01.480 --> 00:18:05.480]  波羅說得很清楚一件事,
[00:18:05.480 --> 00:18:14.480]  耶穌是總結律法的那位最終主,
[00:18:14.480 --> 00:18:18.480]  所以耶穌來到所說的,
[00:18:18.480 --> 00:18:22.480]  所做的事情就有最後的意義,
[00:18:22.480 --> 00:18:25.480]  定奪的權利,
[00:18:25.480 --> 00:18:28.480]  既然耶穌在這裡說的,
[00:18:28.480 --> 00:18:31.480]  我不是為地上帶來太平,
[00:18:31.480 --> 00:18:33.480]  兩次都這樣說,
[00:18:33.480 --> 00:18:35.480]  就很肯定告訴我們,
[00:18:35.480 --> 00:18:37.480]  今天教會,
[00:18:37.480 --> 00:18:39.480]  甚至基督徒在這個地上,
[00:18:39.480 --> 00:18:41.480]  你和我的角色,
[00:18:41.480 --> 00:18:43.480]  不是在這個世界,
[00:18:43.480 --> 00:18:48.480]  不是在這個世界去替做和平的人,
[00:18:48.480 --> 00:18:50.480]  而你和我也沒有能力,
[00:18:50.480 --> 00:18:52.480]  在這個世界去替做和平,
[00:18:52.480 --> 00:18:53.480]  因為這個世界,
[00:18:53.480 --> 00:18:57.480]  應該是不斷敗壞墮落,
[00:18:57.480 --> 00:18:59.480]  所以其中有一樣東西,
[00:18:59.480 --> 00:19:01.480]  在末世論裡面,
[00:19:01.480 --> 00:19:04.480]  談論到基督徒活在這個世界上,
[00:19:04.480 --> 00:19:06.480]  是要使得這個世界,
[00:19:06.480 --> 00:19:09.480]  越來越近似上帝這個前設,
[00:19:09.480 --> 00:19:12.480]  是不成立的,
[00:19:12.480 --> 00:19:13.480]  耶穌在這裡說,
[00:19:13.480 --> 00:19:15.480]  我不是叫你們來到這個世界,
[00:19:15.480 --> 00:19:19.480]  帶來和平,
[00:19:19.480 --> 00:19:21.480]  耶穌所說到,
[00:19:21.480 --> 00:19:23.480]  祂是奇妙的策士,
[00:19:23.480 --> 00:19:24.480]  和平之君,
[00:19:24.480 --> 00:19:27.480]  是說什麼意思在舊約,
[00:19:27.480 --> 00:19:32.480]  是說我們和上帝永恆主的關係,
[00:19:32.480 --> 00:19:35.480]  不是說我們在這個世界裡面,
[00:19:35.480 --> 00:19:36.480]  要替做和平,
[00:19:36.480 --> 00:19:38.480]  所以今天教會,
[00:19:38.480 --> 00:19:40.480]  如果我們說我們要在這個世界,
[00:19:40.480 --> 00:19:42.480]  要替做和平的,
[00:19:42.480 --> 00:19:43.480]  那你的等同於,
[00:19:43.480 --> 00:19:46.480]  你比耶穌基督還威風,
[00:19:46.480 --> 00:19:48.480]  耶穌都不做的事,
[00:19:48.480 --> 00:19:52.480]  你反而在這個世界上做,
[00:19:52.480 --> 00:19:53.480]  那我就想問一下,
[00:19:53.480 --> 00:19:55.480]  如果這樣的思維,
[00:19:55.480 --> 00:19:57.480]  今天的教會,
[00:19:57.480 --> 00:20:03.480]  究竟是不是在實踐耶穌基督的作為呢?
[00:20:03.480 --> 00:20:05.480]  還有,
[00:20:05.480 --> 00:20:10.480]  如果你是期望世界和平的話,
[00:20:10.480 --> 00:20:14.480]  其實不需要一定回教會,
[00:20:14.480 --> 00:20:18.480]  也不需要相信耶穌基督,
[00:20:18.480 --> 00:20:20.480]  我用一個簡單例子,
[00:20:20.480 --> 00:20:22.480]  你會明白的,
[00:20:22.480 --> 00:20:24.480]  我很小的時候,
[00:20:24.480 --> 00:20:26.480]  我家裡沒有人信主,
[00:20:26.480 --> 00:20:28.480]  其實從小到大,
[00:20:28.480 --> 00:20:30.480]  我試過回教會,
[00:20:30.480 --> 00:20:35.480]  有些基督徒和我傳福音,
[00:20:35.480 --> 00:20:37.480]  我家裡說不要去了,
[00:20:37.480 --> 00:20:39.480]  加上以前那些傳福音,
[00:20:39.480 --> 00:20:41.480]  和年輕人傳福音,
[00:20:41.480 --> 00:20:43.480]  又派一些福音漫畫,
[00:20:43.480 --> 00:20:44.480]  很恐怖的,
[00:20:44.480 --> 00:20:46.480]  畫到黑白的,
[00:20:46.480 --> 00:20:48.480]  又死在地獄等等,
[00:20:48.480 --> 00:20:49.480]  那些畫像,
[00:20:49.480 --> 00:20:51.480]  使得我很害怕,
[00:20:51.480 --> 00:20:55.480]  我家人就說更加不要回教會了,
[00:20:55.480 --> 00:20:57.480]  不過,
[00:20:57.480 --> 00:20:59.480]  求平安這件事,
[00:20:59.480 --> 00:21:02.480]  似乎就是全世界的人的願望,
[00:21:02.480 --> 00:21:04.480]  我很記得,
[00:21:04.480 --> 00:21:08.480]  每逢每年的大時大節,
[00:21:08.480 --> 00:21:10.480]  當時我的祖母,
[00:21:10.480 --> 00:21:12.480]  我祖母不信耶穌,
[00:21:12.480 --> 00:21:16.480]  她每一年都很虔誠,
[00:21:16.480 --> 00:21:18.480]  當然,
[00:21:18.480 --> 00:21:19.480]  我們小時候,
[00:21:19.480 --> 00:21:21.480]  她當然要我們幫忙,
[00:21:21.480 --> 00:21:26.480]  她很誠心地去街市買隻雞巷,
[00:21:26.480 --> 00:21:29.480]  大家知道什麼是雞巷嗎?
[00:21:29.480 --> 00:21:31.480]  一隻雞,
[00:21:31.480 --> 00:21:33.480]  很嫩滑的,
[00:21:33.480 --> 00:21:36.480]  拜完神就可以吃,
[00:21:36.480 --> 00:21:38.480]  她很誠心地去買,
[00:21:38.480 --> 00:21:40.480]  買完就宰,
[00:21:40.480 --> 00:21:41.480]  宰完就煮,
[00:21:41.480 --> 00:21:42.480]  回來蒸,
[00:21:42.480 --> 00:21:44.480]  蒸這隻雞很好吃,
[00:21:44.480 --> 00:21:45.480]  但未吃之前,
[00:21:45.480 --> 00:21:47.480]  她就說要幫忙搬,
[00:21:47.480 --> 00:21:48.480]  我搬什麼東西?
[00:21:48.480 --> 00:21:50.480]  有個神壇,
[00:21:50.480 --> 00:21:51.480]  有個大鐵盤,
[00:21:51.480 --> 00:21:53.480]  上面放著一隻雞,
[00:21:53.480 --> 00:21:54.480]  有燒肉,
[00:21:54.480 --> 00:21:56.480]  有蘋果橙,
