
[00:00:00.000 --> 00:00:05.000]  有人說人生不如意事十之八九
[00:04:07.000 --> 00:04:09.000]  這個怪責
[00:04:09.000 --> 00:04:11.000]  比起問題本身
[00:04:11.000 --> 00:04:13.000]  來得更加大的傷害
[00:04:13.000 --> 00:04:15.000]  第二種的處理方法
[00:04:15.000 --> 00:04:17.000]  逃避
[00:04:17.000 --> 00:04:18.000]  叫fight
[00:04:18.000 --> 00:04:20.000]  這種處理方式就是說
[00:04:20.000 --> 00:04:21.000]  當問題來到的時候
[00:04:21.000 --> 00:04:22.000]  既然解決不了
[00:04:22.000 --> 00:04:24.000]  索性逃避它
[00:04:24.000 --> 00:04:26.000]  一走了之
[00:04:26.000 --> 00:04:30.000]  避免跟這個問題有正面的衝擊
[00:04:30.000 --> 00:04:31.000]  它的好處就是
[00:04:31.000 --> 00:04:32.000]  短期之內
[00:04:32.000 --> 00:04:35.000]  你會不受這個問題困擾
[00:04:35.000 --> 00:04:37.000]  你會得到這個問題
[00:04:37.000 --> 00:04:39.000]  暫時的舒緩
[00:04:39.000 --> 00:04:41.000]  你有一點回氣的空間
[00:04:41.000 --> 00:04:44.000]  不過這個處理方式的不好處
[00:04:44.000 --> 00:04:45.000]  就在於
[00:04:45.000 --> 00:04:47.000]  問題沒有解決
[00:04:47.000 --> 00:04:48.000]  問題仍然存在
[00:04:48.000 --> 00:04:50.000]  甚至有可能這個問題會發酵
[00:04:50.000 --> 00:04:52.000]  變成另一種問題
[00:04:52.000 --> 00:04:56.000]  甚或會引致新的問題出現
[00:04:56.000 --> 00:04:57.000]  對吧?
[00:04:57.000 --> 00:04:59.000]  第三個處理方式
[00:04:59.000 --> 00:05:00.000]  妥協
[00:05:00.000 --> 00:05:02.000]  適應它
[00:05:02.000 --> 00:05:04.000]  既然解決不了問題的時候
[00:05:04.000 --> 00:05:06.000]  我就改變自己
[00:05:06.000 --> 00:05:08.000]  的一種心態也好
[00:05:08.000 --> 00:05:09.000]  或者是一種處理
[00:05:09.000 --> 00:05:13.000]  一種面對它的心態也好
[00:05:13.000 --> 00:05:15.000]  嘗試將這個現狀
[00:05:15.000 --> 00:05:18.000]  適應它
[00:05:18.000 --> 00:05:20.000]  這種處理方式
[00:05:20.000 --> 00:05:23.000]  可以幫我們減少很多的壓力
[00:05:23.000 --> 00:05:24.000]  避免很多
[00:05:24.000 --> 00:05:27.000]  對生活上引起的焦慮
[00:05:27.000 --> 00:05:28.000]  在某個程度上
[00:05:28.000 --> 00:05:30.000]  會讓我們得到一些
[00:05:30.000 --> 00:05:33.000]  心理上的平衡
[00:05:33.000 --> 00:05:35.000]  不過這種處理方式
[00:05:35.000 --> 00:05:36.000]  也有一個不好處
[00:05:36.000 --> 00:05:38.000]  你遷就了多少次
[00:05:38.000 --> 00:05:39.000]  今次遷就了
[00:05:39.000 --> 00:05:40.000]  下次來的時候
[00:05:40.000 --> 00:05:41.000]  可能更加嚴重
[00:05:41.000 --> 00:05:43.000]  更加的強烈
[00:05:43.000 --> 00:05:44.000]  這種處理方式
[00:05:44.000 --> 00:05:45.000]  久而久之會讓自己
[00:05:45.000 --> 00:05:47.000]  怎樣?
[00:05:47.000 --> 00:05:48.000]  失去了自己
[00:05:48.000 --> 00:05:50.000]  到有一天你會問自己
[00:05:50.000 --> 00:05:52.000]  我還是不是我?
[00:05:52.000 --> 00:05:56.000]  這三種處理方式
[00:05:56.000 --> 00:05:58.000]  大家看到三個F
[00:05:58.000 --> 00:05:59.000]  Fight
[00:05:59.000 --> 00:06:00.000]  Fight
[00:06:00.000 --> 00:06:01.000]  Freeze
[00:06:01.000 --> 00:06:02.000]  這三種處理方式
[00:06:02.000 --> 00:06:03.000]  你可以說有它的好處
[00:06:03.000 --> 00:06:05.000]  也有它的不好處
[00:06:05.000 --> 00:06:06.000]  在某個程度上
[00:06:06.000 --> 00:06:08.000]  當時的處境或者個別
[00:06:08.000 --> 00:06:10.000]  你處理當事人的
[00:06:10.000 --> 00:06:13.000]  個人的性格
[00:06:13.000 --> 00:06:14.000]  都會影響到這種
[00:06:14.000 --> 00:06:18.000]  處理方式的有效性
[00:06:18.000 --> 00:06:19.000]  沒有什麼絕對好
[00:06:19.000 --> 00:06:20.000]  還是不好
[00:06:20.000 --> 00:06:21.000]  但我想問大家
[00:06:21.000 --> 00:06:23.000]  你覺得你這三種處理方式
[00:06:23.000 --> 00:06:27.000]  哪一種是你的處理方式?
[00:06:27.000 --> 00:06:29.000]  那你又覺得
[00:06:29.000 --> 00:06:34.000]  大衛的處理方式是哪一種?
[00:06:34.000 --> 00:06:36.000]  我覺得大衛的處理方式
[00:06:36.000 --> 00:06:38.000]  三種都不是
[00:06:38.000 --> 00:06:41.000]  我會加第四個F下去
[00:06:41.000 --> 00:06:42.000]  信心
[00:06:42.000 --> 00:06:46.000]  Faith in God
[00:06:46.000 --> 00:06:47.000]  我相信這種處理方式
[00:06:47.000 --> 00:06:49.000]  也是我們作為基督徒
[00:06:49.000 --> 00:06:50.000]  作為神的跟隨者
[00:06:50.000 --> 00:06:53.000]  應該用的一種處理方式
[00:06:53.000 --> 00:06:57.000]  去面對我們人生的種種問題
[00:06:57.000 --> 00:07:00.000]  我們再看下去的時候
[00:07:00.000 --> 00:07:01.000]  我們剛才所讀的經文
[00:07:01.000 --> 00:07:04.000]  頭三節的經文
[00:07:04.000 --> 00:07:05.000]  就告訴我們
[00:07:05.000 --> 00:07:09.000]  這個大衛一清早就去到神面前
[00:07:09.000 --> 00:07:11.000]  在他那一天任何事情
[00:07:11.000 --> 00:07:12.000]  未發生之前
[00:07:12.000 --> 00:07:14.000]  他就去到神的面前
[00:07:14.000 --> 00:07:15.000]  和祂祈禱
[00:07:15.000 --> 00:07:19.000]  將他所有心裏面困擾的東西
[00:07:19.000 --> 00:07:21.000]  完全在神面前傾倒
[00:07:21.000 --> 00:07:24.000]  我們叫做盡訴心中情
[00:07:24.000 --> 00:07:25.000]  將祂的需要
[00:07:25.000 --> 00:07:26.000]  祂的恐懼
[00:07:26.000 --> 00:07:27.000]  祂的憂慮
[00:07:27.000 --> 00:07:28.000]  祂的擔憂
[00:07:28.000 --> 00:07:31.000]  完全是在神面前講出來
[00:07:31.000 --> 00:07:32.000]  我先問大家
[00:07:32.000 --> 00:07:33.000]  你有沒有這些朋友
[00:07:33.000 --> 00:07:34.000]  可以讓你
[00:07:34.000 --> 00:07:37.000]  將你心裏面不抑壓了很久的情緒
[00:07:37.000 --> 00:07:38.000]  和人分享
[00:07:38.000 --> 00:07:39.000]  有沒有啊
[00:07:39.000 --> 00:07:43.000]  還是好像剛才我們所說
[00:07:43.000 --> 00:07:46.000]  可與人言無二三
[00:07:46.000 --> 00:07:47.000]  我們不知道大衛
[00:07:47.000 --> 00:07:48.000]  究竟有沒有一些
[00:07:48.000 --> 00:07:51.000]  可以傾訴心事的朋友
[00:07:51.000 --> 00:07:53.000]  不過很明顯
[00:07:53.000 --> 00:07:55.000]  他所依靠
[00:07:55.000 --> 00:07:56.000]  他所相信
[00:07:56.000 --> 00:07:57.000]  他所跟隨的天父上帝
[00:07:57.000 --> 00:07:59.000]  讓他每一個的祖神
[00:07:59.000 --> 00:08:00.000]  來到神面前
[00:08:00.000 --> 00:08:03.000]  將他心裏面困擾的東西
[00:08:03.000 --> 00:08:04.000]  都向神
[00:08:04.000 --> 00:08:06.000]  完全的傾倒
[00:08:06.000 --> 00:08:08.000]  為什麼他要這樣做
[00:08:08.000 --> 00:08:09.000]  很明顯
[00:08:09.000 --> 00:08:10.000]  他自己說的
[00:08:10.000 --> 00:08:12.000]  因為他深信
[00:08:12.000 --> 00:08:17.000]  這個神是誰聽他呼求的聲音
[00:08:17.000 --> 00:08:18.000]  很明顯
[00:08:18.000 --> 00:08:19.000]  這個大衛
[00:08:19.000 --> 00:08:22.000]  沒有等到事情發生的時候
[00:08:22.000 --> 00:08:25.000]  才來求問神
[00:08:25.000 --> 00:08:26.000]  在事情未發生
[00:08:26.000 --> 00:08:29.000]  一早的時候
[00:08:29.000 --> 00:08:31.000]  他就來到神面前
[00:08:31.000 --> 00:08:32.000]  求神的保護
[00:08:32.000 --> 00:08:35.000]  求神的帶領
[00:08:35.000 --> 00:08:37.000]  當我們讀到這段經文的時候
[00:08:37.000 --> 00:08:40.000]  我們不禁要問一個問題
[00:08:40.000 --> 00:08:42.000]  如果大衛
[00:08:42.000 --> 00:08:44.000]  他每一朝的清晨
[00:08:44.000 --> 00:08:45.000]  去到神面前
[00:08:45.000 --> 00:08:46.000]  求神的保護
[00:08:46.000 --> 00:08:48.000]  求神的帶領
[00:08:48.000 --> 00:08:50.000]  那為什麼
[00:08:50.000 --> 00:08:51.000]  那為什麼
[00:08:51.000 --> 00:08:53.000]  他仍然在生命當中
[00:08:53.000 --> 00:08:57.000]  遇到這麼多的危難與痛苦呢
[00:08:57.000 --> 00:08:59.000]  是不是因為這個神
[00:08:59.000 --> 00:09:01.000]  很想幫大衛
[00:09:01.000 --> 00:09:03.000]  不過不夠能力幫
[00:09:03.000 --> 00:09:05.000]  還是說這個神有能力
[00:09:05.000 --> 00:09:07.000]  不過不想幫
[00:09:07.000 --> 00:09:09.000]  當我們有這樣的困境的時候
[00:09:09.000 --> 00:09:10.000]  我們會不會從來
[00:09:10.000 --> 00:09:12.000]  有沒有這樣問過
[00:09:12.000 --> 00:09:15.000]  有沒有同樣的掙扎
[00:09:15.000 --> 00:09:16.000]  我們命令
[00:09:16.000 --> 00:09:17.000]  教會去旅行
[00:09:17.000 --> 00:09:20.000]  求神給我們那天天氣良好
[00:09:20.000 --> 00:09:25.000]  誰知那天傾盆大雨淋得不得了
[00:09:25.000 --> 00:09:27.000]  明明我們求神
[00:09:27.000 --> 00:09:28.000]  神下新冠病毒
[00:09:28.000 --> 00:09:30.000]  求祢不要讓我們感染新冠病毒
[00:09:30.000 --> 00:09:32.000]  我相信在座
[00:09:32.000 --> 00:09:34.000]  最高紀錄有多少次
[00:09:34.000 --> 00:09:36.000]  我理解最高三次就中了招
[00:09:36.000 --> 00:09:38.000]  這個神
[00:09:38.000 --> 00:09:39.000]  跟他祈禱都不
[00:09:39.000 --> 00:09:41.000]  他都不聽我禱告
[00:09:41.000 --> 00:09:42.000]  我不祈禱了
[00:09:42.000 --> 00:09:46.000]  我不信神了
[00:09:46.000 --> 00:09:47.000]  如果在第三節
[00:09:47.000 --> 00:09:49.000]  我們看第三節的時候
[00:09:49.000 --> 00:09:54.000]  大衛說神必聽我的聲音
[00:09:54.000 --> 00:09:57.000]  我們不禁要問的問題就是
[00:09:57.000 --> 00:10:00.000]  既然神沒有聽大衛的禱告
[00:10:00.000 --> 00:10:03.000]  既然大衛仍然面對著
[00:10:03.000 --> 00:10:06.000]  很多敵人的攻擊的時候
[00:10:06.000 --> 00:10:10.000]  為什麼他仍然持守他的信仰
[00:10:10.000 --> 00:10:12.000]  究竟神是不是真的有
[00:10:12.000 --> 00:10:15.000]  誰聽到大衛的禱告呢
[00:10:15.000 --> 00:10:16.000]  在這裡我們需要明白一個
[00:10:16.000 --> 00:10:19.000]  很重要的事實
[00:10:19.000 --> 00:10:27.000]  誰聽並不等同神滿足我們的需要
[00:10:27.000 --> 00:10:30.000]  或者是按著我們的祈禱
[00:10:30.000 --> 00:10:33.000]  來滿足我們
[00:10:33.000 --> 00:10:39.000]  如果我們去認真看的時候
[00:10:39.000 --> 00:10:42.000]  當不好的事情發生的時候
[00:10:42.000 --> 00:10:48.000]  當大衛仍然面對種種的痛苦的時候
[00:10:48.000 --> 00:10:50.000]  我們需要明白
[00:10:50.000 --> 00:10:55.000]  神誰聽並不等於神應允
[00:10:55.000 --> 00:10:58.000]  按著我們的需要而行
[00:10:58.000 --> 00:11:01.000]  使徒約翰在約翰一書這樣說
[00:11:01.000 --> 00:11:05.000]  他說我們若照他的旨意求什麼
[00:11:05.000 --> 00:11:07.000]  他就聽我們
[00:11:07.000 --> 00:11:12.000]  我們所求於他的無不得著
[00:11:12.000 --> 00:11:14.000]  哇 有人看完這段經文之後
[00:11:14.000 --> 00:11:16.000]  哇 好東西啊
[00:11:16.000 --> 00:11:18.000]  有求必應啊
[00:11:18.000 --> 00:11:22.000]  好像神開了一張空白的支票
[00:11:22.000 --> 00:11:24.000]  你想填多少就填多少吧
[00:11:24.000 --> 00:11:26.000]  神會英文的
[00:11:26.000 --> 00:11:28.000]  這幾個經文是不是這個意思呢
[00:11:28.000 --> 00:11:31.000]  是不是說神答應我們
[00:11:31.000 --> 00:11:32.000]  我們祈求什麼
[00:11:32.000 --> 00:11:34.000]  神就按著我們的祈求
[00:11:34.000 --> 00:11:35.000]  讓我們得著呢
[00:11:35.000 --> 00:11:38.000]  是不是這個意思呢
[00:11:38.000 --> 00:11:41.000]  相信大家都應該知道不是
[00:11:41.000 --> 00:11:44.000]  經文並不是這樣的意思
[00:11:44.000 --> 00:11:46.000]  經文的意思是說
[00:11:46.000 --> 00:11:51.000]  當我們去按著神的心意祈求的時候
[00:11:51.000 --> 00:11:55.000]  我們有信心神必誰聽
[00:11:55.000 --> 00:11:58.000]  但是神會不會英文
[00:11:58.000 --> 00:12:00.000]  或者什麼時候英文
[00:12:00.000 --> 00:12:02.000]  或者如何英文
[00:12:02.000 --> 00:12:04.000]  在神的主權裡面
[00:12:04.000 --> 00:12:06.000]  我們所深信的就是
[00:12:06.000 --> 00:12:13.000]  神的決定是按著祂的旨意
[00:12:13.000 --> 00:12:16.000]  也是為了我們的好處
[00:12:16.000 --> 00:12:17.000]  相反來說
[00:12:17.000 --> 00:12:18.000]  如果我們的祈禱
[00:12:18.000 --> 00:12:20.000]  是完全不合神的心意的時候
[00:12:20.000 --> 00:12:22.000]  神根本不會聽我們的祈禱
[00:12:22.000 --> 00:12:24.000]  大衛知道很清楚
[00:12:24.000 --> 00:12:25.000]  大衛知道很清楚就是
[00:12:25.000 --> 00:12:29.000]  當祂是行在公義當中的時候
[00:12:29.000 --> 00:12:30.000]  神就喜悅
[00:12:30.000 --> 00:12:31.000]  當祂犯罪的時候
[00:12:31.000 --> 00:12:33.000]  神就不喜悅
[00:12:33.000 --> 00:12:37.000]  所以大衛在另外一個詩篇裡這樣說
[00:12:37.000 --> 00:12:40.000]  我若心裡注重罪業
[00:12:40.000 --> 00:12:43.000]  主必不停
[00:12:43.000 --> 00:12:44.000]  大衛知道很清楚
[00:12:44.000 --> 00:12:45.000]  當祂犯罪的時候
[00:12:45.000 --> 00:12:46.000]  神就不聽
[00:12:46.000 --> 00:12:48.000]  所以祂要神聽祂禱告的時候
[00:12:48.000 --> 00:12:50.000]  祂必定要遠離罪惡
[00:12:50.000 --> 00:12:53.000]  所以大家留意第三節
[00:12:53.000 --> 00:12:56.000]  第三節大衛怎麼說的
[00:12:56.000 --> 00:12:58.000]  他說早晨的時候
[00:12:58.000 --> 00:13:00.000]  神啊你必聽我的聲音
[00:13:00.000 --> 00:13:02.000]  早晨我也都向你陳明我的心意
[00:13:02.000 --> 00:13:04.000]  然後他加了一個補充
[00:13:04.000 --> 00:13:08.000]  並要警醒
[00:13:08.000 --> 00:13:10.000]  警醒什麼
[00:13:10.000 --> 00:13:12.000]  當我們一直這樣說的時候
[00:13:12.000 --> 00:13:14.000]  很明顯所警醒的就是
[00:13:14.000 --> 00:13:17.000]  求神讓祂不好怎麼辦
[00:13:17.000 --> 00:13:19.000]  被罪惡誘惑而跌倒
[00:13:19.000 --> 00:13:23.000]  讓祂陷在罪中
[00:13:23.000 --> 00:13:26.000]  以致神不隨聽
[00:13:26.000 --> 00:13:28.000]  以致神不悅立
[00:13:28.000 --> 00:13:30.000]  所以丁姐妹讓我們在大衛的身上
[00:13:30.000 --> 00:13:31.000]  學到一個很重要的功課
[00:13:31.000 --> 00:13:34.000]  我們每一個清神來到神面前的時候
[00:13:34.000 --> 00:13:36.000]  我們是守結心清
[00:13:36.000 --> 00:13:37.000]  來向神祈禱
[00:13:37.000 --> 00:13:39.000]  尋求祂的保守
[00:13:39.000 --> 00:13:41.000]  尋求祂的帶領和保護
[00:13:41.000 --> 00:13:43.000]  以致我們那個的心能
[00:13:43.000 --> 00:13:46.000]  和神的旨意走在一起
[00:13:46.000 --> 00:13:49.000]  以致我們縱然每一天面對不同的事情
[00:13:49.000 --> 00:13:50.000]  不同的挑戰
[00:13:50.000 --> 00:13:51.000]  不同的困難
[00:13:51.000 --> 00:13:55.000]  我們仍然可以在神裡面得著平安和喜樂
[00:13:55.000 --> 00:13:57.000]  好了我們再看下去
[00:13:57.000 --> 00:14:00.000]  第四到第六節
[00:14:00.000 --> 00:14:02.000]  剛才我們講到就是
[00:14:02.000 --> 00:14:04.000]  我們不可以犯罪
[00:14:04.000 --> 00:14:06.000]  因為當我們犯罪的時候
[00:14:06.000 --> 00:14:08.000]  神不悅立我們的祈禱
[00:14:08.000 --> 00:14:11.000]  而我們看第四到第六節的時候
[00:14:11.000 --> 00:14:13.000]  大衛進一步告訴我們
[00:14:13.000 --> 00:14:17.000]  不單止神不聽犯罪的人的禱告
[00:14:17.000 --> 00:14:19.000]  神更加怎樣
[00:14:19.000 --> 00:14:20.000]  凡作業的
[00:14:20.000 --> 00:14:21.000]  說謊言的
[00:14:21.000 --> 00:14:22.000]  耗留人血的
[00:14:22.000 --> 00:14:25.000]  和弄鬼炸的
[00:14:25.000 --> 00:14:27.000]  神會怎樣
[00:14:27.000 --> 00:14:29.000]  神恨惡這一幫人
[00:14:29.000 --> 00:14:33.000]  甚至滅絕這一幫人
[00:14:33.000 --> 00:14:36.000]  那是不是大家有沒有覺得
[00:14:36.000 --> 00:14:39.000]  大衛這裡所講的幾句說話
[00:14:39.000 --> 00:14:42.000]  在日常生活有沒有經驗得到
[00:14:42.000 --> 00:14:44.000]  有時都會的
[00:14:44.000 --> 00:14:46.000]  不過都不是經常的
[00:14:46.000 --> 00:14:47.000]  為什麼
[00:14:47.000 --> 00:14:49.000]  因為今天我們仍然看到
[00:14:49.000 --> 00:14:51.000]  犯罪的人走在地上
[00:14:51.000 --> 00:14:54.000]  如果神是真的厭惡
[00:14:54.000 --> 00:14:55.000]  說謊的人
[00:14:55.000 --> 00:14:58.000]  我今天大家都知道
[00:14:58.000 --> 00:15:00.000]  神是充滿電話的詐騙
[00:15:00.000 --> 00:15:01.000]  還有這麼多人詐騙的
[00:15:01.000 --> 00:15:04.000]  為什麼不把這幫人壓死
[00:15:04.000 --> 00:15:09.000]  如果神是厭惡留人血的罪
[00:15:09.000 --> 00:15:10.000]  為什麼今天
[00:15:10.000 --> 00:15:12.000]  明明有很多戰爭是可以避免的
[00:15:12.000 --> 00:15:15.000]  但是仍然這些戰爭要發生
[00:15:15.000 --> 00:15:19.000]  以致數以十萬計的生命被淘汰
[00:15:19.000 --> 00:15:21.000]  為什麼呢
[00:15:21.000 --> 00:15:22.000]  我們可能說
[00:15:22.000 --> 00:15:23.000]  善有善報
[00:15:23.000 --> 00:15:24.000]  惡有惡報
[00:15:24.000 --> 00:15:26.000]  不是不報
[00:15:26.000 --> 00:15:28.000]  只是未到
[00:15:28.000 --> 00:15:32.000]  是不是時辰未到這麼簡單
[00:15:32.000 --> 00:15:36.000]  今天我們有沒有見過一些壞人
[00:15:36.000 --> 00:15:38.000]  離去世界死得很安詳
[00:15:38.000 --> 00:15:40.000]  好人死得很悲慘
[00:15:40.000 --> 00:15:44.000]  我們都見到有這樣的事情發生
[00:15:44.000 --> 00:15:47.000]  大衛究竟知不知道
[00:15:47.000 --> 00:15:48.000]  他這裡所講的事情
[00:15:48.000 --> 00:15:50.000]  在現實的生活上面
[00:15:50.000 --> 00:15:53.000]  是未必一定會發生的
[00:15:53.000 --> 00:15:55.000]  他知不知道呢
[00:15:55.000 --> 00:15:57.000]  如果我們看第七節
[00:15:57.000 --> 00:15:58.000]  第七節
[00:15:58.000 --> 00:15:59.000]  大衛說
[00:15:59.000 --> 00:16:00.000]  至於我
[00:16:00.000 --> 00:16:04.000]  我必憑你豐盛的慈愛
[00:16:04.000 --> 00:16:05.000]  進入你的居所
[00:16:05.000 --> 00:16:07.000]  我必全敬畏你的心
[00:16:07.000 --> 00:16:10.000]  向你的聖殿下拜
[00:16:10.000 --> 00:16:12.000]  大衛沒有答到問題
[00:16:12.000 --> 00:16:13.000]  大衛的意思就是說
[00:16:13.000 --> 00:16:15.000]  無論這幫犯罪的人
[00:16:15.000 --> 00:16:21.000]  他們有沒有得到應當得到的懲罰
[00:16:21.000 --> 00:16:26.000]  我專心跟隨耶和華的路
[00:16:26.000 --> 00:16:30.000]  我不會跟隨這些犯罪的人的道路
[00:16:30.000 --> 00:16:32.000]  我會依靠耶和華的慈愛
[00:16:32.000 --> 00:16:34.000]  進入他的居所
[00:16:34.000 --> 00:16:40.000]  我會向聖殿專一的心敬拜
[00:16:40.000 --> 00:16:44.000]  不單止大衛想在聖殿裡面敬拜
[00:16:44.000 --> 00:16:46.000]  他也求神 盼望神
[00:16:46.000 --> 00:16:50.000]  用他的公義來帶領他整個人生
[00:16:50.000 --> 00:16:52.000]  我想大家留意第八節
[00:16:52.000 --> 00:16:54.000]  我想大家留意第八節
[00:16:54.000 --> 00:16:55.000]  第八節怎麼說的
[00:16:55.000 --> 00:17:01.000]  他說耶和華求你因我的仇敵
[00:17:01.000 --> 00:17:06.000]  來帶領我進入你的公義的道路
[00:17:06.000 --> 00:17:09.000]  我想問為什麼他加一句
[00:17:09.000 --> 00:17:13.000]  求你因我的仇敵
[00:17:13.000 --> 00:17:15.000]  什麼意思
[00:17:15.000 --> 00:17:17.000]  什麼意思
[00:17:17.000 --> 00:17:23.000]  很明顯大衛的敵人對他絕不公平
[00:17:23.000 --> 00:17:25.000]  不誠實 詭詐 邪惡
[00:17:25.000 --> 00:17:26.000]  你也是對待他
[00:17:26.000 --> 00:17:27.000]  我想問大家
[00:17:27.000 --> 00:17:29.000]  如果你有一個朋友
[00:17:29.000 --> 00:17:31.000]  有人 有朋友
[00:17:31.000 --> 00:17:33.000]  這樣對你的時候
[00:17:33.000 --> 00:17:35.000]  你會怎樣反應
[00:17:35.000 --> 00:17:37.000]  你會做些什麼
[00:17:37.000 --> 00:17:38.000]  你可能說
[00:17:38.000 --> 00:17:40.000]  聖經的教導怎麼教
[00:17:40.000 --> 00:17:43.000]  聖經的教導我們要饒恕七十個七次
[00:17:43.000 --> 00:17:45.000]  所以牧師你問這個問題不如
[00:17:45.000 --> 00:17:47.000]  我們作為基督徒我們一定要饒恕
[00:17:47.000 --> 00:17:50.000]  傷害我們的人
