
[00:00:00.000 --> 00:00:03.000]  主內大兄姊妹 大家平安
[00:03:23.000 --> 00:03:25.000]  如果你相信人死如燈滅
[00:03:25.000 --> 00:03:27.000]  其實是很可憐的
[00:03:27.000 --> 00:03:29.000]  我們一生只不過是幾十年
[00:03:29.000 --> 00:03:30.000]  過了就算了
[00:03:30.000 --> 00:03:33.000]  其實想一想是很可憐的
[00:03:33.000 --> 00:03:36.000]  所以在歷代來說
[00:03:36.000 --> 00:03:38.000]  無論你是中國還是外國
[00:03:38.000 --> 00:03:41.000]  都有很多很多關於死亡之後的事情
[00:03:41.000 --> 00:03:43.000]  有的是傳說
[00:03:43.000 --> 00:03:48.000]  有的是有些人回來告訴你
[00:03:48.000 --> 00:03:51.000]  但其實我們都不知道哪些是真哪些是假
[00:03:51.000 --> 00:03:53.000]  但死亡給我們一個就是恐懼
[00:03:53.000 --> 00:03:57.000]  恐懼就是我們不知道接下來會怎樣
[00:03:57.000 --> 00:04:01.000]  很多時候我們喜歡人生在我們的掌握
[00:04:01.000 --> 00:04:03.000]  在我們計劃之中
[00:04:03.000 --> 00:04:05.000]  有些事情如果你計劃不到
[00:04:05.000 --> 00:04:06.000]  不知道會發生什麼
[00:04:06.000 --> 00:04:08.000]  我們有個無形的恐懼
[00:04:08.000 --> 00:04:11.000]  很簡單的例子你搭飛機回香港
[00:04:11.000 --> 00:04:15.000]  你很清楚知道十二個小時後就應該會下飛機
[00:04:15.000 --> 00:04:17.000]  然後就應該在香港的機場
[00:04:17.000 --> 00:04:18.000]  是不是很清楚
[00:04:18.000 --> 00:04:20.000]  你知道你計劃到
[00:04:20.000 --> 00:04:23.000]  但當你上了飛機之後你問機師
[00:04:23.000 --> 00:04:24.000]  機師現在我們去哪?
[00:04:24.000 --> 00:04:25.000]  他說我不知道
[00:04:25.000 --> 00:04:26.000]  你會怎樣?
[00:04:26.000 --> 00:04:28.000]  我們什麼時候到?
[00:04:28.000 --> 00:04:29.000]  他說不知道什麼時候才到
[00:04:29.000 --> 00:04:31.000]  你是不是會恐懼?
[00:04:31.000 --> 00:04:32.000]  一定是恐懼
[00:04:32.000 --> 00:04:37.000]  恐懼就是因為我們不知道之後會發生什麼事
[00:04:37.000 --> 00:04:40.000]  死亡帶給我們一個想法就是
[00:04:40.000 --> 00:04:42.000]  可能死了之後會黑暗
[00:04:42.000 --> 00:04:43.000]  為什麼黑暗呢?
[00:04:43.000 --> 00:04:46.000]  因為我們現在看到東西
[00:04:46.000 --> 00:04:47.000]  我們的眼睛
[00:04:47.000 --> 00:04:50.000]  但我見到人離世之後眼睛合起來
[00:04:50.000 --> 00:04:51.000]  看不到東西
[00:04:51.000 --> 00:04:55.000]  看不到東西他就去了一個黑暗的地方
[00:04:55.000 --> 00:04:57.000]  黑暗就給我們很多聯想
[00:04:57.000 --> 00:05:01.000]  鬼神的東西魔鬼就作弄我們
[00:05:01.000 --> 00:05:04.000]  所以我們不喜歡說死亡這件事
[00:05:04.000 --> 00:05:06.000]  大家知道我信了很多年
[00:05:06.000 --> 00:05:09.000]  但你說我怕不怕死亡的東西
[00:05:09.000 --> 00:05:11.000]  有些懼怕的都仍然
[00:05:11.000 --> 00:05:13.000]  我坦白告訴你
[00:05:13.000 --> 00:05:15.000]  我做醫生見慣很多死人
[00:05:15.000 --> 00:05:17.000]  但其實我是不喜歡見到的
[00:05:17.000 --> 00:05:19.000]  我是很不喜歡的
[00:05:19.000 --> 00:05:22.000]  我記得我出來做實習醫生的時候
[00:05:22.000 --> 00:05:25.000]  我最不喜歡就是半夜一覺醒來
[00:05:25.000 --> 00:05:28.000]  就說你當時半夜一覺醒來
[00:05:28.000 --> 00:05:31.000]  就說你去檢查一個病人
[00:05:31.000 --> 00:05:32.000]  他應該去世了
[00:05:32.000 --> 00:05:34.000]  麻煩你證實他
[00:05:34.000 --> 00:05:38.000]  半夜要去病房
[00:05:38.000 --> 00:05:40.000]  去摸黑進去
[00:05:40.000 --> 00:05:42.000]  看看他死了沒有
[00:05:42.000 --> 00:05:43.000]  我很不喜歡做一些事
[00:05:43.000 --> 00:05:44.000]  譬如護士說
[00:05:44.000 --> 00:05:46.000]  可不可以等到早上
[00:05:46.000 --> 00:05:48.000]  他睡得這麼舒服
[00:05:48.000 --> 00:05:50.000]  不要搞他好不好
[00:05:50.000 --> 00:05:52.000]  護士說不行
[00:05:52.000 --> 00:05:55.000]  他說急症室很多人排隊等著拿病床
[00:05:55.000 --> 00:05:56.000]  他說你不檢查他
[00:05:56.000 --> 00:05:58.000]  我就不可以送他去殮房
[00:05:58.000 --> 00:06:00.000]  因為這是規矩
[00:06:00.000 --> 00:06:01.000]  他不可以動他
[00:06:01.000 --> 00:06:02.000]  不可以拿他去殮房
[00:06:02.000 --> 00:06:05.000]  不可以說等了半天才找我去檢查
[00:06:05.000 --> 00:06:08.000]  所以規矩一定要做
[00:06:08.000 --> 00:06:09.000]  沒辦法
[00:06:09.000 --> 00:06:11.000]  就去檢查
[00:06:11.000 --> 00:06:16.000]  證明他沒有生命的跡象
[00:06:16.000 --> 00:06:18.000]  沒有生命的跡象
[00:06:18.000 --> 00:06:21.000]  我就說他已經是死亡
[00:06:21.000 --> 00:06:23.000]  接著護士很快的
[00:06:23.000 --> 00:06:25.000]  馬上把他運到殮房
[00:06:25.000 --> 00:06:27.000]  很快的把床收拾好
[00:06:27.000 --> 00:06:29.000]  第二個人就進來睡了
[00:06:29.000 --> 00:06:32.000]  你不用告訴他之前誰睡過
[00:06:32.000 --> 00:06:35.000]  醫院就是這樣化學的
[00:06:35.000 --> 00:06:37.000]  但是我很不喜歡
[00:06:37.000 --> 00:06:38.000]  尤其是那些醫院
[00:06:38.000 --> 00:06:39.000]  很古老的醫院
[00:06:39.000 --> 00:06:41.000]  我出來工作的時候第一份工作
[00:06:41.000 --> 00:06:43.000]  是倫敦郊區那些
[00:06:43.000 --> 00:06:45.000]  很舊的幾百年歷史的醫院
[00:06:45.000 --> 00:06:46.000]  黑漆漆的
[00:06:46.000 --> 00:06:47.000]  燈也不多盞的
[00:06:47.000 --> 00:06:50.000]  那些走廊又很長的
[00:06:50.000 --> 00:06:52.000]  樓不是很高
[00:06:52.000 --> 00:06:53.000]  兩層而已
[00:06:53.000 --> 00:06:54.000]  因為地大
[00:06:54.000 --> 00:06:56.000]  英國的地不值錢
[00:06:56.000 --> 00:06:57.000]  現在值錢
[00:06:57.000 --> 00:06:58.000]  那時候不值錢
[00:06:58.000 --> 00:07:00.000]  所以醫院地方很大
[00:07:00.000 --> 00:07:02.000]  它起兩層而已
[00:07:02.000 --> 00:07:03.000]  但是就有一個病房
[00:07:03.000 --> 00:07:04.000]  去到另一個病房
[00:07:04.000 --> 00:07:06.000]  要走很遠的
[00:07:06.000 --> 00:07:08.000]  走很多條走廊
[00:07:08.000 --> 00:07:10.000]  你晚上如果一下子不留意
[00:07:10.000 --> 00:07:12.000]  你會迷失路的
[00:07:12.000 --> 00:07:13.000]  我試過幾次
[00:07:13.000 --> 00:07:15.000]  真的去了殮房那邊
[00:07:15.000 --> 00:07:16.000]  以為去病房
[00:07:16.000 --> 00:07:19.000]  因為你根本就不知道東南西北
[00:07:19.000 --> 00:07:20.000]  睡到半夜
[00:07:20.000 --> 00:07:21.000]  睡不醒
[00:07:21.000 --> 00:07:24.000]  就很陰森
[00:07:24.000 --> 00:07:25.000]  很恐怖
[00:07:25.000 --> 00:07:27.000]  有時候聽到那些聲音
[00:07:27.000 --> 00:07:30.000]  聾聾聲就是那些人推
[00:07:30.000 --> 00:07:32.000]  推死屍去殮房
[00:07:32.000 --> 00:07:33.000]  我很遠已經聽到
[00:07:33.000 --> 00:07:34.000]  我聽到那些聲音
[00:07:34.000 --> 00:07:37.000]  就知道不是普通推病人的車
[00:07:37.000 --> 00:07:39.000]  我暈路避開一邊
[00:07:39.000 --> 00:07:41.000]  我免得撞到
[00:07:41.000 --> 00:07:43.000]  你想想我順了主這麼多年
[00:07:43.000 --> 00:07:44.000]  我都不喜歡這些東西
[00:07:44.000 --> 00:07:45.000]  為什麼
[00:07:45.000 --> 00:07:47.000]  因為人性始終有一個心魔
[00:07:47.000 --> 00:07:49.000]  始終覺得死亡
[00:07:49.000 --> 00:07:52.000]  是一個比較可怕的東西
[00:07:52.000 --> 00:07:53.000]  另外一個原因
[00:07:53.000 --> 00:07:54.000]  就是因為死亡
[00:07:54.000 --> 00:07:56.000]  沒有了生命的跡象
[00:07:56.000 --> 00:07:58.000]  當一件事沒有了生命的跡象
[00:07:58.000 --> 00:07:59.000]  你就覺得
[00:07:59.000 --> 00:08:02.000]  突然間就怕了
[00:08:02.000 --> 00:08:04.000]  本來它是有一個生命的
[00:08:04.000 --> 00:08:06.000]  你摸它
[00:08:06.000 --> 00:08:08.000]  你跟它聊天
[00:08:08.000 --> 00:08:09.000]  你跟它擦擦汗
[00:08:09.000 --> 00:08:10.000]  你覺得沒問題
[00:08:10.000 --> 00:08:11.000]  但它說死了
[00:08:11.000 --> 00:08:13.000]  沒有了生命跡象
[00:08:13.000 --> 00:08:15.000]  你見到人就立刻避一避
[00:08:15.000 --> 00:08:16.000]  就一窒
[00:08:16.000 --> 00:08:18.000]  好像它突然間
[00:08:18.000 --> 00:08:20.000]  會變成一個妖魔鬼怪
[00:08:20.000 --> 00:08:22.000]  這可能我們看的恐怖片多
[00:08:22.000 --> 00:08:23.000]  但其實不是這樣的
[00:08:23.000 --> 00:08:25.000]  但因為它沒有了生命跡象
[00:08:25.000 --> 00:08:27.000]  沒有生命跡象
[00:08:27.000 --> 00:08:28.000]  屍體就開始硬
[00:08:28.000 --> 00:08:29.000]  開始會變色
[00:08:29.000 --> 00:08:30.000]  開始會腐爛
[00:08:30.000 --> 00:08:32.000]  我們就很怕這些東西
[00:08:32.000 --> 00:08:34.000]  所以死亡是一個可怕的東西
[00:08:34.000 --> 00:08:36.000]  不是開玩笑
[00:08:36.000 --> 00:08:38.000]  但最大的可怕是什麼呢
[00:08:38.000 --> 00:08:39.000]  死亡呢
[00:08:39.000 --> 00:08:43.000]  死亡在原文的意思是什麼呢
[00:08:43.000 --> 00:08:45.000]  是separation
[00:08:45.000 --> 00:08:46.000]  就是隔開了的意思
[00:08:46.000 --> 00:08:48.000]  其實是隔開的意思
[00:08:48.000 --> 00:08:50.000]  這就是一個
[00:08:50.000 --> 00:08:52.000]  令我們很不安
[00:08:52.000 --> 00:08:55.000]  你和你的親人
[00:08:55.000 --> 00:08:57.000]  因為死亡而隔開了
[00:08:57.000 --> 00:09:00.000]  而這個隔開不是
[00:09:00.000 --> 00:09:03.000]  我回到香港三個星期的那種隔開
[00:09:03.000 --> 00:09:05.000]  是一個永久性的隔開
[00:09:05.000 --> 00:09:07.000]  如果你不相信主的話
[00:09:07.000 --> 00:09:09.000]  這真是一個永遠的隔開
[00:09:09.000 --> 00:09:12.000]  你知道你不會再見到親人
[00:09:12.000 --> 00:09:13.000]  你就會覺得
[00:09:13.000 --> 00:09:16.000]  你會很不開心
[00:09:16.000 --> 00:09:18.000]  甚至有一個恐懼
[00:09:18.000 --> 00:09:19.000]  不知道怎麼辦
[00:09:19.000 --> 00:09:22.000]  死亡其實就是一個separation
[00:09:22.000 --> 00:09:23.000]  一個隔開
[00:09:23.000 --> 00:09:28.000]  我做實習醫生的時候
[00:09:28.000 --> 00:09:33.000]  我曾經做過一個癌病科
[00:09:33.000 --> 00:09:35.000]  做了三個月
[00:09:35.000 --> 00:09:36.000]  幸好不是很多
[00:09:36.000 --> 00:09:38.000]  一百多年的時候
[00:09:38.000 --> 00:09:41.000]  很多的癌症都是不能醫治的
[00:09:41.000 --> 00:09:43.000]  雖然不能醫治
[00:09:43.000 --> 00:09:46.000]  但有很多那些所謂的
[00:09:46.000 --> 00:09:49.000]  正在試驗的藥物
[00:09:49.000 --> 00:09:53.000]  就去找他們做試驗
[00:09:53.000 --> 00:09:55.000]  你說找他們做白老鼠
[00:09:55.000 --> 00:09:56.000]  有沒有搞錯
[00:09:56.000 --> 00:09:57.000]  但老實說
[00:09:57.000 --> 00:09:59.000]  全靠當時的那些試驗
[00:09:59.000 --> 00:10:01.000]  今天我們那些癌症的治療
[00:10:01.000 --> 00:10:03.000]  才得到突破
[00:10:03.000 --> 00:10:04.000]  一定是這樣
[00:10:04.000 --> 00:10:06.000]  但你知道是試驗的
[00:10:06.000 --> 00:10:08.000]  你知道是多數是不行的
[00:10:08.000 --> 00:10:10.000]  可能你一百種藥
[00:10:10.000 --> 00:10:12.000]  只有一種藥是可以的
[00:10:12.000 --> 00:10:14.000]  九十九種藥是不行的
[00:10:14.000 --> 00:10:16.000]  你不找人試驗
[00:10:16.000 --> 00:10:19.000]  你無法證實那種藥是否可以
[00:10:19.000 --> 00:10:21.000]  雖然你說十二七試過
[00:10:21.000 --> 00:10:22.000]  跟白老鼠試過
[00:10:22.000 --> 00:10:23.000]  跟猴子試過
[00:10:23.000 --> 00:10:24.000]  但人始終是人
[00:10:24.000 --> 00:10:26.000]  是很不同的
[00:10:26.000 --> 00:10:30.000]  當時真的做很多很多藥物的試驗
[00:10:30.000 --> 00:10:34.000]  我記得做癌病科的時候
[00:10:34.000 --> 00:10:36.000]  男性最多是肺癌
[00:10:36.000 --> 00:10:38.000]  當時的年代
[00:10:38.000 --> 00:10:40.000]  女性一直到現在都是
[00:10:40.000 --> 00:10:41.000]  最多是乳癌
[00:10:41.000 --> 00:10:46.000]  病人是出出入入的
[00:10:46.000 --> 00:10:50.000]  來醫院打針
[00:10:50.000 --> 00:10:52.000]  通常過了一晚
[00:10:52.000 --> 00:10:54.000]  第二天又走了
[00:10:54.000 --> 00:10:57.000]  久了就跟病人很熟絡
[00:10:57.000 --> 00:10:59.000]  當他們是朋友
[00:10:59.000 --> 00:11:00.000]  其實我們做醫生
[00:11:00.000 --> 00:11:05.000]  都是教我們不要跟病人做朋友
[00:11:05.000 --> 00:11:07.000]  因為你會放了感情在裡面
[00:11:07.000 --> 00:11:09.000]  但人始終是有血有淚
[00:11:09.000 --> 00:11:12.000]  很難完全不放感情在裡面
[00:11:12.000 --> 00:11:15.000]  所以見得多
[00:11:15.000 --> 00:11:20.000]  人就像廣東人說的很快
[00:11:20.000 --> 00:11:23.000]  你見到一些人來到
[00:11:23.000 --> 00:11:26.000]  一開始就興高采烈
[00:11:26.000 --> 00:11:27.000]  臉色很好
[00:11:27.000 --> 00:11:28.000]  有新藥物
[00:11:28.000 --> 00:11:30.000]  醫生我是來試的
[00:11:30.000 --> 00:11:34.000]  然後每個月或一兩次來
[00:11:34.000 --> 00:11:35.000]  來一次
[00:11:35.000 --> 00:11:36.000]  他就瘦過一次
[00:11:36.000 --> 00:11:37.000]  來一次
[00:11:37.000 --> 00:11:38.000]  他的頭髮又少過一次
[00:11:38.000 --> 00:11:39.000]  來一次
[00:11:39.000 --> 00:11:41.000]  臉色就開始變黃
[00:11:41.000 --> 00:11:43.000]  變成青色
[00:11:43.000 --> 00:11:44.000]  變成紫色
[00:11:44.000 --> 00:11:46.000]  你知道他真的不太行
[00:11:46.000 --> 00:11:47.000]  有一次他進來
[00:11:47.000 --> 00:11:49.000]  已經要坐輪椅進來
[00:11:49.000 --> 00:11:52.000]  還要來打針
[00:11:52.000 --> 00:11:57.000]  結果當然是走不出去
[00:11:57.000 --> 00:11:59.000]  見得多
[00:11:59.000 --> 00:12:01.000]  這個就是死亡
[00:12:01.000 --> 00:12:03.000]  死亡的現實
[00:12:03.000 --> 00:12:06.000]  為什麼有死亡呢
[00:12:06.000 --> 00:12:08.000]  羅馬書說得很清楚
[00:12:08.000 --> 00:12:09.000]  告訴我們
[00:12:09.000 --> 00:12:13.000]  因為罪的功架乃是死
[00:12:13.000 --> 00:12:17.000]  相信大家都很熟悉這段金句
[00:12:17.000 --> 00:12:20.000]  罪的功架乃是死
[00:12:20.000 --> 00:12:22.000]  就是說我們的罪
[00:12:22.000 --> 00:12:26.000]  帶到我們有死亡
[00:12:26.000 --> 00:12:28.000]  我們知道世人都犯了罪
[00:12:28.000 --> 00:12:30.000]  虧欠了神的榮耀
[00:12:30.000 --> 00:12:32.000]  我們很相信這件事
[00:12:32.000 --> 00:12:33.000]  所以這個罪
[00:12:33.000 --> 00:12:36.000]  帶到我們有死亡
[00:12:36.000 --> 00:12:39.000]  而這個死亡就是一個隔開
[00:12:39.000 --> 00:12:40.000]  隔絕
[00:12:40.000 --> 00:12:42.000]  不單止和這個世界隔絕
[00:12:42.000 --> 00:12:44.000]  其實還有一件事
[00:12:44.000 --> 00:12:49.000]  它是和我們主耶穌基督隔絕
[00:12:49.000 --> 00:12:51.000]  是羅馬書六章二十三節
[00:12:51.000 --> 00:12:55.000]  罪的功架是乃是死
[00:12:55.000 --> 00:12:56.000]  和我們的神
[00:12:56.000 --> 00:13:00.000]  和我們主耶穌基督是隔開了
[00:13:00.000 --> 00:13:04.000]  所以當人類犯罪的時候
[00:13:04.000 --> 00:13:05.000]  當夏娃
[00:13:05.000 --> 00:13:07.000]  大家看《創世紀》就知道
[00:13:07.000 --> 00:13:11.000]  她最大的懲罰是什麼呢
[00:13:11.000 --> 00:13:13.000]  她最大的懲罰不是說
[00:13:13.000 --> 00:13:15.000]  男人以後做義工
[00:13:15.000 --> 00:13:18.000]  就是要流汗
[00:13:18.000 --> 00:13:20.000]  才可以謀生
[00:13:20.000 --> 00:13:22.000]  不是說女人將來懷孕
[00:13:22.000 --> 00:13:23.000]  就一定要受很多痛苦
[00:13:23.000 --> 00:13:24.000]  這個都是懲罰
[00:13:24.000 --> 00:13:26.000]  但這個不是最大的懲罰
[00:13:26.000 --> 00:13:27.000]  最大的懲罰
[00:13:27.000 --> 00:13:30.000]  就是和神隔絕了
[00:13:30.000 --> 00:13:32.000]  這個就是死亡
[00:13:32.000 --> 00:13:34.000]  這個靈裡的死亡
[00:13:34.000 --> 00:13:37.000]  比肉體的死亡更加痛苦
[00:13:37.000 --> 00:13:42.000]  因為和神是永遠的隔開
[00:13:42.000 --> 00:13:44.000]  這個就是死亡
[00:13:44.000 --> 00:13:49.000]  今天我們紀念了主耶穌基督的死
[00:13:49.000 --> 00:13:51.000]  我們就去問
[00:13:51.000 --> 00:13:54.000]  為什麼主耶穌基督要死
[00:13:54.000 --> 00:13:57.000]  有時候大家有沒有想過這個問題
[00:13:57.000 --> 00:13:59.000]  按道理他是不一定要死的
[00:13:59.000 --> 00:14:01.000]  按道理他來到這個世界宣告
[00:14:01.000 --> 00:14:04.000]  你個個信我一信我就得永生
[00:14:04.000 --> 00:14:07.000]  他講一句已經可以了
[00:14:07.000 --> 00:14:09.000]  最好就是他從天而降
[00:14:09.000 --> 00:14:11.000]  個個都服了他
[00:14:11.000 --> 00:14:12.000]  這麼神奇
[00:14:12.000 --> 00:14:14.000]  然後就說大家來到我面前
[00:14:14.000 --> 00:14:15.000]  誰信我
[00:14:15.000 --> 00:14:16.000]  信就得永生
[00:14:16.000 --> 00:14:18.000]  當然是個個舉手
[00:14:18.000 --> 00:14:23.000]  他絕對不需要走去十字架被釘死
[00:14:23.000 --> 00:14:25.000]  等於我們廣東人說
[00:14:25.000 --> 00:14:28.000]  搞個這麼大的龍鳳出來幹什麼
[00:14:28.000 --> 00:14:30.000]  有沒有這個必要
[00:14:30.000 --> 00:14:32.000]  其實是有這個必要
[00:14:32.000 --> 00:14:34.000]  為什麼有這個必要呢
[00:14:34.000 --> 00:14:37.000]  在舊約的時候
[00:14:37.000 --> 00:14:44.000]  我們知道流的血是有赦罪的意思
[00:14:44.000 --> 00:14:46.000]  希伯來書九章二十二
[00:14:46.000 --> 00:14:47.000]  他說安著律法
[00:14:47.000 --> 00:14:52.000]  幾乎每樣東西都要用血來潔淨
[00:14:52.000 --> 00:14:54.000]  沒有流血就沒有赦罪
[00:14:54.000 --> 00:14:57.000]  所以在猶太人的傳統裡
[00:14:57.000 --> 00:15:01.000]  流血是和赦罪有直接的關係
[00:15:01.000 --> 00:15:04.000]  你不流血就沒有赦罪
[00:15:04.000 --> 00:15:07.000]  大家記住這一點
[00:15:07.000 --> 00:15:09.000]  猶太人的傳統
[00:15:09.000 --> 00:15:12.000]  他的觀念根深蒂固就是
[00:15:12.000 --> 00:15:14.000]  赦罪一定要經過流血
[00:15:14.000 --> 00:15:16.000]  什麼時候開始的
[00:15:16.000 --> 00:15:17.000]  知道什麼時候開始嗎
[00:15:17.000 --> 00:15:19.000]  你可能說當然是律法的時候開始
[00:15:19.000 --> 00:15:21.000]  利美的憲制的時候開始
[00:15:21.000 --> 00:15:22.000]  不是的
[00:15:22.000 --> 00:15:23.000]  大家留意一下
[00:15:23.000 --> 00:15:25.000]  原來很早期就已經開始了
[00:15:25.000 --> 00:15:27.000]  創世紀三章的時候
[00:15:27.000 --> 00:15:29.000]  人犯了罪之後
[00:15:29.000 --> 00:15:31.000]  三章二十一節有句金句
[00:15:31.000 --> 00:15:33.000]  不知道大家有沒有留意到
[00:15:33.000 --> 00:15:36.000]  耶和華上帝用獸皮做衣服
[00:15:36.000 --> 00:15:40.000]  給亞當和他的妻子穿
[00:15:40.000 --> 00:15:44.000]  原來這句聖經是很重要的
[00:15:44.000 --> 00:15:48.000]  你可能說亞當亞娃沒衣服穿
[00:15:48.000 --> 00:15:50.000]  天又冷了
[00:15:50.000 --> 00:15:52.000]  耶和華就是神
[00:15:52.000 --> 00:15:54.000]  當然體諒他們
[00:15:54.000 --> 00:15:56.000]  怕他們冷
[00:15:56.000 --> 00:15:59.000]  又可能怕他們覺得羞恥
[00:15:59.000 --> 00:16:03.000]  就弄一塊獸皮給他們披著
[00:16:03.000 --> 00:16:06.000]  很多時候我們就是這樣看這段聖經
[00:16:06.000 --> 00:16:08.000]  我小時候讀聖經也是這樣看的
[00:16:08.000 --> 00:16:10.000]  看不到有什麼深入的意思
[00:16:10.000 --> 00:16:15.000]  但這段聖經是有很深的意思在裡面
[00:16:15.000 --> 00:16:17.000]  為什麼呢
[00:16:17.000 --> 00:16:22.000]  因為以前沒有人犯罪之前是沒有流血的
[00:16:22.000 --> 00:16:24.000]  沒有流血這件事
[00:16:24.000 --> 00:16:32.000]  如果你看回那些創世紀的圖片
[00:16:32.000 --> 00:16:33.000]  當然不是很真實
[00:16:33.000 --> 00:16:37.000]  但你看到其實獅子老虎和人可能是很有朋友
[00:16:37.000 --> 00:16:42.000]  甚至有人說當時每個人都是素食
[00:16:42.000 --> 00:16:47.000]  這件事很難,因為聖經沒有說得那麼清楚
[00:16:47.000 --> 00:16:50.000]  但我覺得這個觀點是對的
[00:16:50.000 --> 00:16:55.000]  因為沒有殺生,沒有仇恨,沒有流血
[00:16:55.000 --> 00:17:00.000]  所以當神做了伊甸園的時候
[00:17:00.000 --> 00:17:03.000]  祂叫亞當去管理原子
[00:17:03.000 --> 00:17:05.000]  然後祂說有什麼祝福帶來
[00:17:05.000 --> 00:17:09.000]  就是他可以吃原子,所有的果子
[00:17:09.000 --> 00:17:11.000]  有沒有說你可以宰一隻牛來吃呢
