
[00:00:00.000 --> 00:00:02.280]  大家好,很久沒來這裡了
[00:02:11.120 --> 00:02:12.960]  不是越大年紀
[00:02:12.960 --> 00:02:13.920]  越容易抑鬱
[00:02:13.920 --> 00:02:15.800]  抑鬱通常是發生在那些
[00:02:15.800 --> 00:02:18.520]  覺得自己的角色變了
[00:02:18.520 --> 00:02:22.400]  比如說你的兒子已經入了小學
[00:02:22.400 --> 00:02:23.560]  或者中學
[00:02:23.560 --> 00:02:25.720]  或者結婚
[00:02:25.720 --> 00:02:27.360]  你萬一這個機會會高
[00:02:27.360 --> 00:02:28.960]  因為突然間你覺得
[00:02:28.960 --> 00:02:30.480]  他不再需要你
[00:02:30.480 --> 00:02:32.480]  所以很多媽媽
[00:02:32.480 --> 00:02:35.400]  發覺到自己好像沒什麼作用
[00:02:35.400 --> 00:02:37.800]  照顧兒子,兒子不用你管
[00:02:37.800 --> 00:02:40.840]  就發現他開始不開心
[00:02:40.840 --> 00:02:43.440]  所以出了一些苦媽
[00:02:43.440 --> 00:02:45.720]  他們總是要兒子靠他
[00:02:45.720 --> 00:02:47.160]  我想現在很多媽媽都
[00:02:47.160 --> 00:02:48.840]  藉著幫兒子做功課
[00:02:48.840 --> 00:02:50.760]  讓兒子覺得需要他
[00:02:50.760 --> 00:02:52.800]  你說很離譜
[00:02:52.800 --> 00:02:56.560]  這些是我們見案發生的問題
[00:02:56.560 --> 00:02:58.320]  男人在什麼情況下
[00:02:58.320 --> 00:03:00.920]  當然是娶老婆
[00:03:00.920 --> 00:03:03.280]  娶老婆不是因為老婆不好
[00:03:03.280 --> 00:03:06.400]  而是因為你不夠老婆說
[00:03:06.400 --> 00:03:09.440]  因為很多男人都是很沉默
[00:03:09.440 --> 00:03:12.080]  男人說話速度是萬四倍
[00:03:12.080 --> 00:03:14.240]  你要想到下一句是什麼
[00:03:14.240 --> 00:03:16.160]  他已經說到第四句了
[00:03:16.160 --> 00:03:17.040]  你追不上
[00:03:17.040 --> 00:03:18.680]  所以慢慢你覺得自己
[00:03:18.680 --> 00:03:21.000]  老婆經常說嫁了個啞巴
[00:03:21.000 --> 00:03:23.840]  這些是在街上說的,真的嫁了個啞巴
[00:03:23.840 --> 00:03:26.960]  所以很多男人都感覺到很寂寞
[00:03:26.960 --> 00:03:29.760]  覺得太太的速度太高
[00:03:29.760 --> 00:03:30.800]  跟不上
[00:03:30.800 --> 00:03:32.320]  因為女人的腦袋是
[00:03:32.320 --> 00:03:34.320]  左右腦同時一邊想一邊說話
[00:03:34.320 --> 00:03:35.800]  男人的腦袋是
[00:03:35.800 --> 00:03:38.320]  沒想到一句是說不了話的
[00:03:38.320 --> 00:03:39.360]  所以你會說
[00:03:39.360 --> 00:03:41.760]  其實男人很少亂說話
[00:03:41.760 --> 00:03:44.120]  但是說得出已經太遲了
[00:03:44.120 --> 00:03:47.080]  好了,今天講一下家人
[00:03:47.080 --> 00:03:48.800]  怎樣看到抑鬱呢?
[00:03:48.800 --> 00:03:51.840]  抑鬱是兩個界定在精神科
[00:03:51.840 --> 00:03:55.080]  一個界定是長期都說自己沒用
[00:03:55.080 --> 00:03:58.000]  第二個界定是長期都說自己不快樂
[00:03:58.000 --> 00:04:01.360]  而發現到這個時間超過了14天
[00:04:01.360 --> 00:04:02.680]  超過14天之後
[00:04:02.680 --> 00:04:06.560]  我想雙福就很少有抑鬱的客人
[00:04:06.560 --> 00:04:09.840]  因為午間工作是吃午餐的
[00:04:09.840 --> 00:04:11.880]  應該找一次雙福做一些
[00:04:11.880 --> 00:04:14.480]  吃不下午的人來參加
[00:04:14.480 --> 00:04:16.280]  因為那些沒胃口的人就抑鬱了
[00:04:16.280 --> 00:04:18.120]  如果你吃得這麼快
[00:04:18.120 --> 00:04:19.200]  你很難抑鬱
[00:04:19.200 --> 00:04:20.720]  你只是胃病而已
[00:04:20.720 --> 00:04:22.120]  但是如果你說
[00:04:22.120 --> 00:04:24.640]  堆合食物,什麼都吃不下
[00:04:24.640 --> 00:04:26.800]  那你就危險了
[00:04:26.800 --> 00:04:29.000]  所以你同台那個吃得最慢的
[00:04:29.000 --> 00:04:30.800]  應該關心那個
[00:04:30.800 --> 00:04:32.200]  但是也不關事的
[00:04:32.200 --> 00:04:33.480]  可能他是健康的
[00:04:33.480 --> 00:04:35.760]  因為他吃了40下
[00:04:35.760 --> 00:04:36.720]  但是你不行的話
[00:04:36.720 --> 00:04:39.720]  你可能會想一下自己為什麼會這樣
[00:04:39.720 --> 00:04:41.400]  再近一點是什麼呢?
[00:04:41.400 --> 00:04:44.000]  就是抑鬱的人
[00:04:44.000 --> 00:04:46.840]  很多時候都會懷疑
[00:04:46.840 --> 00:04:50.560]  懷疑別人覺得他的價值是沒有的
[00:04:50.560 --> 00:04:52.320]  懷疑價值是沒有的
[00:04:52.320 --> 00:04:55.680]  經常說人生沒什麼快樂
[00:04:55.680 --> 00:04:58.000]  我今早寫的日記
[00:04:58.000 --> 00:04:59.480]  寄給我的抑鬱病人
[00:04:59.480 --> 00:05:01.480]  我都強調的問題就是
[00:05:01.480 --> 00:05:03.160]  你說做人呢
[00:05:03.160 --> 00:05:05.600]  很快就發覺到
[00:05:05.600 --> 00:05:08.720]  很多事情都是做得不好的
[00:05:08.720 --> 00:05:09.600]  做得不好
[00:05:09.600 --> 00:05:10.520]  譬如我
[00:05:10.520 --> 00:05:12.240]  我主力現在是做癌症患者
[00:05:12.240 --> 00:05:13.840]  就是那些
[00:05:13.840 --> 00:05:15.720]  已經是突然間確診了
[00:05:15.720 --> 00:05:18.640]  癌症或者突然間今天復發
[00:05:18.640 --> 00:05:22.200]  或者突然間知道自己手術做不到
[00:05:22.200 --> 00:05:24.880]  這三種情況下我就見的
[00:05:24.880 --> 00:05:26.600]  我見的時候我發現到
[00:05:26.600 --> 00:05:29.000]  多數都有抑鬱底子的
[00:05:29.000 --> 00:05:31.760]  就是那個癌症送了抑鬱症給他
[00:05:31.760 --> 00:05:33.720]  原因就是他覺得
[00:05:33.720 --> 00:05:35.600]  沒有生存的可能
[00:05:35.600 --> 00:05:37.360]  當人覺得沒有生存的可能
[00:05:37.360 --> 00:05:38.640]  其實是很糟糕的
[00:05:38.640 --> 00:05:39.680]  你想一下
[00:05:39.680 --> 00:05:43.240]  他可能上午九點才知道自己可能
[00:05:43.240 --> 00:05:46.720]  跟家人是不會過到這個十月
[00:05:46.720 --> 00:05:47.840]  只有十天命
[00:05:47.840 --> 00:05:50.720]  或者過不到聖誕
[00:05:50.720 --> 00:05:52.440]  你想一下如果你家裡有一個這樣的人
[00:05:52.440 --> 00:05:54.160]  你的心情是怎樣的
[00:05:54.160 --> 00:05:54.760]  你的心情是怎樣的
[00:05:54.760 --> 00:05:56.240]  什麼都是最後一次
[00:05:56.240 --> 00:05:58.800]  甚至到今次的中秋是最後一次
[00:05:58.800 --> 00:06:00.320]  我都有這個經驗
[00:06:00.320 --> 00:06:01.600]  我太太也是
[00:06:01.600 --> 00:06:03.800]  十二年前患了耳臟癌
[00:06:03.800 --> 00:06:05.680]  就是十年前去世
[00:06:05.680 --> 00:06:07.680]  每一次都看最後一次
[00:06:07.680 --> 00:06:09.360]  這頓飯最後一次
[00:06:09.360 --> 00:06:10.960]  見這個親戚最後一次
[00:06:10.960 --> 00:06:12.800]  感覺都不是好的
[00:06:12.800 --> 00:06:16.480]  所以很多人說快樂是不可能的
[00:06:16.480 --> 00:06:18.640]  很多抑鬱的人覺得快樂是不可能的
[00:06:18.640 --> 00:06:19.880]  你數一下
[00:06:19.880 --> 00:06:21.520]  我想你也同意的
[00:06:21.520 --> 00:06:22.560]  譬如你想一下
[00:06:22.560 --> 00:06:24.240]  你如果的困難
[00:06:24.240 --> 00:06:27.120]  你現在的困難無論是上班或者在家
[00:06:27.120 --> 00:06:29.920]  你的困難解決得了嗎
[00:06:29.920 --> 00:06:31.600]  譬如你的子女解決得了嗎
[00:06:31.600 --> 00:06:33.560]  他不想讀書
[00:06:33.560 --> 00:06:36.560]  甚至他不想出街
[00:06:36.560 --> 00:06:39.360]  他做一個隱稱
[00:06:39.360 --> 00:06:40.440]  你解決得了嗎
[00:06:40.440 --> 00:06:41.760]  你搬他出街是沒有用的
[00:06:41.760 --> 00:06:45.120]  人本身就不喜歡見這個世界
[00:06:45.120 --> 00:06:47.520]  接著你發覺健康
[00:06:47.520 --> 00:06:49.520]  哪裡有人越來越健康的
[00:06:49.520 --> 00:06:52.280]  只有一直是老退化
[00:06:52.280 --> 00:06:53.560]  沒有的
[00:06:53.560 --> 00:06:55.240]  還有一個問題就是
[00:06:55.240 --> 00:06:57.000]  你慢慢看看
[00:06:57.000 --> 00:07:00.960]  究竟你的真正朋友有多少個呢
[00:07:00.960 --> 00:07:01.880]  其實香港有的
[00:07:01.880 --> 00:07:02.640]  很多真正朋友
[00:07:02.640 --> 00:07:04.480]  不過很忙的
[00:07:04.480 --> 00:07:05.960]  你真的不好意思打擾誰
[00:07:05.960 --> 00:07:07.720]  你今天叫人家吃午飯
[00:07:07.720 --> 00:07:09.920]  人家真的很給面子的
[00:07:09.920 --> 00:07:11.400]  就是很忙
[00:07:11.400 --> 00:07:13.040]  你叫他吃完今晚
[00:07:13.040 --> 00:07:14.520]  沒有人理你
[00:07:14.520 --> 00:07:15.680]  你請都沒有用
[00:07:15.680 --> 00:07:17.640]  是很忙
[00:07:17.640 --> 00:07:19.600]  你發現抑鬱的人
[00:07:19.600 --> 00:07:21.040]  會覺得很多事情解決不了
[00:07:21.040 --> 00:07:22.800]  於是他說
[00:07:22.800 --> 00:07:25.280]  為什麼不早點死呢
[00:07:25.280 --> 00:07:28.200]  所以抑鬱的人很容易會自我提議
[00:07:28.200 --> 00:07:30.200]  我不知道他們是否有個習慣
[00:07:30.200 --> 00:07:32.440]  他們看這裡
[00:07:32.440 --> 00:07:33.800]  外面就比較危險
[00:07:33.800 --> 00:07:37.200]  灣仔政府合署或者稅務局那些
[00:07:37.200 --> 00:07:39.000]  那些天橋他們不敢走
[00:07:39.000 --> 00:07:41.600]  因為他們走著走著就想跳下去
[00:07:41.600 --> 00:07:43.560]  自己都害怕
[00:07:43.560 --> 00:07:45.960]  走著走著突然有個念頭
[00:07:45.960 --> 00:07:47.160]  不如在這裡下去就死了
[00:07:47.160 --> 00:07:48.880]  車一滾過就死了
[00:07:48.880 --> 00:07:50.800]  很多人都這樣想
[00:07:50.800 --> 00:07:52.400]  所以有時候你會看到
[00:07:52.400 --> 00:07:53.600]  來不來封路
[00:07:53.600 --> 00:07:55.800]  警察 談判專家
[00:07:55.800 --> 00:07:58.000]  在那些橋上有個人爬了出去
[00:07:58.000 --> 00:07:58.640]  勸他出來
[00:07:58.640 --> 00:08:00.320]  這些事情其實香港
[00:08:00.320 --> 00:08:01.840]  每天都有可能
[00:08:01.840 --> 00:08:03.880]  你想一下如果你的心境是這樣
[00:08:03.880 --> 00:08:05.280]  那怎麼辦呢
[00:08:05.280 --> 00:08:06.360]  所以你會說
[00:08:06.360 --> 00:08:09.480]  如果我接一個這樣的人來見
[00:08:09.480 --> 00:08:12.680]  我肯定我不會用心理輔導
[00:08:12.680 --> 00:08:14.680]  這個不是心理的問題
[00:08:14.680 --> 00:08:16.360]  心理輔導只有三個辦法
[00:08:16.360 --> 00:08:19.520]  第一條就是你能否改變環境
[00:08:19.520 --> 00:08:22.760]  譬如不要跟家人住
[00:08:22.760 --> 00:08:25.640]  想辦法廢除學校制度
[00:08:25.640 --> 00:08:32.680]  甚至是全生命出糧給你
[00:08:32.680 --> 00:08:34.600]  有沒有這麼好的國家
[00:08:34.600 --> 00:08:37.800]  瑞士都受不了這麼多人
[00:08:37.800 --> 00:08:39.160]  其實是沒有的
[00:08:39.160 --> 00:08:40.120]  改變不了環境
[00:08:40.120 --> 00:08:42.360]  第二可能就是降低期望
[00:08:42.360 --> 00:08:43.080]  降低期望
[00:08:43.080 --> 00:08:44.680]  譬如你老公這麼壞
[00:08:44.680 --> 00:08:45.720]  見一三五
[00:08:45.720 --> 00:08:47.600]  二四六不要見他
[00:08:47.600 --> 00:08:49.840]  這是開玩笑的
[00:08:49.840 --> 00:08:52.120]  二四六他做什麼事情
[00:08:52.120 --> 00:08:53.800]  你不知道你怎麼放心
[00:08:53.800 --> 00:08:55.720]  你不可以降低期望
[00:08:55.720 --> 00:08:56.920]  譬如找人談判行不行
[00:08:56.920 --> 00:08:58.080]  第三招
[00:08:58.080 --> 00:09:00.080]  你找到誰呢
[00:09:00.080 --> 00:09:01.080]  你沒有
[00:09:01.080 --> 00:09:03.480]  可能那個人比你還煩
[00:09:03.480 --> 00:09:06.600]  多數找的人後來你都決定不會再找那個人
[00:09:06.600 --> 00:09:09.720]  所以你一定是越找越少
[00:09:09.720 --> 00:09:12.120]  很少人越找越多對手
[00:09:12.120 --> 00:09:12.720]  很少的
[00:09:12.720 --> 00:09:14.120]  多數都是越找越少
[00:09:14.120 --> 00:09:17.560]  這三招心理輔導用完了
[00:09:17.560 --> 00:09:18.480]  改變環境
[00:09:18.480 --> 00:09:19.400]  降低期望
[00:09:19.400 --> 00:09:20.040]  找人談判
[00:09:20.040 --> 00:09:20.640]  用完了
[00:09:20.640 --> 00:09:21.840]  沒有
[00:09:21.840 --> 00:09:23.240]  我唯一可以建議的是
[00:09:23.240 --> 00:09:24.720]  是心靈的問題
[00:09:24.720 --> 00:09:25.920]  心靈問題
[00:09:25.920 --> 00:09:27.720]  什麼叫心靈問題呢
[00:09:27.720 --> 00:09:32.040]  你不要再想找心理專家或輔導員了
[00:09:32.040 --> 00:09:35.280]  你不如解決了你一個基本問題
[00:09:35.280 --> 00:09:36.840]  這個基本問題是什麼
[00:09:36.840 --> 00:09:38.800]  就是怎樣生活
[00:09:38.800 --> 00:09:40.520]  什麼是生活
[00:09:40.520 --> 00:09:42.160]  你會說這麼深奧
[00:09:42.160 --> 00:09:45.560]  你曾經說我們死在過犯
[00:09:45.560 --> 00:09:48.040]  但是神叫耶穌讓我們活過來
[00:09:48.040 --> 00:09:49.600]  什麼叫活過來呢
[00:09:49.600 --> 00:09:52.040]  你換一個新的力量來生活
[00:09:52.040 --> 00:09:54.280]  新的力度來生活
[00:09:54.280 --> 00:09:55.320]  這個力度是什麼呢
[00:09:55.320 --> 00:09:56.920]  我想解釋給你聽
[00:09:56.920 --> 00:09:58.640]  這個不是叫你信教的意思
[00:09:58.640 --> 00:10:01.240]  而是這個力度是你沒有的
[00:10:01.240 --> 00:10:02.560]  如果你換到的話
[00:10:02.560 --> 00:10:04.080]  你會發現你有的
[00:10:04.080 --> 00:10:07.760]  所以心靈醫治近期
[00:10:07.760 --> 00:10:09.760]  全世界都很流行
[00:10:09.760 --> 00:10:12.920]  當然有些不是用基督教
[00:10:12.920 --> 00:10:14.280]  總之你會發現到
[00:10:14.280 --> 00:10:19.480]  每個宗教都興起了心靈醫治
[00:10:19.480 --> 00:10:21.160]  特別是癌症患者
[00:10:21.160 --> 00:10:23.520]  就是說救不了的沒有
[00:10:23.520 --> 00:10:26.800]  但問題是基督教說的心靈醫治
[00:10:26.800 --> 00:10:29.240]  是在說改變你的價值
[00:10:29.240 --> 00:10:30.880]  譬如你的價值是死
[00:10:30.880 --> 00:10:34.760]  你知道自殺的人一定覺得自己沒有價值
[00:10:34.760 --> 00:10:37.080]  如果開價本小姐
[00:10:37.080 --> 00:10:39.760]  價倉費二千萬一定不會跳樓
[00:10:39.760 --> 00:10:41.040]  這麼值錢
[00:10:41.040 --> 00:10:43.840]  他覺得自己不值才會跳樓
[00:10:43.840 --> 00:10:46.600]  所以你說如果我改掉你的價值
[00:10:46.600 --> 00:10:48.520]  你是超值的不得了
[00:10:48.520 --> 00:10:49.560]  連買都買不到
[00:10:49.560 --> 00:10:51.600]  買你一分鐘都買不起
[00:10:51.600 --> 00:10:52.960]  那你不會死的
[00:10:52.960 --> 00:10:53.960]  改價值
[00:10:53.960 --> 00:10:55.600]  所以一個小朋友
[00:10:55.600 --> 00:10:58.040]  想他不自殺就是心靈
[00:10:58.040 --> 00:11:01.040]  告訴他有一個很高的價值
[00:11:01.040 --> 00:11:02.080]  譬如我以前做
[00:11:02.080 --> 00:11:04.080]  三十年前我做精神科
[00:11:04.080 --> 00:11:07.240]  抑鬱的人多數都是有些精神困擾
[00:11:07.240 --> 00:11:09.640]  然後就變成精神病
[00:11:09.640 --> 00:11:11.840]  其實抑鬱本身是精神病
[00:11:11.840 --> 00:11:14.080]  不過我們香港社會避了說這個字
[00:11:14.080 --> 00:11:16.320]  免得人們很不喜歡精神病這個字
[00:11:16.320 --> 00:11:19.160]  但是外國是很接受mental illness
[00:11:19.160 --> 00:11:21.360]  香港人中國人不接受
[00:11:21.360 --> 00:11:23.360]  其實他們的問題是什麼呢
[00:11:23.360 --> 00:11:24.400]  問題就是
[00:11:24.400 --> 00:11:27.840]  他發現到自己活在這裡沒有意思
[00:11:27.840 --> 00:11:29.080]  他就要死了
[00:11:29.080 --> 00:11:30.600]  但是突然間他發現到
[00:11:30.600 --> 00:11:32.960]  有一個人說他很有意義
[00:11:32.960 --> 00:11:34.880]  譬如我在香港做
[00:11:34.880 --> 00:11:36.000]  香港很多
[00:11:36.000 --> 00:11:37.520]  香港差不多
[00:11:37.520 --> 00:11:39.800]  三十萬左右精神病
[00:11:39.800 --> 00:11:41.560]  就是二十個有一個
[00:11:41.560 --> 00:11:42.760]  這間房可能有十個
[00:11:42.760 --> 00:11:44.560]  就是平均
[00:11:44.560 --> 00:11:46.560]  我相信他沒有來到
[00:11:46.560 --> 00:11:48.920]  但是其實有都不出奇
[00:11:48.920 --> 00:11:49.800]  外國人就相反
[00:11:49.800 --> 00:11:51.520]  外國人覺得自己的精神病
[00:11:51.520 --> 00:11:53.560]  是一個高貴的表示
[00:11:53.560 --> 00:11:56.040]  因為他們有錢去看
[00:11:56.040 --> 00:11:57.880]  二千元一次的接見
[00:11:57.880 --> 00:11:59.120]  你又沒有
[00:11:59.120 --> 00:12:00.800]  當然很多保險是包的
[00:12:00.800 --> 00:12:02.320]  香港不包
[00:12:02.320 --> 00:12:03.600]  你想一下這些
[00:12:03.600 --> 00:12:04.600]  是這樣的
[00:12:04.600 --> 00:12:05.600]  後來他發現到有
[00:12:05.600 --> 00:12:06.880]  譬如我在香港
[00:12:06.880 --> 00:12:08.520]  一個精神病人會問我
[00:12:08.520 --> 00:12:09.920]  我跳樓了
[00:12:09.920 --> 00:12:10.960]  我會叫他
[00:12:10.960 --> 00:12:12.480]  你不要跳樓
[00:12:12.480 --> 00:12:13.680]  你很高價值的
[00:12:13.680 --> 00:12:14.920]  他說誰說我高價值
[00:12:14.920 --> 00:12:16.720]  我說有個人說你很高價值的
[00:12:16.720 --> 00:12:18.080]  告訴我在哪裡
[00:12:18.080 --> 00:12:21.040]  我說在附近而已
[00:12:21.040 --> 00:12:23.520]  在郵局有
[00:12:23.520 --> 00:12:25.720]  郵局為什麼有
[00:12:25.720 --> 00:12:26.640]  以前郵局有
[00:12:26.640 --> 00:12:29.720]  現在郵局開始好像沒有
[00:12:29.720 --> 00:12:32.080]  郵局見到誰
[00:12:32.080 --> 00:12:34.480]  見到英女皇
[00:12:34.480 --> 00:12:36.000]  英女皇說你有價值
[00:12:36.000 --> 00:12:37.240]  為什麼這樣
[00:12:37.240 --> 00:12:38.000]  你想一下
[00:12:38.000 --> 00:12:38.880]  這層樓怎麼來
[00:12:38.880 --> 00:12:40.160]  因出骰子
[00:12:40.160 --> 00:12:40.960]  英女皇講明
[00:12:40.960 --> 00:12:42.320]  和鄧小平講定
[00:12:42.320 --> 00:12:43.600]  五十年不變的
[00:12:43.600 --> 00:12:45.040]  你一定住下去
[00:12:45.040 --> 00:12:46.120]  不會趕你的
[00:12:46.120 --> 00:12:47.680]  你繼續住下去
[00:12:47.680 --> 00:12:49.840]  你的綜合援助金不會改的
[00:12:49.840 --> 00:12:52.120]  英女皇幫你搞定了
[00:12:52.120 --> 00:12:53.520]  香港一直維持五十年
[00:12:53.520 --> 00:12:57.280]  還有綜合服務金
[00:12:57.280 --> 00:12:59.160]  和因出骰子
[00:12:59.160 --> 00:13:00.280]  英女皇這麼疼你
[00:13:00.280 --> 00:13:02.320]  為什麼會死
[00:13:02.320 --> 00:13:06.000]  那些傻的人真的相信我講的
[00:13:06.000 --> 00:13:07.480]  我覺得她一點都不傻
[00:13:07.480 --> 00:13:09.880]  她還正常過我們
[00:13:09.880 --> 00:13:12.080]  她真的相信有人為她這麼好
[00:13:12.080 --> 00:13:13.520]  怎麼會死
[00:13:13.520 --> 00:13:14.760]  就因為她爸爸媽媽
[00:13:14.760 --> 00:13:15.840]  她老公的兒子
[00:13:15.840 --> 00:13:16.520]  不覺得她好
[00:13:16.520 --> 00:13:17.840]  所以她死的
[00:13:17.840 --> 00:13:18.840]  如果她爸爸媽媽
[00:13:18.840 --> 00:13:20.360]  她老公的兒子說她很好
[00:13:20.360 --> 00:13:21.680]  一個女人怎麼會自殺
[00:13:21.680 --> 00:13:23.280]  一定不會的
[00:13:23.280 --> 00:13:24.840]  找回她的價值
[00:13:24.840 --> 00:13:26.640]  所以今天我們不是講英女皇
[00:13:26.640 --> 00:13:28.200]  是講耶穌
[00:13:28.200 --> 00:13:30.680]  因為我的工作是不可以講宗教的
[00:13:30.680 --> 00:13:31.760]  但問題是
[00:13:31.760 --> 00:13:33.640]  如果你真的肯定
[00:13:33.640 --> 00:13:36.280]  有一個神
[00:13:36.280 --> 00:13:37.960]  用到耶穌
[00:13:37.960 --> 00:13:40.800]  讀生子為你釘死十字架
[00:13:40.800 --> 00:13:43.240]  這套東西不是哲學
[00:13:43.240 --> 00:13:44.280]  有一個人為你
[00:13:44.280 --> 00:13:46.360]  對你好到這樣
[00:13:46.360 --> 00:13:46.880]  你想一下
[00:13:46.880 --> 00:13:49.040]  如果你的老闆為了你
[00:13:49.040 --> 00:13:51.240]  他現在是破產清盤
[00:13:51.240 --> 00:13:53.600]  他怎樣都要拿回那筆錢
[00:13:53.600 --> 00:13:54.880]  給他甄詩金
[00:13:54.880 --> 00:13:56.320]  寧願他自己坐牢
[00:13:56.320 --> 00:13:57.800]  你都感動他一輩子
[00:13:57.800 --> 00:13:59.040]  你都對他
[00:13:59.040 --> 00:14:00.880]  你都感動一輩子
[00:14:00.880 --> 00:14:02.920]  有些人真的為了朋友
[00:14:02.920 --> 00:14:04.840]  視為知己者死
[00:14:04.840 --> 00:14:05.640]  他都肯
[00:14:05.640 --> 00:14:06.960]  何況耶穌
[00:14:06.960 --> 00:14:09.080]  一個神沒犯過罪的
[00:14:09.080 --> 00:14:11.240]  竟然代你頂包
[00:14:11.240 --> 00:14:12.760]  你想一下
[00:14:12.760 --> 00:14:14.360]  你覺不覺得感恩
[00:14:14.360 --> 00:14:15.720]  這就是我們講的
[00:14:15.720 --> 00:14:17.280]  基督教信仰
[00:14:17.280 --> 00:14:17.960]  還有
[00:14:17.960 --> 00:14:19.560]  你的價值很高
[00:14:19.560 --> 00:14:20.520]  聖經說
[00:14:20.520 --> 00:14:21.520]  耳番所說耳盡
[00:14:21.520 --> 00:14:24.120]  他不止令你活過來
[00:14:24.120 --> 00:14:25.160]  他也叫
[00:14:25.160 --> 00:14:26.280]  他還叫什麼呢
[00:14:26.280 --> 00:14:27.960]  還叫
[00:14:27.960 --> 00:14:29.360]  耶穌從死裡復活
[00:14:29.360 --> 00:14:33.040]  我們還可以跟他一起坐在天上
[00:14:33.040 --> 00:14:33.800]  不用坐飛機
[00:14:33.800 --> 00:14:35.600]  可以上天坐在那裡
[00:14:35.600 --> 00:14:36.280]  多厲害
[00:14:36.280 --> 00:14:37.800]  你的地位高到這樣
[00:14:37.800 --> 00:14:40.360]  你一發覺地位高到這樣
[00:14:40.360 --> 00:14:42.800]  你覺得這個世界的東西不值得死
[00:14:42.800 --> 00:14:43.840]  不值得死
[00:14:43.840 --> 00:14:45.280]  是這個世界的東西值得死
[00:14:45.280 --> 00:14:47.000]  你不值得死
[00:14:47.000 --> 00:14:48.600]  這是扭轉的
[00:14:48.600 --> 00:14:51.160]  所以如果我講心靈
