
[00:00:00.000 --> 00:00:03.000]  有多少人受過聖靈的洗禮,可以舉手嗎?
[00:04:40.000 --> 00:04:48.000]  RATORE是靈因運動最倚重的一個學者
[00:04:48.000 --> 00:04:52.000]  他對靈駛的看法是怎樣的呢
[00:04:52.000 --> 00:04:53.000]  第一
[00:04:53.000 --> 00:04:54.000]  他說
[00:04:54.000 --> 00:04:57.000]  聖靈的駛就等於聖靈充滿
[00:04:57.000 --> 00:04:59.000]  又等於聖靈降臨
[00:04:59.000 --> 00:05:01.000]  又等於聖靈重生
[00:05:01.000 --> 00:05:03.000]  又等於聖靈囂觀等等
[00:05:03.000 --> 00:05:06.000]  全部是同一個意思的
[00:05:06.000 --> 00:05:10.000]  這是他第一個理論
[00:05:10.000 --> 00:05:12.000]  為什麼這樣說呢
[00:05:12.000 --> 00:05:15.000]  他引用聖經二章一到四節
[00:05:15.000 --> 00:05:17.000]  一陣大風吹過
[00:05:17.000 --> 00:05:19.000]  聖靈降臨
[00:05:19.000 --> 00:05:21.000]  然後他就說
[00:05:21.000 --> 00:05:24.000]  他們都被聖靈充滿
[00:05:24.000 --> 00:05:26.000]  聖靈降臨就被聖靈充滿
[00:05:26.000 --> 00:05:29.000]  所以聖靈充滿和聖靈降臨
[00:05:29.000 --> 00:05:34.000]  就等於同一樣東西
[00:05:34.000 --> 00:05:38.000]  他的解經是將這東西
[00:05:38.000 --> 00:05:42.000]  是BOTH AND
[00:05:42.000 --> 00:05:43.000]  就是說
[00:05:43.000 --> 00:05:45.000]  BOTH 聖靈降臨
[00:05:45.000 --> 00:05:47.000]  AND 聖靈充滿
[00:05:47.000 --> 00:05:50.000]  是等於同一樣的東西
[00:05:50.000 --> 00:05:52.000]  而他沒有想到
[00:05:52.000 --> 00:05:55.000]  聖靈降臨在先
[00:05:55.000 --> 00:05:58.000]  然後聖靈的充滿在後
[00:05:58.000 --> 00:06:02.000]  是兩樣不同的東西
[00:06:02.000 --> 00:06:04.000]  然後第二他的理論說
[00:06:04.000 --> 00:06:08.000]  聖靈的降臨是信徒第二重的恩典
[00:06:08.000 --> 00:06:12.000]  是一定在水的洗禮之後發生的
[00:06:12.000 --> 00:06:14.000]  他的根據是什麼呢
[00:06:14.000 --> 00:06:16.000]  就是因為司徒恆傳第二章一到四節
[00:06:16.000 --> 00:06:18.000]  那一班人全部
[00:06:18.000 --> 00:06:20.000]  漢布蘭、彼得、雅各、約翰
[00:06:20.000 --> 00:06:22.000]  這一班的信徒
[00:06:22.000 --> 00:06:24.000]  全部都受了水的洗禮
[00:06:24.000 --> 00:06:27.000]  但是他們未受聖靈的洗禮
[00:06:27.000 --> 00:06:30.000]  所以因為他們是這樣
[00:06:30.000 --> 00:06:33.000]  漢布蘭的人受了水禮之後
[00:06:33.000 --> 00:06:35.000]  第二重的恩典
[00:06:35.000 --> 00:06:37.000]  才叫做聖靈的洗
[00:06:37.000 --> 00:06:39.000]  是將一個榜樣
[00:06:39.000 --> 00:06:42.000]  變成一個絕對的教導
[00:06:42.000 --> 00:06:43.000]  換句話來說
[00:06:43.000 --> 00:06:44.000]  他們是這樣
[00:06:44.000 --> 00:06:47.000]  所以我們漢布蘭的人都是這樣
[00:06:47.000 --> 00:06:50.000]  第二個危險
[00:06:50.000 --> 00:06:51.000]  第三個危險
[00:06:51.000 --> 00:06:54.000]  他們說聖靈的洗是有條件的
[00:06:54.000 --> 00:06:55.000]  這個條件是什麼呢
[00:06:55.000 --> 00:06:56.000]  一定要順服
[00:06:56.000 --> 00:06:58.000]  一定要懇切的禱告
[00:06:58.000 --> 00:07:00.000]  而且要繼續不斷追求
[00:07:00.000 --> 00:07:01.000]  追求什麼呢
[00:07:01.000 --> 00:07:02.000]  追求聖靈的洗
[00:07:02.000 --> 00:07:04.000]  要過聖潔的生活
[00:07:04.000 --> 00:07:06.000]  這個就是一個條件
[00:07:06.000 --> 00:07:07.000]  再一次
[00:07:07.000 --> 00:07:08.000]  他們的根據是什麼呢
[00:07:08.000 --> 00:07:11.000]  他們的根據是司徒恆傳第一章二十一節
[00:07:11.000 --> 00:07:13.000]  是那些門徒一百二十人
[00:07:13.000 --> 00:07:17.000]  同心合意在那個地方來禱告、追求
[00:07:17.000 --> 00:07:20.000]  但是聖經沒有說他們追求什麼、禱告什麼
[00:07:20.000 --> 00:07:21.000]  然後他們就說
[00:07:21.000 --> 00:07:24.000]  他們是在追求聖靈的洗
[00:07:26.000 --> 00:07:28.000]  第四
[00:07:28.000 --> 00:07:34.000]  他說聖靈的洗最明顯的標記就是方言
[00:07:34.000 --> 00:07:40.000]  方言就是天上有、地下沒有的一種語言語
[00:07:40.000 --> 00:07:44.000]  方言就是聖靈的話、是神的話
[00:07:44.000 --> 00:07:46.000]  是人聽不明白的
[00:07:46.000 --> 00:07:48.000]  然後第五個方面
[00:07:48.000 --> 00:07:53.000]  他們說聖靈的洗的目的是為了侍奉的果孝
[00:07:53.000 --> 00:07:55.000]  各位弟兄姊妹
[00:07:55.000 --> 00:07:57.000]  我想問一問大家
[00:07:57.000 --> 00:07:59.000]  五樣東西當中
[00:07:59.000 --> 00:08:01.000]  有多少樣東西是對的
[00:08:01.000 --> 00:08:03.000]  有多少樣東西是錯的
[00:08:03.000 --> 00:08:07.000]  第一
[00:08:07.000 --> 00:08:11.000]  聖靈的洗等於聖靈充滿、聖靈降臨、聖靈重生、聖靈囂觀等
[00:08:11.000 --> 00:08:13.000]  有多少人認為是對的舉手
[00:08:13.000 --> 00:08:15.000]  沒有人舉
[00:08:15.000 --> 00:08:17.000]  有多少人認為是不對的舉手
[00:08:17.000 --> 00:08:19.000]  小部分
[00:08:19.000 --> 00:08:20.000]  第二
[00:08:20.000 --> 00:08:23.000]  聖靈的洗是信徒第二重的恩典
[00:08:23.000 --> 00:08:26.000]  一定是水的洗禮之後才會發生
[00:08:26.000 --> 00:08:28.000]  認為是對的舉手
[00:08:28.000 --> 00:08:31.000]  認為是不對的舉手
[00:08:31.000 --> 00:08:33.000]  第三
[00:08:33.000 --> 00:08:35.000]  聖靈的洗是有條件性的
[00:08:35.000 --> 00:08:38.000]  就是要馴服、要懇求、要追求、要過聖潔的生活
[00:08:38.000 --> 00:08:39.000]  你才有聖靈的洗
[00:08:39.000 --> 00:08:41.000]  否則就沒有了
[00:08:41.000 --> 00:08:43.000]  認為是對的舉手
[00:08:43.000 --> 00:08:45.000]  認為是不對的舉手
[00:08:45.000 --> 00:08:47.000]  第四
[00:08:47.000 --> 00:08:50.000]  聖靈的洗最明顯的標記是方言
[00:08:50.000 --> 00:08:53.000]  如果你不懂得說方言就等於沒有聖靈的洗
[00:08:53.000 --> 00:08:55.000]  認為是對的舉手
[00:08:55.000 --> 00:08:58.000]  認為是不對的舉手
[00:08:58.000 --> 00:09:00.000]  第五
[00:09:00.000 --> 00:09:04.000]  聖靈的洗的目的是洗到我們的侍奉有果效
[00:09:04.000 --> 00:09:06.000]  認為是對的舉手
[00:09:06.000 --> 00:09:08.000]  認為是不對的舉手
[00:09:08.000 --> 00:09:11.000]  好,現在我們一起揭曉
[00:09:11.000 --> 00:09:14.000]  聖經怎麼說呢?
[00:09:14.000 --> 00:09:17.000]  我們最重要不是看人怎麼看
[00:09:17.000 --> 00:09:20.000]  是看聖經怎麼看
[00:09:20.000 --> 00:09:23.000]  首先第一件事
[00:09:23.000 --> 00:09:24.000]  聖經裡面
[00:09:24.000 --> 00:09:28.000]  先後起碼大概有六段的聖經
[00:09:28.000 --> 00:09:31.000]  是講及到聖靈的洗
[00:09:31.000 --> 00:09:33.000]  四卷的福音書都有記載
[00:09:33.000 --> 00:09:35.000]  先行傳又有記載
[00:09:35.000 --> 00:09:37.000]  然後是哥倫多前書
[00:09:37.000 --> 00:09:38.000]  都有記載
[00:09:38.000 --> 00:09:43.000]  我們試一試將所有有關聖靈的洗的經文
[00:09:43.000 --> 00:09:46.000]  全部抽出來
[00:09:46.000 --> 00:09:48.000]  然後我們去問自己
[00:09:48.000 --> 00:09:50.000]  這段聖經
[00:09:50.000 --> 00:09:52.000]  聖靈的洗
[00:09:52.000 --> 00:09:55.000]  是誰給的?
[00:09:55.000 --> 00:09:57.000]  是不是我們追求的呢?
[00:09:57.000 --> 00:09:59.000]  還是神自己
[00:09:59.000 --> 00:10:02.000]  無條件來給過我們呢?
[00:10:02.000 --> 00:10:04.000]  首先
[00:10:04.000 --> 00:10:07.000]  我們看看馬太三章十一節
[00:10:07.000 --> 00:10:09.000]  馬太福音三章十一節
[00:10:09.000 --> 00:10:11.000]  我們看施洗約翰他怎麼說
[00:10:11.000 --> 00:10:12.000]  一起讀
[00:10:12.000 --> 00:10:14.000]  我是用水給你們施洗
[00:10:14.000 --> 00:10:16.000]  叫你們悔改
[00:10:16.000 --> 00:10:20.000]  但那在我以後來的能力比我更大
[00:10:20.000 --> 00:10:23.000]  我就是給得解鞋帶也不半
[00:10:23.000 --> 00:10:27.000]  他要用聖靈和火給你們施洗
[00:10:27.000 --> 00:10:28.000]  在這段聖經當中
[00:10:28.000 --> 00:10:30.000]  我想問大家
[00:10:30.000 --> 00:10:32.000]  聖靈的洗
[00:10:32.000 --> 00:10:34.000]  是誰給的?
[00:10:34.000 --> 00:10:36.000]  約翰說是誰給的?
[00:10:36.000 --> 00:10:38.000]  你看上文下理
[00:10:38.000 --> 00:10:39.000]  約翰說
[00:10:39.000 --> 00:10:41.000]  我是用水給你們施洗
[00:10:44.000 --> 00:10:49.000]  但那在我以後來的能力比我更大
[00:10:49.000 --> 00:10:53.000]  我就是給得解鞋帶也不半
[00:10:53.000 --> 00:10:55.000]  你知道這是誰嗎?
[00:10:55.000 --> 00:10:57.000]  大聲一點
[00:10:57.000 --> 00:10:59.000]  是耶穌基督
[00:10:59.000 --> 00:11:00.000]  他說
[00:11:00.000 --> 00:11:02.000]  祂要用
[00:11:02.000 --> 00:11:03.000]  這是張耀
[00:11:03.000 --> 00:11:05.000]  祂將要用
[00:11:05.000 --> 00:11:08.000]  聖靈和火給你們施洗
[00:11:08.000 --> 00:11:10.000]  是一個應許
[00:11:10.000 --> 00:11:12.000]  是祂會的
[00:11:13.000 --> 00:11:16.000]  不是說你們見到祂
[00:11:16.000 --> 00:11:17.000]  就要追求
[00:11:17.000 --> 00:11:19.000]  掠到落地
[00:11:19.000 --> 00:11:21.000]  去掠祂給
[00:11:21.000 --> 00:11:23.000]  聖靈的洗給你
[00:11:23.000 --> 00:11:24.000]  不是的
[00:11:24.000 --> 00:11:28.000]  這是沒有任何帶著條件的
[00:11:28.000 --> 00:11:32.000]  是祂要用火和聖靈給你們施洗
[00:11:32.000 --> 00:11:34.000]  接著第二段經文
[00:11:34.000 --> 00:11:36.000]  其實是同樣的東西
[00:11:36.000 --> 00:11:38.000]  不過是馬可福音記載
[00:11:38.000 --> 00:11:40.000]  我是用水給你們施洗
[00:11:40.000 --> 00:11:41.000]  約翰說
[00:11:41.000 --> 00:11:44.000]  他卻要用聖靈給你們施洗
[00:11:44.000 --> 00:11:45.000]  然後第三段
[00:11:45.000 --> 00:11:47.000]  路加福音的三章十六節
[00:11:47.000 --> 00:11:49.000]  我是用水給你們施洗
[00:11:49.000 --> 00:11:52.000]  但有一個能力比我更大的要來
[00:11:52.000 --> 00:11:55.000]  我就是給他解鞋帶也不半
[00:11:55.000 --> 00:11:56.000]  他
[00:11:56.000 --> 00:11:57.000]  又是耶穌基督
[00:11:57.000 --> 00:12:00.000]  要用聖靈與火給你們施洗
[00:12:00.000 --> 00:12:03.000]  然後約翰福音一章三十三節
[00:12:03.000 --> 00:12:06.000]  是同樣的內容
[00:12:06.000 --> 00:12:08.000]  用不同的方式來表達
[00:12:08.000 --> 00:12:10.000]  我們一起讀
[00:12:10.000 --> 00:12:12.000]  我先前不認識他
[00:12:12.000 --> 00:12:15.000]  只是那差我來用水施洗的
[00:12:15.000 --> 00:12:16.000]  對我說
[00:12:16.000 --> 00:12:18.000]  你看見聖靈降下來
[00:12:18.000 --> 00:12:20.000]  住在誰的身上
[00:12:20.000 --> 00:12:23.000]  誰就是用聖靈施洗的
[00:12:23.000 --> 00:12:24.000]  是這段聖經
[00:12:24.000 --> 00:12:26.000]  清楚看到施洗約翰
[00:12:26.000 --> 00:12:29.000]  再一次來強調
[00:12:29.000 --> 00:12:32.000]  神直接對他說的話
[00:12:32.000 --> 00:12:37.000]  當你看見聖靈降在誰的身上
[00:12:37.000 --> 00:12:39.000]  這是說耶穌基督受洗的時候
[00:12:39.000 --> 00:12:42.000]  聖靈降在誰的身上
[00:12:42.000 --> 00:12:45.000]  誰就會用聖靈來施洗
[00:12:45.000 --> 00:12:47.000]  其實是說耶穌基督
[00:12:47.000 --> 00:12:50.000]  他將要用聖靈施洗
[00:12:50.000 --> 00:12:53.000]  然後施行傳的一章五節
[00:12:53.000 --> 00:12:57.000]  是重複這段故事
[00:12:57.000 --> 00:12:59.000]  重複這句話
[00:12:59.000 --> 00:13:00.000]  我們一起讀
[00:13:00.000 --> 00:13:03.000]  約翰是用水施洗
[00:13:03.000 --> 00:13:04.000]  但不多幾日
[00:13:04.000 --> 00:13:07.000]  你們要受聖靈的洗
[00:13:07.000 --> 00:13:11.000]  換句話來說
[00:13:11.000 --> 00:13:14.000]  聖經裏面說得非常清楚
[00:13:14.000 --> 00:13:17.000]  第一
[00:13:17.000 --> 00:13:22.000]  聖靈的洗是應許
[00:13:22.000 --> 00:13:23.000]  第二
[00:13:23.000 --> 00:13:28.000]  他是沒有帶任何的條件
[00:13:28.000 --> 00:13:29.000]  這個應許就是
[00:13:29.000 --> 00:13:32.000]  他將要這樣做
[00:13:32.000 --> 00:13:33.000]  第二
[00:13:33.000 --> 00:13:34.000]  在這個應許裏面
[00:13:34.000 --> 00:13:39.000]  他沒有說他將要用聖靈和火
[00:13:39.000 --> 00:13:41.000]  吸所有追求他的信復
[00:13:41.000 --> 00:13:43.000]  他的聖潔生活的人
[00:13:43.000 --> 00:13:46.000]  沒有的
[00:13:46.000 --> 00:13:48.000]  他就是這樣給一個應許
[00:13:48.000 --> 00:13:51.000]  他將要用聖靈和火
[00:13:51.000 --> 00:13:52.000]  吸你們
[00:13:52.000 --> 00:13:53.000]  你們是誰
[00:13:53.000 --> 00:13:59.000]  是全部人當時在場聽的信徒
[00:13:59.000 --> 00:14:05.000]  接著我們看見不單止是一個應許
[00:14:05.000 --> 00:14:06.000]  第二
[00:14:06.000 --> 00:14:11.000]  主角是他要他要他要
[00:14:11.000 --> 00:14:13.000]  全部都是他
[00:14:13.000 --> 00:14:14.000]  這個他是誰
[00:14:14.000 --> 00:14:16.000]  我希望如果你們自己有聖經的時候
[00:14:16.000 --> 00:14:19.000]  圈住這個他
[00:14:19.000 --> 00:14:21.000]  這個他這個字是誰呢
[00:14:21.000 --> 00:14:23.000]  是耶穌基督
[00:14:23.000 --> 00:14:28.000]  是耶穌基督要用聖靈和火替我們施洗
[00:14:28.000 --> 00:14:31.000]  第三
[00:14:31.000 --> 00:14:33.000]  我們怎樣知道
[00:14:33.000 --> 00:14:35.000]  接受聖靈的洗
[00:14:35.000 --> 00:14:39.000]  是不帶任何條件的呢
[00:14:39.000 --> 00:14:41.000]  我們怎樣知道
[00:14:41.000 --> 00:14:42.000]  聖靈說的
[00:14:42.000 --> 00:14:44.000]  第二
[00:14:44.000 --> 00:14:50.000]  我們用矛盾論來揭穿那些錯誤的教導
[00:14:50.000 --> 00:14:52.000]  這個矛盾論是什麼呢
[00:14:52.000 --> 00:14:53.000]  他們就說了
[00:14:53.000 --> 00:14:55.000]  聖靈的洗是有條件的
[00:14:55.000 --> 00:14:57.000]  這個條件就說
[00:14:57.000 --> 00:14:59.000]  只有那些信服的
[00:14:59.000 --> 00:15:00.000]  聽話的
[00:15:00.000 --> 00:15:02.000]  肯追求聖靈的洗的
[00:15:02.000 --> 00:15:06.000]  另一方面是過聖潔生活的人
[00:15:06.000 --> 00:15:13.000]  他們才可以有資格接受聖靈的洗
[00:15:13.000 --> 00:15:16.000]  靈恩的學者這個教導
[00:15:16.000 --> 00:15:21.000]  是和聖經的教導很大出入
[00:15:21.000 --> 00:15:23.000]  甚至可以說相悖而馳
[00:15:23.000 --> 00:15:25.000]  在哪裡看到
[00:15:25.000 --> 00:15:28.000]  在哥倫多前書十二章十三節
[00:15:28.000 --> 00:15:30.000]  十二章十三節
[00:15:30.000 --> 00:15:31.000]  大家找到
[00:15:31.000 --> 00:15:33.000]  我們一起來讀這段聖經
[00:15:33.000 --> 00:15:36.000]  我們不軀是猶太人
[00:15:36.000 --> 00:15:37.000]  是希臘人
[00:15:37.000 --> 00:15:38.000]  是遺老的
[00:15:38.000 --> 00:15:39.000]  是自主的
[00:15:39.000 --> 00:15:42.000]  都從一位聖靈受洗
[00:15:42.000 --> 00:15:44.000]  成了一個身體
[00:15:44.000 --> 00:15:46.000]  飲於一位聖靈
[00:15:46.000 --> 00:15:48.000]  在這段聖經
[00:15:48.000 --> 00:15:50.000]  如果你自己有帶聖經來
[00:15:50.000 --> 00:15:52.000]  其實我鼓勵大家做的
[00:15:52.000 --> 00:15:54.000]  你如果沒有帶
[00:15:54.000 --> 00:15:57.000]  你就記得回家做一個功課
[00:15:57.000 --> 00:16:01.000]  用那些有顏色的筆
[00:16:01.000 --> 00:16:05.000]  將「都」字圈起來
[00:16:05.000 --> 00:16:06.000]  什麼叫「都」?
[00:16:06.000 --> 00:16:08.000]  弟兄姊妹
[00:16:08.000 --> 00:16:11.000]  什麼叫「都」?
[00:16:11.000 --> 00:16:12.000]  大聲一點
[00:16:12.000 --> 00:16:14.000]  是,很棒
[00:16:14.000 --> 00:16:16.000]  「堪不冷」
[00:16:16.000 --> 00:16:17.000]  是,很重要
[00:16:17.000 --> 00:16:18.000]  弟兄姊妹
[00:16:18.000 --> 00:16:23.000]  這個字是「堪不冷」的意思
[00:16:23.000 --> 00:16:28.000]  「堪不冷」都從一位聖靈受洗
[00:16:28.000 --> 00:16:31.000]  什麼叫「堪不冷」?
[00:16:31.000 --> 00:16:34.000]  是不是表示某一些信服的人就有
[00:16:34.000 --> 00:16:36.000]  其他不信服的人就沒有?
[00:16:36.000 --> 00:16:37.000]  不是
[00:16:37.000 --> 00:16:39.000]  是不是聖潔的人就有
[00:16:39.000 --> 00:16:41.000]  不聖潔的人就沒有?
[00:16:41.000 --> 00:16:43.000]  是不是有光環的人就有
[00:16:43.000 --> 00:16:46.000]  沒有光環的人就不要恨?
[00:16:46.000 --> 00:16:47.000]  是不是這樣的意思?
[00:16:47.000 --> 00:16:49.000]  不是
[00:16:49.000 --> 00:16:51.000]  是什麼意思呢?
[00:16:51.000 --> 00:16:55.000]  回顧哥林多前書十二章十三次
[00:16:55.000 --> 00:16:59.000]  我們是保羅連同哥林多一班的信徒
[00:16:59.000 --> 00:17:01.000]  因為他們收信
[00:17:01.000 --> 00:17:02.000]  保羅寫信
[00:17:02.000 --> 00:17:06.000]  然後亦表示所有寫信和收信的人
[00:17:06.000 --> 00:17:08.000]  包括我們在內
[00:17:08.000 --> 00:17:12.000]  我們不論是猶太人也好
[00:17:12.000 --> 00:17:14.000]  是希臘人也好
[00:17:14.000 --> 00:17:15.000]  是遺老的也好
[00:17:15.000 --> 00:17:17.000]  是自主的也好
[00:17:17.000 --> 00:17:20.640]  這個我們用一個叫做Marism
[00:17:20.640 --> 00:17:23.840]  是什麼意思呢?就是一個包括性、囊括性
[00:17:23.840 --> 00:17:25.840]  原文的意思
[00:17:25.840 --> 00:17:29.020]  是猶太人也好
[00:17:29.020 --> 00:17:31.680]  是不是猶太人也好
[00:17:31.680 --> 00:17:33.680]  叫做外邦人
[00:17:33.680 --> 00:17:35.880]  是遺老的
[00:17:35.880 --> 00:17:38.380]  即是被僱的也好
[00:17:38.380 --> 00:17:40.100]  或者僱人的也好
[00:17:40.100 --> 00:17:42.280]  是男的也好,是女的也好
[00:17:42.280 --> 00:17:44.280]  是老的也好,是少的也好
[00:17:44.280 --> 00:17:46.900]  其實都是一個意思
[00:17:46.900 --> 00:17:48.900]  那個意思是什麼呢?
[00:17:48.900 --> 00:17:50.900]  就是全部郎的意思
[00:17:50.900 --> 00:17:52.900]  大家明白嗎?
[00:17:52.900 --> 00:17:54.900]  當用到這個的時間
[00:17:54.900 --> 00:17:56.080]  就是全部郎的意思
[00:17:56.080 --> 00:17:58.420]  是中國人也好,不是中國人也好
[00:17:58.420 --> 00:17:59.920]  即是包括什麼人呢?
[00:17:59.920 --> 00:18:01.920]  就是全部郎
[00:18:01.920 --> 00:18:03.920]  即是猶太人也好,是猶太人也好
[00:18:03.920 --> 00:18:06.400]  不是猶太人也好,即是包括什麼人呢?
[00:18:06.400 --> 00:18:08.400]  就是全部郎
[00:18:08.400 --> 00:18:10.400]  全部郎的人
[00:18:10.400 --> 00:18:12.400]  都包括在內
[00:18:12.400 --> 00:18:14.900]  好了,在這段聖經當中
[00:18:14.900 --> 00:18:16.900]  我很想大家留意一下
[00:18:16.900 --> 00:18:18.900]  哥林多人
[00:18:18.900 --> 00:18:22.600]  如果這些靈恩的學者
[00:18:22.600 --> 00:18:25.600]  他們的理論是對的時候
[00:18:25.600 --> 00:18:26.900]  我想問大家
[00:18:26.900 --> 00:18:28.900]  哥林多教會的弟兄姊妹
[00:18:28.900 --> 00:18:32.900]  有沒有資格接受聖靈的洗?
[00:18:32.900 --> 00:18:34.900]  如果他們的教導是對的話
[00:18:34.900 --> 00:18:36.900]  他們有沒有資格?
[00:18:36.900 --> 00:18:39.900]  哥林多人是不是聖結?
[00:18:39.900 --> 00:18:42.400]  哥林多的人是不是信服?
[00:18:42.400 --> 00:18:47.400]  哥林多的人是不是熱心追求聖靈那方面的東西?
[00:18:47.400 --> 00:18:49.400]  全部郎都不是
[00:18:49.400 --> 00:18:51.400]  我可以告訴大家
[00:18:51.400 --> 00:18:54.400]  這間教會亂七八糟
