
[00:00:00.000 --> 00:00:04.880]  各位兄弟姐妹 各位老師和同學
[00:03:11.920 --> 00:03:14.240]  大家都深信
[00:03:14.240 --> 00:03:18.560]  知識可以改變命運
[00:03:18.560 --> 00:03:22.440]  故此我們在電視很多時候都看到
[00:03:22.440 --> 00:03:25.880]  古時代的人讀書
[00:03:25.880 --> 00:03:28.640]  就希望讀完書之後
[00:03:28.640 --> 00:03:32.800]  寒窗數十載就上京去考試
[00:03:32.800 --> 00:03:35.320]  希望考個狀元
[00:03:35.320 --> 00:03:38.840]  或者是有其他的
[00:03:38.840 --> 00:03:40.360]  得不到狀元呢
[00:03:40.360 --> 00:03:42.720]  是不是有探花 綁眼
[00:03:42.720 --> 00:03:45.040]  甚至可以在朝廷裡面
[00:03:45.040 --> 00:03:49.640]  找到一官半職
[00:03:49.640 --> 00:03:51.520]  今天呢
[00:03:51.520 --> 00:03:53.160]  我們的學校
[00:03:53.160 --> 00:03:55.880]  我們期望我們的學生
[00:03:55.880 --> 00:03:57.800]  也透過讀書
[00:03:57.800 --> 00:04:01.000]  繼續有機會入讀大學
[00:04:01.000 --> 00:04:02.600]  畢業之後
[00:04:02.600 --> 00:04:04.640]  能夠找份好工
[00:04:04.640 --> 00:04:07.720]  步步高升
[00:04:07.720 --> 00:04:10.520]  今天我們也看到不少學校的門
[00:04:10.520 --> 00:04:13.280]  外面有些招生廣告牌
[00:04:13.280 --> 00:04:15.560]  旁邊都附設
[00:04:15.560 --> 00:04:18.440]  自己的畢業生 自己的校友
[00:04:18.440 --> 00:04:20.560]  入了什麼名校
[00:04:20.560 --> 00:04:22.080]  什麼大學
[00:04:22.080 --> 00:04:26.920]  甚至有多少個在海外進修
[00:04:26.920 --> 00:04:30.720]  知識可以改變命運
[00:04:30.720 --> 00:04:34.400]  是不是讀書就是傳授知識呢
[00:04:34.400 --> 00:04:37.400]  就是為了幫我們的學生
[00:04:37.400 --> 00:04:40.360]  幫我們的小朋友 幫我們的兒女
[00:04:40.360 --> 00:04:43.000]  能夠在這個社會階層裡面
[00:04:43.000 --> 00:04:47.360]  不斷向上流升
[00:04:47.360 --> 00:04:52.640]  這個是不是就是我們教育的目標呢
[00:04:52.640 --> 00:04:56.000]  究竟我們期望我們的下一代
[00:04:56.000 --> 00:04:57.320]  我們的學生
[00:04:57.320 --> 00:05:01.120]  是透過我們的知識傳授
[00:05:01.120 --> 00:05:04.760]  有一個什麼樣的人生
[00:05:04.760 --> 00:05:08.800]  就讓我們今天用幾段經文
[00:05:08.800 --> 00:05:10.960]  我們互相去提醒
[00:05:10.960 --> 00:05:12.880]  彼此去守望
[00:05:12.880 --> 00:05:22.760]  究竟教育的使命是什麼
[00:05:22.760 --> 00:05:27.360]  詩篇第一篇是講到一個人
[00:05:27.360 --> 00:05:29.720]  人生的成長
[00:05:29.720 --> 00:05:35.840]  好像一棵幼苗在溪水旁的裡面成長
[00:05:35.840 --> 00:05:39.880]  然後按時結果子
[00:05:39.880 --> 00:05:42.480]  它的葉也不乾
[00:05:42.480 --> 00:05:46.240]  凡它所做的一切順利
[00:05:46.240 --> 00:05:49.320]  這個就好像我們的學生
[00:05:49.320 --> 00:05:51.200]  我們年輕人
[00:05:51.200 --> 00:05:55.360]  一棵樹苗藉著上帝真道的指引
[00:05:55.360 --> 00:05:59.960]  在我們以自己的生命作見證
[00:05:59.960 --> 00:06:01.880]  我們的教導
[00:06:01.880 --> 00:06:04.560]  我們的跟它同行
[00:06:04.560 --> 00:06:10.680]  為它提供了凝聚了一個滋潤的流水
[00:06:10.680 --> 00:06:13.360]  為它提供了濕潤的環境
[00:06:13.360 --> 00:06:15.440]  充足的養分
[00:06:15.440 --> 00:06:18.680]  以致這棵幼苗可以成長
[00:06:18.680 --> 00:06:25.680]  樹幹能夠在地下紮根
[00:06:25.680 --> 00:06:27.640]  而經得起暴風
[00:06:27.640 --> 00:06:29.760]  經得起變幻的天氣
[00:06:29.760 --> 00:06:32.000]  仍然屹立不搖
[00:06:32.000 --> 00:06:36.400]  繼續茂盛成長
[00:06:36.400 --> 00:06:42.520]  詩篇是講到第一章第三節
[00:06:42.520 --> 00:06:47.120]  是講到這棵幼苗如何成長
[00:06:47.120 --> 00:06:52.720]  但是當中也繼續提醒我們
[00:06:52.720 --> 00:06:57.760]  樹苗的成長過程當中
[00:06:57.760 --> 00:06:59.760]  我們也要去勸誡
[00:06:59.760 --> 00:07:03.320]  協助這班學生
[00:07:03.320 --> 00:07:06.200]  這班年輕人
[00:07:06.200 --> 00:07:08.960]  認識懂得三不
[00:07:08.960 --> 00:07:11.120]  三個不
[00:07:11.120 --> 00:07:13.840]  就是讓他們能夠去辨別
[00:07:13.840 --> 00:07:16.400]  不從惡人的計謀
[00:07:16.400 --> 00:07:18.720]  不站罪人的道路
[00:07:18.720 --> 00:07:23.280]  不坐薛萬人、奧萬人的座位
[00:07:23.280 --> 00:07:26.400]  所謂不從惡人的計謀
[00:07:26.400 --> 00:07:31.080]  就是不要聽那些惡人的說話
[00:07:31.080 --> 00:07:32.520]  的言論
[00:07:32.520 --> 00:07:39.120]  惡人就是那些為了達到目的不擇手段的人
[00:07:39.120 --> 00:07:45.240]  他們在散發此是而非的言論
[00:07:45.240 --> 00:07:48.640]  如果不小心聽從了的時候
[00:07:48.640 --> 00:07:52.120]  不懂得去分辨、分析的時候
[00:07:52.120 --> 00:07:54.120]  就會影響到自己
[00:07:54.120 --> 00:07:56.120]  失卻重心
[00:07:56.120 --> 00:07:59.920]  甚至跟這些惡人的言論
[00:07:59.920 --> 00:08:04.480]  他們所傳遞的思想妥協
[00:08:04.480 --> 00:08:08.720]  不站罪人的道路
[00:08:08.720 --> 00:08:14.200]  道路可以說是行事為人處事的方式
[00:08:14.200 --> 00:08:15.800]  罪人是什麼?
[00:08:15.800 --> 00:08:17.480]  罪人就是那些
[00:08:17.480 --> 00:08:22.400]  跟上帝所指引的行正直公義的人生的事
[00:08:22.400 --> 00:08:24.040]  是不同的人
[00:08:24.040 --> 00:08:27.680]  或者是想反調的人
[00:08:27.680 --> 00:08:33.440]  不要跟從他們的腳步
[00:08:33.440 --> 00:08:38.040]  跟從他們用這種模式去處理事務
[00:08:38.040 --> 00:08:41.560]  以致無法止筆
[00:08:41.560 --> 00:08:44.840]  不坐奧萬人的座位
[00:08:44.840 --> 00:08:46.640]  在浸賢裡面
[00:08:46.640 --> 00:08:50.640]  薛萬、奧萬代表了愚蠢、愚昧
[00:08:50.640 --> 00:08:52.520]  不懂得敬畏上帝
[00:08:52.520 --> 00:08:54.040]  自以為是
[00:08:54.040 --> 00:08:56.040]  自高自大
[00:08:56.040 --> 00:08:58.040]  覺得自己的思想
[00:08:58.040 --> 00:09:00.040]  自己的處事能力
[00:09:00.040 --> 00:09:02.040]  自己的地位、權威
[00:09:02.040 --> 00:09:04.040]  是優越過別人的
[00:09:04.040 --> 00:09:09.040]  不坐奧萬人的座位
[00:09:09.040 --> 00:09:11.040]  就是不要跟他們一起
[00:09:11.040 --> 00:09:13.040]  不要跟他們同行
[00:09:13.040 --> 00:09:16.040]  不要跟劉鶴互
[00:09:16.040 --> 00:09:21.040]  詩篇第一篇是展示著我們教育的目標
[00:09:21.040 --> 00:09:23.040]  或者是使命、或者是方向
[00:09:23.040 --> 00:09:28.040]  作為生命的傳遞者、教育工作者
[00:09:28.040 --> 00:09:32.040]  我們是要栽種由苗的成長
[00:09:32.040 --> 00:09:36.040]  我們自己先要有三筆
[00:09:36.040 --> 00:09:43.040]  靠著上帝的指引、律法
[00:09:43.040 --> 00:09:46.040]  在信仰裡面找到方向
[00:09:46.040 --> 00:09:50.040]  我們才有勇氣、有力量
[00:09:50.040 --> 00:09:53.040]  自己先去辨別
[00:09:53.040 --> 00:09:58.040]  以致我們能夠以身作則
[00:09:58.040 --> 00:10:02.040]  透過我們的身體力行、言行舉止
[00:10:02.040 --> 00:10:05.040]  去跟這班年青人
[00:10:05.040 --> 00:10:08.040]  下一代一起去成長
[00:10:08.040 --> 00:10:13.040]  才能夠去堅穩我們的初心
[00:10:13.040 --> 00:10:16.040]  堅穩自己的腳步
[00:10:20.040 --> 00:10:24.040]  我們期待著我們的學生
[00:10:24.040 --> 00:10:28.040]  能夠像雅各書第三章所說
[00:10:28.040 --> 00:10:31.040]  特別第十七和十八節說
[00:10:31.040 --> 00:10:34.040]  期待我們的學生能夠有
[00:10:34.040 --> 00:10:36.040]  從上頭來的智慧
[00:10:36.040 --> 00:10:41.040]  先是清潔後是和平、溫涼、柔順
[00:10:41.040 --> 00:10:44.040]  滿有憐憫和美善的果子
[00:10:44.040 --> 00:10:47.040]  沒有偏私、沒有虛偽
[00:10:47.040 --> 00:10:51.040]  正義的果實為促進和平的人
[00:10:51.040 --> 00:10:54.040]  用和平栽種出來
[00:10:54.040 --> 00:10:58.040]  這些是我們的期盼、我們的期待
[00:10:58.040 --> 00:11:06.040]  但是在面對今天
[00:11:06.040 --> 00:11:09.040]  我們香港的教育
[00:11:09.040 --> 00:11:12.040]  我們的學校、我們的童工
[00:11:12.040 --> 00:11:16.040]  所面對的危機和困難重重
[00:11:16.040 --> 00:11:18.040]  我們有個目標、有個期待
[00:11:18.040 --> 00:11:22.040]  但是我們眼前的挑戰是什麼呢?
[00:11:22.040 --> 00:11:26.040]  第一個是教育政治化
[00:11:26.040 --> 00:11:31.040]  在社會事件或者疫情反覆這兩年裡
[00:11:31.040 --> 00:11:35.040]  我們看到不同的網絡、不同的報道
[00:11:35.040 --> 00:11:38.040]  不同的政見、政治團體
[00:11:38.040 --> 00:11:41.040]  都發出不同的消息、言論
[00:11:41.040 --> 00:11:46.040]  互相去指責
[00:11:46.040 --> 00:11:50.040]  很多假的消息、危言聳動的言論
[00:11:50.040 --> 00:11:56.040]  不停地在我們眼前出現
[00:11:56.040 --> 00:12:00.040]  更加是教學的目標和課程的內容
[00:12:00.040 --> 00:12:06.040]  因應而要作出改動和配合
[00:12:06.040 --> 00:12:08.040]  怎樣去培養教導我們的學生
[00:12:08.040 --> 00:12:11.040]  能夠獨立思考
[00:12:11.040 --> 00:12:16.040]  又能夠跟不同的學科處境有所認知之時
[00:12:16.040 --> 00:12:21.040]  能夠逐步去建立他們自己的知識體系
[00:12:21.040 --> 00:12:26.040]  價值理念、分析的能力、創造力
[00:12:26.040 --> 00:12:35.040]  都成為我們每一個人很大的考驗
[00:12:35.040 --> 00:12:40.040]  更加我們去看到教育的競爭化
[00:12:40.040 --> 00:12:45.040]  學校日漸強調成績
[00:12:45.040 --> 00:12:49.040]  導致不單是學生和學生之間
[00:12:49.040 --> 00:12:51.040]  學校和學校之間
[00:12:51.040 --> 00:12:55.040]  甚至辦學團體和辦學團體之間
[00:12:55.040 --> 00:13:00.040]  不再有競爭、有比較
[00:13:00.040 --> 00:13:11.040]  似乎無法逃避要面對優勝劣敗的定律
[00:13:11.040 --> 00:13:16.040]  同樣我們的教育亦面對市場化
[00:13:16.040 --> 00:13:22.040]  很多家長抱著消費者的心態去選擇學校
[00:13:22.040 --> 00:13:27.040]  動不動用腳去投票選擇
[00:13:27.040 --> 00:13:35.040]  以致學校愈發重視外表的形象、它的名聲
[00:13:35.040 --> 00:13:40.040]  是怕面對指控、指責甚至傳媒的壓力
[00:13:40.040 --> 00:13:48.040]  以致不能夠持定原有的教育目標
[00:13:48.040 --> 00:13:52.040]  同樣我們看到我們的教育是企業化
[00:13:52.040 --> 00:13:58.040]  課程和教育體系在不斷的改革中
[00:13:58.040 --> 00:14:04.040]  以致陷在過份強調制度、效率
[00:14:04.040 --> 00:14:08.040]  每件事都要講求數據
[00:14:08.040 --> 00:14:11.040]  但是我們看到、我們明白
[00:14:11.040 --> 00:14:15.040]  一個學生的品格成長
[00:14:15.040 --> 00:14:22.040]  他的人倫關係、他的快樂程度
[00:14:22.040 --> 00:14:30.040]  是否可以用這些數據去衡量呢?
[00:14:30.040 --> 00:14:32.040]  作為區議會人
[00:14:32.040 --> 00:14:36.040]  相信大家都聽過或認識
[00:14:36.040 --> 00:14:43.040]  甚至親身接觸過汪彼得牧師
[00:14:43.040 --> 00:14:48.040]  他是我們早年中華基督教會香港區議會的總幹事
[00:14:48.040 --> 00:14:51.040]  在五、六十年代他在任期裡
[00:14:51.040 --> 00:14:54.040]  因應當時社會很多的需要
[00:14:54.040 --> 00:14:57.040]  就開辦了學校
[00:14:57.040 --> 00:15:02.040]  好像當年沒有什麼人進入所謂的紅番區
[00:15:02.040 --> 00:15:07.040]  無論秀慕平、黃大仙、慈雲山這裡開辦學校
[00:15:07.040 --> 00:15:10.040]  由當年以致到我們今天
[00:15:10.040 --> 00:15:16.040]  中華基督教會香港區議會成為香港主要的辦學團體之一
[00:15:16.040 --> 00:15:20.040]  但汪彼得牧師特別指出教會的辦學
[00:15:20.040 --> 00:15:27.040]  就好像今天校長和我們一起去宣認的教育主日宣言一樣
[00:15:27.040 --> 00:15:31.040]  我們教會的辦學我們的使命
[00:15:31.040 --> 00:15:34.040]  除了要學生得到知識
[00:15:34.040 --> 00:15:40.040]  培訓他們有學生有職業的技能之外
[00:15:40.040 --> 00:15:49.040]  更能夠更應該是對學生的品格、人格的建立
[00:15:49.040 --> 00:15:53.040]  使我們的下一代我們的青少年人
[00:15:53.040 --> 00:15:56.040]  是成為有責任感的公民
[00:15:56.040 --> 00:15:59.040]  有強烈的社會意識
[00:15:59.040 --> 00:16:01.040]  服務人群
[00:16:01.040 --> 00:16:08.040]  能夠為社會為周邊的人去貢獻自己的力量
[00:16:08.040 --> 00:16:10.040]  汪牧師他指出
[00:16:10.040 --> 00:16:15.040]  我們區會辦學是透過學校傳導服務
[00:16:15.040 --> 00:16:19.040]  甚至今天我們承傳了我們的教育願景所說的
[00:16:19.040 --> 00:16:22.040]  並肩培育豐盛生命
[00:16:22.040 --> 00:16:27.040]  攜手見證基督大愛
[00:16:27.040 --> 00:16:29.040]  我們教會辦學的目的
[00:16:29.040 --> 00:16:37.040]  不是爭取新教友
[00:16:37.040 --> 00:16:41.040]  而是要藉著聖經的薰陶
[00:16:41.040 --> 00:16:44.040]  使學生有良好的品德
[00:16:44.040 --> 00:16:46.040]  犧牲的精神
[00:16:46.040 --> 00:16:48.040]  基督化的人生
[00:16:48.040 --> 00:16:52.040]  以服務社會
[00:16:52.040 --> 00:16:56.040]  相信大家都聽過一個小故事
[00:16:56.040 --> 00:16:59.040]  這個小故事流傳很久了
[00:16:59.040 --> 00:17:03.040]  就說在第二次世界大戰的時候
[00:17:03.040 --> 00:17:08.040]  有兩個美國的海軍陸戰隊的隊員
[00:17:08.040 --> 00:17:13.040]  在戰區迷失了方向
[00:17:13.040 --> 00:17:18.040]  結果進入了一個食人部落
[00:17:18.040 --> 00:17:20.040]  結果被抓
[00:17:20.040 --> 00:17:28.040]  一晚他們被帶到食人部落的慶功宴上
[00:17:28.040 --> 00:17:31.040]  預備去宰他們
[00:17:31.040 --> 00:17:33.040]  忽然之間
[00:17:33.040 --> 00:17:39.040]  他們聽到部落的酋長會說英文
[00:17:39.040 --> 00:17:45.040]  這兩位陸戰隊的隊員覺得很詫異
[00:17:45.040 --> 00:17:48.040]  立刻就問酋長
[00:17:48.040 --> 00:17:51.040]  為什麼你會懂得說英文呢?
[00:17:51.040 --> 00:17:53.040]  酋長說
[00:17:53.040 --> 00:17:55.040]  我在美國學的
[00:17:55.040 --> 00:17:59.040]  這兩位隊員立刻問
[00:17:59.040 --> 00:18:05.040]  你說自己在美國受過教育
[00:18:05.040 --> 00:18:08.040]  為什麼現在還吃人肉呢?
[00:18:08.040 --> 00:18:11.040]  酋長很輕鬆地說
[00:18:11.040 --> 00:18:12.040]  當然啦
[00:18:12.040 --> 00:18:14.040]  我仍然是吃人肉的
[00:18:14.040 --> 00:18:16.040]  這是我們的傳統
[00:18:16.040 --> 00:18:18.040]  是我們的文化
[00:18:18.040 --> 00:18:23.040]  不過我們現在用刀叉來吃
[00:18:23.040 --> 00:18:28.040]  今天香港我們的教育制度文化
[00:18:28.040 --> 00:18:32.040]  仍然是過於看重體重知識
[00:18:32.040 --> 00:18:35.040]  課本和考試
[00:18:35.040 --> 00:18:39.040]  這些人格和品德的培育
[00:18:39.040 --> 00:18:42.040]  視為次要
[00:18:42.040 --> 00:18:46.040]  結果就像剛才所說的故事
[00:18:46.040 --> 00:18:49.040]  酋長會懂得說英文
[00:18:49.040 --> 00:18:51.040]  在美國受到教育
[00:18:51.040 --> 00:18:54.040]  但仍然是吃人肉
[00:18:54.040 --> 00:18:55.040]  不過改變了
[00:18:55.040 --> 00:18:57.040]  用刀叉來吃人肉
[00:18:57.040 --> 00:19:00.040]  就是說這些知識
[00:19:00.040 --> 00:19:04.040]  不能改變人性
[00:19:04.040 --> 00:19:06.040]  人生的特質
[00:19:06.040 --> 00:19:10.040]  他的生命的特質是得不到造就
[00:19:10.040 --> 00:19:13.040]  今天我們要問一問
[00:19:13.040 --> 00:19:15.040]  究竟我們的教育
[00:19:15.040 --> 00:19:17.040]  我們的傳授
[00:19:17.040 --> 00:19:21.040]  是否只是知識技能呢?
[00:19:21.040 --> 00:19:24.040]  究竟我們在傳授什麼呢?
[00:19:24.040 --> 00:19:27.040]  是否在建立人生命的造就
[00:19:27.040 --> 00:19:29.040]  生命的特質呢?
[00:19:29.040 --> 00:19:33.040]  這是很值得我們反思的
[00:19:33.040 --> 00:19:35.040]  是否我們的失誤
[00:19:35.040 --> 00:19:43.040]  是否我們的失敗?
[00:19:43.040 --> 00:19:46.040]  另一段聖經馬學福音
[00:19:46.040 --> 00:19:49.040]  記載了耶穌
[00:19:49.040 --> 00:19:52.040]  醫好一個被鬼附的小朋友
[00:19:52.040 --> 00:19:55.040]  之後的一段經文
[00:19:55.040 --> 00:19:57.040]  這段經文之前說到
[00:19:57.040 --> 00:19:59.040]  有一個爸爸
[00:19:59.040 --> 00:20:01.040]  帶著兒子
[00:20:01.040 --> 00:20:04.040]  兒子被鬼附去找耶穌
[00:20:04.040 --> 00:20:06.040]  誰知耶穌上了山
[00:20:06.040 --> 00:20:11.040]  留下了九個學生門徒在山下
[00:20:11.040 --> 00:20:14.040]  因此這個父親就去找門徒
[00:20:14.040 --> 00:20:19.040]  希望這些門徒可以為兒子趕鬼
[00:20:19.040 --> 00:20:24.040]  但誰知這些門徒趕不到鬼
[00:20:24.040 --> 00:20:27.040]  反之引來一群
[00:20:27.040 --> 00:20:30.040]  所謂其他的文字經學師
[00:20:30.040 --> 00:20:35.040]  與他們互相爭辯
[00:20:35.040 --> 00:20:39.040]  而被鬼附的孩子的爸爸
[00:20:39.040 --> 00:20:41.040]  後來找到耶穌
[00:20:41.040 --> 00:20:44.040]  求耶穌憐憫醫治
[00:20:44.040 --> 00:20:48.040]  結果耶穌醫好兒子的病
[00:20:48.040 --> 00:20:53.040]  為什麼耶穌的門徒
[00:20:53.040 --> 00:20:55.040]  或者這群文士
[00:20:55.040 --> 00:20:58.040]  與他們爭議呢?
[00:20:58.040 --> 00:21:00.040]  因為這群門徒
[00:21:00.040 --> 00:21:04.040]  自己也以為自己可以趕到鬼
[00:21:04.040 --> 00:21:06.040]  忽然之間
[00:21:06.040 --> 00:21:10.040]  當他們嘗試去聽父親的要求
[00:21:10.040 --> 00:21:12.040]  去與這個小朋友趕鬼的時候
[00:21:12.040 --> 00:21:14.040]  不成功
[00:21:14.040 --> 00:21:17.040]  而這群文士經學師
[00:21:17.040 --> 00:21:20.040]  也以為這群門徒可以
[00:21:20.040 --> 00:21:22.040]  但是不成功
[00:21:22.040 --> 00:21:26.040]  究竟問題出在哪裡呢?
[00:21:26.040 --> 00:21:32.040]  耶穌將真正的問題指出來
[00:21:32.040 --> 00:21:35.040]  問題不是誰有能力
[00:21:35.040 --> 00:21:38.040]  而是在信心上
[00:21:38.040 --> 00:21:40.040]  信心的問題不單是
[00:21:40.040 --> 00:21:43.040]  這個小朋友的爸爸
[00:21:43.040 --> 00:21:47.040]  也是這群門徒身上
[00:21:47.040 --> 00:21:51.040]  耶穌去譴責這群門徒
[00:21:51.040 --> 00:21:53.040]  當遇到困難
[00:21:53.040 --> 00:21:56.040]  當遇到巨大的力量
[00:21:56.040 --> 00:21:59.040]  在挑戰對抗的時候
[00:21:59.040 --> 00:22:02.040]  最少有一個方法
[00:22:02.040 --> 00:22:04.040]  可以去突破
[00:22:04.040 --> 00:22:06.040]  去增添自己的信心
[00:22:06.040 --> 00:22:09.040]  就是祈禱
[00:22:09.040 --> 00:22:11.040]  因為祈禱就是承認
[00:22:11.040 --> 00:22:14.040]  人的能力的有限
[00:22:14.040 --> 00:22:18.040]  祈禱是表明一個人願意謙卑下來
[00:22:18.040 --> 00:22:24.040]  承認自己需要上帝的導引、保守、看顧
[00:22:24.040 --> 00:22:29.040]  這群門徒一定是以為自己曾經趕過鬼
[00:22:29.040 --> 00:22:31.040]  曾經治過病
[00:22:31.040 --> 00:22:33.040]  以為自己是有能力
[00:22:33.040 --> 00:22:36.040]  去面對、去處理的
[00:22:36.040 --> 00:22:40.040]  結果這份驕傲、這份自信
[00:22:40.040 --> 00:22:45.040]  以致他們不能夠趕過這個鬼
[00:22:45.040 --> 00:22:48.040]  耶穌很清楚回答
[00:22:48.040 --> 00:22:50.040]  若要趕走這個鬼
[00:22:50.040 --> 00:22:53.040]  只有禱告才是辦法
[00:22:53.040 --> 00:22:57.040]  禱告就是我們承認自己
[00:22:57.040 --> 00:23:00.040]  需要伸出雙手
[00:23:00.040 --> 00:23:04.040]  是懇求上帝的帶領
[00:23:04.040 --> 00:23:09.040]  今天我們各位從事教育工作者的同工
[00:23:09.040 --> 00:23:12.040]  隨著社會的發展
[00:23:12.040 --> 00:23:16.040]  這一刻除了我們一般的教學工作之外
[00:23:16.040 --> 00:23:20.040]  我們自己也要不斷進修
[00:23:20.040 --> 00:23:26.040]  要學習各樣不同的新的教育理論
[00:23:26.040 --> 00:23:31.040]  多元智能、開心教育、目標為本、STEM等等
[00:23:31.040 --> 00:23:43.040]  忙忙忙,忙到自己都忘記了一個教育工作者的角色
[00:23:43.040 --> 00:23:47.040]  忙忙碌,忙死忙
[00:23:47.040 --> 00:23:52.040]  連自己教育的初心都忘記了
[00:23:52.040 --> 00:23:58.040]  面對種種周邊的期望、衝擊
[00:23:58.040 --> 00:24:04.040]  要我們培育下一代,培育我們的學生
[00:24:04.040 --> 00:24:13.040]  我們怎樣有能力去按著每個學生不同的特性
[00:24:13.040 --> 00:24:19.040]  來將他的生命、將他的優點、將他的特質培育出來呢?
[00:24:19.040 --> 00:24:22.040]  真是困難重重
[00:24:22.040 --> 00:24:28.040]  結果我們越來越感到無力、無奈、無助
[00:24:28.040 --> 00:24:34.040]  以致在不知不覺當中迷失
[00:24:34.040 --> 00:24:39.040]  甚至我們的教育初心亦死亡
[00:24:39.040 --> 00:24:49.040]  願藉今天的經文我們再次彼此勉勵
[00:24:49.040 --> 00:24:52.040]  彼此提醒
[00:24:52.040 --> 00:24:56.040]  重新認定我們教育的目標和方向
[00:24:56.040 --> 00:25:00.040]  是為了我們的學生,為了我們的下一代
[00:25:00.040 --> 00:25:10.040]  提供一個好的環境、滋潤的流水、養分給他們
[00:25:10.040 --> 00:25:14.040]  以致他們能夠在這棵幼苗有好的成長
[00:25:14.040 --> 00:25:24.040]  這棵樹能夠向下紮根,經歷風暴、變幻的天氣
[00:25:24.040 --> 00:25:28.040]  仍然屹立不搖,繼續成長
[00:25:28.040 --> 00:25:35.040]  教育是人生命的造就、人格的建立
[00:25:35.040 --> 00:25:39.040]  我們要幫助、協助我們的學生
[00:25:39.040 --> 00:25:44.040]  有一個健康的人生觀、正確的價值觀
[00:25:44.040 --> 00:25:47.040]  發揮他原有生命的特質
[00:25:47.040 --> 00:25:55.040]  更加嚮往公義、持守真理、勇於承擔、建設未來
[00:25:55.040 --> 00:26:00.040]  在這刻變幻的時代當中
[00:26:00.040 --> 00:26:06.040]  我們正面對大小的危機和困難
