
[00:00:00.000 --> 00:00:02.200]  好 開始我們今天的講道之前
[00:06:30.720 --> 00:06:32.600]  就有很多的信徒
[00:06:32.600 --> 00:06:33.240]  有很多的信徒
[00:06:33.240 --> 00:06:36.760]  就開始說我要去全時間奉獻
[00:06:36.760 --> 00:06:39.200]  就開始說我要去全時間奉獻
[00:06:39.200 --> 00:06:41.720]  因為在教會打工就最安全
[00:06:41.720 --> 00:06:43.400]  因為在教會打工就最安全
[00:06:43.400 --> 00:06:46.040]  我相信除了政府工之外
[00:06:46.040 --> 00:06:48.040]  我相信除了政府工之外
[00:06:48.040 --> 00:06:52.080]  在教會做事就比較安全
[00:06:52.080 --> 00:06:53.880]  在教會工作是比較安全
[00:06:53.880 --> 00:06:54.600]  不過是不是
[00:06:54.600 --> 00:06:57.120]  我之後私底下告訴你
[00:06:57.120 --> 00:06:59.720]  究竟是不是我私底下會跟你們說
[00:06:59.720 --> 00:07:02.640]  所以今天很多的牧者傳道人
[00:07:02.640 --> 00:07:05.240]  因為這樣的緣故散佈在全世界
[00:07:05.240 --> 00:07:08.000]  都可能你都見到他在加拿大出來
[00:07:08.000 --> 00:07:09.080]  因為這個緣故
[00:07:09.080 --> 00:07:12.040]  很多的牧者傳道人散佈在全世界
[00:07:12.040 --> 00:07:14.120]  可能他們都是從加拿大出來的
[00:07:14.120 --> 00:07:17.640]  他們的熟悉的技術非常之好
[00:07:17.640 --> 00:07:19.800]  他們熟識的技術非常的好
[00:07:19.800 --> 00:07:22.440]  他們有很豐富的學識
[00:07:22.440 --> 00:07:24.240]  他們有非常豐富的學識
[00:07:24.240 --> 00:07:26.680]  但是他們卻欠缺一樣東西
[00:07:26.680 --> 00:07:29.000]  但是他們卻欠缺一樣東西
[00:07:29.000 --> 00:07:32.920]  就是他們對聖經的理解是很淺薄
[00:07:32.920 --> 00:07:35.320]  就是他們對聖經的理解是很淺薄
[00:07:35.320 --> 00:07:36.200]  你就說怎麼會
[00:07:36.200 --> 00:07:38.200]  去神學院不會這樣的
[00:07:38.200 --> 00:07:38.880]  怎麼會呢
[00:07:38.880 --> 00:07:40.200]  到神學院不會這樣吧
[00:07:40.200 --> 00:07:42.560]  神學院沒理由是這樣的
[00:07:42.560 --> 00:07:44.080]  神學院不可能是這樣子的
[00:07:44.080 --> 00:07:45.640]  不過我就可以做個見證
[00:07:45.640 --> 00:07:46.600]  但是我可以做個見證
[00:07:46.600 --> 00:07:48.160]  因為在這段期間
[00:07:48.160 --> 00:07:49.160]  因為在這段時間
[00:07:49.160 --> 00:07:51.120]  很多的教會的信徒
[00:07:51.120 --> 00:07:51.880]  非常多教會的信徒
[00:07:51.880 --> 00:07:54.080]  希望盡快完成一個課程
[00:07:54.080 --> 00:07:56.880]  希望盡快完成一個課程
[00:07:56.880 --> 00:07:58.040]  可能讀幾個月
[00:07:58.040 --> 00:07:59.760]  可能讀幾個月一年
[00:07:59.760 --> 00:08:02.440]  於是乎盡快出來在教會做事
[00:08:02.440 --> 00:08:04.160]  於是盡快出來在教會做事
[00:08:04.160 --> 00:08:05.400]  做教會的幹事
[00:08:05.400 --> 00:08:06.040]  做教會的幹事
[00:08:06.040 --> 00:08:07.680]  甚至做傳道人
[00:08:07.680 --> 00:08:08.880]  甚至做傳道人
[00:08:08.880 --> 00:08:10.080]  做探訪、做關顧等等
[00:08:10.080 --> 00:08:11.600]  做探訪、做關顧等等
[00:08:11.600 --> 00:08:12.440]  所以在神學院
[00:08:12.440 --> 00:08:15.360]  很少去讓他們讀聖經的科目
[00:08:15.360 --> 00:08:16.480]  所以在神學院
[00:08:16.480 --> 00:08:18.720]  非常少讓他們去讀聖經的科目
[00:08:18.720 --> 00:08:19.880]  結果怎麼樣呢
[00:08:19.880 --> 00:08:20.520]  結果怎麼樣
[00:08:20.520 --> 00:08:21.400]  我們看到
[00:08:21.400 --> 00:08:22.320]  我們看到
[00:08:22.320 --> 00:08:25.280]  現在普世的教會
[00:08:25.280 --> 00:08:26.600]  特別是華人教會裡面
[00:08:26.600 --> 00:08:27.720]  現在普世的教會
[00:08:27.720 --> 00:08:29.120]  特別是華人教會
[00:08:29.120 --> 00:08:31.080]  他們在港台上的信息
[00:08:31.080 --> 00:08:32.960]  是非常薄弱的
[00:08:32.960 --> 00:08:34.360]  他們在港台上的信息
[00:08:34.360 --> 00:08:35.520]  是非常薄弱的
[00:08:35.520 --> 00:08:36.480]  甚至很多時候
[00:08:36.480 --> 00:08:37.480]  我們聽到的講道
[00:08:37.480 --> 00:08:39.680]  都是信口開河的口水道
[00:08:39.680 --> 00:08:41.440]  甚至有時候我們聽到的講道
[00:08:41.440 --> 00:08:43.760]  是信口開河的口水道
[00:08:43.760 --> 00:08:45.280]  有多少傳道人
[00:08:45.280 --> 00:08:46.280]  真的能夠準確
[00:08:46.280 --> 00:08:48.880]  將聖經裡面的內容傳達
[00:08:48.880 --> 00:08:50.120]  有多少傳道人
[00:08:50.120 --> 00:08:52.080]  真的能夠把聖經的內容傳達
[00:08:52.080 --> 00:08:53.400]  並且將聖經裡面
[00:08:53.400 --> 00:08:57.120]  上帝在我們每一個信徒生命上的權威
[00:08:57.120 --> 00:08:58.520]  並且在聖經上
[00:08:58.520 --> 00:09:00.760]  在我們每一個信徒身上的傳遞
[00:09:00.760 --> 00:09:02.120]  有沒有很好的奠定呢?
[00:09:02.120 --> 00:09:03.480]  有沒有很好的奠定?
[00:09:03.480 --> 00:09:05.160]  很多都沒有這樣的能力
[00:09:05.160 --> 00:09:06.160]  許多都沒有這樣的能力
[00:09:06.160 --> 00:09:08.360]  後來就發展到這樣的地步
[00:09:08.360 --> 00:09:09.920]  後來發展到這樣的地步
[00:09:09.920 --> 00:09:12.960]  有人索性就將港台變成舞台
[00:09:12.960 --> 00:09:16.720]  有人索性把講台當成舞台
[00:09:16.720 --> 00:09:20.440]  變成一個個人的talk show
[00:09:20.440 --> 00:09:22.800]  變成個人的一個talk show
[00:09:22.800 --> 00:09:25.600]  talk show大家知不知道是什麼?
[00:09:25.600 --> 00:09:28.280]  就是講一下、吹一下那些
[00:09:28.280 --> 00:09:30.840]  就是講一下、吹一下那些
[00:09:30.840 --> 00:09:33.200]  那些什麼耶穌
[00:09:33.200 --> 00:09:34.680]  就是搞這些東西
[00:09:34.680 --> 00:09:39.080]  就是那種耶穌就是搞這些東西
[00:09:39.080 --> 00:09:40.360]  他們很吸引人
[00:09:40.360 --> 00:09:41.640]  他們非常吸引人
[00:09:41.640 --> 00:09:43.400]  吸引很多人回到教會
[00:09:43.400 --> 00:09:46.120]  吸引許多人回到教會裡面
[00:09:46.120 --> 00:09:47.440]  但結局是怎麼樣?
[00:09:47.440 --> 00:09:48.640]  但是結局是怎麼樣呢?
[00:09:48.640 --> 00:09:52.160]  不少的人卻是因為這些人的名氣
[00:09:52.160 --> 00:09:54.160]  或者口才被吸引
[00:09:54.160 --> 00:09:56.600]  很多人就是因為這些人的口才
[00:09:56.600 --> 00:09:58.400]  或者是名氣被吸引
[00:09:58.400 --> 00:10:00.440]  但生命是沒有改變過
[00:10:00.440 --> 00:10:01.800]  但生命是沒有改變過
[00:10:01.800 --> 00:10:04.960]  所以當我在加拿大的經驗
[00:10:04.960 --> 00:10:06.640]  想跟大家分享之後
[00:10:06.640 --> 00:10:09.640]  我在加拿大的經驗想跟大家分享以後
[00:10:09.640 --> 00:10:11.880]  讓我們去體會到一點
[00:10:11.880 --> 00:10:13.080]  讓我們去體會到一點
[00:10:13.080 --> 00:10:17.080]  人的心很容易隨著時局去改變
[00:10:17.080 --> 00:10:19.960]  人的心很容易隨著時局來改變
[00:10:19.960 --> 00:10:23.760]  倉若信徒的生命缺乏了忍耐這個因素
[00:10:23.760 --> 00:10:26.320]  倉若信徒的生命缺乏了忍耐
[00:10:26.320 --> 00:10:27.440]  這個因素
[00:10:27.440 --> 00:10:30.080]  我甚至可以說這是屬靈生命上
[00:10:30.080 --> 00:10:32.120]  一個很重要的因素
[00:10:32.120 --> 00:10:33.920]  我可以說這是屬靈生命上
[00:10:33.920 --> 00:10:35.200]  一個非常重要的因素
[00:10:35.200 --> 00:10:38.280]  我們很容易在每一天的生活裡面
[00:10:38.280 --> 00:10:40.760]  做錯很多錯誤的決定
[00:10:40.760 --> 00:10:42.680]  我們很容易在每天的生活當中
[00:10:42.680 --> 00:10:44.880]  做錯許多錯誤的決定
[00:10:44.880 --> 00:10:48.080]  這些決定有時不只是單單影響我們自己
[00:10:48.080 --> 00:10:50.720]  這些決定有時候不單單影響我們
[00:10:50.720 --> 00:10:53.520]  而且甚至可以影響很多的人
[00:10:53.520 --> 00:10:55.400]  而且影響很多的人
[00:10:55.400 --> 00:10:57.120]  造成一個爛的局面
[00:10:57.120 --> 00:10:58.560]  造成一個爛局面
[00:10:58.560 --> 00:11:01.880]  所以當我們今天去看我們的雅各書
[00:11:01.880 --> 00:11:03.840]  所以今天我們重新去看雅各書
[00:11:03.840 --> 00:11:07.000]  全文從第一章至第二章裡面
[00:11:07.000 --> 00:11:08.680]  全文在一章到第二章裡面
[00:11:08.680 --> 00:11:11.440]  我們已經看見從一個個人的層面
[00:11:11.440 --> 00:11:12.840]  我們已經看到從一個個人的層面
[00:11:12.840 --> 00:11:14.920]  我們要學會怎樣去忍耐
[00:11:14.920 --> 00:11:16.080]  我們要學會怎樣去忍耐
[00:11:16.080 --> 00:11:19.000]  以去逐步建立我們自己的屬靈生命
[00:11:19.000 --> 00:11:21.160]  而去逐步建立我們屬靈的生命
[00:11:21.160 --> 00:11:22.840]  現在來到第三章的當中
[00:11:22.840 --> 00:11:23.880]  現在來到第三章
[00:11:23.880 --> 00:11:26.000]  作者要從一個個人的層面
[00:11:26.000 --> 00:11:28.080]  作者要用一個個人的層面
[00:11:28.080 --> 00:11:29.560]  擴展到一個社群
[00:11:29.560 --> 00:11:31.520]  甚至教會的層面
[00:11:31.520 --> 00:11:33.240]  擴展到一個社群或者教會的層面
[00:11:33.240 --> 00:11:35.640]  告訴我們
[00:11:35.640 --> 00:11:37.320]  當我們缺乏忍耐的時候
[00:11:37.320 --> 00:11:38.680]  當我們缺乏忍耐的時候
[00:11:38.680 --> 00:11:41.040]  所造成的破壞性是可大可小
[00:11:41.040 --> 00:11:42.800]  所造成的破壞性可大可小
[00:11:42.800 --> 00:11:44.160]  甚至是非常之可怕
[00:11:44.160 --> 00:11:45.000]  甚至非常可怕
[00:11:45.000 --> 00:11:45.800]  怎樣可怕?
[00:11:45.800 --> 00:11:46.160]  怎樣可怕?
[00:11:46.160 --> 00:11:47.560]  我們今天一起看
[00:11:47.560 --> 00:11:50.480]  我們今天一起打開雅各書第三章一至十二章
[00:11:50.480 --> 00:11:52.360]  我們一起打開雅各書第三章第一到四章
[00:11:52.360 --> 00:11:55.040]  我們看看這個擴展的層面是怎樣發展下去
[00:11:55.040 --> 00:11:57.280]  我們看看這個擴展的層面是怎樣發展下去
[00:11:57.280 --> 00:12:01.560]  打開之後我們先看第一節和第二節的上半節
[00:12:01.560 --> 00:12:03.240]  找到之後我們一起讀好不好?
[00:12:03.240 --> 00:12:06.080]  我們看第一節和第二節的上半節
[00:12:06.080 --> 00:12:06.920]  我們一起讀
[00:12:06.920 --> 00:12:08.600]  好,我們一起讀
[00:12:08.600 --> 00:12:13.640]  我的弟兄們不要多人作師傅
[00:12:13.640 --> 00:12:18.200]  因為曉得我們要受更重的判斷
[00:12:18.200 --> 00:12:22.480]  原來我們在許多事上都有過失
[00:12:22.480 --> 00:12:23.600]  我們停在這裡為止
[00:12:23.600 --> 00:12:26.680]  第一部分在這節半的裡面
[00:12:26.680 --> 00:12:29.200]  在這一節半的聖經裡面
[00:12:29.200 --> 00:12:33.640]  作者雅各去提出一個很嚴正的警戒
[00:12:33.640 --> 00:12:37.760]  作者雅各提出一個非常嚴謹的警戒
[00:12:37.760 --> 00:12:42.440]  警戒所有如果要去做傳道或者做師傅的人
[00:12:42.440 --> 00:12:44.960]  警戒要去做傳道或者是做師傅的人
[00:12:44.960 --> 00:12:47.360]  這裡特別用了一個更廣闊的字眼
[00:12:47.360 --> 00:12:50.520]  不只是說教會的領袖或者是傳道人
[00:12:50.520 --> 00:12:52.480]  而是用師傅這個字詞
[00:12:52.480 --> 00:12:55.640]  這裡不單單說是教會的領袖或者是傳道人
[00:12:55.640 --> 00:12:57.200]  而是用師傅這個字
[00:12:57.200 --> 00:13:00.120]  換句話說可以擴展不單止在教會裡面
[00:13:00.120 --> 00:13:02.680]  甚至在你平日的生活裡面都會有發現
[00:13:02.680 --> 00:13:04.200]  就是說不單單在教會裡面
[00:13:04.200 --> 00:13:06.160]  在你平常的生活當中也可以發現
[00:13:06.160 --> 00:13:08.640]  其實你們同樣是承受神的委託
[00:13:08.640 --> 00:13:09.840]  在這份聖職當中
[00:13:09.840 --> 00:13:12.320]  其實你們同樣是承受神的委託
[00:13:12.320 --> 00:13:13.720]  在這個聖祭當中
[00:13:13.720 --> 00:13:17.440]  作為師傅,他的工作是任重道遠
[00:13:17.440 --> 00:13:19.920]  作為師傅,他的工作是任重道遠
[00:13:19.920 --> 00:13:21.600]  正正因為是這麼重要
[00:13:21.600 --> 00:13:23.120]  正正因為這樣重要
[00:13:23.120 --> 00:13:27.000]  雅各書的作者,他於是乎作出這麼嚴正的警告
[00:13:27.000 --> 00:13:29.920]  雅各書的作者,於是他作了這麼嚴正的警告
[00:13:29.920 --> 00:13:30.680]  他怎麼樣警告?
[00:13:30.680 --> 00:13:37.800]  他說,因為曉得我們要受更重的判斷
[00:13:37.800 --> 00:13:41.960]  因為曉得我們要受更重的判斷
[00:13:43.600 --> 00:13:48.400]  更重,在原文聖經說是非常多的判斷
[00:13:48.400 --> 00:13:51.800]  更重在原文聖經是說,非常多的判斷
[00:13:51.800 --> 00:13:54.840]  換句話來說,如果你是做人的師傅的話
[00:13:54.840 --> 00:13:57.000]  換句話說,你如果要做人的師傅
[00:13:57.000 --> 00:13:58.960]  簡單一點來說
[00:13:58.960 --> 00:14:02.440]  你要做人家的老闆,或者領袖
[00:14:02.440 --> 00:14:05.040]  你要做人家的老闆,或者領袖
[00:14:05.040 --> 00:14:07.000]  你要做人家的老師
[00:14:07.000 --> 00:14:08.160]  你要做人家的老師
[00:14:08.160 --> 00:14:10.080]  我教他去做
[00:14:10.080 --> 00:14:10.920]  我教他去做
[00:14:10.920 --> 00:14:12.000]  這樣的角色
[00:14:12.000 --> 00:14:13.280]  這樣的角色
[00:14:13.280 --> 00:14:18.720]  他要受的審判是更加多的層面
[00:14:18.720 --> 00:14:21.280]  他要受的審判是更加多的層面
[00:14:21.280 --> 00:14:22.880]  我們在這裡就會問
[00:14:22.880 --> 00:14:24.000]  我們在這裡會問
[00:14:24.000 --> 00:14:27.640]  為什麼當時那麼多人都很希望做師傅呢?
[00:14:27.640 --> 00:14:29.920]  為什麼當時那麼多人都願意做師傅呢?
[00:14:29.920 --> 00:14:32.560]  其實不用問人,問自己都知道
[00:14:32.560 --> 00:14:34.800]  其實不用問人,問我們自己也知道
[00:14:34.800 --> 00:14:37.000]  為什麼你喜歡做人師傅呢?
[00:14:37.000 --> 00:14:38.400]  你為什麼願意做人家師傅呢?
[00:14:38.400 --> 00:14:39.920]  我們這裡很多師傅
[00:14:39.920 --> 00:14:44.040]  在廚房也有師傅,在家裡也有很多師傅
[00:14:44.040 --> 00:14:45.800]  為什麼要喜歡做師傅呢?
[00:14:45.800 --> 00:14:47.000]  我們這裡很多師傅
[00:14:47.000 --> 00:14:49.240]  廚房有師傅,在家裡也有師傅
[00:14:49.240 --> 00:14:50.680]  為什麼願意做師傅呢?
[00:14:50.680 --> 00:14:53.200]  師傅其中一樣東西最吸引人的
[00:14:53.200 --> 00:14:55.720]  師傅其中一樣東西非常吸引人
[00:14:55.720 --> 00:14:56.800]  就是你不用做
[00:14:56.800 --> 00:14:57.600]  就是你不用做
[00:14:57.600 --> 00:14:59.240]  你講他做的
[00:14:59.240 --> 00:15:00.560]  你說叫他做
[00:15:00.560 --> 00:15:02.600]  淑媛現在被我做督導
[00:15:02.600 --> 00:15:05.000]  我講的,她就要去做
[00:15:05.000 --> 00:15:06.480]  淑媛現在讓我做督導
[00:15:06.480 --> 00:15:08.000]  不做又怎麼樣?
[00:15:08.000 --> 00:15:09.040]  如果她不做
[00:15:09.040 --> 00:15:10.960]  唉,我們最喜歡做那樣東西了
[00:15:10.960 --> 00:15:12.040]  我們最喜歡做那樣
[00:15:12.040 --> 00:15:13.600]  罵他吧
[00:15:13.600 --> 00:15:15.000]  就責備他
